ID,LightParamID,Time,DirectColor,AmbientColor,SkyTopColor,SkyMiddleColor,SkyBand1Color,SkyBand2Color,SkySmogColor,SkyFogColor,SunColor,CloudSunColor,CloudEmissiveColor,CloudLayer1AmbientColor,CloudLayer2AmbientColor,OceanCloseColor,OceanFarColor,RiverCloseColor,RiverFarColor,ShadowOpacity,FogEnd,FogScaler,FogDensity,FogHeight,FogHeightScaler,FogHeightDensity,FogZScalar,MainFogStartDist,MainFogEndDist,SunFogAngle,CloudDensity,ColorGradingFileDataID,DarkerColorGradingFileDataID,HorizonAmbientColor,GroundAmbientColor,EndFogColor,EndFogColorDistance,FogStartOffset,SunFogColor,SunFogStrength,FogHeightColor,EndFogHeightColor,Field_10_0_0_44649_042,Field_12_0_0_63854_043,Field_1_60_1_69876_045,Field_1_60_1_69876_046,Field_1_60_1_69876_047,Field_1_60_1_69876_048,Field_1_60_1_69876_049,Field_1_60_1_69876_050,Field_1_60_1_69876_051,Field_1_60_1_69876_052,Field_1_60_1_69876_053,Field_1_60_1_69876_054,Field_1_60_1_69876_055,Field_1_60_1_69876_056,Field_1_60_1_69876_057,Field_1_60_1_69876_058,Field_1_60_1_69876_059,FogHeightCoefficients[0],FogHeightCoefficients[1],FogHeightCoefficients[2],FogHeightCoefficients[3],MainFogCoefficients[0],MainFogCoefficients[1],MainFogCoefficients[2],MainFogCoefficients[3],HeightDensityFogCoeff[0],HeightDensityFogCoeff[1],HeightDensityFogCoeff[2],HeightDensityFogCoeff[3]
42355,390,2520,3296125,17010,0,5425,11590,12908,15221,5160,16508593,1061202,2500901,7478,12875,3697527,1980994,3697527,2111299,4079166,10000,0.25,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
42356,325,0,2893312,4145748,4727844,5909806,3814173,3288090,3288090,5190932,8820099,2628624,6237721,3288090,3684408,0,0,7819551,4739643,6645093,3000,-1,0,0,0,0,0,0,0,1,0.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
42357,325,1440,11744768,10063980,7486003,8602427,11099435,11099435,10705450,5913879,11099435,2429961,6237721,4072192,3684408,0,0,7819551,4739643,5921370,3000,-1,0,0,0,0,0,0,0,1,0.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
42358,391,0,3698037,3684664,0,1517865,2047033,4088159,2245184,1908519,16744506,16380896,0,16380896,16380896,0,0,3942705,2431262,3947580,2000,-2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
42359,391,660,4738119,7426626,0,3223333,11815704,14436872,4267274,4073501,16744506,16500114,2034436,13741441,16380896,0,0,4597813,3087140,3618615,2000,-2,0,0,0,0,0,0,0,1,0.29791665,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
42360,391,720,4802883,7426629,0,3354661,12667926,14502667,4595468,4335901,16744506,16499084,2231300,13543545,16380896,0,0,4597813,3152676,3618615,2000,-2,0,0,0,0,0,0,0,1,0.325,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
42361,391,780,4933183,7426633,0,3551525,13651475,14568462,4989455,4532510,16744506,16563588,2428420,13279600,16380896,0,0,4663350,3218213,3618615,2000,-2,0,0,0,0,0,0,0,1,0.35208333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
42362,391,1440,16744499,7819890,16733184,16744254,16745259,15555891,9191983,7287599,16744506,16748599,4594185,10705937,16380896,0,0,5384251,4005420,3355443,2000,-2,0,0,0,0,0,0,0,1,0.65,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
42363,392,0,3698037,3684664,0,15673641,2047033,4088159,2245184,1908519,16744506,16380896,4594185,16380896,16380896,263238,2447944,3942705,2319190,3355443,3000,-2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
42364,392,720,4933183,7426626,8268032,3551525,13651475,14436872,4267274,4335901,16744506,16499084,4594185,13543545,16380896,263238,2447944,4597813,2319190,3355443,3000,-2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
42365,392,1440,16744499,7819890,16733184,16744254,16745259,15555891,9191983,7287599,16744506,16748599,4594185,10705937,16380896,263238,2447944,5384251,2319190,3355443,3000,-2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
42366,393,0,3698037,3684664,0,1517865,2047033,4088159,2245184,1908519,16744506,16380896,0,16380896,16380896,0,0,2234140,5390621,3947580,13000,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
42367,393,660,4738119,7426626,0,3223333,11815704,14436872,4267274,4073501,16744506,16500114,2034436,13741441,16380896,0,0,3086884,6901283,3618615,13000,0.425,0,0,0,0,0,0,0,1,0.29791665,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
42368,393,720,4802883,7426629,0,3354661,12667926,14502667,4595468,4335901,16744506,16499084,2231300,13543545,16380896,0,0,3152420,7032611,3618615,13000,0.4,0,0,0,0,0,0,0,1,0.325,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
42369,393,780,4933183,7426633,0,3551525,13651475,14568462,4989455,4532510,16744506,16563588,2428420,13279600,16380896,0,0,3283749,7164196,3618615,13000,0.4,0,0,0,0,0,0,0,1,0.35208333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
42370,393,1440,16744499,7819890,16733184,16744254,16745259,15555891,9191983,7287599,16744506,16748599,4594185,10705937,16380896,0,0,4202286,8740651,3355443,13000,0.4,0,0,0,0,0,0,0,1,0.65,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
42371,406,0,5533572,1065571,0,7463,15447,95637,26508,1789551,13693951,3310240,0,667454,0,661269,658964,661269,658964,5066061,15000,-0.3,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
42372,406,720,15710598,1985646,2703953,6932702,16767132,16766114,14466462,5804203,16763487,16741632,0,6794751,0,3230303,1451327,3230303,1451327,5066061,15000,-0.3,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
42373,406,1440,13084806,2052733,143737,6932702,12054254,15400959,13756670,8568030,16775134,9618390,0,20354,0,2195371,1915485,2195371,1915485,5066061,15000,-0.3,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
42374,406,2520,14454391,1660031,999539,6932702,15249810,16761756,5078409,6194330,16748143,16753760,0,13408752,0,3230303,1649209,3230303,2042425,5066061,15000,-0.3,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
42375,406,2640,5533572,1065571,0,7463,15447,95637,26508,2584977,13693951,3310240,0,667454,0,661269,658964,661269,658964,5066061,15000,-0.3,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
42376,408,0,3698037,3684664,0,1517865,2964537,3293244,3227194,3029044,16744506,16380896,0,13813687,16380896,0,0,3942705,5390621,3947580,13000,-0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
42377,408,660,4738119,7426626,0,3223333,8538926,6503719,6043941,5059362,16744506,16500114,2034436,12363404,16380896,0,0,4597813,6901283,3618615,13000,-0.5,0,0,0,0,0,0,0,1,0.29791665,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
42378,408,720,4802883,7426629,0,3354661,8997933,6569256,6175270,5321505,16744506,16499084,2231300,12297097,16380896,0,0,4597813,7032611,3618615,13000,-0.5,0,0,0,0,0,0,0,1,0.325,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
42379,408,780,4933183,7426633,0,3551525,9588269,6700585,6306599,5452834,16744506,16563588,2428420,12165253,16380896,0,0,4663350,7164196,3618615,13000,-0.5,0,0,0,0,0,0,0,1,0.35208333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
42380,408,1440,16744499,7819890,16733184,16744254,14710592,8013881,7817016,7423030,16744506,16748599,4594185,10780763,16380896,0,0,5384251,8740651,3355443,13000,-0.5,0,0,0,0,0,0,0,1,0.65,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
42381,409,0,5934796,1260111,0,1387317,1914950,2441799,2243648,2177341,16510942,2767436,0,4873065,867674,17468,7740,7740,4902,5066061,12000,-0.1,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
42382,409,720,11242598,2839150,2063,4415846,5534320,4746594,4482651,4284759,16752128,6583673,0,3033702,3628936,5942668,1914413,5940620,2775106,5066061,12000,-0.1,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
42383,409,1440,16747264,4483982,4383,7575704,9285020,7182718,6852984,6523507,16775134,10531239,0,1194595,6390455,5942156,1846316,5934220,1849152,5066061,12000,-0.1,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
42384,409,2520,16739584,5260647,8423076,9993599,8942967,8875632,7823715,7823715,16739584,10531239,0,12167097,6115448,8685665,3154211,8674145,3154212,5066061,12000,-0.1,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
42385,409,2640,13137731,3883359,5593453,7102822,6578278,6709090,5919831,5919574,16510942,2767451,0,3693460,12875,17468,7740,7740,4902,5066061,12000,-0.10000001,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
42386,410,0,6520155,1067064,7506285,3240294,5402977,3302719,3302719,3302719,14743551,10662214,0,1788448,12346,2701611,1717821,4081174,7502124,3289650,8000,0.2,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
42387,410,1440,9353116,5533493,16056312,15925215,8235620,6333031,6333031,6333031,14743551,4883022,0,7187340,0,3623994,1519413,4081174,7699501,4342338,8000,0.2,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
42388,410,2870,6520155,1067063,7572078,3371623,5402977,3302719,3302719,3302719,14743551,10530886,0,1788705,12089,2701611,1652028,4081174,7502124,3289650,8000.0005,0.20000002,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
42389,411,0,6520155,1067064,4277314,5732199,5402977,3760967,3563076,3364928,14743551,9674892,0,1788448,12346,2701611,1717821,4081174,7502124,3289650,8000,-0.2,0,0,0,0,0,0,0,1,0.95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
42390,411,1440,9353116,5533493,4277314,12505795,7510905,6657132,6525290,4417865,14743551,4883022,0,7187340,0,3623994,1519413,4081174,7699501,4342338,8000,-0.2,0,0,0,0,0,0,0,1,0.95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
42391,411,2870,6520155,1067063,4277314,5797992,5402977,3760967,3563076,3364928,14743551,9609099,0,1788705,12089,2701611,1652028,4081174,7502124,3289650,8000.0005,-0.20000002,0,0,0,0,0,0,0,1,0.95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
42392,412,0,7768267,5916505,16490495,9068460,6504620,4927873,4533623,6111261,16490495,5913694,1048594,3087920,23420,2701611,1717821,4599574,6111261,4342338,3000,-0.5,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
42393,412,1440,7768267,5916505,16490495,9068460,6504620,4927873,4533623,7620369,16490495,5913694,1048594,3087920,23420,3623994,1519413,6108424,7620369,4342338,3000,-0.5,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
42394,412,2870,7768267,5916505,16490495,9068460,6504620,4927873,4533623,6111260,16490495,5913694,1048594,3087920,23420,2701611,1652028,4599573,6111260,4342338,3000,-0.5,0,0,0,0,0,0,0,1,0.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
42395,414,0,6520155,1067064,7506285,3240294,5402977,3497794,2312235,2312235,14743551,10662214,0,1788448,12346,2701611,1717821,0,2306304,3289650,14000,0.2,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
42396,414,1440,9353116,5533493,16056312,15925215,9421427,5147732,4883022,4883022,14743551,4883022,0,7187340,0,3623994,1519413,1905941,2306304,4342338,14000,0.2,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
42397,414,2870,6520155,1067063,7572078,3371623,5402977,3497794,2312235,2312235,14743551,10530886,0,1788705,12089,2701611,1652028,0,2306304,3289650,14000.001,0.20000002,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
42398,415,0,6520155,1067064,4277314,5732199,5402977,3760967,3563076,3298879,14743551,9674892,0,1788448,12346,2701611,1717821,4081174,7502124,3289650,8000,-0.2,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
42399,415,1440,9353116,5533493,4277314,12505795,7510905,6657132,6525290,5933921,14743551,4883022,0,7187340,0,3623994,1519413,4081174,7699501,4342338,8000,-0.2,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
42400,415,2870,6520155,1067063,4277314,5797992,5402977,3760967,3563076,3298879,14743551,9609099,0,1788705,12089,2701611,1652028,4081174,7502124,3289650,8000.0005,-0.20000002,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
42401,417,0,6520155,1067064,4277314,5732199,5402977,3760967,3563076,3298879,14743551,9674892,0,1788448,12346,2701611,1717821,4081174,3290643,3289650,8000,-0.2,0,0,0,0,0,0,0,1,0.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
42402,417,1440,9353116,5533493,4277314,12505795,7510905,6657132,6525290,5933921,14743551,4883022,0,7187340,0,3623994,1519413,4081174,3290643,4342338,8000,-0.2,0,0,0,0,0,0,0,1,0.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
42403,417,2870,6520155,1067063,4277314,5797992,5402977,3760967,3563076,3298879,14743551,9609099,0,1788705,12089,2701611,1652028,4081174,3290643,3289650,8000.0005,-0.20000002,0,0,0,0,0,0,0,1,0.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
42404,418,0,6520155,1067064,7506285,3240294,5402977,3302719,3302719,3302719,14743551,10662214,0,1788448,12346,2701611,1717821,4081174,7502124,3289650,8000,0.2,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
42405,418,1440,9353116,5533493,16056312,15925215,8235620,6333031,6333031,6333031,14743551,4883022,0,7187340,0,3623994,1519413,4081174,7699501,4342338,8000,0.2,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
42406,418,2870,6520155,1067063,7572078,3371623,5402977,3302719,3302719,3302719,14743551,10530886,0,1788705,12089,2701611,1652028,4081174,7502124,3289650,8000.0005,0.20000002,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
42407,419,0,6520155,1067064,7506285,3240294,5402977,3302719,3302719,3302719,14743551,10662214,0,1788448,12346,2701611,1717821,4081174,3158802,3289650,8000,0.2,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
42408,419,1440,9353116,5533493,16056312,15925215,8235620,6333031,6333031,6333031,14743551,4883022,0,7187340,0,3623994,1519413,4081174,3158802,4342338,8000,0.2,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
42409,419,2870,6520155,1067063,7572078,3371623,5402977,3302719,3302719,3302719,14743551,10530886,0,1788705,12089,2701611,1652028,4081174,3158802,3289650,8000.0005,0.20000002,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
42410,421,0,6974058,3289650,789533,3292489,3292489,4343885,4409935,4673364,8690824,12296589,0,1719349,3480320,598560,598560,598560,598560,5066061,12000,-0.5,0,0,0,0,0,0,0,1,0.55,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
42411,421,1440,9476256,6579300,789533,5860993,5860993,7174270,7766664,8161422,16121822,14011845,0,7370873,3480320,3097647,3426888,3097647,3426888,5066061,12000,-0.5,0,0,0,0,0,0,0,1,0.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
42412,422,0,6974058,3289650,789533,3292489,3292489,6975349,7765118,8028804,8690824,12296589,0,1719349,3480320,598560,598560,598560,598560,5066061,12000,-0.5,0,0,0,0,0,0,0,1,0.55,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
42413,422,1440,9476256,6579300,789533,5860993,5860993,7831430,9673115,9870751,16121822,14011845,0,7370873,3480320,3097647,3426888,3097647,3426888,5066061,12000,-0.5,0,0,0,0,0,0,0,1,0.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
42414,423,0,6974058,3289650,789533,3292489,3292489,3292489,3292489,3292489,8690824,12296589,0,1719349,3480320,598560,598560,598560,598560,5066061,16000,0,0,0,0,0,0,0,0,1,0.55,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
42415,423,1440,9476256,6579300,789533,5860993,5860993,5860993,6123128,7436671,16121822,14011845,0,7370873,3480320,3097647,3426888,3097647,3426888,5066061,12000,-0.2,0,0,0,0,0,0,0,1,0.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
42416,424,0,6376088,6376088,16490495,6175141,6043293,6043293,6043293,6043293,16490495,5913694,1048594,3087920,0,3155989,1643545,3225420,5002870,4342338,13000,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
42417,424,1440,11510478,8210562,16490495,9068460,8673434,8673434,8870557,8673434,16763135,9719401,1048594,529697,0,5784628,2300965,3225420,4478058,4342338,14000,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
42418,424,2870,6376344,6375831,16490495,6175141,6043292,6043292,6043293,6043292,16490495,5913694,1048594,3022127,0,3155989,1643545,3225420,4937077,4342338,13006.945,0,0,0,0,0,0,0,0,1,0.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
42419,425,0,6520155,1067064,3758404,4351310,3561537,3101497,2771508,2771508,14743551,10662214,0,1788448,12346,2701611,1717821,2964751,4020763,7631988,14000,-0.3,0,0,0,0,0,0,0,1,0.95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
42420,425,1440,9353116,5533493,3758404,10661526,8172418,5603929,4944719,4878670,14743551,4883022,0,7187340,0,3623994,1519413,2964751,5140771,4342338,14000,-0.3,0,0,0,0,0,0,0,1,0.95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
42421,425,2870,6520155,1067063,3758404,4416846,3561793,3101497,2771508,2771508,14743551,10530886,0,1788705,12089,2701611,1652028,2964751,4020763,7566195,14000.001,-0.3,0,0,0,0,0,0,0,1,0.95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
42422,426,0,9737364,2763306,0,1250067,2829099,3947580,3815994,3487029,13948116,9605778,0,4605510,1519166,3618615,2565927,3618615,2565927,921102,10000,-0.4,0,0,0,0,0,0,0,1,0.95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
42423,426,1440,14737632,3355443,0,4342338,5329233,6645093,7171437,4079166,15132390,9605778,0,4605510,1519166,5658198,3947580,5395026,3947580,5395026,10000,-0.4,0,0,0,0,0,0,0,1,0.95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
42424,426,2520,10987431,2894892,0,1973790,3421236,4605510,4605510,3618615,16743252,9605778,0,4605510,1519166,4079166,2894892,4013373,2894892,2039583,10000,-0.4,0,0,0,0,0,0,0,1,0.95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
