ID,Duration,FadeIn,FadeOut,FresnelCoefficient,GlowRed,GlowGreen,GlowBlue,GlowAlpha,GlowMultiplier,Flags,InitialDelay,CurveID,Priority,Field_12_1_0_68569_013
921,0,0,0,0.8,0.68235296,0.85098046,0.6431373,0.10196079,0.4,0,0,106,0,-1
928,0.1,0.1,0.3,2,1,0.9490197,0.33333334,1,1.75,1,0,106,0,-1
934,1.2,0.3,0.3,0.8,0.6392157,0,0,1,1,0,0,106,0,-1
935,0.1,0.1,0.3,1.5,0.9725491,0.58431375,0.34509805,1,1.5,0,0,106,0,-1
936,0,0,0,0.7,1,0.4901961,0.4901961,0.4,0.7,0,0,106,0,-1
937,0,0.5,0.5,0.4,0.60784316,0.97647065,1,1,1,0,0,106,0,-1
940,0,0.5,0.5,0.5,1,0.8862746,0.5058824,1,1,0,0,106,0,-1
945,0,0.5,3,0.6,1,0.46274513,0.46274513,0.3019608,0.4,0,0,106,0,-1
950,0.4,0.25,0.25,0.7,1,0.30588236,0.30588236,0,0.7,0,0,106,0,-1
952,0,0.5,0.5,1,1,0.45098042,0,1,0.5,0,0,106,0,-1
956,0,0.5,0,0.5,0.89019614,0.20784315,0.09411766,1,1,0,0,106,0,-1
957,7,1,1,0.5,0.29411766,1,0.27450982,1,0.5,0,0,106,0,-1
958,0,0.5,0.5,1,1,0.007843138,0.7960785,1,0.5,0,0,106,0,-1
959,0,0.5,0.5,1,0,0.7137255,1,1,0.5,0,0,106,0,-1
960,0,0.5,0.5,1,1,0.95294124,0.3921569,1,0.5,0,0,106,0,-1
961,0,0.5,0.5,1,0.14117648,0.79215693,0,1,0.5,0,0,106,0,-1
962,0,0.5,0.5,1,0.7803922,0,0,1,0.5,0,0,106,0,-1
963,0,0.5,0.5,1,0.54901963,0,1,1,0.5,0,0,106,0,-1
964,3,1,1,0.5,1,0.29411766,0.92549026,1,0.5,0,0,106,0,-1
965,3,0.5,0.5,0.5,0,0.8705883,1,1,0.5,0,5,106,0,-1
966,4,1,1,0.8,0,0,0,1,0.5,0,0,106,0,-1
967,1.3,0.5,0.5,0.8,0,0.6666667,1,1,0.5,0,0,106,0,-1
969,0,0.5,0.5,1,0,0,0,1,1,0,0,106,0,-1
971,1,0.1,0.5,0.7,0.7254902,1,0.15294118,1,0.4,0,0,106,0,-1
972,3,2,0.4,0.6,0.5137255,0.85098046,1,1,0.8,16,0,4685,0,-1
973,3,0.1,0.2,0.6,0,0.52156866,1,1,1,0,0,106,0,-1
974,0,1,1,0.4,0.41176474,0,0,1,1,0,0,5517,3,-1
976,3,1,1,0.5,1,0.29411766,0.92549026,1,0.5,0,0,106,0,-1
977,3,0.5,0.5,0.5,0,0.8705883,1,1,0.5,0,5,106,0,-1
978,4,1,1,0.8,0,0,0,1,0.5,0,0,106,0,-1
979,1.3,0.5,0.5,0.8,1,0,0.058823533,1,0.5,0,0,106,0,-1
980,0,0,0,0,0,0,0,1,1,1,0,106,0,-1
983,0,1,1,1,0.87843144,0.50980395,0.15686275,1,1,0,0,106,0,-1
984,0.25,0.05,0.2,0.8,0.68235296,0.24705884,0.9607844,1,2,0,0,106,0,-1
985,0,0,0,0.9,1,0.3372549,0,1,0.5,2,0,106,0,-1
986,0,2,1,0.1,0.8352942,1,0.9921569,1,1,0,5.5,106,5,-1
987,0,3,1,0.1,1,0.23137257,0.19215688,1,1,0,3.5,106,5,-1
990,0.3,0.1,0.15,0.8,0.050980397,0,0.5803922,1,1.5,0,0,106,1,-1
992,0.4,0.1,0.3,0.8,0.07058824,0,0.57254905,1,2.5,0,0,106,1,-1
993,0.4,0.1,0.3,0.8,1,0.9843138,0.48627454,1,2,0,0,106,2,-1
995,4.5,4.2,0.3,1,0.9921569,0.38823533,0.058823533,1,1.5,16,0,4494,0,-1
1001,0.3,0.1,0.3,2,0.96470594,0.95294124,0.37254903,1,1.75,1,0,106,0,-1
1002,0.3,0.1,0.3,2,0.96470594,0.95294124,0.37254903,1,1.75,1,0,106,0,-1
1006,0,0,0,0.7,0.7568628,0,1,1,0.2,2,0,5713,0,-1
1013,0.1,0.1,0.3,2,0.87843144,0.20784315,0.12941177,1,1.75,1,0,106,0,-1
1015,0,0.5,0.5,1.5,0.43529415,0,0.6901961,1,1.5,0,0,106,0,-1
1016,0,4,0.5,0.7,0.26666668,0.79215693,1,1,1,0,0,106,0,-1
1019,0,1,3,1,0.2901961,0.12941177,0.33333334,0.20000002,1,0,0,106,0,-1
1020,0,0.15,0.3,1.2,0.8313726,0.07450981,0.03529412,1,0.8,0,0,106,0,-1
1021,0,0.5,0.5,0.8,1,0.7725491,0,1,1,0,0,106,0,-1
1022,0,0.5,0.5,0.8,1,0.8352942,0,1,0.7,0,0,106,0,-1
1023,0.1,0.3,0.3,0,1,0.9490197,0.47450984,1,1.75,0,0,106,0,-1
1024,0.15,0.05,0.3,0.6,0.7725491,0.5137255,1,1,1.3,8,0.12,4488,1,-1
1025,2.2,1,2,0.7,0.9843138,0.9333334,0.62352943,1,0.5,0,0,106,0,-1
1026,0,1.5,2.5,0.8,0.8588236,0.20392159,0,1,0.6,0,0,106,0,-1
1027,0,1,0,0.6,0.9215687,0.2627451,0.2627451,1,0.7,0,0,106,0,-1
1029,0,0,0,0.5,0.12156864,0.12156864,0.12156864,1,1,0,0,106,0,-1
1030,0,0.25,2,0.7,0.65882355,0.91372555,0.54901963,1,0.6,0,0,106,0,-1
1033,0,0,0,0.1,0.12156864,0.41960788,0.16470589,1,0.5,0,0,106,0,-1
1034,1,0.2,0.8,0.8,0.41176474,0.7019608,0.60784316,0.40000004,0.4,0,0,106,0,-1
1035,0.4,0.1,0.3,0.8,0.07058824,0,0.57254905,1,2.5,0,0,106,1,-1
1036,0,0.5,0,0.9,0.93725497,0.12156864,0.12156864,1,1,0,0,106,0,-1
1037,2,1.5,1.5,1.7,0.7725491,0.7725491,0.7725491,1,0.7,0,0,106,0,-1
1038,0,0.1,0.3,1,1,0.28235295,0.16862746,1,1,0,0,106,0,-1
1039,0.15,0.05,0.3,0.6,0.7725491,0.5137255,1,1,1.3,8,0.12,4488,1,-1
1042,0,0,0,0.99,0.38431376,0.94117653,0.8745099,1,0.6,0,0,106,0,-1
1043,0,0,0,0.75,0.9176471,0.7137255,1,0.10196079,0.4,0,0,106,0,-1
1045,3,0.5,0.5,0.7,0.91372555,0.92549026,0.7058824,1,0.6,0,0,106,0,-1
1046,0,1,3,1,0.2901961,0.12941177,0.33333334,0.20000002,1,0,0,106,0,-1
1047,2,0.2,0.5,0.5,1,0.9568628,0.3372549,1,0.5,0,0,106,0,-1
1048,0,1,1,1,0.34901962,0.043137256,0.4431373,1,1,0,0,106,0,-1
1053,0,0.2,0.2,0.9,0.2784314,0.98823535,1,1,0.3,0,0,106,0,-1
1054,0,0.5,0.5,1.5,0.078431375,0.64705884,0.8980393,1,1.5,0,0,106,0,-1
1057,0,0.5,0.5,0.7,1,0.7137255,0.45882356,1,0.6,0,0,106,0,-1
1058,0.2,0.1,0.3,0.7,0.35686275,0.18431373,0.64705884,1,1.2,0,0,106,0,-1
1062,0,0.5,1,0.7,0.34117648,0.14509805,0.5568628,1,0.6,0,0,106,0,-1
1063,0,0.5,1,0.7,0.34117648,0.14509805,0.5568628,1,0.6,0,0,106,0,-1
1064,0,1,3,1,0.8117648,0.050980397,0.050980397,1,1,0,0,106,0,-1
1065,0,0.5,1,0.7,0.34117648,0.14509805,0.5568628,1,0.6,0,0,106,0,-1
1066,1.5,0.5,2.5,1,1,0.9176471,0.29411766,0.6,1,0,0,106,0,-1
1067,0,1,0,0.9,0.8235295,0.18431373,0.18431373,1,1,0,0,106,0,-1
1068,0,1,3,1,0.8117648,0.050980397,0.050980397,1,1,0,0,106,0,-1
1069,0,1,0,0.9,0.8235295,0.18431373,0.18431373,1,1,0,0,106,0,-1
1070,0,0,0,0.35,0.25490198,0.81568635,0.7725491,1,0.5,0,0,106,0,-1
1071,0,1,1,0.75,0.6039216,0.909804,1,1,0.3,0,0,106,0,-1
1072,0,0,2,1,0,0.40784317,1,0.5019608,1.5,0,0,106,0,-1
1074,1,0.2,2,0.8,0.8470589,0.4666667,1,1,0.6,0,0,106,0,-1
1075,2.5,2,1.5,0.8,0.8352942,0.38823533,1,1,0.4,0,1.5,106,0,-1
1076,0,0.25,1,0.3,0,0,0,1,1,0,0,106,0,-1
1079,0,0.5,0.5,0.65,0.8352942,0.7372549,1,1,0.7,0,0,106,0,-1
1080,0,1,3,1,0.3137255,0,0,1,1,0,0,106,0,-1
1081,0,0.5,0.5,0.65,1,0.45882356,0.3254902,1,0.7,0,0,106,0,-1
1086,0,0.5,1,0.7,0.34117648,0.14509805,0.5568628,1,0.6,0,0,106,0,-1
1087,0,0,0,0.35,0.25490198,0.2901961,0.81568635,1,0.5,0,0,106,0,-1
1088,0,0,0,1.8,1,0,0.054901965,1,1,0,1,106,0,-1
1089,0,0,0,0,0,0,0,0.227451,1,0,0,106,0,-1
1090,0.2,0,0.2,1.5,0,0.8705883,0.8941177,1,1.5,0,0,106,0,-1
1091,0,0.5,1,0.7,0.34117648,0.14509805,0.5568628,1,0.6,0,0,106,0,-1
1094,0,0.5,1,1,0.18431373,0.909804,0.6039216,1,0.4,0,0,106,0,-1
1095,0,0,0,1,0.86274517,0.07058824,0.07058824,1,1,0,0,106,2,-1
1099,0,1,0.5,0.9,0,0.07450981,0.58431375,1,0.45,0,0,106,0,-1
1102,0,10,0,1,0,0.28627452,0.9450981,1,1,0,0,106,0,-1
1103,0,0.1,0.3,1,0.50980395,0.37254903,0.14117648,1,1,0,0,106,0,-1
1104,0,10,0,1.7,0.7176471,0,0.9450981,1,1,0,0,106,0,-1
1105,0.25,0.05,0.2,0.8,0.68235296,0.24705884,0.9607844,1,2,0,0,106,0,-1
1106,0,0.5,1,0.7,0.058823533,0.054901965,0.7019608,1,0.6,0,0,106,0,-1
1107,0.3,0.2,0.3,0.25,1,0.7803922,0,1,1,0,0.2,106,0,-1
1114,6,1,0.5,1.3,0,0.28627452,0.9450981,1,1,0,0,106,0,-1
1115,0.1,0.1,0.3,8,0,1,0.8705883,1,2.5,1,0,106,0,-1
1116,0.75,0,1,1,0.9843138,0.654902,0,1,1,1,0,106,0,-1
1117,8,0,0.5,1,1,0.6784314,0,1,1,1,0,106,0,-1
1122,0,0,0,0.7,0.34117648,0.14509805,0.5568628,1,0.6,0,1,106,0,-1
1123,0,1,0.5,0.9,1,0.44705886,0.37647063,1,0.6,0,0,106,0,-1
1124,0.5,0,2,1,0.43921572,0,1,1,1,0,0,106,0,-1
1125,0.5,0,2,1,0.43921572,0,1,1,1,0,0,106,0,-1
1126,0,0,0,0.9,0.36862746,0.10196079,0.74509805,1,0.75,0,0,106,2,-1
1127,0,0,0,0.9,0.42352945,0.20392159,0.7254902,1,0.75,0,0,106,0,-1
1129,0,0.5,0.5,0.9,0.8588236,0.19607845,0.21960786,1,0.8,0,0,106,0,-1
1130,0,0,0,0.8,0.37254903,0.12156864,0.5294118,1,1,0,0,106,0,-1
1131,0,1,1,0.95,0.15294118,0.6392157,0.9058824,1,0.8,0,0,106,0,-1
1132,0,0,1,10,0.18039216,0.14509805,0.5568628,1,0.7,1,0,106,0,-1
1133,0,0.5,1,0.7,0.34117648,0.14509805,0.5568628,1,0.6,0,0,106,0,-1
1134,6,0.2,0.1,0.6,0.5137255,0.85098046,1,1,1,8,0,6378,1,-1
1135,0,0.5,0,0.7,0.3647059,0,0.5882353,1,1,0,0,106,0,-1
1141,0,2,2,1.7,0.7960785,0,1,1,1,0,0,106,0,-1
1142,0,1.1,1,0.7,1,0.4901961,0.3019608,1,0.75,0,0,106,0,-1
1143,0,0.5,1,0.7,0.20392159,0.6431373,0.7686275,1,0.7,0,0,106,0,-1
1144,0.3,0.1,0.2,0.8,1,0.67058825,0.8980393,1,0.7,0,0,106,0,-1
1146,0.1,0.1,0.3,8,0.32156864,0.62352943,0.32156864,1,0.8,1,0,106,0,-1
1147,0,0.5,0.5,1.5,0,0.8000001,0.24705884,1,1.5,0,0,106,1,-1
1148,0,1,2,1.7,1,0,0,1,1,0,0,106,0,-1
1149,0,1,1,1,1,0,0,1,1,0,0,106,0,-1
1150,0,1.5,1.5,1.7,0.6431373,0.16078432,0.6509804,1,1,0,0,106,0,-1
1151,1,1.5,1.5,1.7,0.6431373,0.16078432,0.6509804,1,1,0,0,106,0,-1
1152,1,0,1,0.7,0.3647059,0,0.5882353,1,1,0,0,106,0,-1
1153,0,0.5,0.5,1.5,0.77647066,0,0,1,1.5,0,0,106,0,-1
1155,0,0.016,0.016,0.7,0,1,0.8705883,1,1,0,0,106,0,-1
1156,0,0.5,0.5,1.5,0.7803922,0,0,1,1.5,0,0,106,0,-1
1158,0,0.75,0,0.8,0.69411767,0.3137255,0.7490196,1,0.65,0,1.5,106,0,-1
1159,0.5,0,0.5,0.8,0.69411767,0.3137255,0.7490196,1,0.65,0,0,106,0,-1
1160,0,1.5,1.5,1,0,0.07058824,0.43529415,1,1,0,0,106,0,-1
1161,7,1,1,1,0.8078432,0.17254902,0,1,1,0,0,106,0,-1
1162,0,1,3,0.7,0.18431373,0.5568628,0.8980393,0.20000002,1,0,0,106,0,-1
1163,0,0.5,0,0.7,0.3647059,0,0.5882353,1,1,0,0,106,0,-1
1164,0,1,1,0.5,0.28235295,0.015686275,0.59607846,1,1,0,0,106,2,-1
1165,0,1,1,0.5,0.25490198,1,0,1,1,0,0,106,0,-1
1166,3,1,1,0.5,0,0.9450981,1,1,1,0,0,106,0,-1
1167,3,1,1,0.5,0.6313726,0,1,1,1,0,0,106,0,-1
1171,0,5,2,1,0.46274513,0,0.72156864,1,1,0,0,106,0,-1
1172,0.25,0.05,0.2,0.8,0.91372555,0.49803925,0.21960786,1,2,0,0,106,0,-1
1173,0.25,0.05,0.2,0.8,0.21960786,0.8588236,0.91372555,1,2,0,0,106,0,-1
1174,0.25,0.05,0.2,0.8,0.7176471,0.21960786,0.91372555,1,2,0,0,106,0,-1
1175,0.25,0.05,0.2,0.8,0.89019614,0.86274517,0.4784314,1,2,0,0,106,0,-1
1176,0.25,0.05,0.2,0.8,0.21960786,0.91372555,0.58431375,1,2,0,0,106,0,-1
1179,2,1.8,0.4,0.6,0.5137255,0.85098046,1,1,0.8,16,0,3869,0,-1
1180,0,0.5,0.5,1.5,0.83921576,0,0,1,1.5,0,0,106,0,-1
1181,0,0.5,0.5,1.5,0.6431373,0,0,1,1.5,0,0,106,0,-1
1182,0,0.5,0.5,1.5,0.454902,0,0.6901961,1,1.5,0,0,106,0,-1
1183,0,0.5,0.5,1.5,0.8352942,0,0,1,1.5,0,0,106,0,-1
1189,0,0,0,2,0.70980394,0.0627451,0.0627451,1,1,0,0,106,0,-1
1192,0.75,0,0.25,0.4,1,0.30588236,0.30588236,0.40000004,0.7,0,0,106,0,-1
1193,0,0,0,0.7,0.4901961,0.9607844,1,0.40000004,0.7,0,0,106,0,-1
1196,0,0.5,1,0.7,0.34117648,0.14509805,0.5568628,1,0.6,0,0,106,0,-1
1197,0.75,0,0.25,0.4,1,0.30588236,0.30588236,0,0.7,0,0,106,0,-1
1198,0,0.25,0.25,0.66,1,0,0,1,1,0,0,106,0,-1
1201,0.5,0,0.5,0.25,1,0,0,1,0.5,0,0,106,0,-1
1202,0.5,0,0.5,0.25,1,0,0,1,0.5,0,0,106,0,-1
1203,1,0.2,0.6,0.8,0.7960785,0.627451,1,1,0.7,0,0,106,0,-1
1204,0.5,0,0.5,0.25,1,0,0,1,0.5,0,0,106,0,-1
1205,0,0.25,0.5,0.65,1,0.3137255,0.18431373,1,0.2,0,0,106,0,-1
1207,0,0.5,0.5,1.5,0.13725491,0.7176471,1,1,1.5,0,0,106,0,-1
1209,0.75,0,0.25,0.4,1,0.30588236,0.30588236,0,0.7,0,0,106,0,-1
1210,4.5,1,0.25,25,1,0,0,1,1,1,0.5,6745,0,-1
1211,0,0.25,0,0,0.078431375,0.078431375,0.078431375,1,1,0,0,106,0,-1
1212,0,0.25,0,1,0.31764707,0.909804,1,1,1,0,0,106,0,-1
1213,0,0.25,0.25,2,1,0,0,1,1,0,0,106,0,-1
1215,0.75,0.5,0.25,0.65,1,0.86666673,0.86666673,1,0.7,0,2.75,106,0,-1
1216,0,0,0,0.7,0.5137255,0.37647063,0.7411765,1,0.2,0,0,106,0,-1
1217,0,0.5,1,0.7,0.34117648,0.14509805,0.5568628,1,0.6,0,0,106,0,-1
1219,0,0,0,2,0.70980394,0.0627451,0.0627451,1,1,0,0,106,0,-1
1220,0.4,0.25,0.25,0,1,0.30588236,0.30588236,0,0.75,0,0,106,0,-1
1221,0,0.5,0.5,1.5,0.8196079,0,0,1,1.5,0,0,106,0,-1
1224,0,0.5,1,0.7,0.34117648,0.14509805,0.5568628,1,0.6,0,0,106,0,-1
1231,0,2,2,1.7,0.7960785,0,1,1,1,0,0,106,0,-1
1232,0,0.5,0.5,1.5,0.8313726,0,0,1,1.5,0,0,106,0,-1
1233,0,0,0,0.8,1,1,1,1,0.8,0,0,6889,1,-1
1234,0,0.5,0.5,0.8,0.427451,0,0,1,0.5,0,0,106,0,-1
1235,0,0.5,0.5,1.5,0.78823537,0,0,1,1.5,0,0,106,0,-1
1237,0,0,0,0.99,0.3647059,0.9686275,1,1,0.65,0,0,106,0,-1
1242,0,0,0,1,0.22352943,0,0.454902,1,0.35,0,0,106,0,-1
1243,0.5,0.1,0.4,1,0,0.5921569,0.6313726,1,0.6,0,0,106,0,-1
1244,0.5,0.1,0.4,1,0,0.5921569,0.6313726,1,0.6,0,0,106,0,-1
1245,0,0.1,0.3,1,0.7019608,0.14509805,0.9803922,1,0.4,0,0,106,0,-1
1246,0,0,0,1,0.53333336,0,0,1,1,0,0,6930,0,-1
1248,0,0.25,0.25,1,1,0,0,1,1,0,0,106,0,-1
1250,0.1,0,0.35,0.6,0.5137255,0.85098046,1,1,1.2,0,0,106,0,-1
1251,0,0,0,0.8,0.9333334,0.14117648,0.14117648,1,0.8,0,0,106,0,-1
1349,2,2,0.5,1.7,1,0,0,1,1,0,0,106,0,-1
1350,0,1.5,1.5,1,0,0.098039225,0.60784316,1,1,0,0,106,0,-1
1351,0.4,0.3,0.3,0.6,0.19607845,0.5372549,1,1,0.5,0,0.2,106,0,-1
1352,0.6,0.3,0.5,0.8,0.023529414,0.60784316,0.8470589,1,1.2,0,0.1,106,0,-1
1353,0.8,0.3,0.6,0.8,0.30980393,0.7725491,0.94117653,1,1.5,0,0.1,106,0,-1
1355,0,0,0,0.3,0.3019608,0.10980393,0.5058824,1,0.4,0,0,7052,0,-1
1357,0,1,3,1,0.15686275,0.10588236,0.45098042,0.20000002,1,0,0,106,0,-1
1359,0.4,0.25,0.25,0,1,0.30588236,0.30588236,0,0.75,0,0,106,0,-1
1360,0,0.65,0.5,1.5,0,0,0,1,1,1,0,106,0,-1
1364,0,0,1,1.8,0.5372549,0,0,1,1,0,0,106,0,-1
1371,0,0,0,0.9,0.12156864,0.14901961,0.86274517,1,1,0,0,106,0,-1
1373,0.4,0.25,0.25,0,1,0.30588236,0.30588236,0,0.75,0,0,106,0,-1
1375,0,1,0.5,0.3,0.42352945,0.20784315,0.050980397,1,1,0,0,106,0,-1
1377,1,0.5,1,0.4,0.043137256,0,0.5176471,1,1,0,0,106,0,-1
1378,0,0.5,1,0.8,0.2784314,0,0.6313726,1,0.8,0,0,7095,0,-1
1381,6,1,0.25,25,1,0,0,1,1,1,0.5,6745,0,-1
1382,1,0,2,0.25,0.64705884,0,0,1,1,0,0,106,2,-1
1383,0,0,0,0.9,0.9176471,0.1254902,0.1254902,1,0.4,0,0,106,0,-1
1384,0,3,3,1.5,0.21568629,0,1,1,1,0,0,106,0,-1
1386,0,0.25,0.25,0.6,0.27058825,0.5176471,0,1,1,0,0,106,0,-1
1387,0.75,0.1,0.5,0.6,1,0.4666667,0.41176474,1,0.8,0,0,106,0,-1
1390,0,0.5,0.5,1.5,0,0.47058827,0.20392159,1,1,0,0,106,0,-1
1391,0,0.5,0.5,1.5,0,0.46274513,0.8431373,1,1.5,0,0,106,0,-1
1393,0,0.1,0.3,1,0.14509805,0.9803922,0.34509805,1,0.4,0,0,106,0,-1
1394,0,0.1,0.3,1,0.9803922,0.94117653,0.14509805,1,0.4,0,0,106,0,-1
1395,0,0.5,0,1.7,0.023529414,0.21176472,0.8313726,1,1,0,0,106,0,-1
1396,0,0.1,0.3,1,0.14509805,0.37647063,0.9803922,1,0.4,0,0,106,0,-1
1397,0,0.25,0.25,1,1,0,0,1,1,0,0,106,0,-1
1398,0,0,0,0,0.16862746,0.82745105,0.13725491,0.10196079,0.1,0,0,106,0,-1
1400,0,0.25,0.25,1,1,0,0,1,1,0,0,106,0,-1
1403,0,1,0.5,0.7,0.24705884,0.058823533,0.83921576,1,1,0,0,106,0,-1
1404,0,0.1,0.3,1,0.5686275,0.054901965,0.87843144,1,0.4,0,0,106,0,-1
1405,0,0,0,0.5,0.34509805,0.19215688,0.56078434,1,0.5,0,0,106,0,-1
1408,0,0,0,0.8,0.8745099,0.43921572,1,1,0.6,0,0,106,0,-1
1409,0,0.5,1,0.7,0.34117648,0.14509805,0.5568628,1,0.6,0,0,106,0,-1
1411,2,1,1,1,0.08627451,0.7372549,1,1,1,0,0,106,0,-1
1412,0,0,0,0.6,0,0.07450981,1,1,0.6,0,0,106,0,-1
1413,0,0,0,0.75,0.007843138,0,0.72156864,1,0.8,0,0,106,0,-1
1414,2,1,1,1,0.08627451,0.7372549,1,1,1,0,0,106,0,-1
1417,0,2,2,0,0.007843138,0.007843138,0.007843138,1,1,0,0,106,0,-1
1420,1,0.1,0.9,0.85,0.6392157,1,0.29803923,1,0.6,0,0,106,0,-1
1421,0,0,0,0.85,0,0.13333334,0.29411766,1,0.8,0,0,106,0,-1
1423,0,2,0.5,0.05,0,0,0,1,1,0,0,106,0,-1
1424,0,0.1,0.3,1,0.14509805,0.6117647,0.9803922,1,0.5,0,0,106,0,-1
1425,0,2,0.3,0.9,0.098039225,0.42352945,0.7568628,0.5019608,1,0,0,106,0,-1
1426,0.75,0,0.25,0.4,1,0.30588236,0.30588236,0,0.7,0,0,106,0,-1
1431,1,0.25,0.5,0.7,0.3372549,0.5137255,0.04705883,1,0.5,0,0,106,0,-1
1432,0,1,1,1,0,0.40784317,0.32156864,0.2509804,1,0,0,106,0,-1
1438,0,0,0,2,0,0,0,1,1,0,0,106,0,-1
1439,0,1,0,0.6,0.9215687,0.2627451,0.2627451,1,0.7,0,0,106,0,-1
1441,0.75,0,0.25,0.4,1,0.30588236,0.30588236,0,0.7,0,0,106,0,-1
1444,0,0.5,1,0.7,0.058823533,0.054901965,0.7019608,1,0.6,0,0,106,0,-1
1447,0,0.8,0.8,1,1,0.2509804,0.10196079,1,1.2,0,0,106,0,-1
1448,0,0.8,0.8,1,1,0.2509804,0.10196079,1,1.2,0,0,106,0,-1
1449,5000,0,0,0.9,0.8588236,0.20000002,0.09411766,1,0.8,0,0,106,0,-1
1450,4,0.1,4,1,0.18431373,0.69803923,1,1,1,0,0,106,0,-1
1451,6,0.1,5,1,0.2509804,0.6117647,1,1,1,0,0,106,0,-1
1452,0,0,0.25,0.4,1,1,1,1,0.7,0,0,106,0,-1
1454,6,0.2,0.1,0.6,0.26666668,0.8352942,1,1,1,8,0,8441,1,-1
1455,6,0.1,5,1,0.18431373,0.28235295,1,1,1,0,0,106,0,-1
1456,3,0.1,3,1,0.18431373,0.28235295,1,1,1,0,0,106,0,-1
1457,0,0.2,0.5,0.85,0.27450982,0,0.015686275,1,1,0,0,106,2,-1
1461,0,0,0,1,0.16470589,0,0.54509807,1,1,0,0,106,0,-1
1462,6,0.1,5,1,0.18431373,0.28235295,1,1,1,0,0,106,0,-1
1463,0.15,0.05,0.3,0.6,0.5137255,0.85098046,1,1,1.3,8,0.12,4488,1,-1
1468,0,0,0,0.75,1,0.9921569,0.57254905,1,1,0,0,106,0,-1
1469,0,1,0,0.5,0.9843138,0.89019614,0.16470589,1,1,0,0,106,0,-1
1470,0,0.5,0.5,1.5,1,0.98823535,0.19607845,1,1.5,0,0,106,0,-1
1476,0,0.25,0.25,0.75,0.83921576,0,0,1,1,0,0,106,0,-1
1478,0,0,0,0.8,0.8117648,0.7294118,0.7294118,1,0.8,0,0,106,0,-1
1480,0,0,0,1.7,0.20000002,0.74509805,0.2392157,1,1,0,0,106,0,-1
1481,0,0,0,1.6,1,0,0,1,1,0,0,106,0,-1
1482,0,0.25,0.25,1.25,0.72156864,1,0,1,1,0,0,106,0,-1
1483,0,0,0,1.6,0.86274517,0,0.8745099,1,1,0,0,106,0,-1
1484,0,0,0,1.5,0.9686275,1,0,1,1,0,0,106,0,-1
1485,0,0,0,1.4,0,0.54509807,1,1,1,0,0,106,0,-1
1486,0,0,0,1.2,1,0.36862746,0,1,1,0,0,106,0,-1
1488,0.1,0,0.2,1,0.37647063,0.70980394,1,1,1,0,0,106,0,-1
1489,0.2,0,0.5,1,0.43921572,0.69411767,0.9921569,1,1,0,0,106,0,-1
1490,0,0,0,0.8,0.37254903,0.12156864,0.5294118,1,1,0,0,106,0,-1
1491,0,1,3,0.7,0.7803922,0.882353,0.9725491,0.20000002,1,0,0,106,0,-1
1492,0,0.5,0,0.7,0.8117648,0.003921569,0.8117648,1,1,0,0,106,0,-1
1493,0,0.25,0.25,1,1,0,0,1,1,0,0,106,0,-1
1495,0,0.5,0.5,1.2,0.13333334,0.098039225,0.7254902,1,2,0,0,106,0,-1
1496,6,0.1,5,1,0.18431373,0.28235295,1,1,1,0,0,106,0,-1
1497,0,1,3,0.3,0.7803922,0.882353,0.9725491,0.20000002,0.3,0,0,106,0,-1
1501,0,0,0.25,0.35,1,0,0.15294118,1,0.7,0,0,106,0,-1
1506,0.4,0.1,0.3,0.6,1,0.96470594,0.68235296,1,1,0,0.15,106,0,-1
1507,0,1,0.5,2,0,0.70980394,1,1,1,0,0,8798,0,-1
1508,6,0.2,0.1,0.6,0.94117653,0.14509805,0.24705884,1,1,8,0,8807,1,-1
1509,0,1,3,0.7,0.7803922,0.882353,0.9725491,0.20000002,1,0,0,106,0,-1
1511,0,1,3,0.7,0.7803922,0.882353,0.9725491,0.20000002,0.3,0,0,106,0,-1
1513,0.25,0.2,0.5,0.5,0,0.96470594,1,1,1,0,0,106,0,-1
1515,0,1,3,0.7,0.7803922,0.882353,0.9725491,0.20000002,0.3,0,0,106,0,-1
1517,0,0.25,0.25,0.75,1,0.31764707,0.1254902,1,0.5,0,0,106,0,-1
1518,0,0.8,0.6,0.6,0.5137255,0.85098046,1,1,0.8,0,0,106,0,-1
1519,0.1,0.1,0.3,1,0.96470594,0.42352945,0.15294118,1,0.5,18,0,4484,2,-1
1520,0.1,0.1,0.3,1,0.96470594,0.42352945,0.15294118,1,1,18,1,4485,1,-1
1521,0.1,0.1,0.3,1,0.96470594,0.42352945,0.15294118,1,1.5,18,2,4486,0,-1
1522,0.1,0.1,0.3,1,0.96470594,0.42352945,0.15294118,1,2,18,3,4487,0,-1
1523,6,0.2,0.1,0.6,0.5137255,0.85098046,1,1,1,8,0,8952,1,-1
1525,0,0.25,0.25,0.75,1,0.31764707,0.1254902,1,0.5,0,0,106,0,-1
1527,0,0,0,1,0.9921569,0.3137255,0,1,1,0,0,106,0,-1
1528,0,0.5,0.5,0.4,0.15294118,0.6039216,0.96470594,0,0.7,0,0,106,0,-1
1529,0,0.5,0.5,1.5,0,0.5058824,0.8431373,1,1.5,0,0,106,0,-1
1532,0,0.5,0.5,0.6,0.8078432,0,0.9333334,0.40000004,0.4,0,0,9105,0,-1
1536,0,1,3,1,0.2901961,0.12941177,0.33333334,0.20000002,1,0,0,106,0,-1
1538,0,0,0,1.6,0.11764707,0.98823535,0,1,1,0,0,106,0,-1
