ID,OrderIndex,Field_11_1_7_60520_002,ConditionType,ConditionValue1,ConditionValue2,ConditionValue3,AssistedCombatStepID
57873,1,0,14,0,0,0,12998
57874,2,0,2,0,0,0,12998
57875,3,0,16,381637,0,0,12998
57876,0,0,0,0,0,0,12999
57877,1,0,14,0,0,0,12999
57878,2,0,2,0,0,0,12999
57879,3,0,16,5761,0,0,12999
58073,0,0,0,0,0,0,13031
58074,1,0,14,0,0,0,13031
58075,2,0,2,0,0,0,13031
58076,3,0,16,381637,0,0,13031
58077,0,0,0,0,0,0,13032
58078,1,0,14,0,0,0,13032
58079,2,0,2,0,0,0,13032
58080,3,0,16,5761,0,0,13032
58081,0,0,0,0,0,0,13033
58082,1,0,14,0,0,0,13033
58083,2,0,2,0,0,0,13033
58084,3,0,16,5761,0,0,13033
58085,4,0,16,381637,0,0,13033
58086,5,0,16,3408,0,0,13033
58884,4,0,12,1,8,0,4625
59075,4,0,47,4,0,0,2996
59080,4,0,47,4,0,0,2997
59085,4,0,47,4,0,0,2998
59133,0,0,0,0,0,0,13244
59134,1,0,14,0,0,0,13244
59135,2,0,2,0,0,0,13244
59136,3,0,47,4,0,0,13244
59137,4,0,9,451073,0,0,13244
59157,5,0,9,443739,0,0,2998
59169,3,0,9,453758,0,0,3001
59170,4,0,47,4,0,0,3001
59206,0,0,0,0,0,0,13260
59207,1,0,14,0,0,0,13260
59208,2,0,2,0,0,0,13260
59209,3,0,9,453912,0,0,13260
59210,4,0,47,4,0,0,13260
59211,0,0,0,0,0,0,13261
59212,1,0,14,0,0,0,13261
59213,2,0,2,0,0,0,13261
59214,3,0,9,263725,0,0,13261
59215,4,0,16,383783,0,0,13261
59216,5,0,67,0,0,0,13261
59217,6,0,9,453898,0,0,13261
59218,0,0,0,0,0,0,13262
59219,1,0,14,0,0,0,13262
59220,2,0,2,0,0,0,13262
59221,3,0,47,4,0,0,13262
59222,4,0,9,453911,0,0,13262
59288,0,0,0,0,0,0,13278
59289,1,0,14,0,0,0,13278
59290,2,0,2,0,0,0,13278
59356,3,0,67,0,0,0,13278
59422,0,0,0,0,0,0,13309
59423,1,0,14,0,0,0,13309
59424,2,0,2,0,0,0,13309
59425,3,0,47,4,0,0,13309
59426,4,0,2,321507,0,0,13309
59530,5,0,65,321507,10000,0,3019
59692,4,0,16,384087,0,0,726
59697,4,0,16,384087,0,0,727
59810,0,0,0,0,0,0,13401
59811,1,0,14,0,0,0,13401
59812,2,0,2,0,0,0,13401
59813,3,0,16,384088,0,0,13401
59814,4,0,9,384087,0,0,13401
59815,0,0,0,0,0,0,13402
59816,1,0,14,0,0,0,13402
59817,2,0,2,0,0,0,13402
59818,3,0,16,384088,0,0,13402
59819,4,0,9,384087,0,0,13402
59891,0,0,0,0,0,0,13419
59892,1,0,14,0,0,0,13419
59893,2,0,2,0,0,0,13419
59894,3,0,12,1,8,0,13419
60453,3,0,11,3,8,0,844
60457,3,0,11,3,8,0,845
60512,4,0,8,35,0,0,1067
60516,3,0,8,20,0,0,1068
60558,0,0,0,0,0,0,13568
60559,1,0,14,0,0,0,13568
60560,2,0,2,0,0,0,13568
60561,3,0,9,391401,0,0,13568
60591,4,0,16,1243723,0,0,851
60812,3,0,56,0,0,0,1062
61942,0,0,14,0,0,0,1130
61943,1,0,2,0,0,0,1130
61944,3,0,0,0,0,0,1130
61945,2,0,9,194249,0,0,1130
62539,0,0,9,1234689,0,0,14058
63005,4,0,16,1252004,0,0,1222
63172,0,0,9,458123,0,0,14199
63355,1,0,14,0,0,0,14199
63540,2,0,53,194310,4,0,14199
64096,4,0,9,51271,0,0,8960
64276,0,0,0,0,0,0,14440
64277,1,0,14,0,0,0,14440
64278,2,0,2,0,0,0,14440
64279,3,0,3,30,0,0,14440
64426,5,0,3,8,0,0,1177
64501,5,0,3,8,0,0,1176
64665,0,0,3,12,0,0,5741
64722,4,0,51,0,50,55078,1172
65461,0,0,0,0,0,0,14710
65462,1,0,14,0,0,0,14710
65463,2,0,2,0,0,0,14710
65464,3,0,56,0,0,0,14710
65465,4,0,69,50,0,0,14710
66454,0,0,0,0,0,0,14937
66455,1,0,14,0,0,0,14937
66456,2,0,2,0,0,0,14937
66457,3,0,9,470058,0,0,14937
