ID,SpellID,ModalNextSpell,SpellClassSet,SpellClassMask[0],SpellClassMask[1],SpellClassMask[2],SpellClassMask[3]
44215,8992,0,7,32768,0,0,0
44216,8317,0,5,8388608,0,0,0
44217,17,0,6,1,0,1024,0
44218,8875,0,9,33554432,0,0,0
44219,10220,0,3,34078720,0,0,0
44220,9839,0,7,16,0,0,0
44221,9841,0,7,16,0,0,0
44222,8925,0,7,2,0,0,0
44223,8143,0,11,536870912,0,0,0
44224,10219,0,3,34078720,0,0,0
44225,436,0,13,0,0,0,0
44226,16380,0,3,0,0,0,0
44227,9849,0,7,0,0,262144,0
44228,8288,0,5,16384,0,0,0
44229,8227,0,11,536870912,0,0,0
44231,8724,0,8,8389120,0,0,0
44232,10215,0,3,4,0,0,0
44233,9852,0,7,512,0,0,0
44234,8154,0,11,536870912,0,0,0
44235,9823,0,7,131072,0,0,0
44236,9827,0,7,131072,0,0,0
44237,8316,0,5,8388608,0,0,0
44238,9910,0,7,256,0,0,0
44239,9912,0,7,1,0,0,0
44240,8494,0,3,32768,0,8,0
44241,8249,0,11,536870912,0,0,0
44243,8092,0,6,8192,0,0,0
44244,10462,0,11,524288,0,0,0
44245,10396,0,11,64,0,0,0
44246,10404,0,11,32768,0,0,0
44247,14520,0,6,0,0,0,0
44248,13491,0,4,0,0,0,0
44249,11095,0,3,0,0,0,0
44250,10892,0,6,32768,0,1024,0
44251,10199,0,3,2,0,0,0
44252,9866,0,7,65536,0,0,0
44253,10192,0,3,32768,0,8,0
44254,9898,0,7,8,0,0,0
44255,9901,0,7,16777216,131072,8192,0
44258,10585,0,11,4096,0,0,0
44259,10587,0,11,4096,0,0,0
44260,10898,0,6,1,0,1024,0
44261,10900,0,6,1,0,1024,0
44262,10191,0,3,32768,0,8,0
44263,9875,0,7,4,0,0,0
44264,11273,0,8,1048576,0,0,0
44265,12952,0,3,0,0,0,0
44266,9867,0,7,65536,0,0,0
44267,11275,0,8,1048576,0,0,0
44268,10957,0,6,256,0,1024,0
44269,11113,0,3,0,64,0,0
44270,10193,0,3,32768,0,8,0
44272,10308,0,10,2048,0,0,0
44273,8950,0,7,4,0,0,0
44275,10427,0,11,8,0,0,0
44276,10412,0,11,1048576,0,0,0
44277,10201,0,3,4096,0,0,0
44278,11274,0,8,1048576,0,0,0
44280,10223,0,3,8,0,8,0
44281,10202,0,3,4096,0,0,0
44282,10432,0,11,1024,0,0,0
44283,10435,0,11,1073741824,0,0,0
44284,10197,0,3,2,0,0,0
44285,8907,0,7,262144,0,0,0
44286,10301,0,10,8,0,32,0
44287,10149,0,3,1,0,8,0
44288,9863,0,7,128,0,0,0
44289,10150,0,3,1,0,8,0
44290,10600,0,11,536870912,0,0,0
44291,10958,0,6,256,0,1024,0
44292,10431,0,11,1024,0,0,0
44293,10406,0,11,536870912,0,0,0
44294,694,0,4,134217728,0,0,0
44295,10473,0,11,-2147483648,0,0,0
44296,10478,0,11,536870912,0,0,0
44297,10292,0,10,64,0,32,0
44298,10293,0,10,64,0,32,0
44299,9894,0,7,8388608,0,2097152,0
44300,8910,0,7,16,0,0,0
44301,8940,0,7,64,0,0,0
44302,8941,0,7,64,0,0,0
44303,10300,0,10,8,0,32,0
44304,10494,0,11,16384,0,0,0
44305,10156,0,3,1024,0,8,0
44306,12846,0,3,0,0,0,0
44307,10899,0,6,1,0,1024,0
44308,11175,0,3,0,0,0,0
44309,11180,0,3,0,0,0,0
44310,10148,0,3,1,0,8,0
44311,9896,0,7,8388608,0,2097152,0
44312,10538,0,11,536870912,0,0,0
44313,10479,0,11,536870912,0,0,0
44314,10405,0,11,32768,0,0,0
44315,120,0,3,512,0,0,0
44316,8402,0,3,1,0,8,0
44317,9840,0,7,16,0,0,0
44319,10963,0,6,4096,0,0,0
44320,10964,0,6,4096,0,0,0
44321,10165,0,3,0,0,0,0
44322,9908,0,7,0,1048576,0,0
44323,10170,0,3,8192,0,8,0
44324,11170,0,3,0,0,0,0
44325,10413,0,11,1048576,0,0,0
44326,10139,0,3,1073741824,0,0,0
44327,9830,0,7,32768,0,0,0
44328,9881,0,7,2048,0,0,0
44329,9884,0,7,262144,0,0,0
44330,10140,0,3,1073741824,0,0,0
44331,10965,0,6,4096,0,0,0
44333,10441,0,11,65536,0,0,0
44334,10442,0,11,536870912,0,0,0
44335,8721,0,8,8388612,0,0,0
44336,9472,0,6,2048,0,0,0
44337,9473,0,6,2048,0,0,0
44338,9474,0,6,2048,0,0,0
44339,12544,0,3,524288,0,0,0
44340,12579,0,3,0,0,1,0
44341,10622,0,11,256,0,0,0
44342,9834,0,7,2,0,0,0
44343,10138,0,3,1073741824,0,0,0
44344,9829,0,7,32768,0,0,0
44345,10206,0,3,16,0,0,0
44346,10328,0,10,-2147483648,0,0,0
44347,10961,0,6,512,0,0,0
44348,11359,0,13,0,0,0,0
44349,10169,0,3,8192,0,8,0
44350,10391,0,11,1,0,0,0
44351,10392,0,11,1,0,0,0
44352,10207,0,3,16,0,0,0
44353,11348,0,13,0,0,0,0
44354,12953,0,3,0,0,0,0
44356,9876,0,7,4,0,0,0
44357,10447,0,11,268435456,0,0,0
44358,10278,0,10,128,0,0,0
44360,10901,0,6,1,0,1024,0
44361,10059,0,3,-2147483648,0,0,0
44362,10060,0,6,-2147483648,536875008,1024,0
44364,11349,0,13,0,0,0,0
44365,9858,0,7,64,0,0,0
44366,11103,0,3,0,0,0,0
44367,705,0,5,1,0,0,0
44368,9754,0,7,0,1048576,0,0
44369,10952,0,6,2,0,1024,0
44370,10458,0,11,16777216,0,0,0
44371,10444,0,11,2097152,0,0,0
44372,10461,0,11,8192,0,0,0
44373,10310,0,10,32768,0,0,0
44374,10157,0,3,1024,0,8,0
44375,9005,0,7,131072,0,0,0
44376,9885,0,7,262144,0,0,0
44378,9880,0,7,2048,0,0,0
44379,11108,0,3,0,0,0,0
44380,10395,0,11,64,0,0,0
44381,10166,0,3,0,0,0,0
44382,10144,0,3,1073741824,0,0,0
44383,10329,0,10,-2147483648,0,0,0
44384,10230,0,3,64,0,0,0
44385,11356,0,8,65536,0,0,0
44386,11207,0,3,0,0,0,0
44387,11364,0,13,0,0,0,0
44389,11730,0,5,1048576,0,0,0
44390,11115,0,3,0,0,0,0
44391,11210,0,3,0,0,0,0
44392,10414,0,11,1048576,0,0,0
44393,11604,0,4,2097152,0,0,0
44394,11732,0,5,65536,0,0,0
44397,11315,0,11,134217728,0,0,0
44398,11319,0,13,0,0,0,0
44399,11426,0,3,0,1,8,0
44401,12523,0,3,4194304,0,8,0
44402,11366,0,3,4194304,0,8,0
44403,11367,0,3,0,0,0,0
44405,10526,0,11,536870912,0,0,0
44408,11222,0,3,0,0,0,0
44410,11407,0,13,0,0,0,0
44411,11762,0,5,4096,0,0,0
44412,11763,0,5,4096,0,0,0
44414,11247,0,3,0,0,0,0
44416,11351,0,13,0,0,0,0
44417,11605,0,4,2097152,0,0,0
44418,11307,0,11,0,-2147221504,0,0
44421,11549,0,4,65536,0,0,0
44422,10946,0,6,8192,0,0,0
44423,11185,0,3,0,0,0,0
44424,11581,0,4,128,0,0,0
44425,11596,0,4,16384,0,0,0
44426,14912,0,6,0,0,0,0
44427,12606,0,3,0,0,0,0
44428,11336,0,8,8192,0,0,0
44433,11314,0,11,134217728,0,0,0
44434,12351,0,3,0,0,0,0
44435,12353,0,3,0,0,0,0
44436,11071,0,3,0,512,0,0
44437,11190,0,3,0,0,0,0
44438,11684,0,5,64,0,0,0
44439,11198,0,8,524288,0,0,0
44440,11070,0,3,0,0,0,0
44441,10938,0,6,8,0,1024,0
44442,12496,0,3,0,512,0,0
44444,10205,0,3,16,0,0,0
44446,11069,0,3,0,0,0,0
44447,11394,0,13,0,0,0,0
44448,11303,0,8,134217728,0,0,0
44449,11305,0,8,64,0,0,0
44451,10472,0,11,-2147483648,0,0,0
44452,11585,0,4,4,0,0,0
44453,11368,0,3,0,0,0,0
44454,11597,0,4,16384,0,0,0
44455,11213,0,3,0,0,0,0
44456,12598,0,3,0,0,0,0
44459,11252,0,3,0,0,0,0
44460,11567,0,4,64,0,0,0
44461,11279,0,8,8388612,0,0,0
44463,11578,0,4,1,0,0,0
44464,10580,0,11,1073741828,0,0,0
44465,10581,0,11,1073741828,0,0,0
44466,11129,0,3,0,67108864,8,0
44467,11280,0,8,8388612,0,0,0
44469,11078,0,3,0,0,0,0
44470,12354,0,3,4,0,0,0
44471,11306,0,11,0,-2147221504,0,0
44472,10605,0,11,2,0,0,0
44473,12497,0,3,0,512,0,0
44474,10497,0,11,524288,0,0,0
44475,10448,0,11,268435456,0,0,0
44478,10273,0,3,2097152,0,0,0
44479,11332,0,13,0,0,0,0
44480,11337,0,8,8192,0,0,0
44481,10534,0,11,67108864,0,0,0
44482,12486,0,3,1048576,0,0,0
44483,10927,0,6,64,0,1024,0
44484,10486,0,11,0,2048,0,0
44485,10491,0,11,16384,0,0,0
44486,10274,0,3,2097152,0,0,0
44487,10928,0,6,64,0,1024,0
44489,10598,0,11,67108864,0,0,0
44490,10599,0,11,67108864,0,0,0
44493,11094,0,3,0,0,0,0
44494,10894,0,6,32768,0,1024,0
44495,7811,0,5,33554432,0,0,0
44496,11120,0,3,0,0,0,0
44497,10291,0,10,64,0,32,0
44498,10595,0,11,536870912,0,0,0
44499,11151,0,3,0,0,0,0
44502,12848,0,3,0,0,0,0
44503,10438,0,11,16,0,0,0
44504,11335,0,8,8192,0,0,0
44505,10428,0,11,8,0,0,0
44506,10437,0,11,16,0,0,0
44507,11390,0,13,0,0,0,0
44509,10495,0,11,524288,0,0,0
44510,11255,0,3,0,0,0,0
44512,10909,0,6,67108864,-2147483648,0,0
44513,10596,0,11,67108864,0,0,0
44514,10463,0,11,524288,0,0,0
44516,10881,0,6,1073741824,0,0,0
44517,10467,0,11,128,0,0,0
44519,10955,0,6,1073741824,67112960,0,0
44520,11300,0,8,8519680,0,0,0
44522,10468,0,11,128,0,0,0
44523,10407,0,11,536870912,0,0,0
44524,10888,0,6,65536,0,0,0
44525,10476,0,11,67108864,0,0,0
44526,10947,0,6,8192,0,0,0
44529,11417,0,3,-2147483648,0,0,0
44531,11903,0,13,0,0,0,0
44532,11608,0,4,4194304,0,0,0
44533,10623,0,11,256,0,0,0
44534,10493,0,11,16384,0,0,0
44535,28996,0,11,0,0,0,0
44536,10586,0,11,4096,0,0,0
44537,10460,0,11,8192,0,0,0
44538,10466,0,11,128,0,0,0
44539,702,0,5,32768,0,0,0
44541,11334,0,13,0,0,0,0
44542,10400,0,11,2097152,0,0,0
44543,11405,0,13,0,0,0,0
44544,10408,0,11,536870912,0,0,0
44545,10929,0,6,64,0,1024,0
44546,10915,0,6,2048,0,0,0
44547,10916,0,6,2048,0,0,0
44548,11418,0,3,-2147483648,0,0,0
44549,11419,0,3,-2147483648,0,0,0
44550,11389,0,13,0,0,0,0
44551,10933,0,6,128,0,0,0
44552,10277,0,9,0,0,0,0
44553,10917,0,6,2048,0,0,0
44554,10579,0,11,1073741828,0,0,0
44555,11242,0,3,0,0,0,0
44556,11333,0,13,0,0,0,0
44557,11392,0,13,0,0,0,0
44558,10436,0,11,1073741824,0,0,0
44559,10477,0,11,67108864,0,0,0
44560,10290,0,10,64,0,32,0
44561,10880,0,6,1073741824,0,0,0
44562,10403,0,11,32768,0,0,0
44563,10537,0,11,536870912,0,0,0
44564,10601,0,11,536870912,0,0,0
44565,12472,0,3,0,16384,8,0
44567,10934,0,6,128,0,0,0
44568,11100,0,3,0,0,0,0
44569,12873,0,3,0,0,0,0
44571,10890,0,6,65536,0,0,0
44572,10893,0,6,32768,0,1024,0
44573,11119,0,3,0,0,0,0
44574,11299,0,8,8519680,0,0,0
44575,10960,0,6,512,0,0,0
44577,11160,0,3,0,0,0,0
44578,12399,0,3,0,0,0,0
44579,12400,0,3,0,0,0,0
44580,12287,0,4,0,0,0,0
44581,11712,0,5,1024,0,0,0
44582,12536,0,3,0,2,8,0
44583,20784,0,9,-2147483648,0,0,0
44584,12294,0,4,33554432,0,0,0
44585,12325,0,4,0,0,0,0
44586,11711,0,5,1024,0,0,0
44587,12556,0,3,524288,0,0,0
44588,11565,0,4,64,0,0,0
44589,12327,0,4,0,0,0,0
44590,11566,0,4,64,0,0,0
44591,12697,0,4,0,0,0,0
44592,12555,0,4,8,0,0,0
44594,12876,0,4,0,0,0,0
44596,12574,0,3,0,0,0,0
44597,12308,0,4,0,0,0,0
44598,12569,0,3,0,0,0,0
44599,12810,0,4,0,0,0,0
44601,12321,0,4,0,0,0,0
44602,12577,0,3,0,0,0,0
44606,12678,0,4,0,0,0,0
44608,10937,0,6,8,0,1024,0
44609,12340,0,3,0,0,0,0
44610,12341,0,3,0,0,0,0
44611,12529,0,3,524288,0,0,0
44612,11387,0,13,0,0,0,0
44613,12849,0,4,0,0,0,0
44614,11725,0,5,2048,0,0,0
44615,10298,0,10,8,0,32,0
44616,10299,0,10,8,0,32,0
44617,12488,0,3,0,0,0,0
44618,12489,0,3,0,0,0,0
44619,12357,0,3,0,0,0,0
44620,11729,0,5,1048576,0,0,0
44621,11580,0,4,128,0,0,0
44625,11551,0,4,65536,0,0,0
44626,12301,0,4,0,0,0,0
44627,13043,0,3,0,0,0,0
44628,10945,0,6,8192,0,0,0
44629,12950,0,4,0,0,0,0
44630,12323,0,4,0,32,0,0
44631,11671,0,5,2,0,0,0
44632,12485,0,3,1048576,0,0,0
44633,11124,0,3,0,0,0,0
44634,11778,0,5,8192,0,0,0
44635,11678,0,5,32,0,0,0
44636,12665,0,4,0,0,0,0
44638,12677,0,4,0,0,0,0
44640,11550,0,4,65536,0,0,0
44641,12467,0,3,0,0,0,0
44642,12803,0,4,0,0,0,0
44643,12804,0,4,0,0,0,0
44644,12349,0,3,0,0,0,0
44645,11564,0,4,64,0,0,0
44646,12865,0,4,0,0,0,0
44647,12286,0,4,0,0,0,0
44648,12350,0,3,0,0,0,0
44650,12313,0,4,0,0,0,0
44651,12318,0,4,0,0,0,0
44652,12864,0,4,0,0,0,0
44653,12866,0,4,0,0,0,0
44654,11683,0,5,64,0,0,0
44655,11713,0,5,1024,0,0,0
44656,12469,0,3,0,0,0,0
44657,12557,0,3,1573376,0,0,0
44659,12282,0,4,0,0,0,0
44660,11600,0,4,1024,0,0,0
44661,12324,0,4,0,0,0,0
44662,12473,0,3,0,0,0,0
44664,12524,0,3,4194304,0,8,0
44667,11573,0,4,32,0,0,0
44668,11574,0,4,32,0,0,0
44669,11708,0,5,32768,0,0,0
44670,11189,0,3,0,0,0,0
44671,11601,0,4,1024,0,0,0
44672,11393,0,13,0,0,0,0
44673,11665,0,5,4,0,0,0
44675,12672,0,3,0,0,0,0
44676,11354,0,8,65536,524288,0,0
44677,11396,0,13,0,0,0,0
44679,12358,0,3,0,0,0,0
44681,12522,0,3,4194304,0,8,0
44682,11555,0,4,131072,0,0,0
44683,12575,0,3,0,0,0,0
44684,11289,0,8,256,0,0,0
44685,11770,0,5,8388608,0,0,0
44686,11406,0,13,0,0,0,0
44687,11294,0,8,8388610,0,0,0
44688,11785,0,5,1073741824,0,0,0
44689,12378,0,3,0,0,0,0
44690,12379,0,3,0,0,0,0
44691,11660,0,5,1,0,0,0
44692,11290,0,8,256,0,0,0
44693,11080,0,3,0,0,0,0
44694,11237,0,3,0,0,0,0
44695,11572,0,4,32,0,0,0
44696,11328,0,13,0,0,0,0
44697,12051,0,3,67108864,0,8,0
44698,11661,0,5,1,0,0,0
44699,11667,0,5,4,0,0,0
44700,11668,0,5,4,0,0,0
44702,11584,0,4,4,0,0,0
44703,11404,0,13,0,0,0,0
44704,11416,0,3,-2147483648,0,0,0
44705,11775,0,5,33554432,0,0,0
44706,11659,0,5,1,0,0,0
44707,11672,0,5,2,0,0,0
44708,12487,0,3,0,0,0,0
44709,12285,0,4,0,0,0,0
44710,12289,0,4,0,0,0,0
44711,11694,0,5,16777216,0,0,0
44712,11695,0,5,16777216,0,0,0
44713,11677,0,5,32,0,0,0
44714,11726,0,5,2048,0,0,0
44715,11609,0,4,4194304,0,0,0
44716,11083,0,3,0,0,0,0
44717,12312,0,4,0,0,0,0
44718,11693,0,5,16777216,0,0,0
44719,11554,0,4,131072,0,0,0
44720,12531,0,3,1048576,0,0,0
44721,12505,0,3,4194304,0,8,0
44722,11688,0,5,262144,0,0,0
44723,11340,0,8,8192,0,0,0
44724,11689,0,5,262144,0,0,0
44725,11784,0,5,1073741824,0,0,0
44726,11353,0,8,65536,524288,0,0
44727,11771,0,5,8388608,0,0,0
44728,13159,0,9,2097152,0,0,0
44729,11268,0,8,8389120,0,0,0
44730,12666,0,4,0,0,0,0
44731,11327,0,8,2048,0,0,0
44733,11355,0,8,65536,0,0,0
44735,12525,0,3,4194304,0,8,0
44736,12526,0,3,4194304,0,8,0
44737,11197,0,8,524288,0,0,0
44738,11293,0,8,8388610,0,0,0
44739,11687,0,5,262144,0,0,0
44740,11721,0,5,0,512,0,0
44742,11780,0,5,8192,0,0,0
44743,11675,0,5,16384,0,0,0
44744,11395,0,13,0,0,0,0
44746,11774,0,5,33554432,0,0,0
44748,12592,0,3,0,0,0,0
44749,12043,0,3,0,32,8,0
44750,11556,0,4,131072,0,0,0
44751,11269,0,8,8389120,0,0,0
44752,11722,0,5,0,512,0,0
44753,12576,0,3,0,0,0,0
44754,11707,0,5,32768,0,0,0
44757,12338,0,3,0,0,0,0
44759,12799,0,4,0,0,0,0
44760,12290,0,4,0,0,0,0
44761,13553,75,9,16384,0,0,0
44763,12605,0,3,0,0,0,0
44764,13032,0,3,0,1,8,0
44765,13033,0,3,0,1,8,0
44767,12329,0,4,0,0,0,0
44768,12330,0,4,0,0,0,0
44770,12339,0,3,0,0,0,0
44771,13222,0,8,268435456,524288,0,0
44772,13223,0,8,268435456,524288,0,0
44773,13224,0,8,268435456,524288,0,0
44774,13225,0,8,268435456,0,0,0
44775,12809,0,4,67108864,0,0,0
44776,13226,0,8,268435456,0,0,0
44777,12295,0,4,0,0,0,0
44779,13019,0,3,0,64,0,0
44780,11719,0,5,-2147483648,0,2048,0
44781,11329,0,8,2048,0,0,0
44782,11420,0,3,-2147483648,0,0,0
44783,13912,0,3,0,0,0,0
44784,14083,0,8,0,0,0,0
44786,14523,0,6,0,0,0,0
44787,11330,0,13,0,0,0,0
44788,11331,0,13,0,0,0,0
44789,11281,0,8,8388612,0,0,0
44792,13532,0,4,0,0,0,0
44793,14267,0,0,64,0,0,0
44794,11363,0,13,0,0,0,0
44795,11267,0,8,8389120,0,0,0
44796,12811,0,4,0,0,0,0
44797,12797,0,4,0,0,0,0
44800,12886,0,4,0,0,0,0
44801,13326,0,3,0,0,0,0
44803,14290,75,9,4096,0,0,0
44804,12834,0,4,0,0,0,0
44805,14269,0,9,2,0,0,0
44806,14270,0,9,2,0,0,0
44807,14271,0,9,2,0,0,0
44808,13165,0,9,1048576,0,0,0
44809,10161,0,3,512,0,0,0
44813,14261,0,9,2,0,65536,0
44814,12818,0,4,0,0,0,0
44815,14315,0,9,4,0,16384,0
44816,15662,0,3,0,0,0,0
44817,13438,0,3,0,0,0,0
44818,12826,0,3,16777216,0,0,0
44819,12311,0,4,0,0,0,0
44820,12463,0,3,0,0,0,0
44822,12879,0,4,0,0,0,0
44823,14913,0,6,0,0,0,0
44824,12256,0,5,4,0,0,0
44827,14824,0,9,0,0,0,0
44829,12824,0,3,16777216,0,0,0
44830,12519,0,3,0,0,0,0
44831,20795,0,3,131074,0,0,0
44832,12490,0,3,0,0,0,0
44833,11286,0,8,8,0,0,0
44834,12571,0,3,0,0,0,0
44835,11285,0,8,8,0,0,0
44838,11779,0,5,8192,0,0,0
44841,11699,0,5,8,0,0,0
44842,12668,0,4,0,0,0,0
44844,11297,0,8,128,0,0,0
44845,12982,0,3,0,0,0,0
44847,13227,0,8,268435456,0,0,0
44849,12398,0,3,0,0,0,0
44851,13218,0,8,268435456,524288,0,0
44852,12839,0,3,0,0,0,0
44853,12654,0,3,134217728,0,8,0
44854,14268,0,0,64,0,0,0
44855,18755,0,5,0,0,0,0
44857,13555,75,9,16384,0,0,0
44858,14910,0,6,0,0,0,0
44859,11767,0,5,8388608,0,0,0
44860,13163,0,9,524288,0,0,0
44861,11338,0,8,8192,0,0,0
44862,12484,0,3,1048576,0,0,0
44864,12658,0,4,0,0,0,0
44865,12676,0,4,0,0,0,0
44866,12840,0,3,0,0,0,0
44867,15691,0,8,8519680,0,0,0
44868,13018,0,3,0,64,0,0
44869,11681,0,5,64,0,0,0
44870,11700,0,5,8,0,0,0
44871,13020,0,3,0,64,0,0
44872,13021,0,3,0,64,0,0
44873,13552,75,9,16384,0,0,0
44874,12608,0,13,0,0,0,0
44875,12611,0,3,1573376,0,0,0
44876,11766,0,5,8388608,0,0,0
44878,12958,0,4,0,0,0,0
44880,13342,0,3,131074,0,0,0
44881,12847,0,3,0,0,0,0
44882,12878,0,4,0,0,0,0
44883,12663,0,4,0,0,0,0
44884,12664,0,4,0,0,0,0
44885,12835,0,4,0,0,0,0
44886,12872,0,3,0,0,0,0
44887,14911,0,6,0,0,0,0
44888,11474,0,13,0,0,0,0
44889,28608,0,5,1024,0,0,0
44890,13031,0,3,0,1,8,0
44891,12464,0,3,0,0,0,0
44893,12518,0,3,0,0,0,0
44894,11339,0,8,8192,0,0,0
44895,28609,0,3,256,0,8,0
44896,12862,0,4,0,0,0,0
44897,14284,75,9,2048,0,0,0
44899,10535,0,11,67108864,0,0,0
44902,14132,0,8,0,0,0,0
44903,14160,0,8,0,0,0,0
44906,13339,0,3,131074,0,0,0
44907,13340,0,3,131074,0,0,0
44908,13742,0,8,0,0,0,0
44909,13543,0,9,8388608,0,0,0
44910,14161,0,8,0,0,0,0
44911,14114,0,8,0,0,0,0
44912,14171,0,8,0,0,0,0
44915,13809,0,9,128,0,0,0
44916,14285,75,9,2048,0,0,0
44917,14299,0,9,0,0,131072,0
44918,14300,0,9,0,0,131072,0
44920,13975,0,8,0,0,0,0
44921,13741,0,8,0,0,0,0
44925,14278,0,8,1140850688,0,0,0
44926,12983,0,3,0,0,0,0
44928,14062,0,8,0,0,0,0
44929,14195,0,8,0,0,0,0
44930,14137,0,8,0,0,0,0
44931,14286,75,9,2048,0,0,0
44932,14113,0,8,0,0,0,0
44933,14159,0,8,0,0,0,0
44934,14325,0,9,1024,0,0,0
44935,13441,0,3,0,0,0,0
44936,12877,0,4,0,0,0,0
44937,14066,0,8,0,0,0,0
44940,14143,0,8,0,0,0,0
44941,13797,0,9,0,0,131072,0
44943,15261,0,6,1048576,0,1024,0
44944,14162,0,8,0,0,0,0
44945,13863,0,8,0,0,0,0
44946,14169,0,8,0,0,0,0
44947,14301,0,9,0,0,131072,0
44948,15264,0,6,1048576,0,1024,0
44949,14316,0,9,128,0,0,0
44952,14057,0,8,0,0,0,0
44953,14166,0,8,0,0,0,0
44954,14287,75,9,2048,0,0,0
44955,14288,75,9,4096,0,0,0
44956,14289,75,9,4096,0,0,0
44957,15667,0,8,8388610,0,0,0
44958,15207,0,11,1,0,0,0
44962,15263,0,6,1048576,0,1024,0
44963,14094,0,8,0,0,0,0
44966,14784,0,6,0,0,0,0
44968,14172,0,8,0,0,0,0
44969,13754,0,8,0,0,0,0
44972,13743,0,8,0,0,0,0
44973,13744,0,3,0,0,0,0
44974,14168,0,8,0,0,0,0
44975,13732,0,8,0,0,0,0
44976,13733,0,8,0,0,0,0
44977,14895,0,4,4,0,0,0
44980,13544,0,9,8388608,0,0,0
44981,13813,0,9,128,0,0,0
44982,14260,0,9,2,0,65536,0
44985,14298,0,9,0,0,131072,0
44987,13812,0,9,4,0,16384,0
44988,13810,0,9,16,0,0,0
44989,13795,0,9,128,0,0,0
44990,14149,0,8,0,0,0,0
44991,14281,75,9,2048,0,0,0
44992,14780,0,6,0,0,0,0
44993,14781,0,6,0,0,0,0
44995,14310,0,9,128,0,0,0
44996,18736,0,5,134217728,0,0,0
44997,13730,0,4,131072,0,0,0
44998,592,0,6,1,0,1024,0
45000,12863,0,4,0,0,0,0
45002,12963,0,4,0,0,0,0
45003,14303,0,9,128,0,0,0
45004,13878,0,3,131088,0,0,0
45005,14135,0,8,0,0,0,0
45006,14158,0,8,0,0,0,0
45007,13976,0,8,0,0,0,0
45008,14173,0,8,0,0,0,0
45009,14795,0,8,65536,0,0,0
45010,14174,0,8,0,0,0,0
45011,14309,0,9,8,0,0,0
45012,14063,0,8,0,0,0,0
45013,14294,0,9,8192,0,0,0
45014,14308,0,9,8,0,0,0
45015,13219,0,8,268435456,0,0,0
45016,18739,0,5,268435456,0,0,0
45017,12858,0,4,0,0,0,0
45018,14079,0,8,0,0,0,0
45019,14080,0,8,0,0,0,0
45021,14311,0,9,128,0,0,0
45022,14314,0,9,4,0,16384,0
45023,14105,0,3,0,0,0,0
45024,13374,0,3,131074,0,0,0
45025,13981,0,8,0,0,0,0
45026,14207,0,9,16,0,0,0
45027,30893,0,8,0,0,0,0
45029,12867,0,4,0,0,0,0
45030,118,0,3,16777216,0,0,0
45031,14164,0,8,0,0,0,0
45032,14165,0,8,0,0,0,0
45033,12860,0,4,0,0,0,0
45034,14304,0,9,128,0,0,0
45035,14175,0,8,0,0,0,0
45036,14176,0,8,0,0,0,0
45037,12861,0,4,0,0,0,0
45038,13847,0,4,16,0,0,0
45039,13979,0,8,0,0,0,0
45040,13980,0,8,0,0,0,0
45041,13554,75,9,16384,0,0,0
45042,12825,0,3,16777216,0,0,0
45044,12857,0,4,0,0,0,0
45045,14145,0,3,131074,0,0,0
45047,14156,0,8,0,0,0,0
45049,30892,0,8,0,0,0,0
45050,13341,0,3,131074,0,0,0
45051,13542,0,9,8388608,0,0,0
45052,13849,0,8,0,0,0,0
45053,13852,0,8,0,0,0,0
45054,14305,0,9,128,0,0,0
45055,14264,0,9,2,0,65536,0
45056,14265,0,9,2,0,65536,0
45057,14266,0,9,2,0,65536,0
45058,14193,0,8,0,0,0,0
45059,14194,0,8,0,0,0,0
45060,14076,0,8,0,0,0,0
45061,14302,0,9,128,0,0,0
45062,13490,0,4,0,0,0,0
45063,14082,0,8,0,0,0,0
45064,13551,75,9,16384,0,0,0
45065,13549,75,9,16384,0,0,0
45066,13550,75,9,16384,0,0,0
45067,14262,0,9,2,0,65536,0
45068,14263,0,9,2,0,65536,0
45069,13439,0,3,0,0,0,0
45070,15014,0,6,0,0,0,0
45073,15569,0,11,2097152,0,0,0
45074,15062,0,4,8192,0,0,0
45075,15320,0,6,0,0,0,0
45076,14785,0,6,0,0,0,0
45078,14818,0,6,32,0,1024,0
45079,14819,0,6,32,0,1024,0
45080,14323,0,9,1024,0,0,0
45082,15018,0,6,0,0,0,0
45084,15020,0,6,0,0,0,0
45085,15317,0,6,0,0,0,0
45086,15229,0,6,-2147483648,0,0,0
45087,14770,0,6,0,0,0,0
45088,14771,0,6,0,0,0,0
45089,15362,0,6,0,0,0,0
45090,15567,0,11,2097152,0,0,0
45091,14772,0,6,0,0,0,0
45092,18809,0,3,4194304,0,8,0
45093,14908,0,6,0,0,0,0
45094,14909,0,6,0,0,0,0
45096,14514,0,3,0,0,0,0
45097,15313,0,6,0,0,0,0
45098,15314,0,6,0,0,0,0
45102,15398,0,6,0,0,0,0
45104,14183,0,8,0,32,0,0
45105,15025,0,6,0,0,0,0
45106,15275,0,6,0,0,0,0
45109,14179,0,8,0,0,0,0
45110,13877,0,8,1073741824,2048,0,0
45111,15208,0,11,1,0,0,0
45112,15328,0,6,0,0,0,0
45113,14190,0,8,0,0,0,0
45114,13872,0,8,0,0,0,0
45115,28612,0,3,1073741824,0,0,0
45117,15055,0,8,4096,0,0,0
45118,15318,0,6,0,0,0,0
45120,15237,0,6,4194304,0,0,0
45121,15312,0,6,0,0,0,0
45122,15054,0,8,4096,0,0,0
45123,14825,0,9,0,0,0,0
