ID,ChrCustomizationChoiceID,RelatedChrCustomizationChoiceID,ChrCustomizationGeosetID,ChrCustomizationSkinnedModelID,ChrCustomizationMaterialID,ChrCustomizationBoneSetID,ChrCustomizationCondModelID,ChrCustomizationDisplayInfoID,ChrCustItemGeoModifyID,ChrCustomizationVoiceID,AnimKitID,ParticleColorID,ChrCustGeoComponentLinkID
67381,17855,0,5665,0,0,0,0,0,0,0,0,0,0
67384,17877,0,5668,0,0,0,0,0,0,0,0,0,0
67385,17878,0,5669,0,0,0,0,0,0,0,0,0,0
67386,17879,0,5670,0,0,0,0,0,0,0,0,0,0
67387,17880,0,5671,0,0,0,0,0,0,0,0,0,0
67388,17881,0,5672,0,0,0,0,0,0,0,0,0,0
67389,17892,0,5673,0,0,0,0,0,0,0,0,0,0
67390,17892,0,5674,0,0,0,0,0,0,0,0,0,0
67391,17892,0,5675,0,0,0,0,0,0,0,0,0,0
67392,17893,0,5676,0,0,0,0,0,0,0,0,0,0
67395,17894,0,5679,0,0,0,0,0,0,0,0,0,0
67398,17895,0,5682,0,0,0,0,0,0,0,0,0,0
67401,17896,0,5685,0,0,0,0,0,0,0,0,0,0
67404,17897,0,5688,0,0,0,0,0,0,0,0,0,0
67407,17901,0,5691,0,0,0,0,0,0,0,0,0,0
67408,17902,0,5692,0,0,0,0,0,0,0,0,0,0
67409,17932,0,5693,0,0,0,0,0,0,0,0,0,0
67410,17933,0,5694,0,0,0,0,0,0,0,0,0,0
67411,17934,0,5695,0,0,0,0,0,0,0,0,0,0
67412,17935,0,5696,0,0,0,0,0,0,0,0,0,0
67413,17936,0,5697,0,0,0,0,0,0,0,0,0,0
67414,17937,0,5698,0,0,0,0,0,0,0,0,0,0
67415,17938,0,5699,0,0,0,0,0,0,0,0,0,0
67416,17939,0,5700,0,0,0,0,0,0,0,0,0,0
67417,17940,0,5701,0,0,0,0,0,0,0,0,0,0
67418,17941,0,5702,0,0,0,0,0,0,0,0,0,0
67419,17942,0,5703,0,0,0,0,0,0,0,0,0,0
67420,17953,0,5704,0,0,0,0,0,0,0,0,0,0
67421,17953,0,5705,0,0,0,0,0,0,0,0,0,0
67422,17953,0,5706,0,0,0,0,0,0,0,0,0,0
67423,17953,0,5707,0,0,0,0,0,0,0,0,0,0
67425,17954,0,5709,0,0,0,0,0,0,0,0,0,0
67430,17955,0,5714,0,0,0,0,0,0,0,0,0,0
67435,17956,0,5719,0,0,0,0,0,0,0,0,0,0
67440,17957,0,5724,0,0,0,0,0,0,0,0,0,0
67445,17958,0,5729,0,0,0,0,0,0,0,0,0,0
67450,17959,0,5734,0,0,0,0,0,0,0,0,0,0
67455,17960,0,5739,0,0,0,0,0,0,0,0,0,0
67460,17961,0,5744,0,0,0,0,0,0,0,0,0,0
67465,17962,0,5749,0,0,0,0,0,0,0,0,0,0
67470,17989,0,5754,0,0,0,0,0,0,0,0,0,0
67471,17990,0,5755,0,0,0,0,0,0,0,0,0,0
67472,17991,0,5756,0,0,0,0,0,0,0,0,0,0
67473,17992,0,5757,0,0,0,0,0,0,0,0,0,0
67474,17993,0,5758,0,0,0,0,0,0,0,0,0,0
67475,17994,0,5759,0,0,0,0,0,0,0,0,0,0
67476,17995,0,5760,0,0,0,0,0,0,0,0,0,0
67477,17996,0,5761,0,0,0,0,0,0,0,0,0,0
67478,17997,0,5762,0,0,0,0,0,0,0,0,0,0
67479,17998,0,5763,0,0,0,0,0,0,0,0,0,0
67480,17999,0,5764,0,0,0,0,0,0,0,0,0,0
67481,18000,0,5765,0,0,0,0,0,0,0,0,0,0
67482,18001,0,5766,0,0,0,0,0,0,0,0,0,0
67483,18002,0,5767,0,0,0,0,0,0,0,0,0,0
67485,18014,0,5769,0,0,0,0,0,0,0,0,0,0
67486,18014,0,5770,0,0,0,0,0,0,0,0,0,0
67487,18014,0,5771,0,0,0,0,0,0,0,0,0,0
67488,18014,0,5772,0,0,0,0,0,0,0,0,0,0
67490,18015,0,5774,0,0,0,0,0,0,0,0,0,0
67495,18016,0,5779,0,0,0,0,0,0,0,0,0,0
67500,18017,0,5784,0,0,0,0,0,0,0,0,0,0
67505,18018,0,5789,0,0,0,0,0,0,0,0,0,0
67510,18019,0,5794,0,0,0,0,0,0,0,0,0,0
67515,18020,0,5799,0,0,0,0,0,0,0,0,0,0
67520,18021,0,5804,0,0,0,0,0,0,0,0,0,0
67525,18022,0,5809,0,0,0,0,0,0,0,0,0,0
67530,18023,0,5814,0,0,0,0,0,0,0,0,0,0
67535,18024,0,5819,0,0,0,0,0,0,0,0,0,0
67540,18049,0,5824,0,0,0,0,0,0,0,0,0,0
67541,18050,0,5825,0,0,0,0,0,0,0,0,0,0
67542,18051,0,5826,0,0,0,0,0,0,0,0,0,0
67543,18052,0,5827,0,0,0,0,0,0,0,0,0,0
67544,18053,0,5828,0,0,0,0,0,0,0,0,0,0
67545,18054,0,5829,0,0,0,0,0,0,0,0,0,0
67546,18055,0,5830,0,0,0,0,0,0,0,0,0,0
67547,18056,0,5831,0,0,0,0,0,0,0,0,0,0
67548,18065,0,5832,0,0,0,0,0,0,0,0,0,0
67549,18065,0,5833,0,0,0,0,0,0,0,0,0,0
67550,18065,0,5834,0,0,0,0,0,0,0,0,0,0
67551,18065,0,5835,0,0,0,0,0,0,0,0,0,0
67553,18066,0,5837,0,0,0,0,0,0,0,0,0,0
67554,18066,0,5838,0,0,0,0,0,0,0,0,0,0
67558,18067,0,5842,0,0,0,0,0,0,0,0,0,0
67559,18067,0,5843,0,0,0,0,0,0,0,0,0,0
67563,18068,0,5847,0,0,0,0,0,0,0,0,0,0
67564,18068,0,5848,0,0,0,0,0,0,0,0,0,0
67568,18069,0,5852,0,0,0,0,0,0,0,0,0,0
67569,18069,0,5853,0,0,0,0,0,0,0,0,0,0
67573,18070,0,5857,0,0,0,0,0,0,0,0,0,0
67574,18070,0,5858,0,0,0,0,0,0,0,0,0,0
67578,18071,0,5862,0,0,0,0,0,0,0,0,0,0
67579,18071,0,5863,0,0,0,0,0,0,0,0,0,0
67583,18072,0,5867,0,0,0,0,0,0,0,0,0,0
67584,18072,0,5868,0,0,0,0,0,0,0,0,0,0
67588,18095,0,5872,0,0,0,0,0,0,0,0,0,0
67589,18096,0,5873,0,0,0,0,0,0,0,0,0,0
67590,18097,0,5874,0,0,0,0,0,0,0,0,0,0
67591,18098,0,5875,0,0,0,0,0,0,0,0,0,0
67592,18099,0,5876,0,0,0,0,0,0,0,0,0,0
67593,18100,0,5877,0,0,0,0,0,0,0,0,0,0
67594,18101,0,5878,0,0,0,0,0,0,0,0,0,0
67595,18102,0,5879,0,0,0,0,0,0,0,0,0,0
67596,18103,0,5880,0,0,0,0,0,0,0,0,0,0
67597,18104,0,5881,0,0,0,0,0,0,0,0,0,0
67598,18105,0,5882,0,0,0,0,0,0,0,0,0,0
67599,18113,0,5883,0,0,0,0,0,0,0,0,0,0
67600,18113,0,5884,0,0,0,0,0,0,0,0,0,0
67601,18113,0,5885,0,0,0,0,0,0,0,0,0,0
67602,18113,0,5886,0,0,0,0,0,0,0,0,0,0
67604,18114,0,5888,0,0,0,0,0,0,0,0,0,0
67609,18115,0,5893,0,0,0,0,0,0,0,0,0,0
67614,18116,0,5898,0,0,0,0,0,0,0,0,0,0
67619,18117,0,5903,0,0,0,0,0,0,0,0,0,0
67624,18118,0,5908,0,0,0,0,0,0,0,0,0,0
67629,18119,0,5913,0,0,0,0,0,0,0,0,0,0
67634,18124,0,5918,0,0,0,0,0,0,0,0,0,0
67635,18126,0,5919,0,0,0,0,0,0,0,0,0,0
67636,18126,0,5920,0,0,0,0,0,0,0,0,0,0
67637,18126,0,5921,0,0,0,0,0,0,0,0,0,0
67638,18126,0,5922,0,0,0,0,0,0,0,0,0,0
67640,18127,0,5924,0,0,0,0,0,0,0,0,0,0
67641,18129,0,5925,0,0,0,0,0,0,0,0,0,0
67642,18129,0,5926,0,0,0,0,0,0,0,0,0,0
67643,18129,0,5927,0,0,0,0,0,0,0,0,0,0
67644,18129,0,5928,0,0,0,0,0,0,0,0,0,0
67646,18136,0,5930,0,0,0,0,0,0,0,0,0,0
67647,18138,0,5931,0,0,0,0,0,0,0,0,0,0
67648,18138,0,5932,0,0,0,0,0,0,0,0,0,0
67649,18138,0,5933,0,0,0,0,0,0,0,0,0,0
67650,18138,0,5934,0,0,0,0,0,0,0,0,0,0
67652,18145,0,5936,0,0,0,0,0,0,0,0,0,0
67653,18147,0,5937,0,0,0,0,0,0,0,0,0,0
67654,18147,0,5938,0,0,0,0,0,0,0,0,0,0
67655,18147,0,5939,0,0,0,0,0,0,0,0,0,0
67656,18147,0,5940,0,0,0,0,0,0,0,0,0,0
67658,18155,0,5942,0,0,0,0,0,0,0,0,0,0
67659,18156,0,5943,0,0,0,0,0,0,0,0,0,0
67660,18157,0,5944,0,0,0,0,0,0,0,0,0,0
67661,18168,0,5945,0,0,0,0,0,0,0,0,0,0
67662,18170,0,5946,0,0,0,0,0,0,0,0,0,0
67663,18170,0,5947,0,0,0,0,0,0,0,0,0,0
67664,18170,0,5948,0,0,0,0,0,0,0,0,0,0
67665,18170,0,5949,0,0,0,0,0,0,0,0,0,0
67667,18178,0,5951,0,0,0,0,0,0,0,0,0,0
67668,18180,0,5952,0,0,0,0,0,0,0,0,0,0
67669,18180,0,5953,0,0,0,0,0,0,0,0,0,0
67670,18180,0,5954,0,0,0,0,0,0,0,0,0,0
67671,18180,0,5955,0,0,0,0,0,0,0,0,0,0
67673,18181,0,5957,0,0,0,0,0,0,0,0,0,0
67674,18183,0,5958,0,0,0,0,0,0,0,0,0,0
67675,18183,0,5959,0,0,0,0,0,0,0,0,0,0
67676,18183,0,5960,0,0,0,0,0,0,0,0,0,0
67677,18183,0,5961,0,0,0,0,0,0,0,0,0,0
67679,18195,0,5963,0,0,0,0,0,0,0,0,0,0
67680,18196,0,5964,0,0,0,0,0,0,0,0,0,0
67681,18197,0,5965,0,0,0,0,0,0,0,0,0,0
67682,18198,0,5966,0,0,0,0,0,0,0,0,0,0
67683,18199,0,5967,0,0,0,0,0,0,0,0,0,0
67684,18200,0,5968,0,0,0,0,0,0,0,0,0,0
67685,18211,0,5969,0,0,0,0,0,0,0,0,0,0
67686,18211,0,5970,0,0,0,0,0,0,0,0,0,0
67687,18211,0,5971,0,0,0,0,0,0,0,0,0,0
67688,18211,0,5972,0,0,0,0,0,0,0,0,0,0
67690,18212,0,5974,0,0,0,0,0,0,0,0,0,0
67692,18212,0,5976,0,0,0,0,0,0,0,0,0,0
67695,18213,0,5979,0,0,0,0,0,0,0,0,0,0
67697,18213,0,5981,0,0,0,0,0,0,0,0,0,0
67700,18214,0,5984,0,0,0,0,0,0,0,0,0,0
67703,18215,0,5987,0,0,0,0,0,0,0,0,0,0
67705,18215,0,5989,0,0,0,0,0,0,0,0,0,0
67708,18216,0,5992,0,0,0,0,0,0,0,0,0,0
67709,18216,0,5993,0,0,0,0,0,0,0,0,0,0
67713,18217,0,5997,0,0,0,0,0,0,0,0,0,0
67715,18217,0,5999,0,0,0,0,0,0,0,0,0,0
67718,18218,0,6002,0,0,0,0,0,0,0,0,0,0
67720,18218,0,6004,0,0,0,0,0,0,0,0,0,0
67723,18219,0,6007,0,0,0,0,0,0,0,0,0,0
67725,18219,0,6009,0,0,0,0,0,0,0,0,0,0
67728,18220,0,6012,0,0,0,0,0,0,0,0,0,0
67730,18220,0,6014,0,0,0,0,0,0,0,0,0,0
67733,18221,0,6017,0,0,0,0,0,0,0,0,0,0
67735,18221,0,6019,0,0,0,0,0,0,0,0,0,0
67738,18222,0,6022,0,0,0,0,0,0,0,0,0,0
67739,18224,0,6023,0,0,0,0,0,0,0,0,0,0
67740,18224,0,6024,0,0,0,0,0,0,0,0,0,0
67741,18224,0,6025,0,0,0,0,0,0,0,0,0,0
67742,17160,0,0,0,48760,0,0,0,0,0,0,0,0
67743,17160,0,0,0,48761,0,0,0,0,0,0,0,0
67744,17161,0,0,0,48762,0,0,0,0,0,0,0,0
67745,17161,0,0,0,48763,0,0,0,0,0,0,0,0
67746,17162,0,0,0,48764,0,0,0,0,0,0,0,0
67747,17162,0,0,0,48765,0,0,0,0,0,0,0,0
67748,17163,0,0,0,48766,0,0,0,0,0,0,0,0
67749,17163,0,0,0,48767,0,0,0,0,0,0,0,0
67750,17164,0,0,0,48768,0,0,0,0,0,0,0,0
67751,17164,0,0,0,48769,0,0,0,0,0,0,0,0
67752,17165,0,0,0,48770,0,0,0,0,0,0,0,0
67753,17165,0,0,0,48771,0,0,0,0,0,0,0,0
67754,17166,0,0,0,48772,0,0,0,0,0,0,0,0
67755,17166,0,0,0,48773,0,0,0,0,0,0,0,0
67756,17167,0,0,0,48774,0,0,0,0,0,0,0,0
67757,17167,0,0,0,48775,0,0,0,0,0,0,0,0
67758,17168,0,0,0,48776,0,0,0,0,0,0,0,0
67759,17168,0,0,0,48777,0,0,0,0,0,0,0,0
67760,17169,0,0,0,48778,0,0,0,0,0,0,0,0
67761,17169,0,0,0,48779,0,0,0,0,0,0,0,0
67762,17170,0,0,0,48780,0,0,0,0,0,0,0,0
67763,17171,0,0,0,48781,0,0,0,0,0,0,0,0
67764,17172,17160,0,0,48782,0,0,0,0,0,0,0,0
67765,17172,17160,0,0,48783,0,0,0,0,0,0,0,0
67766,17172,17161,0,0,48784,0,0,0,0,0,0,0,0
67767,17172,17161,0,0,48785,0,0,0,0,0,0,0,0
67768,17172,17162,0,0,48786,0,0,0,0,0,0,0,0
67769,17172,17162,0,0,48787,0,0,0,0,0,0,0,0
67770,17172,17163,0,0,48788,0,0,0,0,0,0,0,0
67771,17172,17163,0,0,48789,0,0,0,0,0,0,0,0
67772,17172,17164,0,0,48790,0,0,0,0,0,0,0,0
67773,17172,17164,0,0,48791,0,0,0,0,0,0,0,0
67774,17172,17165,0,0,48792,0,0,0,0,0,0,0,0
67775,17172,17165,0,0,48793,0,0,0,0,0,0,0,0
67776,17172,17166,0,0,48794,0,0,0,0,0,0,0,0
67777,17172,17166,0,0,48795,0,0,0,0,0,0,0,0
67778,17172,17167,0,0,48796,0,0,0,0,0,0,0,0
67779,17172,17167,0,0,48797,0,0,0,0,0,0,0,0
67780,17172,17168,0,0,48798,0,0,0,0,0,0,0,0
67781,17172,17168,0,0,48799,0,0,0,0,0,0,0,0
67782,17172,17169,0,0,48800,0,0,0,0,0,0,0,0
67783,17172,17169,0,0,48801,0,0,0,0,0,0,0,0
67784,17173,17160,0,0,48802,0,0,0,0,0,0,0,0
67785,17173,17160,0,0,48803,0,0,0,0,0,0,0,0
67786,17173,17161,0,0,48804,0,0,0,0,0,0,0,0
67787,17173,17161,0,0,48805,0,0,0,0,0,0,0,0
67788,17173,17162,0,0,48806,0,0,0,0,0,0,0,0
67789,17173,17162,0,0,48807,0,0,0,0,0,0,0,0
67790,17173,17163,0,0,48808,0,0,0,0,0,0,0,0
67791,17173,17163,0,0,48809,0,0,0,0,0,0,0,0
67792,17173,17164,0,0,48810,0,0,0,0,0,0,0,0
67793,17173,17164,0,0,48811,0,0,0,0,0,0,0,0
67794,17173,17165,0,0,48812,0,0,0,0,0,0,0,0
67795,17173,17165,0,0,48813,0,0,0,0,0,0,0,0
67796,17173,17166,0,0,48814,0,0,0,0,0,0,0,0
67797,17173,17166,0,0,48815,0,0,0,0,0,0,0,0
67798,17173,17167,0,0,48816,0,0,0,0,0,0,0,0
67799,17173,17167,0,0,48817,0,0,0,0,0,0,0,0
67800,17173,17168,0,0,48818,0,0,0,0,0,0,0,0
67801,17173,17168,0,0,48819,0,0,0,0,0,0,0,0
67802,17173,17169,0,0,48820,0,0,0,0,0,0,0,0
67803,17173,17169,0,0,48821,0,0,0,0,0,0,0,0
67804,17174,17160,0,0,48822,0,0,0,0,0,0,0,0
67805,17174,17160,0,0,48823,0,0,0,0,0,0,0,0
67806,17174,17161,0,0,48824,0,0,0,0,0,0,0,0
67807,17174,17161,0,0,48825,0,0,0,0,0,0,0,0
67808,17174,17162,0,0,48826,0,0,0,0,0,0,0,0
67809,17174,17162,0,0,48827,0,0,0,0,0,0,0,0
67810,17174,17163,0,0,48828,0,0,0,0,0,0,0,0
67811,17174,17163,0,0,48829,0,0,0,0,0,0,0,0
67812,17174,17164,0,0,48830,0,0,0,0,0,0,0,0
67813,17174,17164,0,0,48831,0,0,0,0,0,0,0,0
67814,17174,17165,0,0,48832,0,0,0,0,0,0,0,0
67815,17174,17165,0,0,48833,0,0,0,0,0,0,0,0
67816,17174,17166,0,0,48834,0,0,0,0,0,0,0,0
67817,17174,17166,0,0,48835,0,0,0,0,0,0,0,0
67818,17174,17167,0,0,48836,0,0,0,0,0,0,0,0
67819,17174,17167,0,0,48837,0,0,0,0,0,0,0,0
67820,17174,17168,0,0,48838,0,0,0,0,0,0,0,0
67821,17174,17168,0,0,48839,0,0,0,0,0,0,0,0
67822,17174,17169,0,0,48840,0,0,0,0,0,0,0,0
67823,17174,17169,0,0,48841,0,0,0,0,0,0,0,0
67824,17175,17160,0,0,48842,0,0,0,0,0,0,0,0
67825,17175,17160,0,0,48843,0,0,0,0,0,0,0,0
67826,17175,17161,0,0,48844,0,0,0,0,0,0,0,0
67827,17175,17161,0,0,48845,0,0,0,0,0,0,0,0
67828,17175,17162,0,0,48846,0,0,0,0,0,0,0,0
67829,17175,17162,0,0,48847,0,0,0,0,0,0,0,0
67830,17175,17163,0,0,48848,0,0,0,0,0,0,0,0
67831,17175,17163,0,0,48849,0,0,0,0,0,0,0,0
67832,17175,17164,0,0,48850,0,0,0,0,0,0,0,0
67833,17175,17164,0,0,48851,0,0,0,0,0,0,0,0
67834,17175,17165,0,0,48852,0,0,0,0,0,0,0,0
67835,17175,17165,0,0,48853,0,0,0,0,0,0,0,0
67836,17175,17166,0,0,48854,0,0,0,0,0,0,0,0
67837,17175,17166,0,0,48855,0,0,0,0,0,0,0,0
67838,17175,17167,0,0,48856,0,0,0,0,0,0,0,0
67839,17175,17167,0,0,48857,0,0,0,0,0,0,0,0
67840,17175,17168,0,0,48858,0,0,0,0,0,0,0,0
67841,17175,17168,0,0,48859,0,0,0,0,0,0,0,0
67842,17175,17169,0,0,48860,0,0,0,0,0,0,0,0
67843,17175,17169,0,0,48861,0,0,0,0,0,0,0,0
67844,17176,17160,0,0,48862,0,0,0,0,0,0,0,0
67845,17176,17160,0,0,48863,0,0,0,0,0,0,0,0
67846,17176,17161,0,0,48864,0,0,0,0,0,0,0,0
67847,17176,17161,0,0,48865,0,0,0,0,0,0,0,0
67848,17176,17162,0,0,48866,0,0,0,0,0,0,0,0
67849,17176,17162,0,0,48867,0,0,0,0,0,0,0,0
67850,17176,17163,0,0,48868,0,0,0,0,0,0,0,0
67851,17176,17163,0,0,48869,0,0,0,0,0,0,0,0
67852,17176,17164,0,0,48870,0,0,0,0,0,0,0,0
67853,17176,17164,0,0,48871,0,0,0,0,0,0,0,0
67854,17176,17165,0,0,48872,0,0,0,0,0,0,0,0
67855,17176,17165,0,0,48873,0,0,0,0,0,0,0,0
67856,17176,17166,0,0,48874,0,0,0,0,0,0,0,0
67857,17176,17166,0,0,48875,0,0,0,0,0,0,0,0
67858,17176,17167,0,0,48876,0,0,0,0,0,0,0,0
67859,17176,17167,0,0,48877,0,0,0,0,0,0,0,0
67860,17176,17168,0,0,48878,0,0,0,0,0,0,0,0
67861,17176,17168,0,0,48879,0,0,0,0,0,0,0,0
67862,17176,17169,0,0,48880,0,0,0,0,0,0,0,0
67863,17176,17169,0,0,48881,0,0,0,0,0,0,0,0
67864,17177,17160,0,0,48882,0,0,0,0,0,0,0,0
67865,17177,17160,0,0,48883,0,0,0,0,0,0,0,0
67866,17177,17161,0,0,48884,0,0,0,0,0,0,0,0
67867,17177,17161,0,0,48885,0,0,0,0,0,0,0,0
67868,17177,17162,0,0,48886,0,0,0,0,0,0,0,0
67869,17177,17162,0,0,48887,0,0,0,0,0,0,0,0
67870,17177,17163,0,0,48888,0,0,0,0,0,0,0,0
67871,17177,17163,0,0,48889,0,0,0,0,0,0,0,0
67872,17177,17164,0,0,48890,0,0,0,0,0,0,0,0
67873,17177,17164,0,0,48891,0,0,0,0,0,0,0,0
67874,17177,17165,0,0,48892,0,0,0,0,0,0,0,0
67875,17177,17165,0,0,48893,0,0,0,0,0,0,0,0
67876,17177,17166,0,0,48894,0,0,0,0,0,0,0,0
67877,17177,17166,0,0,48895,0,0,0,0,0,0,0,0
67878,17177,17167,0,0,48896,0,0,0,0,0,0,0,0
67879,17177,17167,0,0,48897,0,0,0,0,0,0,0,0
67880,17177,17168,0,0,48898,0,0,0,0,0,0,0,0
67881,17177,17168,0,0,48899,0,0,0,0,0,0,0,0
67882,17177,17169,0,0,48900,0,0,0,0,0,0,0,0
67883,17177,17169,0,0,48901,0,0,0,0,0,0,0,0
67884,17178,17160,0,0,48902,0,0,0,0,0,0,0,0
67885,17178,17160,0,0,48903,0,0,0,0,0,0,0,0
67886,17178,17161,0,0,48904,0,0,0,0,0,0,0,0
67887,17178,17161,0,0,48905,0,0,0,0,0,0,0,0
67888,17178,17162,0,0,48906,0,0,0,0,0,0,0,0
67889,17178,17162,0,0,48907,0,0,0,0,0,0,0,0
67890,17178,17163,0,0,48908,0,0,0,0,0,0,0,0
67891,17178,17163,0,0,48909,0,0,0,0,0,0,0,0
67892,17178,17164,0,0,48910,0,0,0,0,0,0,0,0
67893,17178,17164,0,0,48911,0,0,0,0,0,0,0,0
67894,17178,17165,0,0,48912,0,0,0,0,0,0,0,0
67895,17178,17165,0,0,48913,0,0,0,0,0,0,0,0
67896,17178,17166,0,0,48914,0,0,0,0,0,0,0,0
67897,17178,17166,0,0,48915,0,0,0,0,0,0,0,0
67898,17178,17167,0,0,48916,0,0,0,0,0,0,0,0
67899,17178,17167,0,0,48917,0,0,0,0,0,0,0,0
67900,17178,17168,0,0,48918,0,0,0,0,0,0,0,0
67901,17178,17168,0,0,48919,0,0,0,0,0,0,0,0
67902,17178,17169,0,0,48920,0,0,0,0,0,0,0,0
67903,17178,17169,0,0,48921,0,0,0,0,0,0,0,0
67904,17179,17160,0,0,48922,0,0,0,0,0,0,0,0
67905,17179,17160,0,0,48923,0,0,0,0,0,0,0,0
67906,17179,17161,0,0,48924,0,0,0,0,0,0,0,0
67907,17179,17161,0,0,48925,0,0,0,0,0,0,0,0
67908,17179,17162,0,0,48926,0,0,0,0,0,0,0,0
67909,17179,17162,0,0,48927,0,0,0,0,0,0,0,0
67910,17179,17163,0,0,48928,0,0,0,0,0,0,0,0
67911,17179,17163,0,0,48929,0,0,0,0,0,0,0,0
67912,17179,17164,0,0,48930,0,0,0,0,0,0,0,0
67913,17179,17164,0,0,48931,0,0,0,0,0,0,0,0
67914,17179,17165,0,0,48932,0,0,0,0,0,0,0,0
67915,17179,17165,0,0,48933,0,0,0,0,0,0,0,0
67916,17179,17166,0,0,48934,0,0,0,0,0,0,0,0
67917,17179,17166,0,0,48935,0,0,0,0,0,0,0,0
67918,17179,17167,0,0,48936,0,0,0,0,0,0,0,0
67919,17179,17167,0,0,48937,0,0,0,0,0,0,0,0
67920,17179,17168,0,0,48938,0,0,0,0,0,0,0,0
67921,17179,17168,0,0,48939,0,0,0,0,0,0,0,0
67922,17179,17169,0,0,48940,0,0,0,0,0,0,0,0
67923,17179,17169,0,0,48941,0,0,0,0,0,0,0,0
67924,17180,17160,0,0,48942,0,0,0,0,0,0,0,0
67925,17180,17160,0,0,48943,0,0,0,0,0,0,0,0
67926,17180,17161,0,0,48944,0,0,0,0,0,0,0,0
67927,17180,17161,0,0,48945,0,0,0,0,0,0,0,0
67928,17180,17162,0,0,48946,0,0,0,0,0,0,0,0
67929,17180,17162,0,0,48947,0,0,0,0,0,0,0,0
67930,17180,17163,0,0,48948,0,0,0,0,0,0,0,0
67931,17180,17163,0,0,48949,0,0,0,0,0,0,0,0
67932,17180,17164,0,0,48950,0,0,0,0,0,0,0,0
67933,17180,17164,0,0,48951,0,0,0,0,0,0,0,0
67934,17180,17165,0,0,48952,0,0,0,0,0,0,0,0
67935,17180,17165,0,0,48953,0,0,0,0,0,0,0,0
67936,17180,17166,0,0,48954,0,0,0,0,0,0,0,0
67937,17180,17166,0,0,48955,0,0,0,0,0,0,0,0
67938,17180,17167,0,0,48956,0,0,0,0,0,0,0,0
67939,17180,17167,0,0,48957,0,0,0,0,0,0,0,0
67940,17180,17168,0,0,48958,0,0,0,0,0,0,0,0
67941,17180,17168,0,0,48959,0,0,0,0,0,0,0,0
67942,17180,17169,0,0,48960,0,0,0,0,0,0,0,0
67943,17180,17169,0,0,48961,0,0,0,0,0,0,0,0
67944,17181,17160,0,0,48962,0,0,0,0,0,0,0,0
67945,17181,17160,0,0,48963,0,0,0,0,0,0,0,0
67946,17181,17161,0,0,48964,0,0,0,0,0,0,0,0
67947,17181,17161,0,0,48965,0,0,0,0,0,0,0,0
67948,17181,17162,0,0,48966,0,0,0,0,0,0,0,0
67949,17181,17162,0,0,48967,0,0,0,0,0,0,0,0
67950,17181,17163,0,0,48968,0,0,0,0,0,0,0,0
67951,17181,17163,0,0,48969,0,0,0,0,0,0,0,0
67952,17181,17164,0,0,48970,0,0,0,0,0,0,0,0
67953,17181,17164,0,0,48971,0,0,0,0,0,0,0,0
67954,17181,17165,0,0,48972,0,0,0,0,0,0,0,0
67955,17181,17165,0,0,48973,0,0,0,0,0,0,0,0
67956,17181,17166,0,0,48974,0,0,0,0,0,0,0,0
67957,17181,17166,0,0,48975,0,0,0,0,0,0,0,0
67958,17181,17167,0,0,48976,0,0,0,0,0,0,0,0
67959,17181,17167,0,0,48977,0,0,0,0,0,0,0,0
67960,17181,17168,0,0,48978,0,0,0,0,0,0,0,0
67961,17181,17168,0,0,48979,0,0,0,0,0,0,0,0
67962,17181,17169,0,0,48980,0,0,0,0,0,0,0,0
67963,17181,17169,0,0,48981,0,0,0,0,0,0,0,0
67964,17182,17160,0,0,48982,0,0,0,0,0,0,0,0
67965,17182,17160,0,0,48983,0,0,0,0,0,0,0,0
67966,17182,17161,0,0,48984,0,0,0,0,0,0,0,0
67967,17182,17161,0,0,48985,0,0,0,0,0,0,0,0
67968,17182,17162,0,0,48986,0,0,0,0,0,0,0,0
67969,17182,17162,0,0,48987,0,0,0,0,0,0,0,0
67970,17182,17163,0,0,48988,0,0,0,0,0,0,0,0
67971,17182,17163,0,0,48989,0,0,0,0,0,0,0,0
67972,17182,17164,0,0,48990,0,0,0,0,0,0,0,0
67973,17182,17164,0,0,48991,0,0,0,0,0,0,0,0
67974,17182,17165,0,0,48992,0,0,0,0,0,0,0,0
67975,17182,17165,0,0,48993,0,0,0,0,0,0,0,0
67976,17182,17166,0,0,48994,0,0,0,0,0,0,0,0
67977,17182,17166,0,0,48995,0,0,0,0,0,0,0,0
67978,17182,17167,0,0,48996,0,0,0,0,0,0,0,0
67979,17182,17167,0,0,48997,0,0,0,0,0,0,0,0
67980,17182,17168,0,0,48998,0,0,0,0,0,0,0,0
67981,17182,17168,0,0,48999,0,0,0,0,0,0,0,0
67982,17182,17169,0,0,49000,0,0,0,0,0,0,0,0
67983,17182,17169,0,0,49001,0,0,0,0,0,0,0,0
67984,17183,17160,0,0,49002,0,0,0,0,0,0,0,0
67985,17183,17160,0,0,49003,0,0,0,0,0,0,0,0
67986,17183,17161,0,0,49004,0,0,0,0,0,0,0,0
67987,17183,17161,0,0,49005,0,0,0,0,0,0,0,0
67988,17183,17162,0,0,49006,0,0,0,0,0,0,0,0
67989,17183,17162,0,0,49007,0,0,0,0,0,0,0,0
67990,17183,17163,0,0,49008,0,0,0,0,0,0,0,0
67991,17183,17163,0,0,49009,0,0,0,0,0,0,0,0
67992,17183,17164,0,0,49010,0,0,0,0,0,0,0,0
67993,17183,17164,0,0,49011,0,0,0,0,0,0,0,0
