ID,BattlePetStateID,Value,BattlePetSpeciesID
11217,19,900,3071
11218,18,700,3071
11219,20,-100,3071
11220,162,1,3072
11221,19,1300,3072
11222,18,600,3072
11223,20,0,3072
11224,162,1,3073
11225,19,1000,3073
11226,18,800,3073
11227,20,-50,3073
11228,162,1,3074
11229,19,800,3074
11230,18,1000,3074
11231,20,50,3074
11232,162,1,3075
11233,19,1200,3075
11234,18,700,3075
11235,20,100,3075
11236,162,1,3076
11237,19,1400,3076
11238,18,1200,3076
11239,20,-300,3076
11240,162,1,3077
11241,19,1100,3077
11242,18,1100,3077
11243,20,200,3077
11244,162,1,3078
11245,19,1500,3078
11246,18,1000,3078
11247,20,-200,3078
11248,18,100,3079
11249,19,-200,3079
11250,20,100,3079
11251,18,50,3080
11252,19,-125,3080
11253,20,75,3080
11254,18,15,3081
11255,19,-30,3081
11256,20,15,3081
11257,18,-35,3082
11258,19,-65,3082
11259,20,100,3082
11260,18,125,3083
11261,19,-250,3083
11262,20,125,3083
11264,18,-50,3092
11265,19,-150,3092
11266,20,200,3092
11267,18,-75,3097
11268,19,150,3097
11269,20,-75,3097
11270,18,75,3098
11271,19,125,3098
11272,20,-200,3098
11273,18,65,3099
11274,19,-100,3099
11275,20,35,3099
11276,18,130,3100
11277,19,50,3100
11278,20,-180,3100
11279,18,50,3101
11280,19,-125,3101
11281,20,75,3101
11282,18,-35,3102
11283,19,-115,3102
11284,20,150,3102
11285,18,65,3103
11286,19,-100,3103
11287,20,35,3103
11288,18,-75,3104
11289,19,150,3104
11290,20,-75,3104
11291,19,150,3105
11293,20,-75,3105
11294,18,222,3106
11295,19,-333,3106
11296,20,111,3106
11297,18,-45,3107
11298,19,-45,3107
11299,20,90,3107
11300,18,0,3108
11301,19,-75,3108
11302,20,75,3108
11303,18,0,3109
11304,19,-75,3109
11305,20,75,3109
11306,18,0,3110
11307,19,-75,3110
11308,20,75,3110
11309,18,55,3111
11310,19,-180,3111
11311,20,125,3111
11312,18,55,3112
11313,19,-180,3112
11314,20,125,3112
11315,18,55,3113
11316,19,-180,3113
11317,20,125,3113
11318,18,75,3114
11319,19,125,3114
11320,20,-200,3114
11321,18,75,3115
11322,19,0,3115
11323,20,-75,3115
11324,18,75,3116
11325,19,-100,3116
11326,20,25,3116
11327,18,75,3117
11328,19,-100,3117
11329,20,25,3117
11330,18,100,3118
11331,19,-65,3118
11332,20,-35,3118
11333,18,50,3119
11334,19,-150,3119
11335,20,100,3119
11336,18,25,3120
11337,19,75,3120
11338,20,-100,3120
11339,18,25,3121
11340,19,75,3121
11341,20,-100,3121
11342,18,25,3122
11343,19,75,3122
11344,20,-100,3122
11345,18,-50,3123
11346,19,200,3123
11347,20,-150,3123
11348,93,1,3123
11349,18,-50,3124
11350,19,200,3124
11351,20,-150,3124
11352,93,1,3124
11353,18,75,3125
11354,19,75,3125
11355,20,-150,3125
11356,18,75,3126
11357,19,75,3126
11358,20,-150,3126
11359,18,125,3127
11361,20,125,3127
11362,18,100,3128
11363,19,50,3128
11364,20,-150,3128
11365,18,175,3129
11366,19,-25,3129
11367,20,-150,3129
11368,18,50,3130
11369,19,150,3130
11370,20,-200,3130
11371,18,50,3131
11372,19,150,3131
11373,20,-200,3131
11374,18,50,3132
11375,19,150,3132
11376,20,-200,3132
11377,18,50,3133
11378,19,150,3133
11379,20,-200,3133
11380,18,0,3134
11381,19,-75,3134
11382,20,75,3134
11383,18,0,3135
11384,19,-75,3135
11385,20,75,3135
11386,18,0,3136
11387,19,-75,3136
11388,20,75,3136
11389,18,0,3137
11390,19,-75,3137
11391,20,75,3137
11392,18,0,3138
11393,19,-75,3138
11394,20,75,3138
11395,18,0,3139
11396,19,50,3139
11397,20,-50,3139
11398,18,0,3140
11399,19,50,3140
11400,20,-50,3140
11401,18,-100,3141
11402,19,-150,3141
11403,20,250,3141
11434,18,0,3153
11435,19,-150,3153
11436,20,150,3153
11440,18,0,3155
11441,19,50,3155
11442,20,0,3155
11443,18,100,3156
11444,19,100,3156
11445,20,50,3156
11449,18,300,3158
11450,19,-500,3158
11451,20,700,3158
11452,18,0,3169
11453,19,100,3169
11454,20,-100,3169
11455,18,0,3170
11456,19,100,3170
11457,20,-100,3170
11458,18,0,3171
11459,19,100,3171
11460,20,-100,3171
11461,18,100,3172
11462,19,0,3172
11463,20,-100,3172
11464,18,-100,3173
11465,20,-100,3173
11466,19,200,3173
11467,18,10,3174
11468,19,-35,3174
11469,20,25,3174
11470,18,50,3175
11471,19,50,3175
11472,20,-100,3175
11473,18,10,3176
11474,19,-35,3176
11475,20,25,3176
11476,20,-200,3177
11477,19,65,3177
11478,18,135,3177
11479,18,10,3178
11480,19,-35,3178
11481,20,25,3178
11485,18,-100,3180
11486,20,-100,3180
11487,19,200,3180
11488,18,-100,3181
11489,20,-100,3181
11490,19,200,3181
11491,18,135,3188
11492,19,-35,3188
11493,20,-100,3188
11494,18,-200,3189
11495,19,0,3189
11496,20,200,3189
11497,18,-200,3190
11498,19,0,3190
11499,20,200,3190
11500,18,-200,3191
11501,19,0,3191
11502,20,200,3191
11503,18,10,3196
11504,19,-35,3196
11505,20,25,3196
11506,18,-40,3197
11507,19,-10,3197
11508,20,50,3197
11515,18,25,3200
11516,19,-50,3200
11517,20,25,3200
11518,18,100,3201
11519,19,-200,3201
11520,20,100,3201
11521,18,100,3202
11522,19,-200,3202
11523,20,100,3202
11524,18,100,3203
11525,19,-200,3203
11526,20,100,3203
11527,18,100,3204
11528,20,0,3204
11529,19,-100,3204
11530,93,1,3204
11531,18,100,3205
11532,20,0,3205
11533,19,-100,3205
11534,93,1,3205
11535,321,1,3204
11536,321,1,3169
11537,321,1,3201
11538,321,1,3197
11539,321,1,3189
11540,321,1,3181
11541,321,1,3179
11542,321,1,3178
11543,321,1,3174
11544,321,1,3205
11545,321,1,3200
11546,321,1,3196
11547,321,1,3190
11548,321,1,3191
11549,321,1,3202
11550,321,1,3203
11551,321,1,3180
11552,321,1,3173
11553,18,100,3206
11554,20,0,3206
11555,19,-100,3206
11556,93,1,3206
11557,321,1,3206
11558,18,0,3207
11559,20,100,3207
11560,19,-100,3207
11561,321,1,3207
11562,18,0,3208
11563,20,100,3208
11564,19,-100,3208
11565,321,1,3208
11566,18,0,3209
11567,20,100,3209
11568,19,-100,3209
11569,321,1,3209
11570,18,0,3210
11571,20,100,3210
11572,19,-100,3210
11573,321,1,3210
11574,18,0,3211
11575,19,0,3211
11576,20,0,3211
11577,321,1,3211
11578,18,0,3212
11579,19,0,3212
11580,20,0,3212
11581,321,1,3212
11582,18,10,3213
11583,19,-35,3213
11584,20,25,3213
11585,321,1,3213
11586,18,10,3214
11587,19,-35,3214
11588,20,25,3214
11589,321,1,3214
11590,18,0,3179
11591,19,300,3179
11592,20,-300,3179
11593,18,0,3215
11594,19,300,3215
11595,20,-300,3215
11596,321,1,3215
11597,18,-40,3216
11598,19,-10,3216
11599,20,50,3216
11600,321,1,3216
11601,18,100,3217
11602,20,-50,3217
11603,19,-50,3217
11604,321,1,3217
11605,18,0,3218
11606,19,0,3218
11607,20,0,3218
11608,18,100,3219
11609,19,300,3219
11610,20,-400,3219
11611,321,1,3219
11612,321,1,3218
11613,18,0,3220
11614,19,0,3220
11615,20,0,3220
11616,321,1,3220
11617,18,50,3221
11618,19,150,3221
11619,20,-200,3221
11620,321,0,3172
11621,18,100,3222
11622,19,300,3222
11623,20,-400,3222
11624,321,1,3222
11625,18,-40,3223
11626,19,-10,3223
11627,20,50,3223
11628,321,1,3223
11629,18,100,3224
11630,20,0,3224
11631,19,-100,3224
11632,93,1,3224
11633,321,1,3224
11634,18,0,3225
11635,19,0,3225
11636,20,0,3225
11637,321,1,3225
11638,18,0,3226
11639,19,0,3226
11640,20,0,3226
11641,321,1,3226
11642,18,0,3227
11643,19,300,3227
11644,20,-300,3227
11645,321,1,3227
11650,18,100,3229
11651,20,-50,3229
11652,19,-50,3229
11653,321,1,3229
11654,18,100,3230
11655,20,-50,3230
11656,19,-50,3230
11657,321,1,3230
11658,18,100,3231
11659,20,-50,3231
11660,19,-50,3231
11661,321,1,3231
11662,18,-200,3232
11663,19,0,3232
11664,20,200,3232
11665,321,1,3232
11666,18,100,3233
11667,19,300,3233
11668,20,-400,3233
11669,321,1,3233
11670,18,0,3234
11671,20,100,3234
11672,19,-100,3234
11673,321,1,3234
11674,18,100,3235
11675,19,300,3235
11676,20,-400,3235
11677,321,1,3235
11678,18,100,3236
11679,19,-100,3236
11680,20,0,3236
11681,18,-40,3237
11682,19,-10,3237
11683,20,50,3237
11684,321,1,3237
11694,18,100,3242
11695,19,100,3242
11696,20,-100,3242
11697,18,100,3243
11698,19,0,3243
11699,20,-100,3243
11700,18,100,3244
11701,19,100,3244
11702,20,-200,3244
11706,18,25,3248
11707,19,125,3248
11708,20,-150,3248
11713,18,100,3250
11714,19,-100,3250
11715,20,0,3250
11716,18,200,3251
11717,19,-200,3251
11718,20,0,3251
11719,18,150,3252
11720,19,0,3252
11721,20,-150,3252
11722,19,200,3253
11723,20,-200,3253
11724,18,0,3255
11725,20,150,3255
11726,19,-150,3255
11732,18,100,3257
11733,20,50,3257
11734,19,-150,3257
11735,93,1,3257
11742,18,100,3249
11743,19,0,3249
11744,20,-100,3249
11751,18,100,3261
11752,19,0,3261
11753,20,-100,3261
11754,18,0,3262
11755,19,100,3262
11756,20,-100,3262
11757,18,-100,3263
11758,19,100,3263
11759,20,0,3263
11760,18,0,3264
11761,19,0,3264
11762,20,0,3264
11763,19,75,3265
11764,20,-75,3265
11765,18,0,3266
11766,19,-100,3266
11767,20,100,3266
11768,18,25,3267
11769,19,-100,3267
11770,20,75,3267
11771,162,1,3268
11772,19,3250,3268
11773,18,500,3268
11775,18,0,3269
11776,19,0,3269
11777,20,0,3269
11778,85,1,3269
11836,18,-30,3292
11837,19,-70,3292
11838,20,100,3292
11839,18,-50,3293
11840,19,100,3293
11841,20,-50,3293
11842,18,250,3294
11843,19,-75,3294
11844,20,-75,3294
11845,18,-75,3295
11846,19,75,3295
11847,18,-75,3296
11848,19,75,3296
11849,18,-75,3297
11850,19,75,3297
11851,18,-75,3298
11852,19,75,3298
11856,20,-75,3300
11857,19,75,3300
11858,18,25,3301
11859,20,50,3301
11860,19,-75,3301
11861,18,25,3302
11862,20,50,3302
11863,19,-75,3302
11864,18,25,3303
11865,20,50,3303
11866,19,-75,3303
11873,18,75,3306
11874,20,0,3306
11875,19,-75,3306
11876,18,25,3307
11877,20,50,3307
11878,19,-75,3307
11879,18,25,3308
11880,20,50,3308
11881,19,-75,3308
11883,20,-75,3309
11884,19,75,3309
11887,20,75,3311
11888,19,-75,3311
11889,20,-75,3312
11890,19,75,3312
11909,18,25,3319
11910,19,-100,3319
11911,20,75,3319
11912,18,25,3320
11913,19,-100,3320
11914,20,75,3320
11915,18,100,3321
11916,19,-100,3321
11917,18,100,3322
11918,19,-100,3322
11919,18,100,3323
11920,19,-100,3323
11925,18,-75,3326
11926,19,75,3326
11927,18,-75,3327
11928,19,75,3327
11929,18,100,3328
11930,19,-100,3328
11931,18,-75,3329
11932,19,75,3329
11933,18,-75,3330
11934,19,75,3330
11935,18,0,3331
11936,19,0,3331
11937,20,0,3331
11938,85,1,3331
11939,18,0,3332
11940,19,0,3332
11941,20,0,3332
11942,85,1,3332
11958,18,-50,3338
11959,19,-50,3338
11960,20,100,3338
11970,18,50,3342
11971,19,50,3342
11972,20,-100,3342
11976,18,0,3344
11977,19,-100,3344
11978,20,100,3344
11979,18,100,3345
11980,19,0,3345
11981,20,-100,3345
11985,18,100,3347
11986,19,-100,3347
11987,20,0,3347
12051,18,-50,3350
12052,19,-50,3350
12053,20,100,3350
12054,18,25,3335
12055,20,75,3335
12056,19,-100,3335
12057,18,25,3336
12058,20,75,3336
12059,19,-100,3336
12060,18,25,3333
12061,20,75,3333
12062,19,-100,3333
12063,18,25,3334
12064,20,75,3334
12065,19,-100,3334
12066,18,0,3288
12067,19,0,3288
12068,20,0,3288
12072,18,-200,3272
12073,19,0,3272
12074,20,200,3272
12078,18,100,3274
12079,19,150,3274
12080,20,-250,3274
12084,18,0,3281
12085,19,150,3281
12086,20,-150,3281
12090,18,-100,3276
12091,19,0,3276
12092,20,100,3276
12099,18,-100,3260
12100,19,0,3260
12101,20,100,3260
12102,18,-25,3313
12103,19,75,3313
12104,20,-50,3313
12105,18,-25,3318
12106,19,75,3318
12107,20,-50,3318
12108,18,-25,3316
12109,19,75,3316
12110,20,-50,3316
12111,18,200,3290
12112,19,0,3290
12113,20,-200,3290
12114,18,0,3286
12115,19,0,3286
12116,20,0,3286
12117,18,0,3291
12118,19,200,3291
12119,20,-200,3291
12123,18,0,3285
12124,19,150,3285
12125,20,-150,3285
12126,18,0,3284
12127,19,150,3284
12128,20,-150,3284
12129,18,-25,3314
12130,19,75,3314
12131,20,-50,3314
12132,18,-25,3317
12133,19,75,3317
12134,20,-50,3317
12135,18,-100,3346
12136,19,0,3346
12137,20,100,3346
12138,18,-100,3256
12139,19,100,3256
12140,20,0,3256
12141,18,-100,3275
12142,19,0,3275
12143,20,100,3275
12144,18,-100,3278
12145,19,0,3278
12146,20,100,3278
12147,18,75,3270
12148,19,-100,3270
12149,20,25,3270
12150,85,1,3270
12151,18,-100,3277
12152,19,0,3277
12153,20,100,3277
12154,18,-200,3259
12155,19,0,3259
12156,20,200,3259
12157,18,0,3351
12158,20,0,3351
12159,19,0,3351
12160,18,0,3352
12161,20,0,3352
12162,19,0,3352
12163,18,0,3353
12164,19,0,3353
12165,20,0,3353
12172,18,0,3356
12173,19,0,3356
12174,20,0,3356
12175,18,0,3357
12176,19,0,3357
12177,20,0,3357
12178,18,0,3358
12179,19,0,3358
12180,20,0,3358
12181,18,0,3359
12182,20,0,3359
12183,19,0,3359
12187,18,0,3361
12188,19,100,3361
12189,20,-100,3361
12190,18,0,3362
12191,19,100,3362
12192,20,-100,3362
12193,18,0,3363
12194,19,100,3363
12195,20,-100,3363
12196,18,50,3364
12197,19,-100,3364
12198,20,50,3364
12199,18,-100,3365
12200,19,100,3365
12201,20,0,3365
12202,18,100,3366
12203,20,-100,3366
12204,19,0,3366
12205,20,-100,3367
12206,19,100,3367
12207,19,100,3273
12208,20,-100,3273
12209,19,-200,3283
12210,20,0,3283
12211,18,200,3283
12212,18,100,3368
12213,19,-200,3368
12214,20,100,3368
12215,20,100,3348
12216,19,-100,3348
12217,18,0,3348
12218,18,100,3376
12219,19,0,3376
12220,20,-100,3376
12221,18,-25,3279
12222,19,75,3279
12223,20,-50,3279
12224,162,1,3377
12225,18,-600,3377
12226,19,-500,3377
12227,20,-600,3377
12230,19,100,3280
12231,18,-25,3378
12232,19,75,3378
12233,20,-50,3378
12234,18,-25,3379
12235,19,75,3379
12236,20,-50,3379
12237,20,0,3280
12238,18,-100,3280
12239,18,100,3380
12240,19,-25,3380
12241,20,-75,3380
12242,18,-85,3381
12243,19,30,3381
12244,20,55,3381
12245,18,0,3282
12246,20,0,3282
12247,19,0,3282
12248,18,100,3382
12249,20,-100,3382
12250,19,0,3382
12251,18,0,3287
12252,20,0,3287
12253,19,0,3287
12254,18,-100,3355
12255,19,50,3355
12256,20,50,3355
12257,18,-100,3289
12258,19,50,3289
12259,20,50,3289
12260,18,-100,3299
12261,19,50,3299
12262,20,50,3299
12263,18,-100,3310
12264,19,50,3310
12265,20,50,3310
12266,18,0,3311
12267,18,50,3325
12268,19,-100,3325
12269,20,50,3325
12270,18,0,3354
12271,19,150,3354
12272,20,-150,3354
12273,20,75,3384
12274,19,-75,3384
12275,18,-25,3385
12276,19,75,3385
12277,20,-50,3385
12278,18,250,3386
12279,19,250,3386
12280,20,-500,3386
12281,18,200,3387
12282,19,-200,3387
12283,20,0,3387
12284,18,200,3388
12285,19,600,3388
12286,20,500,3388
12287,20,0,3389
12288,19,-100,3389
12289,18,100,3389
12290,18,200,3390
12291,20,0,3390
12292,19,-200,3390
12296,18,0,3392
12297,19,0,3392
12298,20,-400,3392
12299,18,0,3391
12300,19,600,3391
12301,20,0,3391
12302,18,100,3393
12303,19,-250,3393
12304,20,-100,3393
12305,18,100,3394
12306,19,-100,3394
12307,20,-500,3394
12308,18,100,3395
12309,19,-500,3395
12310,20,0,3395
12311,18,500,3396
12312,19,500,3396
12313,20,0,3396
12314,162,1,3396
12322,18,-200,3397
12323,20,100,3397
12324,19,110,3397
12325,93,1,3397
12326,18,150,3398
12327,19,0,3398
12328,20,150,3398
12332,18,200,3400
12333,19,200,3400
12334,20,0,3400
12335,18,200,3401
12336,19,1000,3401
12337,20,-300,3401
12338,162,1,3401
12339,18,200,3402
12340,19,500,3402
12341,20,100,3402
12342,162,1,3402
12343,18,-150,3403
12344,19,150,3403
12345,20,0,3403
12346,18,100,3404
12347,20,0,3404
12348,19,-100,3404
12349,18,-50,3405
12350,20,-50,3405
12351,19,100,3405
12352,18,-100,3406
12353,19,0,3406
12354,20,100,3406
12355,18,75,3360
12356,19,75,3360
12357,20,-150,3360
12358,18,50,3407
12359,20,50,3407
12360,19,-100,3407
12361,18,100,3408
12362,20,50,3408
12363,19,-150,3408
12364,18,0,3409
12365,19,-200,3409
12366,20,200,3409
12367,18,100,3410
12368,19,-50,3410
12369,20,-50,3410
12370,18,-75,3411
12371,19,150,3411
12372,20,-75,3411
12373,18,50,3412
12374,19,-150,3412
12375,20,100,3412
12376,18,150,3414
12377,19,0,3414
12378,20,-150,3414
12379,18,100,3415
12380,19,0,3415
12381,20,-100,3415
12382,18,100,3416
12383,19,-100,3416
12384,20,0,3416
12385,18,0,3417
12386,19,0,3417
12387,20,0,3417
12394,162,1,3422
12395,19,3500,3422
12396,18,500,3422
12397,162,1,3423
12398,19,3500,3423
12399,18,500,3423
12400,162,1,3424
12401,19,3500,3424
12402,18,500,3424
12403,162,1,3425
12404,19,3500,3425
12405,18,500,3425
12409,20,-150,3427
12410,19,100,3427
12411,18,50,3427
12412,19,-50,3254
12413,18,100,3254
12414,20,-50,3254
12418,162,1,3429
12419,19,2000,3429
12420,18,500,3429
12421,162,1,3430
12422,19,3000,3430
12423,18,100,3430
12424,162,1,3431
12425,19,2000,3431
12426,18,500,3431
12427,162,1,3432
12428,19,2750,3432
12429,18,250,3432
12430,162,1,3433
12431,19,1000,3433
12432,18,250,3433
12433,162,1,3434
12434,19,2150,3434
12435,18,50,3434
12436,162,1,3435
12437,19,1300,3435
12438,18,350,3435
12439,162,1,3436
12440,19,1925,3436
12441,18,125,3436
12442,162,1,3437
12443,19,600,3437
12444,18,200,3437
12445,162,1,3438
12446,19,1300,3438
12447,18,0,3438
12448,162,1,3439
12449,19,500,3439
12450,18,250,3439
12451,162,1,3440
12452,19,1025,3440
12453,18,75,3440
12454,162,1,3441
12455,19,700,3441
12456,18,300,3441
12457,162,1,3442
12458,19,1200,3442
12459,18,300,3442
12460,162,1,3443
12461,19,1000,3443
12462,18,0,3443
12463,162,1,3444
12464,19,1300,3444
12465,18,0,3444
12466,20,0,3444
12467,20,500,3429
12468,20,250,3433
12469,20,200,3437
12470,20,300,3443
12471,20,-200,3442
12472,20,300,3441
12473,20,0,3422
12474,20,0,3424
12475,20,0,3425
12476,20,-100,3430
12477,20,500,3431
12478,20,0,3432
12479,20,-200,3434
12480,20,350,3435
12481,20,-50,3436
12482,20,-300,3438
12483,20,250,3439
12484,20,-100,3440
12488,18,200,3446
12489,19,-400,3446
12490,20,200,3446
12491,18,50,3447
12492,19,250,3447
12493,20,-300,3447
12494,18,100,3448
12495,19,-200,3448
12496,20,100,3448
12497,18,50,3449
12498,19,100,3449
12499,20,-150,3449
12500,18,400,3450
12501,19,300,3450
12502,20,200,3450
12503,18,400,3451
12504,19,200,3451
12505,20,0,3451
12506,18,200,3452
12507,19,500,3452
12508,20,150,3452
12509,18,100,3453
12510,19,0,3453
12511,20,0,3453
12512,162,1,3453
12513,18,200,3454
12514,19,800,3454
12515,20,175,3454
12516,162,1,3454
12517,18,400,3455
12518,19,0,3455
12519,20,200,3455
12520,18,100,3456
12521,19,200,3456
12522,20,200,3456
12523,18,300,3457
12524,19,-100,3457
12525,20,200,3457
12526,18,100,3458
12527,19,200,3458
12528,20,0,3458
12529,18,100,3459
12530,19,200,3459
12531,20,0,3459
12532,18,100,3460
12533,19,200,3460
12534,20,0,3460
12538,18,200,3465
12539,19,800,3465
12540,20,175,3465
12541,162,1,3465
12542,18,300,3466
12543,19,1800,3466
12544,20,0,3466
12545,162,1,3466
12553,18,0,3472
12554,19,-200,3472
12555,20,-200,3472
12556,18,300,3473
12557,19,0,3473
12558,20,200,3473
12559,18,300,3474
12560,19,200,3474
12561,20,-200,3474
12567,18,75,3475
12568,20,0,3475
12569,19,-75,3475
12570,18,-50,3476
12571,19,-50,3476
12572,20,100,3476
12573,18,150,3477
12574,20,-50,3477
12575,19,-100,3477
12576,18,150,3478
12577,19,-75,3478
12578,20,-75,3478
12579,18,150,3479
12580,19,-50,3479
12581,20,-100,3479
12582,18,0,3480
12583,20,-200,3480
12584,19,200,3480
12585,93,1,3480
12588,20,0,3481
12589,19,-200,3481
12590,18,200,3482
12591,19,200,3482
12592,20,-400,3482
12593,18,0,3483
12594,20,100,3483
12595,19,-100,3483
12596,18,-100,3484
12597,19,200,3484
12598,20,-100,3484
12599,18,225,3485
12600,19,-125,3485
12601,20,-100,3485
12602,18,-150,3486
12603,19,150,3486
12604,20,0,3486
12605,18,100,3487
12606,19,200,3487
12607,20,-300,3487
12608,18,-100,3488
12609,19,200,3488
12610,20,-100,3488
12611,18,0,3489
12612,20,100,3489
12613,19,-100,3489
12614,18,100,3490
12615,19,100,3490
12616,20,-200,3490
12617,18,100,3491
12618,20,0,3491
12619,19,-100,3491
12620,18,200,3481
12621,18,-100,3493
12622,19,0,3493
12623,20,100,3493
12641,18,-75,3511
12642,19,150,3511
12643,20,-75,3511
12644,18,-75,3512
12645,19,150,3512
12646,20,-75,3512
12647,18,150,3513
12648,20,-50,3513
12649,19,-100,3513
12650,18,150,3514
12651,20,-50,3514
12652,19,-100,3514
12653,18,150,3515
12654,20,-50,3515
12655,19,-100,3515
12656,18,150,3516
12657,20,-50,3516
12658,19,-100,3516
12659,18,150,3517
12660,20,-50,3517
12661,19,-100,3517
12662,18,150,3518
12663,19,-75,3518
12664,20,-75,3518
12665,18,200,3519
12666,19,100,3519
12667,20,-300,3519
12668,18,150,3520
12669,19,-50,3520
12670,20,-100,3520
12671,18,75,3521
12672,19,125,3521
12673,20,-200,3521
12674,18,75,3522
12675,19,125,3522
12676,20,-200,3522
12677,18,75,3523
12678,19,125,3523
12679,20,-200,3523
12680,18,75,3524
12681,19,125,3524
12682,20,-200,3524
12683,18,0,3525
12684,19,0,3525
12685,20,0,3525
12686,85,1,3525
12687,18,0,3526
12688,19,0,3526
12689,20,0,3526
12690,85,1,3526
12691,18,0,3527
12692,19,0,3527
12693,20,0,3527
12694,85,1,3527
12695,18,0,3528
12696,20,-200,3528
12697,19,200,3528
12698,93,1,3528
12699,18,0,3529
12700,20,-200,3529
12701,19,200,3529
12702,93,1,3529
12703,18,200,3530
12704,19,100,3530
12705,20,-300,3530
12706,18,200,3531
12707,19,100,3531
12708,20,-300,3531
12709,18,200,3532
12710,19,100,3532
12711,20,-300,3532
12712,18,200,3533
12713,19,100,3533
12714,20,-300,3533
12715,18,200,3534
12716,19,100,3534
12717,20,-300,3534
12718,18,100,3535
12719,19,100,3535
12720,20,-200,3535
12721,18,200,3536
12722,19,100,3536
12723,20,-300,3536
12724,18,100,3537
12725,19,200,3537
12726,20,-300,3537
12727,18,0,3538
12728,19,300,3538
12729,20,-300,3538
12730,18,100,3539
12731,19,200,3539
12732,20,-300,3539
12733,18,100,3540
12734,19,200,3540
12735,20,-300,3540
12736,18,-100,3541
12737,19,200,3541
12738,20,-100,3541
12739,18,-100,3542
12740,19,200,3542
12741,20,-100,3542
12742,18,-100,3543
12743,19,200,3543
12744,20,-100,3543
12745,18,-100,3544
12746,19,200,3544
12747,20,-100,3544
12748,18,0,3545
12749,20,100,3545
12750,19,-100,3545
12751,18,0,3546
12752,20,100,3546
12753,19,-100,3546
12754,18,0,3547
12755,20,100,3547
12756,19,-100,3547
12757,18,200,3548
12758,19,100,3548
12759,20,-300,3548
12760,18,-100,3549
12761,19,200,3549
12762,20,-100,3549
12763,18,-100,3550
12764,19,200,3550
12765,20,-100,3550
12766,18,-100,3551
12767,19,200,3551
12768,20,-100,3551
12769,18,-100,3552
12770,19,200,3552
12771,20,-100,3552
12772,18,-100,3553
12773,19,200,3553
12774,20,-100,3553
12775,18,-100,3554
12776,19,200,3554
12777,20,-100,3554
12778,18,-100,3555
12779,19,200,3555
12780,20,-100,3555
12781,18,-100,3556
12782,19,200,3556
12783,20,-100,3556
12784,18,250,3557
12785,19,50,3557
12786,20,-300,3557
12787,18,200,3558
12788,19,200,3558
12789,20,400,3558
12790,18,600,3559
12791,19,0,3559
12792,20,0,3559
12793,18,400,3560
12794,19,0,3560
12795,20,200,3560
12800,18,600,3565
12801,19,300,3565
12802,20,200,3565
12803,18,300,3566
12804,19,600,3566
12805,20,0,3566
12806,18,300,3567
12807,19,200,3567
12808,20,200,3567
12809,18,300,3568
12810,19,100,3568
12811,20,300,3568
12812,18,600,3569
12813,19,0,3569
12814,20,0,3569
12815,18,600,3570
12816,19,0,3570
12817,20,0,3570
12818,18,400,3571
12819,19,0,3571
12820,20,0,3571
12821,18,200,3572
12822,19,500,3572
12823,20,0,3572
12824,18,200,3573
12825,19,500,3573
12826,20,0,3573
12834,18,300,3578
12835,19,0,3578
12836,20,-300,3578
12837,18,0,3579
12838,19,100,3579
12839,20,-100,3579
12840,18,100,3580
12841,19,100,3580
12842,20,-200,3580
12843,18,-100,3582
12844,19,50,3582
12845,20,50,3582
12858,18,-100,3587
12859,19,50,3587
12860,20,300,3587
12866,18,-100,3588
12867,19,300,3588
12868,20,-200,3588
12869,18,-75,3596
12870,19,150,3596
12871,20,-75,3596
12872,18,-100,3597
12873,19,300,3597
12874,20,-200,3597
12875,18,150,3600
12876,20,-50,3600
12877,19,-100,3600
12878,18,100,3602
12879,19,0,3602
12880,20,-100,3602
12881,18,-100,3608
12882,19,300,3608
12883,20,0,3608
12885,18,100,3609
12886,19,200,3609
12887,20,200,3609
12889,18,-500,3975
12890,19,0,3975
12891,20,-900,3975
12893,18,-150,4237
12894,19,600,4237
12895,20,-150,4237
12899,18,50,4253
12900,19,-100,4253
12901,20,50,4253
12902,18,0,4255
12903,19,100,4255
12904,20,-100,4255
12908,18,250,4257
12909,19,-50,4257
12910,20,-200,4257
12911,18,250,4258
12912,19,-50,4258
12913,20,-200,4258
12914,18,250,4259
12915,19,-50,4259
12916,20,-200,4259
12917,18,200,4260
12918,19,-100,4260
12919,20,-100,4260
12920,18,0,4261
12921,19,0,4261
12922,20,0,4261
12923,18,250,4262
12924,19,-50,4262
12925,20,-200,4262
12926,20,50,4263
12927,19,-100,4263
12928,18,50,4263
12929,18,150,4264
12930,20,-50,4264
12931,19,-100,4264
12932,18,150,4265
12933,19,0,4265
12934,20,-150,4265
12935,18,100,4266
12936,20,-100,4266
12937,19,0,4266
12938,18,200,4267
12939,19,0,4267
12940,20,-200,4267
12941,18,100,3246
12942,20,600,3246
12943,19,0,3246
12945,128,1,4266
12949,18,150,4275
12950,20,-50,4275
12951,19,-100,4275
12952,18,-50,4276
12953,20,150,4276
12954,19,-100,4276
12955,18,0,4277
12956,20,0,4277
12957,19,0,4277
12958,18,100,4278
12959,20,0,4278
12960,19,-100,4278
12961,18,200,4279
12962,20,-100,4279
12963,19,-100,4279
12964,18,0,4280
12965,20,0,4280
12966,19,0,4280
12967,18,100,4285
12968,20,-200,4285
12969,19,100,4285
12970,18,100,4286
12971,20,0,4286
12972,19,-100,4286
