Pos[0],Pos[1],Pos[2],ID,ContinentID,PhaseUseFlags,PhaseID,PhaseGroupID,Radius,Box_length,Box_width,Box_height,Box_yaw,ShapeType,ShapeID,AreaTriggerActionSetID,Flags
-811.425,-3505.82,73.1377,3954,0,0,0,0,0,5.167,14.31,16.92,0.6632,1,0,524,0
-11918.6,-1433.95,44.545,3956,309,0,0,0,15,0,0,0,0,0,0,526,0
-11916.8,-1256.7,92.5434,3957,309,0,0,0,0,7.806,11.17,0.3333,0,1,0,527,0
-11915.044,-1312.6764,77.501915,3958,309,0,0,0,10,0.2778,0.2778,0.2778,0,0,0,528,0
-11945.688,-1597.6073,36.756897,3959,309,0,0,0,10,0,0,0,0,0,0,529,0
-11788.9,-1595.06,36.9989,3960,309,0,0,0,10,0,0,0,0,0,0,530,0
-11614.2,-1361.51,76.84,3961,309,0,0,0,15,0,0,0,0,0,0,531,0
-11957.6,-1819.97,54.3114,3962,309,0,0,0,15,0,0,0,0,0,0,532,0
-12112.9,-1794.63,80.4163,3963,309,0,0,0,15,0,0,0,0,0,0,533,0
-11791,-1562.86,19.742,3964,309,0,0,0,10,0,0,0,0,0,0,534,0
-11610,-1749.86,38.7342,3965,309,0,0,0,20,0,0,0,0,0,0,535,0
-12072.3,-1479.05,106.495,3966,309,0,0,0,10,0,0,0,0,0,0,536,0
-6864.98,731.612,50,3985,1,0,0,0,20,0,0,0,0,0,0,545,0
-8215.09,-4622.04,7.53195,3986,1,0,0,0,40,0,0,0,0,0,0,546,0
1733.32,526.474,34.2494,3991,0,0,0,0,35,0,0,0,0,0,0,549,0
-8419.58,1504.28,31.7356,4006,509,0,0,0,0,18,41.81,40.5,5.794,1,0,552,0
-8424.94,1508.65,32.0142,4008,1,0,0,0,0,12.14,50.06,35.64,2.635,1,0,553,0
-8230.4,2005.33,129.863,4010,1,0,0,0,0,16.69,31.19,46.58,0.925,1,0,554,0
-8231.33,2003.6,129.861,4012,531,0,0,0,0,38.89,10.31,81.64,5.655,1,0,555,0
5085.82,-5110.64,929.979,4015,1,0,0,0,6,0,0,0,0,0,0,556,0
-662.106,3.83105,-90.8351,4016,109,0,0,0,20,0,0,0,0,0,0,557,0
-10636.2,-391.307,101.878,4017,0,0,0,0,10,0,0,0,0,0,0,558,0
1313.93,1310.77,-7.70487,4020,529,0,0,0,0,6.333,6.361,7.583,0,1,0,560,0
683.961,681.23,-12.9158,4021,529,0,0,0,0,5.472,5.5,4.722,0,1,0,561,0
-5049.34,-818.454,495.295,4026,0,0,0,0,2,0,0,0,0,0,0,562,0
1766.03,-4380.48,101.876,4027,1,0,0,0,2,0,0,0,0,0,0,563,0
2051.36,272.572,57.1634,4028,0,0,0,0,2,0,0,0,0,0,0,564,0
-14294.3,516.088,8.95399,4029,0,0,0,0,2,0,0,0,0,0,0,565,0
-3826.25,-771.51,3.80146,4030,0,0,0,0,2,0,0,0,0,0,0,566,0
-7120.17,-3850.26,9.15777,4031,1,0,0,0,2,0,0,0,0,0,0,567,0
-8823.81,540.418,96.9431,4032,0,0,0,0,2,0,0,0,0,0,0,568,0
-8546.23,1987.65,-96.5207,4033,531,0,0,0,5,0,0,0,0,0,0,569,0
-8545.679,1987.7014,-32.939228,4034,531,0,0,0,15,0,0,0,0,0,0,570,0
-8578,1986.8,100.22,4036,531,0,0,0,7,0,0,0,0,0,0,571,0
-8967.96,1312.62,-104.696,4047,531,0,0,0,20,0.2778,0.2778,0.2778,0,0,0,578,0
-8176.83,1673.37,-32.2183,4052,531,0,0,0,0,19.42,48.11,26.42,6.091,1,0,579,0
2302.5,-5341,90.7519,4058,0,0,0,0,0,29,17.9,24.56,2.394,1,0,581,0
7922.68,-6501.51,47.3623,4064,530,0,0,0,30,0,0,0,0,0,0,582,0
7567.67,-7359.47,161.738,4071,530,0,0,0,20,0,0,0,0,0,0,583,0
864.623,1321.6,18.0683,4089,189,0,0,0,5,0,0,0,0,0,0,584,0
2716.6,1496.82,236.828,4090,1,0,0,0,1,0,0,0,0,0,0,585,0
-9242.97,419.162,86.538,4092,0,0,0,0,6,6,6,6,0,0,0,586,0
-9240.96,238.408,71.3883,4094,0,0,0,0,6,0,0,0,0,0,0,587,0
-9182.62,414.857,89.5576,4095,0,0,0,0,6,6,6,6,0,0,0,588,0
-9218.13,318.627,73.8841,4096,0,0,0,0,6,0,0,0,0,0,0,589,0
-5273.18,-739.621,391.011,4098,0,0,0,0,6,0,0,0,0,0,0,590,0
-5375.6,-735.182,396.017,4099,0,0,0,0,6,0,0,0,0,0,0,591,0
1979.99,305.252,41.1865,4100,0,0,0,0,6,0,0,0,0,0,0,592,0
1179.46,-4564.49,20.4858,4101,1,0,0,0,6,0.2778,0.2778,0.2778,0,0,0,593,0
1204.86,-4536.29,18.9095,4102,1,0,0,0,6,0.3333,0.3333,0.3333,0,0,0,594,0
-1545.39,51.3006,5.39339,4103,1,0,0,0,6,0.2778,0.2778,0.2778,0,0,0,595,0
9914.17,1864.67,1321.26,4104,1,0,0,0,6,0,0,0,0,0,0,596,0
9948.01,1932.53,1328.7,4105,1,0,0,0,6,0,0,0,0,0,0,597,0
7557.31,-6889.65,96.0266,4108,530,0,0,0,13,0.2778,0.2778,0.2778,0,0,0,598,0
7557.44,-6888.65,115,4109,530,0,0,0,0,32.19,57.78,8.056,4.241,1,0,599,0
3716.38,-5106.78,141.29,4112,533,0,0,0,10,0,0,0,0,0,0,600,0
3432.81,-3007.21,295.609,4113,533,0,0,0,10,0,0,0,0,0,0,601,0
3432.3,-3007.28,295.609,4114,533,0,0,0,10,0,0,0,0,0,0,602,0
3322.74,-3700.38,262.701,4115,533,0,0,0,20,0,0,0,0,0,0,603,0
2740,-3383.42,267.685,4116,533,0,0,0,10,0,0,0,0,0,0,604,0
2917.03,-3344.55,298.146,4117,533,0,0,0,12,0,0,0,0,0,0,605,0
3214.34,-3476.68,287.072,4119,533,0,0,0,10,0,0,0,0,0,0,606,0
-11101.9,-1998.12,49.3307,4131,0,1,0,0,0,20.08,13.83,14.69,0.69810003,1,0,616,0
-11055.239,-1982.1632,93.0334,4135,0,1,0,0,0,8.972,5.583,13.33,2.2344077,1,0,617,0
-41.748,-32.4536,-13.5294,4145,540,0,0,0,0,10.69,7.667,15.42,1.466,1,0,618,0
0.276847,27.549,-44.7585,4147,542,0,0,0,0,6.444,7.361,18.25,1.222,1,0,619,0
189.018,64.1028,75,4149,544,0,0,0,0,25.31,40,25,0,1,0,620,0
-365.611,3087.62,-14.5594,4150,530,0,0,0,0,11.44,12.22,15.58,1.798,1,0,621,0
-310.211,3091.59,-4.15263,4151,530,0,0,0,0,8.333,6.972,17.44,1.466,1,0,622,0
-307.251,3170.51,28.9144,4152,530,0,0,0,0,6.972,13.75,15.36,2.147,1,0,623,0
-309.678,3079.12,-116.571,4153,530,0,0,0,0,9.444,15.44,17.94,5.184,1,0,624,0
3006.09,-3434.17,306.195,4156,533,0,0,0,6,0.2778,0.2778,0.2778,0,0,0,627,0
3754.55,-5115.36,142.435,4158,533,0,0,0,0,30.72,19.22,16.89,6.074,1,0,628,0
3320.73,-3115.07,297.609,4163,533,0,0,0,100,0.2778,0.2778,0.2778,0,0,0,630,0
-17.6081,3803.61,94.0948,4170,530,0,0,0,10,0,0,0,0,0,0,634,0
-28.071884,-5.202989,-10.890538,4182,540,0,0,0,0,4.278,4.278,4.417,3.648,1,0,636,0
-23.701105,-2.835872,-11.094698,4183,540,0,0,0,0,3.583,4.083,4.583,3.683,1,0,637,0
-3849.14,-12812.3,9.60385,4186,530,0,0,0,3,0.2778,0.2778,0.2778,0,0,0,639,0
1782.2,151.592,-62.2903,4189,0,0,0,0,1,0,0,0,0,0,0,640,0
-11038.6,-1969.2,96.472,4191,532,0,0,0,0,3.944,4.444,0.3333,3.054,1,0,642,0
7.1818,1.7201,-0.404406,4194,544,0,0,0,20,0,0,0,0,0,0,643,0
327.363,-153.923,-17.9831,4200,542,0,0,0,0,3.5,15.67,15.81,4.66,1,0,644,0
326.418,-160.035,-19.7136,4201,542,0,0,0,0,2.861,18.42,13.06,1.518,1,0,645,0
-11178.6,-1896.35,232.009,4216,532,0,0,0,10,0,0,0,0,0,0,651,0
9336.22,-7883.46,74.9095,4233,530,0,0,0,2,0,0,0,0,0,0,652,0
-4133.42,-12471.8,44.5721,4240,530,0,0,0,15,0,0,0,0,0,0,653,0
-2058.16,-11895,46.1452,4241,530,0,0,0,15,0,0,0,0,0,0,654,0
-11171.9,-1908.02,232.009,4242,532,0,0,0,15,0,0,0,0,0,0,655,0
-329.146,2890.05,-52.8272,4252,530,0,0,0,5,0.3333,0.3333,0.3333,0,0,0,657,0
1693.77,1053.34,18.725,4261,189,0,0,0,5,0,0,0,0,0,0,663,0
1617.18,-323.432,18.6778,4262,189,0,0,0,5,0,0,0,0,0,0,664,0
269.061,-211.903,19.201,4263,189,0,0,0,5,0,0,0,0,0,0,665,0
8701.48,-6636.8,64,4265,530,0,0,0,15,0,0,0,0,0,0,666,0
9285.97,-7916.01,176.13,4267,530,0,0,0,2,0,0,0,0,0,0,667,0
-1163.69,-11828.7,28.8506,4280,530,0,0,0,100,0,0,0,0,0,0,668,0
331.801,-331.266,22.1883,4281,546,0,0,0,25,0,0,0,0,0,0,669,0
-2023.58,7118.58,22.3164,4288,269,0,0,0,20,0,0,0,0,0,0,670,0
-111.149,8751.44,18.6635,4291,530,0,0,0,60,0,0,0,0,0,0,671,0
330.185,-384.734,48.2591,4292,546,0,0,0,0,31.53,14.22,12.56,3.334,1,0,672,0
-751.146,5918.37,15.4162,4293,530,0,0,0,80,174.1,249.5,159.1,0,0,0,673,0
-139.877,-753.076,37.9013,4295,547,0,0,0,0,12.75,43.36,28,0.192,1,0,674,0
-1360.18,1631.94,68.437,4297,543,0,0,0,0,8.222,11.78,19.25,4.154,1,0,675,0
565.372,6944.28,-14.3311,4298,530,0,0,0,0,29.39,36.64,33.11,0,1,0,676,0
-201.4,5515.04,22.1213,4300,530,0,0,0,0,8.583,8.583,14.72,0.2618,1,0,677,0
-383.098,7257.32,55.4701,4301,530,0,0,0,10,0,0,0,0,0,0,678,0
234.98,-379.276,72.5221,4302,546,0,0,0,10,0.3333,0.3333,0.3333,0,0,0,679,0
162.528,-459.92,73.7029,4303,546,0,0,0,20,0.2778,0.2778,0.2778,0,0,0,680,0
-1070,1732,35,4304,543,0,0,0,0,294,292.6,82.61,3.211,1,0,681,0
4162.02,-4227.07,869.185,4311,534,0,0,0,0,11.17,25.31,35.06,3.054,1,0,682,0
4284.15,-4138.85,866.811,4312,534,0,0,0,0,20.31,21.25,21.97,0.3316,1,0,683,0
4203.64,-4103.24,878.363,4313,534,0,0,0,0,26.28,14.33,22.94,0.2793,1,0,684,0
-8158.9,-4155.65,-160,4319,1,0,0,0,0,27.58,40,44,0.9599,1,0,685,0
-8777.39,-4156.92,-190,4320,1,0,0,0,0,28.44,80,50,1.92,1,0,686,0
-8326.27,-4047.44,-207.522,4321,1,0,0,0,0,40.83,21.44,112.4,2.199,1,0,687,0
-1498.38,7017.88,33.2587,4322,269,0,0,0,0,58.31,24.06,71.67,2.95,1,0,688,0
4273.8,-4235.81,866.12,4323,534,0,0,0,0,17.17,15.61,30.08,6.004,1,0,689,0
2768.3,1292.79,13.6358,4324,560,0,0,0,0,15.08,59.83,38.81,5.969,1,0,690,0
-2336.63,-11971.4,32.5743,4326,530,0,0,0,40,0,0,0,0,0,0,691,0
192.903,2607.37,87.2835,4336,530,0,0,0,20,0.2778,0.2778,0.2778,0,0,0,693,0
-704.893,2733.99,100,4337,530,0,0,0,0,26.42,55.06,25.44,0,1,0,694,0
9851.13,-7500.49,-4.00157,4339,530,0,0,0,10,0,0,0,0,0,0,695,0
5189.88,-3397.64,1635.05,4341,534,0,0,0,100,0,0,0,0,0,0,696,0
-3544.86,4008.9,86.294,4345,530,0,0,0,125,0,0,0,0,0,0,697,0
181.405,220.67,-20.122,4347,540,0,0,0,30,0.3333,0.3333,0.3333,0,0,0,699,0
-248.243,1042.73,54.3183,4356,530,0,0,0,50,0.2778,0.2778,0.2778,0,0,0,702,0
782.879,6741.94,-72.5406,4363,530,0,0,0,0,29.83,7.833,33.86,3.211,1,0,703,0
818.487,6951.3,-80.5704,4364,530,0,0,0,0,30.58,7.833,29.69,0,1,0,704,0
745.839,7015.27,-72.1185,4365,530,0,0,0,0,12.19,35.86,24.08,0,1,0,705,0
-29.3038,4.54638,-4.30645,4366,545,0,0,0,0,11.86,35.25,31.44,0,1,0,706,0
3.96863,-8.23096,-2.75157,4367,546,0,0,0,0,22.39,8.306,22.75,0.5236,1,0,707,0
-3279.52,6024.61,-1.30747,4368,530,0,0,0,80,0,0,0,0,0,0,708,0
-1511.62,8528.24,3.19522,4369,530,0,0,0,80,0,0,0,0,0,0,709,0
-711.7543,7885.953,46.37338,4370,530,0,0,0,100,0,0,0,0,0,0,710,0
-790.687,7719.68,49.4336,4371,530,0,0,0,80,0,0,0,0,0,0,711,0
-1338.25,7223.77,37.687,4372,530,0,0,0,100,0,0,0,0,0,0,712,0
229.352,7933.05,35,4373,530,0,0,0,0,32.92,36.19,20.89,2.758,1,0,713,0
282.22,6099,132.479,4374,530,0,0,0,0,49.69,21.56,35.11,0,1,0,714,0
-1224.93,7158.39,57.2651,4375,530,0,0,0,32,0.2778,0.2778,0.2778,0,0,0,715,0
-2734.68,7308.69,71.4098,4376,530,0,0,0,0,134.5,67.61,106.6,2.74,1,0,716,0
-2912.374,4024.9111,0.425284,4377,530,0,0,0,14,16.47,43.83,25.03,2.985,0,0,717,0
-2620.05,4461.38,36.0934,4378,530,0,0,0,32,0.2778,0.2778,0.2778,0,0,0,718,0
120.382,-144.004,-0.315267,4379,547,0,0,0,0,29.86,12.94,29.42,0,1,0,719,0
-573.995,4147.89,68.5199,4380,530,0,0,0,13,0,0,0,0,0,0,720,0
218.737,4333.86,119.044,4381,530,0,0,0,0,40,55,25,0,1,0,721,0
-172.55484,5524.599,29.407532,4382,530,0,0,0,0,18.81,27.25,19.97,5.027,1,0,722,0
1060.5065,7372.8057,39.342094,4383,530,0,0,0,20,0.2778,0.2778,0.2778,0,0,0,723,0
6107.26,-6990.64,137.317,4386,530,0,0,0,0,42.14,18.64,45.67,0.6632,1,0,724,0
-2072.47,5278.43,-37.3235,4389,530,0,0,0,5,0,0,0,0,0,0,725,0
13.2373,-0.036384,-1.1279,4397,555,0,0,0,0,11.5,16.94,22.22,0,1,0,727,0
-14.3811,-0.530536,0.007507,4399,556,0,0,0,0,12.75,27.69,28.5,0,1,0,728,0
13.0691,1.37188,-0.954291,4401,557,0,0,0,0,13.75,22.11,29.5,0,1,0,729,0
-33.9297,0.44254,-0.120535,4403,558,0,0,0,0,11.61,23.64,25.58,0,1,0,730,0
-3361.55,5236.87,-101.048,4404,530,0,0,0,0,26.33,11.44,19.61,0,1,0,731,0
-3068.13,4942.8,-101.048,4405,530,0,0,0,0,12.33,22.19,27.08,0,1,0,732,0
-3362.35,4650.31,-101.048,4406,530,0,0,0,0,25.22,9.611,23.81,0,1,0,733,0
-3656.05,4943.11,-101.048,4407,530,0,0,0,0,12.19,23.86,26.67,0,1,0,734,0
3488.24,-4512.18,158,4409,0,0,0,0,0,70,70,42,5.319,1,0,735,0
-1852.67,5070.02,-32.1938,4410,530,0,0,0,7,0,0,0,0,0,0,736,0
4160.23,3051.61,337.03,4415,530,0,0,0,14,0.2778,0.2778,0.2778,0,0,0,737,0
843.885,6865.24,-66.9898,4416,530,0,0,0,0,12.47,22.08,41.08,0,1,0,738,0
-13.0809,1.48145,824.931,4418,548,0,0,0,0,21.47,24.03,47.19,0,1,0,739,0
3044.15,3611.4,143.506,4422,530,0,0,0,4.5,0,0,0,0,0,0,740,0
-1636.51,5301.06,-40.2092,4425,530,0,0,0,0,24.31,23.28,11.83,0,1,0,742,0
-1831.11,5363.22,-12.4281,4426,530,0,0,0,0,8.278,11.78,16.78,2.147,1,0,743,0
-1659.58,5341.87,-46.9202,4427,530,0,0,0,0,11.61,16.61,12.11,2.077,1,0,744,0
-1669.8677,5424.9976,-38.826454,4428,530,0,0,0,0,16.42,13.06,10.69,0,1,0,745,0
-1871.0577,5304.6626,-12.428138,4429,530,0,0,0,0,17.92,27.58,21.83,0,1,0,746,0
-1979.2913,5414.7153,-12.428136,4430,530,0,0,0,0,29.42,12.81,20.72,0.1396,1,0,747,0
-1877.93,5546.75,-12.4281,4431,530,0,0,0,0,10.03,20.56,16.17,0,1,0,748,0
-2013.46,5479.83,3.71789,4432,530,0,0,0,0,6.222,27.94,10.97,2.862,1,0,749,0
-2020.33,5481.89,3.2858,4433,530,0,0,0,0,6.861,17.06,11.33,2.862,1,0,750,0
-1812.73,5588.32,3.28578,4434,530,0,0,0,0,5.333,33.72,10.03,1.187,1,0,751,0
-1815.88,5577.89,3.71787,4435,530,0,0,0,0,14.31,34.11,7.444,1.187,1,0,752,0
-11118.4,-2007.95,47.0803,4436,532,0,0,0,0,17.36,33.69,21.19,0.6807,1,0,753,0
-591.48,4074.54,93.8281,4439,530,0,0,0,2,0,0,0,0,0,0,754,0
-591.715,4074.52,143.258,4440,530,0,0,0,2,0,0,0,0,0,0,755,0
-2260.12,3219.22,5.99697,4443,530,0,0,0,2,0,0,0,0,0,0,757,0
-2245.02,3124.32,27.3888,4445,530,0,0,0,2,0,0,0,0,0,0,758,0
-11.1502,0.063509,-0.205516,4455,552,0,0,0,0,14.11,16.69,43.94,0,1,0,761,0
-25.8275,-0.898902,-2.42838,4457,550,0,0,0,0,20.11,21.81,47.58,0,1,0,762,0
53.135,-40.9833,-1.10937,4459,553,0,0,0,0,16.19,12.61,27.22,5.515,1,0,763,0
-47.1594,0.086916,-1.81237,4461,554,0,0,0,0,17.03,31.92,49.78,0,1,0,764,0
3114.18,3687.98,143.558,4466,530,0,0,0,4.5,0,0,0,0,0,0,765,0
3418.92,1479.01,184.059,4467,530,0,0,0,0,9.278,10.22,24,5.62,1,0,766,0
3314.78,1325.92,507.348,4468,530,0,0,0,0,9.472,10.58,15.94,5.096,1,0,767,0
2861.37,1545.39,252.158,4469,530,0,0,0,0,2.417,11.11,17.11,3.857,1,0,768,0
3087.18,1364.53,184.071,4470,530,0,0,0,0,9.972,12.33,31.08,4.625,1,0,769,0
3017.81,3746.68,144.249,4471,530,0,0,0,4.5,0,0,0,0,0,0,770,0
2951.23,3720.13,143.279,4472,530,0,0,0,4.5,0,0,0,0,0,0,771,0
4199.7,1766.39,133.21,4473,530,0,0,0,10,0.2778,0.2778,0.2778,0,0,0,772,0
3923.06,3873.36,180.752,4475,530,0,0,0,10,0.2778,0.2778,0.2778,0,0,0,773,0
4682.1,2509.13,240.238,4478,530,0,0,0,10,0,0,0,0,0,0,775,0
4131.01,2930.3,354.522,4479,530,0,0,0,0,5.806,0.8611,16.33,4.747,1,0,776,0
4007.32,1517.18,-115.927,4482,530,0,0,0,20,0,0,0,0,0,0,777,0
-1529.84,7105.86,32.0611,4485,269,0,0,0,0,3.583,36.86,25.94,0,1,0,778,0
4274.66,-4234.81,866.039,4487,534,0,0,0,0,18.5,26.69,24.64,6.056,1,0,779,0
281.5,6117,146,4493,530,0,0,0,0,17.58,26.33,9.361,0,1,0,780,0
2405,5941,153,4494,530,0,0,0,30,0.2778,0.2778,0.2778,0,0,0,781,0
4180.39,3052.91,336.841,4495,530,0,0,0,0,7.611,11.69,6.556,5.69,1,0,782,0
2345.53,2790.44,133.084,4497,530,0,0,0,0,8.75,7.472,10.58,4.259,1,0,783,0
1810.9,1033.22,11.0698,4498,560,0,0,0,3,0.2778,0.2778,0.2778,0,0,0,784,0
2099.5,6904.67,183.23,4499,530,0,0,0,0,37.56,29.22,49.86,0.8203,1,0,785,0
1872.1,1078.67,17.6215,4501,560,0,0,0,4,0,0,0,0,0,0,786,0
1822.64,991.42,11.4139,4502,560,0,0,0,3,0,0,0,0,0,0,787,0
1794.72,1018.69,11.2987,4503,560,0,0,0,2,0,0,0,0,0,0,788,0
1900.87,1111.92,18.0572,4504,560,0,0,0,2,0,0,0,0,0,0,789,0
3905.64,2104.29,139.016,4506,530,0,0,0,3,0,0,0,0,0,0,790,0
3895.12,2086.04,136.804,4507,530,0,0,0,2,0,0,0,0,0,0,791,0
-11036.5,-2001.65,93.4683,4520,532,0,0,0,0,5.944,6.833,10.67,5.411,1,0,804,0
3070.64,3699.79,142.477,4521,530,0,0,0,0,26.97,24.64,13.42,2.059,1,0,805,0
-11048.2,-1984.09,101.701,4522,532,0,0,0,0,6.861,4.444,0.3333,0.2793,1,0,806,0
4798.13,3780.39,213.856,4523,530,0,0,0,0,10.61,10.08,9.444,0.6807,1,0,807,0
226.9,266.491,-13.2033,4524,540,0,0,0,0,12.97,15.44,19.11,0,1,0,808,0
-2961.93,2559.29,78.5183,4526,530,0,0,0,14,0.3333,0.3333,0.3333,0,0,0,809,0
-2960.25,2557.16,113,4527,530,0,0,0,0,29.17,29.31,50.08,0,1,0,810,0
-4085,2176,111.676,4528,530,0,0,0,0,39.67,33.42,26.58,3.194,1,0,811,0
-4090.08,2202,97.2245,4529,530,0,0,0,0,18.44,20.64,10.5,0,1,0,812,0
21.2699,-2.93541,0.06437,4534,565,0,0,0,0,96.81,120.7,39.44,1.117,1,0,815,0
3556.79,5083.41,1.44248,4535,530,0,0,0,0,3.361,39.69,56.86,5.707,1,0,816,0
4009.19,2895.25,13.0527,4536,559,0,0,0,4,0,0,0,0,0,0,817,0
4103.33,2946.35,13.0513,4537,559,0,0,0,4,0,0,0,0,0,0,818,0
6263.329,293.67188,4.605399,4538,562,0,0,0,4,0,0,0,0,0,0,819,0
6212.104,230.83855,4.428894,4539,562,0,0,0,4,0,0,0,0,0,0,820,0
2484.82,6420.38,-10.3384,4542,530,0,0,0,50,0.2778,0.2778,0.2778,0,0,0,821,0
2035.67,6835,173.7,4546,530,0,0,0,10,10,10,10,0,0,0,824,0
-3300.38,2927.28,170.938,4548,530,0,0,0,0,10,10,10,0,1,0,826,0
4112.02,3071,339.465,4555,530,0,0,0,0,24.06,27.33,22.53,0.4189,1,0,832,0
4131.54,3070.05,339.465,4556,530,0,0,0,0,14.17,14.69,10.61,0.5061,1,0,833,0
4097.35,3053.38,341,4557,530,0,0,0,0,14.64,12.75,7.25,5.027,1,0,834,0
1945.36,5537.42,266.63,4558,530,0,0,0,7,0.2778,0.2778,0.2778,0,0,0,835,0
-3277.3801,2819.6301,125.24001,4560,530,0,0,0,0,8.333,9.583,0.4444,0,1,0,836,0
-2829.78,1953.76,202.46,4561,530,0,0,0,2.3,0.2778,0.2778,0.2778,0,0,0,837,0
-2745.24,2730.42,127.776,4562,530,0,0,0,2.3,0,0,0,0,0,0,838,0
-3279.63,2828.46,123.229,4563,530,0,0,0,0,7.056,2.5,12.19,0,1,0,839,0
-3278.77,2831,123.02,4566,530,0,0,0,0,9.306,1.889,11.75,0,1,0,840,0
2050.46,1372.26,1194.56,4568,566,0,0,0,3,0.2778,0.2778,0.2778,0,0,0,841,0
2046.33,1748.81,1190.03,4569,566,0,0,0,3,0.2778,0.2778,0.2778,0,0,0,842,0
2283.38,1748.98,1189.71,4570,566,0,0,0,3,0,0,0,0,0,0,843,0
2302.69,1391.27,1197.77,4571,566,0,0,0,3,0,0,0,0,0,0,844,0
3673.1,6638.59,129.145,4576,530,0,0,0,0,0.3333,0.3333,0.3333,0,1,0,847,0
-2978.52,864.132,-7.48687,4577,530,0,0,0,18,0,0,0,0,0,0,848,0
-3277.6,2801.42,122.993,4578,530,0,0,0,0,10.31,0.9722,9.389,0,1,0,849,0
-3277.47,2803.09,122.986,4579,530,0,0,0,0,9.139,1.472,10.19,0,1,0,850,0
3661.05,6755.4,132.499,4580,530,0,0,0,15,0,0,0,0,0,0,851,0
-4300.96,1390.93,143.988,4581,530,0,0,0,40,0.2778,0.2778,0.2778,0,0,0,852,0
-4124.47,1308.08,54.139,4582,530,0,0,0,25,0,0,0,0,0,0,853,0
-4405.35,1302.99,84.9446,4583,530,0,0,0,20,0,0,0,0,0,0,854,0
-4230.58,1419.35,130.502,4588,530,0,0,0,35,0,0,0,0,0,0,857,0
-4109.42,1355.26,72.085,4589,530,0,0,0,25,0,0,0,0,0,0,858,0
-4436.02,1276.48,71.6192,4590,530,0,0,0,20,0,0,0,0,0,0,859,0
813.934,6865.66,-67.715,4591,530,0,0,0,20,0.3333,0.3333,0.3333,0,0,0,860,0
2230.12,4716.43,161.946,4595,530,0,0,0,14,0,0,0,0,0,0,863,0
-3671.96,318.534,31.6194,4598,530,1,0,0,0,25.94,27.44,33.61,3.002,1,0,866,0
-4133.8,1131.44,50,4607,530,0,0,0,17,0,0,0,0,0,0,874,0
-4133.8,1131.48,74,4608,530,0,0,0,26,0,0,0,0,0,0,875,0
-4118,1158.09,72.258,4609,530,0,0,0,7,0,0,0,0,0,0,876,0
166.009,391.59,-37.0924,4612,553,0,0,0,0,11.83,10.58,28.31,0,1,0,879,0
3784.54,6727.67,170.447,4613,530,0,0,0,5,0,0,0,0,0,0,880,0
65.9682,149.679,25.5808,4614,554,0,0,0,0,15,30.53,40.67,0,1,0,881,0
3625.02,6543.51,155.006,4615,530,0,0,0,6,0.2778,0.2778,0.2778,0,0,0,882,0
3734.4,6639.75,133.646,4616,530,0,0,0,7,0.2778,0.2778,0.2778,0,0,0,883,0
3575.69,6666.13,128.489,4617,530,0,0,0,6,0.2778,0.2778,0.2778,0,0,0,884,0
75.829,997.844,-89.8277,4619,564,0,0,0,0,18.47,46.08,54.94,0,1,0,885,0
3020.92,5434.32,146.617,4640,530,0,0,0,0,15.44,25.36,27.86,5.393,1,0,892,0
517.279,403.156,193.2,4665,564,0,0,0,10,0.2778,0.2778,0.2778,0,0,0,905,0
3637.82,-3957.88,20.258,4666,1,0,0,0,0,1.944,46.83,39.08,0,1,0,906,0
3263.37,-4082.66,28.3295,4667,1,0,0,0,0,1.861,69.44,43.61,0,1,0,907,0
2869.6,-3860.63,28.2644,4670,1,0,0,0,0,0.4444,46.19,21.72,5.114,1,0,908,0
2634.73,-3743.65,15.5847,4671,1,0,0,0,0,1.944,33.44,33.69,0,1,0,909,0
2416.39,-3682.47,22.0998,4672,1,0,0,0,0,0.9444,71.81,27.44,0,1,0,910,0
3451.85,-4011.01,21.3099,4673,1,0,0,0,0,1.556,59.11,31.19,0,1,0,911,0
1328.72,1632.72,36.7304,4696,572,0,0,0,4,0,0,0,0,0,0,923,0
1243.3,1699.17,34.8726,4697,572,0,0,0,4,0,0,0,0,0,0,924,0
-5139.7803,-623.5968,397.40903,4712,0,0,0,0,5,0.2778,0.2778,0.2778,0,0,0,931,0
-2106.04,5107.84,-0.567709,4713,530,0,0,0,12,0.3333,0.3333,0.3333,0,0,0,932,0
-4622.31,-3172.12,34.8127,4714,1,0,0,0,0,22.13,15.29,25.78,0,1,0,933,0
-5172.12,-611.084,397.217,4715,0,0,0,0,5,0,0,0,0,0,0,934,0
-5140.4033,-596.00696,397.4938,4716,0,0,0,0,5,0,0,0,0,0,0,935,0
-5173.604,-624.0498,397.17618,4718,0,0,0,0,8,0,0,0,0,0,0,936,0
-2108.45,-437.26,-7.83183,4719,1,0,0,0,15,0.2778,0.2778,0.2778,0,0,0,937,0
-2494.57,-4989.33,94.2346,4720,1,0,0,0,0,0.3889,26.64,38.44,1.693,1,0,938,0
8702.08,-6636.34,99,4722,530,0,0,0,20,0,0,0,0,0,0,939,0
-80.1458,1345.64,40.7711,4723,568,0,0,0,0,59.44,59.19,7.333,0,1,0,940,0
-37.061,1149.98,19.0636,4724,568,0,0,0,0,32.42,38.22,5.583,0,1,0,941,0
362.48,1402.7,74.4389,4725,568,0,0,0,0,48.72,71.31,15.61,0.2618,1,0,942,0
