ID,TraitDefinitionID,MaxRanks,NodeEntryType,TraitSubTreeID
51950,55675,1,8,0
51951,55676,1,8,0
51952,55677,1,8,0
51953,55678,10,7,0
51954,55679,1,8,0
51955,55680,1,8,0
51956,55681,1,8,0
51957,55682,10,7,0
51958,55683,1,8,0
51959,55684,1,8,0
51960,55685,1,8,0
51961,55686,10,7,0
51962,55687,1,8,0
51963,55688,1,8,0
51964,55689,1,8,0
51965,55690,1,8,0
51966,55691,1,8,0
51967,55692,1,8,0
51968,55693,1,8,0
51969,55694,1,8,0
51970,55695,1,8,0
51971,55696,1,8,0
51972,55697,1,8,0
51973,55698,50,7,0
51974,55699,1,8,0
51975,55700,1,8,0
51976,55701,1,8,0
51977,55702,10,7,0
51978,55703,1,8,0
51979,55704,1,8,0
51980,55705,1,8,0
51981,55706,10,7,0
51982,55707,1,8,0
51983,55708,1,8,0
51984,55709,1,8,0
51985,55710,1,8,0
51986,55711,1,8,0
51987,55712,1,8,0
51988,55713,1,8,0
51989,55714,1,8,0
51990,55715,1,8,0
51991,55716,40,7,0
51992,55717,1,8,0
51993,55718,1,8,0
51994,55719,1,8,0
51995,55720,1,8,0
51996,55721,1,8,0
51997,55722,1,8,0
51998,55723,1,8,0
51999,55724,30,7,0
52000,55725,1,9,0
52001,55726,1,9,0
52002,55727,1,9,0
52003,55728,1,9,0
52004,55729,1,9,0
52005,55730,1,9,0
52006,55731,1,9,0
52007,55732,1,9,0
52008,55733,1,9,0
52009,55734,1,9,0
52010,55735,1,9,0
52011,55736,1,9,0
52012,55737,1,9,0
54879,58604,1,8,0
54880,58605,1,8,0
54881,58606,1,8,0
54882,58607,1,8,0
54883,58608,1,8,0
54884,58609,1,8,0
54885,58610,1,8,0
54886,58611,30,7,0
54887,58612,1,8,0
54888,58613,1,8,0
54889,58614,1,8,0
54890,58615,1,8,0
54891,58616,1,8,0
54892,58617,1,8,0
54893,58618,1,8,0
54894,58619,30,7,0
54895,58620,1,8,0
54896,58621,1,8,0
54897,58622,1,8,0
54898,58623,1,8,0
54899,58624,1,8,0
54900,58625,1,8,0
54901,58626,30,7,0
54902,58627,1,9,0
54903,58628,1,9,0
54904,58629,1,9,0
55599,59324,1,8,0
55600,59325,1,8,0
55601,59326,1,8,0
55602,59327,10,7,0
55603,59328,1,8,0
55604,59329,1,8,0
55605,59330,1,8,0
55606,59331,10,7,0
55607,59332,1,8,0
55608,59333,1,8,0
55609,59334,1,8,0
55610,59335,10,7,0
55611,59336,1,8,0
55612,59337,1,8,0
55613,59338,1,8,0
55614,59339,10,7,0
55615,59340,1,8,0
55616,59341,1,8,0
55617,59342,1,8,0
55618,59343,10,7,0
55619,59344,1,8,0
55620,59345,1,8,0
55621,59346,1,8,0
55622,59347,1,8,0
55623,59348,1,8,0
55624,59349,20,7,0
55625,59350,1,8,0
55626,59351,1,8,0
55627,59352,1,8,0
55628,59353,1,8,0
55629,59354,1,8,0
55630,59355,20,7,0
55631,59356,1,8,0
55632,59357,1,8,0
55633,59358,1,8,0
55634,59359,1,8,0
55635,59360,1,8,0
55636,59361,20,7,0
55637,59362,1,8,0
55638,59363,1,8,0
55639,59364,1,8,0
55640,59365,1,8,0
55641,59366,1,8,0
55642,59367,1,8,0
55643,59368,1,8,0
55644,59369,30,7,0
55645,59370,1,8,0
55646,59371,1,8,0
55647,59372,1,8,0
55648,59373,1,8,0
55649,59374,1,8,0
55650,59375,1,8,0
55651,59376,1,8,0
55652,59377,30,7,0
55653,59378,1,8,0
55654,59379,1,8,0
55655,59380,1,8,0
55656,59381,1,8,0
55657,59382,1,8,0
55658,59383,1,8,0
55659,59384,1,8,0
55660,59385,30,7,0
55661,59386,1,8,0
55662,59387,1,8,0
55663,59388,1,8,0
55664,59389,1,8,0
55665,59390,1,8,0
55666,59391,1,8,0
55667,59392,1,8,0
55668,59393,30,7,0
55669,59394,1,8,0
55670,59395,1,8,0
55671,59396,1,8,0
55672,59397,1,8,0
55673,59398,1,8,0
55674,59399,1,8,0
55675,59400,1,8,0
55676,59401,30,7,0
55677,59402,1,8,0
55678,59403,1,8,0
55679,59404,1,8,0
55680,59405,1,8,0
55681,59406,1,8,0
55682,59407,1,8,0
55683,59408,1,8,0
55684,59409,1,8,0
55685,59410,1,8,0
55686,59411,40,7,0
55687,59412,1,8,0
55688,59413,1,8,0
55689,59414,1,8,0
55690,59415,1,8,0
55691,59416,1,8,0
55692,59417,1,8,0
55693,59418,1,8,0
55694,59419,30,7,0
55695,59420,1,9,0
55696,59421,1,9,0
55697,59422,1,9,0
55698,59423,1,9,0
55699,59424,1,9,0
55700,59425,1,9,0
55701,59426,1,9,0
55702,59427,1,9,0
55703,59428,1,9,0
55704,59429,1,9,0
55705,59430,1,9,0
55706,59431,1,9,0
55707,59432,1,9,0
55708,59433,1,9,0
55709,59434,1,9,0
67219,72222,1,8,0
67220,72223,1,8,0
67221,72224,1,8,0
67222,72225,1,8,0
67223,72226,1,8,0
67224,72227,1,8,0
67225,72228,1,8,0
67226,72229,30,7,0
67227,72230,1,8,0
67228,72231,1,8,0
67229,72232,1,8,0
67230,72233,1,8,0
67231,72234,1,8,0
67232,72235,1,8,0
67233,72236,1,8,0
67234,72237,30,7,0
67235,72238,1,8,0
67236,72239,1,8,0
67237,72240,1,8,0
67238,72241,1,8,0
67239,72242,1,8,0
67240,72243,1,8,0
67241,72244,1,8,0
67242,72245,30,7,0
67243,72246,1,8,0
67244,72247,1,8,0
67245,72248,1,8,0
67246,72249,1,8,0
67247,72250,1,8,0
67248,72251,1,8,0
67249,72252,1,8,0
67250,72253,1,8,0
67251,72254,1,8,0
67252,72255,40,7,0
67253,72256,1,9,0
67254,72257,1,9,0
67255,72258,1,9,0
67256,72259,1,9,0
67257,72260,1,8,0
67258,72261,1,8,0
67259,72262,1,8,0
67260,72263,1,8,0
67261,72264,1,8,0
67262,72265,1,8,0
67263,72266,1,8,0
67264,72267,30,7,0
67265,72268,1,8,0
67266,72269,1,8,0
67267,72270,1,8,0
67268,72271,1,8,0
67269,72272,1,8,0
67270,72273,1,8,0
67271,72274,1,8,0
67272,72275,30,7,0
67273,72276,1,8,0
67274,72277,1,8,0
67275,72278,1,8,0
67276,72279,1,8,0
67277,72280,1,8,0
67278,72281,1,8,0
67279,72282,1,8,0
67280,72283,1,8,0
67281,72284,35,7,0
67282,72285,1,8,0
67283,72286,1,8,0
67284,72287,1,8,0
67285,72288,1,8,0
67286,72289,1,8,0
67287,72290,1,8,0
67288,72291,1,8,0
67289,72292,1,8,0
67290,72293,1,8,0
67291,72294,40,7,0
67292,72295,1,9,0
67293,72296,1,9,0
67294,72297,1,9,0
67295,72298,1,9,0
67296,72299,1,8,0
67297,72300,1,8,0
67298,72301,1,8,0
67299,72302,1,8,0
67300,72303,1,8,0
67301,72304,1,8,0
67302,72305,1,8,0
67303,72306,30,7,0
67304,72307,1,8,0
67305,72308,1,8,0
67306,72309,1,8,0
67307,72310,1,8,0
67308,72311,1,8,0
67309,72312,1,8,0
67310,72313,1,8,0
67311,72314,1,8,0
67312,72315,40,7,0
67313,72316,1,8,0
67314,72317,1,8,0
67315,72318,1,8,0
67316,72319,1,8,0
67317,72320,1,8,0
67318,72321,1,8,0
67319,72322,1,8,0
67320,72323,1,8,0
67321,72324,1,8,0
67322,72325,40,7,0
67323,72326,1,9,0
67324,72327,1,9,0
67325,72328,1,9,0
67326,72329,1,8,0
67327,72330,1,8,0
67328,72331,1,8,0
67329,72332,1,8,0
67330,72333,1,8,0
67331,72334,1,8,0
67332,72335,1,8,0
67333,72336,1,8,0
67334,72337,1,8,0
67335,72338,40,7,0
67336,72339,1,8,0
67337,72340,1,8,0
67338,72341,1,8,0
67339,72342,1,8,0
67340,72343,1,8,0
67341,72344,1,8,0
67342,72345,1,8,0
67343,72346,1,8,0
67344,72347,1,8,0
67345,72348,40,7,0
67346,72349,1,8,0
67347,72350,1,8,0
67348,72351,1,8,0
67349,72352,1,8,0
67350,72353,1,8,0
67351,72354,1,8,0
67352,72355,1,8,0
67353,72356,30,7,0
67354,72357,1,8,0
67355,72358,1,8,0
67356,72359,1,8,0
67357,72360,1,8,0
67358,72361,1,8,0
67359,72362,1,8,0
67360,72363,1,8,0
67361,72364,1,8,0
67362,72365,40,7,0
67363,72366,1,9,0
67364,72367,1,9,0
67365,72368,1,9,0
67366,72369,1,9,0
74561,79564,1,8,0
74562,79565,1,8,0
74563,79566,1,8,0
74564,79567,1,8,0
74565,79568,1,8,0
74566,79569,1,8,0
74567,79570,1,8,0
74568,79571,30,7,0
74569,79572,1,8,0
74570,79573,1,8,0
74571,79574,1,8,0
74572,79575,1,8,0
74573,79576,1,8,0
74574,79577,1,8,0
74575,79578,1,8,0
74576,79579,30,7,0
74577,79580,1,8,0
74578,79581,1,8,0
74579,79582,1,8,0
74580,79583,1,8,0
74581,79584,1,8,0
74582,79585,1,8,0
74583,79586,1,8,0
74584,79587,30,7,0
74585,79588,1,8,0
74586,79589,1,8,0
74587,79590,1,8,0
74588,79591,1,8,0
74589,79592,1,8,0
74590,79593,1,8,0
74591,79594,1,8,0
74592,79595,1,8,0
74593,79596,35,7,0
74594,79597,1,9,0
74595,79598,1,9,0
74596,79599,1,9,0
74597,79600,1,9,0
74598,79601,1,8,0
74599,79602,1,8,0
74600,79603,1,8,0
74601,79604,1,8,0
74602,79605,1,8,0
74603,79606,1,8,0
74604,79607,1,8,0
74605,79608,1,8,0
74606,79609,1,8,0
74607,79610,40,7,0
74608,79611,1,8,0
74609,79612,1,8,0
74610,79613,1,8,0
74611,79614,1,8,0
74612,79615,1,8,0
74613,79616,1,8,0
74614,79617,1,8,0
74615,79618,1,8,0
74616,79619,1,8,0
74617,79620,40,7,0
74618,79621,1,8,0
74619,79622,1,8,0
74620,79623,1,8,0
74621,79624,1,8,0
74622,79625,1,8,0
74623,79626,1,8,0
74624,79627,1,8,0
74625,79628,1,8,0
74626,79629,1,8,0
74627,79630,40,7,0
74628,79631,1,9,0
74629,79632,1,9,0
74630,79633,1,9,0
74631,79634,1,8,0
74632,79635,1,8,0
74633,79636,1,8,0
74634,79637,1,8,0
74635,79638,1,8,0
74636,79639,1,8,0
74637,79640,1,8,0
74638,79641,1,8,0
74639,79642,1,8,0
74640,79643,40,7,0
74641,79644,1,8,0
74642,79645,1,8,0
74643,79646,1,8,0
74644,79647,1,8,0
74645,79648,1,8,0
74646,79649,1,8,0
74647,79650,1,8,0
74648,79651,1,8,0
74649,79652,1,8,0
74650,79653,40,7,0
74651,79654,1,8,0
74652,79655,1,8,0
74653,79656,1,8,0
74654,79657,1,8,0
74655,79658,1,8,0
74656,79659,1,8,0
74657,79660,1,8,0
74658,79661,1,8,0
74659,79662,1,8,0
74660,79663,40,7,0
74661,79664,1,8,0
74662,79665,1,8,0
74663,79666,1,8,0
74664,79667,1,8,0
74665,79668,1,8,0
74666,79669,1,8,0
74667,79670,1,8,0
74668,79671,1,8,0
74669,79672,1,8,0
74670,79673,40,7,0
74671,79674,1,8,0
74672,79675,1,8,0
74673,79676,1,8,0
74674,79677,1,8,0
74675,79678,1,8,0
74676,79679,1,8,0
74677,79680,1,8,0
74678,79681,1,8,0
74679,79682,1,8,0
74680,79683,1,8,0
74681,79684,1,8,0
74682,79685,50,7,0
74683,79686,1,9,0
74684,79687,1,9,0
74685,79688,1,9,0
74686,79689,1,9,0
74687,79690,1,9,0
77250,82253,1,8,0
77251,82254,1,8,0
77252,82255,1,8,0
77253,82256,1,8,0
77254,82257,1,8,0
77255,82258,1,8,0
77256,82259,1,8,0
77257,82260,1,8,0
77258,82261,1,8,0
77259,82262,40,7,0
77260,82263,1,8,0
77261,82264,1,8,0
77262,82265,1,8,0
77263,82266,1,8,0
77264,82267,1,8,0
77265,82268,1,8,0
77266,82269,1,8,0
77267,82270,1,8,0
77268,82271,1,8,0
77269,82272,40,7,0
77270,82273,1,8,0
77271,82274,1,8,0
77272,82275,1,8,0
77273,82276,1,8,0
77274,82277,1,8,0
77275,82278,1,8,0
77276,82279,1,8,0
77277,82280,1,8,0
77278,82281,1,8,0
77279,82282,40,7,0
77280,82283,1,8,0
77281,82284,1,8,0
77282,82285,1,8,0
77283,82286,1,8,0
77284,82287,1,8,0
77285,82288,1,8,0
77286,82289,1,8,0
77287,82290,1,8,0
77288,82291,1,8,0
77289,82292,40,7,0
77290,82293,1,8,0
77291,82294,1,8,0
77292,82295,1,8,0
77293,82296,1,8,0
77294,82297,1,8,0
77295,82298,1,8,0
77296,82299,1,8,0
77297,82300,1,8,0
77298,82301,1,8,0
77299,82302,40,7,0
77300,82303,1,9,0
77301,82304,1,9,0
77302,82305,1,9,0
77303,82306,1,9,0
77304,82307,1,9,0
77305,82308,1,8,0
77306,82309,1,8,0
77307,82310,1,8,0
77308,82311,1,8,0
77309,82312,1,8,0
77310,82313,1,8,0
77311,82314,1,8,0
77312,82315,1,8,0
77313,82316,1,8,0
77314,82317,40,7,0
77315,82318,1,8,0
77316,82319,1,8,0
77317,82320,1,8,0
77318,82321,1,8,0
77319,82322,1,8,0
77320,82323,1,8,0
77321,82324,1,8,0
77322,82325,1,8,0
77323,82326,1,8,0
77324,82327,40,7,0
77325,82328,1,8,0
77326,82329,1,8,0
77327,82330,1,8,0
77328,82331,1,8,0
77329,82332,1,8,0
77330,82333,1,8,0
77331,82334,1,8,0
77332,82335,1,8,0
77333,82336,1,8,0
77334,82337,40,7,0
77335,82338,1,9,0
77336,82339,1,9,0
77337,82340,1,9,0
77338,82341,1,8,0
77339,82342,1,8,0
77340,82343,1,8,0
77341,82344,1,8,0
77342,82345,1,8,0
77343,82346,1,8,0
77344,82347,1,8,0
77345,82348,1,8,0
77346,82349,1,8,0
77347,82350,40,7,0
77348,82351,1,8,0
77349,82352,1,8,0
77350,82353,1,8,0
77351,82354,1,8,0
77352,82355,1,8,0
77353,82356,1,8,0
77354,82357,1,8,0
77355,82358,1,8,0
77356,82359,1,8,0
77357,82360,40,7,0
77358,82361,1,8,0
77359,82362,1,8,0
77360,82363,1,8,0
77361,82364,1,8,0
77362,82365,1,8,0
77363,82366,1,8,0
77364,82367,1,8,0
77365,82368,1,8,0
77366,82369,1,8,0
77367,82370,40,7,0
77368,82371,1,8,0
77369,82372,1,8,0
77370,82373,1,8,0
77371,82374,1,8,0
77372,82375,1,8,0
77373,82376,1,8,0
77374,82377,1,8,0
77375,82378,1,8,0
77376,82379,1,8,0
77377,82380,40,7,0
77378,82381,1,8,0
77379,82382,1,8,0
77380,82383,1,8,0
77381,82384,1,8,0
77382,82385,1,8,0
77383,82386,1,8,0
77384,82387,1,8,0
77385,82388,1,8,0
77386,82389,1,8,0
77387,82390,40,7,0
77388,82391,1,9,0
77389,82392,1,9,0
77390,82393,1,9,0
77391,82394,1,9,0
77392,82395,1,9,0
80139,85142,1,2,0
80140,85143,1,1,0
80141,85144,1,2,0
80142,85145,1,2,0
80143,85146,1,2,0
80144,85147,1,1,0
80145,85148,1,2,0
80146,85149,1,1,0
80147,85150,1,2,0
80148,85151,1,1,0
80149,85152,1,2,0
80150,85153,1,2,0
80151,85154,1,2,0
80152,85155,1,1,0
80153,85156,2,2,0
80154,85157,1,1,0
80155,85158,1,2,0
80156,85159,2,2,0
80157,85160,1,2,0
80158,85161,2,2,0
80159,85162,1,2,0
80160,85163,1,1,0
80161,85164,1,2,0
80162,85165,1,1,0
80163,85166,1,1,0
80164,85167,1,1,0
80165,85168,2,2,0
80166,85169,1,2,0
80167,85170,1,2,0
80168,85171,1,2,0
80169,85172,2,2,0
80170,85173,2,2,0
80171,85174,1,1,0
80172,85175,1,2,0
80173,85176,2,2,0
80174,85177,1,1,0
80175,85178,1,1,0
80176,85179,1,1,0
80177,85180,1,2,0
80178,85181,1,1,0
80179,85182,1,2,0
80180,85183,1,1,0
80181,85184,1,1,0
80182,85185,2,2,0
80183,85186,1,1,0
80184,85187,1,2,0
80185,85188,1,2,0
80186,85189,1,1,0
80187,85190,1,2,0
80188,85191,2,2,0
80189,85192,1,2,0
80190,85193,1,2,0
80191,85194,1,2,0
80192,85195,1,1,0
80193,85196,1,2,0
80194,85197,1,2,0
80195,85198,1,2,0
80196,85199,1,2,0
80197,85200,2,2,0
80198,85201,1,1,0
80199,85202,1,1,0
80200,85203,1,2,0
80201,85204,1,2,0
80202,85205,1,2,0
80203,85206,1,2,0
80204,85207,1,2,0
80205,85208,1,2,0
80206,85209,1,2,0
80207,85210,1,1,0
80208,85211,1,1,0
80209,85212,1,1,0
80210,85213,1,2,0
80212,85215,1,2,0
80213,85216,1,2,0
80214,85217,1,2,0
80215,85218,1,2,0
80216,85219,1,1,0
80217,85220,1,2,0
80218,85221,1,2,0
80219,85222,1,2,0
80220,85223,1,1,0
80221,85224,1,2,0
80222,85225,2,2,0
80223,85226,2,2,0
80224,85227,1,2,0
80225,85228,2,2,0
80226,85229,1,2,0
80227,85230,1,2,0
80228,85231,1,2,0
80229,85232,1,2,0
80230,85233,1,2,0
80231,85234,1,2,0
80232,85235,1,2,0
80233,85236,1,2,0
80234,85237,1,2,0
80235,85238,1,1,0
80236,85239,2,2,0
80237,85240,1,2,0
80238,85241,1,2,0
80239,85242,1,2,0
80240,85243,1,1,0
80241,85244,1,1,0
80242,85245,1,1,0
80243,85246,1,1,0
80244,85247,1,2,0
80245,85248,1,2,0
80246,85249,1,2,0
80247,85250,1,2,0
80248,85251,1,1,0
80249,85252,1,2,0
80250,85253,1,2,0
80251,85254,1,2,0
80252,85255,1,2,0
80253,85256,1,1,0
80254,85257,1,2,0
80255,85258,1,2,0
80256,85259,2,2,0
80257,85260,1,2,0
80258,85261,1,2,0
80259,85262,1,2,0
80260,85263,1,1,0
80261,85264,1,2,0
80262,85265,1,2,0
80263,85266,1,2,0
80264,85267,1,2,0
80265,85268,1,2,0
80266,85269,1,2,0
80267,85270,2,2,0
80268,85271,1,2,0
80269,85272,1,2,0
80270,85273,2,2,0
80271,85274,1,2,0
80272,85275,2,2,0
80273,85276,1,2,0
80274,85277,1,2,0
80275,85278,1,1,0
80276,85279,1,2,0
80277,85280,1,2,0
80278,85281,1,2,0
80279,85282,1,2,0
80280,85283,1,2,0
80281,85284,1,1,0
80282,85285,1,1,0
80283,85286,1,1,0
80284,85287,1,2,0
80285,85288,1,1,0
80286,85289,1,2,0
80287,85290,2,2,0
80288,85291,1,2,0
80289,85292,1,2,0
80290,85293,1,1,0
80291,85294,1,2,0
80292,85295,2,2,0
80293,85296,1,2,0
80294,85297,1,2,0
80295,85298,1,2,0
80296,85299,1,2,0
80297,85300,2,2,0
80298,85301,1,2,0
80299,85302,1,1,0
80300,85303,1,2,0
80301,85304,1,2,0
80302,85305,1,1,0
80303,85306,1,2,0
80304,85307,1,1,0
80305,85308,1,2,0
80306,85309,1,1,0
80307,85310,1,1,0
80308,85311,1,1,0
80309,85312,2,2,0
80310,85313,1,2,0
82370,87373,1,1,0
82371,87374,1,1,0
82372,87375,1,1,0
82373,87376,1,1,0
82374,87377,1,1,0
82375,87378,1,1,0
82376,87379,1,1,0
82377,87380,1,2,0
82378,87381,1,2,0
82379,87382,1,2,0
82380,87383,1,2,0
82381,87384,1,2,0
82382,87385,1,2,0
82383,87386,1,2,0
82384,87387,1,2,0
82385,87388,1,2,0
82386,87389,1,2,0
82387,87390,1,2,0
82388,87391,1,2,0
82389,87392,1,2,0
82390,87393,1,2,0
82391,87394,1,8,0
82392,87395,1,8,0
82393,87396,1,8,0
82394,87397,1,8,0
82395,87398,1,8,0
82396,87399,1,8,0
82397,87400,1,8,0
82398,87401,30,7,0
82399,87402,1,8,0
82400,87403,1,8,0
82401,87404,1,8,0
82402,87405,1,8,0
82403,87406,1,8,0
82404,87407,1,8,0
82405,87408,1,8,0
82406,87409,30,7,0
82407,87410,1,8,0
82408,87411,1,8,0
82409,87412,1,8,0
82410,87413,1,8,0
82411,87414,1,8,0
82412,87415,1,8,0
82413,87416,1,8,0
82414,87417,30,7,0
82415,87418,1,8,0
82416,87419,1,8,0
82417,87420,1,8,0
82418,87421,1,8,0
82419,87422,1,8,0
82420,87423,1,8,0
82421,87424,1,8,0
82422,87425,1,8,0
82423,87426,1,8,0
82424,87427,40,7,0
82425,87428,1,8,0
82426,87429,1,8,0
82427,87430,1,8,0
82428,87431,10,7,0
82429,87432,1,8,0
82430,87433,1,8,0
82431,87434,1,8,0
82432,87435,10,7,0
82433,87436,1,8,0
82434,87437,1,8,0
82435,87438,1,8,0
82436,87439,10,7,0
82437,87440,1,8,0
82438,87441,1,8,0
82439,87442,1,8,0
82440,87443,10,7,0
82441,87444,1,8,0
82442,87445,1,8,0
82443,87446,1,8,0
82444,87447,10,7,0
82445,87448,1,8,0
82446,87449,1,8,0
82447,87450,1,8,0
82448,87451,1,8,0
82449,87452,1,8,0
82450,87453,1,8,0
82451,87454,1,8,0
82452,87455,1,8,0
82453,87456,1,8,0
82454,87457,1,8,0
82455,87458,1,8,0
82456,87459,50,7,0
82457,87460,1,8,0
82458,87461,1,8,0
82459,87462,1,8,0
82460,87463,1,8,0
82461,87464,1,8,0
82462,87465,1,8,0
82463,87466,1,8,0
82464,87467,30,7,0
82465,87468,1,9,0
82466,87469,1,9,0
82467,87470,1,9,0
82468,87471,1,9,0
82469,87472,1,9,0
82470,87473,1,9,0
82471,87474,1,9,0
82472,87475,1,9,0
82473,87476,1,9,0
82474,87477,1,9,0
82475,87478,1,9,0
87366,92368,1,8,0
87367,92369,1,8,0
87368,92370,1,8,0
87369,92371,1,8,0
87370,92372,1,8,0
87371,92373,1,8,0
87372,92374,1,8,0
87373,92375,1,8,0
87374,92376,1,8,0
87375,92377,40,7,0
87376,92378,1,8,0
87377,92379,1,8,0
87378,92380,1,8,0
87379,92381,1,8,0
87380,92382,1,8,0
87381,92383,1,8,0
87382,92384,1,8,0
87383,92385,1,8,0
87384,92386,1,8,0
87385,92387,40,7,0
87386,92388,1,8,0
87387,92389,1,8,0
87388,92390,1,8,0
87389,92391,1,8,0
87390,92392,1,8,0
87391,92393,1,8,0
87392,92394,1,8,0
87393,92395,1,8,0
87394,92396,1,8,0
87395,92397,1,8,0
87396,92398,1,8,0
87397,92399,50,7,0
87398,92400,1,9,0
87399,92401,1,9,0
87400,92402,1,9,0
87401,92403,1,8,0
87402,92404,1,8,0
87403,92405,1,8,0
87404,92406,1,8,0
87405,92407,1,8,0
87406,92408,1,8,0
87407,92409,1,8,0
87408,92410,30,7,0
87409,92411,1,8,0
87410,92412,1,8,0
87411,92413,1,8,0
87412,92414,1,8,0
87413,92415,1,8,0
87414,92416,1,8,0
87415,92417,1,8,0
87416,92418,30,7,0
87417,92419,1,8,0
87418,92420,1,8,0
87419,92421,1,8,0
87420,92422,1,8,0
87421,92423,1,8,0
87422,92424,1,8,0
87423,92425,1,8,0
87424,92426,30,7,0
87425,92427,1,8,0
87426,92428,1,8,0
87427,92429,1,8,0
87428,92430,1,8,0
87429,92431,1,8,0
87430,92432,1,8,0
87431,92433,1,8,0
87432,92434,1,8,0
87433,92435,1,8,0
87434,92436,45,7,0
87435,92437,1,8,0
87436,92438,1,8,0
87437,92439,1,8,0
87438,92440,1,8,0
87439,92441,1,8,0
87440,92442,1,8,0
87441,92443,1,8,0
87442,92444,1,8,0
87443,92445,40,7,0
87444,92446,1,9,0
87445,92447,1,9,0
87446,92448,1,9,0
87447,92449,1,9,0
87448,92450,1,9,0
87583,92585,0,3,0
87584,92586,1,2,0
87585,92587,1,2,0
87586,92588,1,2,0
87587,92589,1,1,0
87588,92590,1,2,0
87589,92591,1,2,0
87590,92592,1,2,0
87591,92593,1,2,0
87592,92594,1,2,0
87593,92595,1,2,0
87594,92596,1,1,0
87595,92597,2,2,0
87596,92598,1,2,0
87597,92599,1,1,0
87598,92600,1,2,0
87599,92601,2,2,0
87600,92602,1,2,0
87601,92603,1,2,0
87602,92604,1,2,0
87603,92605,1,1,0
87604,92606,1,2,0
87605,92607,2,2,0
87606,92608,1,2,0
87607,92609,1,2,0
87608,92610,1,2,0
87609,92611,1,2,0
87610,92612,2,2,0
87611,92613,1,1,0
87612,92614,1,1,0
87613,92615,1,1,0
87614,92616,1,2,0
87615,92617,2,2,0
87616,92618,2,2,0
87617,92619,2,2,0
87618,92620,1,2,0
87619,92621,1,2,0
87620,92622,1,2,0
87621,92623,2,2,0
87622,92624,1,2,0
87623,92625,1,2,0
87624,92626,1,2,0
87625,92627,1,1,0
87626,92628,1,2,0
87627,92629,1,1,0
87628,92630,1,1,0
87629,92631,1,1,0
87630,92632,1,2,0
87631,92633,1,2,0
87632,92634,2,2,0
87633,92635,1,2,0
87634,92636,1,2,0
87635,92637,1,2,0
87636,92638,1,2,0
87637,92639,1,2,0
87638,92640,1,2,0
87639,92641,1,0,0
87640,92642,1,0,0
87641,92643,1,1,0
87642,92644,1,2,0
87643,92645,1,2,0
87644,92646,1,2,0
87645,92647,1,2,0
87646,92648,2,2,0
87647,92649,1,1,0
87648,92650,1,2,0
87649,92651,1,2,0
87650,92652,2,2,0
87651,92653,1,2,0
87652,92654,1,2,0
87653,92655,1,2,0
87654,92656,1,2,0
87655,92657,1,2,0
87656,92658,1,2,0
87657,92659,1,2,0
87658,92660,1,2,0
87659,92661,1,1,0
87660,92662,1,2,0
87661,92663,2,2,0
87662,92664,1,2,0
87663,92665,2,2,0
87664,92666,1,2,0
87665,92667,1,1,0
87666,92668,1,2,0
87667,92669,1,2,0
87668,92670,1,2,0
87669,92671,1,1,0
87670,92672,1,2,0
87671,92673,1,2,0
87672,92674,2,2,0
87673,92675,1,2,0
87674,92676,1,2,0
87675,92677,1,2,0
87676,92678,1,1,0
87677,92679,1,2,0
87678,92680,2,2,0
87679,92681,1,1,0
87680,92682,1,2,0
87681,92683,1,2,0
87682,92684,1,1,0
87683,92685,1,2,0
87684,92686,1,2,0
87685,92687,1,1,0
87686,92688,1,2,0
87687,92689,1,2,0
87688,92690,1,2,0
87689,92691,1,2,0
87690,92692,1,1,0
87691,92693,1,2,0
87692,92694,1,1,0
87693,92695,2,2,0
87694,92696,2,2,0
87695,92697,1,1,0
87696,92698,1,1,0
87697,92699,2,2,0
87698,92700,1,2,0
87699,92701,2,2,0
87700,92702,1,1,0
87701,92703,1,2,0
87702,92704,1,1,0
87703,92705,1,2,0
87704,92706,2,2,0
87705,92707,1,2,0
87706,92708,2,2,0
87707,92709,1,2,0
87708,92710,1,1,0
87709,92711,1,2,0
87710,92712,2,2,0
87711,92713,1,2,0
87712,92714,2,2,0
87713,92715,1,1,0
87714,92716,1,2,0
87715,92717,1,1,0
87716,92718,1,1,0
91419,96421,1,2,0
91420,96422,1,2,0
91421,96423,2,2,0
91422,96424,1,2,0
91423,96425,1,2,0
91424,96426,2,2,0
91425,96427,1,2,0
91426,96428,2,2,0
91427,96450,1,2,0
91428,96430,2,2,0
91429,96431,1,2,0
91430,96432,1,2,0
91431,96433,2,2,0
91432,96434,2,2,0
91433,96435,1,2,0
91434,96436,1,2,0
91435,96437,1,2,0
91436,96438,1,2,0
91437,96439,2,2,0
91438,96440,1,2,0
91439,96441,1,1,0
91440,96442,1,2,0
91441,96443,1,2,0
91442,96444,1,1,0
91443,96445,1,2,0
91444,96446,1,1,0
91445,96447,1,2,0
91446,96448,1,2,0
91447,96449,1,2,0
91448,96429,1,1,0
91449,96451,2,2,0
91450,96452,1,1,0
91451,96453,1,2,0
91452,96454,1,1,0
91453,96455,1,2,0
91454,96456,1,1,0
91455,96457,2,2,0
91456,96458,1,2,0
91457,96459,1,1,0
91458,96460,1,1,0
91459,96461,1,2,0
91460,96462,1,1,0
91461,96463,2,2,0
91462,96464,1,1,0
91463,96465,2,2,0
91464,96466,2,2,0
91465,96467,1,2,0
91466,96468,1,1,0
91467,96469,1,2,0
91468,96470,1,2,0
91469,96471,1,1,0
