ID,DamageReplaceStatF,DamageSecondaryF,DamageReplaceStat,DamageSecondary,EpicF[0],EpicF[1],EpicF[2],EpicF[3],EpicF[4],SuperiorF[0],SuperiorF[1],SuperiorF[2],SuperiorF[3],SuperiorF[4],GoodF[0],GoodF[1],GoodF[2],GoodF[3],GoodF[4],Epic[0],Epic[1],Epic[2],Epic[3],Epic[4],Superior[0],Superior[1],Superior[2],Superior[3],Superior[4],Good[0],Good[1],Good[2],Good[3],Good[4]
111,36.352524,50.285324,36,50,44.893963,33.67047,25.252853,22.446981,22.446981,44.893963,33.67047,25.252853,22.446981,22.446981,44.893963,33.67047,25.252853,22.446981,22.446981,44,33,25,22,22,44,33,25,22,22,44,33,25,22,22
112,36.747257,51.264137,36,51,45.314213,33.98566,25.489246,22.657106,22.657106,45.314213,33.98566,25.489246,22.657106,22.657106,45.314213,33.98566,25.489246,22.657106,22.657106,45,33,25,22,22,45,33,25,22,22,45,33,25,22,22
113,37.146194,52.25687,37,52,45.7384,34.303802,25.72785,22.8692,22.8692,45.7384,34.303802,25.72785,22.8692,22.8692,45.7384,34.303802,25.72785,22.8692,22.8692,45,34,25,22,22,45,34,25,22,22,45,34,25,22,22
114,38.643055,54.815063,38,54,46.166557,34.62492,25.968689,23.083279,23.083279,46.166557,34.62492,25.968689,23.083279,23.083279,46.166557,34.62492,25.968689,23.083279,23.083279,46,34,25,23,23,46,34,25,23,23,46,34,25,23,23
115,39.062405,55.8659,39,55,46.598724,34.949043,26.211782,23.299362,23.299362,46.598724,34.949043,26.211782,23.299362,23.299362,46.598724,34.949043,26.211782,23.299362,23.299362,46,34,26,23,23,46,34,26,23,23,46,34,26,23,23
116,39.48622,56.931606,39,56,47.034935,35.2762,26.457151,23.517467,23.517467,47.034935,35.2762,26.457151,23.517467,23.517467,47.034935,35.2762,26.457151,23.517467,23.517467,47,35,26,23,23,47,35,26,23,23,47,35,26,23,23
117,39.914547,58.012367,39,58,47.475227,35.606422,26.704817,23.737614,23.737614,47.475227,35.606422,26.704817,23.737614,23.737614,47.475227,35.606422,26.704817,23.737614,23.737614,47,35,26,23,23,47,35,26,23,23,47,35,26,23,23
118,40.34743,59.108376,40,59,47.919643,35.939735,26.9548,23.959822,23.959822,47.919643,35.939735,26.9548,23.959822,23.959822,47.919643,35.939735,26.9548,23.959822,23.959822,47,35,26,23,23,47,35,26,23,23,47,35,26,23,23
119,40.784924,60.219822,40,60,48.36822,36.276165,27.207125,24.18411,24.18411,48.36822,36.276165,27.207125,24.18411,24.18411,48.36822,36.276165,27.207125,24.18411,24.18411,48,36,27,24,24,48,36,27,24,24,48,36,27,24,24
120,41.22707,61.346893,41,61,48.820995,36.615746,27.461811,24.410498,24.410498,48.820995,36.615746,27.461811,24.410498,24.410498,48.820995,36.615746,27.461811,24.410498,24.410498,48,36,27,24,24,48,36,27,24,24,48,36,27,24,24
121,41.673923,62.48979,41,62,49.27801,36.958508,27.71888,24.639006,24.639006,49.27801,36.958508,27.71888,24.639006,24.639006,49.27801,36.958508,27.71888,24.639006,24.639006,49,36,27,24,24,49,36,27,24,24,49,36,27,24,24
122,42.125526,63.64871,42,63,49.739304,37.304478,27.978357,24.869652,24.869652,49.739304,37.304478,27.978357,24.869652,24.869652,49.739304,37.304478,27.978357,24.869652,24.869652,49,37,27,24,24,49,37,27,24,24,49,37,27,24,24
123,42.581936,64.82385,42,64,50.20491,37.653683,28.240263,25.102455,25.102455,50.20491,37.653683,28.240263,25.102455,25.102455,50.20491,37.653683,28.240263,25.102455,25.102455,50,37,28,25,25,50,37,28,25,25,50,37,28,25,25
124,43.043198,66.01541,43,66,50.67488,38.00616,28.50462,25.33744,25.33744,50.67488,38.00616,28.50462,25.33744,25.33744,50.67488,38.00616,28.50462,25.33744,25.33744,50,38,28,25,25,50,38,28,25,25,50,38,28,25,25
125,43.50936,67.22361,43,67,51.149246,38.361935,28.771452,25.574623,25.574623,51.149246,38.361935,28.771452,25.574623,25.574623,51.149246,38.361935,28.771452,25.574623,25.574623,51,38,28,25,25,51,38,28,25,25,51,38,28,25,25
126,43.980484,68.44863,43,68,51.628056,38.721043,29.040781,25.814028,25.814028,51.628056,38.721043,29.040781,25.814028,25.814028,51.628056,38.721043,29.040781,25.814028,25.814028,51,38,29,25,25,51,38,29,25,25,51,38,29,25,25
127,44.45661,69.690704,44,69,52.111347,39.08351,29.312634,26.055674,26.055674,52.111347,39.08351,29.312634,26.055674,26.055674,52.111347,39.08351,29.312634,26.055674,26.055674,52,39,29,26,26,52,39,29,26,26,52,39,29,26,26
128,46.209625,72.95805,46,72,52.599163,39.44937,29.587029,26.299582,26.299582,52.599163,39.44937,29.587029,26.299582,26.299582,52.599163,39.44937,29.587029,26.299582,26.299582,52,39,29,26,26,52,39,29,26,26,52,39,29,26,26
129,46.70969,74.27098,46,74,53.09154,39.818657,29.863993,26.54577,26.54577,53.09154,39.818657,29.863993,26.54577,26.54577,53.09154,39.818657,29.863993,26.54577,26.54577,53,39,29,26,26,53,39,29,26,26,53,39,29,26,26
130,47.21507,75.602104,47,75,53.58853,40.1914,30.143549,26.794266,26.794266,53.58853,40.1914,30.143549,26.794266,26.794266,53.58853,40.1914,30.143549,26.794266,26.794266,53,40,30,26,26,53,40,30,26,26,53,40,30,26,26
131,47.72582,76.95164,47,76,54.090176,40.56763,30.425724,27.045088,27.045088,54.090176,40.56763,30.425724,27.045088,27.045088,54.090176,40.56763,30.425724,27.045088,27.045088,54,40,30,27,27,54,40,30,27,27,54,40,30,27,27
132,48.24199,78.31982,48,78,54.59651,40.947384,30.710539,27.298256,27.298256,54.59651,40.947384,30.710539,27.298256,27.298256,54.59651,40.947384,30.710539,27.298256,27.298256,54,40,30,27,27,54,40,30,27,27,54,40,30,27,27
133,48.76364,79.70686,48,79,55.107594,41.330692,30.99802,27.553797,27.553797,55.107594,41.330692,30.99802,27.553797,27.553797,55.107594,41.330692,30.99802,27.553797,27.553797,55,41,30,27,27,55,41,30,27,27,55,41,30,27,27
134,49.290836,81.113014,49,81,55.623455,41.71759,31.288193,27.811728,27.811728,55.623455,41.71759,31.288193,27.811728,27.811728,55.623455,41.71759,31.288193,27.811728,27.811728,55,41,31,27,27,55,41,31,27,27,55,41,31,27,27
135,49.823624,82.538506,49,82,56.144146,42.10811,31.581081,28.072073,28.072073,56.144146,42.10811,31.581081,28.072073,28.072073,56.144146,42.10811,31.581081,28.072073,28.072073,56,42,31,28,28,56,42,31,28,28,56,42,31,28,28
136,50.362072,83.98358,50,83,56.669712,42.502285,31.876713,28.334856,28.334856,56.669712,42.502285,31.876713,28.334856,28.334856,56.669712,42.502285,31.876713,28.334856,28.334856,56,42,31,28,28,56,42,31,28,28,56,42,31,28,28
137,50.90623,85.44847,50,85,57.200195,42.900146,32.17511,28.600098,28.600098,57.200195,42.900146,32.17511,28.600098,28.600098,57.200195,42.900146,32.17511,28.600098,28.600098,57,42,32,28,28,57,42,32,28,28,57,42,32,28,28
138,51.456165,86.93343,51,86,57.73565,43.301735,32.476303,28.867825,28.867825,57.73565,43.301735,32.476303,28.867825,28.867825,57.73565,43.301735,32.476303,28.867825,28.867825,57,43,32,28,28,57,43,32,28,28,57,43,32,28,28
139,52.011936,88.43871,52,88,58.27611,43.707085,32.78031,29.138056,29.138056,58.27611,43.707085,32.78031,29.138056,29.138056,58.27611,43.707085,32.78031,29.138056,29.138056,58,43,32,29,29,58,43,32,29,29,58,43,32,29,29
140,52.5736,89.964554,52,89,58.821636,44.116226,33.08717,29.410818,29.410818,58.821636,44.116226,33.08717,29.410818,29.410818,58.821636,44.116226,33.08717,29.410818,29.410818,58,44,33,29,29,58,44,33,29,29,58,44,33,29,29
141,53.141224,91.51121,53,91,59.372265,44.529198,33.3969,29.686132,29.686132,59.372265,44.529198,33.3969,29.686132,29.686132,59.372265,44.529198,33.3969,29.686132,29.686132,59,44,33,29,29,59,44,33,29,29,59,44,33,29,29
142,55.19326,95.64075,55,95,59.928047,44.946037,33.709526,29.964024,29.964024,59.928047,44.946037,33.709526,29.964024,29.964024,59.928047,44.946037,33.709526,29.964024,29.964024,59,44,33,29,29,59,44,33,29,29,59,44,33,29,29
143,55.78894,97.273544,55,97,60.489037,45.366776,34.02508,30.244518,30.244518,60.489037,45.366776,34.02508,30.244518,30.244518,60.489037,45.366776,34.02508,30.244518,30.244518,60,45,34,30,30,60,45,34,30,30,60,45,34,30,30
144,56.39094,98.92853,56,98,61.055275,45.791454,34.34359,30.527637,30.527637,61.055275,45.791454,34.34359,30.527637,30.527637,61.055275,45.791454,34.34359,30.527637,30.527637,61,45,34,30,30,61,45,34,30,30,61,45,34,30,30
145,56.99932,100.60597,56,100,61.626812,46.220108,34.66508,30.813406,30.813406,61.626812,46.220108,34.66508,30.813406,30.813406,61.626812,46.220108,34.66508,30.813406,30.813406,61,46,34,30,30,61,46,34,30,30,61,46,34,30,30
146,57.61415,102.30616,57,102,62.2037,46.652775,34.989582,31.10185,31.10185,62.2037,46.652775,34.989582,31.10185,31.10185,62.2037,46.652775,34.989582,31.10185,31.10185,62,46,34,31,31,62,46,34,31,31,62,46,34,31,31
147,58.235497,104.02936,58,104,62.78599,47.089493,35.31712,31.392996,31.392996,62.78599,47.089493,35.31712,31.392996,31.392996,62.78599,47.089493,35.31712,31.392996,31.392996,62,47,35,31,31,62,47,35,31,31,62,47,35,31,31
148,58.863426,105.77585,58,105,63.37373,47.530296,35.647724,31.686865,31.686865,63.37373,47.530296,35.647724,31.686865,31.686865,63.37373,47.530296,35.647724,31.686865,31.686865,63,47,35,31,31,63,47,35,31,31,63,47,35,31,31
149,59.49801,107.54593,59,107,63.966972,47.97523,35.981422,31.983486,31.983486,63.966972,47.97523,35.981422,31.983486,31.983486,63.966972,47.97523,35.981422,31.983486,31.983486,63,47,35,31,31,63,47,35,31,31,63,47,35,31,31
150,60.139313,109.33987,60,109,64.565765,48.424324,36.318245,32.282883,32.282883,64.565765,48.424324,36.318245,32.282883,32.282883,64.565765,48.424324,36.318245,32.282883,32.282883,64,48,36,32,32,64,48,36,32,32,64,48,36,32,32
151,60.78741,111.15798,60,111,65.170166,48.877625,36.65822,32.585083,32.585083,65.170166,48.877625,36.65822,32.585083,32.585083,65.170166,48.877625,36.65822,32.585083,32.585083,65,48,36,32,32,65,48,36,32,32,65,48,36,32,32
152,61.44237,113.00055,61,113,65.78023,49.33517,37.001377,32.890114,32.890114,65.78023,49.33517,37.001377,32.890114,32.890114,65.78023,49.33517,37.001377,32.890114,32.890114,65,49,37,32,32,65,49,37,32,32,65,49,37,32,32
153,62.104267,114.86787,62,114,66.395996,49.796997,37.347748,33.197998,33.197998,66.395996,49.796997,37.347748,33.197998,33.197998,66.395996,49.796997,37.347748,33.197998,33.197998,66,49,37,33,33,66,49,37,33,33,66,49,37,33,33
154,62.773174,116.76025,62,116,67.01753,50.263145,37.69736,33.508766,33.508766,67.01753,50.263145,37.69736,33.508766,33.508766,67.01753,50.263145,37.69736,33.508766,33.508766,67,50,37,33,33,67,50,37,33,33,67,50,37,33,33
155,63.44916,118.67799,63,118,67.64488,50.73366,38.050243,33.82244,33.82244,67.64488,50.73366,38.050243,33.82244,33.82244,67.64488,50.73366,38.050243,33.82244,33.82244,67,50,38,33,33,67,50,38,33,33,67,50,38,33,33
156,64.1323,120.62141,64,120,68.27811,51.20858,38.406433,34.139053,34.139053,68.27811,51.20858,38.406433,34.139053,34.139053,68.27811,51.20858,38.406433,34.139053,34.139053,68,51,38,34,34,68,51,38,34,34,68,51,38,34,34
157,64.82267,122.59081,64,122,68.91726,51.687943,38.765957,34.45863,34.45863,68.91726,51.687943,38.765957,34.45863,34.45863,68.91726,51.687943,38.765957,34.45863,34.45863,68,51,38,34,34,68,51,38,34,34,68,51,38,34,34
158,65.52035,124.58652,65,124,69.56239,52.171795,39.128845,34.781197,34.781197,69.56239,52.171795,39.128845,34.781197,34.781197,69.56239,52.171795,39.128845,34.781197,34.781197,69,52,39,34,34,69,52,39,34,34,69,52,39,34,34
159,66.2254,126.60884,66,126,70.21356,52.660175,39.49513,35.10678,35.10678,70.21356,52.660175,39.49513,35.10678,35.10678,70.21356,52.660175,39.49513,35.10678,35.10678,70,52,39,35,35,70,52,39,35,35,70,52,39,35,35
160,66.93792,128.65811,66,128,70.870834,53.153126,39.864845,35.435417,35.435417,70.870834,53.153126,39.864845,35.435417,35.435417,70.870834,53.153126,39.864845,35.435417,35.435417,70,53,39,35,35,70,53,39,35,35,70,53,39,35,35
161,67.657974,130.73465,67,130,71.534256,53.650692,40.238018,35.767128,35.767128,71.534256,53.650692,40.238018,35.767128,35.767128,71.534256,53.650692,40.238018,35.767128,35.767128,71,53,40,35,35,71,53,40,35,35,71,53,40,35,35
162,68.38564,132.83879,68,132,72.20389,54.152916,40.61469,36.101944,36.101944,72.20389,54.152916,40.61469,36.101944,36.101944,72.20389,54.152916,40.61469,36.101944,36.101944,72,54,40,36,36,72,54,40,36,36,72,54,40,36,36
163,69.12101,134.97087,69,134,72.87979,54.659843,40.99488,36.439896,36.439896,72.87979,54.659843,40.99488,36.439896,36.439896,72.87979,54.659843,40.99488,36.439896,36.439896,72,54,40,36,36,72,54,40,36,36,72,54,40,36,36
164,69.86414,137.13123,69,137,73.56202,55.171513,41.378635,36.78101,36.78101,73.56202,55.171513,41.378635,36.78101,36.78101,73.56202,55.171513,41.378635,36.78101,36.78101,73,55,41,36,36,73,55,41,36,36,73,55,41,36,36
165,70.61514,139.3202,70,139,74.25063,55.687973,41.76598,37.125317,37.125317,74.25063,55.687973,41.76598,37.125317,37.125317,74.25063,55.687973,41.76598,37.125317,37.125317,74,55,41,37,37,74,55,41,37,37,74,55,41,37,37
166,71.37407,141.53815,71,141,74.945694,56.20927,42.15695,37.472847,37.472847,74.945694,56.20927,42.15695,37.472847,37.472847,74.945694,56.20927,42.15695,37.472847,37.472847,74,56,42,37,37,74,56,42,37,37,74,56,42,37,37
167,72.14102,143.7854,72,143,75.64726,56.735447,42.551582,37.82363,37.82363,75.64726,56.735447,42.551582,37.82363,37.82363,75.64726,56.735447,42.551582,37.82363,37.82363,75,56,42,37,37,75,56,42,37,37,75,56,42,37,37
168,72.916084,146.06233,72,146,76.35539,57.266544,42.94991,38.177696,38.177696,76.35539,57.266544,42.94991,38.177696,38.177696,76.35539,57.266544,42.94991,38.177696,38.177696,76,57,42,38,38,76,57,42,38,38,76,57,42,38,38
169,73.699326,148.3693,73,148,77.07016,57.80262,43.351963,38.53508,38.53508,77.07016,57.80262,43.351963,38.53508,38.53508,77.07016,57.80262,43.351963,38.53508,38.53508,77,57,43,38,38,77,57,43,38,38,77,57,43,38,38
170,76.48614,154.74342,76,154,77.79161,58.343708,43.757782,38.895805,38.895805,77.79161,58.343708,43.757782,38.895805,38.895805,77.79161,58.343708,43.757782,38.895805,38.895805,77,58,43,38,38,77,58,43,38,38,77,58,43,38,38
171,77.02174,155.17657,77,155,78.51982,58.889866,44.1674,39.25991,39.25991,78.51982,58.889866,44.1674,39.25991,39.25991,78.51982,58.889866,44.1674,39.25991,39.25991,78,58,44,39,39,78,58,44,39,39,78,58,44,39,39
172,77.561104,155.61095,77,155,79.254845,59.44113,44.58085,39.627422,39.627422,79.254845,59.44113,44.58085,39.627422,39.627422,79.254845,59.44113,44.58085,39.627422,39.627422,79,59,44,39,39,79,59,44,39,39,79,59,44,39,39
173,78.10423,156.04652,78,156,79.99675,59.997562,44.998173,39.998375,39.998375,79.99675,59.997562,44.998173,39.998375,39.998375,79.99675,59.997562,44.998173,39.998375,39.998375,79,59,44,39,39,79,59,44,39,39,79,59,44,39,39
174,78.65118,156.48332,78,156,80.7456,60.5592,45.4194,40.3728,40.3728,80.7456,60.5592,45.4194,40.3728,40.3728,80.7456,60.5592,45.4194,40.3728,40.3728,80,60,45,40,40,80,60,45,40,40,80,60,45,40,40
175,79.20194,156.92134,79,156,81.50146,61.126095,45.84457,40.75073,40.75073,81.50146,61.126095,45.84457,40.75073,40.75073,81.50146,61.126095,45.84457,40.75073,40.75073,81,61,45,40,40,81,61,45,40,40,81,61,45,40,40
176,79.75656,157.36058,79,157,82.2644,61.698296,46.273724,41.1322,41.1322,82.2644,61.698296,46.273724,41.1322,41.1322,82.2644,61.698296,46.273724,41.1322,41.1322,82,61,46,41,41,82,61,46,41,41,82,61,46,41,41
177,80.31507,157.80106,80,157,83.03447,62.275856,46.70689,41.517235,41.517235,83.03447,62.275856,46.70689,41.517235,41.517235,83.03447,62.275856,46.70689,41.517235,41.517235,83,62,46,41,41,83,62,46,41,41,83,62,46,41,41
178,80.87749,158.24277,80,158,83.81176,62.858818,47.144115,41.90588,41.90588,83.81176,62.858818,47.144115,41.90588,41.90588,83.81176,62.858818,47.144115,41.90588,41.90588,83,62,47,41,41,83,62,47,41,41,83,62,47,41,41
179,81.44385,158.68571,81,158,84.59632,63.447243,47.58543,42.29816,42.29816,84.59632,63.447243,47.58543,42.29816,42.29816,84.59632,63.447243,47.58543,42.29816,42.29816,84,63,47,42,42,84,63,47,42,42,84,63,47,42,42
180,82.01417,159.1299,82,159,85.38823,64.04117,48.03088,42.694115,42.694115,85.38823,64.04117,48.03088,42.694115,42.694115,85.38823,64.04117,48.03088,42.694115,42.694115,85,64,48,42,42,85,64,48,42,42,85,64,48,42,42
181,82.588486,159.57532,82,159,86.187546,64.64066,48.480495,43.093773,43.093773,86.187546,64.64066,48.480495,43.093773,43.093773,86.187546,64.64066,48.480495,43.093773,43.093773,86,64,48,43,43,86,64,48,43,43,86,64,48,43,43
182,83.166824,160.022,83,160,86.99435,65.245766,48.934322,43.497173,43.497173,86.99435,65.245766,48.934322,43.497173,43.497173,86.99435,65.245766,48.934322,43.497173,43.497173,86,65,48,43,43,86,65,48,43,43,86,65,48,43,43
183,83.749214,160.46992,83,160,87.8087,65.85653,49.392395,43.90435,43.90435,87.8087,65.85653,49.392395,43.90435,43.90435,87.8087,65.85653,49.392395,43.90435,43.90435,87,65,49,43,43,87,65,49,43,43,87,65,49,43,43
184,86.53574,160.9191,86,160,88.630684,66.473015,49.85476,44.315342,44.315342,88.630684,66.473015,49.85476,44.315342,44.315342,88.630684,66.473015,49.85476,44.315342,44.315342,88,66,49,44,44,88,66,49,44,44,88,66,49,44,44
185,87.141716,161.36954,87,161,89.46036,67.09527,50.32145,44.73018,44.73018,89.46036,67.09527,50.32145,44.73018,44.73018,89.46036,67.09527,50.32145,44.73018,44.73018,89,67,50,44,44,89,67,50,44,44,89,67,50,44,44
186,87.751945,161.82124,87,161,90.29779,67.72334,50.792507,45.148895,45.148895,90.29779,67.72334,50.792507,45.148895,45.148895,90.29779,67.72334,50.792507,45.148895,45.148895,90,67,50,45,45,90,67,50,45,45,90,67,50,45,45
187,88.36644,162.2742,88,162,91.143074,68.3573,51.26798,45.571537,45.571537,91.143074,68.3573,51.26798,45.571537,45.571537,91.143074,68.3573,51.26798,45.571537,45.571537,91,68,51,45,45,91,68,51,45,45,91,68,51,45,45
188,88.98524,162.72842,88,162,91.99626,68.9972,51.7479,45.99813,45.99813,91.99626,68.9972,51.7479,45.99813,45.99813,91.99626,68.9972,51.7479,45.99813,45.99813,91,68,51,45,45,91,68,51,45,45,91,68,51,45,45
189,89.60837,163.18393,89,163,92.85744,69.64308,52.23231,46.42872,46.42872,92.85744,69.64308,52.23231,46.42872,46.42872,92.85744,69.64308,52.23231,46.42872,46.42872,92,69,52,46,46,92,69,52,46,46,92,69,52,46,46
190,90.23587,163.6407,90,163,93.72668,70.295006,52.721256,46.86334,46.86334,93.72668,70.295006,52.721256,46.86334,46.86334,93.72668,70.295006,52.721256,46.86334,46.86334,93,70,52,46,46,93,70,52,46,46,93,70,52,46,46
191,90.86776,164.09875,90,164,94.60406,70.95304,53.21478,47.30203,47.30203,94.60406,70.95304,53.21478,47.30203,47.30203,94.60406,70.95304,53.21478,47.30203,47.30203,94,70,53,47,47,94,70,53,47,47,94,70,53,47,47
192,91.504074,164.5581,91,164,95.48965,71.61723,53.712925,47.744823,47.744823,95.48965,71.61723,53.712925,47.744823,47.744823,95.48965,71.61723,53.712925,47.744823,47.744823,95,71,53,47,47,95,71,53,47,47,95,71,53,47,47
193,92.144844,165.01872,92,165,96.38352,72.28764,54.215733,48.19176,48.19176,96.38352,72.28764,54.215733,48.19176,48.19176,96.38352,72.28764,54.215733,48.19176,48.19176,96,72,54,48,48,96,72,54,48,48,96,72,54,48,48
194,92.7901,165.48064,92,165,97.28577,72.964325,54.723244,48.642883,48.642883,97.28577,72.964325,54.723244,48.642883,48.642883,97.28577,72.964325,54.723244,48.642883,48.642883,97,72,54,48,48,97,72,54,48,48,97,72,54,48,48
195,93.43988,165.94383,93,165,98.196465,73.64735,55.235508,49.098232,49.098232,98.196465,73.64735,55.235508,49.098232,49.098232,98.196465,73.64735,55.235508,49.098232,49.098232,98,73,55,49,49,98,73,55,49,49,98,73,55,49,49
196,94.09421,166.40834,94,166,99.11568,74.33676,55.75257,49.55784,49.55784,99.11568,74.33676,55.75257,49.55784,49.55784,99.11568,74.33676,55.75257,49.55784,49.55784,99,74,55,49,49,99,74,55,49,49,99,74,55,49,49
197,94.75311,166.87415,94,166,100.0435,75.03262,56.27447,50.02175,50.02175,100.0435,75.03262,56.27447,50.02175,50.02175,100.0435,75.03262,56.27447,50.02175,50.02175,100,75,56,50,50,100,75,56,50,50,100,75,56,50,50
198,100.26833,167.34125,100,167,100.98001,75.73501,56.801254,50.490005,50.490005,100.98001,75.73501,56.801254,50.490005,50.490005,100.98001,75.73501,56.801254,50.490005,50.490005,100,75,56,50,50,100,75,56,50,50,100,75,56,50,50
199,100.97047,167.80966,100,167,101.92529,76.44396,57.332973,50.962643,50.962643,101.92529,76.44396,57.332973,50.962643,50.962643,101.92529,76.44396,57.332973,50.962643,50.962643,101,76,57,50,50,101,76,57,50,50,101,76,57,50,50
200,101.67754,168.27939,101,168,102.87941,77.15955,57.869667,51.439705,51.439705,102.87941,77.15955,57.869667,51.439705,51.439705,102.87941,77.15955,57.869667,51.439705,51.439705,102,77,57,51,51,102,77,57,51,51,102,77,57,51,51
201,102.38955,168.75043,102,168,103.84246,77.88184,58.411385,51.92123,51.92123,103.84246,77.88184,58.411385,51.92123,51.92123,103.84246,77.88184,58.411385,51.92123,51.92123,103,77,58,51,51,103,77,58,51,51,103,77,58,51,51
202,103.10654,169.22278,103,169,104.81453,78.6109,58.958176,52.407265,52.407265,104.81453,78.6109,58.958176,52.407265,52.407265,104.81453,78.6109,58.958176,52.407265,52.407265,104,78,58,52,52,104,78,58,52,52,104,78,58,52,52
203,103.82857,169.69646,103,169,105.7957,79.34678,59.510082,52.89785,52.89785,105.7957,79.34678,59.510082,52.89785,52.89785,105.7957,79.34678,59.510082,52.89785,52.89785,105,79,59,52,52,105,79,59,52,52,105,79,59,52,52
204,104.55564,170.17146,104,170,106.78606,80.08954,60.067158,53.39303,53.39303,106.78606,80.08954,60.067158,53.39303,53.39303,106.78606,80.08954,60.067158,53.39303,53.39303,106,80,60,53,53,106,80,60,53,53,106,80,60,53,53
205,105.28781,170.6478,105,170,107.78568,80.839264,60.629444,53.89284,53.89284,107.78568,80.839264,60.629444,53.89284,53.89284,107.78568,80.839264,60.629444,53.89284,53.89284,107,80,60,53,53,107,80,60,53,53,107,80,60,53,53
206,106.0251,171.12547,106,171,108.79466,81.596,61.197,54.39733,54.39733,108.79466,81.596,61.197,54.39733,54.39733,108.79466,81.596,61.197,54.39733,54.39733,108,81,61,54,54,108,81,61,54,54,108,81,61,54,54
207,106.76756,171.60448,106,171,109.81309,82.35982,61.769863,54.906544,54.906544,109.81309,82.35982,61.769863,54.906544,54.906544,109.81309,82.35982,61.769863,54.906544,54.906544,109,82,61,54,54,109,82,61,54,54,109,82,61,54,54
208,107.51521,172.08482,107,172,110.84105,83.13079,62.34809,55.420525,55.420525,110.84105,83.13079,62.34809,55.420525,55.420525,110.84105,83.13079,62.34809,55.420525,55.420525,110,83,62,55,55,110,83,62,55,55,110,83,62,55,55
209,108.2681,172.56651,108,172,111.87863,83.90897,62.931732,55.939316,55.939316,111.87863,83.90897,62.931732,55.939316,55.939316,111.87863,83.90897,62.931732,55.939316,55.939316,111,83,62,55,55,111,83,62,55,55,111,83,62,55,55
