ID,GarrEncounterID,GarrEncounterSetID,OrderIndex,BoardIndex,GarrMissionID
7196,2684,0,4,10,2254
7197,2684,0,5,11,2254
7200,2686,0,1,10,2255
7201,2686,0,2,11,2255
7202,2686,0,3,5,2255
7203,2686,0,4,12,2255
7204,2680,0,5,7,2255
7205,2686,0,1,10,2256
7206,2686,0,2,11,2256
7207,2679,0,3,9,2256
7208,2679,0,4,12,2256
7209,2689,0,1,6,2258
7210,2689,0,2,7,2258
7211,2689,0,3,5,2258
7212,2689,0,4,8,2258
7213,2689,0,5,9,2258
7215,2691,0,1,11,2259
7216,2691,0,2,9,2259
7217,2679,0,3,5,2259
7218,2679,0,4,8,2259
7219,2686,0,5,6,2259
7220,2684,0,6,7,2259
7221,2686,0,1,9,2260
7222,2680,0,2,11,2260
7223,2686,0,3,12,2260
7224,2679,0,4,8,2260
7225,2679,0,5,5,2260
7226,2691,0,6,6,2260
7227,2691,0,7,7,2260
7228,2545,0,0,10,2167
7229,2546,0,1,6,2167
7230,2693,0,0,7,2261
7231,2693,0,1,6,2261
7232,2693,0,2,11,2261
7233,2694,0,3,9,2261
7234,2695,0,0,6,2262
7235,2695,0,1,5,2262
7236,2695,0,2,8,2262
7237,2695,0,3,7,2262
7238,2696,0,0,6,2275
7239,2696,0,1,7,2275
7240,2589,0,2,9,2275
7241,2697,0,3,12,2275
7242,2696,0,0,6,2278
7243,2696,0,1,7,2278
7244,2589,0,2,10,2278
7245,2698,0,3,11,2278
7246,2588,0,4,9,2278
7247,2588,0,5,12,2278
7248,2699,0,0,6,2277
7249,2700,0,1,7,2277
7250,2700,0,2,5,2277
7251,2700,0,3,8,2277
7252,2701,0,4,10,2277
7253,2702,0,0,8,2276
7254,2702,0,1,6,2276
7255,2703,0,2,5,2276
7256,2703,0,3,7,2276
7257,2704,0,0,6,2291
7258,2705,0,1,7,2291
7259,2705,0,2,10,2291
7260,2705,0,3,11,2291
7261,2705,0,4,9,2291
7262,2705,0,5,12,2291
7263,2705,0,0,6,2294
7264,2705,0,1,7,2294
7265,2705,0,2,5,2294
7266,2705,0,3,8,2294
7267,2703,0,0,10,2292
7268,2703,0,1,11,2292
7269,2705,0,2,9,2292
7270,2705,0,3,12,2292
7271,2706,0,0,10,2293
7272,2706,0,1,11,2293
7273,2707,0,2,9,2293
7274,2707,0,3,12,2293
7275,2702,0,4,7,2292
7276,2702,0,5,6,2292
7277,2588,0,4,8,2188
7278,2697,0,6,8,2278
7279,2697,0,7,5,2278
7280,2708,0,0,10,2267
7281,2709,0,1,11,2267
7282,2710,0,2,5,2267
7283,2710,0,3,8,2267
7284,2711,0,0,6,2270
7286,2712,0,1,5,2270
7287,2712,0,2,8,2270
7288,2712,0,3,9,2270
7289,2712,0,4,12,2270
7290,2713,0,0,7,2268
7291,2714,0,0,10,2269
7292,2714,0,1,11,2269
7293,2714,0,2,9,2269
7294,2714,0,3,12,2269
7295,2715,0,4,5,2269
7296,2715,0,5,8,2269
7297,2716,0,0,7,2283
7298,2714,0,1,10,2283
7299,2714,0,3,11,2283
7300,2715,0,2,9,2283
7301,2715,0,4,12,2283
7302,2715,0,5,5,2283
7303,2715,0,6,8,2283
7304,2717,0,0,6,2284
7305,2718,0,1,9,2284
7306,2718,0,2,12,2284
7307,2719,0,0,11,2285
7308,2720,0,1,5,2285
7309,2720,0,2,8,2285
7310,2720,0,3,10,2285
7311,2721,0,0,6,2286
7312,2722,0,1,10,2286
7313,2722,0,2,11,2286
7314,2723,0,0,6,2271
7315,2724,0,1,5,2271
7316,2724,0,2,7,2271
7317,2724,0,3,12,2271
7318,2723,0,4,11,2271
7319,2724,0,5,10,2271
7320,2723,0,0,10,2274
7321,2724,0,1,9,2274
7322,2724,0,2,11,2274
7323,2725,0,3,7,2274
7324,2725,0,4,6,2274
7325,2726,0,0,10,2272
7326,2726,0,1,11,2272
7327,2727,0,2,5,2272
7328,2727,0,3,8,2272
7329,2727,0,4,6,2272
7330,2727,0,5,7,2272
7331,2728,0,0,10,2273
7332,2603,0,1,5,2273
7333,2603,0,2,8,2273
7334,2729,0,0,6,2290
7335,2730,0,0,10,2289
7336,2731,0,0,6,2288
7337,2732,0,1,10,2288
7338,2731,0,2,7,2288
7339,2731,0,3,12,2288
7340,2731,0,4,9,2288
7341,2733,0,0,10,2287
7342,2609,0,1,6,2287
7343,2609,0,2,7,2287
7344,2610,0,3,11,2287
7345,2734,0,0,10,2263
7346,2735,0,1,6,2263
7347,2735,0,2,7,2263
7348,2735,0,3,5,2263
7349,2734,0,0,10,2266
7350,2735,0,1,5,2266
7351,2735,0,2,8,2266
7352,2736,0,3,6,2266
7353,2736,0,4,7,2266
7354,2737,0,5,11,2266
7355,2735,0,6,9,2266
7356,2735,0,7,12,2266
7357,2738,0,0,6,2279
7358,2738,0,1,7,2279
7359,2738,0,2,5,2279
7360,2738,0,3,8,2279
7361,2739,0,4,11,2279
7362,2740,0,0,6,2280
7363,2741,0,0,11,2264
7364,2741,0,1,10,2264
7365,2742,0,2,8,2264
7366,2742,0,3,5,2264
7367,2743,0,0,6,2265
7368,2742,0,1,5,2265
7369,2742,0,2,8,2265
7370,2741,0,3,7,2265
7373,2745,0,0,5,2281
7374,2744,0,1,10,2281
7375,2745,0,2,8,2281
7376,2746,0,0,6,2282
7377,2747,0,1,7,2282
7378,2747,0,2,9,2282
7379,2747,0,3,12,2282
7380,2747,0,4,10,2282
7381,2747,0,5,11,2282
7382,2553,0,0,5,2295
7383,2553,0,1,6,2295
7384,2748,0,2,9,2295
7385,2639,0,4,7,2249
7386,2677,0,0,6,2296
7387,2677,0,1,7,2296
7388,2679,0,2,9,2296
7389,2679,0,3,12,2296
7390,2680,0,4,11,2296
7391,2678,0,0,7,2297
7392,2679,0,1,9,2297
7394,2680,0,2,6,2297
7395,2682,0,5,11,2252
7396,2681,0,0,7,2298
7397,2681,0,1,6,2298
7398,2682,0,2,9,2298
7399,2682,0,3,12,2298
7400,2682,0,4,10,2298
7401,2683,0,0,6,2299
7402,2679,0,1,9,2299
7403,2679,0,2,12,2299
7404,2683,0,3,7,2299
7405,2679,0,3,12,2297
7407,2749,0,0,6,2308
7408,2749,0,1,7,2308
7409,2749,0,2,11,2308
7410,2749,0,3,10,2308
7411,2749,0,4,9,2308
7412,2749,0,5,5,2308
7413,2751,0,0,8,2309
7414,2751,0,1,7,2309
7415,2750,0,2,10,2309
7416,2750,0,3,9,2309
7417,2750,0,4,11,2309
7418,2750,0,5,12,2309
7419,2752,0,0,6,2310
7420,2752,0,1,5,2310
7421,2752,0,2,7,2310
7422,2752,0,3,8,2310
7423,2753,0,0,6,2311
7424,2754,0,0,5,2312
7425,2755,0,1,10,2312
7426,2755,0,2,9,2312
7427,2755,0,3,11,2312
7428,2756,0,0,9,2313
7429,2756,0,1,12,2313
7430,2757,0,0,6,2300
7431,2757,0,1,7,2300
7432,2757,0,2,11,2300
7433,2757,0,3,10,2300
7434,2759,0,0,10,2301
7435,2759,0,1,6,2301
7436,2758,0,2,9,2301
7437,2759,0,3,5,2301
7438,2759,0,4,12,2301
7439,2759,0,5,8,2301
7440,2760,0,0,6,2302
7441,2760,0,1,7,2302
7442,2761,0,0,8,2303
7443,2761,0,1,5,2303
7444,2762,0,2,10,2303
7445,2762,0,3,11,2303
7446,2762,0,4,12,2303
7447,2762,0,5,9,2303
7448,2763,0,0,10,2304
7449,2764,0,1,6,2304
7450,2764,0,2,11,2304
7451,2763,0,3,7,2304
7452,2764,0,4,9,2304
7453,2764,0,5,5,2304
7454,2763,0,6,12,2304
7455,2763,0,7,8,2304
7456,2765,0,0,5,2305
7457,2767,0,1,6,2305
7458,2767,0,2,7,2305
7459,2767,0,3,8,2305
7460,2766,0,4,10,2305
7461,2766,0,5,11,2305
7462,2766,0,6,12,2305
7463,2768,0,0,12,2306
7464,2768,0,1,7,2306
7465,2768,0,2,9,2306
7466,2771,0,0,12,2307
7467,2771,0,1,9,2307
7468,2769,0,2,10,2307
7469,2769,0,3,11,2307
7470,2770,0,4,5,2307
7471,2770,0,5,6,2307
7472,2770,0,6,7,2307
7480,2772,0,0,6,2314
7481,2772,0,0,6,2315
7482,2772,0,0,6,2316
7483,2772,0,0,6,2317
7484,2773,0,0,12,2318
7485,2773,0,1,6,2318
7486,2773,0,2,7,2318
7487,2773,0,3,9,2318
7488,2773,0,0,12,2319
7489,2774,0,1,11,2319
7490,2774,0,2,10,2319
7491,2773,0,3,9,2319
7492,2774,0,0,10,2320
7493,2774,0,1,12,2320
7494,2775,0,2,6,2320
7495,2775,0,3,7,2320
7496,2776,0,4,9,2320
7497,2777,0,0,10,2321
7498,2777,0,0,10,2322
7500,2779,0,0,10,2323
7510,2779,0,0,10,2328
7511,2778,0,0,6,2329
7512,2774,0,0,10,2330
7513,2774,0,1,12,2330
7514,2775,0,2,6,2330
7515,2775,0,3,7,2330
7516,2776,0,4,9,2330
7522,2777,0,0,10,2335
7523,2779,0,0,10,2336
7524,2777,0,0,10,2337
7525,2779,0,0,10,2338
7526,2780,0,0,10,2345
7527,2780,0,1,11,2345
7528,2781,0,2,6,2345
7529,2781,0,3,7,2345
7530,2781,0,4,8,2345
7531,2781,0,5,5,2345
7532,2782,0,0,7,2346
7538,2782,0,1,6,2346
7539,2783,0,2,10,2346
7540,2783,0,3,11,2346
7541,2783,0,4,9,2346
7542,2783,0,5,12,2346
7543,2781,0,0,9,2344
7544,2781,0,1,12,2344
7545,2784,0,2,6,2344
7546,2784,0,3,7,2344
7547,2784,0,4,5,2344
7548,2784,0,5,8,2344
7549,2784,0,0,6,2343
7550,2784,0,1,7,2343
7551,2784,0,2,5,2343
7552,2784,0,3,8,2343
7553,2785,0,4,10,2343
7554,2785,0,5,11,2343
7555,2786,0,0,10,2342
7556,2786,0,1,11,2342
7557,2786,0,2,9,2342
7558,2786,0,3,12,2342
7559,2787,0,4,6,2342
7560,2787,0,5,7,2342
7561,2788,0,0,6,2341
7562,2788,0,1,7,2341
7563,2788,0,2,5,2341
7564,2788,0,3,8,2341
7565,2789,0,4,10,2341
7566,2790,0,0,10,2340
7567,2791,0,1,11,2340
7568,2788,0,0,9,2339
7569,2787,0,1,10,2339
7570,2789,0,2,12,2339
7571,2788,0,3,11,2339
7572,2786,0,4,6,2339
7573,2786,0,5,7,2339
7574,2792,0,0,10,2332
7575,2792,0,1,11,2332
7576,2793,0,0,6,2331
7577,2793,0,1,7,2331
7578,2793,0,2,9,2331
7579,2793,0,3,12,2331
7580,2794,0,4,5,2331
7581,2793,0,0,6,2334
7582,2793,0,1,7,2334
7583,2793,0,2,5,2334
7584,2793,0,3,8,2334
7585,2795,0,4,11,2334
7586,2796,0,0,10,2333
7587,2796,0,1,11,2333
7588,2796,0,2,9,2333
7589,2796,0,3,12,2333
7590,2797,0,4,6,2333
7591,2797,0,5,7,2333
