ID,Component,Color,FileDataID,EmblemID
29148,4,15,182094,136
29149,3,16,182097,136
29150,4,16,182096,136
29151,3,0,182099,137
29152,4,0,182098,137
29153,3,1,182101,137
29154,4,1,182100,137
29155,3,2,182103,137
29156,4,2,182102,137
29157,3,3,182105,137
29158,4,3,182104,137
29159,3,4,182107,137
29160,4,4,182106,137
29161,3,5,182109,137
29162,4,5,182108,137
29163,3,6,182111,137
29164,4,6,182110,137
29165,3,7,182113,137
29166,4,7,182112,137
29167,3,8,182115,137
29168,4,8,182114,137
29169,3,9,182117,137
29170,4,9,182116,137
29171,3,10,182119,137
29172,4,10,182118,137
29173,3,11,182121,137
29174,4,11,182120,137
29175,3,12,182123,137
29176,4,12,182122,137
29177,3,13,182125,137
29178,4,13,182124,137
29179,3,14,182127,137
29180,4,14,182126,137
29181,3,15,182129,137
29182,4,15,182128,137
29183,3,16,182131,137
29184,4,16,182130,137
29185,3,0,182133,138
29186,4,0,182132,138
29187,3,1,182135,138
29188,4,1,182134,138
29189,3,2,182137,138
29190,4,2,182136,138
29191,3,3,182139,138
29192,4,3,182138,138
29193,3,4,182141,138
29194,4,4,182140,138
29195,3,5,182143,138
29196,4,5,182142,138
29197,3,6,182145,138
29198,4,6,182144,138
29199,3,7,182147,138
29200,4,7,182146,138
29201,3,8,182149,138
29202,4,8,182148,138
29203,3,9,182151,138
29204,4,9,182150,138
29205,3,10,182153,138
29206,4,10,182152,138
29207,3,11,182155,138
29208,4,11,182154,138
29209,3,12,182157,138
29210,4,12,182156,138
29211,3,13,182159,138
29212,4,13,182158,138
29213,3,14,182161,138
29214,4,14,182160,138
29215,3,15,182163,138
29216,4,15,182162,138
29217,3,16,182165,138
29218,4,16,182164,138
29219,3,0,182167,139
29220,4,0,182166,139
29221,3,1,182169,139
29222,4,1,182168,139
29223,3,2,182171,139
29224,4,2,182170,139
29225,3,3,182173,139
29226,4,3,182172,139
29227,3,4,182175,139
29228,4,4,182174,139
29229,3,5,182177,139
29230,4,5,182176,139
29231,3,6,182179,139
29232,4,6,182178,139
29233,3,7,182181,139
29234,4,7,182180,139
29235,3,8,182183,139
29236,4,8,182182,139
29237,3,9,182185,139
29238,4,9,182184,139
29239,3,10,182187,139
29240,4,10,182186,139
29241,3,11,182189,139
29242,4,11,182188,139
29243,3,12,182191,139
29244,4,12,182190,139
29245,3,13,182193,139
29246,4,13,182192,139
29247,3,14,182195,139
29248,4,14,182194,139
29249,3,15,182197,139
29250,4,15,182196,139
29251,3,16,182199,139
29252,4,16,182198,139
29253,3,0,182235,140
29254,4,0,182234,140
29255,3,1,182237,140
29256,4,1,182236,140
29257,3,2,182239,140
29258,4,2,182238,140
29259,3,3,182241,140
29260,4,3,182240,140
29261,3,4,182243,140
29262,4,4,182242,140
29263,3,5,182245,140
29264,4,5,182244,140
29265,3,6,182247,140
29266,4,6,182246,140
29267,3,7,182249,140
29268,4,7,182248,140
29269,3,8,182251,140
29270,4,8,182250,140
29271,3,9,182253,140
29272,4,9,182252,140
29273,3,10,182255,140
29274,4,10,182254,140
29275,3,11,182257,140
29276,4,11,182256,140
29277,3,12,182259,140
29278,4,12,182258,140
29279,3,13,182261,140
29280,4,13,182260,140
29281,3,14,182263,140
29282,4,14,182262,140
29283,3,15,182265,140
29284,4,15,182264,140
29285,3,16,182267,140
29286,4,16,182266,140
29287,3,0,182269,141
29288,4,0,182268,141
29289,3,1,182271,141
29290,4,1,182270,141
29291,3,2,182273,141
29292,4,2,182272,141
29293,3,3,182275,141
29294,4,3,182274,141
29295,3,4,182277,141
29296,4,4,182276,141
29297,3,5,182279,141
29298,4,5,182278,141
29299,3,6,182281,141
29300,4,6,182280,141
29301,3,7,182283,141
29302,4,7,182282,141
29303,3,8,182285,141
29304,4,8,182284,141
29305,3,9,182287,141
29306,4,9,182286,141
29307,3,10,182289,141
29308,4,10,182288,141
29309,3,11,182291,141
29310,4,11,182290,141
29311,3,12,182293,141
29312,4,12,182292,141
29313,3,13,182295,141
29314,4,13,182294,141
29315,3,14,182297,141
29316,4,14,182296,141
29317,3,15,182299,141
29318,4,15,182298,141
29319,3,16,182301,141
29320,4,16,182300,141
29321,3,0,182303,142
29322,4,0,182302,142
29323,3,1,182305,142
29324,4,1,182304,142
29325,3,2,182307,142
29326,4,2,182306,142
29327,3,3,182309,142
29328,4,3,182308,142
29329,3,4,182311,142
29330,4,4,182310,142
29331,3,5,182313,142
29332,4,5,182312,142
29333,3,6,182315,142
29334,4,6,182314,142
29335,3,7,182317,142
29336,4,7,182316,142
29337,3,8,182319,142
29338,4,8,182318,142
29339,3,9,182321,142
29340,4,9,182320,142
29341,3,10,182323,142
29342,4,10,182322,142
29343,3,11,182325,142
29344,4,11,182324,142
29345,3,12,182327,142
29346,4,12,182326,142
29347,3,13,182329,142
29348,4,13,182328,142
29349,3,14,182331,142
29350,4,14,182330,142
29351,3,15,182333,142
29352,4,15,182332,142
29353,3,16,182335,142
29354,4,16,182334,142
29355,3,0,182337,143
29356,4,0,182336,143
29357,3,1,182339,143
29358,4,1,182338,143
29359,3,2,182341,143
29360,4,2,182340,143
29361,3,3,182343,143
29362,4,3,182342,143
29363,3,4,182345,143
29364,4,4,182344,143
29365,3,5,182347,143
29366,4,5,182346,143
29367,3,6,182349,143
29368,4,6,182348,143
29369,3,7,182351,143
29370,4,7,182350,143
29371,3,8,182353,143
29372,4,8,182352,143
29373,3,9,182355,143
29374,4,9,182354,143
29375,3,10,182357,143
29376,4,10,182356,143
29377,3,11,182359,143
29378,4,11,182358,143
29379,3,12,182361,143
29380,4,12,182360,143
29381,3,13,182363,143
29382,4,13,182362,143
29383,3,14,182365,143
29384,4,14,182364,143
29385,3,15,182367,143
29386,4,15,182366,143
29387,3,16,182369,143
29388,4,16,182368,143
29389,3,0,182371,144
29390,4,0,182370,144
29391,3,1,182373,144
29392,4,1,182372,144
29393,3,2,182375,144
29394,4,2,182374,144
29395,3,3,182377,144
29396,4,3,182376,144
29397,3,4,182379,144
29398,4,4,182378,144
29399,3,5,182381,144
29400,4,5,182380,144
29401,3,6,182383,144
29402,4,6,182382,144
29403,3,7,182385,144
29404,4,7,182384,144
29405,3,8,182387,144
29406,4,8,182386,144
29407,3,9,182389,144
29408,4,9,182388,144
29409,3,10,182391,144
29410,4,10,182390,144
29411,3,11,182393,144
29412,4,11,182392,144
29413,3,12,182395,144
29414,4,12,182394,144
29415,3,13,182397,144
29416,4,13,182396,144
29417,3,14,182399,144
29418,4,14,182398,144
29419,3,15,182401,144
29420,4,15,182400,144
29421,3,16,182403,144
29422,4,16,182402,144
29423,3,0,182405,145
29424,4,0,182404,145
29425,3,1,182407,145
29426,4,1,182406,145
29427,3,2,182409,145
29428,4,2,182408,145
29429,3,3,182411,145
29430,4,3,182410,145
29431,3,4,182413,145
29432,4,4,182412,145
29433,3,5,182415,145
29434,4,5,182414,145
29435,3,6,182417,145
29436,4,6,182416,145
29437,3,7,182419,145
29438,4,7,182418,145
29439,3,8,182421,145
29440,4,8,182420,145
29441,3,9,182423,145
29442,4,9,182422,145
29443,3,10,182425,145
29444,4,10,182424,145
29445,3,11,182427,145
29446,4,11,182426,145
29447,3,12,182429,145
29448,4,12,182428,145
29449,3,13,182431,145
29450,4,13,182430,145
29451,3,14,182433,145
29452,4,14,182432,145
29453,3,15,182435,145
29454,4,15,182434,145
29455,3,16,182437,145
29456,4,16,182436,145
29457,3,0,182439,146
29458,4,0,182438,146
29459,3,1,182441,146
29460,4,1,182440,146
29461,3,2,182443,146
29462,4,2,182442,146
29463,3,3,182445,146
29464,4,3,182444,146
29465,3,4,182447,146
29466,4,4,182446,146
29467,3,5,182449,146
29468,4,5,182448,146
29469,3,6,182451,146
29470,4,6,182450,146
29471,3,7,182453,146
29472,4,7,182452,146
29473,3,8,182455,146
29474,4,8,182454,146
29475,3,9,182457,146
29476,4,9,182456,146
29477,3,10,182459,146
29478,4,10,182458,146
29479,3,11,182461,146
29480,4,11,182460,146
29481,3,12,182463,146
29482,4,12,182462,146
29483,3,13,182465,146
29484,4,13,182464,146
29485,3,14,182467,146
29486,4,14,182466,146
29487,3,15,182469,146
29488,4,15,182468,146
29489,3,16,182471,146
29490,4,16,182470,146
29491,3,0,182473,147
29492,4,0,182472,147
29493,3,1,182475,147
29494,4,1,182474,147
29495,3,2,182477,147
29496,4,2,182476,147
29497,3,3,182479,147
29498,4,3,182478,147
29499,3,4,182481,147
29500,4,4,182480,147
29501,3,5,182483,147
29502,4,5,182482,147
29503,3,6,182485,147
29504,4,6,182484,147
29505,3,7,182487,147
29506,4,7,182486,147
29507,3,8,182489,147
29508,4,8,182488,147
29509,3,9,182491,147
29510,4,9,182490,147
29511,3,10,182493,147
29512,4,10,182492,147
29513,3,11,182495,147
29514,4,11,182494,147
29515,3,12,182497,147
29516,4,12,182496,147
29517,3,13,182499,147
29518,4,13,182498,147
29519,3,14,182501,147
29520,4,14,182500,147
29521,3,15,182503,147
29522,4,15,182502,147
29523,3,16,182505,147
29524,4,16,182504,147
29525,3,0,182507,148
29526,4,0,182506,148
29527,3,1,182509,148
29528,4,1,182508,148
29529,3,2,182511,148
29530,4,2,182510,148
29531,3,3,182513,148
29532,4,3,182512,148
29533,3,4,182515,148
29534,4,4,182514,148
29535,3,5,182517,148
29536,4,5,182516,148
29537,3,6,182519,148
29538,4,6,182518,148
29539,3,7,182521,148
29540,4,7,182520,148
29541,3,8,182523,148
29542,4,8,182522,148
29543,3,9,182525,148
29544,4,9,182524,148
29545,3,10,182527,148
29546,4,10,182526,148
29547,3,11,182529,148
29548,4,11,182528,148
29549,3,12,182531,148
29550,4,12,182530,148
29551,3,13,182533,148
29552,4,13,182532,148
29553,3,14,182535,148
29554,4,14,182534,148
29555,3,15,182537,148
29556,4,15,182536,148
29557,3,16,182539,148
29558,4,16,182538,148
29559,3,0,182541,149
29560,4,0,182540,149
29561,3,1,182543,149
29562,4,1,182542,149
29563,3,2,182545,149
29564,4,2,182544,149
29565,3,3,182547,149
29566,4,3,182546,149
29567,3,4,182549,149
29568,4,4,182548,149
29569,3,5,182551,149
29570,4,5,182550,149
29571,3,6,182553,149
29572,4,6,182552,149
29573,3,7,182555,149
29574,4,7,182554,149
29575,3,8,182557,149
29576,4,8,182556,149
29577,3,9,182559,149
29578,4,9,182558,149
29579,3,10,182561,149
29580,4,10,182560,149
29581,3,11,182563,149
29582,4,11,182562,149
29583,3,12,182565,149
29584,4,12,182564,149
29585,3,13,182567,149
29586,4,13,182566,149
29587,3,14,182569,149
29588,4,14,182568,149
29589,3,15,182571,149
29590,4,15,182570,149
29591,3,16,182573,149
29592,4,16,182572,149
29593,3,0,182609,150
29594,4,0,182608,150
29595,3,1,182611,150
29596,4,1,182610,150
29597,3,2,182613,150
29598,4,2,182612,150
29599,3,3,182615,150
29600,4,3,182614,150
29601,3,4,182617,150
29602,4,4,182616,150
29603,3,5,182619,150
29604,4,5,182618,150
29605,3,6,182621,150
29606,4,6,182620,150
29607,3,7,182623,150
29608,4,7,182622,150
29609,3,8,182625,150
29610,4,8,182624,150
29611,3,9,182627,150
29612,4,9,182626,150
29613,3,10,182629,150
29614,4,10,182628,150
29615,3,11,182631,150
29616,4,11,182630,150
29617,3,12,182633,150
29618,4,12,182632,150
29619,3,13,182635,150
29620,4,13,182634,150
29621,3,14,182637,150
29622,4,14,182636,150
29623,3,15,182639,150
29624,4,15,182638,150
29625,3,16,182641,150
29626,4,16,182640,150
29627,3,0,182643,151
29628,4,0,182642,151
29629,3,1,182645,151
29630,4,1,182644,151
29631,3,2,182647,151
29632,4,2,182646,151
29633,3,3,182649,151
29634,4,3,182648,151
29635,3,4,182651,151
29636,4,4,182650,151
29637,3,5,182653,151
29638,4,5,182652,151
29639,3,6,182655,151
29640,4,6,182654,151
29641,3,7,182657,151
29642,4,7,182656,151
29643,3,8,182659,151
29644,4,8,182658,151
29645,3,9,182661,151
29646,4,9,182660,151
29647,3,10,182663,151
29648,4,10,182662,151
29649,3,11,182665,151
29650,4,11,182664,151
29651,3,12,182667,151
29652,4,12,182666,151
29653,3,13,182669,151
29654,4,13,182668,151
29655,3,14,182671,151
29656,4,14,182670,151
29657,3,15,182673,151
29658,4,15,182672,151
29659,3,16,182675,151
29660,4,16,182674,151
29661,3,0,182677,152
29662,4,0,182676,152
29663,3,1,182679,152
29664,4,1,182678,152
29665,3,2,182681,152
29666,4,2,182680,152
29667,3,3,182683,152
29668,4,3,182682,152
29669,3,4,182685,152
29670,4,4,182684,152
29671,3,5,182687,152
29672,4,5,182686,152
29673,3,6,182689,152
29674,4,6,182688,152
29675,3,7,182691,152
29676,4,7,182690,152
29677,3,8,182693,152
29678,4,8,182692,152
29679,3,9,182695,152
29680,4,9,182694,152
29681,3,10,182697,152
29682,4,10,182696,152
29683,3,11,182699,152
29684,4,11,182698,152
29685,3,12,182701,152
29686,4,12,182700,152
29687,3,13,182703,152
29688,4,13,182702,152
29689,3,14,182705,152
29690,4,14,182704,152
29691,3,15,182707,152
29692,4,15,182706,152
29693,3,16,182709,152
29694,4,16,182708,152
29695,3,0,182711,153
29696,4,0,182710,153
29697,3,1,182713,153
29698,4,1,182712,153
29699,3,2,182715,153
29700,4,2,182714,153
29701,3,3,182717,153
29702,4,3,182716,153
29703,3,4,182719,153
29704,4,4,182718,153
29705,3,5,182721,153
29706,4,5,182720,153
29707,3,6,182723,153
29708,4,6,182722,153
29709,3,7,182725,153
29710,4,7,182724,153
29711,3,8,182727,153
29712,4,8,182726,153
29713,3,9,182729,153
29714,4,9,182728,153
29715,3,10,182731,153
29716,4,10,182730,153
29717,3,11,182733,153
29718,4,11,182732,153
29719,3,12,182735,153
29720,4,12,182734,153
29721,3,13,182737,153
29722,4,13,182736,153
29723,3,14,182739,153
29724,4,14,182738,153
29725,3,15,182741,153
29726,4,15,182740,153
29727,3,16,182743,153
29728,4,16,182742,153
29729,3,0,182745,154
29730,4,0,182744,154
29731,3,1,182747,154
29732,4,1,182746,154
29733,3,2,182749,154
29734,4,2,182748,154
29735,3,3,182751,154
29736,4,3,182750,154
29737,3,4,182753,154
29738,4,4,182752,154
29739,3,5,182755,154
29740,4,5,182754,154
29741,3,6,182757,154
29742,4,6,182756,154
29743,3,7,182759,154
29744,4,7,182758,154
29745,3,8,182761,154
29746,4,8,182760,154
29747,3,9,182763,154
29748,4,9,182762,154
29749,3,10,182765,154
29750,4,10,182764,154
29751,3,11,182767,154
29752,4,11,182766,154
29753,3,12,182769,154
29754,4,12,182768,154
29755,3,13,182771,154
29756,4,13,182770,154
29757,3,14,182773,154
29758,4,14,182772,154
29759,3,15,182775,154
29760,4,15,182774,154
29761,3,16,182777,154
29762,4,16,182776,154
29763,3,0,182779,155
29764,4,0,182778,155
29765,3,1,182781,155
29766,4,1,182780,155
29767,3,2,182783,155
29768,4,2,182782,155
29769,3,3,182785,155
29770,4,3,182784,155
29771,3,4,182787,155
29772,4,4,182786,155
29773,3,5,182789,155
29774,4,5,182788,155
29775,3,6,182791,155
29776,4,6,182790,155
29777,3,7,182793,155
29778,4,7,182792,155
29779,3,8,182795,155
29780,4,8,182794,155
29781,3,9,182797,155
29782,4,9,182796,155
29783,3,10,182799,155
29784,4,10,182798,155
29785,3,11,182801,155
29786,4,11,182800,155
29787,3,12,182803,155
29788,4,12,182802,155
29789,3,13,182805,155
29790,4,13,182804,155
29791,3,14,182807,155
29792,4,14,182806,155
29793,3,15,182809,155
29794,4,15,182808,155
29795,3,16,182811,155
29796,4,16,182810,155
29797,3,0,182813,156
29798,4,0,182812,156
29799,3,1,182815,156
29800,4,1,182814,156
29801,3,2,182817,156
29802,4,2,182816,156
29803,3,3,182819,156
29804,4,3,182818,156
29805,3,4,182821,156
29806,4,4,182820,156
29807,3,5,182823,156
29808,4,5,182822,156
29809,3,6,182825,156
29810,4,6,182824,156
29811,3,7,182827,156
29812,4,7,182826,156
29813,3,8,182829,156
29814,4,8,182828,156
29815,3,9,182831,156
29816,4,9,182830,156
29817,3,10,182833,156
29818,4,10,182832,156
29819,3,11,182835,156
29820,4,11,182834,156
29821,3,12,182837,156
29822,4,12,182836,156
29823,3,13,182839,156
29824,4,13,182838,156
29825,3,14,182841,156
29826,4,14,182840,156
29827,3,15,182843,156
29828,4,15,182842,156
29829,3,16,182845,156
29830,4,16,182844,156
29831,3,0,182847,157
29832,4,0,182846,157
29833,3,1,182849,157
29834,4,1,182848,157
29835,3,2,182851,157
29836,4,2,182850,157
29837,3,3,182853,157
29838,4,3,182852,157
29839,3,4,182855,157
29840,4,4,182854,157
29841,3,5,182857,157
29842,4,5,182856,157
29843,3,6,182859,157
29844,4,6,182858,157
29845,3,7,182861,157
29846,4,7,182860,157
29847,3,8,182863,157
29848,4,8,182862,157
29849,3,9,182865,157
29850,4,9,182864,157
29851,3,10,182867,157
29852,4,10,182866,157
29853,3,11,182869,157
29854,4,11,182868,157
29855,3,12,182871,157
29856,4,12,182870,157
29857,3,13,182873,157
29858,4,13,182872,157
29859,3,14,182875,157
29860,4,14,182874,157
29861,3,15,182877,157
29862,4,15,182876,157
29863,3,16,182879,157
29864,4,16,182878,157
29865,3,0,182881,158
29866,4,0,182880,158
29867,3,1,182883,158
29868,4,1,182882,158
29869,3,2,182885,158
29870,4,2,182884,158
29871,3,3,182887,158
29872,4,3,182886,158
29873,3,4,182889,158
29874,4,4,182888,158
29875,3,5,182891,158
29876,4,5,182890,158
29877,3,6,182893,158
29878,4,6,182892,158
29879,3,7,182895,158
29880,4,7,182894,158
29881,3,8,182897,158
29882,4,8,182896,158
29883,3,9,182899,158
29884,4,9,182898,158
29885,3,10,182901,158
29886,4,10,182900,158
29887,3,11,182903,158
29888,4,11,182902,158
29889,3,12,182905,158
29890,4,12,182904,158
29891,3,13,182907,158
29892,4,13,182906,158
29893,3,14,182909,158
29894,4,14,182908,158
29895,3,15,182911,158
29896,4,15,182910,158
29897,3,16,182913,158
29898,4,16,182912,158
29899,3,0,182915,159
29900,4,0,182914,159
29901,3,1,182917,159
29902,4,1,182916,159
29903,3,2,182919,159
29904,4,2,182918,159
29905,3,3,182921,159
29906,4,3,182920,159
29907,3,4,182923,159
29908,4,4,182922,159
29909,3,5,182925,159
29910,4,5,182924,159
29911,3,6,182927,159
29912,4,6,182926,159
29913,3,7,182929,159
29914,4,7,182928,159
29915,3,8,182931,159
29916,4,8,182930,159
29917,3,9,182933,159
29918,4,9,182932,159
29919,3,10,182935,159
29920,4,10,182934,159
29921,3,11,182937,159
29922,4,11,182936,159
29923,3,12,182939,159
29924,4,12,182938,159
29925,3,13,182941,159
29926,4,13,182940,159
29927,3,14,182943,159
29928,4,14,182942,159
29929,3,15,182945,159
29930,4,15,182944,159
29931,3,16,182947,159
29932,4,16,182946,159
29933,3,0,182983,160
29934,4,0,182982,160
29935,3,1,182985,160
29936,4,1,182984,160
29937,3,2,182987,160
29938,4,2,182986,160
29939,3,3,182989,160
29940,4,3,182988,160
29941,3,4,182991,160
29942,4,4,182990,160
29943,3,5,182993,160
29944,4,5,182992,160
29945,3,6,182995,160
29946,4,6,182994,160
29947,3,7,182997,160
29948,4,7,182996,160
29949,3,8,182999,160
29950,4,8,182998,160
29951,3,9,183001,160
29952,4,9,183000,160
29953,3,10,183003,160
29954,4,10,183002,160
29955,3,11,183005,160
29956,4,11,183004,160
29957,3,12,183007,160
29958,4,12,183006,160
29959,3,13,183009,160
29960,4,13,183008,160
29961,3,14,183011,160
29962,4,14,183010,160
29963,3,15,183013,160
29964,4,15,183012,160
29965,3,16,183015,160
29966,4,16,183014,160
29967,3,0,183017,161
29968,4,0,183016,161
29969,3,1,183019,161
29970,4,1,183018,161
29971,3,2,183021,161
29972,4,2,183020,161
29973,3,3,183023,161
29974,4,3,183022,161
29975,3,4,183025,161
29976,4,4,183024,161
29977,3,5,183027,161
29978,4,5,183026,161
29979,3,6,183029,161
29980,4,6,183028,161
29981,3,7,183031,161
29982,4,7,183030,161
29983,3,8,183033,161
29984,4,8,183032,161
29985,3,9,183035,161
29986,4,9,183034,161
29987,3,10,183037,161
29988,4,10,183036,161
29989,3,11,183039,161
29990,4,11,183038,161
29991,3,12,183041,161
29992,4,12,183040,161
29993,3,13,183043,161
29994,4,13,183042,161
29995,3,14,183045,161
29996,4,14,183044,161
29997,3,15,183047,161
29998,4,15,183046,161
29999,3,16,183049,161
30000,4,16,183048,161
30001,3,0,183051,162
30002,4,0,183050,162
30003,3,1,183053,162
30004,4,1,183052,162
30005,3,2,183055,162
30006,4,2,183054,162
30007,3,3,183057,162
30008,4,3,183056,162
30009,3,4,183059,162
30010,4,4,183058,162
30011,3,5,183061,162
30012,4,5,183060,162
30013,3,6,183063,162
30014,4,6,183062,162
30015,3,7,183065,162
30016,4,7,183064,162
30017,3,8,183067,162
30018,4,8,183066,162
30019,3,9,183069,162
30020,4,9,183068,162
30021,3,10,183071,162
30022,4,10,183070,162
30023,3,11,183073,162
30024,4,11,183072,162
30025,3,12,183075,162
30026,4,12,183074,162
30027,3,13,183077,162
30028,4,13,183076,162
30029,3,14,183079,162
30030,4,14,183078,162
30031,3,15,183081,162
30032,4,15,183080,162
30033,3,16,183083,162
30034,4,16,183082,162
30035,3,0,183085,163
30036,4,0,183084,163
30037,3,1,183087,163
30038,4,1,183086,163
30039,3,2,183089,163
30040,4,2,183088,163
30041,3,3,183091,163
30042,4,3,183090,163
30043,3,4,183093,163
30044,4,4,183092,163
30045,3,5,183095,163
30046,4,5,183094,163
30047,3,6,183097,163
30048,4,6,183096,163
30049,3,7,183099,163
30050,4,7,183098,163
30051,3,8,183101,163
30052,4,8,183100,163
30053,3,9,183103,163
30054,4,9,183102,163
30055,3,10,183105,163
30056,4,10,183104,163
30057,3,11,183107,163
30058,4,11,183106,163
30059,3,12,183109,163
30060,4,12,183108,163
30061,3,13,183111,163
30062,4,13,183110,163
30063,3,14,183113,163
30064,4,14,183112,163
30065,3,15,183115,163
30066,4,15,183114,163
30067,3,16,183117,163
30068,4,16,183116,163
30069,3,0,183119,164
30070,4,0,183118,164
30071,3,1,183121,164
30072,4,1,183120,164
30073,3,2,183123,164
30074,4,2,183122,164
30075,3,3,183125,164
30076,4,3,183124,164
30077,3,4,183127,164
30078,4,4,183126,164
30079,3,5,183129,164
30080,4,5,183128,164
30081,3,6,183131,164
30082,4,6,183130,164
30083,3,7,183133,164
30084,4,7,183132,164
30085,3,8,183135,164
30086,4,8,183134,164
30087,3,9,183137,164
30088,4,9,183136,164
30089,3,10,183139,164
30090,4,10,183138,164
30091,3,11,183141,164
30092,4,11,183140,164
30093,3,12,183143,164
30094,4,12,183142,164
30095,3,13,183145,164
30096,4,13,183144,164
30097,3,14,183147,164
30098,4,14,183146,164
30099,3,15,183149,164
30100,4,15,183148,164
30101,3,16,183151,164
30102,4,16,183150,164
30103,3,0,183153,165
30104,4,0,183152,165
30105,3,1,183155,165
30106,4,1,183154,165
30107,3,2,183157,165
30108,4,2,183156,165
30109,3,3,183159,165
30110,4,3,183158,165
30111,3,4,183161,165
30112,4,4,183160,165
30113,3,5,183163,165
30114,4,5,183162,165
30115,3,6,183165,165
30116,4,6,183164,165
30117,3,7,183167,165
30118,4,7,183166,165
30119,3,8,183169,165
30120,4,8,183168,165
30121,3,9,183171,165
30122,4,9,183170,165
30123,3,10,183173,165
30124,4,10,183172,165
30125,3,11,183175,165
30126,4,11,183174,165
30127,3,12,183177,165
30128,4,12,183176,165
30129,3,13,183179,165
30130,4,13,183178,165
30131,3,14,183181,165
30132,4,14,183180,165
30133,3,15,183183,165
30134,4,15,183182,165
30135,3,16,183185,165
30136,4,16,183184,165
30137,3,0,183187,166
30138,4,0,183186,166
30139,3,1,183189,166
30140,4,1,183188,166
30141,3,2,183191,166
30142,4,2,183190,166
30143,3,3,183193,166
30144,4,3,183192,166
30145,3,4,183195,166
30146,4,4,183194,166
30147,3,5,183197,166
30148,4,5,183196,166
30149,3,6,183199,166
30150,4,6,183198,166
30151,3,7,183201,166
30152,4,7,183200,166
30153,3,8,183203,166
30154,4,8,183202,166
30155,3,9,183205,166
30156,4,9,183204,166
30157,3,10,183207,166
30158,4,10,183206,166
30159,3,11,183209,166
30160,4,11,183208,166
30161,3,12,183211,166
30162,4,12,183210,166
30163,3,13,183213,166
30164,4,13,183212,166
30165,3,14,183215,166
30166,4,14,183214,166
30167,3,15,183217,166
30168,4,15,183216,166
30169,3,16,183219,166
30170,4,16,183218,166
30171,3,0,183221,167
30172,4,0,183220,167
30173,3,1,183223,167
30174,4,1,183222,167
30175,3,2,183225,167
30176,4,2,183224,167
30177,3,3,183227,167
30178,4,3,183226,167
30179,3,4,183229,167
30180,4,4,183228,167
30181,3,5,183231,167
30182,4,5,183230,167
30183,3,6,183233,167
30184,4,6,183232,167
30185,3,7,183235,167
30186,4,7,183234,167
30187,3,8,183237,167
30188,4,8,183236,167
30189,3,9,183239,167
30190,4,9,183238,167
30191,3,10,183241,167
30192,4,10,183240,167
30193,3,11,183243,167
30194,4,11,183242,167
30195,3,12,183245,167
30196,4,12,183244,167
30197,3,13,183247,167
30198,4,13,183246,167
30199,3,14,183249,167
30200,4,14,183248,167
30201,3,15,183251,167
30202,4,15,183250,167
30203,3,16,183253,167
30204,4,16,183252,167
30205,3,0,183255,168
30206,4,0,183254,168
30207,3,1,183257,168
30208,4,1,183256,168
30209,3,2,183259,168
30210,4,2,183258,168
30211,3,3,183261,168
30212,4,3,183260,168
30213,3,4,183263,168
30214,4,4,183262,168
30215,3,5,183265,168
30216,4,5,183264,168
30217,3,6,183267,168
30218,4,6,183266,168
30219,3,7,183269,168
30220,4,7,183268,168
30221,3,8,183271,168
30222,4,8,183270,168
30223,3,9,183273,168
30224,4,9,183272,168
30225,3,10,183275,168
30226,4,10,183274,168
30227,3,11,183277,168
30228,4,11,183276,168
30229,3,12,183279,168
30230,4,12,183278,168
30231,3,13,183281,168
30232,4,13,183280,168
30233,3,14,183283,168
30234,4,14,183282,168
30235,3,15,183285,168
30236,4,15,183284,168
30237,3,16,183287,168
30238,4,16,183286,168
30239,3,0,183289,169
30240,4,0,183288,169
30241,3,1,183291,169
30242,4,1,183290,169
30243,3,2,183293,169
30244,4,2,183292,169
30245,3,3,183295,169
30246,4,3,183294,169
30247,3,4,183297,169
30248,4,4,183296,169
30249,3,5,183299,169
30250,4,5,183298,169
30251,3,6,183301,169
30252,4,6,183300,169
30253,3,7,183303,169
30254,4,7,183302,169
30255,3,8,183305,169
30256,4,8,183304,169
30257,3,9,183307,169
30258,4,9,183306,169
30259,3,10,183309,169
30260,4,10,183308,169
30261,3,11,183311,169
30262,4,11,183310,169
30263,3,12,183313,169
30264,4,12,183312,169
30265,3,13,183315,169
30266,4,13,183314,169
30267,3,14,183317,169
30268,4,14,183316,169
30269,3,15,183319,169
30270,4,15,183318,169
30271,3,16,183321,169
30272,4,16,183320,169
30273,3,0,465225,170
30274,4,0,465224,170
30275,3,1,465227,170
30276,4,1,465226,170
30277,3,2,465229,170
30278,4,2,465228,170
30279,3,3,465231,170
30280,4,3,465230,170
30281,3,4,465233,170
30282,4,4,465232,170
30283,3,5,465235,170
30284,4,5,465234,170
30285,3,6,465237,170
30286,4,6,465236,170
30287,3,7,465239,170
30288,4,7,465238,170
30289,3,8,465241,170
30290,4,8,465240,170
30291,3,9,465243,170
30292,4,9,465242,170
30293,3,10,465245,170
30294,4,10,465244,170
30295,3,11,465247,170
30296,4,11,465246,170
30297,3,12,465249,170
30298,4,12,465248,170
30299,3,13,465251,170
30300,4,13,465250,170
30301,3,14,465253,170
30302,4,14,465252,170
30303,3,15,465255,170
30304,4,15,465254,170
30305,3,16,465257,170
30306,4,16,465256,170
30307,3,0,465259,171
30308,4,0,465258,171
30309,3,1,465261,171
30310,4,1,465260,171
30311,3,2,465263,171
