ID,SoundKitID,InnerRadius2D,OuterRadius2D,TimeA,TimeB,TimeC,TimeD,RandomOffsetRange,Usage,TimeIntervalMin,TimeIntervalMax,DelayMin,DelayMax,VolumeSliderCategory,DuckToSFX,DuckToMusic,DuckToAmbience,DuckToDialog,DuckToSuppressors,DuckToCinematicSFX,DuckToCinematicMusic,Field_11_2_0_61476_021,InnerRadiusOfInfluence,OuterRadiusOfInfluence,TimeToDuck,TimeToUnduck,InsideAngle,OutsideAngle,OutsideVolume,MinRandomPosOffset,MaxRandomPosOffset,MsOffset,TimeCooldownMin,TimeCooldownMax,MaxInstancesBehavior,VolumeControlType,VolumeFadeInTimeMin,VolumeFadeInTimeMax,VolumeFadeInCurveID,VolumeFadeOutTimeMin,VolumeFadeOutTimeMax,VolumeFadeOutCurveID,ChanceToPlay,RolloffType,RolloffParam0,Field_8_2_0_30080_045,Field_8_2_0_30080_046,Field_8_2_0_30080_047,Field_8_2_0_30080_048,Field_8_3_0_32044_049,Field_8_3_0_32044_050,Field_8_3_0_32044_051,Field_8_3_0_32044_052,Field_8_3_0_32044_053,Field_8_3_0_32044_054,Field_9_1_0_38312_055,Field_9_1_0_38312_056
3856,18283,0,0,0,0,0,0,0,2,15000,30000,15000,30000,0,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
3857,18284,0,0,0,0,0,0,0,0,5000,7000,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
3858,18285,0,0,0,0,0,0,0,0,5000,7000,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
3859,18286,0,0,0,0,0,0,0,0,5000,7000,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
3860,18287,0,0,0,0,0,0,0,2,15000,30000,15000,30000,0,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
3861,18288,0,0,0,0,0,0,0,2,15000,30000,15000,30000,0,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
3862,18289,0,0,0,0,0,0,0,0,15000,30000,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
3863,18290,0,0,0,0,0,0,0,0,2000,4000,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
3864,18291,0,0,0,0,0,0,0,0,2000,4000,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
3866,18293,0,0,0,0,0,0,0,0,15000,30000,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
3867,18294,2,4,0,0,0,0,0,0,15000,30000,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,0,-1,-1,3159,-1,-1,3160,1,1,0,0,0,0,0,0,0,0,0,0,0,222,20000
3868,18295,0,0,0,0,0,0,0,2,15000,30000,15000,30000,0,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
3871,18298,0,0,0,0,0,0,0,2,15000,30000,15000,30000,0,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
3874,18301,0,0,0,0,0,0,0,2,15000,30000,15000,30000,0,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
3878,18306,0,0,0,0,0,0,0,0,4000,7000,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,3159,-1,-1,3160,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
3879,18307,0,0,0,0,0,0,0,0,15000,30000,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,3159,-1,-1,3160,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
3884,16394,5,15,0,0,0,0,0,0,5000,7000,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
3917,18673,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,1,200,200,3159,200,200,3160,1,1,0,0,0,0,0,0,0,0,0,0,0,20,20000
3918,18675,0,0,0,0,0,0,0,0,20000,60000,0,0,2,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
4099,19985,8,20,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
4102,20169,0,0,0,0,0,0,0,0,120000,140000,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,3159,-1,-1,3160,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
4109,20336,4,10,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,3159,-1,-1,3160,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
4111,20357,0,0,0,0,0,0,0,0,3000,3000,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
4112,20358,0,0,0,0,0,0,0,0,3000,3000,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,0,-1,-1,3159,-1,-1,3160,1,0,0.1,0,0,0,0,0,0,0,0,0,0,20,20000
4113,20359,0,0,0,0,0,0,0,0,3000,3000,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
4114,20360,0,0,0,0,0,0,0,0,3000,3000,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
4115,20361,0,0,0,0,0,0,0,0,3000,3000,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
4117,20363,0,0,0,0,0,0,0,0,3000,3000,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
4118,20386,0,0,0,0,0,0,0,0,15000,30000,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
4119,20393,4,10,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
4144,18325,0,0,0,0,0,0,0,0,5000,7000,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
4169,21613,0,0,0,0,0,0,0,0,4000,6000,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,1,1000,1000,3159,1000,1000,3160,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
4272,22393,8,20,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
4273,22402,2,4,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,3159,-1,-1,3160,1,1,0,0,0,0,0,0,0,0,0,0,0,20,20000
4274,22403,2,4,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,0,-1,-1,3159,-1,-1,3160,1,1,0,0,0,0,0,0,0,0,0,0,0,20,20000
4275,22404,2,4,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,3159,-1,-1,3160,1,1,0,0,0,0,0,0,0,0,0,0,0,20,20000
4287,18277,0,0,0,0,0,0,0,0,4000,6000,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
4340,18699,0,0,0,0,0,0,0,2,4000,7000,4000,7000,0,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
4378,23607,0,0,0,0,0,0,0,0,10000,15000,0,0,2,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,3159,-1,-1,3160,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
4383,23689,0,0,0,0,0,0,0,0,4000,5000,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
5330,25645,500,500,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
6041,27203,0,0,0,0,0,0,0,1,6000,12000,6000,12000,0,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
6042,27204,5,15,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
6043,27205,0,0,0,0,0,0,0,1,6000,12000,6000,12000,0,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
6044,27206,0,0,0,0,0,0,0,1,6000,12000,6000,12000,0,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
6045,27207,0,0,0,0,0,0,0,1,6000,12000,6000,12000,0,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
6046,27208,0,0,0,0,0,0,0,1,6000,12000,6000,12000,0,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
6047,27209,0,0,0,0,0,0,0,1,6000,12000,6000,12000,0,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
6048,27210,0,0,0,0,0,0,0,1,6000,12000,6000,12000,0,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
6049,27211,0,0,0,0,0,0,0,1,6000,12000,6000,12000,0,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
6050,27212,0,0,0,0,0,0,0,1,6000,12000,6000,12000,0,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
6051,27213,0,0,0,0,0,0,0,1,10000,20000,10000,20000,0,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
6052,27214,0,0,0,0,0,0,0,1,10000,20000,10000,20000,0,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
6053,27215,0,0,0,0,0,0,0,1,10000,20000,10000,20000,0,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
7121,28813,10,27,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
8939,31697,0,0,0,0,0,0,0,1,6000,8000,6000,8000,0,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
9046,31957,15,60,0,0,0,0,0,2,0,0,0,0,0,0.9,0.79999995,0.29999998,0.9,1,1,1,1,0,0,1000,3000,180,270,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
9110,28102,5,35,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
9111,28103,5,50,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
9171,28982,0,0,0,0,0,0,0,0,7000,7000,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
9256,32079,20,40,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
9456,32003,20,50,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
9558,28983,0,0,0,0,0,0,0,2,0,0,0,0,0,0.29999998,0.26,0.26,1,1,1,1,1,0,0,0,1000,180,270,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
9615,31956,150,200,0,0,0,0,0,1,5000,10000,5000,10000,0,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
9656,28889,5,10,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,3159,-1,-1,3160,1,1,0,0,0,0,0,0,0,0,0,0,0,20,20000
9795,30243,45,75,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
9796,30244,45,75,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
9797,30245,45,75,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
9798,30246,45,75,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
9924,29063,5,10,0,0,0,0,0,0,2000,2000,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
9928,18618,2,4,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,3159,-1,-1,3160,1,1,0,0,0,0,0,0,0,0,0,0,0,20,20000
9929,23978,5,10,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
9930,15239,5,10,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
9946,26882,10,20,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
10291,34386,90,150,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
10568,34388,0,0,0,0,0,0,0,1,1000,3500,1000,3500,0,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
11529,36452,0,0,0,0,0,0,0,0,1000,4000,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
11550,36177,8,15,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
11559,36603,5,10,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
11560,36605,10,20,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
11561,36602,10,15,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
11665,35110,0,0,0,0,0,0,0,0,3000,4000,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
11687,36171,0,0,0,0,0,0,0,0,4000,8000,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
11688,36257,0,0,0,0,0,0,0,0,2000,5000,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
11689,36344,0,0,0,0,0,0,0,0,2000,6000,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
12075,37666,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,3159,-1,-1,3160,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
12219,37892,10,35,0,0,0,0,0,0,5000,7000,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
12997,37874,25,50,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
13143,39472,5,10,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
13205,37900,40,50,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
13383,40183,500,700,0,0,0,0,0,2,0,0,0,0,0,0,0,0.79999995,1,1,1,1,1,1000,1000,699,2000,360,360,0,0,0,0,0,0,0,0,-1,-1,3159,-1,-1,3160,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
13386,40186,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
13394,40199,60,100,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
13404,40238,5,10,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
13447,40106,10,25,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
13453,40332,0,0,0,0,0,0,0,0,4000,9000,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
13456,40335,0,0,0,0,0,0,0,0,4000,7000,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
13457,40336,0,0,0,0,0,0,0,0,4000,7000,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
13458,40337,0,0,0,0,0,0,0,0,4000,9000,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
13471,40399,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
13472,40404,6,12,0,0,0,0,0,0,15000,30000,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,0,-1,-1,3159,-1,-1,3160,1,0,0,0,0,0,0,0,0,0,0,0,0,140,20000
13499,18455,5,10,0,0,0,0,0,0,5000,6000,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,0,-1,-1,3159,-1,-1,3160,1,1,0,0,0,0,0,0,0,0,0,0,0,20,20000
13500,18457,0,0,0,0,0,0,0,0,5000,6000,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
13733,40506,0,0,0,0,0,0,0,0,2000,3000,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,0,-1,-1,3159,-1,-1,3160,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
13734,40923,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
13757,41018,0,0,0,0,0,0,0,0,4000,7000,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
13770,41067,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,180,270,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
