Name_lang,Description_lang,ID,Pos[0],Pos[1],Pos[2],PortLocID,PlayerConditionID,UiTextureAtlasMemberID,Flags,WMOGroupID,PoiDataType,PoiData,Field_9_1_0_38783_011,ContinentID,AreaID,WorldStateID,UiWidgetSetID,Importance,Icon
Soggy's Gamble,,2779,-1100.533,3207.9817,-4.069763,0,16955,0,4228,0,0,0,0,870,6368,0,0,0,188
Chen Stormstout,,2780,685.8906,3243.8838,212.67659,0,16971,0,4228,0,0,0,0,870,6138,0,0,0,188
The Veiled Stair,,2781,478.34723,-69.59202,178.05339,0,17348,0,4260,0,0,0,0,870,6006,0,0,0,188
Sumprushes,,2782,1968.033,3176.5417,268.66174,0,17457,0,4228,0,0,0,0,870,6164,0,0,0,188
Gao-Ran Battlefront,,2783,1401.5035,2688.9114,322.0557,0,17458,0,4228,0,0,0,0,870,6187,0,0,0,188
Shado-Pan Garrison,,2790,1843.1163,4256.3794,148.86826,0,17536,0,4228,0,0,0,0,870,6197,0,0,0,188
Temple of the White Tiger,,2816,3821.9062,537.47394,639.0076,0,17763,0,4260,0,0,0,0,870,5841,0,0,0,188
Netherstorm Flag,Not Controlled,2817,2174.4497,1569.4983,1159.8511,0,15183,0,0,0,0,0,0,968,5799,0,0,0,45
Klaxxi'vess Alchemy,,2821,156.88368,3162.639,214.70058,4107,0,0,0,0,0,0,0,870,6315,0,0,0,7
Seat of Knowledge Archaeology,,2822,1421.0555,364.27432,548.0162,4276,0,0,0,0,0,0,0,870,6295,0,0,0,7
Setting Sun Garrison Blacksmith,,2823,726.54865,1928.2812,320.57486,4280,0,0,0,0,0,0,0,870,6035,0,0,0,7
Halfhill Cooking,,2824,-256.1441,611.6059,167.54778,4148,0,0,0,0,0,0,0,870,5981,0,0,0,7
Dawn's Blossom Enchanting,,2825,1656.757,-1817.5156,306.51566,3567,0,0,0,0,0,0,0,870,5930,0,0,0,7
Nesingwary's Safari Engineering,,2826,-1079.4827,2048.7065,147.84714,4148,0,0,0,0,0,0,0,870,6025,0,0,0,7
Nesingwary's Safari Skinning,,2827,-1078.0973,2054.2673,147.88438,4148,0,0,0,0,0,0,0,870,3673,0,0,0,7
Anglers Wharf Fishing,,2829,-1469.7344,-261.86807,0.048977323,4103,0,0,0,0,0,0,0,870,6106,0,0,0,7
Seat of Knowledge Inscription,,2830,1464.6736,406.39062,548.0162,4281,0,0,0,0,0,0,0,870,6295,0,0,0,7
Greenstone Village Jewelcrafting,,2831,2025.5712,-1905.2101,207.27507,3567,0,0,0,0,0,0,0,870,6204,0,0,0,7
Greenstone Quarry Mining,,2832,2283.7153,-1764.8073,234.33727,3567,0,0,0,0,0,0,0,870,5955,0,0,0,7
Silken Fields Tailoring,,2833,-466.42883,219.73264,165.84627,4148,0,0,0,0,0,0,0,870,5986,0,0,0,7
The Grummle Bazaar Leatherworking,,2834,3079.2935,793.36456,527.4859,3590,0,0,0,0,0,0,0,870,6079,0,0,0,7
Serpent's Spine Alliance Conquest Quartermasters,,2835,200.55556,2203.1355,272.56256,4348,0,0,0,0,0,0,0,870,6395,0,0,0,7
Gate of the Setting Sun Honor Quartermaster,,2836,894.033,2324.6545,390.7796,4348,0,0,0,0,0,0,0,870,6396,0,0,0,7
Valor & Justice Quartermaster,,2837,2084.592,4903.283,198.5374,4380,20106,0,4255,0,0,0,0,870,6213,0,0,0,194
Niuzao Temple Justice Quartermaster,,2838,2083.9705,4900.0176,198.53738,4380,0,0,0,0,0,0,0,870,6213,0,0,0,7
Anglers Wharf Anglers Quartermaster,,2839,-1469.9913,-260.47397,0.022762723,4103,0,0,0,0,0,0,0,870,6106,0,0,0,7
Stormstout Brewery Brewmasters Quartermaster,,2841,-695.30554,1253.743,136.02367,4100,0,0,0,0,0,0,0,870,5963,0,0,0,7
Mogu'shan Palace Golden Lotus Quartermaster - Alliance,,2842,888.40625,346.85245,457.11926,4278,0,0,0,0,0,0,0,870,6143,0,0,0,7
Klaxxi'vess Klaxxi Quartermaster,,2843,149.92361,3193.0112,214.7605,4107,0,0,0,0,0,0,0,870,6315,0,0,0,7
Seat of Knowledge Lorewalkers Quartermaster,,2844,1453.3611,405.46875,548.0162,4278,0,0,0,0,0,0,0,870,6295,0,0,0,7
Halfhill Tillers Quartermaster,,2845,-258.21875,599.3455,167.54778,4148,0,0,0,0,0,0,0,870,5980,0,0,0,7
Shrine of Seven Stars Flight Trainer,,2850,911.73267,348.4757,506.0849,4276,0,0,0,0,0,0,0,870,6142,0,0,0,7
Halfhill Herbalism,,2880,-246.35938,570.88544,167.51132,4148,0,0,0,0,0,0,0,870,5980,0,0,0,7
Shado-Pan Garrison Quartermaster,,2881,1856.3403,4274.068,148.86803,4381,0,0,0,0,0,0,0,870,6197,0,0,0,7
Conquest & Honor Quartermaster,,2882,200.55556,2203.1355,272.56256,0,20112,0,4255,0,0,0,0,870,6395,0,0,0,46
Serpent's Spine Horde Conquest Quartermasters,,2883,2141.6477,2620.6885,543.28107,4348,0,0,0,0,0,0,0,870,6395,0,0,0,7
Conquest & Honor Quartermaster,,2884,2141.6477,2620.6885,543.28107,0,20111,0,4255,0,0,0,0,870,6396,0,0,0,48
The Arboretum Order of the Cloud Serpent Quartermaster,,2886,1461.1666,-2498.7969,153.33736,3568,0,0,0,0,0,0,0,870,5931,0,0,0,7
Domination Point Graveyard,Horde Controlled,2890,-1964.7795,2282.3542,10.587838,0,19607,0,6023,0,0,0,0,870,6134,0,0,0,13
Domination Point Graveyard,Alliance Controlled,2891,-1964.8733,2282.3855,10.597636,0,19608,0,6023,0,0,0,0,870,6134,0,0,0,15
Domination Point Tower,Horde Controlled,2892,-2183.4705,2331.5676,4.3396134,0,19609,0,6023,0,0,0,0,870,6134,0,0,0,10
Domination Point Tower,Alliance Controlled,2893,-2183.4324,2331.54,4.3251834,0,19610,0,6023,0,0,0,0,870,6134,0,0,0,11
Lion's Landing Graveyard,Horde Controlled,2894,-773.4149,-1033.6111,25.517588,0,19611,0,6023,0,0,0,0,870,6134,0,0,0,13
Lion's Landing Graveyard,Alliance Controlled,2895,-773.40106,-1033.5625,25.506596,0,19612,0,6023,0,0,0,0,870,6134,0,0,0,15
Lion's Landing Tower,Horde Controlled,2896,-881.5399,-769.26215,9.686787,0,19613,0,6023,0,0,0,0,870,6134,0,0,0,10
Lion's Landing Tower,Alliance Controlled,2897,-881.5399,-769.3108,9.681002,0,19614,0,6023,0,0,0,0,870,6134,0,0,0,11
Elder Adler,,2902,-1292.8281,1513.9531,14.257069,0,19733,0,4285,0,0,0,0,1104,6574,0,0,0,193
Rosey Axlerod,,2903,-1188.4305,1147.7413,17.077837,0,19734,0,4285,0,0,0,0,1104,6574,0,0,0,193
Duff McStrum,,2904,-1175.6788,1210.5573,17.481577,0,19735,0,4285,0,0,0,0,1104,6574,0,0,0,193
Blacksand Oilfield,Horde Controlled,2905,-2116.4565,1768.3507,-4.1597834,0,19808,0,6023,0,0,0,0,870,6134,0,0,0,153
Blacksand Oilfield,Alliance Controlled,2906,-2116.4602,1768.3872,-4.1593933,0,19809,0,6023,0,0,0,0,870,6134,0,0,0,151
Ogudei Shrine,Horde Controlled,2907,-717.52954,-1030.0469,35.804035,0,19810,0,6023,0,0,0,0,870,6134,0,0,0,20
Ogudei Shrine,Alliance Controlled,2908,-717.53125,-1030.0017,35.81,0,19811,0,6023,0,0,0,0,870,6134,0,0,0,18
Master Brownstone,,2909,-1163.4045,1037.4635,21.881575,0,19845,0,4285,0,0,0,0,1104,6574,0,0,0,193
Ferra Pearl,,2910,-1093.6216,1256.6927,15.778856,0,20015,0,4285,0,0,0,0,1104,6574,0,0,0,193
The Zandalari Battlements,Aid the Kirin Tor war effort to gain access to the city.,2925,6820.8525,5458.492,29.573988,0,20988,0,4228,0,0,0,0,1064,6507,0,0,0,102
The Zandalari Battlements,You need to gain a foothold on the island before attacking the city.,2927,6820.9834,5458.362,29.573982,0,20848,0,4228,0,0,0,0,1064,6507,0,0,0,104
The Thunder Forges,Aid the Kirin Tor war effort to gain access to the forge.,2937,7348.343,5403.2656,48.56067,0,20781,0,4228,0,0,0,0,1064,6507,0,0,0,102
The Thunder Forges,You need to break through the battlements before attacking this area.,2938,7347.894,5401.1396,48.56067,0,20782,0,4228,0,0,0,0,1064,6507,0,0,0,102
Stormsea Landing,Aid the Kirin Tor war effort to gain access to the landing.,2939,6924.854,4903.9185,8.147963,0,20779,0,4228,0,0,0,0,1064,6507,0,0,0,102
Stormsea Landing,You need to control the Thunder Forges before attacking this area.,2940,6923.6484,4902.349,8.21247,0,20984,0,4228,0,0,0,0,1064,6507,0,0,0,102
The Foot of Lei Shen,Aid the Kirin Tor war effort to gain access to this area.,2941,7301.731,4973.28,76.158424,0,20778,0,4228,0,0,0,0,1064,6507,0,0,0,102
The Foot of Lei Shen,You need to hold Stormsea Landing before attacking this area.,2942,7301.441,4973.6953,76.158424,0,20985,0,4228,0,0,0,0,1064,6507,0,0,0,102
Shaol'mara,Aid the Kirin Tor war effort to gain access to this area.,2943,6134.277,5011.243,36.90865,0,20848,0,4228,0,0,0,0,1064,6507,0,0,0,102
Zeb'tula,Aid the Sunreaver war effort to gain access to this area.,2944,7203.191,6302.98,12.470025,0,20849,0,4228,0,0,0,0,1064,6507,0,0,0,102
The Zandalari Battlements,Aid the Sunreaver war effort to gain access to the city.,2945,6820.8525,5458.492,29.573988,0,20989,0,4228,0,0,0,0,1064,6507,0,0,0,102
The Thunder Forges,Aid the Sunreaver war effort to gain access to the forge.,2946,7347.783,5401.788,48.56067,0,20786,0,4228,0,0,0,0,1064,6507,0,0,0,102
Stormsea Landing,Aid the Sunreaver war effort to gain access to the landing.,2947,6923.2397,4902.9653,8.229261,0,20785,0,4228,0,0,0,0,1064,6507,0,0,0,102
The Foot of Lei Shen,Aid the Sunreaver war effort to gain access to this area.,2948,7300.356,4973.5454,76.15845,0,20784,0,4228,0,0,0,0,1064,6507,0,0,0,102
The Zandalari Battlements,You need to gain a foothold on the island before attacking the city.,2949,6820.9834,5458.362,29.573982,0,20849,0,4228,0,0,0,0,1064,6507,0,0,0,104
The Thunder Forges,You need to break through the battlements before attacking this area.,2950,7347.4673,5401.8203,48.56067,0,20787,0,4228,0,0,0,0,1064,6507,0,0,0,102
Stormsea Landing,You need to control the Thunder Forges before attacking this area.,2951,6923.1987,4902.674,8.202135,0,20986,0,4228,0,0,0,0,1064,6507,0,0,0,102
The Foot of Lei Shen,You need to hold Stormsea Landing before attacking this area.,2952,7303.1353,4975.5645,76.158424,0,20987,0,4228,0,0,0,0,1064,6507,0,0,0,102
Ogudei Shrine,Horde Controlled,2958,-717.52954,-1030.0469,35.804035,0,19810,0,6023,0,0,0,0,870,6609,0,0,0,20
Ogudei Shrine,Alliance Controlled,2959,-717.53125,-1030.0017,35.81,0,19811,0,6023,0,0,0,0,870,6609,0,0,0,18
Pandaren Mine,In Conflict,2960,68.30729,431.6146,111.78397,0,21387,0,655,0,0,0,0,1105,6665,7857,0,0,17
Pandaren Mine,In Conflict,2961,68.37153,432.05728,111.79216,0,21440,0,655,0,0,0,0,1105,6665,7861,0,0,19
Pandaren Mine,Alliance Controlled,2962,68.37847,431.90973,111.78851,0,21390,0,655,0,0,0,0,1105,6665,7859,0,0,18
Pandaren Mine,Horde Controlled,2963,68.39931,431.4462,111.77334,0,21391,0,655,0,0,0,0,1105,6665,7858,0,0,20
Pandaren Mine,Uncontrolled,2965,68.30035,431.76736,111.78963,0,21392,0,655,0,0,0,0,1105,6665,7935,0,0,16
Center Mine,Uncontrolled,2966,-165.35243,502.55383,83.80347,0,21417,0,647,0,0,0,0,1105,6665,7939,0,0,16
Goblin Mine,In Conflict,2967,-397.2639,573.61115,111.62733,0,21434,0,655,0,0,0,0,1105,6665,7865,0,0,19
Goblin Mine,Uncontrolled,2968,-397.55902,573.4948,111.64766,0,21435,0,655,0,0,0,0,1105,6665,7938,0,0,16
Goblin Mine,In Conflict,2969,-397.94965,573.83856,111.61082,0,21441,0,655,0,0,0,0,1105,6665,7864,0,0,17
Goblin Mine,Horde Controlled,2970,-397.7014,573.55554,111.64229,0,21436,0,655,0,0,0,0,1105,6665,7863,0,0,20
Goblin Mine,Alliance Controlled,2971,-397.58682,573.75867,111.6143,0,21437,0,655,0,0,0,0,1105,6665,7862,0,0,18
Center Mine,In Conflict,2972,-165.13716,502.54514,83.80347,0,21442,0,655,0,0,0,0,1105,6665,7936,0,0,19
Center Mine,In Conflict,2973,-164.99306,502.48264,83.80347,0,21443,0,655,0,0,0,0,1105,6665,7934,0,0,17
Center Mine,Horde Controlled,2974,-165.07118,502.60938,83.80347,0,21444,0,655,0,0,0,0,1105,6665,7933,0,0,20
Center Mine,Alliance Controlled,2975,-164.94966,502.4236,83.80347,0,21445,0,655,0,0,0,0,1105,6665,7937,0,0,18
Kor'kron Commander,,2976,377.13022,-1968.3473,91.66752,0,21465,0,4743,0,0,0,0,1,0,0,0,0,195
Kor'kron Commander,,2977,517.6528,-1586.9514,91.66668,0,21466,0,4743,0,0,0,0,1,0,0,0,0,195
Kor'kron Commander,,2978,-493.6059,-2055.3489,91.666664,0,21467,0,4743,0,0,0,0,1,0,0,0,0,195
Kor'kron Commander,,2979,-742.6528,-2485.9878,91.70068,0,21469,0,4743,0,0,0,0,1,0,0,0,0,195
Kor'kron Commander,,2980,-41.258682,-1414.4827,93.92843,0,21470,0,4743,0,0,0,0,1,0,0,0,0,195
Kor'kron Commander,,2981,-672.0972,-3744.9602,92.14228,0,21471,0,4743,0,0,0,0,1,0,0,0,0,195
Kor'kron Commander,,2982,54.79514,-3024.6094,95.65623,0,21472,0,4743,0,0,0,0,1,0,0,0,0,195
Kor'kron Commander,,2983,437.97745,-3451.1633,92.45478,0,21473,0,4743,0,0,0,0,1,0,0,0,0,195
Kor'kron Commander,,2984,765.4514,-2894.3176,93.56672,0,21474,0,4743,0,0,0,0,1,0,0,0,0,195
Overturned Kor'kron Caravan,Lumber,2985,570.3299,-1747.1702,92.91388,0,21503,0,4743,0,0,0,0,1,0,0,0,0,68
Overturned Kor'kron Caravan,Oil,2986,482.15277,-2635.7153,92.72605,0,21504,0,4743,0,0,0,0,1,0,0,0,0,68
Overturned Kor'kron Caravan,Meat,2987,-234.42882,-2511.7344,100.2025,0,21505,0,4743,0,0,0,0,1,0,0,0,0,68
Overturned Kor'kron Caravan,Stone,2988,-898.5278,-3441.0676,83.95668,0,21506,0,4743,0,0,0,0,1,0,0,0,0,68
Overturned Kor'kron Caravan,Lumber,2990,674.92017,-2125.816,91.666664,0,21616,0,4743,0,0,0,0,1,0,0,0,0,68
Overturned Kor'kron Caravan,Lumber,2991,305.88715,-1595.6389,91.666664,0,21621,0,4743,0,0,0,0,1,0,0,0,0,68
Overturned Kor'kron Caravan,Oil,2992,345.52084,-3268.5798,79.249916,0,21618,0,4743,0,0,0,0,1,0,0,0,0,68
Overturned Kor'kron Caravan,Oil,2993,922.30035,-2969.0972,92.02165,0,21622,0,4743,0,0,0,0,1,0,0,0,0,68
Overturned Kor'kron Caravan,Meat,2994,103.66493,-1952.5504,82.46304,0,21619,0,4743,0,0,0,0,1,0,0,0,0,68
Overturned Kor'kron Caravan,Meat,2995,35.25,-2615.8298,91.104546,0,21623,0,4743,0,0,0,0,1,0,0,0,0,68
Overturned Kor'kron Caravan,Stone,2996,-810.46875,-3087.337,98.13806,0,21620,0,4743,0,0,0,0,1,0,0,0,0,68
Overturned Kor'kron Caravan,Stone,2997,-378,-3627.3438,71.251785,0,21624,0,4743,0,0,0,0,1,0,0,0,0,68
Julia Stevens,Aspiring Pet Tamer,2998,-9876.11,89.52,32.2,0,0,0,12332,0,0,0,0,0,0,0,0,0,196
Old Macdonald,Master Pet Tamer,2999,-9831.59,886.78,27.02,0,0,0,12332,0,0,0,0,0,0,0,0,0,196
Lindsay,Master Pet Tamer,3003,-9414.94,-2334.44,59.56,0,0,0,12332,0,0,0,0,0,0,0,0,0,196
Eric Davidson,Master Pet Tamer,3004,-10528.03,297.28,30.96,0,0,0,12332,0,0,0,0,0,0,0,0,0,196
Steven Lisbane,Master Pet Tamer,3005,-12122.29,-142.4,32.35,0,0,0,12332,0,0,0,0,0,0,0,0,0,196
Bill Buckler,Master Pet Tamer,3006,-14447.72,77.53,4.55,0,0,0,12332,0,0,0,0,0,0,0,0,0,196
Zunta,Aspiring Pet Tamer,3007,791.04,-4281.26,18.44,0,0,0,12332,0,0,0,0,1,0,0,0,0,196
Dagra the Fierce,Master Pet Tamer,3008,-221.81,-3165.47,181.93,0,0,0,12332,0,0,0,0,1,0,0,0,0,196
Analynn,Master Pet Tamer,3009,3537.08,535.17,5.76,0,0,0,12332,0,0,0,0,1,0,0,0,0,196
Zonya the Sadist,Master Pet Tamer,3010,588.54,382.45,57.03,0,0,0,12332,0,0,0,0,1,0,0,0,0,196
Merda Stronghoof,Master Pet Tamer,3011,-917.52,1665.68,59.87,0,0,0,12332,0,0,0,0,1,0,0,0,0,196
Cassandra Kaboom,Master Pet Tamer,3012,-3707.71,-1582.18,91.7929,0,0,0,12332,0,0,0,0,1,0,0,0,0,196
Traitor Gluk,Master Pet Tamer,3013,-4666.74,1288.99,96.18,0,0,0,12332,0,0,0,0,1,0,0,0,0,196
Grazzle the Great,Master Pet Tamer,3014,-4653.96,-3802.35,44.08,0,0,0,12332,0,0,0,0,1,0,0,0,0,196
Kela Grimtotem,Master Pet Tamer,3015,-4932.9,-1835.98,80.01,0,0,0,12332,0,0,0,0,1,0,0,0,0,196
Zoltan,Master Pet Tamer,3016,4951.15,-624.15,293.05,0,0,0,12332,0,0,0,0,1,0,0,0,0,196
Elena Flutterfly,Master Pet Tamer,3017,7563.73,-2446.02,453.1,0,0,0,12332,0,0,0,0,1,0,0,0,0,196
Stone Cold Trixxy,Grand Master Pet Tamer,3018,6148.53,-5028.3,789.27,0,0,0,12332,0,0,0,0,1,0,0,0,0,196
David Kosse,Master Pet Tamer,3019,65.62,-3999.93,134.52,0,0,0,12332,0,0,0,0,0,0,0,0,0,196
Deiza Plaguehorn,Master Pet Tamer,3020,2295.27,-4986.98,73.81,0,0,0,12332,0,0,0,0,0,0,0,0,0,196
Kortas Darkhammer,Master Pet Tamer,3021,-6512.87,-1110.56,311.24,0,0,0,12332,0,0,0,0,0,0,0,0,0,196
Everessa,Master Pet Tamer,3022,-10229.63,-4008.05,23.43,0,0,0,12332,0,0,0,0,0,0,0,0,0,196
Durin Darkhammer,Master Pet Tamer,3023,-7982.93,-1269.64,133.32,0,0,0,12332,0,0,0,0,0,0,0,0,0,196
Lydia Accoste,Grand Master Pet Tamer,3024,-11141.02,-1834.53,72.28,0,0,0,12332,0,0,0,0,0,0,0,0,0,196
Nicki Tinytech,Master Pet Tamer,3025,-216.6,2218,68.85,0,0,0,12332,0,0,0,0,530,0,0,0,0,196
Ras'an,Master Pet Tamer,3026,241.98,8608.06,22.02,0,0,0,12332,0,0,0,0,530,0,0,0,0,196
Narrok,Master Pet Tamer,3027,-1778.9,6927.21,-36.5,0,0,0,12332,0,0,0,0,530,0,0,0,0,196
Morulu the Elder,Master Pet Tamer,3028,-2084.03,5367.8,-32.12,0,0,0,12332,0,0,0,0,530,0,0,0,0,196
Bloodknight Antari,Grand Master Pet Tamer,3029,-3479.28,2546.71,60.63,0,0,0,12332,0,0,0,0,530,0,0,0,0,196
Beegle Blastfuse,Master Pet Tamer,3030,1750.8,-3127.52,157.14,0,0,0,12332,0,0,0,0,571,0,0,0,0,196
Nearly Headless Jacob,Master Pet Tamer,3031,5432.46,78.96,148.73,0,0,0,12332,0,0,0,0,571,0,0,0,0,196
Orkut Dragonwaste,Master Pet Tamer,3032,2693.34,316.89,90.39,0,0,0,12332,0,0,0,0,571,0,0,0,0,196
Gutretch,Master Pet Tamer,3033,5445.3,-1260.61,248.75,0,0,0,12332,0,0,0,0,571,0,0,0,0,196
Major Payne,Grand Master Pet Tamer,3034,8609.03,590.56,549.84,0,0,0,12332,0,0,0,0,571,0,0,0,0,196
Brok,Master Pet Tamer,3035,5269.79,-3534.61,1595.45,0,0,0,12332,0,0,0,0,1,0,0,0,0,196
Bordin Steadyfist,Master Pet Tamer,3036,856.13,508.82,-62.68,0,0,0,12332,0,0,0,0,646,0,0,0,0,196
Goz Banefury,Master Pet Tamer,3037,-4152.23,-5420.39,17.59,0,0,0,12332,0,0,0,0,0,0,0,0,0,196
Obalis,Grand Master Pet Tamer,3038,-9763.45,-1061.34,106.97,0,0,0,12332,0,0,0,0,1,0,0,0,0,196
Hyuna of the Shrines,Grand Master Pet Tamer,3039,1130.8,-1897.38,136.3,0,0,0,12332,0,0,0,0,870,0,0,0,0,196
Farmer Nishi,Grand Master Pet Tamer,3040,-47.16,871.1,163.66,0,0,0,12332,0,0,0,0,870,0,0,0,0,196
Mo'ruk,Grand Master Pet Tamer,3041,-1545.16,30.58,1.19,0,0,0,12332,0,0,0,0,870,0,0,0,0,196
Courageous Yon,Grand Master Pet Tamer,3042,2546.45,2596.29,851.78,0,0,0,12332,0,0,0,0,870,0,0,0,0,196
Seeker Zusshi,Grand Master Pet Tamer,3043,2559.26,4992.9,163.88,0,0,0,12332,0,0,0,0,870,0,0,0,0,196
Wastewalker Shu,Grand Master Pet Tamer,3044,76.04,3190.32,215.82,0,0,0,12332,0,0,0,0,870,0,0,0,0,196
Aki the Chosen,Grand Master Pet Tamer,3045,697.2,1689.28,370.084,0,0,0,12332,0,0,0,0,870,0,0,0,0,196
Jeremy Feasel,Master Pet Tamer,3046,-4099.4966,6382.1797,13.13368,0,0,0,12332,0,0,0,0,974,0,0,0,0,196
Whispering Pandaren Spirit,Grand Master Pet Tamer,3047,1975.2812,-565.71356,617.6042,0,0,0,12332,0,0,0,0,870,0,0,0,0,196
Thundering Pandaren Spirit,Grand Master Pet Tamer,3048,1705.0399,775.07117,612.95245,0,0,0,12332,0,0,0,0,870,0,0,0,0,196
Burning Pandaren Spirit,Grand Master Pet Tamer,3049,2946.092,3796.9436,208.68285,0,0,0,12332,0,0,0,0,870,0,0,0,0,196
Flowing Pandaren Spirit,Grand Master Pet Tamer,3050,-1706.0817,2867.6736,13.606067,0,0,0,12332,0,0,0,0,870,0,0,0,0,196
Mogu'shan Palace Golden Lotus Quartermaster - Horde,,3086,1575.7223,879.16144,423.97342,4278,0,0,0,0,0,0,0,870,6143,0,0,0,7
Wintergrasp Fortress,,7126,5394.58,2841.49,418.914,0,0,0,903,0,0,0,0,2118,14288,3773,0,0,74
Wintergrasp Fortress Tower (NE),Battle for Wintergrasp Fortress Tower (NE),7127,5279.47,2632.11,462.265,0,0,0,903,0,0,0,0,2118,14288,3712,0,0,6
Wintergrasp Fortress Gate,,7128,5162.54,2841.25,438.039,0,0,0,1927,0,0,0,0,2118,14288,3763,0,0,74
Wintergrasp Fortress Tower (NW),Battlle for Wintergrasp Fortress Tower (NW),7129,5280.07,3046.51,461.025,0,0,0,903,0,0,0,0,2118,14288,3711,0,0,6
Wintergrasp Fortress Tower (SE),,7130,5164.64,2747.98,462.357,0,0,0,903,0,0,0,0,2118,14288,3714,0,0,6
Wintergrasp Fortress Tower (SW),,7131,5161.26,2934.32,462.306,0,0,0,903,0,0,0,0,2118,14288,3713,0,0,6
Wintergrasp Fortress Wall,,7132,5330.66,2630.69,432.759,0,0,0,391,0,0,0,0,2118,14288,3761,0,0,92
Wintergrasp Fortress Wall,,7133,5300.49,2909.33,433.359,0,0,0,391,0,0,0,0,2118,14288,3766,0,0,92
Wintergrasp Fortress Wall,,7134,5372.89,3047.3,431.065,0,0,0,391,0,0,0,0,2118,14288,3749,0,0,92
Wintergrasp Fortress Wall,,7135,5331.85,3046.55,431.403,0,0,0,391,0,0,0,0,2118,14288,3750,0,0,92
Wintergrasp Fortress Wall,,7136,5279.13,2954.81,432.095,0,0,0,391,0,0,0,0,2118,14288,3752,0,0,83
Wintergrasp Fortress Wall,,7137,5255.6,2934.08,432.836,0,0,0,391,0,0,0,0,2118,14288,3753,0,0,92
Wintergrasp Fortress Wall,,7138,5216.08,2933.99,432.679,0,0,0,391,0,0,0,0,2118,14288,3754,0,0,92
Wintergrasp Fortress Wall,,7139,5162.25,2882.84,433.732,0,0,0,391,0,0,0,0,2118,14288,3755,0,0,83
Wintergrasp Fortress Wall,,7140,5163.71,2798.72,432.717,0,0,0,391,0,0,0,0,2118,14288,3756,0,0,83
Wintergrasp Fortress Wall,,7141,5215.36,2747.99,432.667,0,0,0,391,0,0,0,0,2118,14288,3757,0,0,92
Wintergrasp Fortress Wall,,7142,5256.52,2747.55,433.229,0,0,0,391,0,0,0,0,2118,14288,3758,0,0,92
Wintergrasp Fortress Wall,,7143,5279.76,2725.12,433.423,0,0,0,391,0,0,0,0,2118,14288,3759,0,0,83
Wintergrasp Fortress Wall,,7144,5372.93,2630.77,431.929,0,0,0,391,0,0,0,0,2118,14288,3762,0,0,92
Wintergrasp Fortress Wall,,7145,5386.46,2909.89,433.194,0,0,0,391,0,0,0,0,2118,14288,3764,0,0,92
Wintergrasp Fortress Wall,,7146,5343.39,2909.19,432.778,0,0,0,391,0,0,0,0,2118,14288,3765,0,0,92
Wintergrasp Fortress Wall,,7147,5279.34,2883.16,433.021,0,0,0,391,0,0,0,0,2118,14288,3767,0,0,83
Wintergrasp Fortress Wall,,7148,5280.86,2840.4,433.472,0,0,0,391,0,0,0,0,2118,14288,3768,0,0,83
Wintergrasp Fortress Wall,,7149,5280.32,2798.61,433.477,0,0,0,391,0,0,0,0,2118,14288,3769,0,0,83
Wintergrasp Fortress Wall,,7150,5302.01,2771.67,433.389,0,0,0,391,0,0,0,0,2118,14288,3770,0,0,92
Wintergrasp Fortress Wall,,7151,5343.66,2771.01,432.827,0,0,0,391,0,0,0,0,2118,14288,3771,0,0,92
Wintergrasp Fortress Wall,,7152,5384.4,2772.53,433.744,0,0,0,391,0,0,0,0,2118,14288,3772,0,0,92
Wintergrasp Fortress Wall,,7153,5279.45,2683.91,433.323,0,0,0,391,0,0,0,0,2118,14288,3760,0,0,83
Wintergrasp Fortress Wall,,7154,5280.8,2995.93,432.302,0,0,0,391,0,0,0,0,2118,14288,3751,0,0,83
Fortress Graveyard,,7155,5538.38,2894.84,517.055,0,0,0,903,0,0,0,0,2118,14288,3773,0,0,8
Fortress Vehicle Workshop (W),,7156,5390.88,2979.48,442.291,0,0,0,903,0,0,0,0,2118,14288,3698,0,0,65
Fortress Vehicle Workshop (E),,7157,5389.97,2712.18,442.118,0,0,0,903,0,0,0,0,2118,14288,3699,0,0,65
PvP Activity Detected,,7158,5339.85,2700.9,409.166,0,0,0,903,0,0,0,0,2118,14288,3777,0,0,101
PvP Activity Detected,,7159,5338.95,2841.39,409.239,0,0,0,903,0,0,0,0,2118,14288,3778,0,0,101
PvP Activity Detected,,7160,5336.29,2978.43,409.191,0,0,0,903,0,0,0,0,2118,14288,3779,0,0,101
PvP Activity Detected,,7161,5217.2,2842.45,409.191,0,0,0,903,0,0,0,0,2118,14288,3774,0,0,101
PvP Activity Detected,,7162,5214.84,3011.21,404.377,0,0,0,903,0,0,0,0,2118,14288,3775,0,0,101
Sunken Ring Graveyard,,7163,5105.61,2300.68,368.485,0,0,0,903,0,0,0,0,2118,14288,3701,0,0,8
Broken Temple Graveyard,,7164,5102.12,3463.95,368.485,0,0,0,903,0,0,0,0,2118,14288,3700,0,0,8
PvP Activity Detected,,7165,5085.96,3437.93,356.64,0,0,0,903,0,0,0,0,2118,14288,3748,0,0,101
PvP Activity Detected,,7166,5052.91,3192.65,356.551,0,0,0,903,0,0,0,0,2118,14288,3729,0,0,101
PvP Activity Detected,,7167,5048.52,2847.42,392.943,0,0,0,903,0,0,0,0,2118,14288,3723,0,0,101
