ID,Fidget,Index,CreatureSoundDataID
33561,186580,0,7367
33562,186586,1,7367
33563,186581,2,7367
33564,174617,0,7368
33565,174618,1,7368
33566,171758,0,7369
33583,185429,0,7384
33584,185430,1,7384
40273,571,2,1
40274,572,3,1
40275,113553,0,5
40276,113558,1,5
40279,1128,2,25
40280,776,2,27
40281,597,2,29
40282,708,0,34
40283,708,1,34
40284,553,2,35
40285,720,2,36
40286,1121,2,37
40287,12339,0,38
40288,12339,1,38
40291,660,2,41
40292,1033,2,42
40294,137122,0,44
40295,556,2,44
40296,557,3,44
40297,407,0,45
40298,408,1,45
40299,1033,2,48
40300,452,0,62
40301,421,1,63
40304,2093,2,71
40305,2093,2,72
40306,391,0,73
40307,1018,2,73
40308,591,1,75
40309,1135,2,77
40310,1011,2,78
40311,11818,0,79
40312,11819,0,80
40316,471,2,84
40317,764,2,85
40318,765,3,85
40319,714,2,90
40320,720,2,91
40321,720,2,92
40322,1033,2,116
40323,1033,2,117
40324,1033,2,118
40325,1033,2,119
40326,1033,2,120
40327,1033,2,121
40328,1392,3,135
40329,571,2,136
40330,572,3,136
40332,1416,3,164
40333,643,0,196
40334,643,1,196
40335,648,2,196
40336,77308,0,197
40337,3606,0,203
40338,3425,0,206
40341,3608,0,428
40342,772,0,668
40343,4414,0,688
40344,1416,3,1128
40345,648,0,1248
40346,3430,0,1288
40347,3430,1,1288
40348,3606,0,1428
40349,7143,0,1530
40352,16003,2,1728
40353,16004,3,1728
40354,391,0,1828
40355,391,1,1828
40356,1018,2,1828
40357,643,0,1829
40358,643,1,1829
40359,3425,0,1830
40360,3425,1,1830
40361,4414,0,1832
40362,4414,1,1832
40363,704,0,1833
40364,704,1,1833
40370,1027,0,1908
40371,11817,0,1928
40372,11816,0,1948
40373,15961,0,2112
40374,15961,1,2112
40375,8674,0,2115
40376,17328,2,2122
40377,17328,3,2122
40378,230501,0,2147
40379,230500,1,2147
40382,452,0,2169
40383,571,2,2172
40384,572,3,2172
40385,708,0,2178
40386,708,1,2178
40387,9913,0,2188
40388,1459,0,2196
40389,246215,1,2196
40392,9918,0,2207
40393,25525,0,2208
40394,9913,0,2229
40395,9913,1,2229
40399,764,2,2238
40400,765,3,2238
40402,9913,0,2255
40403,9913,1,2255
40408,12339,0,2293
40409,12339,0,2294
40410,166499,0,2300
40411,166499,1,2300
40412,166499,2,2300
40413,166499,3,2300
40415,3606,0,2327
40416,3606,1,2327
40417,11581,0,2332
40418,11581,1,2332
40419,11581,0,2333
40420,11581,1,2333
40421,5826,0,2341
40422,648,0,2346
40423,35298,0,2391
40424,35299,1,2391
40425,35300,2,2391
40426,17470,0,2399
40427,17470,1,2399
40428,17470,2,2399
40429,17470,3,2399
40430,11751,0,2450
40431,4554,0,2451
40432,4554,1,2451
40433,15149,0,2461
40434,11883,0,2484
40435,11883,1,2484
40436,11883,0,2489
40437,11883,1,2489
40438,113874,0,2499
40442,16004,1,2522
40443,16004,3,2522
40444,16004,1,2523
40445,16004,3,2523
40446,12198,0,2542
40447,12199,1,2542
40448,12195,2,2566
40449,1018,2,2578
40452,15976,0,2644
40453,15976,1,2644
40454,15976,2,2644
40455,15976,3,2644
40456,3606,0,2648
40457,3606,1,2648
40458,12962,0,2656
40459,46921,0,2660
40461,13747,0,2666
40462,13747,0,2667
40463,230501,0,2684
40464,230500,1,2684
40467,3606,0,2703
40468,3606,1,2703
40470,46921,0,2733
40471,46921,0,2769
40472,46921,0,2770
40474,13747,0,2784
40475,13747,0,2785
40477,17472,2,2892
40478,13753,0,2893
40481,101768,0,2942
40482,648,0,2948
40483,25529,0,2949
40486,15937,0,2997
40487,15934,0,2998
40488,15935,1,2998
40489,16491,3,2998
40490,15937,0,3002
40491,15937,0,3003
40492,648,0,3004
40496,21448,0,3058
40497,21449,1,3058
40500,22449,0,3061
40503,17641,0,3068
40504,17641,1,3068
40505,17641,2,3068
40506,17641,3,3068
40509,16489,1,3070
40510,17333,0,3099
40513,17640,0,3100
40514,17640,1,3100
40515,17640,2,3100
40516,17640,3,3100
40517,230501,0,3101
40518,230500,1,3101
40521,771,0,3102
40522,17639,2,3103
40523,17774,0,3107
40524,17775,1,3107
40525,17775,2,3107
40526,17775,3,3107
40527,17777,0,3108
40528,17778,1,3108
40531,18139,0,3115
40532,18135,1,3115
40533,22900,0,3141
40534,139612,2,3142
40535,24158,0,3143
40536,19841,2,3183
40537,15976,0,3316
40538,15976,1,3316
40539,15976,2,3316
40540,15976,3,3316
40541,715,0,3319
40542,15917,0,3320
40543,15917,1,3320
40544,23563,0,3321
40545,776,2,3345
40546,553,2,3346
40547,49507,0,3349
40548,471,2,3350
40549,13747,0,3418
40550,15917,0,3430
40551,15917,1,3430
40552,230501,0,3466
40556,25525,0,3903
40557,433,0,3909
40558,433,2,3909
40562,17479,0,3964
40563,6694,0,3990
40564,6694,1,3990
40565,34828,1,4005
40566,27669,1,4006
40569,26631,2,4044
40570,6694,0,4045
40571,6694,1,4045
40572,1018,2,4045
40573,17328,2,4046
40574,17328,3,4046
40578,27070,0,4086
40579,246230,0,4087
40580,246215,1,4087
40586,27077,0,4100
40588,27077,0,4102
40589,27118,0,4104
40590,27182,0,4107
40591,34822,1,4119
40592,28153,0,4129
40593,28158,0,4130
40594,28507,1,4141
40595,28508,2,4141
40596,28600,0,4144
40599,2093,2,4155
40601,29223,1,4167
40602,29224,2,4167
40603,26958,0,4196
40604,27077,0,4238
40611,32796,1,4261
40612,32807,1,4262
40613,16004,1,4275
40614,16004,3,4275
40615,33155,0,4277
40618,33558,0,4299
40619,33557,1,4299
40620,34167,0,4324
40621,34166,1,4324
40622,34165,2,4324
40623,31068,0,4346
40624,31068,1,4346
40625,31068,2,4346
40626,31068,3,4346
40628,34835,0,4354
40629,35146,0,4378
40630,35146,1,4378
40631,35146,2,4378
40632,35146,3,4378
40633,35166,0,4380
40634,35165,1,4380
40635,35176,0,4381
40636,35177,1,4381
40638,35231,1,4383
40641,35243,1,4384
40642,35244,2,4384
40643,35245,3,4384
40644,35298,0,4386
40645,35299,1,4386
40646,35300,2,4386
40647,27182,0,4406
40648,36142,0,4407
40649,36146,1,4407
40655,36184,1,4411
40657,36246,0,4420
40658,36249,1,4420
40661,36295,3,4421
40662,36431,0,4427
40663,36444,1,4427
40664,36461,0,4428
40665,36459,1,4428
40667,36551,3,4430
40668,36591,0,4434
40669,36639,3,4436
40672,36672,0,4439
40673,36676,1,4439
40674,35243,1,4445
40675,35244,2,4445
40676,35245,3,4445
40677,36904,1,4448
40678,36970,3,4450
40679,37108,0,4452
40680,3369,0,4460
40682,553,2,4474
40683,556,2,4477
40684,557,3,4477
40685,391,0,4478
40686,1018,2,4478
40687,37622,0,4485
40690,37599,0,4488
40691,13752,0,4491
40692,13753,1,4491
40694,37734,0,4495
40695,37734,0,4496
40699,26836,0,4509
40701,38691,0,4528
40702,38691,1,4528
40703,38691,2,4528
40704,38691,3,4528
40705,38698,0,4529
40706,36295,3,4531
40708,13752,0,4542
40709,13753,1,4542
40710,27118,0,4547
40713,39734,1,4550
40714,32725,0,4552
40715,27118,0,4555
40716,26836,0,4556
40717,26958,0,4557
40718,27118,0,4558
40719,13752,0,4561
40720,13753,1,4561
40721,36662,0,4564
40722,36667,1,4564
40723,36164,1,4565
40724,36904,1,4566
40725,36192,1,4567
40726,40063,1,4574
40727,40064,2,4574
40728,40065,3,4574
40731,40346,0,4580
40732,40345,1,4580
40735,40363,1,4582
40738,49090,0,4596
40739,41170,2,4612
40740,40363,1,4614
40742,41581,0,4622
40746,42212,0,4654
40748,42462,1,4674
40751,42623,2,4681
40752,40519,0,4682
40753,40519,2,4682
40755,42462,1,4686
40756,42702,1,4687
40758,36295,3,4695
40759,26836,0,4702
40760,43189,0,4707
40761,43189,1,4707
40762,43372,2,4716
40765,43813,1,4733
40766,45122,2,4774
40767,45157,0,4777
40768,45158,2,4777
40769,47008,1,4846
40771,49090,0,4855
40772,36295,3,4862
40773,38351,0,4874
40774,43372,2,4885
40775,48126,1,4887
40776,42702,1,4893
40777,48274,1,4894
40794,42462,1,4916
40795,42702,1,4917
40796,48837,1,4924
40797,40363,1,4928
40798,40961,0,4932
40799,47319,0,4933
40800,3425,0,4934
40801,704,0,4935
40802,704,1,4935
40803,28911,1,4937
40804,21448,0,4939
40805,21449,1,4939
40806,22454,2,4939
40807,22583,3,4939
40808,391,0,4942
40809,1018,1,4942
40811,49802,0,4958
40815,49838,0,4962
40816,25360,1,4964
40818,51131,0,4967
40819,51108,2,4967
40820,50030,3,4968
40823,13576,2,4970
40824,51052,0,4984
40825,51200,0,4991
40826,32725,0,4993
40827,27049,1,4993
40829,36295,3,4999
40830,49565,0,5001
40831,49566,1,5001
40835,51131,0,5009
40836,51108,2,5009
40837,51502,0,5010
40838,51503,2,5010
40841,56845,0,5090
40843,56729,1,5093
40844,57216,0,5137
40845,85119,0,5143
40846,68064,3,5148
40847,34167,0,5198
40850,130177,3,5199
40854,17472,2,5228
40861,71703,2,5258
40862,72440,0,5274
40863,72446,0,5275
40864,72466,0,5276
40866,172422,2,5307
40867,172421,3,5307
40868,73019,0,5310
40869,51108,2,5310
40870,76827,1,5312
40871,120208,0,5313
40872,49565,0,5316
40873,49566,1,5316
40874,73562,0,5347
40875,74157,2,5380
40878,75362,2,5450
40879,75561,1,5468
40882,74471,0,5498
40883,74471,1,5498
40884,74471,2,5498
40885,74471,3,5498
40887,76709,0,5517
40889,76738,0,5520
40890,40065,3,5528
40891,40065,3,5529
40894,76954,2,5536
40895,76978,0,5538
40896,76998,0,5542
40897,77195,0,5545
40898,77313,0,5559
40899,77794,0,5563
40900,36246,0,5566
40901,36249,1,5566
40902,36248,2,5566
40903,36247,3,5566
40904,36249,1,5571
40905,36248,2,5571
40906,36247,3,5571
40907,79416,1,5593
40909,79631,0,5604
40910,79700,0,5607
40911,79713,0,5608
40912,79715,1,5608
40917,71485,0,5612
40919,79908,0,5623
40922,80030,0,5628
40923,80032,1,5628
40925,85088,0,5632
40926,80084,0,5633
40927,80104,0,5635
40928,80121,0,5636
40929,80138,0,5638
40932,80242,0,5648
40933,80242,1,5648
40934,80290,0,5650
40935,76325,0,5657
40936,81305,3,5657
40937,81991,0,5661
40938,83807,0,5686
40939,80290,0,5712
40941,80173,0,5716
40942,80173,1,5716
40943,85088,0,5719
40944,80173,0,5720
40945,80173,1,5720
40948,51368,0,5724
40949,85471,1,5728
40950,40833,0,5729
40951,85534,0,5730
40952,86942,1,5730
40953,85521,2,5730
40954,87240,3,5730
40958,85769,0,5741
40959,85896,0,5744
40960,89416,0,5783
40961,89707,0,5809
40962,90004,2,5823
40963,90685,0,5836
40964,90858,0,5837
40965,90880,0,5838
40968,91016,0,5846
40970,91132,0,5851
40971,93245,0,5852
40973,93119,0,5859
40974,49566,1,5859
40982,104251,0,5871
40983,77195,0,5875
40984,94514,0,5877
40985,94529,1,5877
40986,94578,0,5879
40989,94993,0,5881
40990,94992,1,5881
40991,95016,0,5883
41000,98277,0,5931
41001,98325,3,5932
41002,99357,0,5933
41003,93356,1,5945
41008,101730,1,5964
41009,101768,0,5966
41010,114449,0,5975
41012,105740,1,5988
41013,105739,2,5988
41014,105738,3,5988
41015,103498,0,5989
41016,103354,0,5992
41017,103791,1,5992
41018,103869,2,5995
41019,98325,3,5995
41020,103939,0,5996
41021,103876,2,5996
41022,103923,0,5998
41024,105231,0,6006
41025,105231,0,6007
41026,114778,0,6008
41027,105651,0,6009
41028,139705,0,6012
41029,105740,1,6012
41032,106627,2,6018
41034,107483,0,6023
41035,107447,1,6023
41036,107484,2,6023
41039,108584,0,6044
41040,708,0,6046
41041,708,1,6046
41042,110064,1,6069
41043,103923,0,6070
41045,110115,0,6075
41046,110486,0,6080
41047,110489,1,6080
41048,110488,2,6080
41049,110547,0,6084
41050,110548,1,6084
41051,111064,0,6096
41052,111065,1,6096
41055,112971,0,6123
41056,112835,1,6123
41059,113478,0,6140
41060,36147,0,6226
41061,36362,1,6226
41062,113503,0,6227
41064,114018,0,6247
41067,114487,0,6257
41068,114778,0,6260
41069,114996,0,6263
41070,115002,1,6263
41072,115392,0,6289
41073,115353,1,6289
41074,115669,0,6299
41075,115670,1,6299
41076,115670,2,6299
41077,3369,0,6301
41079,101768,0,6314
41080,116263,0,6319
41081,116334,1,6320
41082,35243,1,6322
41083,35244,2,6322
41084,116568,3,6322
41085,116750,0,6325
41086,73576,0,6326
41087,73575,1,6326
41088,73574,2,6326
41089,147276,3,6326
41090,105740,1,6332
41091,105739,2,6332
41092,105738,3,6332
41093,16004,1,6335
41094,16004,3,6335
41097,26958,0,6339
41099,114778,0,6346
41100,98325,3,6346
41101,42212,0,6349
41102,116263,0,6353
41103,120777,0,6360
41104,121116,2,6361
41105,121116,2,6362
41107,123192,0,6380
41110,123281,0,6381
41114,103256,0,6384
41115,103253,1,6384
41116,103252,2,6384
41117,103254,3,6384
41118,123293,0,6395
41121,103256,0,6396
41122,123304,1,6396
41123,103252,2,6396
41124,123305,3,6396
41125,40363,1,6404
41126,124276,0,6408
41129,43372,2,6416
41130,167083,0,6418
41131,167085,2,6418
41132,167086,3,6418
41133,16004,1,6421
41134,16004,3,6421
41135,125456,0,6422
41136,125458,1,6422
41144,128958,0,6478
41145,120366,0,6484
41146,129022,0,6485
41147,129023,0,6487
41148,129036,1,6487
41151,129026,0,6488
41152,148695,0,6507
41153,148699,1,6507
41154,129494,0,6512
41155,129453,0,6513
41156,129451,1,6513
41157,129570,2,6513
41158,129567,3,6513
41159,129026,0,6514
41160,103354,0,6515
41161,129605,1,6515
41162,129608,2,6515
41163,118086,3,6515
41164,27669,1,6518
41165,130047,3,6522
41166,130241,0,6538
41167,130298,1,6538
41168,130301,0,6540
41169,130263,1,6540
41170,130302,0,6543
41173,130277,0,6544
41174,130281,1,6544
41175,127936,0,6545
41176,127934,1,6545
41179,130177,3,6546
41180,130450,0,6547
41181,130993,0,6550
41182,130994,1,6550
41187,130177,3,6560
41190,134735,0,6580
41191,134455,0,6581
41192,134553,1,6581
41193,134622,0,6585
41194,134566,1,6585
41195,134861,0,6596
41196,134863,1,6596
41197,16004,1,6600
41198,16003,2,6600
41199,16004,3,6600
41201,136021,0,6630
41205,116263,0,6653
41206,136987,0,6662
41207,136988,1,6662
41208,136989,2,6662
41209,136990,3,6662
41210,120208,0,6670
41213,139008,0,6672
41216,139439,1,6679
41217,139440,2,6679
41218,139449,0,6681
41219,16004,1,6681
41220,139449,2,6681
41221,16004,3,6681
41222,139517,0,6682
41223,139519,1,6682
41224,139520,2,6682
41225,139518,3,6682
41226,139524,0,6683
41227,139523,1,6683
41228,139522,2,6683
41229,139581,3,6683
41230,112971,0,6684
41231,112835,1,6684
41234,139700,0,6685
41235,139701,1,6685
41236,139702,2,6685
41237,103003,0,6686
41238,140543,0,6691
41239,140550,0,6692
41240,140551,1,6692
41241,140552,2,6692
41242,140553,3,6692
41243,71485,0,6693
41244,142177,0,6698
41247,140615,0,6701
41248,140618,1,6701
41249,140616,2,6701
41250,140617,3,6701
41255,173200,3,6728
41256,140629,0,6730
41257,140631,1,6730
41258,140628,2,6730
41259,140627,3,6730
41260,146246,0,6743
41261,146244,1,6743
41262,146243,2,6743
41263,146916,0,6748
41264,146908,2,6748
41265,94578,0,6755
41266,94579,1,6755
41267,118054,2,6755
41268,147854,0,6762
41269,147855,1,6762
41270,147856,2,6762
41271,147857,3,6762
41272,147945,0,6764
41275,146964,0,6765
41276,148703,1,6765
41279,149259,0,6768
41280,153574,0,6771
41281,174559,0,6778
41282,157062,0,6787
41283,162190,1,6787
41286,157062,0,6788
41287,162190,1,6788
41292,230501,0,6802
41293,230500,1,6802
41296,174070,3,6805
41297,174070,3,6806
41298,160041,0,6808
41301,155968,1,6816
41302,156206,1,6820
41303,71485,0,6824
41304,71485,0,6825
41305,156244,0,6826
41309,156795,0,6833
41311,156889,1,6836
41313,157408,0,6841
41314,157409,1,6841
41315,158025,0,6851
41316,158026,1,6851
41317,157002,0,6853
41318,157005,1,6853
41321,158899,0,6856
41322,158899,1,6856
41325,158493,0,6860
41327,168997,0,6875
41328,171758,0,6880
41329,160182,0,6887
41330,159793,1,6887
41331,159794,2,6887
41332,159795,3,6887
41333,159858,0,6888
41334,165229,1,6888
41338,168625,0,6910
41343,142175,0,6919
41344,142177,1,6919
41347,157062,0,6929
41348,162190,1,6929
41349,162189,2,6929
41350,160039,3,6929
41351,157002,0,6931
41352,157005,1,6931
41356,164106,0,6940
41357,164108,1,6940
41358,164107,2,6940
41359,164109,3,6940
41360,174563,0,6949
41361,174563,0,6953
41364,157002,0,6969
41365,157005,1,6969
41368,157002,0,6970
41369,157005,1,6970
41372,157002,0,6972
41373,157005,1,6972
41374,163684,2,6972
41375,163685,3,6972
41376,157002,0,6973
41377,157005,1,6973
41378,163684,2,6973
41379,163685,3,6973
41381,73576,0,6977
41382,73575,1,6977
41383,73574,2,6977
41384,147276,3,6977
41385,167031,0,6988
41386,167035,1,6988
41387,167033,2,6988
41388,167032,3,6988
41389,167046,0,6989
41390,167047,1,6989
41391,167049,2,6989
41392,167050,3,6989
41393,156306,0,6998
41394,167635,0,6999
41397,157002,0,7000
41398,157005,1,7000
41402,168062,0,7005
41403,168063,1,7005
41404,174563,0,7006
41405,175626,1,7006
41406,176603,0,7015
41407,176604,0,7016
41408,168365,1,7018
41409,176611,2,7018
41410,168376,1,7019
41411,176612,2,7019
41412,168483,0,7023
41413,168485,1,7023
41416,168566,0,7025
41417,181707,0,7033
41418,168883,0,7035
41419,168886,1,7035
41420,168887,2,7035
41421,168888,3,7035
41422,168902,0,7037
41423,168903,1,7037
41426,168921,0,7038
41429,168941,0,7039
41432,168902,0,7040
41433,177717,1,7040
41436,169003,0,7041
41437,157002,0,7044
41438,157005,1,7044
41441,157002,0,7045
41442,157005,1,7045
41445,175152,0,7070
41446,175152,0,7072
41447,175153,0,7076
41448,175153,0,7077
41449,170397,0,7087
41450,170398,1,7087
41451,170397,0,7090
41452,170398,1,7090
41453,170397,0,7091
41454,170398,1,7091
41455,171783,0,7093
41456,176268,1,7093
41457,169103,0,7096
41458,169101,1,7096
41459,169095,2,7096
41460,169104,3,7096
41461,171772,0,7097
41464,171782,0,7098
41465,171823,1,7098
41466,171793,0,7099
41467,171821,1,7099
41468,165228,0,7100
41469,165227,0,7101
41470,172276,0,7104
41471,172277,1,7104
41472,172279,2,7104
41473,172280,3,7104
41474,172326,0,7108
41475,172327,1,7108
41478,172479,0,7110
41479,172480,1,7110
41480,172481,2,7110
41481,172482,3,7110
41482,173200,3,7116
41483,173200,3,7117
41484,174617,0,7127
41485,174618,1,7127
41486,174627,0,7128
41487,174628,1,7128
41488,175333,0,7131
41489,175333,1,7131
41497,172422,2,7141
41498,172421,3,7141
41501,176475,0,7149
41502,176476,1,7149
41505,176507,1,7152
41506,176519,0,7153
41507,176556,0,7154
41508,176557,1,7154
41509,168902,0,7156
41510,176601,1,7156
41513,177604,0,7171
41514,177605,1,7171
41515,167635,0,7174
41520,168483,0,7176
41521,177717,1,7176
41524,168902,0,7177
41525,177717,1,7177
41530,177796,0,7179
41531,177794,1,7179
41532,177795,2,7179
41533,177836,3,7179
41534,177924,0,7182
41535,178713,0,7187
41538,178881,0,7188
41539,178882,1,7188
41540,178889,2,7188
41541,178881,0,7189
41542,178882,1,7189
41543,178883,2,7189
41544,178889,3,7189
41545,181485,0,7192
41546,181496,1,7192
41549,184513,0,7194
41551,179085,0,7196
41552,179313,0,7205
41553,179314,1,7205
41554,179646,0,7212
41555,179645,1,7212
41556,179647,2,7212
41557,179648,3,7212
41558,179379,0,7213
41559,179589,0,7219
41560,179590,1,7219
41561,184073,2,7219
41562,184074,3,7219
41563,179923,0,7220
41564,179921,1,7220
41565,179996,3,7220
41566,180242,0,7222
41567,180243,1,7222
41568,180244,2,7222
41569,180245,3,7222
41570,180410,0,7223
41571,180321,0,7224
41572,180441,1,7224
41575,168902,0,7225
41576,180325,1,7225
41579,180453,0,7227
41580,181724,1,7227
41583,183209,0,7228
41584,181809,1,7228
41585,181810,2,7228
41586,181811,3,7228
41587,174912,0,7231
41590,174912,0,7232
41593,174912,0,7233
41596,174912,0,7234
41599,181694,0,7237
41600,181695,1,7237
41601,181696,2,7237
41602,181697,3,7237
41603,181717,0,7238
41604,181718,1,7238
41607,181923,0,7239
41608,174617,0,7244
41609,174618,1,7244
41610,182565,0,7256
41611,182566,1,7256
41614,182577,0,7257
41615,182578,1,7257
41617,182608,0,7260
41618,182609,1,7260
41621,184513,0,7265
41622,187296,0,7267
41623,187315,1,7267
41624,187296,0,7268
41625,187315,1,7268
41626,187266,2,7268
41627,187426,3,7268
41628,182985,0,7271
41629,182986,1,7271
41630,183045,0,7276
41631,183046,1,7276
41632,183057,0,7277
41633,183058,1,7277
41634,183069,0,7278
41635,183070,1,7278
41636,183081,0,7279
41637,183082,1,7279
41638,183093,0,7280
41639,183094,1,7280
41640,183105,0,7281
41641,183106,1,7281
41642,183117,0,7282
41643,183118,1,7282
41644,183129,0,7283
41645,183130,1,7283
41646,183134,1,7284
41647,183135,3,7284
41651,183406,0,7288
41652,183209,0,7295
41653,181809,1,7295
41654,181810,2,7295
41655,183656,0,7297
41658,416,0,7301
41659,414,1,7301
41660,157002,0,7305
41661,157005,1,7305
41664,157002,0,7306
41665,157005,1,7306
41668,172479,0,7308
41669,172480,1,7308
41670,172481,2,7308
41671,172482,3,7308
41674,176556,0,7318
41675,176557,1,7318
41676,184544,2,7318
41677,184545,3,7318
41678,184546,0,7319
41679,184547,1,7319
41680,184549,2,7319
41685,184583,0,7322
41686,184585,1,7322
41687,184595,0,7323
41688,184596,1,7323
41689,184597,2,7323
41690,184598,3,7323
41691,184763,0,7326
41694,184775,0,7327
41695,184776,1,7327
41698,184789,0,7328
41699,184790,1,7328
41700,184821,2,7328
41701,184820,3,7328
41702,184802,0,7329
41703,184803,1,7329
41706,184815,0,7330
41709,184874,0,7331
41710,184875,1,7331
41711,184886,0,7332
41712,184887,1,7332
41713,171782,0,7333
41714,171823,1,7333
41715,185429,0,7341
41716,185430,1,7341
41717,185439,0,7342
41718,185440,1,7342
41719,185452,0,7343
41720,185453,1,7343
41721,185490,0,7345
41722,185491,1,7345
41725,185871,0,7346
41726,185494,1,7346
41727,185496,2,7346
41732,186580,0,7367
41733,186586,1,7367
41734,186581,2,7367
41735,174617,0,7368
41736,174618,1,7368
41737,171758,0,7369
41738,186858,0,7371
41739,186859,1,7371
41740,186860,2,7371
41741,186870,3,7371
41742,186958,0,7382
41743,186959,1,7382
41744,186960,2,7382
41745,186961,3,7382
41746,185429,0,7384
41747,185430,1,7384
41748,187171,0,7399
41749,187186,0,7400
41750,187198,0,7401
41751,187217,0,7402
41752,187218,1,7402
41753,187230,0,7404
41754,187231,1,7404
41755,187249,0,7405
41756,187250,1,7405
41757,187260,0,7406
41758,187261,1,7406
41759,187317,0,7407
