ID,DifficultyID,Category,DefenseType,DispelType,Mechanic,PreventionType,StartRecoveryCategory,ChargeCategory,SpellID
18259,0,32,1,1,12,1,0,0,75924
18260,0,0,2,0,15,2,0,0,75930
18261,0,0,3,0,0,0,0,0,75934
18262,0,0,1,0,0,1,133,0,75940
18263,0,571,1,0,0,1,133,0,75945
18264,0,19,1,1,0,1,133,0,75946
18265,0,0,3,0,0,2,0,0,75958
18266,0,0,2,0,0,2,0,0,75960
18267,0,0,3,1,7,2,133,0,75961
18268,0,0,2,0,0,2,0,0,75962
18269,0,0,0,0,12,0,0,0,75964
18270,0,1152,2,0,0,0,0,0,75967
18271,0,1152,2,0,0,0,0,0,75968
18272,0,0,2,0,0,0,0,0,75969
18273,0,0,2,0,0,2,0,0,75986
18274,0,0,1,1,0,1,0,0,75992
18275,0,0,1,9,0,1,0,0,75998
18276,0,0,1,3,0,1,133,0,76001
18277,0,0,1,0,0,1,0,0,76002
18278,0,0,1,0,0,1,0,0,76007
18279,0,0,1,0,0,1,0,0,76008
18280,0,0,0,0,0,0,133,0,76016
18281,0,0,2,0,0,2,0,0,76022
18282,0,1152,0,0,0,0,133,0,76026
18283,0,1152,0,1,5,0,0,0,76028
18284,0,0,1,0,0,1,133,0,76031
18285,0,1152,1,0,0,1,0,0,76032
18286,0,0,0,1,0,0,0,0,76036
18287,0,0,1,1,11,3,0,0,76043
18288,0,0,2,0,0,2,0,0,76044
18289,0,0,1,0,0,1,0,0,76045
18290,0,0,0,0,0,0,133,0,76047
18291,0,0,1,0,0,1,133,0,76059
18292,0,0,1,0,0,1,0,0,76060
18293,0,55,1,1,0,1,0,0,76061
18294,0,0,1,0,0,1,0,0,76064
18295,0,0,1,1,0,1,0,0,76067
18296,0,0,1,1,0,1,0,0,76093
18297,0,0,1,2,11,1,133,0,76094
18298,0,1152,0,9,0,0,133,0,76100
18299,0,0,1,0,0,1,0,0,76101
18300,0,1224,1,0,0,1,133,0,76110
18301,0,0,1,4,0,0,0,0,76137
18302,0,0,0,0,0,0,133,0,76141
18303,0,0,1,0,0,1,133,0,76146
18306,0,250,1,0,14,1,133,0,76160
18307,0,0,2,1,0,1,0,0,76165
18308,0,1152,1,1,0,1,133,0,76170
18309,0,1152,1,0,0,1,133,0,76171
18310,0,1152,0,0,0,0,0,0,76184
18311,0,0,2,0,0,2,0,0,76185
18312,0,0,1,1,11,1,0,0,76186
18313,0,0,1,1,0,1,0,0,76188
18314,0,0,1,0,0,1,0,0,76189
18315,0,0,1,0,0,1,0,0,76194
18316,0,0,1,0,0,1,0,0,76195
18322,0,0,1,0,0,1,0,0,76246
18323,0,0,1,0,0,1,0,0,76247
18324,0,0,0,1,0,0,0,0,76307
18325,0,0,1,1,0,1,0,0,76314
18326,0,0,3,0,0,2,0,0,76319
18327,0,0,3,0,0,2,0,0,76320
18328,0,1152,0,0,0,0,0,0,76325
18329,0,0,1,0,0,1,0,0,76327
18330,0,0,1,1,0,1,0,0,76332
18331,0,0,1,1,0,1,0,0,76335
18332,0,0,1,1,0,1,0,0,76340
18333,0,0,0,0,0,0,133,0,76346
18334,0,0,1,3,0,1,0,0,76363
18335,0,0,1,0,0,1,0,0,76369
18336,0,0,1,0,0,1,0,0,76370
18338,0,0,1,0,0,1,0,0,76378
18339,0,19,1,0,0,1,0,0,76380
18340,0,0,1,0,0,1,0,0,76392
18341,0,0,1,2,0,1,0,0,76394
18342,0,0,3,0,0,2,0,0,76402
18343,0,0,2,0,0,2,0,0,76404
18344,0,0,1,0,0,1,0,0,76409
18345,0,19,1,0,0,1,0,0,76412
18346,0,0,2,0,0,2,0,0,76413
18347,0,0,1,0,0,1,0,0,76416
18348,0,88,1,0,0,1,0,0,76417
18349,0,0,1,0,0,1,133,0,76418
18350,0,0,1,0,0,1,0,0,76430
18352,0,1152,1,0,0,1,0,0,76473
18353,0,0,1,0,0,1,133,0,76478
18354,0,0,1,1,0,1,133,0,76484
18355,0,0,1,9,0,1,0,0,76487
18356,0,0,0,0,0,0,133,0,76490
18357,0,0,2,0,0,2,133,0,76500
18358,0,0,3,0,0,2,0,0,76502
18359,0,19,1,0,0,1,133,0,76506
18360,0,0,2,0,15,2,0,0,76507
18361,0,0,1,1,0,1,0,0,76508
18362,0,0,1,1,0,1,0,0,76509
18363,0,0,2,0,0,2,133,0,76511
18364,0,36,0,3,0,0,0,0,76512
18365,0,0,1,1,12,1,0,0,76514
18366,0,0,3,4,0,2,0,0,76516
18367,0,0,1,0,0,1,0,0,76517
18368,0,0,2,0,0,2,0,0,76520
18369,0,0,1,0,0,0,0,0,76521
18370,0,0,3,0,0,2,0,0,76522
18371,0,0,2,0,0,2,0,0,76523
18372,0,0,2,0,15,2,0,0,76524
18373,0,0,1,1,0,1,0,0,76535
18375,0,0,2,0,0,2,133,0,76561
18376,0,0,3,0,0,0,0,0,76565
18377,0,0,1,0,0,0,0,0,76566
18378,0,0,3,0,0,2,0,0,76572
18380,0,0,1,0,0,1,0,0,76574
18382,0,85,1,0,0,1,133,0,76578
18383,0,0,1,1,0,1,133,0,76579
18384,0,0,2,0,14,2,0,0,76582
18385,0,0,2,0,0,2,0,0,76583
18386,0,0,1,0,0,1,133,0,76584
18387,0,0,1,0,0,1,0,0,76588
18388,0,0,1,0,0,1,133,0,76589
18389,0,0,1,1,0,1,133,0,76591
18390,0,0,1,0,0,1,0,0,76592
18391,0,0,2,0,15,2,0,0,76594
18392,0,0,1,1,0,1,0,0,76596
18393,0,0,1,0,0,1,133,0,76597
18394,0,0,1,0,0,1,0,0,76603
18395,0,0,0,0,0,0,133,0,76605
18396,0,0,0,1,0,0,133,0,76610
18397,0,0,0,0,0,1,0,0,76611
18398,0,0,1,0,0,1,0,0,76612
18399,0,0,1,0,0,1,0,0,76617
18400,0,0,1,1,0,1,0,0,76618
18401,0,0,1,0,0,1,0,0,76620
18402,0,0,1,1,0,1,0,0,76621
18403,0,0,2,0,0,2,0,0,76622
18404,0,0,1,0,0,1,0,0,76626
18405,0,932,1,0,0,1,133,0,76628
18408,0,0,0,1,0,0,0,0,76634
18409,0,0,0,1,0,0,0,0,76636
18410,0,0,1,0,0,1,0,0,76637
18411,0,0,1,0,0,1,0,0,76638
18412,0,0,1,0,0,1,0,0,76639
18413,0,0,1,0,0,1,0,0,76640
18414,0,0,0,0,0,0,133,0,76646
18415,0,0,0,0,0,0,133,0,76647
18416,0,0,0,0,0,0,133,0,76664
18417,0,0,1,1,0,1,0,0,76670
18418,0,1152,0,0,0,0,0,0,76674
18419,0,1152,0,0,0,0,0,0,76675
18420,0,0,1,0,0,1,0,0,76677
18421,0,0,2,0,0,2,0,0,76679
18422,0,85,1,0,0,1,133,0,76680
18423,0,0,1,0,0,1,133,0,76682
18424,0,0,1,0,0,1,0,0,76683
18425,0,0,2,0,0,2,0,0,76703
18426,0,0,1,0,12,1,0,0,76711
18427,0,0,1,1,0,1,0,0,76715
18428,0,0,2,0,0,2,0,0,76716
18429,0,0,1,0,0,1,0,0,76718
18430,0,0,1,0,0,1,133,0,76719
18431,0,0,1,1,0,1,133,0,76720
18432,0,0,1,1,0,1,0,0,76721
18433,0,971,2,0,0,2,1152,0,76727
18434,0,1152,0,0,0,0,0,0,76729
18435,0,85,1,0,0,1,133,0,76732
18436,0,0,1,1,0,1,0,0,76733
18437,0,0,1,1,0,1,0,0,76735
18438,0,0,0,0,0,0,133,0,76745
18439,0,0,1,0,0,1,0,0,76765
18440,0,0,1,1,7,1,0,0,76766
18441,0,0,1,0,0,1,0,0,76768
18442,0,0,2,0,0,2,0,0,76771
18443,0,0,1,0,0,1,0,0,76782
18444,0,0,3,0,0,2,0,0,76783
18445,0,0,1,0,0,1,0,0,76786
18446,0,0,1,1,0,1,0,0,76790
18447,0,0,2,1,0,2,0,0,76792
18448,0,0,1,1,0,1,0,0,76793
18449,0,1152,1,1,0,1,0,0,76794
18450,0,1152,1,0,0,1,0,0,76797
18451,0,0,1,0,0,1,0,0,76798
18452,0,0,1,0,0,0,0,0,76804
18453,0,0,0,0,15,0,0,0,76807
18454,0,0,1,0,0,1,0,0,76813
18455,0,0,1,0,0,1,133,0,76815
18456,0,0,2,9,31,2,0,0,76816
18457,0,0,1,0,0,1,0,0,76817
18458,0,0,1,2,17,1,133,0,76820
18459,0,0,1,0,0,1,0,0,76824
18460,0,0,1,1,11,1,0,0,76825
18461,0,0,1,1,17,1,0,0,76826
18462,0,0,1,0,0,1,0,0,76843
18463,0,0,2,0,0,2,0,0,76851
18464,0,21,0,9,0,0,0,0,76862
18465,0,0,1,0,0,1,0,0,76870
18466,0,0,1,0,0,0,133,0,76874
18467,0,0,1,0,0,1,133,0,76876
18468,0,0,1,0,0,0,0,0,76879
18469,0,0,2,0,0,2,0,0,76901
18470,0,0,1,0,0,1,133,0,76903
18473,0,0,1,0,0,1,0,0,76956
18474,0,0,0,0,0,1,0,0,76963
18475,0,0,1,0,0,0,0,0,76992
18476,0,0,0,0,0,0,133,0,77001
18477,0,0,1,1,0,1,133,0,77023
18479,0,0,0,0,0,0,133,0,77042
18480,0,0,1,1,0,1,0,0,77059
18481,0,0,1,0,0,1,133,0,77065
18482,0,0,1,0,0,1,0,0,77066
18483,4,0,1,0,0,1,0,0,77066
18484,0,1225,1,0,0,1,133,0,77069
18485,0,1152,0,0,0,0,0,0,77106
18486,0,0,1,0,0,1,0,0,77129
18487,0,0,1,0,0,1,133,0,77160
18488,0,0,1,0,0,1,133,0,77209
18489,0,0,1,0,0,1,0,0,77213
18490,0,0,3,0,0,2,0,0,77216
18491,0,571,1,0,0,1,133,0,77230
18492,0,0,1,0,0,1,0,0,77234
18493,0,0,2,0,12,1,0,0,77235
18494,0,21,0,9,0,0,0,0,77238
18495,0,0,1,0,0,1,0,0,77262
18496,0,0,1,0,0,1,0,0,77273
18497,0,0,3,0,0,2,0,0,77302
18498,0,0,0,0,0,0,133,0,77313
18499,0,0,0,0,0,0,133,0,77330
18500,0,0,1,0,0,1,0,0,77333
18501,0,0,1,0,0,1,0,0,77334
18502,0,0,1,0,12,1,0,0,77336
18503,0,85,1,0,0,1,133,0,77345
18504,0,0,1,1,0,1,0,0,77351
18505,0,0,2,0,0,2,0,0,77353
18506,0,0,1,2,11,1,133,0,77357
18507,0,133,2,0,0,2,133,0,77370
18508,0,0,1,0,6,1,0,0,77372
18509,0,0,2,0,0,2,0,0,77373
18510,0,0,1,0,0,1,0,0,77413
18511,0,0,0,0,0,0,133,0,77419
18512,0,0,0,0,0,0,133,0,77424
18513,0,0,1,1,0,1,0,0,77425
18514,0,0,0,0,0,1,133,0,77426
18515,0,0,1,0,0,1,0,0,77427
18516,0,0,1,0,0,1,0,0,77428
18517,0,0,1,0,0,1,1421,0,77434
18518,0,39,0,0,0,0,0,0,77438
18519,0,0,1,1,0,1,133,0,77457
18520,0,0,0,0,0,1,0,0,77469
18521,0,0,1,1,0,1,133,0,77471
18522,0,0,1,0,0,1,0,0,77475
18523,0,0,1,0,0,0,0,0,77496
18524,0,0,1,0,0,1,133,0,77500
18525,0,0,0,0,0,1,0,0,77503
18526,0,0,1,0,0,1,133,0,77508
18527,0,0,0,4,0,0,0,0,77517
18528,0,1152,0,0,0,0,0,0,77518
18529,0,0,2,0,0,2,0,0,77522
18530,0,0,1,0,0,1,0,0,77544
18532,0,0,0,0,0,1,133,0,77553
18533,0,1223,1,0,0,0,133,0,77556
18534,0,0,2,0,0,2,0,0,77558
18535,0,0,0,1,0,0,133,0,77567
18536,0,52,2,0,0,2,0,0,77568
18537,0,1152,1,0,0,1,133,0,77569
18538,0,0,1,0,0,1,133,0,77570
18539,0,0,1,1,12,2,0,0,77576
18540,0,0,1,0,0,1,0,0,77591
18541,0,0,0,1,0,0,133,0,77593
18542,0,0,1,0,0,2,0,0,77601
18543,0,1159,1,0,0,1,0,0,77612
18544,0,0,1,0,0,1,0,0,77627
18545,0,0,0,1,0,0,133,0,77645
18546,0,0,3,0,0,2,0,0,77663
18547,0,0,2,0,0,2,133,0,77666
18548,0,1152,2,0,0,2,133,0,77670
18549,0,0,1,0,0,1,0,0,77672
18550,0,1152,1,0,0,1,133,0,77679
18551,0,0,1,1,0,1,133,0,77695
18552,0,0,0,0,0,0,133,0,77699
18553,0,0,1,0,0,1,133,0,77703
18554,0,0,1,1,0,1,133,0,77718
18555,0,0,2,0,0,2,0,0,77720
18556,0,0,1,0,0,1,133,0,77721
18557,0,0,1,0,0,1,133,0,77722
18558,0,50,1,0,0,1,133,0,77731
18559,0,1152,0,2,0,0,1421,0,77743
18560,0,1152,0,0,0,0,133,0,77745
18561,0,0,3,0,0,2,0,0,77749
18562,0,0,3,0,0,2,0,0,77751
18563,0,0,0,0,0,0,133,0,77760
18565,0,0,1,1,10,1,133,0,77773
18566,0,38,0,5,0,0,0,0,77774
18567,0,38,0,5,0,0,1178,0,77780
18568,0,0,2,0,0,2,0,0,77783
18569,0,1152,1,0,0,1,133,0,77786
18570,0,32,1,1,12,1,0,0,77787
18571,0,0,1,0,10,1,0,0,77805
18572,0,38,0,5,0,0,0,0,77806
18573,0,43,1,0,0,1,0,0,77808
18574,0,50,1,0,0,1,0,0,77826
18575,0,0,0,0,12,0,0,0,77827
18576,0,0,3,0,0,2,0,0,77889
18577,0,1152,1,0,0,1,133,0,77896
18578,0,0,0,0,0,0,133,0,77901
18579,0,0,1,0,0,1,0,0,77908
18580,0,0,1,1,0,1,133,0,77912
18581,0,133,0,0,0,0,133,0,77913
18582,0,133,0,0,0,0,0,0,77917
18583,0,0,0,0,0,0,133,0,77918
18584,0,0,1,0,0,1,133,0,77921
18587,0,133,0,0,0,0,0,0,77941
18588,0,0,2,0,0,2,0,0,77962
18589,0,0,1,0,0,1,0,0,77970
18590,0,0,1,0,0,1,0,0,77973
18591,0,0,1,0,0,1,0,0,77975
18592,0,0,1,0,0,1,133,0,77977
18593,0,0,1,0,0,1,0,0,77982
18594,0,42,2,1,11,2,133,0,77993
18595,0,1152,0,0,0,0,0,0,77995
18596,0,1152,0,0,0,0,0,0,77998
18597,0,0,3,0,0,2,133,0,78011
18598,0,0,1,1,0,1,0,0,78023
18599,0,0,1,0,0,1,133,0,78026
18600,0,0,2,0,0,2,0,0,78043
18601,0,0,1,0,0,1,133,0,78060
18602,0,0,1,0,0,1,133,0,78061
18603,0,0,1,0,0,1,1421,0,78066
18604,0,1152,1,0,0,0,0,0,78068
18605,0,1152,0,0,0,0,0,0,78075
18608,0,0,1,0,0,1,0,0,78100
18609,0,0,2,0,0,2,0,0,78114
18610,0,0,1,0,0,1,0,0,78115
18611,0,0,2,0,0,2,133,0,78117
18612,0,0,1,0,0,1,0,0,78120
18613,0,0,1,0,0,1,0,0,78121
18614,0,0,1,1,0,1,0,0,78125
18615,0,0,1,0,0,1,0,0,78126
18616,0,0,1,1,0,1,0,0,78127
18617,0,0,1,1,0,1,0,0,78128
18618,0,0,1,0,0,1,0,0,78129
18619,0,0,1,0,0,1,0,0,78136
18620,0,0,2,0,0,2,0,0,78137
18621,0,0,2,0,0,2,133,0,78144
18622,0,19,1,0,0,1,133,0,78145
18623,0,0,2,0,0,2,133,0,78146
18624,0,0,1,0,0,0,0,0,78149
18625,0,0,0,1,0,1,133,0,78151
18626,0,0,1,1,0,0,0,0,78152
18627,0,0,0,1,0,1,133,0,78154
18628,0,0,1,0,0,0,133,0,78155
18629,0,0,1,0,0,0,133,0,78156
18630,0,0,1,0,0,0,133,0,78157
18631,0,0,1,0,0,0,133,0,78158
18632,0,0,1,0,0,0,133,0,78159
18634,0,0,1,0,0,0,133,0,78161
18635,0,0,1,0,0,1,133,0,78183
18636,0,21,1,1,0,1,0,0,78189
18637,0,0,1,0,0,1,0,0,78208
18638,0,0,1,0,0,0,133,0,78222
18639,0,0,1,0,0,1,0,0,78225
18640,0,0,1,0,0,1,133,0,78273
18641,0,0,0,0,0,0,133,0,78290
18642,0,0,1,0,0,1,133,0,78331
18643,0,0,1,0,0,1,0,0,78353
18645,0,18,1,4,0,1,0,0,78367
18646,0,0,3,0,0,0,0,0,78370
18647,0,0,0,0,0,0,133,0,78371
18648,0,0,0,0,0,0,133,0,78372
18649,0,0,1,0,0,0,0,0,78392
18650,0,34,3,0,7,2,0,0,78397
18651,0,50,1,0,0,1,133,0,78472
18652,0,0,1,1,0,1,133,0,78491
18653,0,0,1,1,0,1,0,0,78508
18654,0,0,1,1,0,1,133,0,78521
18656,0,0,0,1,0,1,0,0,78530
18657,0,0,1,2,0,1,0,0,78535
18658,0,0,1,0,0,1,0,0,78542
18659,0,0,1,0,0,1,0,0,78555
18660,0,0,1,1,0,1,0,0,78578
18661,0,1152,0,0,0,0,0,0,78603
18662,0,0,1,0,0,1,0,0,78621
18663,0,0,1,0,0,2,0,0,78622
18664,0,1211,1,0,0,2,133,0,78623
18665,0,0,0,0,0,0,133,0,78630
18666,0,0,0,1,0,0,0,0,78646
18667,0,23,1,0,0,1,0,0,78648
18668,0,0,2,0,0,2,133,0,78660
18669,0,0,0,0,0,0,133,0,78668
18670,0,0,1,0,0,2,133,0,78678
18671,0,0,0,0,0,0,133,0,78683
18672,0,0,0,0,0,0,133,0,78685
18673,0,0,1,1,0,1,1421,0,78702
18674,0,0,1,0,0,1,133,0,78710
18675,0,1152,2,0,0,2,133,0,78732
18676,0,0,2,0,0,2,133,0,78733
18677,0,0,0,0,0,0,133,0,78739
18678,0,0,1,0,11,1,0,0,78742
18679,0,0,1,1,0,1,0,0,78743
18680,0,0,1,0,11,1,0,0,78744
18681,0,0,0,0,0,0,133,0,78749
18682,0,0,1,0,11,1,0,0,78751
18683,0,0,0,0,0,0,133,0,78752
18684,0,1173,3,0,0,2,133,0,78754
18685,0,0,1,1,27,2,0,0,78755
18686,0,0,0,0,0,0,133,0,78759
18687,0,0,0,0,0,0,133,0,78760
18688,0,0,0,0,0,0,133,0,78762
18689,0,0,0,0,0,0,133,0,78764
18690,0,0,1,0,0,0,133,0,78770
18691,0,0,1,0,0,1,0,0,78772
18692,0,0,1,0,0,1,0,0,78773
18693,0,4,1,0,0,0,0,0,78778
18694,0,0,0,0,0,0,133,0,78790
18695,0,0,0,0,0,0,133,0,78791
18696,0,0,0,0,0,0,133,0,78792
18697,0,0,0,0,0,0,133,0,78793
18698,0,0,0,0,0,0,133,0,78795
18699,0,0,0,0,0,0,133,0,78796
18700,0,0,0,0,0,0,133,0,78797
18701,0,0,0,0,0,0,133,0,78798
18702,0,0,1,0,0,1,1421,0,78799
18703,0,0,1,0,0,1,0,0,78801
18704,0,0,1,0,0,1,133,0,78802
18705,0,0,0,0,0,0,133,0,78806
18706,0,1152,0,0,0,0,0,0,78807
18707,0,1152,1,0,0,1,1421,0,78808
18708,0,0,1,1,0,1,133,0,78810
18709,0,0,0,0,0,1,133,0,78823
18710,0,0,0,0,0,0,133,0,78825
18711,0,0,2,0,0,2,0,0,78827
18712,0,1152,2,0,0,2,133,0,78828
18713,0,0,1,1,0,1,1421,0,78832
18714,0,0,3,0,0,2,133,0,78841
18715,0,0,2,0,15,2,0,0,78842
18716,0,0,0,0,15,0,0,0,78859
18717,0,310,0,0,28,0,0,0,78866
18718,0,0,1,3,0,0,0,0,78867
18719,0,0,2,0,0,2,0,0,78894
18720,0,1,0,0,0,0,0,0,78899
18721,0,0,1,0,0,1,133,0,78901
18722,0,1,0,0,0,0,0,0,78906
18723,0,0,1,0,0,1,0,0,78907
18724,0,0,1,1,0,1,133,0,78908
18725,0,63,2,0,0,2,0,0,78916
18726,0,0,1,0,0,1,0,0,78919
18727,0,0,1,0,0,1,0,0,78920
18728,0,0,1,0,0,1,1421,0,78921
18729,0,1152,0,0,0,0,0,0,78926
18730,0,0,1,0,0,1,0,0,78929
18731,0,0,0,1,0,0,0,0,78939
18732,0,0,1,0,0,1,0,0,78941
18733,0,0,1,9,0,1,0,0,78943
18734,0,0,1,1,0,1,133,0,78962
18736,0,0,1,0,0,1,133,0,78965
18737,0,0,1,0,0,1,133,0,78966
18738,0,0,0,0,0,0,133,0,78968
18739,0,0,0,0,0,0,133,0,78972
18740,0,4,0,0,0,0,0,0,78989
18741,0,4,0,0,0,0,0,0,78990
18742,0,0,1,0,0,0,0,0,78992
18743,0,133,0,0,0,0,1421,0,79019
18744,0,0,0,0,0,0,133,0,79020
18745,0,1152,0,0,0,0,0,0,79023
18746,0,0,1,0,0,1,0,0,79035
18747,0,1152,0,0,0,0,133,0,79050
18748,0,0,1,0,0,1,0,0,79054
18749,0,0,1,0,0,1,133,0,79085
18750,0,85,1,0,0,1,133,0,79086
18751,0,0,1,0,0,1,133,0,79087
18752,0,0,1,1,0,1,0,0,79091
18753,0,0,1,1,13,1,0,0,79092
18754,0,0,2,0,0,0,0,0,79093
18755,0,0,1,0,0,1,0,0,79094
18756,0,0,1,0,0,1,0,0,79103
18758,0,0,0,0,0,1,133,0,79113
18759,0,0,1,0,0,1,0,0,79115
18760,0,0,1,1,7,0,0,0,79130
18761,0,0,0,0,0,0,133,0,79155
18762,0,0,1,0,2,1,0,0,79174
18763,0,133,0,0,0,0,1421,0,79213
18764,0,0,0,0,0,0,133,0,79222
18765,0,0,0,0,0,0,133,0,79223
18766,0,133,0,0,0,0,1421,0,79224
18767,0,0,0,0,0,0,133,0,79247
18768,0,0,1,0,0,1,133,0,79266
18769,0,0,0,0,0,1,0,0,79318
18770,0,1152,0,0,0,0,133,0,79340
18771,0,1152,1,2,0,1,133,0,79345
18772,0,1152,1,0,0,1,133,0,79351
18773,0,0,0,0,21,0,330,0,79361
18775,0,0,1,0,7,1,0,0,79377
18776,0,0,0,0,0,0,133,0,79395
18777,0,0,1,0,0,1,0,0,79396
18778,0,0,1,4,0,0,0,0,79400
18779,0,0,0,5,0,0,0,0,79403
18780,0,0,0,1,12,0,0,0,79410
18781,0,0,1,0,0,1,133,0,79413
18782,0,0,0,9,31,0,0,0,79420
18783,0,0,1,0,0,0,133,0,79429
18784,0,0,1,0,0,0,133,0,79431
18785,0,0,1,0,0,1,0,0,79443
18786,0,0,3,0,15,2,0,0,79444
18787,0,0,1,1,0,1,0,0,79465
18788,0,1152,1,1,0,1,0,0,79466
18789,0,0,1,0,0,1,0,0,79467
18792,0,99,0,0,0,0,0,0,79470
18796,0,24,1,0,0,0,0,0,79475
18797,0,24,1,0,0,0,0,0,79476
18801,0,0,3,0,0,2,0,0,79487
18802,0,0,1,3,0,1,0,0,79490
18803,0,1152,0,0,0,0,0,0,79499
18804,0,0,1,0,0,1,0,0,79504
18805,0,0,1,0,5,1,0,0,79518
18806,0,0,0,0,0,0,133,0,79527
18807,0,0,0,0,12,0,0,0,79537
18808,0,0,1,0,0,1,133,0,79539
18809,0,0,1,0,11,1,0,0,79541
18810,0,0,0,0,12,0,0,0,79542
18811,0,0,1,1,0,1,1421,0,79558
18812,0,0,1,1,0,1,0,0,79559
18813,0,0,2,0,0,2,0,0,79560
18814,0,0,0,0,31,0,0,0,79561
18815,0,0,1,1,0,1,133,0,79563
18816,0,0,1,0,0,1,133,0,79564
18817,0,250,1,0,0,1,133,0,79565
18818,0,0,1,1,0,1,0,0,79566
18819,0,0,1,1,0,1,1421,0,79571
18820,0,0,0,0,0,0,133,0,79572
18821,0,1152,0,0,0,0,0,0,79580
18822,0,0,1,0,0,1,1421,0,79581
18823,0,0,1,0,6,1,133,0,79583
18824,0,0,2,0,0,2,133,0,79584
18825,0,0,1,0,12,1,133,0,79589
18826,0,0,1,1,11,1,0,0,79604
18827,0,0,3,0,0,2,0,0,79610
18828,0,1152,1,1,0,1,133,0,79616
18829,0,0,1,0,0,1,0,0,79617
18830,0,1152,1,1,0,1,133,0,79619
18831,0,4,0,0,0,0,0,0,79625
18832,0,0,1,4,0,0,0,0,79627
18833,0,0,0,0,0,1,0,0,79630
18834,0,0,1,0,0,0,0,0,79631
18836,0,99,1,0,0,0,0,0,79633
18837,0,99,1,0,0,0,0,0,79634
18842,0,0,1,0,0,1,133,0,79673
18843,0,85,2,0,0,2,0,0,79687
18845,0,0,1,0,0,1,0,0,79710
18846,0,0,1,0,11,1,0,0,79711
18847,0,0,0,1,0,0,133,0,79719
18848,0,0,3,0,0,0,0,0,79721
18849,0,0,1,0,0,1,0,0,79726
18850,0,0,1,0,0,1,0,0,79728
18851,0,0,2,0,0,2,0,0,79732
18852,0,0,0,0,0,1,133,0,79733
18853,0,0,1,1,0,1,0,0,79735
18854,0,0,1,1,0,1,0,0,79765
18855,0,0,1,3,0,1,0,0,79774
18856,0,0,3,0,0,2,133,0,79776
18857,0,0,0,0,0,0,133,0,79777
18858,0,0,1,0,11,1,0,0,79782
18859,0,0,1,0,0,1,133,0,79797
18860,0,0,2,0,0,0,0,0,79810
18861,0,0,0,0,0,0,133,0,79811
18862,0,0,0,0,0,1,0,0,79813
18863,0,0,1,1,0,1,0,0,79822
18864,0,0,1,0,0,1,0,0,79823
18865,0,1152,1,0,0,0,0,0,79825
18867,0,0,2,0,15,2,0,0,79828
18868,0,0,2,0,15,2,0,0,79829
18869,0,1205,0,0,0,2,0,0,79830
18870,0,0,1,0,0,1,1421,0,79831
18871,0,0,1,1,0,1,133,0,79833
18872,0,0,0,1,0,1,0,0,79840
18873,0,0,1,0,0,1,0,0,79846
18874,0,250,1,0,0,1,133,0,79847
18875,0,0,1,0,0,0,0,0,79848
18876,0,0,1,1,0,1,133,0,79849
18877,0,0,1,1,7,1,0,0,79850
18878,0,0,2,0,0,2,133,0,79851
18879,0,0,2,0,0,2,133,0,79852
18880,0,0,1,0,0,1,133,0,79854
18881,0,19,1,0,0,1,0,0,79855
18882,0,0,1,0,0,1,0,0,79856
18883,0,250,1,0,0,1,133,0,79857
18884,0,0,1,1,0,1,0,0,79858
18885,0,0,1,0,0,1,133,0,79859
18886,0,0,1,0,0,1,133,0,79860
18887,0,0,2,0,0,2,0,0,79862
18888,0,1152,2,0,0,2,0,0,79863
18889,0,0,1,1,0,1,133,0,79865
18890,0,0,3,0,0,2,0,0,79866
18891,0,0,1,0,0,1,133,0,79868
18892,0,0,0,0,0,1,133,0,79869
18893,0,0,0,0,0,2,0,0,79870
18894,0,132,2,0,0,2,133,0,79871
18895,0,1201,3,0,0,2,133,0,79872
18896,0,0,2,0,0,2,0,0,79876
18897,0,0,2,0,0,2,0,0,79877
18898,0,65,2,0,0,2,133,0,79878
18899,0,0,1,0,0,1,0,0,79879
18900,0,51,1,1,11,1,133,0,79880
18901,0,0,2,0,0,2,133,0,79881
18902,0,0,0,0,0,0,133,0,79883
18903,0,0,1,0,0,1,133,0,79884
18904,0,1207,2,0,0,2,133,0,79885
18905,0,0,1,0,0,1,133,0,79886
18906,0,0,1,0,0,1,0,0,79888
18907,0,0,1,0,0,1,0,0,79889
18908,0,19,1,1,0,1,133,0,79890
18909,0,1253,1,0,0,1,133,0,79891
18910,0,0,1,1,0,1,133,0,79892
18911,0,0,0,0,0,1,133,0,79893
18912,0,1152,1,0,6,1,0,0,79894
18913,0,0,2,0,0,2,133,0,79895
18914,0,0,1,0,0,1,133,0,79896
18915,0,133,1,1,0,1,133,0,79897
18916,0,0,0,0,0,0,133,0,79898
18917,0,0,1,0,11,1,133,0,79899
18918,0,0,0,3,0,0,0,0,79901
18919,0,0,2,3,0,2,133,0,79902
18920,0,1152,1,0,0,1,0,0,79903
18921,0,1152,1,0,0,1,0,0,79904
18922,0,1245,0,0,0,1,0,0,79905
18923,0,0,0,0,0,1,0,0,79907
18924,0,0,2,0,0,2,133,0,79909
18925,0,0,1,0,0,1,0,0,79912
18926,0,85,1,0,0,1,133,0,79913
18927,0,1152,0,0,0,1,133,0,79914
18928,0,1152,0,0,0,0,0,0,79921
18929,0,0,1,0,0,1,0,0,79924
18930,0,0,1,1,0,1,0,0,79925
18931,0,1254,2,0,0,2,133,0,79926
