ID,Name_lang,NameAlt_lang,Title_lang,TitleAlt_lang,Classification,CreatureType,CreatureFamily,StartAnimState,DisplayID[0],DisplayID[1],DisplayID[2],DisplayID[3],DisplayProbability[0],DisplayProbability[1],DisplayProbability[2],DisplayProbability[3],AlwaysItem[0],AlwaysItem[1],AlwaysItem[2]
66491,Venus,,,,0,12,0,0,45195,0,0,0,1,1,1,1,0,0,0
66492,Anklor,,,,0,12,0,0,45606,0,0,0,1,1,1,1,0,0,0
66493,Croaker,,,,0,12,0,0,21950,0,0,0,1,1,1,1,0,0,0
66494,Dampwing,,,,0,12,0,3,45603,0,0,0,1,1,1,1,0,0,0
66495,Moltar,,,,0,12,0,0,45884,0,0,0,1,1,1,1,0,0,0
66496,Ignious,,,,0,12,0,0,45611,0,0,0,1,1,1,1,0,0,0
66497,Comet,,,,0,12,0,0,44533,0,0,0,1,1,1,1,0,0,0
66498,Nightstalker,,,,1,12,0,0,45612,0,0,0,1,1,1,1,0,0,0
66499,Bishibosh,,,,1,12,0,0,45613,0,0,0,1,1,1,1,0,0,0
66500,Jack,,,,1,12,0,0,21900,0,0,0,1,1,1,1,0,0,0
66512,Deiza Plaguehorn,,Master Pet Tamer,,0,7,0,0,45206,0,0,0,1,1,1,1,0,0,0
66515,Kortas Darkhammer,,Master Pet Tamer,,0,7,0,0,45211,0,0,0,1,1,1,1,0,0,0
66518,Everessa,,Master Pet Tamer,,0,7,0,0,45223,0,0,0,1,1,1,1,0,0,0
66520,Durin Darkhammer,,Master Pet Tamer,,0,7,0,0,45224,0,0,0,1,1,1,1,0,0,0
66522,Lydia Accoste,,Grand Master Pet Tamer,,0,7,0,0,45225,0,0,0,1,1,1,1,0,0,0
66523,UNUSED,,,,0,12,0,3,42467,0,0,0,1,1,1,1,0,0,0
66531,Sploder,,,,0,12,0,0,8189,0,0,0,1,1,1,1,0,0,0
66532,Goliath,,,,0,12,0,0,32670,0,0,0,1,1,1,1,0,0,0
66533,ED-005,,,,0,12,0,0,29279,0,0,0,1,1,1,1,0,0,0
66534,Fungor,,,,0,12,0,0,45614,0,0,0,1,1,1,1,0,0,0
66535,Tripod,,,,0,12,0,0,45615,0,0,0,1,1,1,1,0,0,0
66536,Glitterfly,,,,0,12,0,0,45616,0,0,0,1,1,1,1,0,0,0
66537,Stompy,,,,0,12,0,0,45618,0,0,0,1,1,1,1,0,0,0
66538,Dramaticus,,,,0,12,0,0,2838,0,0,0,1,1,1,1,0,0,0
66539,Prince Wart,,,,0,12,0,0,5379,0,0,0,1,1,1,1,0,0,0
66540,Cragmaw,,,,0,12,0,0,45619,0,0,0,1,1,1,1,0,0,0
66541,Gnasher,,,,0,12,0,0,45620,0,0,0,1,1,1,1,0,0,0
66542,Chomps,,,,0,12,0,0,45621,0,0,0,1,1,1,1,0,0,0
66543,Netherbite,,,,1,12,0,0,45622,0,0,0,1,1,1,1,0,0,0
66544,Jadefire,,,,1,12,0,0,45623,0,0,0,1,1,1,1,0,0,0
66545,Arcanus,,,,1,12,0,0,22587,0,0,0,1,1,1,1,0,0,0
66546,UNUSED,,,,0,12,0,0,42578,0,0,0,1,1,1,1,0,0,0
66547,UNUSED,,,,0,12,0,0,2177,0,0,0,1,1,1,1,0,0,0
66548,UNUSED,,,,0,12,0,0,19600,0,0,0,1,1,1,1,0,0,0
66550,Nicki Tinytech,,Master Pet Tamer,,0,7,0,0,45230,0,0,0,1,1,1,1,0,0,0
66551,Ras'an,,Master Pet Tamer,,0,7,0,0,45231,0,0,0,1,1,1,1,0,0,0
66552,Narrok,,Master Pet Tamer,,0,7,0,0,45232,0,0,0,1,1,1,1,0,0,0
66553,Morulu The Elder,,Master Pet Tamer,,0,7,0,0,21344,0,0,0,1,1,1,1,0,0,0
66557,Bloodknight Antari,,Grand Master Pet Tamer,,0,7,0,0,45238,0,0,0,1,1,1,1,0,0,0
66561,Gorma Asaan,,Master Pet Tamer,,0,7,0,0,19626,0,0,0,1,1,1,1,0,0,0
66566,UNUSED,,,,0,12,0,0,29331,0,0,0,1,1,1,1,0,0,0
66579,Widow Spiderling,,,,0,14,0,0,45905,0,0,0,1,0,0,0,0,0,0
66580,Spider,,,,0,14,0,0,44816,20923,0,0,1,1,1,1,0,0,0
66583,Taran Zhu,,Lord of the Shado-Pan,,1,7,0,0,45518,0,0,0,1,0,0,0,0,0,0
66601,Son of the Flame,,,,0,4,0,0,8409,0,0,0,1,0,0,0,0,0,0
66603,Rell Nightwind,,SI:7,,0,7,0,0,38873,0,0,0,0,0,0,0,5285,5285,0
66610,UNUSED,,,,0,12,0,0,14273,0,0,0,1,1,1,1,0,0,0
66611,UNUSED,,,,0,12,0,0,36605,0,0,0,1,1,1,1,0,0,0
66612,UNUSED,,,,0,12,0,0,37154,0,0,0,1,1,1,1,0,0,0
66613,Warble,,,,0,12,0,0,45624,0,0,0,1,1,1,1,0,0,0
66614,Gobbles,,,,0,12,0,0,45625,0,0,0,1,1,1,1,0,0,0
66615,Dinner,,,,0,12,0,0,45626,0,0,0,1,1,1,1,0,0,0
66616,Mort,,,,0,12,0,0,45629,0,0,0,1,1,1,1,0,0,0
66618,Stitch,,,,0,12,0,0,45628,0,0,0,1,1,1,1,0,0,0
66619,Spooky Strangler,,,,0,12,0,0,45630,0,0,0,1,1,1,1,0,0,0
66620,Rot,,,,0,12,0,3,45632,0,0,0,1,1,1,1,0,0,0
66621,UNUSED,,,,0,12,0,3,6290,0,0,0,1,1,1,1,0,0,0
66623,UNUSED,,,,0,12,0,3,6288,0,0,0,1,1,1,1,0,0,0
66624,Blight,,,,0,12,0,0,45634,0,0,0,1,1,1,1,0,0,0
66626,Fleshrender,,,,0,12,0,0,45635,0,0,0,1,1,1,1,0,0,0
66627,Cadavus,,,,0,12,0,0,37327,0,0,0,1,1,1,1,0,0,0
66628,Bloom,,,,1,12,0,0,19290,0,0,0,1,1,1,1,0,0,0
66629,Beakmaster X-225,,,,1,12,0,0,45636,0,0,0,1,1,1,1,0,0,0
66631,Grizzle,,,,1,12,0,0,23947,0,0,0,1,1,1,1,0,0,0
66635,Beegle Blastfuse,,Master Pet Tamer,,0,7,0,0,45259,0,0,0,1,1,1,1,0,0,0
66636,Nearly Headless Jacob,,Master Pet Tamer,,0,7,0,0,45260,0,0,0,1,1,1,1,0,0,0
66638,Okrut Dragonwaste,,Master Pet Tamer,,0,7,0,0,45261,0,0,0,1,1,1,1,0,0,0
66639,Gutretch,,Master Pet Tamer,,0,7,0,0,45262,0,0,0,1,1,1,1,0,0,0
66641,Skyfire Marine,,,,0,7,0,0,44977,44978,44979,44980,1,1,1,1,61576,0,61576
66656,General Nazgrim,,,,0,7,0,0,42562,0,0,0,1,0,0,0,0,0,0
66663,Mantid Flyer,,,,1,7,0,3,45274,0,0,0,1,0,0,0,0,0,0
66664,Subjugated Drake,,,,1,12,0,0,12869,0,0,0,1,1,1,1,0,0,0
66669,Dragonwaste Enslaver,,,,0,7,0,0,45279,0,0,0,1,1,1,1,0,0,0
66674,Gunship Turret,,,,0,9,0,0,44851,0,0,0,0,0,0,0,0,0,0
66675,Major Payne,,Grand Master Pet Tamer,,0,7,0,0,45283,0,0,0,1,1,1,1,0,0,0
66697,Rell Nightwind,,SI:7,,0,7,0,0,38873,0,0,0,0,0,0,0,0,0,0
66709,Dor the Wall,,,,0,12,0,0,45650,0,0,0,1,1,1,1,0,0,0
66710,Fangor,,,,0,12,0,0,45649,0,0,0,1,1,1,1,0,0,0
66711,Skyshaper,,,,0,12,0,0,45617,0,0,0,1,1,1,1,0,0,0
66712,Woodcarver,,,,0,12,0,0,45080,0,0,0,1,1,1,1,0,0,0
66713,Needleback,,,,0,12,0,0,45653,0,0,0,1,1,1,1,0,0,0
66714,Lightstalker,,,,0,12,0,3,36955,0,0,0,1,1,1,1,0,0,0
66715,Brood of Mothallus,,,,0,12,0,0,45099,0,0,0,1,1,1,1,0,0,0
66716,Toothbreaker,,,,0,12,0,0,45652,0,0,0,1,1,1,1,0,0,0
66718,Siren,,,,0,12,0,0,45651,0,0,0,1,1,1,1,0,0,0
66719,Bleat,,,,0,12,0,0,45654,0,0,0,1,1,1,1,0,0,0
66720,Lapin,,,,0,12,0,0,23926,0,0,0,1,1,1,1,0,0,0
66721,Piqua,,,,0,12,0,0,30971,0,0,0,1,1,1,1,0,0,0
66722,Mutilator,,,,0,12,0,0,40121,0,0,0,1,1,1,1,0,0,0
66723,Pounder,,,,0,12,0,0,45658,0,0,0,1,1,1,1,0,0,0
66724,Crusher,,,,0,12,0,0,45657,0,0,0,1,1,1,1,0,0,0
66725,Whiskers,,,,1,12,0,0,45660,0,0,0,1,1,1,1,0,0,0
66726,Stormlash,,,,1,12,0,0,45661,0,0,0,1,1,1,1,0,0,0
66727,Krik'thik Infiltrator,,,,1,7,0,0,43117,0,0,0,0,0,0,0,84769,0,0
66728,Chirrup,,,,1,12,0,0,43352,0,0,0,1,1,1,1,0,0,0
66730,Hyuna of the Shrines,,Grand Master Pet Tamer,,0,7,0,0,45322,0,0,0,1,1,1,1,0,0,0
66733,Mo'ruk,,Grand Master Pet Tamer,,0,7,0,0,45324,0,0,0,1,1,1,1,0,0,0
66734,Farmer Nishi,,Grand Master Pet Tamer,,0,7,0,0,45325,0,0,0,1,1,1,1,0,0,0
66738,Courageous Yon,,Grand Master Pet Tamer,,0,7,0,0,45326,0,0,0,1,1,1,1,0,0,0
66739,Wastewalker Shu,,Grand Master Pet Tamer,,0,7,0,0,45327,0,0,0,1,1,1,1,0,0,0
66741,Aki the Chosen,,Grand Master Pet Tamer,,0,7,0,0,45329,0,0,0,1,1,1,1,0,0,0
66747,Bloody Pool,,,,0,6,0,0,30707,0,0,0,1,0,0,0,0,0,0
66796,Captain Doren,,,,0,7,0,0,45057,0,0,0,1,1,1,1,49719,49616,0
66802,Fracture,,,,0,12,0,0,33293,0,0,0,1,1,1,1,0,0,0
66804,Crystallus,,,,0,12,0,0,45645,0,0,0,1,1,1,1,0,0,0
66805,Ruby,,,,0,12,0,0,36436,0,0,0,1,1,1,1,0,0,0
66806,Incinderous,,,,0,12,0,0,5990,0,0,0,1,1,1,1,0,0,0
66807,Ashtail,,,,0,12,0,0,45643,0,0,0,1,1,1,1,0,0,0
66808,Kali,,,,0,12,0,0,45644,0,0,0,1,1,1,1,0,0,0
66809,Helios,,,,0,12,0,0,42988,0,0,0,1,1,1,1,0,0,0
66810,Amythel,,,,0,12,0,0,19634,0,0,0,1,1,1,1,0,0,0
66811,Twilight,,,,0,12,0,0,45646,0,0,0,1,1,1,1,0,0,0
66812,Clatter,,,,1,12,0,0,34913,0,0,0,1,1,1,1,0,0,0
66813,Spring,,,,1,12,0,0,45647,0,0,0,1,1,1,1,0,0,0
66814,Pyth,,,,1,12,0,0,45648,0,0,0,1,1,1,1,0,0,0
66815,Bordin Steadyfist,,Master Pet Tamer,,0,7,0,0,45375,0,0,0,1,1,1,1,0,0,0
66819,Brok,,Master Pet Tamer,,0,7,0,0,45379,0,0,0,1,1,1,1,0,0,0
66822,Goz Banefury,,Master Pet Tamer,,0,7,0,0,45380,0,0,0,1,1,1,1,0,0,0
66824,Obalis,,Grand Master Pet Tamer,,0,7,0,0,45381,0,0,0,1,1,1,1,0,0,0
66855,Rell Nightwind,,SI:7,,0,7,0,0,38873,0,0,0,0,0,0,0,0,0,0
66856,Sky Admiral Rogers,,,,0,7,0,0,45220,0,0,0,1,0,0,0,0,0,0
66865,Bix Bomblobber,,,,0,7,0,0,45420,0,0,0,1,0,0,0,0,0,0
66866,Scarfang,,,,0,7,0,0,45421,0,0,0,1,0,0,0,0,0,0
66871,Weili the Wise,,,,0,7,0,0,45425,0,0,0,1,0,0,0,0,0,0
66872,Furious Fan,,,,0,7,0,0,45426,0,0,0,1,0,0,0,0,0,0
66896,Strongarm Gyrocopter,,,,1,10,0,0,37616,0,0,0,1,0,0,0,0,0,0
66897,Strongarm Gyrocopter,,,,1,10,0,0,36372,11686,0,0,0,1,0,0,0,0,0
66913,Stormwind to Pandatia - Alliance intro Scene - CLIENT-SIDE - JSB,,,,1,7,0,0,34004,34005,0,0,3,1,0,0,1899,143,2551
66915,Kor'kron Elite,,,,1,7,0,0,14360,0,0,0,1,0,0,0,30178,0,0
66918,Seeker Zusshi,,Grand Master Pet Tamer,,0,7,0,0,45504,0,0,0,1,1,1,1,0,0,0
66919,"Sully ""The Pickle"" McLeary",,SI:7,,0,7,0,0,38872,0,0,0,0,0,0,0,0,0,0
66921,Mishka,,SI:7,,0,7,0,0,38870,0,0,0,0,0,0,0,0,0,49761
66922,Amber Kearnen,,SI:7,,0,7,0,0,38876,0,0,0,0,0,0,0,0,0,0
66923,Skimmer,,,,0,12,0,0,45655,0,0,0,1,1,1,1,0,0,0
66924,Nimm Codejack,,SI:7,,0,7,0,0,38875,0,0,0,0,0,0,0,0,0,0
66925,Mollus,,,,0,12,0,0,32661,0,0,0,1,1,1,1,0,0,0
66926,Diamond,,,,0,12,0,0,45656,0,0,0,1,1,1,1,0,0,0
66927,Nodd Codejack,,SI:7,,0,7,0,0,38871,0,0,0,0,0,0,0,4994,0,0
66930,Burgle,,,,1,12,0,0,45562,0,0,0,1,1,1,1,0,0,0
66931,Stormwind Soldier,,,,0,7,0,0,45506,32652,32652,45507,1,1,1,1,1899,143,0
66942,Sha Haunt,,,,6,4,0,0,40884,0,0,0,1,0,0,0,0,0,0
66950,Pandaren Water Spirit,,,,0,12,0,0,45942,0,0,0,1,1,1,1,0,0,0
66961,General Nazgrim,,,,0,7,0,0,42562,0,0,0,1,0,0,0,0,0,0
66964,Dipsy,,,,0,12,0,0,45556,0,0,0,1,1,1,1,0,0,0
66965,Flufftail,,,,0,12,0,0,45557,0,0,0,1,1,1,1,0,0,0
66966,Blaze,,,,0,12,0,3,30356,0,0,0,1,1,1,1,0,0,0
66982,Emeralda,,,,0,12,0,0,45559,0,0,0,1,1,1,1,0,0,0
66983,Moonstalker,,,,0,12,0,0,45639,0,0,0,0,0,0,0,0,0,0
66984,Baneling,,,,0,12,0,0,45527,0,0,0,1,1,1,1,0,0,0
66993,Helena Stanton,,Master Pet Tamer,,0,7,0,0,45532,0,0,0,1,1,1,1,0,0,0
66996,Sleet,,,,0,12,0,3,45633,0,0,0,1,1,1,1,0,0,0
66997,Drogar,,,,0,12,0,3,45631,0,0,0,1,1,1,1,0,0,0
67003,Taran Zhu,,Lord of the Shado-Pan,,1,7,0,0,45518,0,0,0,1,0,0,0,0,0,0
67011,Garrosh'ar Grunt,,,,0,7,0,0,45548,45549,45550,45551,1,1,1,1,0,0,0
67022,Wanderer's Festival Hatchling,,,,6,14,0,0,44779,0,0,0,1,0,0,0,0,0,0
67063,Skyfire Bomber,,,,1,9,0,0,26556,0,0,0,1,0,0,0,0,0,0
67067,Rell's Gyrocopter,,,,1,9,0,3,44634,0,0,0,1,0,0,0,0,0,0
67068,Rell's Gyrocopter,,,,1,9,0,3,44634,0,0,0,1,0,0,0,0,0,0
67158,Kor'kron Elite,,,,1,7,0,0,14360,0,0,0,1,0,0,0,30178,0,0
67159,Tiger Temple Monk,,,,0,7,0,0,45929,45928,0,0,1,1,0,0,0,0,0
67230,Imperial Moth,,,,0,12,0,3,44551,0,0,0,1,1,1,1,0,0,0
67233,Imperial Silkworm,,,,0,12,0,0,40521,0,0,0,1,1,1,1,0,0,0
67249,Pandaren Slave,,,,0,7,0,0,42300,42301,42302,42303,1,1,0,0,0,0,0
67281,Grease Worker,,,,0,7,0,0,46126,46126,46131,46132,1,1,1,1,31824,0,0
67304,Shieldwall Footman,,,,0,7,0,0,46148,46149,0,0,1,1,0,0,21573,1203,0
67319,Darkmoon Hatchling,,,,0,12,0,0,46163,0,0,0,1,0,0,0,0,0,0
67329,Darkmoon Glowfly,,,,0,14,0,3,46171,0,0,0,0,0,0,0,0,0,0
67332,Darkmoon Eye,,,,0,12,0,3,46174,0,0,0,0,0,0,0,0,0,0
67334,Bloodhilt Honor Guard,,,,0,7,0,0,47197,47199,0,0,1,1,1,1,30178,0,0
67344,Swift Gray Wolf,,,,6,1,0,0,14574,0,0,0,1,1,1,1,0,0,0
67359,Skyfire Gyrocopter X2,,,,1,9,0,3,44634,0,0,0,1,0,0,0,0,0,0
67370,Jeremy Feasel,,Master Pet Tamer,,0,7,0,0,46188,0,0,0,0,0,0,0,0,0,0
67382,Fezwick,,,,0,12,0,0,46192,0,0,0,0,0,0,0,0,0,0
67383,Honky-Tonk,,,,0,12,0,0,46193,0,0,0,0,0,0,0,0,0,0
67384,Judgement,,,,0,12,0,3,46174,0,0,0,0,0,0,0,0,0,0
67386,Sky Admiral Rogers,,,,1,7,0,0,45220,0,0,0,1,0,0,0,0,0,0
67387,Tinkmaster Overspark,,Chief Architect of Gnomish Engineering,,0,7,0,2,46545,0,0,0,100,0,0,0,1903,0,0
67395,Beachhead Demolisher,,,,1,9,0,0,28823,0,0,0,1,0,0,0,0,0,0
67443,Crow,,,,0,12,0,3,36743,0,0,0,0,0,0,0,0,0,0
67461,Warlord Bloodhilt,,,,1,7,0,0,46247,0,0,0,1,0,0,0,14824,0,0
67493,Siege-o-Matic 4000,,,,6,9,0,3,28830,0,0,0,1,0,0,0,0,0,0
67496,Distract-o-matic 9000,,,,1,9,0,3,15382,0,0,0,1,0,0,0,0,0,0
67560,King Varian Wrynn,,King of Stormwind,,1,7,0,0,47029,0,0,0,1,1,1,1,45899,0,0
67607,Ultra-Kerploder 2500,,Limited Edition,,1,9,0,0,19139,0,0,0,1,0,0,0,0,0,0
67634,Well Supplied Buff Bunny,,,,0,10,0,0,16480,21342,0,0,0,1,0,0,0,0,0
67666,Well Fed Buff Bunny,,,,0,10,0,0,16480,21342,0,0,0,1,0,0,0,0,0
67679,Eternal Strider,,,,0,8,0,0,43798,0,0,0,1,1,1,1,0,0,0
67687,Special Attack Manager,,,,0,10,0,0,16480,21342,0,0,0,1,0,0,0,0,0
67733,Inspired Buff Bunny,,,,0,10,0,0,16480,21342,0,0,0,1,0,0,0,0,0
67761,Chi-Ji,,The Red Crane,,1,1,0,0,46475,0,0,0,1,0,0,0,0,0,0
67765,Skyfire Gyrocopter Pilot,,,,0,7,0,0,45156,45157,45158,45159,1,1,0,0,1829,0,47014
67768,Swamp Hopper,,,,0,8,0,0,43344,43352,0,0,1,1,1,1,0,0,0
67771,Amberglow Firefly,,,,0,8,0,3,46171,0,0,0,1,0,0,0,0,0,0
67801,High Marshal Twinbraid,,,,1,7,0,0,46911,0,0,0,1,0,0,0,43008,0,42484
67808,JINYU Manual Labor Bunny,,,,0,10,0,0,16480,21342,0,0,0,1,0,0,0,0,0
67817,Bubble Trap Vehicle,,,,0,10,0,0,16480,21342,0,0,0,1,0,0,0,0,0
67822,Lion's Landing Elite,,,,1,7,0,0,46466,46467,46468,46469,1,1,1,1,37120,21572,0
67867,Garrosh Hellscream,,Warchief,,1,7,0,0,32904,0,0,0,1,0,0,0,30414,0,0
67897,Gnomish Flying Machine,,,,1,9,0,3,27665,0,0,0,1,0,0,0,0,0,0
67936,GNOME Manual Labor Bunny,,,,0,10,0,0,16480,21342,0,0,0,1,0,0,0,0,0
67938,Well Lubricated Buff Bunny,,,,0,10,0,0,16480,21342,0,0,0,1,0,0,0,0,0
67941,Oily Serpent,,,,0,8,0,0,45649,0,0,0,1,1,1,1,0,0,0
67959,Tinkmaster Overspark,,Chief Architect of Gnomish Engineering,,0,7,0,0,7028,0,0,0,100,0,0,0,1903,0,0
67961,GNOME Gadget Bunny,,,,0,10,0,0,16480,21342,0,0,0,1,0,0,0,0,0
67967,Shieldwall Mecha-Pounder,,,,1,9,0,0,46557,0,0,0,1,0,0,0,0,0,0
67973,Genn Greymane,,,,1,7,0,0,29613,0,0,0,1,0,0,0,46737,0,0
67975,Inspired Buff Bunny,,,,0,10,0,0,16480,21342,0,0,0,1,0,0,0,0,0
67976,Tinkmaster Overspark,,Chief Architect of Gnomish Engineering,,0,7,0,0,7028,0,0,0,100,0,0,0,1903,0,0
68003,The Monkey King,,,,1,7,0,0,46707,0,0,0,1,0,0,0,92961,0,0
68004,Anduin Wrynn,,Prince of Stormwind,,0,7,0,0,46095,0,0,0,1,0,0,0,0,0,0
68005,The Jade Warlord,,,,1,7,0,0,46564,0,0,0,1,0,0,0,82348,0,0
68018,Jubeka Shadowbreaker,,Master Demonologist,,0,7,0,0,46572,0,0,0,1,0,0,0,0,0,0
68019,Kanrethad Ebonlocke,,Leader of the Black Harvest,,0,7,0,0,46573,0,0,0,1,0,0,0,0,0,0
68025,Thrall,,,,1,7,0,0,38689,0,0,0,1,0,0,0,56228,0,0
68038,Aggra,,,,1,7,0,0,48082,0,0,0,1,0,0,0,58137,57763,0
68052,Sunreaver Citizen,,,,0,7,0,0,46605,46606,46607,46608,1,1,1,1,0,0,0
68059,Thrall,,,,1,7,0,0,38689,0,0,0,1,0,0,0,56228,0,0
68084,Lor'themar Theron,,Regent Lord of Quel'Thalas,,1,7,0,0,17122,0,0,0,0,0,0,0,62232,0,0
68098,Ashtongue Worker,,,,0,7,0,0,20422,21117,21115,21118,1,0,0,0,14707,0,0
68101,DWARF Manual Labor Bunny,,,,0,10,0,0,16480,21342,0,0,0,1,0,0,0,0,0
68103,Inspired Buff Bunny,,,,0,10,0,0,16480,21342,0,0,0,1,0,0,0,0,0
68106,Anduin Wrynn,,Prince of Stormwind,,0,7,0,0,46095,0,0,0,1,0,0,0,0,0,0
68108,Lady Jaina Proudmoore,,Leader of the Kirin Tor,,1,7,0,0,46819,0,0,0,1,1,1,1,0,0,0
68116,Loaded for Bear Buff Bunny,,,,0,10,0,0,16480,21342,0,0,0,1,0,0,0,0,0
68138,Rocket Chicken,,,,0,12,0,0,46653,0,0,0,1,1,1,1,0,0,0
68145,Legion Satyr,,,,0,3,0,0,2878,0,0,0,0,0,0,0,14874,14874,0
68147,Illidari Satyr,,,,0,3,0,0,2687,0,0,0,0,0,0,0,14874,14874,0
68150,Anduin Wrynn,,Prince of Stormwind,,0,7,0,0,46095,0,0,0,1,0,0,0,0,0,0
68151,Essence of Order,,,,1,10,0,3,21484,0,0,0,0,0,0,0,0,0,0
68210,Dwarf Construction Site,,,,0,10,0,0,16480,21342,0,0,0,1,0,0,0,0,0
68213,Work Complete,,,,0,10,0,0,16480,21342,0,0,0,1,0,0,0,0,0
68214,Jinyu Construction Site,,,,0,10,0,0,16480,21342,0,0,0,1,0,0,0,0,0
68235,Genn Greymane,,,,1,7,0,0,29613,0,0,0,1,0,0,0,46737,0,0
68263,Pandaren Fireworks,,,,0,10,0,0,46718,0,0,0,0,1,0,0,0,0,0
68267,Cinder Kitten,,,,0,12,0,0,46720,0,0,0,1,0,0,0,0,0,0
68278,Lor'themar Theron,,Regent Lord of Quel'Thalas,,1,7,0,0,17122,0,0,0,0,0,0,0,62232,0,0
68287,Baine Bloodhoof,,High Chieftain,,1,7,0,0,30272,0,0,0,1,1,1,1,58367,0,0
68289,Xi'ri,,,,1,10,0,0,20306,0,0,0,0,0,0,0,0,0,0
68303,PANDAREN Manual Labor Bunny,,,,0,10,0,0,16480,21342,0,0,0,1,0,0,0,0,0
68324,Hair of the Dog Buff Bunny,,,,0,10,0,0,16480,21342,0,0,0,1,0,0,0,0,0
68327,Volatile Firefly,,,,0,8,0,0,44536,0,0,0,1,1,1,1,0,0,0
68330,Cauldron Bunny,,,,0,10,0,0,16480,21342,0,0,0,1,0,0,0,0,0
68357,Shan Kien,,Korune Warlord,,1,7,0,0,46749,0,0,0,0,0,0,0,0,0,0
68358,Dreadweaver Avartu,,,,1,7,0,0,46752,0,0,0,0,0,0,0,0,0,0
68359,Pandaren ASLEEP Bunny,,,,0,10,0,0,16480,21342,0,0,0,1,0,0,0,0,0
68396,Rocks,,,,0,7,0,0,46771,0,0,0,1,0,0,0,0,0,0
68412,Iron Fisted Buff Bunny,,,,0,10,0,0,16480,21342,0,0,0,1,0,0,0,0,0
68415,Crypt Bunny,,,,0,7,0,0,36372,11686,0,0,0,1,0,0,0,0,0
68462,Flowing Pandaren Spirit,,Grand Master Pet Tamer,,0,4,0,0,40357,0,0,0,1,1,1,1,0,0,0
68463,Burning Pandaren Spirit,,Grand Master Pet Tamer,,0,4,0,0,42932,0,0,0,1,1,1,1,0,0,0
68464,Whispering Pandaren Spirit,,Grand Master Pet Tamer,,0,4,0,0,46807,0,0,0,1,1,1,1,0,0,0
68465,Thundering Pandaren Spirit,,Grand Master Pet Tamer,,0,4,0,0,46808,0,0,0,1,1,1,1,0,0,0
68466,Pandaren Fire Spirit,,,,0,12,0,0,46809,0,0,0,1,1,1,1,0,0,0
68467,Pandaren Air Spirit,,,,0,12,0,0,46810,0,0,0,1,1,1,1,0,0,0
68468,Pandaren Earth Spirit,,,,0,12,0,0,46811,0,0,0,1,1,1,1,0,0,0
68474,Commander Scargash,,,,1,7,0,0,46813,0,0,0,0,1,0,0,34693,0,0
68477,Kor'kron Sentry,,,,1,7,0,0,46373,0,0,0,1,0,0,0,43175,49728,0
68482,Silvermoon Scholar,,,,0,7,0,0,46601,46173,46172,46602,1,1,1,1,0,0,0
68500,Heavy Metal Buff Bunny,,,,0,10,0,0,16480,21342,0,0,0,1,0,0,0,0,0
68502,Spectral Cub,,,,0,12,0,0,30409,0,0,0,1,1,1,1,0,0,0
68506,Sumprush Rodent,,,,0,14,0,0,40714,40717,0,0,1,1,0,0,0,0,0
68509,Rocket Chicken,,,,0,12,0,0,46825,0,0,0,1,1,1,1,0,0,0
68511,Narrator,,,,0,7,0,0,36372,11686,0,0,0,1,0,0,0,0,0
68513,Sumprush Rodent,,,,0,10,0,0,40714,40717,0,0,1,1,0,0,0,0,0
68518,GNOME Trap Bunny,,,,0,10,0,0,16480,21342,0,0,0,1,0,0,0,0,0
68555,Ka'wi the Gorger,,,,1,14,0,0,46862,0,0,0,1,0,0,0,0,0,0
68558,Gorespine,,,,1,14,0,0,47740,0,0,0,1,0,0,0,0,0,0
68559,No-No,,,,1,14,0,0,47754,0,0,0,1,0,0,0,0,0,0
68560,Greyhoof,,Calf of Darkhide,,1,14,0,0,47742,0,0,0,1,0,0,0,0,0,0
68561,Lucky Yi,,,,1,14,0,0,42986,0,0,0,1,0,0,0,0,0,0
68562,Ti'un the Wanderer,,,,1,14,0,0,47743,0,0,0,1,0,0,0,0,0,0
68563,Kafi,,,,1,14,0,0,47744,0,0,0,1,0,0,0,0,0,0
68564,Dos-Ryga,,,,1,14,0,3,41372,0,0,0,1,0,0,0,0,0,0
68565,Nitun,,The Midnight Plunderer,,1,14,0,0,47745,0,0,0,1,0,0,0,0,0,0
68566,Skitterer Xi'a,,,,1,14,0,0,44096,0,0,0,1,0,0,0,0,0,0
68567,Crimson,,,,0,12,0,0,14779,0,0,0,1,0,1,1,0,0,0
68568,Glowy,,,,0,12,0,0,42926,0,0,0,1,0,1,1,0,0,0
68569,Marley,,,,0,12,0,0,46863,0,0,0,1,0,1,1,0,0,0
68570,Tiptoe,,,,0,12,0,0,40002,0,0,0,1,0,1,1,0,0,0
68571,Whispertail,,,,0,12,0,0,44445,0,0,0,1,0,1,1,0,0,0
68572,Sludgy,,,,0,12,0,0,42781,0,0,0,1,0,1,1,0,0,0
68573,Darnak the Tunneler,,,,0,12,0,0,1418,0,0,0,1,0,1,1,0,0,0
68575,Dusty,,,,0,12,0,0,20749,0,0,0,1,0,1,1,0,0,0
68577,Pandaren Water Spirit,,,,0,12,0,0,39741,0,0,0,1,1,1,1,0,0,0
68578,Pandaren Earth Spirit,,,,0,12,0,0,40079,0,0,0,1,1,1,1,0,0,0
68579,Pandaren Air Spirit,,,,0,12,0,0,41252,0,0,0,1,1,1,1,0,0,0
68580,Pandaren Fire Spirit,,,,0,12,0,0,39747,0,0,0,1,1,1,1,0,0,0
