ID,Name,Field_12_0_0_64499_001,Field_9_1_5_39977_001
705,"Frostfire Ridge 6.0: zto - Drek'Thar's Plight Questline - ""SmeltCraft"" - OnComplete",0,29
706,Quest - Gorgrond (Our Gun's Bigger: North Tower Flared) - ELM,0,74
707,Garrison - Generic Building Activate,0,27
708,Quest - Gorgrond (Our Gun's Bigger: South Tower Flared) - ELM,0,12
709,Talador 6.0 - Farm - Caravan - GJC,0,68
710,Quest - Gorgrond (Far From Invulnerable: Garloc's Axe) - ELM,0,53
711,Talador 6.0 - Farm - Fires - GJC ,0,101
712,Frostfire Finale Scenario - Drek'thar Channel - Stage 4 - PRK,0,26
713,Quest - Gorgrond (Far From Invulnerable: Kroga's Blade) - ELM,0,12
714,Quest - Gorgrond (Take the Plunge: Nuke the Prototype) - ZTO,0,12
715,Quest - Gorgrond (Far From Invulnerable: Rakish's Hammer) - ELM,0,8
716,Talador 6.0 - Auchindoun - Court of Souls - Corpses - GJC,0,85
717,Shadowmoon Valley 6.x - Observatory - Crystal Assignments - HMC,0,14
718,Frostfire Ridge - Prequel - Wor'gol to Bladespire - Streaming Orcs (RKS),0,11
719,Test - Darren's Footprints,0,3
720,Talador 6.0 - Auchindoun - Teron'gor Feasting at Tomb of Souls - GJC,0,135
721,Talador - Iron Horde Line - Horde - Durotan/Draka Roll Out of First Beach Camp (RKS),0,9
722,Frostfire Finale Scenario - Army Run In - PRK,0,48
723,Shadowmoon Valley 6.x - Holograms On - Flair (HMC),0,10
724,Frostfire Ridge - Bladespire Fortress - Ramp Flow NPCs (RKS),0,8
725,Talador - Iron Horde - Beach - Draenei Camp Explosion (RKS),0,118
726,Gorgrond - Black Powder Drawing - PRK,0,102
727,"Frostfire Ridge 6.0: zto - ""SmeltCraft"" - Pre-Scene",0,1
728,Talador 6.0 - Auchindoun - Spider Cave - Spawner Values - GJC,0,59
729,Frostfire Ridge: (DLA) - Treasure - Saberon Stash Hint,0,9
730,Talador - Iron Horde - Horde - Beach - Telescope (RKS),0,59
731,World - Toy - Treasure Map Drawing - PRK,0,14
732,World - Map Drawing Tech - Shared Package - PRK [MAYBE BROKEN],0,26
733,Draenor - Quest - Flowerpicker Homage (RKS),0,126
734,Gorgrond 6.0: zto - Laughing Skull - Kaz Intro - Setting - NOT USED,0,4
735,Gorgrond 6.0: zto - Laughing Skull - Kaz Credit,0,9
736,Quest - Gorgrond (Survey The Battlefield: Hansel's Spyglass) - ELM,0,81
737,Talador 6.0 - Auchindoun - Telmor - Fires - GJC,0,32
738,Talador 6.0 - Auchindoun - Telmor - Corpses and Runes - GJC,0,53
739,Talador - Iron Horde - Horde - Tuurem - Telescope (RKS),0,34
740,"Gorgrond 6.0: zto - ""We Are Done With Subtle"" - Doomhammer's Dethroller - Vehicle Exposition",0,62
741,"Gorgrond 6.0: zto - ""The Doomhammer"" - Orgrim & Kor'gall flavor",0,13
742,Talador - Iron Horde - Horde - Tuurem - Corpses (RKS),0,11
743,"Gorgrond 6.0: zto - ""Build Us A Backdoor"" - Entering Stonemaul Slave Camp",0,14
744,Shadowmoon - Karabor Intro - Flies on Dead Elekk - PRK,0,117
745,Gorgrond - Genesaur Area - Seeding the Land - PRK,0,74
746,Talador - Iron Horde - Horde - Tuurem - Super Weapon Explosion (RKS),0,186
747,"Quest - Gorgrond 6.0 (""Psycho-ology"", Transition: Kaz leaving Stonemaul, Scene ) - ZTO",0,14
748,Gorgrond 6.0: zto - Horde Flavor - Limbflayer Stabbing 001,0,27
749,"Gorgrond 6.0: zto - ""Laughing Skull"" - Fire victims",0,26
751,Quest - Shadowmoon Valley 6.0 (Catching His Eye: Cordana Felsong - Crossroads Area Trigger) - ELM,0,95
752,Quest - Shadowmoon Valley 6.0 (Catching His Eye: Cordana Felsong - Cave Entrance Area Trigger) - ELM,0,104
753,Quest - Shadowmoon Valley - 6.0 - (Velen Staff Scene: Play Scene) - JSB,0,344
754,NLC Test,0,21
755,"Gorgrond 6.0: zto - Blackrock Outpost - ""They Love Iron"" - Kaz's Disturbing Crate (Iron Roller) ",0,63
756,Talador - Iron Horde - Alliance - Logging Camp - Telescope (RKS),0,59
757,Talador - Iron Horde Line - Alliance - Maraad/Yrel Roll Out of First Beach Camp (RKS),0,9
758,Talador - Iron Horde - Alliance - Tuurem - Telescope (RKS),0,51
759,Talador - Court of Souls - Yuuri Gets Up (HMC),0,10
760,Quest - Shadowmoon Valley 6.0 (To Catch a Shadow: Quest Complete Scene) - ELM,0,367
764,Shadowmoon Dungeon - Bonemaw - Vehicle Camera Scene 1 - CRT,0,76
765,Garrison - Building Activate Shared,0,2
766,Garrison - Alliance Lumber Mill Activate v1 (unfinished),0,33
767,Talador - Iron Horde - Shattrath Scenario - Corpses (RKS),0,11
768,Quest - Frostfire Ridge (What Must Be Done: Burial) - ELM,0,190
770,Quest - Frostfire Ridge (All is Revealed: Gul'dan Scene) - ELM,0,560
771,Frostfire Ridge - Prequel - Garrison Landing - Thrall/Drek'Thar/Khadgar Landing to Top of Hill (RKS),0,103
772,Blackrock Foundry - Oregorger - Trash - Orcs Pulled into the Ground Scene - EP,0,0
773,"Quest - Frostfire Ridge (""The Shadow Gate"" Scene) - LWB",0,602
774,Shadowmoon Dungeon - Bonemaw - Vehicle Camera Scene 2 - CRT,0,91
775,Shadowmoon Dungeon - Bonemaw - Vehicle Camera Scene 3 - CRT,0,91
776,Gorgrond - Belcher Cauldron: Escape Sequence (HMC),0,90
777,Foundry Raid - Iron Maidens - Ship Explosion,0,0
778,Frostfire Ridge - Prequel - Garrison Landing - Durotan/Thrall/Drek'Thar/Khadgar Top of Hill to Garrison (RKS),0,151
779,Frostfire Ridge: (DLA) - Garrison Ch. I - Horde - Rocket Chicken - Cog,0,59
780,Tanaan Jungle Intro - Blasted Lands - Into Portal - PRK,0,0
781,Gorgrond - Belcher Cauldron: Escape - Camera Shakes (HMC),0,85
782,Gorgrond - Belcher Cauldron: Escape - Camera Shake 1 (HMC),0,92
783,Gorgrond - Belcher Cauldron: Escape - Camera Shake 2 (HMC),0,95
784,Gorgrond - Belcher Cauldron: Escape - Camera Shake 3 (HMC),0,98
785,Frostfire Ridge: (DLA) - Garrison Ch. I - Horde - Rocket Chicken - Carbonfrost Flamecore,0,87
786,Frostfire Ridge - Player Garrison - Shaper I - Turn-In Event (HMC),0,90
787,Frostfire Ridge: (DLA) - Garrison Ch. I - Horde - Rocket Chicken - Condensed Geyser Gas,0,112
788,Frostfire Ridge: (DLA) - Garrison Ch. I - Alliance - Mole Machine Ride,0,208
789,Frostfire Ridge - Prequel - Garrison - Portal Opening (RKS),0,188
790,Shadowmoon Valley 6.x - Player Garrison - Shaper I - Turn-In Event (HMC),0,95
791,Frostfire Ridge: (DLA) - Garrison Ch. I - Horde - Rocket Chicken - Ride Out,0,192
792,Foundry Raid - Iron Maidens - Engineer - Disorientation Grenade 4. Blind Effect,0,0
793,Frostfire Ridge - Prequel - Garrison Landing - Garrison to Wor'gol Flight (RKS),0,76
797,Tanaan Jungle Intro - Flavor - Bleeding Hollow Candles - PRK,0,12
798,Frostfire Ridge - Prequel - Garrison Landing - Durotan Departs to Wor'gol (RKS),0,0
799,Talador - Exarch's Refuge - H NPCs Leave - GJC,0,0
800,Talador - Exarch's Refuge - A NPCs Leave - GJC,0,31
801,Frostfire Ridge: (DLA) - Garrison Ch. I - Alliance - Mole Machine Leave,0,206
802,Garrison 6.0: zto - Archmage Vargoth - Pre-Follower Event,0,0
803,Garrison 6.0: zto - Archmage Vargoth - Follower Unlock Event,0,0
804,Tanaan Jungle Intro - Generic Package - PRK,0,0
805,Tanaan Jungle Intro - Dark Portal - Running In - PRK,0,2
806,Tanaan Jungle Intro - Dark Portal - Running Away - PRK,0,77
807,Quest - Frostfire Ridge (To Capture Gul'dan: Quest Complete Scene) - ELM,0,401
808,Tanaan Jungle Intro - Dark Portal - Gul'dan's Freedom - PRK,0,130
809,Tanaan Jungle Intro - Small Bug Field - PRK,0,158
810,Talador - Tomb of Lights - Tuulani Leaves - GJC,0,44
811,Tanaan Jungle Intro - Bleeding Hollow - Cage Package - PRK,0,0
812,Tanaan Jungle Intro - Bleeding Hollow - Southern Cage - PRK,0,24
813,Tanaan Jungle Intro - Bleeding Hollow - Eastern Cage - PRK,0,18
814,Tanaan Jungle Intro - UNUSED - Bleeding Hollow - Cage 03 - PRK,0,3
815,Tanaan Jungle Intro - UNUSED - Bleeding Hollow - Cage 04 - PRK,0,4
816,Tanaan Jungle Intro - Bleeding Hollow - Blood Bowls OLD - PRK,0,68
817,Tanaan Jungle Intro - Bleeding Hollow - Curious Hatchets - PRK,0,0
818,Quest - Frostfire Ridge - Sample (JSB),0,0
819,Tanaan Jungle Intro - Smaller Bug Field - PRK,0,159
820,Azsuna - Academy - Runes Package - PRK,0,82
821,Talador - Sunsworn Camp - Tuulani Leaves - GJC,0,64
822,Talador - Light's Rest - Tuulani Leaves - GJC,0,72
823,Talador - Telmor - Screaming Citizen 1 - GJC,0,70
824,Talador - Telmor - Screaming Citizen 2 - GJC,0,76
825,Shadowmoon Valley 6.x - Pale Cave - Bonus Objective - Save Arekk (HMC),0,101
826,Shadowmoon Valley 6.x - Pale Cave - Bonus Objective - Save Diaani (HMC),0,108
827,Shadowmoon Valley 6.x - Pale Cave - Bonus Objective - Save Zuulo (HMC),0,108
828,Talador - Telmor - Restalaan Escapes - GJC,0,77
829,Frostfire Ridge 6.0: zto - Grimfrost Hill - Death of Urukag,0,0
830,Shadowmoon Valley 6.x - Pale Cave - Bonus Objective - Save Roona (HMC),0,111
831,Tanaan Jungle Intro - Bleeding Hollow - Run To Altar - PRK,0,10
832,Tanaan Jungle Intro - Bleeding Hollow - Khadgar Leaves - PRK,0,11
833,Tanaan Jungle Intro - Shattered Hand - Run To Cave - PRK,0,11
834,Tanaan Jungle Intro - Shadowmoon - Run To Quarry - PRK,0,11
835,Tanaan Jungle Intro - Blackrock - Run To Tank - PRK,0,11
836,Tanaan Jungle Intro - Grommash - Run To Boats - PRK,0,11
837,Vignette - Frostfire Ridge - Brotoculus Pups - LWB,0,571
838,Tanaan Jungle Intro - Shattered Hand - Ring of Fire - PRK,0,0
839,Tanaan Jungle Intro - Shattered Hand - Kargath Fight - PRK,0,0
840,Frostfire Ridge - Prequel - Mines - Peons Mine Things (RKS),0,0
841,Talador 6.0 - Draenei Spirits - GJC,0,0
842,Shadowmoon Valley 6.x - Going Undercover - Ner'zhul Event 1 - HMC,0,193
843,Shadowmoon Valley 6.x - Going Undercover - Ner'zhul Event 2 - HMC,0,194
844,Tanaan Jungle Intro - Shadowmoon - Runes and Portals - PRK,0,233
845,Gorgrond 6.0: zto - Laughing Skull - Destroy Village,0,56
846,Frostfire Ridge - Garrison - Cordana - Gul'dan Line Accepted (RKS),0,0
847,Scenario - Defense of Karabor - Client Scene - Cluster Explosions,0,86
848,Scenario - Defense of Karabor - Client Scene - Gazebo Explosion,0,73
849,Shadowmoon Hideout - Floating Dudes Ner'zhul - CRT,0,1098
850,Tanaan Jungle Intro - Shattered Hand - Prisoner Escape - PRK,0,0
851,Frostfire Ridge - Grom'gar - Ogre Follower - Dagg Freed (RKS),0,30
852,Frostfire Ridge - Daggermaw Ravine - Ogre Follower - Dagg Freed (RKS),0,39
853,Tanaan Jungle Intro - Shattered Hand - Run To Hill - PRK,0,13
854,Quest - Nagrand 6.0 (The Might of the Warsong: Wolf Pack) - ELM,0,183
855,Spires of Arak: (DLA) - Intro - Laser,0,361
856,Shadowmoon Valley 6.x - Velen's Vision - End Camera (HMC),0,235
857,Tanaan Jungle Intro - Shadowmoon - Keli'dan's Particles - PRK,0,0
858,Tanaan Jungle Intro - Shadowmoon - Keli'dan's Particles II - PRK,0,17
859,Shadowmoon Valley 6.x - Velen's Vision - End Orcs (HMC),0,268
860,Shadowmoon Valley 6.x - The Shimmering Mor - Egg Complete - (LWB),0,53
861,Tanaan Jungle Intro - Shadowmoon - Maladaar and Yrel Leave - PRK,0,9
862,Shadowmoon Valley 6.x - Velen's Vision - Epilogue (HMC),0,245
863,Talador 6.0 - Alliance Garrison Outpost - Armory Chosen - GJC,0,1
864,Talador 6.0 - Alliance Garrison Outpost - Mage Tower Chosen - GJC,0,3
865,Talador 6.0 - Horde Garrison Outpost - Armory Chosen - GJC,0,3
866,Talador 6.0 - Horde Garrison Outpost - Mage Tower Chosen - GJC,0,4
867,Quest - Nagrand 6.0 (Shields Down!: Arkonite Shield) - ELM,0,327
868,Talador 6.0 - Alliance Garrison Outpost - Architect - GJC,0,37
869,Talador 6.0 - Horde Garrison Outpost - Architect - GJC,0,29
870,Tanaan Jungle Intro - Shadowmoon - Liadrin and Yrel Leave - PRK,0,34
871,Tanaan Jungle Intro - Shooting Gallery - PRK,0,0
872,Talador 6.0 - Duskfall Island - Hedontron (H) Completion Scene - GJC,0,54
873,Talador 6.0 - Duskfall Island - Hedontron (A) Completion Scene - GJC,0,71
878,Garrison 6.0: zto - Under Construction - NOT USED,0,0
879,Shadowmoon 6.0 - Elodar - Primary Pylon Powerup - DGK,0,64
880,Shadowmoon 6.0 - Elodar - Secondary Pylon Powerup - DGK,0,78
881,Shadowmoon 6.0 - Elodar - Tertiary Pylon Powerup - DGK,0,81
882,Tanaan Jungle Intro - Bleeding Hollow - Kilrogg Reveal OLD - PRK,0,0
883,Shadowmoon Valley 6.x - Teluuna Observatory - In Need Of A Hero - Squiggy Exit (HMC),0,137
884,Shadowmoon Valley 6.x - Teluuna Observatory - Save Ariaana (HMC),0,137
885,Shadowmoon Valley 6.x - Teluuna Observatory - Save Hakaam (HMC),0,140
886,Shadowmoon Valley 6.x - Teluuna Observatory - Save Rastaak (HMC),0,140
887,Shadowmoon Valley 6.x - Embaari Village - Samaara Exit (HMC),0,159
888,Shadowmoon Valley 6.x - Preparing for War Event (HMC),0,235
889,Talador - Quest - Gordal Fortress - Iron Horde Shipment - Horde - Carry Away Scene (LWB),0,121
890,Talador - Quest - Gordal Fortress - Iron Horde Shipment - Alliance - Carry Away Scene (LWB),0,141
891,Talador - Quest - Gordal Fortress - Horde - Scene:Scene: Morketh Runs Off (LWB),0,115
892,Talador - Quest - Gordal Fortress - Horde - Scene:Scene: Morketh Scale Wall (LWB),0,128
893,Tanaan Jungle Intro - Blackrock - Building Explosion - PRK,0,2
894,Tanaan Jungle Intro - Blackrock - Khadgar at Dam - PRK,0,0
895,Quest - Nagrand 6.0 (The Blessing of Samedi: Shadow Hunter J'wan) - ELM,0,91
896,Tanaan Jungle Intro - Blackrock - Blackhand Reveal - PRK,0,81
897,Garrison - Horde Barracks Activate v1,0,42
898,Shadowmoon - Finale - Karabor Bombing Run - PRK/HMC,0,565
899,Quest - Nagrand 6.0 (The Blessing of Samedi: Shadow Hunter Maloa) - ELM,0,184
900,Quest - Nagrand 6.0 (The Blessing of Samedi: Shadow Hunter Spar'kuhl) - ELM,0,192
901,Talador - Quest - Gordal Fortress - Horde - Scene:The Only Way to Travel (LWB),0,133
902,Tanaan Jungle Intro - Blackrock - Building Explosion Fallback - PRK,0,84
903,Tanaan Jungle Intro - Shattered Hand - Destroy Bridge - PRK,0,0
904,Tanaan Jungle Intro - Shattered Hand - Felbreaker FX - PRK,0,14
905,Tanaan Jungle Intro - Dark Portal - Soul Train OLD - PRK,0,0
906,Tanaan Jungle Intro - Blackrock - Arming Prisoners (H) - PRK,0,0
907,Gorgrond v2: zto - Alliance Intro - Genesaur Attack,0,135
908,Tanaan Jungle Intro - Blackrock - Khadgar Goes to Dam - PRK,0,2
909,Quest - Spires of Arak - Ravenspeaker - Sermon Scene - LWB,0,105
910,Tanaan Jungle Intro - Blackrock - Dam Explosion - PRK,0,111
911,Tanaan Jungle Intro - Blackrock - Ga'nar Leaves - PRK,0,0
912,Tanaan Jungle Intro - Finale - Iron Bastion - PRK,0,105
913,Talador - Quest - Gordal Fortress - Alliance - Scene: Miall Scale Wall (LWB),0,145
914,Talador - Quest - Gordal Fortress - Alli - Scene: Miall Runs Off (LWB),0,132
915,Spires of Arak: (DLA) - Broken Spire - Sethekk Ritual Circle A,0,119
917,Spires of Arak: (DLA) - Broken Spire - Sethekk Ritual Circle B,0,144
918,Spires of Arak: (DLA) - Broken Spire - Sethekk Ritual Circle C,0,145
919,Talador - Quest - Gordal Fortress - Alliance - Scene:The Only Way to Travel (LWB),0,142
920,Larry Test Script,0,199
921,Garrison - Horde Fishing Hut Activate v1,0,38
922,Tanaan Jungle Intro - Blackrock - From Cave to Ridge - PRK,0,0
923,Tanaan Jungle Intro - Dark Portal - Looming Army - PRK,0,168
924,Tanaan Jungle Intro - Dark Portal - Khadgar Sets off Bombs - PRK,0,0
925,Tanaan Jungle Intro - Dark Portal - Gul'dan Reveal - PRK,0,123
926,Test - Darren's Animated Camera,0,32
927,Gorgrond v2: zto - Alliance Outpost - Tank interstitial,0,23
928,Tanaan Jungle Intro - Blackrock - Water Portal - PRK,0,0
929,Gorgrond 6.0 - Breakers - The Gorge - Weaponizer Brak Leaves (RKS),0,0
930,Tanaan Jungle Intro - Dark Portal - Lightning Spires UNUSED - PRK,0,0
931,Tanaan Jungle Intro - Dark Portal - Lightning Spires Package - PRK,0,7
932,Tanaan Jungle Intro - Dark Portal - Felshifted - PRK,0,17
933,Tanaan Jungle Intro - Bleeding Hollow - Holdout - PRK,0,44
934,Tanaan Jungle Intro - Bleeding Hollow - Trail of Flame - PRK,0,145
937,Tanaan Jungle Intro - Dark Portal - Dwarf Hijinks - PRK,0,182
938,Tanaan Jungle Intro - Bleeding Hollow - Eye of Kilrogg - PRK,0,0
939,Spires of Arak: (LWB) - Quest - Clutchpop Gearworks - Scene: Mother Lode Transition,0,193
940,Tanaan Jungle Intro - Bleeding Hollow - Kilrogg Reveal NEW - PRK,0,144
941,Quest - Spires of Arak - A Quick Fly Over - Play Scene - LWB,0,571
942,Tanaan Jungle Intro - Bleeding Hollow - Sneaky Army - PRK,0,0
943,Gorgrond 6.0 - Breakers - The Gorge - Gorger's Burrow - Rexxar Arrives (RKS),0,10
944,Shadowmoon Valley 6.x - Teluuna Observatory - Into Twilight Exit (HMC),0,157
945,Tanaan Jungle Intro - Shattered Hand - Entering the Arena - Kargath Reveal - PRK,0,116
946,Tanaan Jungle Intro - Shattered Hand - Escaping the Arena - PRK,0,91
947,Tanaan Jungle Intro - Shadowmoon - Maladaar and Qiana Enter - PRK,0,35
948,Tanaan Jungle Intro - Shadowmoon - Liadrin and Olin Enter - PRK,0,39
949,Doug Test - Script package,0,238
950,Spires of Arak: (LWB) - Quest - Venture Cove - Scene: Flame On Bombs,0,176
951,Tanaan Jungle Intro - Shattered Hand - Kargath Yells - PRK,0,40
952,Tanaan Jungle Intro - Shadowmoon - Ner'zhul Reveal - PRK,0,148
953,Tanaan Jungle Intro - Finale - Horde Boat - PRK,0,141
954,"Shadowmoon Valley 6.0: ZTO - Garrison Ability - Call To Arms, Alliance",0,0
955,Quest - Nagrand 6.0 (Ritual of Binding: Into the Underpale) - ELM,0,699
956,Tanaan Jungle Intro - Shadowmoon - Cave-In - PRK,0,0
957,Test - Random Actions - PRK,0,0
958,"Shadowmoon Valley 6.0: ZTO - Garrison Ability - Call To Arms, Horde",0,40
959,Tanaan Jungle Intro - Dark Portal - Lightning Spires North - PRK,0,26
960,Tanaan Jungle Intro - Dark Portal - Lightning Spires South - PRK,0,26
961,Tanaan Jungle Intro - Dark Portal - Cho'gall's Freedom - PRK,0,52
962,Tanaan Jungle Intro - Dark Portal - Teron'gor's Freedom - PRK,0,44
963,"Talador - Spire of Light - ""Socrethar's Demise"" Event - Maladaar (HMC)",0,175
964,"Talador - Spire of Light - ""Socrethar's Demise"" Event - Liadrin (HMC)",0,177
965,Shadowmoon - Elodor - Light Path - PRK/DGK ,0,0
967,Gorgrond 6.0 - Breakers - Battlefield - Ambient Crows - Fly Away (RKS),0,194
968,Tanaan Jungle Intro - Finale - Alliance Boat (OLD) - PRK,0,27
969,"Nagrand 6.0 - ""The Warchief's Council"" (HMC)",0,299
970,Iron Docks - Iron Star Camera - CRT,0,91
971,Gorgrond 6.0: zto - Stonemaul Arena - Y'kish Rescue,0,0
972,Gorgrond 6.0 - Breakers - The Gorge - Mangled Gronn Dies (RKS),0,19
975,Gorgrond 6.0 - Breakers - Gronn Canyon - Ogron Exiting Final Cave (RKS),0,84
976,Spires of Arak 6.0 - Shattered Hand Poison Camp - Gardul Fight Ender - GJC,0,24
977,Legendary 6.0 - Chapter 01 - Khadgar Intro Alliance - DGK,0,192
978,Gorgrond 6.0: zto - Laughing Skull - Magnaron Intro,0,18
981,Tanaan Jungle Intro - Blackrock - Arming Prisoners (A) - PRK,0,62
982,Test - Darren's Smooth Phase,0,19
983,Frostfire Ridge 6.0: zto - Garrison Intro,0,0
984,Frostfire Ridge 6.0: zto - Establish Your Garrison - Garrison Construction,0,0
985,Gorgrond 6.0: zto - Arrival at Beastwatch,0,0
986,Tanaan Jungle Intro - Finale - Alliance Boat - PRK,0,157
987,Ashran - Wildlife - Firefly Scene,0,113
992,Gorgrond 6.0 - Breakers - Nisha Path (RKS),0,9
993,Test - Darren's Scene Event,0,17
994,Talador Scenario - Khadgar - Time Stop - 02 Screen Effect- MRN,0,0
995,Gorgrond 6.0 - Breakers - Gronn Canyon - Magnaron Goren Smash (RKS),0,0
996,Test - Darren's Power,0,19
997,Legendary 6.0 - Chapter 04 - Khadgar's First Scrying Spell - DGK,0,215
998,Gorgrond 6.0 - Gronn Canyon - Cosmetic Rylak (RKS),0,7
999,Druid - Balance Cycle,0,211
1000,Highmaul Raid - Kargath Bladefist - Crowd Scene,0,3
1001,Quest - Blasted Lands - Dark Portal - DP Scene - JSB,0,468
1002,Legendary 6.0 - Chapter 08 - The Scrying Game - DGK,0,269
1003,Shadowmoon - Altar of Sha'tar - Crowning an Exarch (HMC),0,299
1004,Talador - The Gates of Tanaan - The Worldrender Finale - Alliance [OLD] (HMC),0,247
1005,Spires of Arak:(LWB) - Quest - Clutchpop Gearworks - Scene: Lemmy Runs Off,0,154
1006,Azsuna - TEST - Circle Tech - PRK,0,36
1007,Gorgrond v2: zto - Horde Outpost - Dynamite Interstitial,0,19
1008,Legendary 6.0 - Chapter 10 - Ring Upgrade - DGK,0,254
1009,Talador - The Worldrender Finale - Orcs (HMC),0,326
1010,[NOTUSED]Talador - The Worldrender Finale - Grommash (HMC),0,319
1011,Quest - Gorgrond - Penny Intro Scene - JSB,0,787
1012,Legendary 6.0 - Chapter 12 - Ring Upgrade - DGK,0,323
1013,Legendary 6.0 - Chapter 13 - Garona Scene - DGK,0,228
1014,Brawler's Guild - Holographic Reenactotron - PRK,0,0
1015,Gorgrond 6.0 - Bonus Objective - Squishable Slime (RKS),0,17
1016,Quest - Gorgrond - Bony Xuk with Magnaron (RKS),0,0
1017,Defense of Karabor - Scenario - K'ara's Triumph Scene - Explosions (HMC),0,135
1018,Tanaan Jungle Intro - Dark Portal - Soul Train NEW - PRK,0,140
1019,Legendary 6.0 - Chapter 05 - Khadgar Trail Intro - DGK,0,215
1020,Legendary 6.0 - Chapter 05 - Trail Clue 01 - DGK,0,283
1021,Legendary 6.0 - Chapter 05 - Trail Clue 02 - DGK,0,292
1022,Legendary 6.0 - Chapter 05 - Trail Clue 03 - DGK,0,333
1023,Legendary 6.0 - Chapter 05 - Trail Clue 04 - DGK,0,333
1024,Shadowmoon 6.x - The Trial of Champions - Draenei Audience (HMC),0,386
1025,Razorfen Downs - Gong Spiders - PRK,0,0
1026,Test - Darren's Worgen Transform,0,17
1027,Legendary 6.0 - Chapter 01 - Khadgar Intro Horde - DGK,0,412
1028,Legendary 6.0 - Chapter 06 - Khadgar Upgrades the Ring - DGK,0,254
1029,Tanaan Jungle Intro - Bleeding Hollow - Blood Bowls NEW - PRK,0,147
1030,Shadowmoon 6.x - Defense of Karabor - End Flight (HMC),0,59
1031,Shadowmoon 6.x - Defense of Karabor - Celebration (HMC),0,396
1032,Legendary 6.0 - Chapter 09 - Conclusion Scene - DGK,0,254
