ID,SpellID,Slot,ModifiedCraftingReagentSlotID,Field_9_0_1_35679_003,ReagentCount,ReagentReCraftCount
1263,294845,0,50,0,1,0
1264,294846,0,50,0,1,0
1265,18407,0,50,0,1,0
1266,18406,0,50,0,1,0
1267,18411,0,50,0,1,0
1268,18408,0,50,0,1,0
1269,137922,0,50,40,1,0
1270,137927,0,50,40,1,0
1271,137932,0,50,40,1,0
1272,137939,0,50,40,1,0
1273,294838,0,50,0,1,0
1274,294839,0,50,0,1,0
1275,294840,0,50,0,1,0
1276,18409,0,50,0,1,0
1277,18410,0,50,0,1,0
1278,137923,0,50,40,1,0
1279,137928,0,50,40,1,0
1280,137933,0,50,40,1,0
1281,137940,0,50,40,1,0
1282,18412,0,50,0,1,0
1283,18414,0,50,0,1,0
1284,18415,0,50,0,1,0
1285,18413,0,50,0,1,0
1288,153665,0,31,0,1,0
1292,253183,0,31,40,1,0
1295,253132,0,31,40,1,0
1296,253174,0,31,40,1,0
1297,253116,0,31,0,1,0
1298,253117,0,31,0,1,0
1299,253118,0,31,0,1,0
1300,253168,0,47,40,1,0
1301,253138,0,47,40,1,0
1302,253165,0,47,40,1,0
1303,253180,0,47,40,1,0
1304,182930,0,47,40,1,0
1305,182964,0,47,40,1,0
1306,182972,0,47,40,1,0
1307,253171,0,47,40,1,0
1308,253125,0,47,40,1,0
1309,182935,0,47,40,1,0
1310,182969,0,47,40,1,0
1311,182973,0,47,40,1,0
1312,253135,0,47,40,1,0
1313,253177,0,47,40,1,0
1314,253159,0,47,0,1,0
1315,253160,0,47,0,1,0
1316,253161,0,47,0,1,0
1317,269470,0,47,0,1,0
1318,269471,0,47,0,1,0
1319,269472,0,47,0,1,0
1320,269421,0,47,0,1,0
1321,269422,0,47,0,1,0
1322,269423,0,47,0,1,0
1324,253144,0,47,0,1,0
1325,253149,0,47,0,1,0
1326,256786,0,47,0,1,0
1327,269458,0,47,0,1,0
1328,269459,0,47,0,1,0
1329,269460,0,47,0,1,0
1330,269476,0,47,0,1,0
1331,269477,0,47,0,1,0
1332,269478,0,47,0,1,0
1333,182929,0,47,40,1,0
1334,182963,0,47,40,1,0
1335,182971,0,47,40,1,0
1336,253113,0,48,40,1,0
1337,253141,0,48,40,1,0
1338,253156,0,48,0,1,0
1339,253157,0,48,0,1,0
1340,253158,0,48,0,1,0
1341,269448,0,48,0,1,0
1342,269449,0,48,0,1,0
1343,269450,0,48,0,1,0
1344,12259,0,48,0,1,0
1345,269424,0,48,0,1,0
1346,269425,0,48,0,1,0
1347,269426,0,48,0,1,0
1348,182934,0,48,40,1,0
1349,182968,0,48,40,1,0
1350,191928,0,48,40,1,0
1351,269464,0,48,0,1,0
1352,269465,0,48,0,1,0
1353,269466,0,48,0,1,0
1354,269444,0,48,0,1,0
1355,269446,0,48,0,1,0
1356,269447,0,48,0,1,0
1357,269479,0,48,0,1,0
1358,269480,0,48,0,1,0
1359,269481,0,48,0,1,0
1360,278131,0,48,0,1,0
1361,278132,0,48,0,1,0
1362,278133,0,48,0,1,0
1363,283249,0,48,0,1,0
1364,283250,0,48,0,1,0
1365,283251,0,48,0,1,0
1366,182933,0,48,40,1,0
1367,182967,0,48,40,1,0
1368,191930,0,48,40,1,0
1369,21913,0,48,0,1,0
1370,282862,0,48,0,1,0
1371,282863,0,48,0,1,0
1372,282864,0,48,0,1,0
1373,283239,0,48,0,1,0
1374,283240,0,48,0,1,0
1375,283241,0,48,0,1,0
1376,282876,0,48,0,1,0
1377,282878,0,48,0,1,0
1378,282879,0,48,0,1,0
1379,282868,0,48,0,1,0
1380,282869,0,48,0,1,0
1381,282870,0,48,0,1,0
1382,282859,0,48,0,1,0
1383,282860,0,48,0,1,0
1384,282861,0,48,0,1,0
1385,282889,0,48,0,1,0
1386,283237,0,48,0,1,0
1387,283238,0,48,0,1,0
1388,283242,0,49,0,1,0
1389,283243,0,49,0,1,0
1390,283244,0,49,0,1,0
1391,153655,0,49,0,1,0
1392,182931,0,49,40,1,0
1393,182965,0,49,40,1,0
1394,191931,0,49,40,1,0
1395,282871,0,49,0,1,0
1396,282872,0,49,0,1,0
1397,282873,0,49,0,1,0
1398,283245,0,49,0,1,0
1399,283247,0,49,0,1,0
1400,283248,0,49,0,1,0
1401,153654,0,49,0,1,0
1402,36137,0,49,40,1,0
1403,294763,0,49,0,1,0
1404,294764,0,49,0,1,0
1405,294765,0,49,0,1,0
1406,182932,0,49,40,1,0
1407,182966,0,49,40,1,0
1408,191929,0,49,40,1,0
1409,294754,0,49,0,1,0
1410,294755,0,49,0,1,0
1411,294756,0,49,0,1,0
1412,294760,0,49,0,1,0
1413,294761,0,49,0,1,0
1414,294762,0,49,0,1,0
1415,294769,0,49,0,1,0
1416,294770,0,49,0,1,0
1417,294771,0,49,0,1,0
1418,294775,0,49,0,1,0
1419,294776,0,49,0,1,0
1420,294777,0,49,0,1,0
1421,294766,0,49,0,1,0
1422,294767,0,49,0,1,0
1423,294768,0,49,0,1,0
1424,294748,0,49,0,1,0
1425,294749,0,49,0,1,0
1426,294750,0,49,0,1,0
1427,29605,0,50,40,1,0
1428,16644,0,50,0,1,0
1429,294751,0,50,0,1,0
1430,294752,0,50,0,1,0
1431,294753,0,50,0,1,0
1432,16645,0,50,0,1,0
1433,16646,0,50,0,1,0
1435,294778,0,50,0,1,0
1436,294779,0,50,0,1,0
1437,294780,0,50,0,1,0
1438,294757,0,50,0,1,0
1439,294758,0,50,0,1,0
1440,294759,0,50,0,1,0
1441,29614,0,50,0,1,0
1442,16649,0,50,0,1,0
1443,16650,0,50,0,1,0
1444,16967,0,50,0,1,0
1445,43549,0,31,40,1,0
1446,9146,0,31,0,1,0
1467,9064,0,31,40,1,0
1468,2160,0,31,0,1,0
1469,2162,0,31,0,1,0
1470,2163,0,31,0,1,0
1471,3756,0,31,0,1,0
1472,226105,0,31,0,1,0
1473,9065,0,31,0,1,0
1474,226106,0,31,0,1,0
1475,2159,0,31,0,1,0
1476,2161,0,31,0,1,0
1477,2164,0,31,0,1,0
1478,3759,0,31,0,1,0
1479,32463,0,31,40,1,0
1480,50951,0,31,40,1,0
1481,50959,0,31,40,1,0
1482,50952,0,31,40,1,0
1483,124573,0,31,40,1,0
1484,124579,0,31,40,1,0
1485,124635,0,31,40,1,0
1486,194699,0,31,40,1,0
1487,194707,0,31,40,1,0
1488,194713,0,31,40,1,0
1489,194742,0,31,40,1,0
1490,194750,0,31,40,1,0
1491,194758,0,31,40,1,0
1492,256754,0,31,40,1,0
1493,256777,0,31,40,1,0
1494,256778,0,31,40,1,0
1495,3763,0,31,0,1,0
1496,32462,0,31,40,1,0
1497,32466,0,31,40,1,0
1498,32470,0,31,40,1,0
1499,32478,0,31,40,1,0
1500,50939,0,31,40,1,0
1501,124572,0,31,40,1,0
1502,171275,0,31,40,1,0
1503,194702,0,31,40,1,0
1504,194710,0,31,40,1,0
1505,194718,0,31,40,1,0
1506,226107,0,31,0,1,0
1507,256759,0,31,40,1,0
1508,3761,0,31,0,1,0
1509,32471,0,31,40,1,0
1510,32473,0,31,40,1,0
1511,32480,0,31,40,1,0
1512,32481,0,31,40,1,0
1513,50955,0,31,40,1,0
1514,124571,0,31,40,1,0
1515,171273,0,31,40,1,0
1516,171277,0,31,40,1,0
1517,171281,0,31,40,1,0
1518,226108,0,31,0,1,0
1519,256761,0,31,40,1,0
1520,2158,0,31,0,1,0
1521,6702,0,31,0,1,0
1522,7953,0,31,0,1,0
1523,8322,0,31,0,1,0
1524,32468,0,31,40,1,0
1525,50941,0,31,40,1,0
1526,60622,0,31,40,1,0
1527,60599,0,31,40,1,0
1528,124576,0,31,40,1,0
1529,124580,0,31,40,1,0
1530,226109,0,31,0,1,0
1531,226110,0,31,0,1,0
1532,6703,0,31,0,1,0
1533,9068,0,31,0,1,0
1534,32467,0,31,40,1,0
1535,50942,0,31,40,1,0
1536,50938,0,31,40,1,0
1537,50960,0,31,40,1,0
1538,226111,0,31,0,1,0
1539,256751,0,31,40,1,0
1540,2167,0,47,0,1,0
1541,2169,0,47,0,1,0
1542,3762,0,47,0,1,0
1543,9070,0,47,0,1,0
1544,24940,0,47,0,1,0
1545,32464,0,47,40,1,0
1546,32479,0,47,40,1,0
1547,50946,0,47,40,1,0
1548,50943,0,47,40,1,0
1549,50953,0,47,40,1,0
1550,60600,0,47,40,1,0
1551,124586,0,47,40,1,0
1552,171283,0,47,40,1,0
1553,226112,0,47,0,1,0
1554,226113,0,47,0,1,0
1555,226114,0,47,0,1,0
1556,7133,0,47,0,1,0
1557,7954,0,47,0,1,0
1558,7955,0,47,0,1,0
1559,50948,0,47,40,1,0
1560,124574,0,47,40,1,0
1561,124585,0,47,40,1,0
1562,124583,0,47,40,1,0
1563,226115,0,47,0,1,0
1564,256756,0,47,40,1,0
1565,256763,0,47,40,1,0
1566,2168,0,47,0,1,0
1567,32472,0,47,40,1,0
1568,124578,0,47,40,1,0
1569,124582,0,47,40,1,0
1570,194700,0,47,40,1,0
1571,194708,0,47,40,1,0
1572,194714,0,47,40,1,0
1573,226116,0,47,0,1,0
1574,256752,0,47,40,1,0
1575,256758,0,47,40,1,0
1576,7135,0,47,0,1,0
1577,36079,0,47,40,1,0
1578,50944,0,47,40,1,0
1579,50954,0,47,40,1,0
1580,124577,0,47,40,1,0
1581,226117,0,47,0,1,0
1582,2166,0,47,0,1,0
1583,9072,0,47,0,1,0
1584,9074,0,47,0,1,0
1585,36077,0,47,40,1,0
1586,36078,0,47,40,1,0
1587,50949,0,47,40,1,0
1588,124575,0,47,40,1,0
1589,124584,0,47,40,1,0
1590,124581,0,47,40,1,0
1591,171276,0,47,40,1,0
1592,171285,0,47,40,1,0
1593,226118,0,47,0,1,0
1594,256760,0,47,40,1,0
1595,3766,0,47,0,1,0
1596,3767,0,47,0,1,0
1597,9145,0,47,0,1,0
1598,50947,0,47,40,1,0
1599,60608,0,47,40,1,0
1600,60601,0,47,40,1,0
1601,60629,0,47,40,1,0
1602,124613,0,47,0,1,0
1603,124605,0,47,0,1,0
1604,124597,0,47,0,1,0
1605,124589,0,47,0,1,0
1606,194741,0,47,40,1,0
1607,194749,0,47,40,1,0
1608,194755,0,47,40,1,0
1609,226119,0,47,0,1,0
1610,256750,0,47,40,1,0
1611,3765,0,47,0,1,0
1612,3768,0,47,0,1,0
1613,124637,0,47,40,1,0
1614,124636,0,47,40,1,0
1615,171279,0,47,40,1,0
1616,256748,0,47,40,1,0
1617,256757,0,47,40,1,0
1618,3770,0,47,0,1,0
1619,9147,0,47,0,1,0
1620,32465,0,47,40,1,0
1621,32469,0,47,40,1,0
1622,32493,0,47,0,1,0
1623,60631,0,47,40,1,0
1624,171271,0,47,40,1,0
1625,194698,0,47,40,1,0
1626,194706,0,47,40,1,0
1627,194712,0,47,40,1,0
1628,226120,0,47,0,1,0
1629,256749,0,47,40,1,0
1630,256762,0,47,40,1,0
1631,3769,0,47,0,1,0
1632,9148,0,47,0,1,0
1633,124618,0,47,0,1,0
1634,124611,0,47,0,1,0
1635,124610,0,47,0,1,0
1636,124603,0,47,0,1,0
1637,124602,0,47,0,1,0
1638,124595,0,47,0,1,0
1639,124594,0,47,0,1,0
1640,124587,0,47,0,1,0
1641,171267,0,47,40,1,0
1642,171268,0,47,40,1,0
1643,171269,0,47,40,1,0
1644,171272,0,47,40,1,0
1645,194735,0,47,40,1,0
1646,194743,0,47,40,1,0
1647,194751,0,47,40,1,0
1648,226121,0,47,0,1,0
1649,3764,0,47,0,1,0
1650,9149,0,47,0,1,0
1651,124617,0,47,0,1,0
1652,124609,0,47,0,1,0
1653,124601,0,47,0,1,0
1654,124593,0,47,0,1,0
1655,194739,0,47,40,1,0
1656,194747,0,47,40,1,0
1657,194753,0,47,40,1,0
1658,226122,0,47,0,1,0
1659,256764,0,47,40,1,0
1660,3760,0,48,0,1,0
1661,3771,0,48,0,1,0
1662,32497,0,48,0,1,0
1663,32502,0,48,0,1,0
1664,32503,0,48,0,1,0
1665,32501,0,48,0,1,0
1666,50940,0,48,40,1,0
1667,51571,0,48,40,1,0
1668,124615,0,48,0,1,0
1669,124607,0,48,0,1,0
1670,124599,0,48,0,1,0
1671,124591,0,48,0,1,0
1672,226123,0,48,0,1,0
1673,256755,0,48,40,1,0
1674,3772,0,48,0,1,0
1675,32490,0,48,0,1,0
1676,51572,0,48,40,1,0
1677,60605,0,48,40,1,0
1678,171270,0,48,40,1,0
1679,171278,0,48,40,1,0
1680,3774,0,48,0,1,0
1681,7147,0,48,0,1,0
1682,23399,0,48,0,1,0
1683,124612,0,48,0,1,0
1684,124604,0,48,0,1,0
1685,124596,0,48,0,1,0
1686,124588,0,48,0,1,0
1687,194701,0,48,40,1,0
1688,194709,0,48,40,1,0
1689,194715,0,48,40,1,0
1690,194740,0,48,40,1,0
1691,194748,0,48,40,1,0
1692,194754,0,48,40,1,0
1693,226124,0,48,0,1,0
1694,226125,0,48,0,1,0
1695,4096,0,48,0,1,0
1696,4097,0,48,0,1,0
1697,9195,0,48,0,1,0
1698,124614,0,48,0,1,0
1699,124606,0,48,0,1,0
1700,124598,0,48,0,1,0
1701,124590,0,48,0,1,0
1702,171282,0,48,40,1,0
1703,226126,0,48,0,1,0
1704,3775,0,48,0,1,0
1705,6704,0,48,0,1,0
1706,7149,0,48,0,1,0
1707,124616,0,48,40,1,0
1708,124608,0,48,40,1,0
1709,124600,0,48,40,1,0
1710,124592,0,48,40,1,0
1711,226127,0,48,0,1,0
1712,3773,0,48,0,1,0
1713,7151,0,48,0,1,0
1714,9196,0,48,0,1,0
1715,9197,0,48,0,1,0
1716,32485,0,48,0,1,0
1717,32489,0,48,0,1,0
1718,32498,0,48,0,1,0
1719,35526,0,48,0,1,0
1720,35531,0,48,0,1,0
1721,35533,0,48,0,1,0
1722,51569,0,48,40,1,0
1723,60652,0,48,0,1,0
1724,60611,0,48,40,1,0
1725,60620,0,48,40,1,0
1726,171284,0,48,40,1,0
1727,226128,0,48,0,1,0
1728,226129,0,48,0,1,0
1729,226130,0,48,0,1,0
1730,256787,0,48,0,1,0
1731,256788,0,48,0,1,0
1732,256789,0,48,0,1,0
1733,256779,0,48,0,1,0
1734,256780,0,48,0,1,0
1735,256781,0,48,0,1,0
1736,256782,0,48,0,1,0
1737,256783,0,48,0,1,0
1738,256784,0,48,0,1,0
1739,269528,0,48,0,1,0
1740,269529,0,48,0,1,0
1741,269530,0,48,0,1,0
1742,269552,0,48,0,1,0
1743,269553,0,48,0,1,0
1744,269554,0,48,0,1,0
1745,3776,0,48,0,1,0
1746,9198,0,48,0,1,0
1747,35537,0,48,0,1,0
1748,171274,0,48,40,1,0
1749,194738,0,48,40,1,0
1750,194746,0,48,40,1,0
1751,194752,0,48,40,1,0
1752,269543,0,48,0,1,0
1753,269544,0,48,0,1,0
1754,269545,0,48,0,1,0
1755,3778,0,48,0,1,0
1756,7153,0,48,0,1,0
1757,9201,0,48,0,1,0
1758,32487,0,48,0,1,0
1759,32488,0,48,0,1,0
1760,60613,0,48,40,1,0
1761,171262,0,48,40,1,0
1762,194697,0,48,40,1,0
1763,194705,0,48,40,1,0
1764,194717,0,48,40,1,0
1765,269516,0,48,0,1,0
1766,269517,0,48,0,1,0
1767,269518,0,48,0,1,0
1768,269537,0,48,0,1,0
1769,269538,0,48,0,1,0
1770,269539,0,48,0,1,0
1771,6661,0,48,0,1,0
1772,6705,0,48,0,1,0
1773,7156,0,48,0,1,0
1774,9202,0,48,0,1,0
1775,21943,0,48,0,1,0
1776,35534,0,48,0,1,0
1777,60658,0,48,0,1,0
1778,226131,0,48,0,1,0
1779,3777,0,48,0,1,0
1780,9206,0,48,0,1,0
1781,35527,0,48,0,1,0
1782,35528,0,48,0,1,0
1783,226132,0,48,0,1,0
1784,226133,0,48,0,1,0
1785,269519,0,48,0,1,0
1786,269520,0,48,0,1,0
1787,269521,0,48,0,1,0
1788,269534,0,48,0,1,0
1789,269535,0,48,0,1,0
1790,269536,0,48,0,1,0
1791,3779,0,49,0,1,0
1792,9207,0,49,0,1,0
1793,9208,0,49,0,1,0
1794,10490,0,49,0,1,0
1795,22711,0,49,0,1,0
1796,35525,0,49,0,1,0
1797,35529,0,49,0,1,0
1798,35532,0,49,0,1,0
1799,60651,0,49,0,1,0
1800,60669,0,49,0,1,0
1801,137815,0,49,40,1,0
1802,137816,0,49,40,1,0
1803,137823,0,49,40,1,0
1804,137824,0,49,40,1,0
1805,137853,0,49,40,1,0
1806,137854,0,49,40,1,0
1807,137855,0,49,40,1,0
1808,137856,0,49,40,1,0
1809,137831,0,49,40,1,0
1810,137832,0,49,40,1,0
1811,137844,0,49,40,1,0
1812,137845,0,49,40,1,0
1813,137863,0,49,40,1,0
1814,137864,0,49,40,1,0
1815,137865,0,49,40,1,0
1816,137866,0,49,40,1,0
1817,226134,0,49,0,1,0
1818,226135,0,49,0,1,0
1819,226136,0,49,0,1,0
1820,226137,0,49,0,1,0
1821,10499,0,49,0,1,0
1822,10507,0,49,0,1,0
1823,10509,0,49,0,1,0
1824,60666,0,49,0,1,0
1825,137811,0,49,40,1,0
1826,137819,0,49,40,1,0
1827,137827,0,49,40,1,0
1828,137860,0,49,40,1,0
1829,137835,0,49,40,1,0
1830,137840,0,49,40,1,0
1831,137849,0,49,40,1,0
1832,137870,0,49,40,1,0
1833,137875,0,49,40,1,0
1834,137881,0,49,40,1,0
1835,269525,0,49,0,1,0
1836,269526,0,49,0,1,0
1837,269527,0,49,0,1,0
1838,269540,0,49,0,1,0
1839,269541,0,49,0,1,0
1840,269542,0,49,0,1,0
1841,10511,0,49,0,1,0
1842,10516,0,49,0,1,0
1843,10518,0,49,0,1,0
1844,60655,0,49,0,1,0
1845,60665,0,49,0,1,0
1846,171280,0,49,40,1,0
1847,194696,0,49,40,1,0
1848,194704,0,49,40,1,0
1849,194716,0,49,40,1,0
1850,194737,0,49,40,1,0
1851,194745,0,49,40,1,0
1852,194757,0,49,40,1,0
1853,269522,0,49,0,1,0
1854,269523,0,49,0,1,0
1855,269524,0,49,0,1,0
1856,269531,0,49,0,1,0
1857,269532,0,49,0,1,0
1858,269533,0,49,0,1,0
1859,10520,0,49,0,1,0
1860,35535,0,49,0,1,0
1861,35536,0,49,0,1,0
1862,35568,0,49,0,1,0
1863,35573,0,49,0,1,0
1864,137810,0,49,40,1,0
1865,137818,0,49,40,1,0
1866,137826,0,49,40,1,0
1867,137859,0,49,40,1,0
1868,137834,0,49,40,1,0
1869,137839,0,49,40,1,0
1870,137848,0,49,40,1,0
1871,137869,0,49,40,1,0
1872,137874,0,49,40,1,0
1873,137880,0,49,40,1,0
1874,171265,0,49,40,1,0
1875,10531,0,49,0,1,0
1876,10525,0,49,0,1,0
1877,10533,0,49,0,1,0
1878,10529,0,49,0,1,0
1879,137809,0,49,40,1,0
1880,137817,0,49,40,1,0
1881,137825,0,49,40,1,0
1882,137858,0,49,40,1,0
1883,137833,0,49,40,1,0
1884,137838,0,49,40,1,0
1885,137847,0,49,40,1,0
1886,137868,0,49,40,1,0
1887,137873,0,49,40,1,0
1888,137879,0,49,40,1,0
1889,171261,0,49,40,1,0
1890,10542,0,49,0,1,0
1891,10544,0,49,0,1,0
1892,10546,0,49,0,1,0
1893,10621,0,49,0,1,0
1894,10619,0,49,0,1,0
1895,32494,0,49,0,1,0
1896,32499,0,49,0,1,0
1897,35577,0,49,0,1,0
1898,42546,0,49,0,1,0
1899,60748,0,49,0,1,0
1900,137812,0,49,40,1,0
1901,137820,0,49,40,1,0
1902,137828,0,49,40,1,0
1903,137857,0,49,40,1,0
1904,137837,0,49,40,1,0
1905,137842,0,49,40,1,0
1906,137846,0,49,40,1,0
1907,137867,0,49,40,1,0
1908,137872,0,49,40,1,0
1909,137878,0,49,40,1,0
1910,171263,0,49,40,1,0
1911,282318,0,49,0,1,0
1912,282319,0,49,0,1,0
1913,282320,0,49,0,1,0
1914,282309,0,49,0,1,0
1915,282310,0,49,0,1,0
1916,282311,0,49,0,1,0
1917,282277,0,49,0,1,0
1918,282278,0,49,0,1,0
1919,282281,0,49,0,1,0
1920,10552,0,49,0,1,0
1921,10548,0,49,0,1,0
1922,10550,0,49,0,1,0
1923,10630,0,49,0,1,0
1924,282324,0,49,0,1,0
1925,282325,0,49,0,1,0
1926,282326,0,49,0,1,0
1927,282302,0,49,0,1,0
1928,282303,0,49,0,1,0
1929,282305,0,49,0,1,0
1930,10556,0,49,0,1,0
1931,10558,0,49,0,1,0
1932,10560,0,49,0,1,0
1933,10554,0,49,0,1,0
1934,32500,0,49,0,1,0
1935,137813,0,49,40,1,0
1936,137821,0,49,40,1,0
1937,137829,0,49,40,1,0
1938,137861,0,49,40,1,0
1939,137836,0,49,40,1,0
1940,137841,0,49,40,1,0
1941,137850,0,49,40,1,0
1942,137871,0,49,40,1,0
1943,137876,0,49,40,1,0
1944,137882,0,49,40,1,0
1945,171260,0,49,40,1,0
1946,194695,0,49,40,1,0
1947,194703,0,49,40,1,0
1948,194711,0,49,40,1,0
1949,194736,0,49,40,1,0
1950,194744,0,49,40,1,0
1951,194756,0,49,40,1,0
1952,282312,0,49,0,1,0
1953,282313,0,49,0,1,0
1954,282314,0,49,0,1,0
1955,282287,0,49,0,1,0
1956,282288,0,49,0,1,0
1957,282289,0,49,0,1,0
1958,10564,0,49,0,1,0
1959,10562,0,49,0,1,0
1960,35572,0,49,0,1,0
1961,60751,0,49,0,1,0
1962,171264,0,49,40,1,0
1963,282321,0,49,0,1,0
1964,282322,0,49,0,1,0
1965,282323,0,49,0,1,0
1966,282306,0,49,0,1,0
1967,282307,0,49,0,1,0
1968,282308,0,49,0,1,0
1969,10568,0,49,0,1,0
1970,10566,0,49,0,1,0
1971,35559,0,49,0,1,0
1972,35562,0,49,0,1,0
1973,60660,0,49,0,1,0
1974,282327,0,49,0,1,0
1975,282328,0,49,0,1,0
1976,282329,0,49,0,1,0
1977,282290,0,49,0,1,0
1978,282291,0,49,0,1,0
1979,282292,0,49,0,1,0
1980,10570,0,50,0,1,0
1981,10572,0,50,0,1,0
1982,10574,0,50,0,1,0
1983,10632,0,50,0,1,0
1984,10647,0,50,0,1,0
1985,35567,0,50,0,1,0
1986,36074,0,50,0,1,0
1987,36075,0,50,0,1,0
1988,36076,0,50,0,1,0
1989,60702,0,50,0,1,0
1990,137814,0,50,40,1,0
1991,137822,0,50,40,1,0
1992,137851,0,50,40,1,0
1993,137852,0,50,40,1,0
1994,137830,0,50,40,1,0
1995,137843,0,50,40,1,0
1996,137862,0,50,40,1,0
1997,137877,0,50,40,1,0
1998,294826,0,50,0,1,0
1999,294827,0,50,0,1,0
2000,294828,0,50,0,1,0
2001,294808,0,50,0,1,0
2002,294809,0,50,0,1,0
2003,294810,0,50,0,1,0
2004,294823,0,50,0,1,0
2005,294824,0,50,0,1,0
2006,294825,0,50,0,1,0
2007,10650,0,50,0,1,0
2008,19048,0,50,0,1,0
2009,32496,0,50,0,1,0
2010,60697,0,50,0,1,0
2011,294799,0,50,0,1,0
2012,294800,0,50,0,1,0
2013,294801,0,50,0,1,0
2014,294814,0,50,0,1,0
2015,294815,0,50,0,1,0
2016,294816,0,50,0,1,0
2017,19050,0,50,0,1,0
2018,19049,0,50,0,1,0
2019,32495,0,50,0,1,0
2020,35558,0,50,0,1,0
2021,35560,0,50,0,1,0
2022,35561,0,50,0,1,0
2023,294802,0,50,0,1,0
2024,294803,0,50,0,1,0
2025,294804,0,50,0,1,0
2026,294820,0,50,0,1,0
2027,294821,0,50,0,1,0
2028,294822,0,50,0,1,0
2029,19053,0,50,0,1,0
2030,19051,0,50,0,1,0
2031,19052,0,50,0,1,0
2032,35563,0,50,0,1,0
2033,35564,0,50,0,1,0
2034,35574,0,50,0,1,0
2035,60703,0,50,0,1,0
2036,294796,0,50,0,1,0
2037,294797,0,50,0,1,0
2038,294798,0,50,0,1,0
2039,294817,0,50,0,1,0
2040,294818,0,50,0,1,0
2041,294819,0,50,0,1,0
2042,19060,0,50,0,1,0
2043,19059,0,50,0,1,0
2044,19061,0,50,0,1,0
2045,19062,0,50,0,1,0
2046,19055,0,50,0,1,0
2047,24655,0,50,0,1,0
2048,294805,0,50,0,1,0
2049,294806,0,50,0,1,0
2050,294807,0,50,0,1,0
2051,294811,0,50,0,1,0
2052,294812,0,50,0,1,0
2053,294813,0,50,0,1,0
2054,78388,0,31,40,1,0
2055,78396,0,31,40,1,0
2056,78398,0,31,40,1,0
2057,78416,0,31,40,1,0
2058,50950,0,31,40,1,0
2059,50956,0,31,40,1,0
2060,78380,0,31,40,1,0
2061,50961,0,31,40,1,0
2062,78407,0,31,40,1,0
2063,78410,0,31,40,1,0
2064,78427,0,31,40,1,0
2065,50957,0,31,40,1,0
2066,78406,0,31,40,1,0
2067,78433,0,31,40,1,0
2068,78399,0,31,40,1,0
2069,78432,0,31,40,1,0
2070,60624,0,47,40,1,0
2071,78424,0,47,0,1,0
2072,50958,0,47,40,1,0
2073,78405,0,47,40,1,0
2074,78423,0,47,0,1,0
2075,78428,0,47,40,1,0
2076,78411,0,47,40,1,0
2077,78415,0,47,40,1,0
2078,50945,0,47,40,1,0
2079,60607,0,47,40,1,0
2080,60604,0,47,40,1,0
2081,60627,0,47,40,1,0
2082,78438,0,47,0,1,0
2083,78439,0,47,0,1,0
2084,60630,0,48,40,1,0
2085,55199,0,48,40,1,0
2086,51568,0,48,40,1,0
2087,99536,0,48,0,1,0
2088,99535,0,48,0,1,0
2089,78483,0,48,0,1,0
2090,78485,0,48,0,1,0
2091,78481,0,48,0,1,0
2092,78480,0,48,0,1,0
2093,60671,0,48,0,1,0
2094,78479,0,48,0,1,0
2095,78471,0,48,0,1,0
2096,78474,0,48,0,1,0
2097,78469,0,48,0,1,0
2098,60649,0,48,0,1,0
2099,78467,0,48,0,1,0
2100,78468,0,48,0,1,0
2101,51570,0,49,40,1,0
2102,78470,0,49,0,1,0
2103,78464,0,49,0,1,0
2104,78473,0,49,0,1,0
2105,78455,0,49,0,1,0
2106,78459,0,49,0,1,0
2107,78457,0,49,0,1,0
2108,78444,0,49,0,1,0
2109,78446,0,49,0,1,0
2110,78449,0,49,0,1,0
2111,78448,0,49,0,1,0
2112,78447,0,49,0,1,0
2113,78450,0,49,0,1,0
2114,78451,0,49,0,1,0
2115,78445,0,49,0,1,0
2116,78456,0,49,0,1,0
2117,78453,0,49,0,1,0
2118,78458,0,49,0,1,0
2119,78454,0,49,0,1,0
2120,60720,0,49,0,1,0
2121,60704,0,49,0,1,0
2122,60731,0,49,0,1,0
2123,78452,0,49,0,1,0
2124,78482,0,49,0,1,0
2125,60723,0,49,0,1,0
2126,60706,0,49,0,1,0
2127,60734,0,49,0,1,0
2128,60750,0,49,0,1,0
2129,78484,0,49,0,1,0
2130,78486,0,49,0,1,0
2131,60721,0,49,0,1,0
2132,60705,0,49,0,1,0
2133,60732,0,49,0,1,0
2134,60749,0,49,0,1,0
2135,60735,0,49,0,1,0
2136,60725,0,49,0,1,0
2137,60711,0,49,0,1,0
2138,60716,0,50,0,1,0
2139,60729,0,50,0,1,0
2140,60746,0,50,0,1,0
2141,60715,0,50,0,1,0
2142,60728,0,50,0,1,0
2143,60743,0,50,0,1,0
2144,60727,0,50,0,1,0
2145,60712,0,50,0,1,0
2146,60737,0,50,0,1,0
2147,60752,0,50,0,1,0
2148,60718,0,50,0,1,0
2149,60730,0,50,0,1,0
2150,60747,0,50,0,1,0
2151,310509,0,17,0,1,0
2152,310509,1,17,0,1,0
2153,310509,2,16,0,1,0
2154,310507,0,17,0,1,0
2155,310507,1,17,0,1,0
2156,310507,2,16,0,1,0
2157,310504,0,17,0,1,0
2158,310504,1,17,0,1,0
2159,310504,2,16,0,1,0
2160,310501,0,17,0,1,0
2161,310501,1,17,0,1,0
2162,310501,2,16,0,1,0
