Name_lang,Pos[0],Pos[1],Pos[2],Rot[0],Rot[1],Rot[2],Rot[3],ID,OwnerID,DisplayID,Flags,Scale,TypeID,PhaseUseFlags,PhaseID,PhaseGroupID,Field_11_0_0_54210_011,PropValue[0],PropValue[1],PropValue[2],PropValue[3],PropValue[4],PropValue[5],PropValue[6],PropValue[7]
The Barrens,92.13194,-57.328125,19.424181,0.06340327,0.16631804,0.9104668,0.373321,494818,2788,22,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
DANGER!,633.2656,359.89584,51.37481,0.14574914,0.06852317,0.9863071,-0.035498064,494820,2788,22,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Stonetalon Peak,-247.78993,-990.69965,16.216383,0,0,-0.08715587,0.9961947,494821,2788,22,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Sun Rock Retreat,92.329865,-55.55382,21.601717,0.073728085,-0.026834847,-0.3409661,0.9367957,494823,2788,22,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Greatwood Vale,-247.69444,-990.19617,18.311853,0.07795495,-0.008881821,-0.11285399,0.99050903,494825,2788,22,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Stonetalon Peak,92.43924,-55.479168,21.116617,0.09525308,-0.043904215,-0.33927563,0.93482155,494827,2788,22,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Venture Co. Stonetalon Mtns. Project,-248.9323,-992.05206,15.818854,-0.0879651,-0.10301526,-0.56973505,0.81058747,494829,2788,22,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Welcome,-249.25,-992.1007,16.497221,-0.14351787,-0.08476403,-0.57421166,0.8015601,494830,2788,22,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
The Barrens,603.3594,325.83682,46.054432,0.034696948,0.045044743,0.74177694,0.66823196,494831,2788,22,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
The Crossroads,-532.68054,-1571.9149,94.00031,0,0,0.7071068,0.70710665,494832,2788,308,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Feathermoon Stronghold,-2481.316,2319.0469,117.02204,0,0,1,0,499483,2832,388,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Desolace,-2481.3352,2319.0781,117.02333,0,0,-0.66262,0.7489557,499487,2832,388,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Raven Hill,-10811.799,305.89584,31.43815,0,0,-0.60181487,0.79863566,499521,2832,27,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Darkshire,-10892.554,-368.99652,38.730274,0,0,0.9896514,0.14349282,499523,2832,27,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Westfall,-10891.935,-366.61978,37.336914,0,0,-0.1434922,0.98965144,499524,2832,27,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Raven Hill,-10891.958,-366.70834,38.728516,0,0,-0.1434922,0.98965144,499531,2832,27,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Stranglethorn,-10893.372,-367.54514,38.744946,0,0,0.5983249,0.80125356,499535,2832,27,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Stranglethorn,-10812.545,304.43057,31.439976,0,0,0.99026805,-0.13917342,499538,2832,27,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Darkshire,-10812.514,304.34375,30.051752,0,0,0.99026805,-0.13917342,499540,2832,27,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Westfall,-10813.27,306.68057,31.47379,0,0,0.13917315,0.99026805,499541,2832,27,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
"Abandon hope, all ye who enter here.",-10451.551,-1721.8177,86.44454,0,0,-0.5075382,0.8616293,504593,2853,4651,0,0.21,5,1,0,0,0,1,1,0,0,0,0,0,0
Turn Back!,-10451.484,-1721.776,87.888596,0.07195007,0.02094324,0.7847549,0.6152595,504595,2853,4651,0,0.19,5,1,0,0,0,1,1,0,0,0,0,0,0
Lakeshire,-9635.474,-2087.1858,61.253147,0,0,-0.836286,0.5482934,504596,2853,26,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Eastvale Logging Camp,-9647.179,-1336.9132,49.677826,0,0,-0.7933529,0.608762,504597,2853,26,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Raven Hill,-10542.639,-1180.243,26.493055,0,0,0.6018149,0.7986356,504599,2853,27,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Redridge,-10540.255,-1180.842,27.84214,0,0,-0.7986353,0.6018153,504600,2853,27,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Redridge,-9648.317,-1337.6649,49.67809,0,0,0.9914449,0.13052613,504601,2853,26,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Goldshire,-9647.844,-1335.7396,49.683914,0,0,-0.13052632,0.9914448,504602,2853,26,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Stranglethorn,-10542.549,-1180.2639,27.826527,0,0,0.6018149,0.7986356,504604,2853,27,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Stonewatch Keep,-9637.232,-2086.3542,61.293987,0,0,0.54829305,0.8362863,504605,2853,26,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Stormwind City,-9647.837,-1335.7604,49.131382,0,0,-0.13052632,0.9914448,504607,2853,26,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Deadwind Pass,-10541.717,-1181.6858,27.835024,0,0,0.99026805,0.13917322,504618,2853,27,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Northshire Abbey,-9499.406,66.82118,56.01195,0,0,-0.7933531,0.6087617,505657,2855,26,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Stormwind City,-9430.868,64.510414,56.78524,0,0,0,1,505658,2855,26,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Redridge,-9500.542,66.06944,56.007244,0,0,0.9914449,0.130526,505660,2855,26,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Westbrook Garrison,-9500.087,68.00347,56.549225,0,0,-0.13052608,0.9914449,505661,2855,26,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Westfall,-9500.08,67.98264,55.993015,0,0,-0.13052608,0.9914449,505662,2855,26,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Northshire Abbey,-9430.913,62.53472,56.778767,0,0,1,0,505663,2855,26,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Stormwind City,-9499.422,66.829865,56.56776,0,0,-0.7933527,0.60876226,505665,2855,26,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Eastvale Logging Camp,-9500.56,66.078125,56.56288,0,0,0.9914449,0.130526,505666,2855,26,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Lakeshire,-9635.474,-2087.1858,61.253147,0,0,-0.8362858,0.54829365,508787,2861,26,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Stonewatch Keep,-9637.232,-2086.3542,61.293987,0,0,0.5482932,0.8362862,508788,2861,26,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Stranglethorn,-10542.549,-1180.2639,27.826527,0,0,0.601815,0.79863554,508790,2861,27,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Stormwind City,-9647.837,-1335.7604,49.131382,0,0,-0.13052608,0.9914449,508793,2861,26,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
"Abandon hope, all ye who enter here.",-10451.551,-1721.8177,86.44454,0,0,-0.5075379,0.8616294,508795,2861,4651,0,0.21,5,1,0,0,0,1,1,0,0,0,0,0,0
Redridge,-9648.317,-1337.6649,49.67809,0,0,0.9914449,0.130526,508798,2861,26,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Turn Back!,-10451.484,-1721.776,87.888596,0.071950056,0.020943241,0.78475493,0.61525947,508802,2861,4651,0,0.19,5,1,0,0,0,1,1,0,0,0,0,0,0
Raven Hill,-10542.639,-1180.243,26.493055,0,0,0.601815,0.79863554,508803,2861,27,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Deadwind Pass,-10541.717,-1181.6858,27.835024,0,0,0.99026805,0.13917322,508806,2861,27,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Redridge,-10540.255,-1180.842,27.84214,0,0,-0.7986352,0.60181534,508808,2861,27,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Eastvale Logging Camp,-9647.179,-1336.9132,49.677826,0,0,-0.7933527,0.60876226,508809,2861,26,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Goldshire,-9647.844,-1335.7396,49.683914,0,0,-0.13052608,0.9914449,508813,2861,26,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
,2432.4185,-5860.408,107.2353,-0.016573038,-0.02072311,0.99223495,0.12151412,509253,2856,6370,0,1,5,0,0,380,0,0,0,0,1,0,0,0,0
,2798.5105,-5459.618,160.1543,-0.0061321734,0.058390833,-0.70777214,0.7039968,509259,2856,100813,0,1,5,0,0,0,0,0,0,0,1,0,0,0,0
,2414.573,-5851.816,106.9414,-0.011401117,-0.11568306,0.9819178,0.14941522,509263,2856,18,0,1,5,0,0,380,0,0,0,0,1,0,0,0,0
,2413.804,-5849.358,107.43107,0,0,0.90630794,0.4226179,509266,2856,625,0,1,5,0,0,380,0,0,0,0,1,0,0,0,0
,2366.7344,-6037.104,75.36118,0,0,0.9426416,0.3338066,509269,2856,6389,0,1.18,5,0,0,390,0,0,0,0,1,0,0,0,0
,2237.2292,-5888.632,97.01312,0,0,0.99725014,-0.07410918,509281,2856,100879,0,1.0500001,5,0,0,381,0,0,0,0,1,0,0,0,0
,2415.0903,-5849.6353,107.43987,0.018227186,-0.11685717,0.9929174,0.011278951,509314,2856,279,0,1,5,0,0,380,0,0,0,0,1,0,0,0,0
,2822.7883,-5433.8804,156.69789,0.055438977,0.08178896,-0.12950505,0.9866436,509321,2856,100803,0,2.259999,5,0,0,0,0,0,0,0,1,0,0,0,0
,2108.6284,-5888.8525,99.71843,0,0,0.97337925,-0.22920042,509328,2856,100879,0,1,5,0,0,381,0,0,0,0,1,0,0,0,0
,2415.875,-5850.1943,107.3558,-0.018091036,-0.13705479,0.97483945,0.17486206,509337,2856,286,0,1,5,0,0,380,0,0,0,0,1,0,0,0,0
,2084.7935,-5729.9287,100.88451,0,0,0.03925995,0.999229,509345,2856,100881,0,1,5,0,0,381,0,0,0,0,1,0,0,0,0
,2418.0503,-5852.903,106.68556,0,0,0.99999046,0.0043630023,509354,2856,6370,0,1,5,0,0,380,0,0,0,0,1,0,0,0,0
,2261.6667,-5861.389,98.04686,0,0,0.008726724,0.9999619,509360,2856,100879,0,1,5,0,0,381,0,0,0,0,1,0,0,0,0
,2201.04,-5884.6235,97.83897,0,0,0.98965144,0.14349237,509361,2856,100879,0,1,5,0,0,381,0,0,0,0,1,0,0,0,0
,2414.0105,-5849.2017,113.08001,0,0,0.32556787,0.9455187,509362,2856,6389,0,1,5,0,0,380,0,0,0,0,1,0,0,0,0
,2418.2673,-5853.1406,106.69599,0.015938718,-0.069671094,0.9811932,0.17930926,509365,2856,6370,0,0.95,5,0,0,380,0,0,0,0,1,0,0,0,0
,2091.6338,-5680.507,100.29006,0,0,0.8788171,0.4771588,509366,2856,100885,0,1,5,0,0,381,0,0,0,0,1,0,0,0,0
Goldshire,-9647.844,-1335.7396,49.683914,0,0,-0.13052608,0.9914449,516537,2875,26,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Stonewatch Keep,-9637.232,-2086.3542,61.293987,0,0,0.5482932,0.8362862,516541,2875,26,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Stormwind City,-9647.837,-1335.7604,49.131382,0,0,-0.13052608,0.9914449,516542,2875,26,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Raven Hill,-10542.639,-1180.243,26.493055,0,0,0.601815,0.79863554,516543,2875,27,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Stranglethorn,-10542.549,-1180.2639,27.826527,0,0,0.601815,0.79863554,516544,2875,27,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Redridge,-10540.255,-1180.842,27.84214,0,0,-0.7986352,0.60181534,516546,2875,27,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Deadwind Pass,-10541.717,-1181.6858,27.835024,0,0,0.99026805,0.13917322,516548,2875,27,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Turn Back!,-10451.484,-1721.776,87.888596,0.071950056,0.020943241,0.78475493,0.61525947,516549,2875,4651,0,0.19,5,1,0,0,0,1,1,0,0,0,0,0,0
Lakeshire,-9635.474,-2087.1858,61.253147,0,0,-0.8362858,0.54829365,516551,2875,26,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Eastvale Logging Camp,-9647.179,-1336.9132,49.677826,0,0,-0.7933527,0.60876226,516557,2875,26,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Redridge,-9648.317,-1337.6649,49.67809,0,0,0.9914449,0.130526,516559,2875,26,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
"Abandon hope, all ye who enter here.",-10451.551,-1721.8177,86.44454,0,0,-0.5075379,0.8616294,516564,2875,4651,0,0.21,5,1,0,0,0,1,1,0,0,0,0,0,0
Arathi Highlands,-668.67883,-1308.5209,65.908035,0,0,0.9600499,0.2798289,517533,2878,195,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Wetlands,-1322.224,-1848.6459,62.734085,0,0,0.98245037,0.18652414,517534,2878,195,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Southshore,-373.60245,-771.1042,54.582397,0,0,0.48862082,0.87249625,517535,2878,195,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Hillsbrad Foothills,455.85938,-628.7778,167.57002,0,0,0.639439,0.7688418,517536,2878,203,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Andorhal,452.4271,-629.57294,166.34795,0.57680225,-0.17358395,0.77971256,0.17092697,517538,2878,203,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Tarren Mill,-19.944445,-709.55554,70.31881,0,0,1,0,517540,2878,195,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Hillsbrad Plains,-1322.1649,-1848.4688,63.304546,0,0,-0.18652384,0.9824504,517543,2878,195,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Alterac Mountains,-19.890625,-709.5052,70.32528,0,0,-0.7071066,0.7071069,517545,2878,195,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Thandol Span,-1322.217,-1848.658,63.28964,0,0,0.98245037,0.18652414,517546,2878,195,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Hillsbrad,-429.69272,-582.69794,53.900257,0,0,0,1,517547,2878,195,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Arathi Highlands,-777.35767,-1471.5486,61.618958,0,0,1,0,517548,2878,195,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Stromgarde,-1322.2916,-1848.5278,63.34851,0,0,0.56280506,0.82658964,517549,2878,195,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Alterac City,-19.902779,-709.5156,69.823906,0,0,-0.7071066,0.7071069,517551,2878,195,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Strahnbrad,-19.921875,-709.5156,69.26715,0,0,-0.7071066,0.7071069,517554,2878,195,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Alterac City,455.83508,-628.783,167.56007,0,0,-0.09150196,0.9958049,517555,2878,203,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Strahnbrad,455.8264,-628.8125,167.55013,0,0,0.9961947,0.087155685,517557,2878,203,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Durnholde Keep,-668.5868,-1308.4966,66.51914,0,0,0.87672675,-0.48098877,517558,2878,195,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Tarren Mill,-429.70834,-582.9097,53.89728,0,0,1,0,517559,2878,195,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Southshore,-777.2743,-1471.4723,60.635994,0,0,-0.7071066,0.7071069,517560,2878,195,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Durnholde Keep,-373.58334,-771.25,54.57909,0,0,0.9624551,0.2714411,517561,2878,195,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Southshore,-668.59375,-1308.3767,65.90638,0,0,-0.27982923,0.9600498,517562,2878,195,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Tarren Mill,-777.2743,-1471.4723,61.135994,0,0,-0.7071066,0.7071069,517563,2878,195,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Syndicate Documents,231.55035,-850.0625,147.57014,0,0,0.9636305,0.26723835,517564,2878,164,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0
Southshore,-429.86807,-582.81946,53.896,0,0,0.7071068,0.70710665,517568,2878,195,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Tarren Mill,-373.45834,-771.2101,54.572464,0,0,0.8724958,-0.4886216,517571,2878,195,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Hillsbrad,-373.61633,-771.0972,54.028496,0,0,0.48862082,0.87249625,517572,2878,195,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Alterac Mountains,-373.47223,-771.2031,54.018562,0,0,0.8724958,-0.4886216,517573,2878,195,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Silverpine Forest,-429.70486,-582.69446,53.344086,0,0,0,1,517574,2878,195,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Durnholde Keep,-20.010416,-709.5382,69.28859,0,0,0.7071068,0.70710665,517576,2878,195,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Dun Garok,-777.48615,-1471.4688,61.613174,0,0,0.7071068,0.70710665,517577,2878,195,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Hillsbrad,-19.989584,-709.5399,69.84415,0,0,0.7071068,0.70710665,517578,2878,195,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Tarren Mill,-668.5868,-1308.382,66.517494,0,0,-0.27982923,0.9600498,517579,2878,195,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Syndicate Documents,232.14583,-849.54865,147.56636,0,0,0.8410392,0.54097414,517580,2878,163,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0
Durnholde Keep,-429.7205,-582.90625,53.341545,0,0,1,0,517582,2878,195,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Dun Garok,-373.59723,-771.24304,54.02353,0,0,0.9624551,0.2714411,517583,2878,195,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Dun Garok,-668.67365,-1308.526,66.51914,0,0,0.9600499,0.2798289,517585,2878,195,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Durnholde Keep,-777.2726,-1471.4705,61.636353,0,0,-0.7071066,0.7071069,517586,2878,195,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Southshore,-19.979166,-709.52954,70.31802,0,0,0.7071068,0.70710665,517587,2878,195,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Shadowprey Village,-1902.6337,2449.5088,62.188946,0,0,0.67324114,0.739423,523730,2908,309,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Nijel's Point,-1885.8837,2431.3108,59.82146,0,0,0.98628557,0.16504782,523731,2908,388,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Feathermoon Stronghold,-1885.9966,2431.3767,59.82146,0,0,0.5983253,0.80125326,523734,2908,388,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Camp Mojache,-1902.9966,2449.257,62.189007,0,0,0.99268943,0.12069703,523736,2908,309,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Ghost Walker Post,-1902.75,2448.8264,62.21037,0,0,-0.73695874,0.6759377,523739,2908,309,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Desolace,-2481.3352,2319.0781,117.02333,0,0,-0.66262,0.7489557,523740,2908,388,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Feathermoon Stronghold,-2481.316,2319.0469,117.02204,0,0,1,0,523742,2908,388,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
,2362.8352,-6034.366,61.48944,0.0043010046,0.0041661942,0.39071316,0.92049295,524038,2908,4251,0,1,5,0,0,367,0,0,0,0,1,0,0,0,0
,2415.875,-5850.1943,107.3558,-0.01809102,-0.13705479,0.97483945,0.17486195,524040,2908,286,0,1,5,0,0,380,0,0,0,0,1,0,0,0,0
,2178.3594,-5704.5454,105.888,-0.015182238,-0.021763174,0.99805784,0.056358922,524041,2908,6370,0,1,5,0,0,380,0,0,0,0,1,0,0,0,0
,2158.0452,-5699.0415,106.45609,0.33042505,-0.255407,-0.350611,0.8382473,524042,2908,100801,0,0.65,5,0,0,380,0,0,0,0,1,0,0,0,0
,2413.804,-5849.358,107.43107,0,0,0.90630794,0.4226179,524043,2908,625,0,1,5,0,0,380,0,0,0,0,1,0,0,0,0
,2171.3196,-5700.658,105.88572,-0.018122138,-0.1164549,0.9786099,0.16861899,524044,2908,154,0,1,5,0,0,380,0,0,0,0,1,0,0,0,0
,2350.0244,-6031.807,59.941204,-0.16369583,-0.06990008,0.38442814,0.9058325,524045,2908,4251,0,1,5,0,0,367,0,0,0,0,1,0,0,0,0
,2162.9062,-5697.0454,106.00723,0.06301526,-0.26469606,0.47334287,0.8378016,524047,2908,84825,0,1,5,0,0,380,0,0,0,0,1,0,0,0,0
,2155.1685,-5693.6807,104.80606,-0.0009077753,-0.01570509,0.99926627,-0.034917936,524048,2908,100799,0,1,5,0,0,380,0,0,0,0,1,0,0,0,0
,1929.2344,-5880.0454,97.73142,0,0,0.9255408,0.37864786,524049,2908,100884,0,1,5,0,0,381,0,0,0,0,1,0,0,0,0
,2051.6128,-5782.3525,100.82597,0,0,0.5317759,0.8468851,524050,2908,100808,0,2,5,0,0,381,0,0,0,0,1,0,0,0,0
,2166.2222,-5700.026,105.81566,0.13414599,-0.29005012,0.4776549,0.81836516,524051,2908,84825,0,1,5,0,0,380,0,0,0,0,1,0,0,0,0
,2171.6667,-5708.4863,106.39866,0.4225212,-0.020308837,-0.13440716,0.8961016,524052,2908,100807,0,0.58,5,0,0,380,0,0,0,0,1,0,0,0,0
,2432.4185,-5860.408,107.2353,-0.016573038,-0.020723114,0.99223495,0.12151399,524053,2908,6370,0,1,5,0,0,380,0,0,0,0,1,0,0,0,0
,2162.8196,-5701.1772,104.71633,-0.07485417,-0.044721078,0.89217985,-0.4431838,524054,2908,100810,0,1,5,0,0,380,0,0,0,0,1,0,0,0,0
,2389.2551,-6030.6494,61.516182,-0.003669943,-0.002360121,0.99883926,0.04796908,524055,2908,4251,0,1,5,0,0,367,0,0,0,0,1,0,0,0,0
,2166.323,-5705.3594,104.24302,0.07939501,-0.013205853,-0.27745715,0.95736074,524056,2908,100798,0,1,5,0,0,380,0,0,0,0,1,0,0,0,0
,2160.2761,-5694.752,105.53206,-0.013117223,-0.041601084,0.9446024,0.3253054,524057,2908,5834,0,1,5,0,0,380,0,0,0,0,1,0,0,0,0
,2151.3977,-5697.1895,103.78913,-0.043084037,-0.08720014,0.8927731,0.4398819,524060,2908,3678,0,1,5,0,0,380,0,0,0,0,1,0,0,0,0
,2173.0088,-5704.6787,105.30022,-0.04765923,-0.11098128,0.9926648,-0.005327932,524061,2908,285,0,1,5,0,0,380,0,0,0,0,1,0,0,0,0
,2175.059,-5703.453,105.77032,-0.02847403,-0.08603621,0.995882,-0.0024600911,524062,2908,286,0,1,5,0,0,380,0,0,0,0,1,0,0,0,0
,2136.8645,-5710.5835,101.11222,0.012904033,-0.037125766,0.31294504,0.9489576,524063,2908,88294,0,1,5,0,0,380,0,0,0,0,1,0,0,0,0
,2151.9028,-5697.3926,105.31262,-0.53212196,0.43656218,0.67231005,0.27250493,524064,2908,279,0,0.96,5,0,0,380,0,0,0,0,1,0,0,0,0
,2418.2673,-5853.1406,106.69599,0.01593872,-0.069671094,0.9811932,0.17930926,524065,2908,6370,0,0.95,5,0,0,380,0,0,0,0,1,0,0,0,0
,2137.6824,-5709.6475,101.24685,0,0,0.3214391,0.9469302,524067,2908,100814,0,1,5,0,0,378,0,0,0,0,1,0,0,0,0
,2159.5557,-5695.0728,105.45483,0.01624307,-0.06960097,0.98196626,0.17502612,524068,2908,6370,0,0.95,5,0,0,380,0,0,0,0,1,0,0,0,0
,2169.179,-5698.674,106.00217,-0.04073394,-0.09068616,0.95769155,0.2700808,524069,2908,215,0,1,5,0,0,380,0,0,0,0,1,0,0,0,0
,2159.3352,-5694.837,105.41528,0,0,1,0,524071,2908,6370,0,1,5,0,0,380,0,0,0,0,1,0,0,0,0
,2217.0261,-5880.875,100.88451,0,0,0.7071068,0.70710665,524072,2908,100881,0,1,5,0,0,381,0,0,0,0,1,0,0,0,0
,2108.6284,-5888.8525,99.71843,0,0,0.9733792,-0.22920056,524073,2908,100879,0,1,5,0,0,381,0,0,0,0,1,0,0,0,0
,2178.6233,-5701.8145,106.35893,-0.005248237,-0.016645124,0.92703366,0.37457168,524074,2908,5834,0,1,5,0,0,380,0,0,0,0,1,0,0,0,0
,2152.691,-5697.955,104.89384,-0.07442922,-0.078441076,0.95694166,0.26938796,524075,2908,279,0,1,5,0,0,380,0,0,0,0,1,0,0,0,0
,2175.7102,-5705.1875,105.45608,0,0,0.9681477,0.25037974,524076,2908,625,0,1,5,0,0,380,0,0,0,0,1,0,0,0,0
,2158.6633,-5693.4585,105.62389,-0.042116918,-0.06152317,0.99721324,-0.0025979746,524077,2908,279,0,1,5,0,0,380,0,0,0,0,1,0,0,0,0
,2415.0903,-5849.6353,107.43987,0.01822719,-0.11685719,0.99291736,0.011278951,524078,2908,279,0,1,5,0,0,380,0,0,0,0,1,0,0,0,0
,2091.6338,-5680.507,100.29006,0,0,0.8788171,0.47715887,524079,2908,100885,0,1,5,0,0,381,0,0,0,0,1,0,0,0,0
,2158.2415,-5694.422,106.65777,0,0,0.4617494,0.8870104,524080,2908,6389,0,0.78,5,0,0,380,0,0,0,0,1,0,0,0,0
,2160.4253,-5691.889,106.02057,-0.014097159,-0.068443194,0.921274,0.3825846,524081,2908,100799,0,1,5,0,0,380,0,0,0,0,1,0,0,0,0
,2159.144,-5697.7725,104.71329,0.06120401,0.099524975,0.99277276,-0.027404916,524082,2908,100797,0,1.08,5,0,0,380,0,0,0,0,1,0,0,0,0
,2177.1807,-5703.0835,106.06232,-0.051992875,-0.0057791253,0.8429553,0.53543425,524083,2908,100802,0,1,5,0,0,380,0,0,0,0,1,0,0,0,0
,2414.573,-5851.816,106.9414,-0.011401102,-0.11568306,0.9819178,0.1494151,524084,2908,18,0,1,5,0,0,380,0,0,0,0,1,0,0,0,0
,2175.8472,-5704.9688,111.05095,0,0,0.49242362,0.87035567,524085,2908,6389,0,1,5,0,0,380,0,0,0,0,1,0,0,0,0
,2366.5122,-6037.014,75.36118,0,0,0.9426416,0.3338066,524086,2908,6389,0,1.18,5,0,0,390,0,0,0,0,1,0,0,0,0
,2054.5034,-5880.6494,101.06105,0,0,0.26303184,0.9647871,524087,2908,100879,0,1,5,0,0,381,0,0,0,0,1,0,0,0,0
,1936.0435,-5792.8926,96.82557,0,0,0.42261785,0.906308,524088,2908,100879,0,1,5,0,0,381,0,0,0,0,1,0,0,0,0
,2418.0503,-5852.903,106.68556,0,0,0.99999046,0.0043630023,524089,2908,6370,0,1,5,0,0,380,0,0,0,0,1,0,0,0,0
,2167.323,-5709.368,103.50946,-0.21306896,0.1776531,0.864994,0.41812232,524090,2908,100797,0,1.06,5,0,0,380,0,0,0,0,1,0,0,0,0
