ID,NameSubtext_lang,Description_lang,AuraDescription_lang
1463,,"Places a magical ward on you, absorbing up to ${$1463m1+$SPA*1.0} damage for $1463d. Absorbed damage will restore up to $1463s2% of your maximum mana.

When this effect ends, you gain up to $116267s1% increased spell damage for $116267d, based on the absorption used.

|cFFFFFFFFPassive:|r
Increases spell damage by $118858s1% and increases mana regeneration by $118858s2%. This effect is deactivated while Incanter's Ward is on cooldown.","Absorbing up to $w1 damage, gaining mana from all damage absorbed."
1464,,"Slams the opponent, causing $1464m2% weapon damage plus $1464m1 to that target.$?s86346[

Causes an additional $86346s5% damage to targets affected by your Colossus Smash.][]
$?s12328[
While Sweeping Strikes is active, $s3% of damage dealt by Slam will also hit all other enemies within $146361a1 yards.][]",
1485,,Fire at the target with a ranged weapon.,
1490,,"Curses the target$?s146963[ and $146963s1 additional nearby targets][], increasing magic damage taken by $s1% for $d. 

$@spellname118773
$@spelldesc118773 $?s103112[

|cFFFFFFFFSoulburn:|r
|cFF8282FFYour Curse of the Elements will affect all enemies in a $104225A yard radius around your target.|R][]",Increases magic damage taken by $s1%.
1494,,Shows the location of all nearby beasts on the minimap.,Tracking Beasts.
1499,Frost,"Place a frost trap that freezes the first enemy that approaches, preventing all action for up to $3355d$?s119407[ and removing all harmful damage over time effects][].  Any damage caused will break the ice$?s56845[ and then reduce the victim's movement speed by $61394s1% for $61394d][]. $?s53299[The critical strike chance of all your ranged abilities is increased by $53299s1% against the target until the effect is broken.  ][]Only one target can be Freezing Trapped at a time. Trap will exist for $d.",
1509,,,
1513,,"Scares a beast, causing it to run in fear for up to $d.  Damage caused may interrupt the effect.  Only one beast can be feared at a time.",Feared.
1515,,"Begins taming a beast to be your companion. If you lose the beast's attention for any reason, the taming process will fail.",Taming pet.
1516,Rank 1,"Instantly fires your weapon, causing $s1 additional damage.",
1522,,,
1528,,Frees your master from any bonds.,
1535,,"Ignites your Flame Shock spell on any nearby enemies, causing each of them to emit a wave of flames that deals $8349s2 Fire damage to every other enemy within $8349A2 yards.",
1536,,,
1538,,Charges the Rod of Helcular when used at the three ceremonial pyres.,
1539,,"Feed your pet the selected item, instantly restoring $1539s1% of its total health. Cannot be used while in combat.",
1543,,Exposes all hidden and invisible enemies within $a1 yards of the targeted area for $94528d.,
1557,,Increase movement speed by $s1,
1588,,,
1604,,A concussive strike dismounts the target and reduces movement speed by $s1%.,Movement speed reduced by $s1%.
1609,,,
1645,,Teaches the Worgen Dual Forms ability,
1650,,,
1664,,,
1665,,,
1666,,,
1669,,,
1680,,"In a whirlwind of steel you attack all enemies within $A1 yards$?s23881[ with both weapons][], causing $m2% weapon damage to each enemy.",
1706,,"Allows the friendly party or raid target to levitate, floating a few feet above the ground.  While levitating, the target will fall at a reduced speed and travel over water.  Any damage will cancel the effect.  Lasts $111758d.",Levitating.
1715,,"Maims the enemy, reducing movement speed by $s1% for $d.$?s12289 [  Reapplying Hamstring can immobilize the target every $12289s1 sec.][]$?s12668[  Reapplying Hamstring can immobilize the target every $12668s1 sec.][]",Movement slowed by $s1%.
1719,,Grants your special attacks an additional $s1% chance to critically hit. Lasts $d.,Critical chance of special attacks increased by $w1%.
1725,,"Throws a distraction, attracting the attention of all nearby monsters for $s1 seconds.  Does not break stealth.",
1742,Basic Ability,"Your pet cowers, reducing damage taken by $s1% for $d.  $?s53181[][While cowering, your pet's movement speed is reduced by $s2%.]",Reduces damage taken by $s1%.
1752,,An instant strike that causes $m1 damage in addition to $m3% of your normal weapon damage.$?s79327[  Awards $s2 combo $lpoint:points;.][],
1766,,"A quick kick that interrupts spellcasting and prevents any spell in that school from being cast for $d.$?s56805[ If you successfully interrupt a spell, Kick's cooldown is reduced by ${$56805m2/1000} sec.][]",
1776,,"Gouges the eyes of an enemy target, incapacitating the opponent for $d.$?s56809[][  Target must be facing you.]  Any subsequent damage will cause the target to recover immediately.","Incapacitated.$?$w2!=0[
Damage taken increased by $w2%.][]"
1784,,"Conceals you in the shadows, allowing you to stalk enemies without being seen. $?s14062[Movement speed while stealthed is increased by $s3%. ]?s13975[Movement speed while stealthed is increased by $s3% and damage dealt is increased by $s4%. ][]Lasts until canceled.","Stealthed.$?$w3!=0[
Movement speed increased by $w3%.][]$?$w4!=0[
Damage increased by $w4%.][]"
1795,,,
1796,,,
1797,,,
1798,,,
1800,,,
1804,,Allows opening of locked chests and doors that require a skill level of up to ${$PL*5}.,
1809,Apprentice,,
1810,Journeyman,,
1822,,Rake the target for $s1 Bleed damage and an additional $o2 Bleed damage over $d.  Awards $s3 combo $lpoint:points;.,Bleeding for $w2 damage every $t2 seconds.
1825,,Transfer control of your pet to another player.,
1833,,Stuns the target for $d.  Must be stealthed.  Awards $s2 combo $lpoint:points;$?s138106[ and causes you to appear behind the target][].,"Stunned.$?$w3!=0[
Damage taken increased by $w3%.][]"
1834,,Increases movement speed,Movement Speed increased by $s1%
1842,,Disarm a hostile trap.,
1843,,Disarming the trap...,
1844,,"If Disarm is active when this affect is applied, Attumen will choose a new set of powers.",
1848,,,
1850,,"Removes all roots and snares, and increases movement speed by $s1% while in Cat Form for $d.

Does not break prowling.

Using this ability activates Cat Form.",Increased movement speed by $s1% while in Cat Form.
1852,,This is a GM tool for silencing players.  This spell just acts as a visual indicator so the player and GM know the player is currently silenced.,You can only chat with GMs.
1856,,"Allows you to vanish from sight, entering an improved stealth mode for $11327d.  For the first $11327d after vanishing, damage and harmful effects received will not break stealth.  Also breaks movement impairing effects.",Improved stealth.
1860,Passive,Reduces damage from falling.,
1881,,,
1906,,"Charges an enemy, dealing damage and slowing their movement by $s3% for $d.",Movement speed reduced by $s3%
1908,,Heal target to full every $d1 seconds,Healed to full every $d1 seconds
1936,,,
1940,,Inflicts $s1 Fire damage in a 3 yard radius.,
1943,,"Finishing move that causes damage over time, increased by your attack power.  Lasts longer per combo point:
   1 point  : ${($m1+$b1*$<bonus>*1+0.025*$AP*$<bonus>)*0.5*8} over 8 sec
   2 points: ${($m1+$b1*$<bonus>*2+0.04*$AP*$<bonus>)*0.5*12} over 12 sec
   3 points: ${($m1+$b1*$<bonus>*3+0.05*$AP*$<bonus>)*0.5*16} over 16 sec
   4 points: ${($m1+$b1*$<bonus>*4+0.056*$AP*$<bonus>)*0.5*20} over 20 sec
   5 points: ${($m1+$b1*$<bonus>*5+0.062*$AP*$<bonus>)*0.5*24} over 24 sec",Suffering $w1 damage every $t1 sec.
1949,,"Ignites the area surrounding the caster, causing $1949s2 Fire damage to $ghimself:herself; and $5857s1 Fire damage to all nearby enemies every $1949t2 sec.  Lasts $1949d.

Generates $m3 Demonic Fury per second plus $m4 Demonic Fury per second on secondary targets.",Damages self and all nearby enemies.
1950,,,
1953,,"Teleports the caster $A1 yards $?s56384[in the direction they are moving][forward], unless something is in the way.$?s146659[][ Also frees the caster from stuns and bonds.]",Blinking.
1966,,"Performs an evasive maneuver, reducing damage taken from area-of-effect attacks by $s1% $?s79008[and all damage taken by $s2% ][]for $d.","$?$w2!=0[Damage taken reduced by $w2%.
][]Damage taken from area-of-effect attacks reduced by $w1%."
1978,,Causes $118253o1 Nature damage over $118253d.,Causes $118253s1 Nature damage every $118253t1 seconds.
2000,,,
2006,,Brings a dead ally back to life with $s1% health and mana.  Cannot be cast when in combat.,
2008,,"Returns the spirit to the body, restoring a dead target to life with $s1% of maximum health and mana.  Cannot be cast when in combat.",
2018,,Allows a Blacksmith to make basic weapons and armor up to a maximum potential skill of 75.  Requires stone and metal found with the mining skill.,
2020,,,
2021,,,
2023,,Restores $s1 mana.,
2024,,Restores $s1 health.,
2050,,Heal your target for $s1.,
2060,,A slow casting spell that heals a single target for $s1.,
2061,,Heals a friendly target for $s1.,
2062,,"Summons an Earth Totem with $s1 health at the feet of the caster, calling forth a Greater Earth Elemental to protect the caster and $ghis:her; allies.  Lasts $d.",
2075,Rank 1,,
2094,,"Blinds the target, causing it to wander disoriented for up to $d.  Any damage caused will remove the effect$?s91299[, but Blind also clears all damage over time effects from the target that would cause it to break early][]. Does not break stealth.","Disoriented.$?$w3!=0[
Damage taken increased by $w3%.][]"
2096,,Allows the caster to see through the target's eyes for $d.  Will not work if the target is in another instance or on another continent.,Sight granted through target's eyes.
2098,,"Finishing move that causes damage per combo point:
   1 point  : ${$m1+(($b1*1)+$AP*0.18)*$<mult>}-${$M1+(($b1*1)+$AP*0.18)*$<mult>} damage
   2 points: ${$m1+(($b1*2)+$AP*0.36)*$<mult>}-${$M1+(($b1*2)+$AP*0.36)*$<mult>} damage
   3 points: ${$m1+(($b1*3)+$AP*0.54)*$<mult>}-${$M1+(($b1*3)+$AP*0.54)*$<mult>} damage
   4 points: ${$m1+(($b1*4)+$AP*0.72)*$<mult>}-${$M1+(($b1*4)+$AP*0.72)*$<mult>} damage
   5 points: ${$m1+(($b1*5)+$AP*0.9)*$<mult>}-${$M1+(($b1*5)+$AP*0.9)*$<mult>} damage",
2108,,"Allows a leatherworker to make leather armor, up to to a maximum potential skill of 75.  Requires leather scraps and hides gathered with the Skinning skill.",
2110,,,
2118,Rank 1,Increases your chance to dodge by 1%.,
2119,Rank 1,Increase Nature resistance by 4.,
2120,,"Calls down a pillar of fire, burning all enemies within the area for $s1 Fire damage and an additional $o2 Fire damage over $d.$?s11366[

A wave of flame radiates outward from the target location. All enemies caught within the blast are slowed by $11113s1% for $11113d.][]",$s2 Fire damage every $t2 seconds.
2123,Rank 1,Increases your Holy Magic skill by $s1 and reduces your Shadow Resistance by $s2.,
2136,,Blasts the enemy for $s1 Fire damage.,
2139,,"Counters the enemy's spellcast, preventing any spell from that school of magic from being cast for $d$?s12598[ and silencing the target for $55021d.][.]",
2140,Rank 1,,Movement slowed by $s1%.
2147,,Periodic healing,Healing for $s1 every $t1 seconds
2148,,Periodically casts Shadow Storm.,Periodically casts Shadow Storm.
2149,,,
2152,,,
2153,,,
2154,,,
2155,,,
2156,,,
2157,,,
2158,,,
2159,,,
2160,,,
2161,,,
2162,,,
2163,,,
2164,,,
2165,,,
2166,,,
2167,,,
2168,,,
2169,,,
2222,,Teleports players to a random capital city.,
2259,,"Allows an alchemist to brew basic potions up to a maximum potential skill of 75.  Requires Herbs found with the Herbalism skill.

|CFFFFFFFFPerk: Mixology|R
You receive an increased effect and duration when drinking an elixir or flask you know how to make.",
2275,,,
2280,,,
2313,,,
2329,,,
2330,,,
2331,,,
2332,,,
2333,,,
2334,,,
2335,,,
2337,,,
2366,,The basics of how to gather herbs from bushes and other plants for use in Alchemy.  Gives a potential herbalism skill of 75.,
2367,,Increases your Strength by $s1 for $d.  Battle Elixir.,Strength increased by $w1.  Battle Elixir.
2368,,How to find and gather more difficult to harvest herbs.   Gives a potential herbalism skill of 150.,
2369,,,
2370,,Restores $s1 mana and $s2 health.,
2371,,,
2372,,,
2373,,,
2374,,Increases your Agility by $s1 for $d.  Battle Elixir.,Agility increased by $w1.  Battle Elixir.
2378,,Increases your maximum health by $s1 for $d.  Guardian Elixir.,Health increased by $w1.  Guardian Elixir.
2379,,Increases run speed by $s1% for $d1.,Increases run speed by $s1%
2380,,Increases your resistance to all schools of magic by $s1 for $d.,Increased magic resistance.
2381,,,
2382,,,
2383,,Nearby herb bushes appear on the minimap. Only one form of tracking can be active at a time.,Finding Herbs.
2385,,,
2386,,,
2387,,,
2389,,,
2392,,,
2393,,,
2394,,,
2395,,,
2396,,,
2397,,,
2399,,,
2400,,,
2401,,,
2402,,,
2403,,,
2406,,,
2425,,,
2426,,,
2442,,,
2443,,,
