ID,SpecID,ItemID
11348,102,62470
11349,258,62470
11350,262,62470
11351,265,62470
11352,266,62470
11353,267,62470
11354,66,62469
11355,70,62469
11356,71,62469
11357,72,62469
11358,73,62469
11359,250,62469
11360,251,62469
11361,252,62469
11362,103,62468
11363,104,62468
11364,253,62468
11365,254,62468
11366,255,62468
11367,259,62468
11368,260,62468
11369,261,62468
11370,263,62468
11371,268,62468
11372,269,62468
11400,62,44073
11401,63,44073
11402,64,44073
11403,65,44073
11404,70,44073
11405,71,44073
11406,72,44073
11407,102,44073
11408,103,44073
11409,104,44073
11410,105,44073
11411,251,44073
11412,252,44073
11413,253,44073
11414,254,44073
11415,255,44073
11416,256,44073
11417,257,44073
11418,258,44073
11419,259,44073
11420,260,44073
11421,261,44073
11422,262,44073
11423,263,44073
11424,264,44073
11425,265,44073
11426,266,44073
11427,267,44073
11428,268,44073
11429,269,44073
11430,270,44073
11431,256,60275
11432,257,60275
11433,258,60257
11434,256,60258
11435,257,60258
11436,258,60256
11437,256,60261
11438,257,60261
11439,258,60255
11441,258,60254
11442,256,60259
11443,257,60259
11444,258,60253
11445,256,60262
11446,257,60262
11447,70,60347
11448,251,60342
11449,252,60342
11450,105,60280
11451,102,60285
11452,102,60282
11453,105,60277
11454,105,60278
11455,102,60283
11456,102,60281
11457,105,60276
11458,105,60279
11459,102,60284
11460,256,65229
11461,257,65229
11462,256,65230
11463,257,65230
11464,256,65231
11465,257,65231
11466,256,65232
11467,257,65232
11468,256,65233
11469,257,65233
11470,258,65234
11471,258,65235
11472,258,65236
11473,258,65237
11474,258,65238
11475,251,65182
11476,252,65182
11477,105,65194
11478,105,65195
11479,105,65196
11480,105,65197
11481,105,65198
11482,102,65199
11483,102,65200
11484,102,65201
11485,102,65202
11486,102,65203
11518,62,29132
11519,63,29132
11520,64,29132
11521,102,29132
11522,258,29132
11523,262,29132
11524,265,29132
11525,266,29132
11526,267,29132
11597,258,31067
11598,256,39519
11599,257,39519
11600,256,39514
11601,257,39514
11602,256,39517
11603,257,39517
11604,256,39515
11605,257,39515
11606,256,39518
11607,257,39518
11608,258,39530
11609,258,39521
11610,258,39528
11618,70,65217
11619,270,58183
11628,102,48164
11629,102,48166
11630,102,48169
11631,102,48170
11632,102,48165
11633,102,48167
11634,102,48168
11635,102,48172
11636,102,48163
11637,102,48171
11638,105,48137
11639,105,48138
11640,105,48139
11641,105,48136
11642,105,48135
11643,105,48140
11644,105,48134
11645,105,48141
11646,105,48133
11647,105,48142
11660,258,48080
11661,258,48083
11662,258,48081
11663,258,48082
11664,256,47984
11665,257,47984
11666,256,48035
11667,257,48035
11668,256,47983
11669,257,47983
11670,256,48037
11671,257,48037
11672,256,47986
11673,257,47986
11674,256,48031
11675,257,48031
11676,256,47985
11677,257,47985
11678,256,48033
11679,257,48033
11680,256,47987
11681,257,47987
11682,256,48029
11683,257,48029
11726,262,30169
11727,262,30170
11728,262,30171
11729,262,30172
11730,262,30173
11731,264,30164
11732,264,30165
11733,264,30166
11734,264,30167
11735,264,30168
11751,256,30153
11752,257,30153
11753,256,30152
11754,257,30152
11755,256,30151
11756,257,30151
11757,256,30154
11758,257,30154
11759,256,30150
11760,257,30150
11761,258,30163
11801,70,40684
11802,71,40684
11803,72,40684
11804,103,40684
11805,251,40684
11806,252,40684
11807,253,40684
11808,254,40684
11809,255,40684
11810,259,40684
11811,260,40684
11812,261,40684
11813,263,40684
11814,269,40684
11815,65,40685
11816,105,40685
11817,256,40685
11818,257,40685
11819,264,40685
11820,270,40685
11821,62,40682
11822,63,40682
11823,64,40682
11824,102,40682
11825,258,40682
11826,262,40682
11827,265,40682
11828,266,40682
11829,267,40682
11830,66,40683
11831,73,40683
11832,104,40683
11833,250,40683
11834,268,40683
11835,66,47735
11836,73,47735
11837,104,47735
11838,250,47735
11839,268,47735
11840,70,47734
11841,71,47734
11842,72,47734
11843,103,47734
11844,251,47734
11845,252,47734
11846,253,47734
11847,254,47734
11848,255,47734
11849,259,47734
11850,260,47734
11851,261,47734
11852,263,47734
11853,269,47734
11854,62,48724
11855,63,48724
11856,64,48724
11857,65,48724
11858,102,48724
11859,105,48724
11860,256,48724
11861,257,48724
11862,258,48724
11863,262,48724
11864,264,48724
11865,265,48724
11866,266,48724
11867,267,48724
11868,270,48724
11869,62,48722
11870,63,48722
11871,64,48722
11872,102,48722
11873,258,48722
11874,262,48722
11875,265,48722
11876,266,48722
11877,267,48722
11878,66,50356
11879,73,50356
11880,104,50356
11881,250,50356
11882,268,50356
11883,70,50355
11884,71,50355
11885,72,50355
11886,103,50355
11887,251,50355
11888,252,50355
11889,253,50355
11890,254,50355
11891,255,50355
11892,259,50355
11893,260,50355
11894,261,50355
11895,263,50355
11896,269,50355
11897,65,50358
11898,105,50358
11899,256,50358
11900,257,50358
11901,264,50358
11902,270,50358
11903,62,50357
11904,63,50357
11905,64,50357
11906,102,50357
11907,258,50357
11908,262,50357
11909,265,50357
11910,266,50357
11911,267,50357
11926,253,78285
11927,254,78285
11928,255,78285
11929,253,78283
11930,254,78283
11931,255,78283
11932,102,78246
11933,103,78246
11934,104,78246
11935,105,78246
11936,102,78251
11937,103,78251
11938,104,78251
11939,105,78251
11940,102,78253
11941,103,78253
11942,104,78253
11943,105,78253
11944,102,78249
11945,103,78249
11946,104,78249
11947,105,78249
11948,102,78248
11949,103,78248
11950,104,78248
11951,105,78248
11952,102,78250
11953,103,78250
11954,104,78250
11955,105,78250
11956,102,78247
11957,103,78247
11958,104,78247
11959,105,78247
11960,102,78252
11961,103,78252
11962,104,78252
11963,105,78252
11964,102,78068
11965,103,78068
11966,104,78068
11967,105,78068
11968,102,78244
11969,103,78244
11970,104,78244
11971,105,78244
11972,102,78067
11973,103,78067
11974,104,78067
11975,105,78067
11976,102,78243
11977,103,78243
11978,104,78243
11979,105,78243
11980,102,78062
11981,103,78062
11982,104,78062
11983,105,78062
11984,102,78240
11985,103,78240
11986,104,78240
11987,105,78240
11988,102,78063
11989,103,78063
11990,104,78063
11991,105,78063
11992,102,78238
11993,103,78238
11994,104,78238
11995,105,78238
11996,102,78064
11997,103,78064
11998,104,78064
11999,105,78064
12000,102,78241
12001,103,78241
12002,104,78241
12003,105,78241
12004,102,78069
12005,103,78069
12006,104,78069
12007,105,78069
12008,102,78245
12009,103,78245
12010,104,78245
12011,105,78245
12012,102,78066
12013,103,78066
12014,104,78066
12015,105,78066
12016,102,78239
12017,103,78239
12018,104,78239
12019,105,78239
12020,102,78065
12021,103,78065
12022,104,78065
12023,105,78065
12024,102,78242
12025,103,78242
12026,104,78242
12027,105,78242
12028,253,78279
12029,254,78279
12030,255,78279
12031,253,78284
12032,254,78284
12033,255,78284
12034,253,78278
12035,254,78278
12036,255,78278
12037,253,78281
12038,254,78281
12039,255,78281
12040,253,78280
12041,254,78280
12042,255,78280
12043,253,78282
12044,254,78282
12045,255,78282
12046,253,78100
12047,254,78100
12048,255,78100
12049,253,78274
12050,254,78274
12051,255,78274
12052,253,78101
12053,254,78101
12054,255,78101
12055,253,78277
12056,254,78277
12057,255,78277
12058,253,78094
12059,254,78094
12060,255,78094
12061,253,78272
12062,254,78272
12063,255,78272
12064,253,78097
12065,254,78097
12066,255,78097
12067,253,78275
12068,254,78275
12069,255,78275
12070,253,78095
12071,254,78095
12072,255,78095
12073,253,78271
12074,254,78271
12075,255,78271
12076,253,78099
12077,254,78099
12078,255,78099
12079,253,78273
12080,254,78273
12081,255,78273
12082,253,78098
12083,254,78098
12084,255,78098
12085,253,78276
12086,254,78276
12087,255,78276
12088,253,78096
12089,254,78096
12090,255,78096
12091,253,78270
12092,254,78270
12093,255,78270
12094,62,78192
12095,63,78192
12096,64,78192
12097,62,78020
12098,63,78020
12099,64,78020
12100,62,78193
12101,63,78193
12102,64,78193
12103,62,78021
12104,63,78021
12105,64,78021
12106,62,78186
12107,63,78186
12108,64,78186
12109,62,78014
12110,63,78014
12111,64,78014
12112,62,78188
12113,63,78188
12114,64,78188
12115,62,78016
12116,63,78016
12117,64,78016
12118,62,78187
12119,63,78187
12120,64,78187
12121,62,78015
12122,63,78015
12123,64,78015
12124,62,78189
12125,63,78189
12126,64,78189
12127,62,78017
12128,63,78017
12129,64,78017
12130,62,78191
12131,63,78191
12132,64,78191
12133,62,78019
12134,63,78019
12135,64,78019
12136,62,78190
12137,63,78190
12138,64,78190
12139,62,78018
12140,63,78018
12141,64,78018
12142,62,78202
12143,63,78202
12144,64,78202
12145,62,78203
12146,63,78203
12147,64,78203
12148,62,78196
12149,63,78196
12150,64,78196
12151,62,78198
12152,63,78198
12153,64,78198
12154,62,78197
12155,63,78197
12156,64,78197
12157,62,78199
12158,63,78199
12159,64,78199
12160,62,78201
12161,63,78201
12162,64,78201
12163,62,78200
12164,63,78200
12165,64,78200
12166,65,78302
12167,66,78302
12168,70,78302
12169,65,78135
12170,66,78135
12171,70,78135
12172,65,78309
12173,66,78309
12174,70,78309
12175,65,78142
12176,66,78142
12177,70,78142
12178,65,78304
12179,66,78304
12180,70,78304
12181,65,78137
12182,66,78137
12183,70,78137
12184,65,78306
12185,66,78306
12186,70,78306
12187,65,78139
12188,66,78139
12189,70,78139
12190,65,78303
12191,66,78303
12192,70,78303
12193,65,78136
12194,66,78136
12195,70,78136
12196,65,78307
12197,66,78307
12198,70,78307
12199,65,78140
12200,66,78140
12201,70,78140
12202,65,78305
12203,66,78305
12204,70,78305
12205,65,78138
12206,66,78138
12207,70,78138
12208,65,78308
12209,66,78308
12210,70,78308
12211,65,78141
12212,66,78141
12213,70,78141
12214,65,78311
12215,66,78311
12216,70,78311
12217,65,78310
12218,66,78310
12219,70,78310
12220,65,78317
12221,66,78317
12222,70,78317
12223,65,78313
12224,66,78313
12225,70,78313
12226,65,78314
12227,66,78314
12228,70,78314
12229,65,78312
12230,66,78312
12231,70,78312
12232,65,78315
12233,66,78315
12234,70,78315
12235,66,78316
12236,70,78316
12237,65,78316
12238,256,78207
12239,257,78207
12240,258,78207
12241,256,78033
12242,257,78033
12243,258,78033
12244,256,78211
12245,257,78211
12246,258,78211
12247,256,78037
12248,257,78037
12249,258,78037
12250,256,78205
12251,257,78205
12252,258,78205
12253,256,78031
12254,257,78031
12255,258,78031
12256,256,78208
12257,257,78208
12258,258,78208
12259,256,78034
12260,257,78034
12261,258,78034
12262,256,78204
12263,257,78204
12264,258,78204
12265,256,78030
12266,257,78030
12267,258,78030
12268,256,78209
12269,257,78209
12270,258,78209
12271,256,78036
12272,257,78036
12273,258,78036
12274,256,78210
12275,257,78210
12276,258,78210
12277,256,78035
12278,257,78035
12279,258,78035
12280,256,78206
12281,257,78206
12282,258,78206
12283,256,78032
12284,257,78032
12285,258,78032
12286,256,78218
12287,257,78218
12288,258,78218
12289,256,78215
12290,257,78215
12291,258,78215
12292,256,78216
12293,257,78216
12294,258,78216
12295,256,78217
12296,257,78217
12297,258,78217
12298,256,78213
12299,257,78213
12300,258,78213
12301,256,78212
12302,257,78212
12303,258,78212
12304,256,78219
12305,257,78219
12306,258,78219
12307,256,78214
12308,257,78214
12309,258,78214
12310,259,78265
12311,260,78265
12312,261,78265
12313,259,78262
12314,260,78262
12315,261,78262
12316,259,78264
12317,260,78264
12318,261,78264
12319,259,78263
12320,260,78263
12321,261,78263
12322,259,78266
12323,260,78266
12324,261,78266
12325,259,78268
12326,260,78268
12327,261,78268
12328,259,78267
12329,260,78267
12330,261,78267
12331,259,78269
12332,260,78269
12333,261,78269
12334,259,78083
12335,260,78083
12336,261,78083
12337,259,78259
12338,260,78259
12339,261,78259
12340,259,78080
12341,260,78080
12342,261,78080
12343,259,78256
12344,260,78256
12345,261,78256
12346,259,78078
12347,260,78078
12348,261,78078
12349,259,78255
12350,260,78255
12351,261,78255
12352,259,78084
12353,260,78084
12354,261,78084
12355,259,78260
12356,260,78260
12357,261,78260
12358,259,78081
12359,260,78081
12360,261,78081
12361,259,78257
12362,260,78257
12363,261,78257
12364,259,78082
12365,260,78082
12366,261,78082
12367,259,78258
12368,260,78258
12369,261,78258
12370,259,78085
12371,260,78085
12372,261,78085
12373,259,78261
12374,260,78261
12375,261,78261
12376,259,78079
12377,260,78079
12378,261,78079
12379,259,78254
12380,260,78254
12381,261,78254
12382,262,78122
12383,263,78122
12384,264,78122
12385,262,78296
12386,263,78296
12387,264,78296
12388,262,78292
12389,263,78292
12390,264,78292
12391,262,78125
12392,263,78125
12393,264,78125
12394,262,78298
12395,263,78298
12396,264,78298
12397,262,78286
12398,263,78286
12399,264,78286
12400,262,78119
12401,263,78119
12402,264,78119
12403,262,78294
12404,263,78294
12405,264,78294
12406,262,78293
12407,263,78293
12408,264,78293
12409,262,78126
12410,263,78126
12411,264,78126
12412,262,78297
12413,263,78297
12414,264,78297
12415,262,78291
12416,263,78291
12417,264,78291
12418,262,78123
12419,263,78123
12420,264,78123
12421,262,78295
12422,263,78295
12423,264,78295
12424,262,78287
12425,263,78287
12426,264,78287
12427,262,78120
12428,263,78120
12429,264,78120
12430,262,78301
12431,263,78301
12432,264,78301
12433,262,78288
12434,263,78288
12435,264,78288
12436,262,78121
12437,263,78121
12438,264,78121
12439,262,78299
12440,263,78299
12441,264,78299
12442,262,78290
12443,263,78290
12444,264,78290
12445,262,78124
12446,263,78124
12447,264,78124
12448,262,78300
12449,263,78300
12450,264,78300
12451,265,78233
12452,266,78233
12453,267,78233
12454,265,78232
12455,266,78232
12456,267,78232
12457,265,78231
12458,266,78231
12459,267,78231
12460,265,78234
12461,266,78234
12462,267,78234
12463,265,78230
12464,266,78230
12465,267,78230
12466,265,78237
12467,266,78237
12468,267,78237
12469,265,78235
12470,266,78235
12471,267,78235
12472,265,78236
12473,266,78236
12474,267,78236
12475,265,78222
12476,266,78222
12477,267,78222
12478,265,78047
12479,266,78047
12480,267,78047
12481,265,78053
12482,266,78053
12483,267,78053
12484,265,78229
12485,266,78229
12486,267,78229
12487,265,78052
12488,266,78052
12489,267,78052
12490,265,78228
12491,266,78228
12492,267,78228
12493,265,78050
12494,266,78050
12495,267,78050
12496,265,78226
12497,266,78226
12498,267,78226
12499,265,78051
12500,266,78051
12501,267,78051
12502,265,78227
12503,266,78227
12504,267,78227
12505,265,78049
12506,266,78049
12507,267,78049
12508,265,78225
12509,266,78225
12510,267,78225
12511,265,78048
12512,266,78048
12513,267,78048
12514,265,78224
12515,266,78224
12516,267,78224
12517,265,78223
12518,266,78223
12519,267,78223
12520,265,78046
12521,266,78046
12522,267,78046
12523,71,78333
12524,72,78333
12525,73,78333
12526,71,78154
12527,72,78154
12528,73,78154
12529,71,78319
12530,72,78319
12531,73,78319
12532,71,78326
12533,72,78326
12534,73,78326
12535,71,78153
12536,72,78153
12537,73,78153
12538,71,78318
12539,72,78318
12540,73,78318
12541,71,78327
12542,72,78327
12543,73,78327
12544,71,78152
12545,72,78152
12546,73,78152
12547,71,78321
12548,72,78321
12549,73,78321
12550,71,78328
12551,72,78328
12552,73,78328
12553,71,78155
12554,72,78155
12555,73,78155
12556,71,78323
12557,72,78323
12558,73,78323
12559,71,78329
12560,72,78329
12561,73,78329
12562,71,78320
12563,72,78320
12564,73,78320
12565,71,78151
12566,72,78151
12567,73,78151
12568,71,78330
12569,72,78330
12570,73,78330
12571,71,78156
12572,72,78156
12573,73,78156
12574,71,78322
12575,72,78322
12576,73,78322
12577,71,78331
12578,72,78331
12579,73,78331
12580,71,78158
12581,72,78158
12582,73,78158
12583,71,78324
12584,72,78324
12585,73,78324
12586,71,78332
12587,72,78332
12588,73,78332
12589,71,78157
12590,72,78157
12591,73,78157
12592,71,78325
12593,72,78325
12594,73,78325
12596,259,40702
12597,261,40702
12612,71,60324
12613,72,60324
12614,71,65267
12615,72,65267
12616,71,76984
12617,72,76984
12618,71,78752
12619,72,78752
12620,71,78657
12621,72,78657
12622,71,76986
12623,72,76986
12624,71,78706
12625,72,78706
12626,71,78801
12627,72,78801
12628,73,76989
12629,73,78669
12630,73,78764
12631,73,76992
12632,73,78734
12633,73,78829
12745,258,48100
12746,258,48090
12747,258,48101
12748,258,48091
12749,256,48068
12750,257,48068
12751,256,48058
12752,257,48058
12753,256,48067
12754,257,48067
12755,256,48057
12756,257,48057
12757,256,48070
12758,257,48070
12759,256,48060
12760,257,48060
12761,256,48069
12762,257,48069
12763,256,48059
12764,257,48059
12765,256,48071
12766,257,48071
12767,256,48061
12768,257,48061
12828,256,50766
12829,257,50766
12830,256,50765
12831,257,50765
12832,256,50769
12833,257,50769
12834,256,50768
12835,257,50768
12836,256,50767
12837,257,50767
12838,256,51260
12839,257,51260
12840,256,51179
12841,257,51179
12842,256,51261
12843,257,51261
12844,256,51178
12845,257,51178
12846,256,51262
12847,257,51262
12848,256,51177
12849,257,51177
12850,256,51263
12851,257,51263
12852,256,51176
12853,257,51176
12854,256,51264
12855,257,51264
12856,256,51175
12857,257,51175
12858,258,50392
12859,258,50396
12860,258,50394
12861,258,51255
12862,258,51184
12863,258,51257
12864,258,51182
12865,258,51259
12866,258,51180
12875,262,48327
12876,262,48326
12877,262,48328
12878,262,48329
12879,262,48330
12880,264,48306
12881,264,48307
12882,264,48308
12883,264,48309
12884,264,48305
12885,102,48174
12886,102,48173
12887,102,48177
12888,102,48175
12889,102,48176
12890,105,48143
12891,105,48144
12892,105,48145
12893,105,48146
12894,105,48147
12895,258,46172
13001,102,50823
13002,102,50820
13003,102,50819
13004,102,50822
13005,102,50821
13006,102,51145
13007,102,51146
13008,102,51147
13009,102,51148
13010,102,51149
13011,102,51294
13012,102,51293
13013,102,51292
13014,102,51291
13015,102,51290
13016,105,50109
13017,105,50113
13018,105,50106
13019,105,50107
13020,105,50108
13021,105,51138
13022,105,51137
13023,105,51139
13024,105,51136
13025,105,51135
13026,105,51301
13027,105,51302
13028,105,51300
13029,105,51303
13030,105,51304
13031,256,47982
13032,257,47982
13033,256,47914
13034,257,47914
13035,256,47980
13036,257,47980
13037,256,47936
13038,257,47936
13039,256,47981
13040,257,47981
13041,258,48075
13042,258,48076
13375,105,71495
13376,105,71494
13377,105,71493
13378,105,71492
13379,105,71491
13380,105,71106
13381,105,71105
13382,105,71104
13383,105,71103
13384,105,71102
13385,102,71500
13386,102,71499
13387,102,71498
13388,102,71497
13389,102,71496
13390,102,71111
13391,102,71110
13392,102,71109
13393,102,71108
13394,102,71107
13415,250,38675
13416,250,38674
13630,256,71275
13631,257,71275
13632,256,71274
13633,257,71274
13634,256,71273
13635,257,71273
13636,256,71272
13637,257,71272
13638,256,71271
13639,257,71271
13640,256,71531
13641,257,71531
13642,256,71530
13643,257,71530
13644,256,71529
13645,257,71529
13646,256,71528
13647,257,71528
13648,256,71527
13649,257,71527
13650,258,71280
13651,258,71279
13652,258,71278
13653,258,71277
13654,258,71276
13655,258,71536
13656,258,71535
13657,258,71534
13658,258,71533
13659,258,71532
14087,104,51358
14088,66,51358
14089,70,51358
14090,71,51358
14091,72,51358
14092,73,51358
14093,103,51358
14094,250,51358
14095,251,51358
14096,252,51358
14097,253,51358
14098,254,51358
14099,255,51358
14100,259,51358
