ID,VendorMapID,VendorPosition[0],VendorPosition[1],VendorPosition[2],VendorItemID,CreatureID,AreaTableID,WMOGroupID,CollectableSourceInfoID
239413,1,-7992,1565,5,192317,185791,1377,0,175903
239414,0,2656,-4008,105,192317,185791,139,0,175903
239415,0,-6443,-1110,309,192318,185791,51,0,175904
239416,1,-7992,1565,5,192318,185791,1377,0,175904
239417,0,2656,-4008,105,192318,185791,139,0,175904
239418,0,-6443,-1110,309,192319,185791,51,0,175905
239419,1,-7992,1565,5,192319,185791,1377,0,175905
239420,0,2656,-4008,105,192319,185791,139,0,175905
239421,0,-6443,-1110,309,192320,185791,51,0,175906
239422,1,-7992,1565,5,192320,185791,1377,0,175906
239423,0,2656,-4008,105,192320,185791,139,0,175906
239424,0,-6443,-1110,309,192321,185791,51,0,175907
239425,1,-7992,1565,5,192321,185791,1377,0,175907
239426,0,2656,-4008,105,192321,185791,139,0,175907
239427,0,-6443,-1110,309,192323,185791,51,0,175908
239428,1,-7992,1565,5,192323,185791,1377,0,175908
239429,0,2656,-4008,105,192323,185791,139,0,175908
239430,0,-6443,-1110,309,192324,185791,51,0,175909
239431,1,-7992,1565,5,192324,185791,1377,0,175909
239432,0,2656,-4008,105,192324,185791,139,0,175909
239433,0,-6443,-1110,309,192325,185791,51,0,175910
239434,1,-7992,1565,5,192325,185791,1377,0,175910
239435,0,2656,-4008,105,192325,185791,139,0,175910
239436,0,-6443,-1110,309,192328,185791,51,0,175911
239437,1,-7992,1565,5,192328,185791,1377,0,175911
239438,0,2656,-4008,105,192328,185791,139,0,175911
239439,0,-6443,-1110,309,192330,185791,51,0,175912
239440,1,-7992,1565,5,192330,185791,1377,0,175912
239441,0,2656,-4008,105,192330,185791,139,0,175912
239442,0,-6443,-1110,309,192331,185791,51,0,175913
239443,1,-7992,1565,5,192331,185791,1377,0,175913
239444,0,2656,-4008,105,192331,185791,139,0,175913
239445,0,-6443,-1110,309,192332,185791,51,0,175914
239446,1,-7992,1565,5,192332,185791,1377,0,175914
239447,0,2656,-4008,105,192332,185791,139,0,175914
239448,0,-6443,-1110,309,192338,185791,51,0,175915
239449,1,-7992,1565,5,192338,185791,1377,0,175915
239450,0,2656,-4008,105,192338,185791,139,0,175915
239451,0,-6443,-1110,309,192339,185791,51,0,175916
239452,1,-7992,1565,5,192339,185791,1377,0,175916
239453,0,2656,-4008,105,192339,185791,139,0,175916
239454,0,-6443,-1110,309,192340,185791,51,0,175917
239455,1,-7992,1565,5,192340,185791,1377,0,175917
239456,0,2656,-4008,105,192340,185791,139,0,175917
239457,0,-6443,-1110,309,192342,185791,51,0,175918
239458,1,-7992,1565,5,192342,185791,1377,0,175918
239459,0,2656,-4008,105,192342,185791,139,0,175918
239460,0,-6443,-1110,309,192343,185791,51,0,175919
239461,1,-7992,1565,5,192343,185791,1377,0,175919
239462,0,2656,-4008,105,192343,185791,139,0,175919
239463,0,-6443,-1110,309,192344,185791,51,0,175920
239464,1,-7992,1565,5,192344,185791,1377,0,175920
239465,0,2656,-4008,105,192344,185791,139,0,175920
239466,0,-6443,-1110,309,192346,185791,51,0,175921
239467,1,-7992,1565,5,192346,185791,1377,0,175921
239468,0,2656,-4008,105,192346,185791,139,0,175921
239469,0,-8822,627,93,208781,209889,1519,0,175922
239470,1,1563,-4401,6,208781,209889,1637,0,175922
239471,0,-8822,627,93,208785,209889,1519,0,175923
239472,1,1563,-4401,6,208785,209889,1637,0,175923
239473,0,-8822,627,93,208786,209889,1519,0,175924
239474,1,1563,-4401,6,208786,209889,1637,0,175924
239475,0,-8822,627,93,208790,209889,1519,0,175925
239476,1,1563,-4401,6,208790,209889,1637,0,175925
239477,0,-8822,627,93,208791,209889,1519,0,175926
239478,1,1563,-4401,6,208791,209889,1637,0,175926
239479,0,-8822,627,93,208796,209889,1519,0,175927
239480,1,1563,-4401,6,208796,209889,1637,0,175927
239481,0,-8822,627,93,208803,209889,1519,0,175928
239482,1,1563,-4401,6,208803,209889,1637,0,175928
239483,0,-8822,627,93,208824,209889,1519,0,175929
239484,1,1563,-4401,6,208824,209889,1637,0,175929
244451,3008,-7517.4634,-1811.7899,229.96135,263647,261029,0,0,179759
244452,3008,-7517.4634,-1811.7899,229.96135,263646,261029,0,0,179760
244453,3008,-7517.4634,-1811.7899,229.96135,263659,261029,0,0,179761
244454,3008,-7517.4634,-1811.7899,229.96135,263660,261029,0,0,179762
244455,3008,-7517.4634,-1811.7899,229.96135,263661,261029,0,0,179763
244456,3008,-7517.4634,-1811.7899,229.96135,263666,261029,0,0,179764
244457,3008,-7517.4634,-1811.7899,229.96135,263663,261029,0,0,179765
244458,3008,-7517.4634,-1811.7899,229.96135,263671,261029,0,0,179766
244459,3008,-7517.4634,-1811.7899,229.96135,263676,261029,0,0,179767
244460,3008,-7517.4634,-1811.7899,229.96135,263677,261029,0,0,179768
244461,3008,-7517.4634,-1811.7899,229.96135,263678,261029,0,0,179769
244462,3008,-7517.4634,-1811.7899,229.96135,264074,261029,0,0,179770
244463,3008,-7517.4634,-1811.7899,229.96135,264075,261029,0,0,179771
244464,3008,-7517.4634,-1811.7899,229.96135,264076,261029,0,0,170190
244466,1,1449.6311,-1845.6467,126.2635,136309,14753,331,0,179772
244467,1,1449.6311,-1845.6467,126.2635,136310,14753,331,0,179773
244468,1,1449.6311,-1845.6467,126.2635,136311,14753,331,0,179774
244469,1,1449.6311,-1845.6467,126.2635,136312,14753,331,0,179775
244470,1,1449.6311,-1845.6467,126.2635,136313,14753,331,0,179776
244471,1,1046.5442,-2104.3086,122.98142,136337,14754,17,0,179777
244472,1,1046.5442,-2104.3086,122.98142,136338,14754,17,0,179778
244473,1,1046.5442,-2104.3086,122.98142,136339,14754,17,0,179779
244474,1,1046.5442,-2104.3086,122.98142,136340,14754,17,0,179780
244475,1,1046.5442,-2104.3086,122.98142,136341,14754,17,0,179781
244476,1,1449.6311,-1845.6467,126.2635,136355,14753,331,0,179782
244477,1,1449.6311,-1845.6467,126.2635,136356,14753,331,0,179783
244478,1,1449.6311,-1845.6467,126.2635,136357,14753,331,0,179784
244479,1,1449.6311,-1845.6467,126.2635,136358,14753,331,0,179785
244480,1,1449.6311,-1845.6467,126.2635,136359,14753,331,0,179786
244481,1,1449.6311,-1845.6467,126.2635,136360,14753,331,0,179787
244482,1,1449.6311,-1845.6467,126.2635,136361,14753,331,0,179788
244483,1,1449.6311,-1845.6467,126.2635,136362,14753,331,0,179789
244484,1,1449.6311,-1845.6467,126.2635,136363,14753,331,0,179790
244485,1,1449.6311,-1845.6467,126.2635,136364,14753,331,0,179791
244486,1,1449.6311,-1845.6467,126.2635,136365,14753,331,0,179792
244487,1,1449.6311,-1845.6467,126.2635,136366,14753,331,0,179793
244488,1,1449.6311,-1845.6467,126.2635,136367,14753,331,0,179794
244489,1,1449.6311,-1845.6467,126.2635,136368,14753,331,0,179795
244490,1,1449.6311,-1845.6467,126.2635,136369,14753,331,0,179796
244491,1,1449.6311,-1845.6467,126.2635,136370,14753,331,0,179797
244492,1,1449.6311,-1845.6467,126.2635,136371,14753,331,0,179798
244493,1,1449.6311,-1845.6467,126.2635,136372,14753,331,0,179799
244494,1,1449.6311,-1845.6467,126.2635,136373,14753,331,0,179800
244495,1,1449.6311,-1845.6467,126.2635,136374,14753,331,0,179801
244496,1,1046.5442,-2104.3086,122.98142,136032,14754,17,0,179802
244497,1,1046.5442,-2104.3086,122.98142,136033,14754,17,0,179803
244498,1,1046.5442,-2104.3086,122.98142,136034,14754,17,0,179804
244499,1,1046.5442,-2104.3086,122.98142,136035,14754,17,0,179805
244500,1,1046.5442,-2104.3086,122.98142,136036,14754,17,0,179806
244501,1,1046.5442,-2104.3086,122.98142,136037,14754,17,0,179807
244502,1,1046.5442,-2104.3086,122.98142,136038,14754,17,0,179808
244503,1,1046.5442,-2104.3086,122.98142,136039,14754,17,0,179809
244504,1,1046.5442,-2104.3086,122.98142,136040,14754,17,0,179810
244505,1,1046.5442,-2104.3086,122.98142,136041,14754,17,0,179811
244506,1,1046.5442,-2104.3086,122.98142,136042,14754,17,0,179812
244507,1,1046.5442,-2104.3086,122.98142,136043,14754,17,0,179813
244508,1,1046.5442,-2104.3086,122.98142,136044,14754,17,0,179814
244509,1,1046.5442,-2104.3086,122.98142,136045,14754,17,0,179815
244510,1,1046.5442,-2104.3086,122.98142,136046,14754,17,0,179816
244511,1,1046.5442,-2104.3086,122.98142,136047,14754,17,0,179817
244512,1,1046.5442,-2104.3086,122.98142,136048,14754,17,0,179818
244513,1,1046.5442,-2104.3086,122.98142,136049,14754,17,0,179819
244514,1,1046.5442,-2104.3086,122.98142,136050,14754,17,0,179820
244515,1,1046.5442,-2104.3086,122.98142,136051,14754,17,0,179821
244516,1,1449.6311,-1845.6467,126.2635,138102,14753,331,0,179822
244517,1,1449.6311,-1845.6467,126.2635,138103,14753,331,0,179823
244518,1,1449.6311,-1845.6467,126.2635,138104,14753,331,0,179824
244519,1,1449.6311,-1845.6467,126.2635,138105,14753,331,0,179825
244520,1,1449.6311,-1845.6467,126.2635,138106,14753,331,0,179826
244521,1,1449.6311,-1845.6467,126.2635,138107,14753,331,0,179827
244522,1,1449.6311,-1845.6467,126.2635,138108,14753,331,0,179828
244523,1,1449.6311,-1845.6467,126.2635,138109,14753,331,0,179829
244524,1,1449.6311,-1845.6467,126.2635,138110,14753,331,0,179830
244525,1,1449.6311,-1845.6467,126.2635,138111,14753,331,0,179831
244526,1,1449.6311,-1845.6467,126.2635,138112,14753,331,0,179832
244527,1,1449.6311,-1845.6467,126.2635,138113,14753,331,0,179833
244528,1,1449.6311,-1845.6467,126.2635,138114,14753,331,0,179834
244529,1,1449.6311,-1845.6467,126.2635,138115,14753,331,0,179835
244530,1,1449.6311,-1845.6467,126.2635,138116,14753,331,0,179836
244531,1,1449.6311,-1845.6467,126.2635,138117,14753,331,0,179837
244532,1,1449.6311,-1845.6467,126.2635,138118,14753,331,0,179838
244533,1,1449.6311,-1845.6467,126.2635,138119,14753,331,0,179839
244540,1,1046.5442,-2104.3086,122.98142,137757,14754,17,0,179822
244541,1,1046.5442,-2104.3086,122.98142,137758,14754,17,0,179823
244542,1,1046.5442,-2104.3086,122.98142,137759,14754,17,0,179824
244543,1,1046.5442,-2104.3086,122.98142,137760,14754,17,0,179825
244544,1,1046.5442,-2104.3086,122.98142,137761,14754,17,0,179826
244545,1,1046.5442,-2104.3086,122.98142,137762,14754,17,0,179827
244546,1,1046.5442,-2104.3086,122.98142,137763,14754,17,0,179828
244547,1,1046.5442,-2104.3086,122.98142,137764,14754,17,0,179829
244548,1,1046.5442,-2104.3086,122.98142,137765,14754,17,0,179830
244549,1,1046.5442,-2104.3086,122.98142,137766,14754,17,0,179831
244550,1,1046.5442,-2104.3086,122.98142,137767,14754,17,0,179832
244551,1,1046.5442,-2104.3086,122.98142,137768,14754,17,0,179833
244552,1,1046.5442,-2104.3086,122.98142,137769,14754,17,0,179846
244553,1,1046.5442,-2104.3086,122.98142,137770,14754,17,0,179847
244554,1,1046.5442,-2104.3086,122.98142,137771,14754,17,0,179848
244555,1,1046.5442,-2104.3086,122.98142,137772,14754,17,0,179849
244556,1,1046.5442,-2104.3086,122.98142,137773,14754,17,0,179850
244557,1,1046.5442,-2104.3086,122.98142,137774,14754,17,0,179851
244564,0,393.56717,-976.0872,110.13506,136698,13219,36,0,179858
244565,30,-1244.9236,-308.91553,63.16917,136698,13218,2597,0,179858
244566,30,-1244.9236,-308.91553,63.16917,136699,13218,2597,0,179859
244567,0,393.56717,-976.0872,110.13506,136699,13219,36,0,179859
244568,30,-1244.9236,-308.91553,63.16917,136700,13218,2597,0,179860
244569,0,393.56717,-976.0872,110.13506,136700,13219,36,0,179860
244570,0,393.56717,-976.0872,110.13506,136701,13219,36,0,179861
244571,30,-1244.9236,-308.91553,63.16917,136701,13218,2597,0,179861
244572,30,-1244.9236,-308.91553,63.16917,136702,13218,2597,0,179862
244573,0,393.56717,-976.0872,110.13506,136702,13219,36,0,179862
244574,30,-1244.9236,-308.91553,63.16917,136703,13218,2597,0,179863
244575,0,393.56717,-976.0872,110.13506,136703,13219,36,0,179863
244576,0,393.56717,-976.0872,110.13506,136704,13219,36,0,179864
244577,30,-1244.9236,-308.91553,63.16917,136704,13218,2597,0,179864
244578,0,393.56717,-976.0872,110.13506,136705,13219,36,0,179865
244579,30,-1244.9236,-308.91553,63.16917,136705,13218,2597,0,179865
244580,0,393.56717,-976.0872,110.13506,136707,13219,36,0,179866
244581,30,-1244.9236,-308.91553,63.16917,136707,13218,2597,0,179866
244582,30,569.98315,-94.999245,37.949207,138152,13216,2597,0,179858
244583,0,-24.188532,-321.17697,131.15665,138152,13217,36,0,179858
244584,30,569.98315,-94.999245,37.949207,138153,13216,2597,0,179859
244585,0,-24.188532,-321.17697,131.15665,138153,13217,36,0,179859
244586,0,-24.188532,-321.17697,131.15665,138154,13217,36,0,179860
244587,30,569.98315,-94.999245,37.949207,138154,13216,2597,0,179860
244588,30,569.98315,-94.999245,37.949207,138155,13216,2597,0,179861
244589,0,-24.188532,-321.17697,131.15665,138155,13217,36,0,179861
244590,30,569.98315,-94.999245,37.949207,138156,13216,2597,0,179862
244591,0,-24.188532,-321.17697,131.15665,138156,13217,36,0,179862
244592,30,569.98315,-94.999245,37.949207,138157,13216,2597,0,179863
244593,0,-24.188532,-321.17697,131.15665,138157,13217,36,0,179863
244594,0,-24.188532,-321.17697,131.15665,138158,13217,36,0,179864
244595,30,569.98315,-94.999245,37.949207,138158,13216,2597,0,179864
244596,30,569.98315,-94.999245,37.949207,138159,13216,2597,0,179865
244597,0,-24.188532,-321.17697,131.15665,138159,13217,36,0,179865
244598,0,-24.188532,-321.17697,131.15665,138161,13217,36,0,179866
244599,30,569.98315,-94.999245,37.949207,138161,13216,2597,0,179866
244600,2908,-1193.7101,2682.3057,111.2009,136698,13218,16532,0,179858
244601,2908,-1193.7101,2682.3057,111.2009,136699,13218,16532,0,179859
244602,2908,-1193.7101,2682.3057,111.2009,136700,13218,16532,0,179860
244603,2908,-1193.7101,2682.3057,111.2009,136701,13218,16532,0,179861
244604,2908,-1193.7101,2682.3057,111.2009,136702,13218,16532,0,179862
244605,2908,-1193.7101,2682.3057,111.2009,136703,13218,16532,0,179863
244606,2908,-1193.7101,2682.3057,111.2009,136704,13218,16532,0,179864
244607,2908,-1193.7101,2682.3057,111.2009,136705,13218,16532,0,179865
244608,2908,-1193.7101,2682.3057,111.2009,136707,13218,16532,0,179866
244609,0,393.56717,-976.0872,110.13506,136686,13219,36,0,179867
244610,2908,-1193.7101,2682.3057,111.2009,136686,13218,16532,0,179867
244611,30,-1244.9236,-308.91553,63.16917,136686,13218,2597,0,179867
244612,2908,-1193.7101,2682.3057,111.2009,138132,13218,16532,0,179868
244613,0,393.56717,-976.0872,110.13506,138132,13219,36,0,179868
244614,30,-1244.9236,-308.91553,63.16917,138132,13218,2597,0,179868
244615,30,-1244.9236,-308.91553,63.16917,138133,13218,2597,0,179869
244616,2908,-1193.7101,2682.3057,111.2009,138133,13218,16532,0,179869
244617,0,393.56717,-976.0872,110.13506,138133,13219,36,0,179869
244618,0,393.56717,-976.0872,110.13506,138136,13219,36,0,179870
244619,30,-1244.9236,-308.91553,63.16917,138136,13218,2597,0,179870
244620,2908,-1193.7101,2682.3057,111.2009,138136,13218,16532,0,179870
244621,2908,-1193.7101,2682.3057,111.2009,138137,13218,16532,0,179871
244622,0,393.56717,-976.0872,110.13506,138137,13219,36,0,179871
244623,30,-1244.9236,-308.91553,63.16917,138137,13218,2597,0,179871
244624,0,393.56717,-976.0872,110.13506,138138,13219,36,0,179872
244625,30,-1244.9236,-308.91553,63.16917,138138,13218,2597,0,179872
244626,2908,-1193.7101,2682.3057,111.2009,138138,13218,16532,0,179872
244627,30,-1244.9236,-308.91553,63.16917,138139,13218,2597,0,179873
244628,2908,-1193.7101,2682.3057,111.2009,138139,13218,16532,0,179873
244629,0,393.56717,-976.0872,110.13506,138139,13219,36,0,179873
244630,0,393.56717,-976.0872,110.13506,138141,13219,36,0,179874
244631,30,-1244.9236,-308.91553,63.16917,138141,13218,2597,0,179874
244632,2908,-1193.7101,2682.3057,111.2009,138141,13218,16532,0,179874
244633,0,393.56717,-976.0872,110.13506,138142,13219,36,0,179875
244634,30,-1244.9236,-308.91553,63.16917,138142,13218,2597,0,179875
244635,2908,-1193.7101,2682.3057,111.2009,138142,13218,16532,0,179875
244636,30,-1244.9236,-308.91553,63.16917,136691,13218,2597,0,179876
244637,0,393.56717,-976.0872,110.13506,136691,13219,36,0,179876
244638,2908,-1193.7101,2682.3057,111.2009,136691,13218,16532,0,179876
244639,30,-1244.9236,-308.91553,63.16917,136692,13218,2597,0,175865
244640,2908,-1193.7101,2682.3057,111.2009,136692,13218,16532,0,175865
244641,0,393.56717,-976.0872,110.13506,136692,13219,36,0,175865
244642,0,393.56717,-976.0872,110.13506,136693,13219,36,0,179877
244643,30,-1244.9236,-308.91553,63.16917,136693,13218,2597,0,179877
244644,2908,-1193.7101,2682.3057,111.2009,136693,13218,16532,0,179877
244645,2908,-1193.7101,2682.3057,111.2009,136695,13218,16532,0,179878
244646,0,393.56717,-976.0872,110.13506,136695,13219,36,0,179878
244647,30,-1244.9236,-308.91553,63.16917,136695,13218,2597,0,179878
244648,2908,-1194.6111,2681.2769,111.27778,138152,13216,16532,0,179858
244649,2908,-1194.6111,2681.2769,111.27778,138153,13216,16532,0,179859
244650,2908,-1194.6111,2681.2769,111.27778,138154,13216,16532,0,179860
244651,2908,-1194.6111,2681.2769,111.27778,138155,13216,16532,0,179861
244652,2908,-1194.6111,2681.2769,111.27778,138156,13216,16532,0,179862
244653,2908,-1194.6111,2681.2769,111.27778,138157,13216,16532,0,179863
244654,2908,-1194.6111,2681.2769,111.27778,138158,13216,16532,0,179864
244655,2908,-1194.6111,2681.2769,111.27778,138159,13216,16532,0,179865
244656,2908,-1194.6111,2681.2769,111.27778,138161,13216,16532,0,179866
244657,30,569.98315,-94.999245,37.949207,138147,13216,2597,0,179879
244658,0,-24.188532,-321.17697,131.15665,138147,13217,36,0,179879
244659,2908,-1194.6111,2681.2769,111.27778,138147,13216,16532,0,179879
244660,30,569.98315,-94.999245,37.949207,136720,13216,2597,0,179880
244661,2908,-1194.6111,2681.2769,111.27778,136720,13216,16532,0,179880
244662,0,-24.188532,-321.17697,131.15665,136720,13217,36,0,179880
244663,0,-24.188532,-321.17697,131.15665,136721,13217,36,0,179881
244664,30,569.98315,-94.999245,37.949207,136721,13216,2597,0,179881
244665,2908,-1194.6111,2681.2769,111.27778,136721,13216,16532,0,179881
244666,0,-24.188532,-321.17697,131.15665,136724,13217,36,0,179882
244667,30,569.98315,-94.999245,37.949207,136724,13216,2597,0,179882
244668,2908,-1194.6111,2681.2769,111.27778,136724,13216,16532,0,179882
244669,2908,-1194.6111,2681.2769,111.27778,136725,13216,16532,0,179883
244670,0,-24.188532,-321.17697,131.15665,136725,13217,36,0,179883
244671,30,569.98315,-94.999245,37.949207,136725,13216,2597,0,179883
244672,30,569.98315,-94.999245,37.949207,136726,13216,2597,0,179884
244673,0,-24.188532,-321.17697,131.15665,136726,13217,36,0,179884
244674,2908,-1194.6111,2681.2769,111.27778,136726,13216,16532,0,179884
244675,0,-24.188532,-321.17697,131.15665,136727,13217,36,0,179885
244676,30,569.98315,-94.999245,37.949207,136727,13216,2597,0,179885
244677,2908,-1194.6111,2681.2769,111.27778,136727,13216,16532,0,179885
244678,0,-24.188532,-321.17697,131.15665,136729,13217,36,0,179874
244679,2908,-1194.6111,2681.2769,111.27778,136729,13216,16532,0,179874
244680,30,569.98315,-94.999245,37.949207,136729,13216,2597,0,179874
244681,0,-24.188532,-321.17697,131.15665,136730,13217,36,0,179875
244682,2908,-1194.6111,2681.2769,111.27778,136730,13216,16532,0,179875
244683,30,569.98315,-94.999245,37.949207,136730,13216,2597,0,179875
244684,0,-24.188532,-321.17697,131.15665,136712,13217,36,0,179886
244685,30,569.98315,-94.999245,37.949207,136712,13216,2597,0,179886
244686,2908,-1194.6111,2681.2769,111.27778,136712,13216,16532,0,179886
244687,0,-24.188532,-321.17697,131.15665,136713,13217,36,0,179887
244688,30,569.98315,-94.999245,37.949207,136713,13216,2597,0,179887
244689,2908,-1194.6111,2681.2769,111.27778,136713,13216,16532,0,179887
244690,2908,-1194.6111,2681.2769,111.27778,136714,13216,16532,0,179888
244691,30,569.98315,-94.999245,37.949207,136714,13216,2597,0,179888
244692,0,-24.188532,-321.17697,131.15665,136714,13217,36,0,179888
244693,30,569.98315,-94.999245,37.949207,136716,13216,2597,0,179878
244694,2908,-1194.6111,2681.2769,111.27778,136716,13216,16532,0,179878
244695,0,-24.188532,-321.17697,131.15665,136716,13217,36,0,179878
244696,2908,-1186.6389,2689.9993,111.3845,138102,14753,16532,0,179822
244697,2908,-1186.6389,2689.9993,111.3845,138103,14753,16532,0,179823
244698,2908,-1186.6389,2689.9993,111.3845,138104,14753,16532,0,179824
244699,2908,-1186.6389,2689.9993,111.3845,138105,14753,16532,0,179825
244700,2908,-1186.6389,2689.9993,111.3845,138106,14753,16532,0,179826
244701,2908,-1186.6389,2689.9993,111.3845,138107,14753,16532,0,179827
