ID,X,Y,Z,QuestPOIBlobID
468569,-5286,-305,0,200472
468571,-5334,-232,0,202466
468572,-5270,-125,0,202467
468573,-5034,-232,0,202468
468586,-5169,-288,0,202470
468587,-5165,-287,0,202470
468588,-5144,-276,0,202470
468589,-5141,-274,0,202470
468590,-5131,-250,0,202470
468591,-5135,-237,0,202470
468592,-5148,-224,0,202470
468593,-5163,-216,0,202470
468594,-5189,-237,0,202470
468595,-5189,-250,0,202470
468596,-5186,-262,0,202470
468597,-5181,-271,0,202470
477985,2230,-1885,0,208178
477992,2230,-1885,0,208185
477995,851,1092,0,208188
478144,953,915,0,208243
480935,702,364,0,210054
480949,2167,-4240,0,210061
480950,2352,-4270,0,210062
480951,2347,-4266,0,210063
480952,2461,-4136,0,210064
480953,2472,-4131,0,210064
480954,2479,-4113,0,210064
480955,2479,-4096,0,210064
480956,2477,-4064,0,210064
480957,2470,-4044,0,210064
480958,2462,-4029,0,210064
480959,2435,-4025,0,210064
480960,2431,-4046,0,210064
480961,2433,-4076,0,210064
480962,2438,-4111,0,210064
480963,2442,-4127,0,210064
480964,2364,-4250,0,210062
480965,2362,-4222,0,210062
480966,2345,-4193,0,210062
480967,2331,-4177,0,210062
480968,2318,-4163,0,210062
480969,2298,-4161,0,210062
480970,2286,-4180,0,210062
480971,2287,-4200,0,210062
480972,2293,-4217,0,210062
480973,2304,-4251,0,210062
480974,2327,-4269,0,210062
480975,2361,-4244,0,210063
480976,2361,-4226,0,210063
480977,2357,-4199,0,210063
480978,2343,-4181,0,210063
480979,2330,-4167,0,210063
480980,2301,-4156,0,210063
480981,2288,-4177,0,210063
480982,2289,-4194,0,210063
480983,2294,-4233,0,210063
480984,2304,-4248,0,210063
480985,2328,-4265,0,210063
480986,2460,-4084,0,210065
480987,2367,-4196,0,210066
480988,2375,-4180,0,210066
480989,2377,-4159,0,210066
480990,2376,-4139,0,210066
480991,2373,-4124,0,210066
480992,2366,-4099,0,210066
480993,2346,-4084,0,210066
480994,2321,-4095,0,210066
480995,2314,-4114,0,210066
480996,2317,-4140,0,210066
480997,2331,-4171,0,210066
480998,2344,-4189,0,210066
480999,2361,-4199,0,210067
481000,2379,-4179,0,210067
481001,2379,-4159,0,210067
481002,2369,-4118,0,210067
481003,2363,-4104,0,210067
481004,2346,-4090,0,210067
481005,2324,-4095,0,210067
481006,2313,-4107,0,210067
481007,2309,-4133,0,210067
481008,2314,-4153,0,210067
481009,2327,-4180,0,210067
481010,2342,-4194,0,210067
481011,2180,-4288,0,210068
481012,2197,-4209,0,210068
481013,2188,-4197,0,210068
481014,2176,-4186,0,210068
481015,2161,-4187,0,210068
481016,2146,-4203,0,210068
481017,2140,-4221,0,210068
481018,2137,-4235,0,210068
481019,2136,-4259,0,210068
481020,2139,-4277,0,210068
481021,2147,-4292,0,210068
481022,2157,-4298,0,210068
481023,-5240,-269,0,210069
481051,1029,792,0,210075
481052,1186,820,0,210075
481053,1198,825,0,210075
481054,1204,837,0,210075
481055,1205,846,0,210075
481056,1202,858,0,210075
481057,1186,868,0,210075
481058,1123,850,0,210075
481059,1045,820,0,210075
481060,1040,818,0,210075
481061,1026,810,0,210075
481062,1020,801,0,210075
481063,1027,812,0,210076
481064,1039,818,0,210076
481065,1054,824,0,210076
481066,1034,843,0,210076
481067,993,888,0,210076
481068,976,902,0,210076
481069,966,907,0,210076
481070,959,907,0,210076
481071,954,897,0,210076
481072,954,883,0,210076
481073,1007,819,0,210076
481074,1021,802,0,210076
482148,1060,768,0,210787
482149,1098,768,0,210787
482150,1179,781,0,210787
482151,1227,840,0,210787
482152,1205,909,0,210787
482153,1142,932,0,210787
482154,993,933,0,210787
482155,953,931,0,210787
482156,894,878,0,210787
482157,908,815,0,210787
482158,971,779,0,210787
482159,995,771,0,210787
482233,1109,902,0,210828
492896,2352,-4270,0,216932
492897,2364,-4250,0,216932
492898,2362,-4222,0,216932
492899,2345,-4193,0,216932
492900,2331,-4177,0,216932
492901,2318,-4163,0,216932
492902,2298,-4161,0,216932
492903,2286,-4180,0,216932
492904,2287,-4200,0,216932
492905,2293,-4217,0,216932
492906,2304,-4251,0,216932
492907,2327,-4269,0,216932
504527,2223,-1057,0,95233
504528,2242,-1055,0,95233
504529,2258,-1040,0,95233
504530,2258,-1021,0,95233
504531,2257,-992,0,95233
504532,2244,-975,0,95233
504533,2231,-964,0,95233
504534,2203,-966,0,95233
504535,2189,-978,0,95233
504536,2187,-994,0,95233
504537,2186,-1045,0,95233
504570,2185,-1026,0,95232
504571,2188,-1024,0,95232
504572,2189,-1021,0,95232
504573,2189,-1017,0,95232
504574,2188,-1013,0,95232
504575,2184,-1012,0,95232
504576,2180,-1012,0,95232
504577,2177,-1015,0,95232
504578,2177,-1019,0,95232
504579,2177,-1023,0,95232
504580,2178,-1025,0,95232
514871,-606,-5048,0,229945
514872,-680,-5050,0,229946
514873,-700,-4992,0,229947
514907,-636,-5068,0,229948
522774,-614,-5043,0,229948
522775,-610,-5032,0,229948
522776,-610,-5007,0,229948
522777,-632,-4982,0,229948
522778,-652,-4976,0,229948
522779,-670,-4982,0,229948
522780,-677,-4998,0,229948
522781,-677,-5014,0,229948
522782,-677,-5036,0,229948
522783,-668,-5054,0,229948
522784,-654,-5065,0,229948
