SourceText_lang,ID,ItemID,PvpFaction,SourceTypeEnum,SpellID
|cFFFFD200Profession Trainer: |rClassic Tailoring (75)|n|cFFFFD200Cost: |r3|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2696,0,-1,3,2964
|cFFFFD200Profession Trainer: |rClassic Tailoring (75)|n|cFFFFD200Cost: |r3|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2697,0,-1,3,2402
|cFFFFD200Profession Trainer: |rClassic Tailoring (85)|n|cFFFFD200Cost: |r5|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t25|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2698,0,-1,3,2399
|cFFFFD200Profession Trainer: |rClassic Tailoring (95)|n|cFFFFD200Cost: |r7|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t75|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2699,0,-1,3,2401
|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop|n|n|cFFFFD200Gather: |rWorld Nodes,2700,0,0,0,2403
|cFFFFD200Profession Trainer: |rClassic Tailoring (100)|n|cFFFFD200Cost: |r10|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2701,0,-1,3,2406
|cFFFFD200Profession Trainer: |rClassic Tailoring (125)|n|cFFFFD200Cost: |r25|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2702,0,-1,3,3839
|cFFFFD200Profession Trainer: |rClassic Tailoring (175)|n|cFFFFD200Cost: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t55|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2703,0,-1,3,3865
|cFFFFD200Profession Trainer: |rClassic Tailoring (35)|n|cFFFFD200Cost: |r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t30|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2704,0,-1,3,3840
|cFFFFD200Profession Trainer: |rClassic Tailoring (60)|n|cFFFFD200Cost: |r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2705,0,-1,3,3841
|cFFFFD200Profession Trainer: |rClassic Tailoring (70)|n|cFFFFD200Cost: |r3|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2706,0,-1,3,3842
|cFFFFD200Profession Trainer: |rClassic Tailoring (85)|n|cFFFFD200Cost: |r5|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t25|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2707,0,-1,3,3843
|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop|n|n|cFFFFD200Gather: |rWorld Nodes,2708,0,0,0,3844
|cFFFFD200Profession Trainer: |rClassic Tailoring (80)|n|cFFFFD200Cost: |r4|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2709,0,-1,3,3845
|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop|n|n|cFFFFD200Gather: |rWorld Nodes,2710,0,0,0,3847
|cFFFFD200Profession Trainer: |rClassic Tailoring (110)|n|cFFFFD200Cost: |r15|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2711,0,-1,3,3848
|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop|n|n|cFFFFD200Gather: |rWorld Nodes,2712,0,0,0,3849
|cFFFFD200Profession Trainer: |rClassic Tailoring (110)|n|cFFFFD200Cost: |r15|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2713,0,-1,3,3850
|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop|n|n|cFFFFD200Gather: |rWorld Nodes,2714,0,0,0,3851
|cFFFFD200Profession Trainer: |rClassic Tailoring (130)|n|cFFFFD200Cost: |r30|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2715,0,-1,3,3852
|cFFFFD200Vendor: |rKireena|n|cFFFFD200Zone: |rDesolace|n|cFFFFD200Cost: |r10|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2716,0,0,2,3854
|cFFFFD200Profession Trainer: |rClassic Tailoring (125)|n|cFFFFD200Cost: |r25|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2717,0,-1,3,3855
|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop,2718,0,0,0,3856
|cFFFFD200Vendor: |rXizk Goodstitch|n|cFFFFD200Zone: |rThe Cape of Stranglethorn|n|cFFFFD200Cost: |r10|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2719,0,-1,2,3857
|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop,2720,0,0,0,3858
|cFFFFD200Profession Trainer: |rClassic Tailoring (150)|n|cFFFFD200Cost: |r65|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2721,0,-1,3,3859
|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop,2722,0,0,0,3860
|cFFFFD200Profession Trainer: |rClassic Tailoring (185)|n|cFFFFD200Cost: |r2|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t10|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2723,0,-1,3,3861
|cFFFFD200Vendor: |rGhok'kah|n|cFFFFD200Zone: |rDustwallow Marsh|n|cFFFFD200Cost: |r15|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2724,0,0,2,3862
|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop,2725,0,0,0,3863
|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop,2726,0,0,0,3864
|cFFFFD200Profession Trainer: |rClassic Tailoring (110)|n|cFFFFD200Cost: |r15|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2727,0,-1,3,3866
|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop|n|n|cFFFFD200Gather: |rWorld Nodes,2728,0,0,0,3868
|cFFFFD200Vendor: |rDanielle Zipstitch|n|cFFFFD200Zone: |rDuskwood|n|cFFFFD200Cost: |r8|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2729,0,-1,2,3869
|cFFFFD200Vendor: |rWorld Vendors|n|cFFFFD200Cost: |r11|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2730,0,-1,2,3870
|cFFFFD200Profession Trainer: |rClassic Tailoring (170)|n|cFFFFD200Cost: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t30|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2731,0,-1,3,3871
|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop,2732,0,0,0,3872
|cFFFFD200Vendor: |rNarkk|n|cFFFFD200Zone: |rThe Cape of Stranglethorn|n|cFFFFD200Cost: |r15|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2733,0,-1,2,3873
|cFFFFD200Profession Trainer: |rClassic Tailoring (30)|n|cFFFFD200Cost: |r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t15|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2734,0,-1,3,3914
|cFFFFD200Profession Trainer: |rClassic Engineering (30)|n|cFFFFD200Cost: |r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t15|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2741,0,-1,3,3922
|cFFFFD200Profession Trainer: |rClassic Engineering (30)|n|cFFFFD200Cost: |r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t15|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2742,0,-1,3,3923
|cFFFFD200Profession Trainer: |rClassic Engineering (50)|n|cFFFFD200Cost: |r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2743,0,-1,3,3925
|cFFFFD200Profession Trainer: |rClassic Engineering (60)|n|cFFFFD200Cost: |r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2744,0,-1,3,3977
|cFFFFD200Profession Trainer: |rClassic Engineering (90)|n|cFFFFD200Cost: |r6|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2745,0,-1,3,3973
|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop|n|n|cFFFFD200Gather: |rWorld Nodes,2746,0,0,0,3928
|cFFFFD200Profession Trainer: |rClassic Engineering (65)|n|cFFFFD200Cost: |r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t75|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2747,0,-1,3,3929
|cFFFFD200Profession Trainer: |rClassic Engineering (65)|n|cFFFFD200Cost: |r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t75|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2748,0,-1,3,3931
|cFFFFD200Profession Trainer: |rClassic Engineering (85)|n|cFFFFD200Cost: |r5|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t25|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2749,0,-1,3,3932
|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop|n|n|cFFFFD200Gather: |rWorld Nodes,2750,0,0,0,3933
|cFFFFD200Profession Trainer: |rClassic Engineering (100)|n|cFFFFD200Cost: |r10|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2751,0,-1,3,3934
|cFFFFD200Profession Trainer: |rClassic Engineering (105)|n|cFFFFD200Cost: |r12|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2752,0,-1,3,3936
|cFFFFD200Profession Trainer: |rClassic Engineering (105)|n|cFFFFD200Cost: |r12|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2753,0,-1,3,3937
|cFFFFD200Profession Trainer: |rClassic Engineering (105)|n|cFFFFD200Cost: |r12|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2754,0,-1,3,3938
|cFFFFD200Profession Trainer: |rClassic Engineering (110)|n|cFFFFD200Cost: |r15|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2755,0,-1,3,3978
|cFFFFD200Profession Trainer: |rClassic Engineering (120)|n|cFFFFD200Cost: |r20|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2756,0,-1,3,3939
|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop|n|n|cFFFFD200Gather: |rWorld Nodes,2757,0,0,0,3940
|cFFFFD200Profession Trainer: |rClassic Engineering (120)|n|cFFFFD200Cost: |r20|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2758,0,-1,3,3941
|cFFFFD200Profession Trainer: |rClassic Engineering (125)|n|cFFFFD200Cost: |r25|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2759,0,-1,3,3942
|cFFFFD200Drop: |rMekgineer Thermaplugg|n|cFFFFD200Zone: |rGnomeregan,2760,0,-1,0,3944
|cFFFFD200Profession Trainer: |rClassic Engineering (125)|n|cFFFFD200Cost: |r25|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2761,0,-1,3,3945
|cFFFFD200Profession Trainer: |rClassic Engineering (125)|n|cFFFFD200Cost: |r25|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2762,0,-1,3,3946
|cFFFFD200Profession Trainer: |rClassic Engineering (130)|n|cFFFFD200Cost: |r30|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2763,0,-1,3,3949
|cFFFFD200Profession Trainer: |rClassic Engineering (140)|n|cFFFFD200Cost: |r40|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2764,0,-1,3,3950
|cFFFFD200Vendor: |rGagsprocket|n|cFFFFD200Zone: |rNorthern Barrens|n|cFFFFD200Cost: |r15|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2765,0,0,2,3952
|cFFFFD200Profession Trainer: |rClassic Engineering (145)|n|cFFFFD200Cost: |r52|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2766,0,-1,3,3953
|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop,2767,0,0,0,3954
|cFFFFD200Profession Trainer: |rClassic Engineering (150)|n|cFFFFD200Cost: |r65|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2768,0,-1,3,3955
|cFFFFD200Profession Trainer: |rClassic Engineering (150)|n|cFFFFD200Cost: |r65|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2769,0,-1,3,3956
|cFFFFD200Profession Trainer: |rClassic Engineering (160)|n|cFFFFD200Cost: |r90|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2771,0,-1,3,3958
|cFFFFD200Drop: |rMekgineer Thermaplugg|n|cFFFFD200Zone: |rGnomeregan,2772,0,-1,0,3959
|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop,2773,0,0,0,3960
|cFFFFD200Profession Trainer: |rClassic Engineering (170)|n|cFFFFD200Cost: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t30|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2774,0,-1,3,3961
|cFFFFD200Profession Trainer: |rClassic Engineering (175)|n|cFFFFD200Cost: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t55|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2775,0,-1,3,3962
|cFFFFD200Profession Trainer: |rClassic Engineering (175)|n|cFFFFD200Cost: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t55|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2776,0,-1,3,3963
|cFFFFD200Profession Trainer: |rClassic Engineering (180)|n|cFFFFD200Cost: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t80|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2777,0,-1,3,3979
|cFFFFD200Profession Trainer: |rClassic Engineering (185)|n|cFFFFD200Cost: |r2|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t10|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2778,0,-1,3,3965
|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop,2779,0,0,0,3966
|cFFFFD200Profession Trainer: |rClassic Engineering (190)|n|cFFFFD200Cost: |r2|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t60|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2780,0,-1,3,3967
|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop,2781,0,0,0,3968
|cFFFFD200Vendor: |rKaye Toogie|n|cFFFFD200Zone: |rCrystalsong Forest|n|cFFFFD200Cost: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Vendor: |rGnaz Blunderflame|n|cFFFFD200Zone: |rNorthern Stranglethorn|n|cFFFFD200Cost: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,2782,0,-1,2,3969
|cFFFFD200Vendor: |rZan Shivsproket|n|cFFFFD200Zone: |rHillsbrad Foothills|n|cFFFFD200Cost: |r24|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2783,0,-1,2,3971
|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop,2784,0,0,0,3972
|cFFFFD200Vendor: |rAndrod Fadran|n|cFFFFD200Zone: |rArathi Highlands|n|cFFFFD200Cost: |r25|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2785,0,-1,2,4097
|cFFFFD200Vendor: |rTunkk|n|cFFFFD200Zone: |rArathi Highlands|n|cFFFFD200Cost: |r25|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2786,0,-1,2,4096
|cFFFFD200Quest: |rKodo Hide Bag|n|cFFFFD200Zone: |rMulgore,2790,0,-1,1,5244
|cFFFFD200Profession Trainer: |rClassic Engineering (135)|n|cFFFFD200Cost: |r35|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2791,0,-1,3,6458
|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop,2792,0,0,0,6518
|cFFFFD200Profession Trainer: |rClassic Blacksmithing (110)|n|cFFFFD200Cost: |r15|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2793,0,-1,3,6517
|cFFFFD200Profession Trainer: |rClassic Tailoring (90)|n|cFFFFD200Cost: |r6|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2794,0,-1,3,6521
|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop|n|n|cFFFFD200Gather: |rWorld Nodes,2796,0,0,0,2673
|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop|n|n|cFFFFD200Gather: |rWorld Nodes,2797,0,0,0,3758
|cFFFFD200Profession Trainer: |rClassic Tailoring (45)|n|cFFFFD200Cost: |r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t75|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2798,0,-1,3,3755
|cFFFFD200Profession Trainer: |rClassic Tailoring (80)|n|cFFFFD200Cost: |r4|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2799,0,-1,3,3757
|cFFFFD200Profession Trainer: |rClassic Tailoring (150)|n|cFFFFD200Cost: |r65|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2800,0,-1,3,3813
|cFFFFD200Vendor: |rKor'geld|n|cFFFFD200Zone: |rOrgrimmar|n|cFFFFD200Cost: |r18|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2801,0,0,2,6624
|cFFFFD200Vendor: |rHagrus|n|cFFFFD200Zone: |rOrgrimmar|n|cFFFFD200Cost: |r20|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2802,0,0,2,6618
|cFFFFD200Vendor: |rWorld Vendors|n|cFFFFD200Cost: |r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2803,0,0,2,6617
|cFFFFD200Profession Trainer: |rClassic Leatherworking (190)|n|cFFFFD200Cost: |r2|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t60|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2804,0,-1,3,6661
|cFFFFD200Vendor: |rWorld Vendors|n|cFFFFD200Cost: |r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2805,0,-1,2,6686
|cFFFFD200Vendor: |rWorld Vendors|n|cFFFFD200Cost: |r5|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t|n|n|cFFFFD200Vendor: |rWorld Vendors|n|cFFFFD200Cost: |r5|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2806,0,-1,2,6688
|cFFFFD200Profession Trainer: |rClassic Tailoring (135)|n|cFFFFD200Cost: |r35|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2807,0,-1,3,6690
|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop,2809,0,0,0,6693
|cFFFFD200Vendor: |rAndrew Hilbert|n|cFFFFD200Zone: |rSilverpine Forest|n|cFFFFD200Cost: |r5|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2811,0,0,2,6702
|cFFFFD200Vendor: |rBlixrez Goodstitch|n|cFFFFD200Zone: |rThe Cape of Stranglethorn|n|cFFFFD200Cost: |r28|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2812,0,0,2,6705
|cFFFFD200Vendor: |rAndrew Hilbert|n|cFFFFD200Zone: |rSilverpine Forest|n|cFFFFD200Cost: |r6|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2813,0,0,2,6703
|cFFFFD200Vendor: |rWorld Vendors|n|cFFFFD200Cost: |r6|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2814,0,-1,2,6704
|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop|n|n|cFFFFD200Gather: |rWorld Nodes,2816,0,0,0,7133
|cFFFFD200Profession Trainer: |rClassic Leatherworking (115)|n|cFFFFD200Cost: |r17|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2817,0,-1,3,7135
|cFFFFD200Profession Trainer: |rClassic Leatherworking (160)|n|cFFFFD200Cost: |r10|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2818,0,-1,3,7147
|cFFFFD200Vendor: |rKeena|n|cFFFFD200Zone: |rArathi Highlands|n|cFFFFD200Cost: |r6|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2819,0,0,2,7149
|cFFFFD200Profession Trainer: |rClassic Leatherworking (175)|n|cFFFFD200Cost: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t55|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2820,0,-1,3,7151
|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop,2821,0,0,0,7153
|cFFFFD200Profession Trainer: |rClassic Leatherworking (190)|n|cFFFFD200Cost: |r2|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t60|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2822,0,-1,3,7156
|cFFFFD200Profession Trainer: |rClassic Alchemy (90)|n|cFFFFD200Cost: |r6|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2823,0,-1,3,7179
|cFFFFD200Profession Trainer: |rClassic Alchemy (155)|n|cFFFFD200Cost: |r77|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2824,0,-1,3,7181
|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop,2826,0,0,0,7224
|cFFFFD200Profession Trainer: |rClassic Blacksmithing (185)|n|cFFFFD200Cost: |r2|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t10|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2827,0,-1,3,7223
|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop,2828,0,0,0,7221
|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop,2829,0,0,0,7222
|cFFFFD200Vendor: |rJeeda|n|cFFFFD200Zone: |rStonetalon Mountains|n|cFFFFD200Cost: |r15|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2830,0,0,2,7257
|cFFFFD200Vendor: |rGlyx Brewright|n|cFFFFD200Zone: |rThe Cape of Stranglethorn|n|cFFFFD200Cost: |r20|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2831,0,0,2,7258
|cFFFFD200Vendor: |rHula'mahi|n|cFFFFD200Zone: |rNorthern Barrens|n|cFFFFD200Cost: |r8|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t|n|n|cFFFFD200Vendor: |rKzixx|n|cFFFFD200Zone: |rDuskwood|n|cFFFFD200Cost: |r8|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2832,0,0,2,7255
|cFFFFD200Vendor: |rWorld Vendors|n|cFFFFD200Cost: |r20|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2833,0,-1,2,7259
|cFFFFD200Vendor: |rChristoph Jeffcoat|n|cFFFFD200Zone: |rHillsbrad Foothills|n|cFFFFD200Cost: |r9|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2834,0,-1,2,7256
|cFFFFD200Profession Trainer: |rClassic Blacksmithing (65)|n|cFFFFD200Cost: |r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t75|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2835,0,-1,3,7408
|cFFFFD200Profession Trainer: |rClassic Enchanting (15)|n|cFFFFD200Cost: |r50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2840,0,-1,3,7420
|cFFFFD200Profession Trainer: |rClassic Enchanting (40)|n|cFFFFD200Cost: |r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2842,0,-1,3,7426
|cFFFFD200Profession Trainer: |rClassic Engineering (50)|n|cFFFFD200Cost: |r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2844,0,-1,3,7430
|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop|n|n|cFFFFD200Gather: |rWorld Nodes,2845,0,0,0,7443
|cFFFFD200Profession Trainer: |rClassic Enchanting (50)|n|cFFFFD200Cost: |r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2846,0,-1,3,7457
|cFFFFD200Profession Trainer: |rClassic Tailoring (30)|n|cFFFFD200Cost: |r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t15|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2847,0,-1,3,7623
|cFFFFD200Profession Trainer: |rClassic Tailoring (30)|n|cFFFFD200Cost: |r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t15|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,2848,0,-1,3,7624
|cFFFFD200Vendor: |rWorld Vendors|n|cFFFFD200Cost: |r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,2849,0,-1,2,7630
