ID,ModelFileID,Flags,Animscale,Pushscale,Size_variation_min,Size_variation_max,Rotation_variation_min,Rotation_variation_max,TerrainColorGradingRampID
4366,4533628,1,1,1,0.67,1.33,0,360,0
4367,4533629,1,1,1,0.67,1.33,0,360,0
4368,4539341,1,1,1,0.67,1.33,0,360,0
4369,4539340,1,1,1,0.67,1.33,0,360,0
4370,4539342,1,1,1,0.67,1.33,0,360,0
4371,4539343,1,1,1,0.67,1.33,0,360,0
4372,4539344,1,1,1,0.67,1.33,0,360,0
4373,4539345,1,1,1,0.67,1.33,0,360,0
4374,4539346,0,0,0,0.67,1.33,0,360,0
4375,4539347,0,0,0,0.67,1.33,0,360,0
4388,4533630,1,1,1,0.67,1.33,0,360,0
4389,4533631,1,1,1,0.67,1.33,0,360,0
4390,4533632,1,1,1,0.67,1.33,0,360,0
4391,4533633,0,1,1,0.67,1.33,0,360,0
4392,4533638,1,1,1,0.67,1.33,0,360,0
4393,4533639,1,1,1,0.67,1.33,0,360,0
4394,4533640,1,1,1,0.67,1.33,0,360,0
4395,4533641,1,1,1,0.67,1.33,0,360,0
4396,4533634,1,1,1,0.67,1.33,0,360,0
4397,4533635,1,1,1,0.67,1.33,0,360,0
4398,4533636,1,1,1,0.67,1.33,0,360,0
4399,4533637,1,1,1,0.67,1.33,0,360,0
4401,4742658,1,1,1,0.67,1.33,0,360,0
4402,4742659,1,1,1,0.67,1.33,0,360,0
4403,4742660,1,1,1,0.67,1.33,0,360,0
4404,4742661,1,1,1,0.67,1.33,0,360,0
4405,4853640,1,1,1,0.67,1.33,0,360,0
4406,4854023,1,1,1,0.67,1.33,0,360,0
4407,4854024,1,1,1,0.67,1.33,0,360,0
4408,4854025,1,1,1,0.67,1.33,0,360,0
4409,4854026,1,1,1,0.67,1.33,0,360,0
4410,4854027,1,1,1,0.67,1.25,0,360,0
4411,4854028,1,1,1,0.67,1.33,0,360,0
4412,4854029,1,1,1,0.67,1.33,0,360,0
4413,4854030,1,1,0.5,0.67,1.33,0,360,0
4414,4854031,1,1,0.5,0.67,1.33,0,360,0
4415,4854032,1,1,0.5,0.67,1.33,0,360,0
4416,4854033,1,1,0.5,0.67,1.33,0,360,0
4417,4867042,1,0,0,0.67,1.33,0,360,0
4418,4867043,1,0,0,0.67,1.33,0,360,0
4419,4867044,1,0,0,0.67,1.33,0,360,0
4420,4867045,1,0,0,0.67,1.33,0,360,0
4421,4867899,1,0,0,0.67,1.33,0,360,0
4422,4867900,1,0,0,0.67,1.33,0,360,0
4423,4867901,1,1,1,0.67,1.33,0,360,0
4424,4867902,1,1,1,0.67,1.33,0,360,0
4425,4867026,1,1,1,0.67,1.33,0,360,0
4426,4867034,1,1,1,0.67,1.33,0,360,0
4427,4867035,1,1,1,0.67,1.33,0,360,0
4428,4867036,1,1,1,0.67,1.33,0,360,0
4429,4867037,1,1,1,0.67,1.33,0,360,0
4430,4867030,1,1,1,0.67,1.33,0,360,0
4431,4867031,1,1,1,0.67,1.33,0,360,0
4432,4867032,1,1,1,0.67,1.33,0,360,0
4433,4867038,1,0,0,0.67,1.33,0,360,0
4434,4867039,1,0,0,0.67,1.33,0,360,0
4435,4867040,1,0,0,0.67,1.33,0,360,0
4436,4867041,1,0,0,0.67,1.33,0,360,0
4437,4867027,1,1,1,0.67,1.33,0,360,0
4438,4867028,1,1,1,0.67,1.33,0,360,0
4439,4867029,1,1,1,0.67,1.33,0,360,0
4440,4867033,1,1,1,0.67,1.33,0,360,0
4441,4914687,1,1,1,0.5,1.25,0,360,0
4442,4914688,1,1,1,0.67,1.33,0,360,0
4443,4914689,1,1,1,0.67,1.33,0,360,0
4444,4914690,1,1,1,0.5,1.5,0,360,0
4445,4955771,1,1,0,0.67,1.33,0,360,0
4446,4955773,1,1,0,0.67,1.33,0,360,0
4447,4955774,1,1,0,0.67,1.33,0,360,0
4448,4955772,1,1,0,0.67,1.33,0,360,0
4449,4914683,0,1,1,0.67,1.33,0,360,0
4450,4914684,1,1,0,1.2,1.2,0,360,0
4451,4914685,0,1,1,0.67,1.33,0,360,0
4452,4914686,0,1,1,0.67,1.33,0,360,0
4453,4957186,1,1,1,0.67,1.33,0,360,0
4454,4957187,1,0,0,0.67,1.33,0,360,0
4455,4957188,1,1,1,0.67,1.33,0,360,0
4456,4957189,1,1,1,0.67,1.33,0,360,0
4457,5006205,1,1,1,0.67,1.33,0,360,0
4458,5006206,1,1,1,0.67,1.33,0,360,0
4459,5006207,1,1,1,0.67,1.33,0,360,0
4460,5006208,1,1,1,0.67,1.33,0,360,0
4461,5006209,1,1,1,0.67,1.33,0,360,0
4462,5006210,1,1,1,0.67,1.33,0,360,0
4463,5006211,1,1,1,0.67,1.33,0,360,0
4464,5006212,1,1,1,0.67,1.33,0,360,0
4465,5006213,1,1,1,0.67,1.33,0,360,0
4466,5006214,1,1,1,0.67,1.33,0,360,0
4467,5006215,1,1,1,0.67,1.33,0,360,0
4468,5006216,1,1,1,0.67,1.33,0,360,0
4469,5048217,1,1,0,0.67,1.33,0,360,0
4470,5048218,1,1,0,0.67,1.33,0,360,0
4471,5048219,1,1,0,0.67,1.33,0,360,0
4472,5048220,1,1,0,0.67,1.33,0,360,0
4473,5128428,1,0,1,0.67,1.33,0,360,0
4474,5128425,1,0,1,0.67,1.8,0,360,0
4475,5128426,1,0,1,0.8,1.33,0,360,0
4476,5128427,1,0,1,0.67,1.33,0,360,0
4477,5128429,1,0,1,0.67,1.3,0,360,0
4478,5128434,0,0,0,0.67,1.5,0,360,0
4479,5128435,1,0,0.5,0.67,1.6,0,360,0
4480,5128436,1,0.5,1,0.67,1.33,0,360,0
4481,5144850,1,0,0,0.67,1.33,0,360,0
4482,5144851,1,0,0,0.67,1.33,0,360,0
4483,5144852,1,0,0,0.67,1.33,0,360,0
4484,5144853,1,0,0,0.67,1.33,0,360,0
4485,5144854,1,0,0,0.67,1.33,0,360,0
4486,5144855,1,0,0,0.67,1.33,0,360,0
4487,5144856,1,0,0,0.67,1.33,0,360,0
4488,5144857,1,0,0,0.67,1.33,0,360,0
4489,5144858,1,0,1,0.67,1.33,0,360,0
4490,5144859,1,0,1,0.67,1.33,0,360,0
4491,5144860,1,0,1,0.67,1.33,0,360,0
4492,5144861,1,0,1,0.67,1.33,0,360,0
4495,5163742,1,1,1,0.67,1.33,0,360,0
4496,5163741,1,1,1,0.67,1.33,0,360,0
4497,5163740,1,1,1,0.67,1.33,0,360,0
4498,5163739,1,0,1,0.67,1.33,0,360,0
4499,5163738,1,0,1,0.67,1.33,0,360,0
4500,5163737,1,1,1,0.67,1.33,0,360,0
4501,5163735,1,0,1,0.67,1.33,0,360,0
4502,5163736,1,0,1,0.67,1.33,0,360,0
4503,5163911,1,1,1,0.67,1.33,0,360,0
4504,5199775,1,0,0,0.67,1.33,0,360,0
4505,5199776,1,0,0,0.67,1.33,0,360,0
4506,5199777,1,0,0,0.67,1.33,0,360,0
4507,5199778,1,0,0,0.67,1.33,0,360,0
4508,5198888,1,1,1,0.67,1.33,0,360,0
4509,5198889,0,0,1,0.67,1.33,0,360,0
4510,5198890,1,1,1,0.67,1.33,0,360,0
4511,5198887,1,0,1,0.67,1.33,0,360,0
4512,5198891,1,0,1,0.67,1.33,0,360,0
4513,5198892,1,0,1,0.67,1.33,0,360,0
4514,5198893,1,1,1,0.67,1.33,0,360,0
4515,5198894,0,1,1,0.67,1.33,0,360,0
4518,5263718,1,1,1,0.67,1.33,0,360,0
4519,5263873,1,1,1,0.67,1.25,0,360,0
4520,5263874,1,1,1,0.67,1.33,0,360,0
4521,5225637,1,1,1,0.67,1.33,0,360,0
4522,5225638,1,1,1,0.67,1.33,0,360,0
4523,5225639,1,1,1,0.67,1.33,0,360,0
4524,5225640,1,1,1,0.67,1.33,0,360,0
4525,5263875,1,1,1,0.67,1.33,0,360,0
4526,5365735,1,1,1,0.67,1.33,0,360,0
4527,5365736,1,1,1,0.67,1.33,0,360,0
4528,5365737,1,1,1,0.67,1.33,0,360,0
4529,5365738,1,1,1,0.67,1.33,0,360,0
4530,5519900,1,0,0,0.67,1.33,0,360,0
4531,5519901,1,0,0,0.67,1.33,0,360,0
4532,5519902,1,0,0,0.67,1.33,0,360,0
4533,5519903,1,0,0,0.67,1.33,0,360,0
4534,5519904,1,0,0,0.67,1.33,0,360,0
4535,5519905,1,0,0,0.67,1.33,0,360,0
4536,5519906,1,0,0,0.67,1.33,0,360,0
4537,5519674,1,0,0,0.67,1.33,0,360,0
4538,5519675,1,0,0,0.67,1.33,0,360,0
4539,5519676,1,0,0,0.67,1.33,0,360,0
4540,5519677,1,0,0,0.67,1.33,0,360,0
4541,5519678,1,0,0,0.67,1.33,0,360,0
4542,5519679,1,0,0,0.67,1.33,0,360,0
4543,5519680,1,0,0,0.67,1.33,0,360,0
4544,5519681,1,0,0,0.67,1.33,0,360,0
4545,5567768,3,1,1,0.67,1.33,0,360,0
4546,5567769,3,1,1,0.67,1.33,0,360,0
4547,5567770,3,1,1,0.67,1.33,0,360,0
4548,5546685,1,0,0,0.67,1.33,0,360,0
4549,5546686,1,0,0,0.67,1.33,0,360,0
4550,5546684,1,0,1,0.67,1.33,0,360,0
4551,1525709,0,1,1,0.67,1.33,0,360,0
4552,1525708,0,1,1,0.67,1.33,0,360,0
4553,1525710,0,1,1,0.67,1.33,0,360,0
4554,5778214,1,0,0,0.67,1.33,0,360,0
4555,5778215,1,0,0,0.67,1.33,0,360,0
4556,5778216,1,0,0,0.67,1.33,0,360,0
4557,5778217,1,0,0,0.67,1.33,0,360,0
4558,5778219,1,0,0,0.67,1.33,0,360,0
4559,5778220,1,0,0,0.67,1.33,0,360,0
4560,5778221,1,0,0,0.67,1.33,0,360,0
4561,5778222,1,1,1,0.67,1.33,0,360,0
4562,5778223,1,1,1,0.67,1.33,0,360,0
4563,5778224,1,1,1,0.67,1.33,0,360,0
4564,5778225,1,1,1,0.67,1.33,0,360,0
4565,5778226,1,1,1,0.67,1.33,0,360,0
4566,5778227,1,1,1,0.67,1.33,0,360,0
4567,5778228,1,1,1,0.67,1.33,0,360,0
4568,5778229,1,1,1,0.67,1.33,0,360,0
4569,5778230,1,1,1,0.67,1.33,0,360,0
4570,5778231,1,0,0,0.67,1.33,0,360,0
4571,5778232,1,0,0,0.67,1.33,0,360,0
4572,5778233,1,0,0,0.67,1.33,0,360,0
4573,5778234,1,0,0,0.67,1.33,0,360,0
4574,5778235,1,1,1,0.67,1.33,0,360,0
4575,5778236,1,1,1,0.67,1.33,0,360,0
4576,5778237,1,1,1,0.67,1.33,0,360,0
4577,5778238,1,0,1,0.67,1,0,360,0
4578,5778239,1,0,0,1,1,0,360,0
4579,5778240,1,0,0,0.67,1.33,0,360,0
4580,5778241,1,0,1,0.67,1.33,0,360,0
4690,6079351,1,0,0,0.67,1.33,0,360,0
4691,6079352,1,0,0,0.67,1.33,0,360,0
4692,6079353,1,0,0,0.67,1.33,0,360,0
