ID,ItemEffectID,ItemID
119344,184043,220070
119345,184044,220071
119346,184045,220072
119347,184046,220073
119348,184047,220074
119349,184048,220075
119350,184049,220076
119351,184050,220077
119352,184051,220078
119353,184052,220079
119354,184053,220080
119355,184054,220081
119356,184055,220082
119357,184056,220083
119358,184057,220084
119359,184058,220085
119360,184059,220086
119361,184060,220087
119362,184061,220088
119363,184062,220089
119364,184063,220090
119365,184064,220091
119366,184065,220092
119367,184066,220093
119368,184067,220094
119369,184068,220095
119370,184069,220096
119371,184070,220097
119372,184071,220098
119373,184072,220099
119374,184073,220100
119375,184074,220101
119376,184075,220102
119377,184076,220103
119378,184077,220104
119379,184078,220105
119380,184079,220106
119393,184093,220164
119394,184094,220164
119395,184095,220165
119396,184096,220165
119405,184106,220216
119406,184107,220217
119407,184108,220217
119410,184111,220351
119442,184113,220358
119443,184114,220360
119444,184115,220360
119475,184146,220375
119484,184155,220566
119486,184157,220569
119492,184163,220578
119498,184169,220583
119499,184170,220584
119521,184192,220605
119522,184193,220606
119524,184195,220610
119525,184196,220610
119526,184197,220612
119527,184198,220612
119528,184199,220613
119529,184200,220613
119530,184201,220614
119531,184202,220614
119532,184203,220616
119533,184204,220616
119534,184205,220617
119535,184206,220617
119536,184207,220618
119537,184208,220618
119547,184218,220632
119548,184219,220633
119549,184220,220634
119553,184224,220649
119554,184225,220674
119558,184229,220682
119559,184230,220682
119561,184232,220687
119562,184233,220687
119563,184234,220688
119564,184235,220689
119573,101625,20071
119574,102274,20072
119575,102459,20225
119576,101785,20243
119577,102455,20234
119578,101583,20222
119579,103436,21115
119580,103438,21117
119581,102458,20224
119582,102461,20227
119583,102227,20232
119584,101700,20237
119585,103437,21116
119586,103439,21118
119587,102286,20235
119588,101701,20244
119589,102460,20226
119590,102470,20223
119591,103458,21119
119592,103459,21120
119593,184244,220754
119594,184245,220754
119626,184277,220791
119627,184278,220791
119628,184279,220792
119630,184281,220912
119631,184282,220913
119632,184283,220913
119633,184284,220915
119634,184285,220915
119635,184286,220915
119636,184287,220918
119637,184288,220919
119638,184289,220920
119639,184290,220921
119640,184291,220922
119641,184292,220923
119642,184293,220924
119643,184294,220925
119644,184295,220926
119645,184296,220927
119646,184297,220928
119647,184298,220929
119648,184299,220930
119649,184300,220931
119650,184301,220932
119651,184302,220933
119652,184303,220934
119653,184304,220935
119654,184305,220936
119655,184306,220937
119656,184307,220938
119657,184308,220939
119658,184309,220940
119659,184310,220941
119660,184311,220942
119661,184312,220621
119662,184313,220638
119663,184314,220639
119664,184315,220619
119665,184316,220635
119666,184317,220620
119667,184318,220568
119670,184321,221020
119671,184322,221020
119675,184326,220607
119676,184327,221024
119678,184329,221026
119680,184331,221028
119681,184332,221030
119683,184334,221191
119686,184337,220596
119689,184340,221196
119694,184345,221267
119695,184346,221267
119700,184351,221257
119701,184328,221025
119702,184353,221026
119703,184330,221027
119704,184355,221271
119705,184356,221273
119706,184357,221274
119707,184358,221275
119708,184359,221276
119709,184360,221277
119710,184361,221278
119711,184362,221279
119712,184363,221281
119713,184364,221282
119714,184365,221283
119715,184366,221284
119716,184367,221285
119717,184368,221286
119718,184369,221287
119719,184370,221288
119720,184371,221290
119721,184372,221291
119722,184373,221292
119723,184374,221293
119724,184375,221294
119725,184376,221295
119726,184377,221296
119727,184378,221297
119728,184379,221298
119729,184380,221300
119730,184381,221301
119731,184382,221302
119732,184383,221303
119733,184384,221304
119734,184385,221305
119735,184386,221306
119736,184387,221307
119737,184388,221308
119738,184389,221309
119739,184390,221310
119740,184391,221311
119741,184392,221315
119742,184393,221316
119743,184394,221321
119744,184395,221317
119745,184396,221322
119746,184397,221323
119747,184398,221324
119748,184399,221325
119749,184400,221326
119750,184401,221327
119751,184402,221328
119752,184403,221329
119753,184404,221330
119754,184405,221331
119755,184406,221332
119756,184407,221333
119757,184408,221334
119758,184409,221335
119759,184410,221336
119760,184411,221337
119761,184412,221338
119762,184413,221339
119763,184414,221340
119764,184415,221341
119766,184417,221342
119767,184418,221343
119769,184420,220751
119772,184423,221347
119773,184424,221348
119774,184425,221349
119775,184426,221353
119776,184427,221354
119777,184428,221355
119781,184432,220743
119787,184438,221362
119791,184442,221364
119792,184443,221365
119794,184445,221369
119796,184447,221374
119801,184452,221428
119802,184453,221428
119803,184454,221433
119804,184455,221433
119805,184456,221439
119806,184457,221440
119807,184458,220173
119808,184459,221441
119809,184460,221442
119810,184461,221443
119811,184462,221444
119812,184463,221445
119813,184464,221445
119814,184465,221446
119815,184466,221446
119818,184469,221450
119819,184470,221451
119828,184479,221461
119829,184480,221461
119830,184481,221462
119831,184482,221464
119832,184483,221465
119835,184486,221468
119836,184487,221469
119837,184488,221473
119838,184489,221473
119839,184490,221474
119841,184492,221480
119842,184493,221480
119843,184494,221481
119844,184495,221481
119845,184496,221482
119846,184497,221482
119847,184498,221483
119848,184499,221483
119850,184501,221484
119853,184504,221487
119854,184505,221487
119855,184506,221488
119856,184507,221488
119857,184508,221489
119858,184509,221489
119859,184510,221490
119860,184511,221490
119872,184523,221499
119873,184524,221499
119885,184536,221510
119886,184537,221510
119887,184538,221511
119888,184539,221511
119889,184540,221512
119890,184541,221512
119891,184542,221513
119892,184543,221513
119893,184544,221514
119894,184545,221514
119895,184546,221515
119896,184547,221515
119897,184548,221516
119898,184549,221516
119899,184550,221517
119900,184551,221517
119914,184565,221544
119920,184571,221545
119928,184579,221259
119929,184580,221256
119930,184581,221258
119946,184436,220741
119958,184168,220582
119961,184612,221780
120003,184654,221815
120028,184679,221018
120029,184680,221199
120030,184681,221971
120031,184682,221972
120032,184683,221973
120033,184684,221974
120034,184685,221975
120038,184690,221978
120039,184691,221978
120155,184807,221979
120156,184808,221979
120157,184809,221980
120158,184810,221980
120159,184811,221981
120160,184812,221981
120161,184813,221318
120162,184814,221319
120163,184815,221320
120167,184820,220589
120168,184821,220588
120226,184879,222952
120230,184416,220750
120231,184419,220749
120234,184430,220740
120235,184422,220738
120237,184429,220739
120240,184434,220748
120241,184435,220747
120242,184431,220742
120244,184437,220744
120251,184904,222962
120252,184905,221261
120292,184945,221418
120294,184352,221025
120295,184354,221027
120336,184989,220860
120337,184990,220861
120369,185021,220846
120379,185032,220835
120387,185040,220840
120440,185093,223077
120576,185229,223147
120577,185230,223147
120611,185264,221409
120629,185282,221405
120641,185294,221393
120653,185306,221394
120679,185332,223160
120680,185333,223161
120683,185336,223163
120684,185337,223163
120685,185338,223168
120686,185339,223171
120687,185340,223186
120699,185352,223214
120743,185396,223283
120751,185404,223288
120752,185405,223288
120813,185466,223485
120848,185501,223526
120849,185502,223527
120862,185500,223524
121073,185726,223912
121074,185727,223913
121075,185728,223914
121076,185729,221310
121077,185730,221307
121079,185732,223964
121111,185763,224004
121113,185766,224005
121114,184336,221193
121116,185768,224006
121297,184433,220745
121381,186034,221309
121383,186148,224122
121487,186140,224279
121488,186349,224280
121493,186146,224282
121494,186147,224282
121503,186156,224282
121647,186300,224409
121697,186354,224281
121804,186465,224806
121859,186555,224893
121860,186556,224912
122254,186956,225676
122266,186968,225686
122267,186969,225686
122268,186970,225687
122269,186971,225687
122270,186972,225688
122271,186973,225688
122272,186974,225689
122273,186975,225689
122274,186976,225690
122275,186977,225690
122276,186978,225691
122277,186979,225691
122287,186990,225740
122288,186991,225740
122289,186992,225675
122319,187022,225838
122320,187023,225838
122321,187024,225838
122426,187250,225914
122427,187251,225914
122442,187266,225938
122443,187267,225939
122444,187268,225940
122445,187269,225941
122446,187270,225942
122448,187272,225943
122450,187274,225955
122451,187275,225955
122549,187478,226122
122629,187535,226252
122630,187536,226252
122743,187649,226207
122746,187652,226374
122754,187660,226394
122755,187661,226394
122756,187662,226395
122757,187663,226395
122758,187664,226396
122759,187665,226396
122760,187666,226397
122761,187667,226397
122762,187668,226398
122763,187669,226398
122764,187670,226399
122765,187671,226399
122766,187672,226400
122767,187673,226400
122768,187674,226401
122769,187675,226401
122770,187676,226402
122771,187677,226402
122772,187678,226403
122773,187679,226403
122774,187680,226406
122775,187681,226406
122776,187682,226407
122777,187683,226407
122778,187684,226408
122779,187685,226408
122780,187686,226409
122781,187687,226409
122782,187688,226410
122783,187689,226410
122784,187690,226411
122785,187691,226411
122786,187692,226412
122787,187693,226412
122788,187694,226413
122789,187695,226413
122790,187696,226414
122791,187697,226414
122792,187698,226415
122793,187699,226415
122794,187700,226416
122795,187701,226416
122796,187702,226417
122797,187703,226417
122798,187704,226418
122799,187705,226418
122800,187706,226419
122801,187707,226419
122802,99462,13521
122803,100552,13519
122804,99422,13518
122805,99457,13520
122806,99463,13522
122897,187798,226523
122912,187813,226545
122913,187814,226546
122914,187815,226546
122992,187879,226587
122993,187880,226587
123141,188024,226679
123142,188025,226679
123143,188026,226680
123144,188027,226680
123145,188028,226694
123146,188029,226694
123238,188107,226831
123243,188112,226851
123245,188114,226856
123280,188149,226901
123281,188150,226902
123282,188151,226903
123283,188152,226904
123513,188382,227050
123514,188383,227053
123539,188408,227062
123543,188412,227064
123555,188424,227075
123556,188425,227077
123560,188429,227081
123565,188434,227087
123580,188449,227099
123582,188451,227100
123603,188472,227111
123607,188476,227113
123609,188478,227114
123611,188480,227115
123613,188482,227116
123615,188484,227117
123633,188502,227126
123636,188505,227128
123645,188514,227133
123656,188525,227139
123666,188535,227147
123672,188541,227152
123717,188586,227180
123720,188589,227183
123725,188594,227187
123733,188602,227193
123740,188609,227198
123748,188617,227204
123775,188644,227279
123779,188648,227280
123782,188651,227282
123789,188658,227284
123790,188659,227286
123831,188700,226472
123911,188741,227444
123912,188742,227444
123913,189504,227444
123916,188746,227456
123917,188747,227456
124014,188842,226697
124082,188912,227683
124083,188910,227683
124084,188911,227683
124085,188913,227683
124086,188914,227684
124087,188915,227684
124088,188916,227684
124089,188917,227684
124091,188919,227685
124092,188920,227687
124186,189014,227727
124189,189017,227728
124272,189100,227746
124273,189101,227746
124274,189102,227749
124275,189103,227749
124290,189118,227797
124300,189128,227811
124301,189129,227812
124302,189130,227813
124305,189133,227819
124309,189137,227832
124317,189145,227842
124318,189146,227843
124320,189148,227846
124333,189161,227855
124334,189162,227856
124335,189163,227858
124337,189165,227865
124339,189167,227870
124341,189169,227876
124345,189173,227881
124348,189176,227885
124351,189179,227886
124352,189180,227887
124354,189182,227891
124355,189183,227892
124356,189184,227893
124357,189185,227894
124358,189186,227895
124359,189187,227896
124360,189188,227897
124361,189189,227898
124362,189190,227899
124363,189191,227900
124364,189192,227901
124365,189193,227902
124366,189194,227903
124367,189195,227904
124368,189196,227905
124369,189197,227906
124370,189198,227907
124371,189199,227908
124372,189200,227909
124373,189201,227910
124378,189204,227915
124379,189205,227921
124380,189206,227921
124381,189207,227922
124382,189208,227922
124383,189209,227923
124384,189210,227925
124385,189211,227926
124386,189212,227927
124388,189214,227934
124391,189217,227940
124392,189218,227941
124411,189237,227967
124414,189240,227972
124434,189260,227990
124437,189263,227993
124438,189264,227994
124440,189266,227997
124459,189285,228015
124465,189291,228022
124467,189293,228024
124470,189296,228029
124532,189359,228093
124546,189373,228110
124548,189375,228113
124549,189376,228075
124552,189379,228078
124553,189380,228114
124554,189381,228115
124556,189383,228117
124557,189384,228118
124558,189385,228119
124559,189386,228120
124560,189387,228121
124561,189388,228081
124564,189391,228083
124565,189392,228123
124566,189393,228123
124567,189394,228124
124568,189395,228124
124569,189396,228125
124570,189397,228084
124571,189398,228126
124572,189399,228126
124575,189402,228089
124578,189405,228129
124579,189406,228130
124580,189407,228131
124583,189410,228143
124584,189411,227936
124587,189412,228172
124588,189413,228173
124589,189414,228174
124590,189415,227935
124591,189416,228175
124592,189417,228176
124593,189418,228177
124594,189419,228178
124595,189420,228179
124596,189421,228180
124597,189422,228181
124598,189423,228182
124599,189424,228183
124601,189426,228186
124603,189428,228189
124605,189430,227768
124629,189454,228222
124630,189455,228222
124645,189470,228227
124646,189262,227991
124658,189485,228230
124659,189484,228230
124660,189483,228230
124662,189487,228238
124663,189488,228238
124674,189499,228248
124676,189502,228248
124677,189501,228248
124679,188743,227444
