ID,Expression
3012,0102B9070000000501000000000000
3014,0102BA070000000101010000000000
3015,010208070000000101000000000000
3016,010208070000000201010000000000
3017,0102BB070000000101010000000000
3018,0102BB070000000101000000000000
3019,0102BC070000000102C50700000000
3020,0102BC070000000102C60700000000
3021,0102BC070000000102C70700000000
3022,0102BC070000000102C80700000000
3023,0102BC070000000501000000000000
3024,0102BD070000000101000000000000
3025,0102BE070000000101640000000000
3026,0102BE070000000101320000000000
3027,0102BE0700000001014B0000000000
3028,0102BD0700000101010000000000
3029,0102BD0700000201010000000000
3030,01030100000001010000000104000000000000
3031,010220070000000202210700000001021E07000000020222070000000102200700000002021E07000000
3032,01022007000000020222070000000102210700000002021E070000000102210700000002022207000000
3033,0102BF07000000010101000000000102C0070000000101010000000000
3034,0102C1070000000102C50700000000
3035,0102C1070000000102C60700000000
3036,0102C1070000000102C70700000000
3037,0102C1070000000102C80700000000
3038,0102C1070000000501000000000000
3039,0102C2070000000102C50700000000
3040,0102C2070000000102C60700000000
3041,0102C2070000000102C70700000000
3042,0102C2070000000102C80700000000
3043,0102C2070000000501000000000000
3044,0102C3070000000102C50700000000
3045,0102C3070000000102C60700000000
3046,0102C3070000000102C70700000000
3047,0102C3070000000102C80700000000
3048,0102C3070000000501000000000000
3049,0102C4070000000102C50700000000
3050,0102C4070000000102C60700000000
3051,0102C4070000000102C70700000000
3052,0102C4070000000102C80700000000
3053,0102C4070000000501000000000000
3054,0102C5070000000000
3055,0102C6070000000000
3056,0102C7070000000000
3057,0102C8070000000000
3058,0102C9070000000102C60700000000
3059,0102C9070000000102C70700000000
3060,0102C9070000000102C50700000000
3061,0102C9070000000501000000000000
3062,0102C9070000000102C80700000000
3063,0102CA070000000102C60700000000
3064,0102CA070000000102C70700000000
3065,0102CA070000000102C50700000000
3066,0102CA070000000102C80700000000
3067,0102CA070000000501000000000000
3068,0102CB070000000102C60700000000
3069,0102CB070000000102C70700000000
3070,0102CB070000000102C50700000000
3071,0102CB070000000102C80700000000
3072,0102CB070000000501000000000000
3073,0102CC070000000102C60700000000
3074,0102CC070000000102C70700000000
3075,0102CC070000000102C50700000000
3076,0102CC070000000102C80700000000
3077,0102CC070000000501000000000000
3078,0102B9070000000201FFFFFFFF0000
3079,0102B7070000000201FFFFFFFF0000
3080,0102B8070000000201FFFFFFFF0000
3081,0102BC070000000201FFFFFFFF0000
3082,0102C1070000000201FFFFFFFF0000
3083,0102C2070000000201FFFFFFFF0000
3084,0102C3070000000201FFFFFFFF0000
3085,0102C4070000000201FFFFFFFF0000
3086,0102C9070000000201FFFFFFFF0000
3087,0102CA070000000201FFFFFFFF0000
3088,0102CB070000000201FFFFFFFF0000
3089,0102CC070000000201FFFFFFFF0000
3090,0102BE070000000101190000000000
3091,0102CD070000000602CE0700000000
3092,0102CD0700000102CF0700000000
3093,0102D0070000000101010000000000
3094,0102D50700000102D70700000000
3095,0102D5070000000602D60700000000
3096,0102D20700000102D40700000000
3097,0102D2070000000602D30700000000
3098,0102D80700000102DA0700000000
3099,0102D8070000000602D90700000000
3100,0102DB0700000102DD0700000000
3101,0102DB070000000602DC0700000000
3102,0102E70700000301640000000602E90700000302DE070000010241080000000601010000000000
3103,0102E70700000301640000000602E90700000302DF070000010241080000000601020000000000
3104,0102E70700000301640000000602E90700000302E0070000010241080000000601030000000000
3105,0102E70700000301640000000602E90700000302E1070000010241080000000601040000000000
3107,0102E2070000000602CE0700000000
3108,0102E20700000102CF0700000000
3109,0102E80700000301640000000602EA0700000302DE070000010241080000000601010000000000
3110,0102E80700000301640000000602EA0700000302DF070000010241080000000601020000000000
3111,0102E80700000301640000000602EA0700000302E0070000010241080000000601030000000000
3112,0102E80700000301640000000602EA0700000302E1070000010241080000000601040000000000
3113,0102E50700000102E60700000000
3114,0102E5070000000602E40700000000
3115,0102E70700000102CD0700000000
3116,0102E70700000102D20700000000
3117,0102E70700000102DB0700000000
3118,0102E80700000102E20700000000
3119,0102E80700000102D50700000000
3120,0102E80700000102D80700000000
3121,0102FF0700000102010800000000
3122,0102FF070000000602000800000000
3123,0102020800000102040800000000
3124,010202080000000602030800000000
3125,0102050800000102080800000000
3126,010205080000000602070800000000
3127,0102060800000102080800000000
3128,010206080000000602070800000000
3129,01020908000001020B0800000000
3130,0102090800000006020A0800000000
3131,0102EB0700000301640000000602ED0700000302DE070000010241080000000601010000000000
3132,0102EB0700000301640000000602ED0700000302DF070000010241080000000601020000000000
3133,0102EB0700000301640000000602ED0700000302E0070000010241080000000601030000000000
3134,0102EB0700000301640000000602ED0700000302E1070000010241080000000601040000000000
3135,0102EC0700000301640000000602EE0700000302DE070000010241080000000601010000000000
3136,0102EC0700000301640000000602EE0700000302DF070000010241080000000601020000000000
3137,0102EC0700000301640000000602EE0700000302E0070000010241080000000601030000000000
3138,0102EC0700000301640000000602EE0700000302E1070000010241080000000601040000000000
3139,0102EF0700000301640000000602F10700000302DE070000010241080000000601010000000000
3140,0102EF0700000301640000000602F10700000302DF070000010241080000000601020000000000
3141,0102EF0700000301640000000602F10700000302E0070000010241080000000601030000000000
3142,0102EF0700000301640000000602F10700000302E1070000010241080000000601040000000000
3143,0102F00700000301640000000602F20700000302DE070000010241080000000601010000000000
3144,0102F00700000301640000000602F20700000302DF070000010241080000000601020000000000
3145,0102F00700000301640000000602F20700000302E0070000010241080000000601030000000000
3146,0102F00700000301640000000602F20700000302E1070000010241080000000601040000000000
3147,0102F30700000301640000000602F50700000302DE070000010241080000000601010000000000
3148,0102F30700000301640000000602F50700000302DF070000010241080000000601020000000000
3149,0102F30700000301640000000602F50700000302E0070000010241080000000601030000000000
3150,0102F30700000301640000000602F50700000302E1070000010241080000000601040000000000
3151,0102F80700000301640000000602F60700000302DE070000010241080000000601010000000000
3152,0102F80700000301640000000602F60700000302DF070000010241080000000601020000000000
3153,0102F80700000301640000000602F60700000302E0070000010241080000000601030000000000
3154,0102F80700000301640000000602F60700000302E1070000010241080000000601040000000000
3155,0102F70700000301640000000602F90700000302DE070000010241080000000601010000000000
3156,0102F70700000301640000000602F90700000302DF070000010241080000000601020000000000
3157,0102F70700000301640000000602F90700000302E0070000010241080000000601030000000000
3158,0102F70700000301640000000602F90700000302E1070000010241080000000601040000000000
3159,0102F40700000301640000000602FA0700000302DE070000010241080000000601010000000000
3160,0102F40700000301640000000602FA0700000302DF070000010241080000000601020000000000
3161,0102F40700000301640000000602FA0700000302E0070000010241080000000601030000000000
3162,0102F40700000301640000000602FA0700000302E1070000010241080000000601040000000000
3163,0102FB0700000301640000000602FD0700000302DE070000010241080000000601010000000000
3164,0102FB0700000301640000000602FD0700000302DF070000010241080000000601020000000000
3165,0102FB0700000301640000000602FD0700000302E0070000010241080000000601030000000000
3166,0102FB0700000301640000000602FD0700000302E1070000010241080000000601040000000000
3167,0102FC0700000301640000000602FE0700000302DE070000010241080000000601010000000000
3168,0102FC0700000301640000000602FE0700000302DF070000010241080000000601020000000000
3169,0102FC0700000301640000000602FE0700000302E0070000010241080000000601030000000000
3170,0102FC0700000301640000000602FE0700000302E1070000010241080000000601040000000000
3171,0102EB0700000102090800000000
3172,0102EB0700000102FF0700000000
3173,0102EB0700000102050800000000
3174,0102EC0700000102020800000000
3175,0102EC0700000102060800000000
3176,0102EC0700000102E50700000000
3177,0102EF07000001020C0800000000
3178,0102EF0700000102150800000000
3179,0102EF07000001020F0800000000
3180,0102F00700000102120800000000
3181,0102F00700000102190800000000
3182,0102F00700000102160800000000
3183,0102F30700000102220800000000
3184,0102F307000001021C0800000000
3185,0102F30700000102280800000000
3186,0102F807000001021F0800000000
3187,0102F80700000102250800000000
3188,0102F80700000102290800000000
3189,0102F70700000102320800000000
3190,0102F70700000102350800000000
3191,0102F707000001022C0800000000
3192,0102F407000001022F0800000000
3193,0102F40700000102390800000000
3194,0102F40700000102360800000000
3195,0102FB07000001023C0800000000
3196,0102FC07000001023D0800000000
3197,01020C08000001020E0800000000
3198,01020C0800000006020D0800000000
3199,01020F0800000102110800000000
3200,01020F080000000602100800000000
3201,0102120800000102140800000000
3202,010212080000000602130800000000
3203,0102150800000102180800000000
3204,0102160800000102180800000000
3205,010215080000000602170800000000
3206,010216080000000602170800000000
3207,01021908000001021B0800000000
3208,0102190800000006021A0800000000
3209,01021C08000001021E0800000000
3210,01021C0800000006021D0800000000
3211,01021F0800000102210800000000
3212,01021F080000000602200800000000
3213,0102220800000102240800000000
3214,010222080000000602230800000000
3215,0102250800000102270800000000
3216,010225080000000602260800000000
3217,01022808000001022B0800000000
3218,01022908000001022B0800000000
3219,0102280800000006022A0800000000
3220,0102290800000006022A0800000000
3221,01022C08000001022E0800000000
3222,01022C0800000006022D0800000000
3223,01022F0800000102310800000000
3224,01022F080000000602300800000000
3225,0102320800000102340800000000
3226,010232080000000602330800000000
3227,0102350800000102380800000000
3228,0102360800000102380800000000
3229,010235080000000602370800000000
3230,010236080000000602370800000000
3231,01023908000001023B0800000000
3232,0102390800000006023A0800000000
3233,01023C08000001023F0800000000
3234,01023D08000001023F0800000000
3235,01023C0800000006023E0800000000
3236,0102A8110000000401000000000000
3237,0102F3070000000602F50700000000
3238,0102F8070000000602F60700000000
3239,0102E7070000000602E90700000000
3240,0102E8070000000602EA0700000000
3241,0102F7070000000602F90700000000
3242,0102F4070000000602FA0700000000
3243,0102EB070000000602ED0700000000
3244,0102EC070000000602EE0700000000
3245,0102FB070000000602FD0700000000
3246,0102FC070000000602FE0700000000
3247,0102EF070000000602F10700000000
3248,0102F0070000000602F20700000000
3249,0102F30700000301640000000602F5070000030243080000010241080000000601050000000000
3250,0102F80700000301640000000602F6070000030243080000010241080000000601050000000000
3251,0102E70700000301640000000602E9070000030243080000010241080000000601050000000000
3252,0102E80700000301640000000602EA070000030243080000010241080000000601050000000000
3253,0102F70700000301640000000602F9070000030243080000010241080000000601050000000000
3254,0102F40700000301640000000602FA070000030243080000010241080000000601050000000000
3255,0102EB0700000301640000000602ED070000030243080000010241080000000601050000000000
3256,0102EC0700000301640000000602EE070000030243080000010241080000000601050000000000
3257,0102FB0700000301640000000602FD070000030243080000010241080000000601050000000000
3258,0102FC0700000301640000000602FE070000030243080000010241080000000601050000000000
3259,0102EF0700000301640000000602F1070000030243080000010241080000000601050000000000
3260,0102F00700000301640000000602F2070000030243080000010241080000000601050000000000
3261,0102410800000004010100000000010264080000000101010000000000
3262,0102410800000004010200000000010264080000000101010000000000
3263,0102410800000001010000000000010264080000000101010000000001000000
3264,0102410800000004010300000000010264080000000101010000000000
3265,0102410800000004010400000000010264080000000101010000000000
3266,010241080000000101010000000000
3267,0102310700000201010000000000
3268,010244080000000101000000000000
3269,010246080000000501000000000000
3270,0102460800000101010000000000
3271,010246080000000602470800000000
3272,010248080000000201000000000000
3273,0102F4050000000101000000000000
3274,01024A080000000101010000000001027E080000000101000000000001024B0800000001010000000000
