ID,AzeritePowerSetID,AzeritePowerID,Class,Tier,OrderIndex
1471,66,13,1,0,0
1472,66,86,1,1,0
1473,66,84,1,1,1
1474,66,157,1,3,0
1475,66,226,1,3,1
1476,66,229,1,3,2
1477,66,237,1,3,3
1478,66,13,2,0,0
1479,66,86,2,1,0
1480,66,84,2,1,1
1481,66,13,6,0,0
1482,67,86,6,1,0
1483,67,84,6,1,1
1484,67,196,6,3,0
1485,67,106,6,3,1
1486,67,141,6,3,2
1487,67,109,6,3,3
1488,67,196,2,3,0
1489,67,139,2,3,1
1490,67,189,2,3,2
1491,67,125,2,3,3
1492,67,13,1,0,0
1493,67,86,1,1,0
1494,67,84,1,1,1
1495,67,196,1,3,0
1496,67,121,1,3,1
1497,67,176,1,3,2
1498,67,118,1,3,3
1499,67,13,2,0,0
1500,67,86,2,1,0
1501,67,84,2,1,1
1502,67,13,6,0,0
1503,68,13,7,0,0
1504,68,13,3,0,0
1505,68,86,7,1,0
1506,68,84,7,1,1
1507,68,196,7,3,0
1508,68,457,7,3,1
1509,68,179,7,3,2
1510,68,138,7,3,3
1511,68,86,3,1,0
1512,68,84,3,1,1
1513,68,196,3,3,0
1514,68,107,3,3,1
1515,68,162,3,3,2
1516,68,110,3,3,3
1517,69,84,10,1,1
1518,69,196,10,3,0
1519,69,116,10,3,1
1520,69,185,10,3,2
1521,69,117,10,3,3
1522,69,13,11,0,0
1523,69,86,11,1,0
1524,69,84,11,1,1
1525,69,196,11,3,0
1526,69,122,11,3,1
1527,69,169,11,3,2
1528,69,112,11,3,3
1529,69,13,12,0,0
1530,69,86,12,1,0
1531,69,172,11,3,4
1532,69,84,12,1,1
1533,69,196,12,3,0
1534,69,126,12,3,1
1535,69,160,12,3,2
1536,69,13,4,0,0
1537,69,86,4,1,0
1538,69,84,4,1,1
1539,69,196,4,3,0
1540,69,136,4,3,1
1541,69,180,4,3,2
1542,69,124,4,3,3
1543,69,13,10,0,0
1544,69,86,10,1,0
1545,70,13,5,0,0
1546,70,86,5,1,0
1547,70,84,5,1,1
1548,70,196,5,3,0
1549,70,113,5,3,1
1550,70,165,5,3,2
1551,70,115,5,3,3
1552,70,13,9,0,0
1553,70,86,9,1,0
1554,70,84,9,1,1
1555,70,13,8,0,0
1556,70,86,8,1,0
1557,70,84,8,1,1
1558,70,196,8,3,0
1559,70,127,8,3,1
1560,70,168,8,3,2
1561,70,132,8,3,3
1562,70,196,9,3,0
1563,70,123,9,3,1
1564,70,190,9,3,2
1565,70,131,9,3,3
1566,71,86,6,1,0
1567,71,84,6,1,1
1568,71,194,6,3,0
1569,71,349,6,3,1
1570,71,347,6,3,2
1571,71,351,6,3,3
1572,71,194,2,3,0
1573,71,394,2,3,1
1574,71,395,2,3,2
1575,71,396,2,3,3
1576,71,13,1,0,0
1577,71,86,1,1,0
1578,71,84,1,1,1
1579,71,194,1,3,0
1580,71,435,1,3,1
1581,71,438,1,3,2
1582,71,441,1,3,3
1583,71,13,2,0,0
1584,71,86,2,1,0
1585,71,84,2,1,1
1586,71,13,6,0,0
1587,72,13,7,0,0
1588,72,13,3,0,0
1589,72,86,7,1,0
1590,72,84,7,1,1
1591,72,194,7,3,0
1592,72,417,7,3,1
1593,72,420,7,3,2
1594,72,423,7,3,3
1595,72,86,3,1,0
1596,72,84,3,1,1
1597,72,194,3,3,0
1598,72,367,3,3,1
1599,72,370,3,3,2
1600,72,373,3,3,3
1601,73,84,10,1,1
1602,73,194,10,3,0
1603,73,384,10,3,1
1604,73,387,10,3,2
1605,73,391,10,3,3
1606,73,13,11,0,0
1607,73,86,11,1,0
1608,73,84,11,1,1
1609,73,194,11,3,0
1610,73,357,11,3,1
1611,73,359,11,3,2
1612,73,361,11,3,3
1613,73,13,12,0,0
1614,73,86,12,1,0
1615,73,364,11,3,4
1616,73,84,12,1,1
1617,73,194,12,3,0
1618,73,353,12,3,1
1619,73,355,12,3,2
1620,73,13,4,0,0
1621,73,86,4,1,0
1622,73,84,4,1,1
1623,73,194,4,3,0
1624,73,408,4,3,1
1625,73,411,4,3,2
1626,73,414,4,3,3
1627,73,13,10,0,0
1628,73,86,10,1,0
1629,74,13,5,0,0
1630,74,86,5,1,0
1631,74,84,5,1,1
1632,74,194,5,3,0
1633,74,399,5,3,1
1634,74,402,5,3,2
1635,74,405,5,3,3
1636,74,13,9,0,0
1637,74,86,9,1,0
1638,74,84,9,1,1
1639,74,13,8,0,0
1640,74,86,8,1,0
1641,74,84,8,1,1
1642,74,194,8,3,0
1643,74,375,8,3,1
1644,74,378,8,3,2
1645,74,381,8,3,3
1646,74,194,9,3,0
1647,74,426,9,3,1
1648,74,429,9,3,2
1649,74,432,9,3,3
1650,75,86,6,1,0
1651,75,84,6,1,1
1652,75,195,6,3,0
1653,75,106,6,3,1
1654,75,141,6,3,2
1655,75,109,6,3,3
1656,75,195,2,3,0
1657,75,139,2,3,1
1658,75,189,2,3,2
1659,75,125,2,3,3
1660,75,13,1,0,0
1661,75,86,1,1,0
1662,75,84,1,1,1
1663,75,195,1,3,0
1664,75,121,1,3,1
1665,75,176,1,3,2
1666,75,118,1,3,3
1667,75,13,2,0,0
1668,75,86,2,1,0
1669,75,84,2,1,1
1670,75,13,6,0,0
1671,76,13,7,0,0
1672,76,13,3,0,0
1673,76,86,7,1,0
1674,76,84,7,1,1
1675,76,195,7,3,0
1676,76,457,7,3,1
1677,76,179,7,3,2
1678,76,138,7,3,3
1679,76,86,3,1,0
1680,76,84,3,1,1
1681,76,195,3,3,0
1682,76,107,3,3,1
1683,76,162,3,3,2
1684,76,110,3,3,3
1685,77,84,10,1,1
1686,77,195,10,3,0
1687,77,116,10,3,1
1688,77,185,10,3,2
1689,77,117,10,3,3
1690,77,13,11,0,0
1691,77,86,11,1,0
1692,77,84,11,1,1
1693,77,195,11,3,0
1694,77,122,11,3,1
1695,77,169,11,3,2
1696,77,112,11,3,3
1697,77,13,12,0,0
1698,77,86,12,1,0
1699,77,172,11,3,4
1700,77,84,12,1,1
1701,77,195,12,3,0
1702,77,126,12,3,1
1703,77,160,12,3,2
1704,77,13,4,0,0
1705,77,86,4,1,0
1706,77,84,4,1,1
1707,77,195,4,3,0
1708,77,136,4,3,1
1709,77,180,4,3,2
1710,77,124,4,3,3
1711,77,13,10,0,0
1712,77,86,10,1,0
1713,78,13,5,0,0
1714,78,86,5,1,0
1715,78,84,5,1,1
1716,78,195,5,3,0
1717,78,113,5,3,1
1718,78,165,5,3,2
1719,78,115,5,3,3
1720,78,13,9,0,0
1721,78,86,9,1,0
1722,78,84,9,1,1
1723,78,13,8,0,0
1724,78,86,8,1,0
1725,78,84,8,1,1
1726,78,195,8,3,0
1727,78,127,8,3,1
1728,78,168,8,3,2
1729,78,132,8,3,3
1730,78,195,9,3,0
1731,78,123,9,3,1
1732,78,190,9,3,2
1733,78,131,9,3,3
1734,79,86,6,1,0
1735,79,84,6,1,1
1736,79,192,6,3,0
1737,79,243,6,3,1
1738,79,242,6,3,2
1739,79,244,6,3,3
1740,79,192,2,3,0
1741,79,452,2,3,1
1742,79,454,2,3,2
1743,79,453,2,3,3
1744,79,13,1,0,0
1745,79,86,1,1,0
1746,79,84,1,1,1
1747,79,192,1,3,0
1748,79,433,1,3,1
1749,79,451,1,3,2
1750,79,450,1,3,3
1751,79,13,2,0,0
1752,79,86,2,1,0
1753,79,84,2,1,1
1754,79,13,6,0,0
1755,80,13,7,0,0
1756,80,13,3,0,0
1757,80,86,7,1,0
1758,80,84,7,1,1
1759,80,192,7,3,0
1760,80,448,7,3,1
1761,80,447,7,3,2
1762,80,449,7,3,3
1763,80,86,3,1,0
1764,80,84,3,1,1
1765,80,192,3,3,0
1766,80,366,3,3,1
1767,80,368,3,3,2
1768,80,371,3,3,3
1769,81,84,10,1,1
1770,81,192,10,3,0
1771,81,382,10,3,1
1772,81,385,10,3,2
1773,81,117,10,3,3
1774,81,13,11,0,0
1775,81,86,11,1,0
1776,81,84,11,1,1
1777,81,192,11,3,0
1778,81,250,11,3,1
1779,81,247,11,3,2
1780,81,251,11,3,3
1781,81,13,12,0,0
1782,81,86,12,1,0
1783,81,362,11,3,4
1784,81,84,12,1,1
1785,81,192,12,3,0
1786,81,245,12,3,1
1787,81,246,12,3,2
1788,81,13,4,0,0
1789,81,86,4,1,0
1790,81,84,4,1,1
1791,81,192,4,3,0
1792,81,406,4,3,1
1793,81,446,4,3,2
1794,81,445,4,3,3
1795,81,13,10,0,0
1796,81,86,10,1,0
1797,82,13,5,0,0
1798,82,86,5,1,0
1799,82,84,5,1,1
1800,82,192,5,3,0
1801,82,397,5,3,1
1802,82,400,5,3,2
1803,82,403,5,3,3
1804,82,13,9,0,0
1805,82,86,9,1,0
1806,82,84,9,1,1
1807,82,13,8,0,0
1808,82,86,8,1,0
1809,82,84,8,1,1
1810,82,192,8,3,0
1811,82,88,8,3,1
1812,82,376,8,3,2
1813,82,379,8,3,3
1814,82,192,9,3,0
1815,82,442,9,3,1
1816,82,458,9,3,2
1817,82,444,9,3,3
1818,83,86,6,1,0
1819,83,84,6,1,1
1820,83,195,6,3,0
1821,83,348,6,3,1
1822,83,346,6,3,2
1823,83,350,6,3,3
1824,83,195,2,3,0
1825,83,393,2,3,1
1826,83,150,2,3,2
1827,83,154,2,3,3
1828,83,13,1,0,0
1829,83,86,1,1,0
1830,83,84,1,1,1
1831,83,195,1,3,0
1832,83,434,1,3,1
1833,83,437,1,3,2
1834,83,440,1,3,3
1835,83,13,2,0,0
1836,83,86,2,1,0
1837,83,84,2,1,1
1838,83,13,6,0,0
1839,84,13,7,0,0
1840,84,13,3,0,0
1841,84,86,7,1,0
1842,84,84,7,1,1
1843,84,195,7,3,0
1844,84,416,7,3,1
1845,84,420,7,3,2
1846,84,422,7,3,3
1847,84,86,3,1,0
1848,84,84,3,1,1
1849,84,195,3,3,0
1850,84,365,3,3,1
1851,84,369,3,3,2
1852,84,372,3,3,3
1853,85,84,10,1,1
1854,85,195,10,3,0
1855,85,383,10,3,1
1856,85,386,10,3,2
1857,85,390,10,3,3
1858,85,13,11,0,0
1859,85,86,11,1,0
1860,85,84,11,1,1
1861,85,195,11,3,0
1862,85,356,11,3,1
1863,85,358,11,3,2
1864,85,360,11,3,3
1865,85,13,12,0,0
1866,85,86,12,1,0
1867,85,363,11,3,4
1868,85,84,12,1,1
1869,85,195,12,3,0
1870,85,352,12,3,1
1871,85,354,12,3,2
1872,85,13,4,0,0
1873,85,86,4,1,0
1874,85,84,4,1,1
1875,85,195,4,3,0
1876,85,407,4,3,1
1877,85,410,4,3,2
1878,85,413,4,3,3
1879,85,13,10,0,0
1880,85,86,10,1,0
1881,86,13,5,0,0
1882,86,86,5,1,0
1883,86,84,5,1,1
1884,86,195,5,3,0
1885,86,398,5,3,1
1886,86,401,5,3,2
1887,86,404,5,3,3
1888,86,13,9,0,0
1889,86,86,9,1,0
1890,86,84,9,1,1
1891,86,13,8,0,0
1892,86,86,8,1,0
1893,86,84,8,1,1
1894,86,195,8,3,0
1895,86,374,8,3,1
1896,86,377,8,3,2
1897,86,380,8,3,3
1898,86,195,9,3,0
1899,86,425,9,3,1
1900,86,428,9,3,2
1901,86,431,9,3,3
1902,87,86,6,1,0
1903,87,84,6,1,1
1904,87,193,6,3,0
1905,87,106,6,3,1
1906,87,141,6,3,2
1907,87,109,6,3,3
1908,87,193,2,3,0
1909,87,139,2,3,1
1910,87,189,2,3,2
1911,87,125,2,3,3
1912,87,13,1,0,0
1913,87,86,1,1,0
1914,87,84,1,1,1
1915,87,193,1,3,0
1916,87,121,1,3,1
1917,87,176,1,3,2
1918,87,118,1,3,3
1919,87,13,2,0,0
1920,87,86,2,1,0
1921,87,84,2,1,1
1922,87,13,6,0,0
1923,88,13,7,0,0
1924,88,13,3,0,0
1925,88,86,7,1,0
1926,88,84,7,1,1
1927,88,193,7,3,0
1928,88,457,7,3,1
1929,88,179,7,3,2
1930,88,138,7,3,3
1931,88,86,3,1,0
1932,88,84,3,1,1
1933,88,193,3,3,0
1934,88,107,3,3,1
1935,88,162,3,3,2
1936,88,110,3,3,3
1937,89,84,10,1,1
1938,89,193,10,3,0
1939,89,116,10,3,1
1940,89,185,10,3,2
1941,89,117,10,3,3
1942,89,13,11,0,0
1943,89,86,11,1,0
1944,89,84,11,1,1
1945,89,193,11,3,0
1946,89,122,11,3,1
1947,89,169,11,3,2
1948,89,112,11,3,3
1949,89,13,12,0,0
1950,89,86,12,1,0
1951,89,172,11,3,4
1952,89,84,12,1,1
1953,89,193,12,3,0
1954,89,126,12,3,1
1955,89,160,12,3,2
1956,89,13,4,0,0
1957,89,86,4,1,0
1958,89,84,4,1,1
1959,89,193,4,3,0
1960,89,136,4,3,1
1961,89,180,4,3,2
1962,89,124,4,3,3
1963,89,13,10,0,0
1964,89,86,10,1,0
1965,90,13,5,0,0
1966,90,86,5,1,0
1967,90,84,5,1,1
1968,90,193,5,3,0
1969,90,113,5,3,1
1970,90,165,5,3,2
1971,90,115,5,3,3
1972,90,13,9,0,0
1973,90,86,9,1,0
1974,90,84,9,1,1
1975,90,13,8,0,0
1976,90,86,8,1,0
1977,90,84,8,1,1
1978,90,193,8,3,0
1979,90,127,8,3,1
1980,90,168,8,3,2
1981,90,132,8,3,3
1982,90,193,9,3,0
1983,90,123,9,3,1
1984,90,190,9,3,2
1985,90,131,9,3,3
2092,88,18,3,2,0
2093,88,21,3,2,1
2094,88,22,3,2,2
2095,88,18,7,2,0
2096,88,21,7,2,1
2097,88,42,7,2,2
2098,65,31,3,2,0
2099,65,30,3,2,1
2100,65,18,3,2,2
2101,65,31,7,2,0
2102,65,30,7,2,1
2103,65,105,7,2,2
2104,80,18,3,2,0
2105,80,21,3,2,1
2106,80,22,3,2,2
2107,80,18,7,2,0
2108,80,21,7,2,1
2109,80,103,7,2,2
2110,81,18,4,2,0
2111,81,18,12,2,0
2112,81,18,11,2,0
2113,81,18,10,2,0
2114,81,21,4,2,1
2115,81,22,4,2,2
2116,81,21,12,2,1
2117,81,43,12,2,2
2118,81,105,11,2,1
2119,81,43,11,2,2
2120,81,105,10,2,1
2121,81,43,10,2,2
2122,64,89,12,2,2
2123,64,22,12,2,1
2124,64,21,12,2,0
2125,64,89,11,2,2
2126,64,19,11,2,1
2127,64,21,11,2,0
2128,64,89,10,2,2
2129,64,19,10,2,1
2130,64,21,10,2,0
2131,64,30,4,2,0
2132,64,22,4,2,1
2133,64,21,4,2,2
2134,63,22,9,2,0
2135,63,30,9,2,1
2136,63,31,9,2,2
2137,63,22,8,2,0
2138,63,30,8,2,1
2139,63,31,8,2,2
2140,63,22,5,2,0
2141,63,19,5,2,1
2142,63,102,5,2,2
2143,82,31,9,2,0
2144,82,22,9,2,1
2145,82,21,9,2,2
2146,82,38,5,2,0
2147,82,104,5,2,1
2148,82,31,5,2,2
2149,82,31,8,2,0
2150,82,22,8,2,1
2151,82,21,8,2,2
2152,66,18,1,2,0
2153,66,31,1,2,1
2154,66,99,1,2,2
2155,66,18,2,2,0
2156,66,104,2,2,1
2157,66,99,2,2,2
2158,66,18,6,2,0
2159,66,31,6,2,1
2160,66,99,6,2,2
2161,90,18,9,2,0
2162,90,21,9,2,1
2163,90,22,9,2,2
2164,90,18,8,2,0
2165,90,21,8,2,1
2166,90,22,8,2,2
2167,90,19,5,2,0
2168,90,38,5,2,1
2169,90,22,5,2,2
2170,67,18,6,2,0
2171,67,21,6,2,1
2172,67,20,6,2,2
2173,67,18,2,2,0
2174,67,19,2,2,1
2175,67,20,2,2,2
2176,67,18,1,2,0
2177,67,21,1,2,1
2178,67,20,1,2,2
2179,68,18,7,2,0
2180,68,21,7,2,1
2181,68,19,7,2,2
2182,68,18,3,2,0
2183,68,21,3,2,1
2184,68,22,3,2,2
2185,69,18,12,2,0
2186,69,21,12,2,1
2187,69,20,12,2,2
2188,69,18,11,2,0
2189,69,19,11,2,1
2190,69,20,11,2,2
2191,69,18,10,2,0
2192,69,19,10,2,1
2193,69,20,10,2,2
2194,69,18,4,2,0
2195,69,21,4,2,1
2196,69,22,4,2,2
2197,70,18,5,2,0
2198,70,19,5,2,1
2199,70,103,5,2,2
2200,70,18,8,2,0
2201,70,21,8,2,1
2202,70,22,8,2,2
2203,70,18,9,2,0
2204,70,21,9,2,1
2205,70,22,9,2,2
2206,79,31,6,2,0
2207,79,30,6,2,1
2208,79,101,6,2,2
2209,79,31,1,2,0
2210,79,30,1,2,1
2211,79,101,1,2,2
2212,79,31,2,2,0
2213,79,102,2,2,1
2214,79,101,2,2,2
2215,83,462,1,2,0
2216,83,462,2,2,0
2217,83,462,6,2,0
2218,83,461,1,2,1
2219,83,98,1,2,2
2220,83,105,2,2,1
2221,83,98,2,2,2
2222,83,461,6,2,1
2223,83,98,6,2,2
2224,84,462,3,2,0
2225,84,461,3,2,1
2226,84,30,3,2,2
2227,84,462,7,2,0
2228,84,461,7,2,1
2229,84,105,7,2,2
2230,85,462,11,2,0
2231,85,462,12,2,0
2232,85,462,4,2,0
2233,85,462,10,2,0
2234,85,105,11,2,1
2235,85,461,12,2,1
2236,85,461,4,2,1
2237,85,105,10,2,1
2238,85,98,11,2,2
2239,85,98,12,2,2
2240,85,30,4,2,2
2241,85,98,10,2,2
2242,86,462,5,2,0
2243,86,462,9,2,0
2244,86,462,8,2,0
2245,86,105,5,2,1
2246,86,461,9,2,1
2247,86,461,8,2,1
2248,86,42,5,2,2
2249,86,30,9,2,2
2250,86,30,8,2,2
2251,71,461,1,2,0
2252,71,459,1,2,1
2253,71,101,1,2,2
2254,71,461,2,2,0
2255,71,104,2,2,1
2256,71,101,2,2,2
2257,71,461,6,2,0
2258,71,459,6,2,1
2259,71,101,6,2,2
2260,72,461,3,2,0
2261,72,459,3,2,1
2262,72,30,3,2,2
2263,72,461,7,2,0
2264,72,459,7,2,1
2265,72,104,7,2,2
2266,73,461,4,2,0
2267,73,459,4,2,1
2268,73,30,4,2,2
2269,73,461,10,2,0
2270,73,104,10,2,1
2271,73,101,10,2,2
2272,73,461,11,2,0
2273,73,104,11,2,1
2274,73,101,11,2,2
2275,73,461,12,2,0
2276,73,459,12,2,1
2277,73,101,12,2,2
2278,74,461,5,2,0
2279,74,104,5,2,1
2280,74,463,5,2,2
2281,74,461,8,2,0
2282,74,459,8,2,1
2283,74,30,8,2,2
2284,74,461,9,2,0
2285,74,459,9,2,1
2286,74,30,9,2,2
2287,75,459,1,2,0
2288,75,31,1,2,1
2289,75,43,1,2,2
2290,75,459,2,2,0
2291,75,19,2,2,1
2292,75,43,2,2,2
2293,75,459,6,2,0
2294,75,31,6,2,1
2295,75,43,6,2,2
2296,76,459,3,2,0
2297,76,31,3,2,1
2298,76,462,3,2,2
2299,76,459,7,2,0
2300,76,31,7,2,1
2301,76,19,7,2,2
2302,77,459,4,2,0
2303,77,31,4,2,1
2304,77,462,4,2,2
2305,77,459,10,2,0
2306,77,19,10,2,1
2307,77,43,10,2,2
2308,77,459,11,2,0
2309,77,19,11,2,1
2310,77,43,11,2,2
2311,77,459,12,2,0
2312,77,31,12,2,1
2313,77,43,12,2,2
2314,78,459,5,2,0
2315,78,19,5,2,1
2316,78,103,5,2,2
2317,78,459,8,2,0
2318,78,31,8,2,1
2319,78,462,8,2,2
2320,78,459,9,2,0
2321,78,31,9,2,1
2322,78,462,9,2,2
2323,87,18,1,2,0
2324,87,21,1,2,1
2325,87,89,1,2,2
2326,87,18,2,2,0
2327,87,42,2,2,1
2328,87,89,2,2,2
2329,87,18,6,2,0
2330,87,21,6,2,1
2331,87,89,6,2,2
2332,89,18,4,2,0
2333,89,21,4,2,1
2334,89,22,4,2,2
2335,89,18,10,2,0
2336,89,42,10,2,1
2337,89,89,10,2,2
2338,89,18,11,2,0
2339,89,42,11,2,1
2340,89,89,11,2,2
2341,89,18,12,2,0
2342,89,21,12,2,1
2343,89,89,12,2,2
2344,191,13,5,0,0
2345,191,15,5,1,0
2346,191,14,5,1,1
2347,191,195,5,3,0
2348,191,398,5,3,1
2349,191,402,5,3,2
2350,191,404,5,3,3
2351,191,13,9,0,0
2352,191,15,9,1,0
2353,191,14,9,1,1
2354,191,13,8,0,0
2355,191,14,8,1,0
2356,191,15,8,1,1
2357,191,195,8,3,0
2358,191,214,8,3,1
2359,191,168,8,3,2
2360,191,225,8,3,3
2361,191,195,9,3,0
2362,191,183,9,3,1
2363,191,515,9,3,2
2364,191,232,9,3,3
2365,192,15,10,1,1
2366,192,195,10,3,0
2367,192,382,10,3,1
2368,192,185,10,3,2
2369,192,390,10,3,3
2370,192,13,11,0,0
2371,192,15,11,1,0
2372,192,14,11,1,1
2373,192,195,11,3,0
2374,192,200,11,3,1
2375,192,111,11,3,2
2376,192,112,11,3,3
2377,192,13,12,0,0
2378,192,15,12,1,0
2379,192,210,11,3,4
2380,192,14,12,1,1
2381,192,195,12,3,0
2382,192,352,12,3,1
2383,192,160,12,3,2
2384,192,13,4,0,0
2385,192,15,4,1,0
2386,192,14,4,1,1
2387,192,195,4,3,0
2388,192,408,4,3,1
2389,192,129,4,3,2
2390,192,124,4,3,3
2391,192,13,10,0,0
2392,192,14,10,1,0
2393,193,13,7,0,0
2394,193,13,3,0,0
2395,193,15,7,1,0
2396,193,14,7,1,1
2397,193,195,7,3,0
2398,193,457,7,3,1
2399,193,420,7,3,2
2400,193,224,7,3,3
2401,193,203,3,1,0
2402,193,14,3,1,1
2403,193,195,3,3,0
2404,193,211,3,3,1
2405,193,368,3,3,2
2406,193,110,3,3,3
2407,194,15,6,1,0
2408,194,14,6,1,1
2409,194,195,6,3,0
2410,194,349,6,3,1
2411,194,141,6,3,2
2412,194,199,6,3,3
2413,194,195,2,3,0
2414,194,452,2,3,1
2415,194,395,2,3,2
2416,194,125,2,3,3
2417,194,13,1,0,0
2418,194,15,1,1,0
2419,194,14,1,1,1
2420,194,195,1,3,0
2421,194,433,1,3,1
2422,194,176,1,3,2
2423,194,118,1,3,3
2424,194,13,2,0,0
2425,194,15,2,1,0
2426,194,14,2,1,1
2427,194,13,6,0,0
2459,201,82,6,3,0
2460,201,106,6,3,1
2461,201,242,6,3,2
2462,201,199,6,3,3
2463,201,82,2,3,0
2464,201,139,2,3,1
2465,201,454,2,3,2
2466,201,235,2,3,3
2467,201,82,1,3,0
2468,201,121,1,3,1
2469,201,451,1,3,2
2470,201,237,1,3,3
2471,201,18,6,2,0
2472,201,21,6,2,1
2473,201,20,6,2,2
2474,201,18,2,2,0
2475,201,38,2,2,1
2476,201,20,2,2,2
2477,201,18,1,2,0
2478,201,21,1,2,1
2479,201,20,1,2,2
2480,201,201,6,1,0
2481,201,465,6,1,1
2482,201,206,2,1,0
2483,201,471,2,1,1
2484,201,476,1,1,0
2485,201,477,1,1,1
2486,201,13,6,0,0
2487,201,13,2,0,0
2488,201,13,1,0,0
2489,202,194,6,3,0
2490,202,140,6,3,1
2491,202,141,6,3,2
2492,202,142,6,3,3
2493,202,194,2,3,0
2494,202,188,2,3,1
2495,202,189,2,3,2
2496,202,187,2,3,3
2497,202,194,1,3,0
2498,202,174,1,3,1
2499,202,176,1,3,2
2500,202,177,1,3,3
2501,202,22,6,2,0
2502,202,30,6,2,1
2503,202,43,6,2,2
2504,202,22,2,2,0
2505,202,19,2,2,1
2506,202,43,2,2,2
2507,202,22,1,2,0
2508,202,30,1,2,1
2509,202,43,1,2,2
2510,202,83,6,1,0
2511,202,84,6,1,1
2512,202,83,2,1,0
2513,202,84,2,1,1
2514,202,83,1,1,0
2515,202,84,1,1,1
2516,202,13,6,0,0
2517,202,13,2,0,0
2518,202,13,1,0,0
2519,203,82,3,3,0
2520,203,107,3,3,1
2521,203,368,3,3,2
2522,203,213,3,3,3
2523,203,82,7,3,0
2524,203,457,7,3,1
2525,203,447,7,3,2
2526,203,224,7,3,3
2527,203,18,3,2,0
2528,203,21,3,2,1
2529,203,22,3,2,2
2530,203,18,7,2,0
2531,203,21,7,2,1
2532,203,38,7,2,2
2533,203,203,3,1,0
2534,203,469,3,1,1
2535,203,207,7,1,0
2536,203,474,7,1,1
2537,203,13,3,0,0
2538,203,13,7,0,0
2539,204,82,12,3,0
2540,204,126,12,3,1
2541,204,246,12,3,2
2542,204,82,11,3,0
2543,204,122,11,3,1
2544,204,247,11,3,2
2545,204,241,11,3,3
2546,204,363,11,3,4
2547,204,82,10,3,0
2548,204,116,10,3,1
2549,204,385,10,3,2
2550,204,388,10,3,3
2551,204,82,4,3,0
2552,204,136,4,3,1
2553,204,446,4,3,2
2554,204,240,4,3,3
2555,204,18,12,2,0
2556,204,21,12,2,1
2557,204,20,12,2,2
2558,204,18,11,2,0
2559,204,38,11,2,1
2560,204,20,11,2,2
2561,204,18,10,2,0
2562,204,38,10,2,1
2563,204,20,10,2,2
2564,204,18,4,2,0
2565,204,21,4,2,1
2566,204,22,4,2,2
2567,204,202,12,1,0
2568,204,466,12,1,1
2569,204,219,11,1,0
2570,204,467,11,1,1
2571,204,218,10,1,0
2572,204,470,10,1,1
2573,204,217,4,1,0
2574,204,473,4,1,1
2575,204,13,12,0,0
2576,204,13,11,0,0
2577,204,13,10,0,0
2578,204,13,4,0,0
2579,205,82,8,3,0
2580,205,127,8,3,1
2581,205,376,8,3,2
2582,205,225,8,3,3
2583,205,82,5,3,0
2584,205,113,5,3,1
2585,205,400,5,3,2
2586,205,236,5,3,3
2587,205,82,9,3,0
2588,205,123,9,3,1
2589,205,458,9,3,2
2590,205,232,9,3,3
2591,205,18,8,2,0
2592,205,21,8,2,1
2593,205,22,8,2,2
2594,205,18,5,2,0
2595,205,38,5,2,1
2596,205,104,5,2,2
2597,205,18,9,2,0
2598,205,21,9,2,1
2599,205,22,9,2,2
2600,205,205,8,1,0
2601,205,468,8,1,1
2602,205,204,5,1,0
2603,205,472,5,1,1
2604,205,208,9,1,0
2605,205,475,9,1,1
2606,205,13,8,0,0
2607,205,13,5,0,0
2608,205,13,9,0,0
2609,206,157,8,3,0
2610,206,127,8,3,1
2611,206,168,8,3,2
2612,206,381,8,3,3
2613,206,157,5,3,0
2614,206,113,5,3,1
2615,206,165,5,3,2
2616,206,405,5,3,3
2617,206,157,9,3,0
2618,206,123,9,3,1
2619,206,190,9,3,2
2620,206,432,9,3,3
2621,206,22,8,2,0
2622,206,21,8,2,1
2623,206,461,8,2,2
2624,206,22,5,2,0
2625,206,102,5,2,1
2626,206,38,5,2,2
2627,206,22,9,2,0
2628,206,21,9,2,1
2629,206,461,9,2,2
2630,206,205,8,1,0
2631,206,15,8,1,1
2632,206,204,5,1,0
2633,206,15,5,1,1
2634,206,208,9,1,0
2635,206,15,9,1,1
2636,206,13,8,0,0
2637,206,13,5,0,0
2638,206,13,9,0,0
2639,207,505,8,3,0
2640,207,214,8,3,1
2641,207,128,8,3,2
2642,207,379,8,3,3
2643,207,505,5,3,0
2644,207,227,5,3,1
2645,207,114,5,3,2
2646,207,403,5,3,3
2647,207,505,9,3,0
2648,207,230,9,3,1
2649,207,130,9,3,2
2650,207,444,9,3,3
2651,207,21,8,2,0
2652,207,31,8,2,1
2653,207,462,8,2,2
2654,207,21,5,2,0
2655,207,42,5,2,1
2656,207,38,5,2,2
2657,207,21,9,2,0
2658,207,31,9,2,1
2659,207,462,9,2,2
2660,207,14,8,1,0
2661,207,87,8,1,1
2662,207,14,5,1,0
2663,207,87,5,1,1
2664,207,14,9,1,0
2665,207,87,9,1,1
2666,207,13,8,0,0
2667,207,13,5,0,0
2668,207,13,9,0,0
2669,208,482,8,3,0
2670,208,167,8,3,1
2671,208,376,8,3,2
2672,208,225,8,3,3
2673,208,482,5,3,0
2674,208,164,5,3,1
2675,208,400,5,3,2
2676,208,236,5,3,3
2677,208,482,9,3,0
2678,208,183,9,3,1
2679,208,458,9,3,2
2680,208,232,9,3,3
2681,208,18,8,2,0
