Description,ID,SourceTypeEnum,ItemModifiedAppearanceID,HouseDecorID
Item Appearance: (1290) - 1.0 Armor Waist - CLOTH_HORDE_A_01 - Black,353,3,1348,0
Item Appearance: (1291) - 1.0 Armor Wrist - CLOTH_HORDE_A_01 - Black,354,3,1349,0
Item Appearance: (1292) - 1.0 Armor Waist - CLOTH_HORDE_A_03 - Brown,355,3,1350,0
Item Appearance: (1293) - 1.0 Armor Wrist - CLOTH_B_01 - Yellow,356,3,1351,0
Item Appearance: (1294) - 1.0 Armor Waist - CLOTH_A_06 - Blue,357,3,1352,0
Item Appearance: (1295) - 1.0 Armor Wrist - CLOTH_A_06 - Black,358,3,1353,0
Item Appearance: (1296) - 1.0 Armor Waist - CLOTH_A_06 - Red,359,3,1354,0
Item Appearance: (1297) - 1.0 Armor Wrist - CLOTH_A_05 - Blue,360,3,1355,0
Item Appearance: (1298) - 1.0 Armor Waist - CLOTH_HORDE_A_02 - Red,361,3,1356,0
Item Appearance: (1299) - 1.0 Armor Wrist - CLOTH_HORDE_A_02 - Red,362,3,1357,0
Item Appearance: (1383) - 1.0 Armor Head - CLOTH_B_04WIDEBRIM,363,3,1465,0
Item Appearance: (1384) - 1.0 Armor Head - LEATHER_B_01 - Brown,364,3,1466,0
Item Appearance: (1385) - 1.0 Armor Head - MAIL_D_01 - Silver,365,3,1467,0
Item Appearance: (1386) - 1.0 Armor Head - CLOTH_B_05,366,3,1468,0
Item Appearance: (1387) - 1.0 Armor Head - LEATHER_A_01 - Orange,367,3,1469,0
Item Appearance: (1388) - 1.0 Armor Head - MAIL_D_01 - Gold,368,3,1470,0
Item Appearance: (1634) - 1.0 Weapon Dagger - KNIFE_1H_HUNTING_A_02 - Silver,369,3,1759,0
Item Appearance: (1701) - 1.0 Weapon Sword1H - SWORD_1H_LONG_A_03 - Blue,370,3,1845,0
Item Appearance: (1702) - 1.0 Weapon Sword1H - SWORD_1H_SABRE_A_01 - Silver,371,3,1846,0
Item Appearance: (1706) - 1.0 Weapon Mace2H - HAMMER_2H_MAUL_A_02 - Black,372,3,1851,0
Item Appearance: (1707) - 1.0 Weapon Mace2H - MACE_2H_SPIKED_A_02 - Bronze,373,3,1852,0
Item Appearance: (1708) - 1.0 Armor Chest - CLOTH_B_01 - Gray,374,3,1853,0
Item Appearance: (1709) - 1.0 Armor Robe - ROBE_A_05 - Purple,375,3,1854,0
Item Appearance: (1711) - 1.0 Armor Waist - ROBE_HORDE_A_05 - Red,376,3,1856,0
Item Appearance: (1712) - 1.0 Armor Feet - LEATHER_A_02 - Black,377,3,1857,0
Item Appearance: (1713) - 1.0 Armor Feet - LEATHER_A_04 - Brown,378,3,1858,0
Item Appearance: (995) - 1.0 Armor Cloak - CAPE_CLOTH_A_02 - White (Knee Length),379,3,1860,0
Item Appearance: (1649) - 1.0 Armor Cloak - CAPE_MAGE_A_01OLIVE (Knee Length),380,3,1861,0
Item Appearance: (1714) - 1.0 Armor Wrist - LEATHER_B_02 - Brown,381,3,1862,0
Item Appearance: (1715) - 1.0 Armor Wrist - LEATHER_B_02 - Black,382,3,1863,0
Item Appearance: (1716) - 1.0 Armor Wrist - LEATHER_B_02 - Green,383,3,1864,0
Item Appearance: (926) - 1.0 Armor Cloak - CAPE_MAGE_A_01 - Blue (Knee Length),384,3,1866,0
Item Appearance: (1645) - 1.0 Armor Cloak - CAPE_MAIL_A_01 - Purple (Knee Length),385,3,1867,0
Item Appearance: (1718) - 1.0 Armor Legs - MAIL_B_01 - Red,386,3,1870,0
Item Appearance: (1719) - 1.0 Weapon Sword2H - SWORD_2H_CLAYMORE_B_01 - Blue,387,3,1871,0
Item Appearance: (1720) - 1.0 Weapon Sword2H - SWORD_1H_SHORT_A_03 - Red,388,3,1872,0
Item Appearance: (1721) - 1.0 Armor Shield - BUCKLER_DAMAGED_A_01 - Copper,389,3,1873,0
Item Appearance: (1142) - 1.0 Armor Shield - BUCKLER_ROUND_A_01 - Black,390,3,1874,0
Item Appearance: (1493) - 1.0 Armor Shield - BUCKLER_OVAL_A_01 - Green,391,3,1875,0
Item Appearance: (1722) - 1.0 Weapon Axe1H - AXE_1H,392,3,1877,0
Item Appearance: (1723) - 1.0 Weapon Axe1H - AXE_1H,393,3,1878,0
Item Appearance: (1724) - 1.0 Armor Waist - ROBE_B_04 - Purple,394,3,1879,0
Item Appearance: (1725) - 1.0 Armor Waist - ROBE_B_03 - Blue,395,3,1880,0
Item Appearance: (1605) - 1.0 Armor Waist - ROBE_B_04 - Green,396,3,1881,0
Item Appearance: (1726) - 1.0 Armor Legs - LEATHER_HORDE_B_02 - Red,397,3,1882,0
Item Appearance: (1727) - 1.0 Armor Legs - LEATHER_HORDE_A_03 - Black,398,3,1883,0
Item Appearance: (1728) - 1.0 Armor Legs - ROBE_HORDE_A_04 - Black,399,3,1884,0
Item Appearance: (1729) - 1.0 Armor Shoulder - MAIL_B_01 - Red,400,3,1885,0
Item Appearance: (1730) - 1.0 Armor Shoulder - MAIL_B_01 - Black,401,3,1886,0
Item Appearance: (1731) - 1.0 Weapon Generic - MISC_1H_ORB_A_01 - Red,402,3,1887,0
Item Appearance: (1732) - 1.0 Weapon Axe1H - MISC_1H_ORB_A_01 - Blue,403,3,1888,0
Item Appearance: (1732) - 1.0 Weapon Axe1H - MISC_1H_ORB_A_01 - Blue,404,3,1889,0
Item Appearance: (1811) - 1.0 Weapon Wand - STAVE_2H_JEWELED_A_01 - Red,405,3,1996,0
Item Appearance: (1812) - 1.0 Weapon Wand - WAND_1H_STANDARD_A_02 - Brown,406,3,1997,0
Item Appearance: (1813) - 1.0 Weapon Wand - STAVE_2H_OTHER_B_01 - White,407,3,1998,0
Item Appearance: (1814) - 1.0 Weapon Wand - STAVE_2H_JEWELED_B_01 - Black,408,3,1999,0
Item Appearance: (1820) - 1.0 Weapon Wand - STAVE_2H_JEWELED_B_02 - Red,409,3,2005,0
Item Appearance: (1813) - 1.0 Weapon Wand - STAVE_2H_OTHER_B_01 - White,410,3,2006,0
Item Appearance: (1814) - 1.0 Weapon Wand - STAVE_2H_JEWELED_B_01 - Black,411,3,2007,0
Item Appearance: (1861) - 1.0 Weapon Wand - STAVE_2H_JEWELED_A_01 - Green,412,3,2084,0
Item Appearance: (1954) - 1.0 Armor Tabard - TABARD_A_05DEFAULT_CHEST,413,3,2228,0
Item Appearance: (1968) - 1.0 Armor Shirt - CLOTH_A_01 - Brown,414,3,2248,0
Item Appearance: (1969) - 1.0 Armor Shirt - CLOTH_A_01 - Red,415,3,2249,0
Item Appearance: (1970) - 1.0 Armor Robe - ROBE_A_02 - White,416,3,2250,0
Item Appearance: (1971) - 1.0 Armor Robe - ROBE_A_01 - Brown,417,3,2251,0
Item Appearance: (1973) - 1.0 Armor Robe - ROBE_B_06OLIVE_CHEST,418,3,2254,0
Item Appearance: (1975) - 1.0 Armor Legs - LEATHER_A_03 - Red,419,3,2256,0
Item Appearance: (1976) - 1.0 Armor Feet - LEATHER_A_03 - Red,420,3,2257,0
Item Appearance: (1977) - 1.0 Armor Robe - ROBE_A_05 - Green,421,3,2258,0
Item Appearance: (1978) - 1.0 Armor Legs - CLOTH_A_01 - Green,422,3,2259,0
Item Appearance: (1980) - 1.0 Armor Legs - CLOTH_HORDE_A_02 - Brown,423,3,2261,0
Item Appearance: (1981) - 1.0 Armor Feet - CLOTH_HORDE_A_02 - Brown,424,3,2262,0
Item Appearance: (1982) - 1.0 Armor Robe - ROBE_HORDE_A_02 - Red,425,3,2263,0
Item Appearance: (1984) - 1.0 Armor Legs - ROBE_HORDE_A_04 - Blue,426,3,2265,0
Item Appearance: (1986) - 1.0 Armor Legs - LEATHER_HORDE_A_04 - Red,427,3,2267,0
Item Appearance: (1987) - 1.0 Armor Feet - LEATHER_HORDE_A_04 - Red,428,3,2268,0
Item Appearance: (1988) - 1.0 Armor Robe - ROBE_HORDE_A_05 - Red,429,3,2269,0
Item Appearance: (1989) - 1.0 Armor Robe - ROBE_A_01 - Gray,430,3,2270,0
Item Appearance: (1990) - 1.0 Armor Robe - ROBE_A_03 - Brown,431,3,2271,0
Item Appearance: (2030) - 1.0 Weapon Fishing Pole - MISC_2H_FISHINGPOLE_A_01RUSTY,432,3,2326,0
Item Appearance: (2127) - 1.0 Armor Chest - LEATHER_HORDE_A_03 - Purple,433,3,2454,0
Item Appearance: (2128) - 1.0 Armor Chest - LEATHER_HORDE_A_02 - Black,434,3,2455,0
Item Appearance: (2129) - 1.0 Armor Chest - LEATHER_HORDE_B_03 - Red,435,3,2456,0
Item Appearance: (2130) - 1.0 Armor Chest - LEATHER_HORDE_B_01 - Red,436,3,2457,0
Item Appearance: (2271) - 1.0 Armor Shirt - CLOTH_A_08 - Black,437,3,2633,0
Item Appearance: (2578) - 1.0 Armor Waist - PLATE_A_01 - Silver,438,3,3021,0
Item Appearance: (2579) - 1.0 Armor Feet - PLATE_A_01 - Silver,439,3,3022,0
Item Appearance: (2580) - 1.0 Armor Wrist - PLATE_A_01 - Silver,440,3,3023,0
Item Appearance: (2581) - 1.0 Armor Hand - PLATE_A_01 - Silver,441,3,3024,0
Item Appearance: (2582) - 1.0 Armor Legs - PLATE_A_01 - Silver,442,3,3026,0
Item Appearance: (2583) - 1.0 Armor Chest - PLATE_A_01 - Silver,443,3,3027,0
Item Appearance: (2628) - 1.0 Weapon Sword2H - SWORD_2H_KOREAN_A_01_V01,444,3,3077,0
Item Appearance: (2731) - 1.0 Weapon Axe1H - MISC_1H_SPARKLER_A_01,445,3,3203,0
Item Appearance: (2732) - 1.0 Weapon Axe1H - MISC_1H_SPARKLER_A_01,446,3,3204,0
Item Appearance: (2733) - 1.0 Weapon Axe1H - MISC_1H_SPARKLER_A_01,447,3,3205,0
Item Appearance: (1463) - 1.0 Weapon Bows - BOW_1H_S - Tan,448,3,4161,0
Item Appearance: (3404) - 1.0 Weapon Bows - BOW_1H_STANDARD_A_01 - Black,449,3,4162,0
Item Appearance: (1915) - 1.0 Weapon Bows - BOW_1H_STANDARD_A_02 - Gold,450,3,4163,0
Item Appearance: (3405) - 1.0 Weapon Bows - BOW_1H_STANDARD_C_02 - Black,451,3,4164,0
Item Appearance: (3406) - 1.0 Weapon Bows - BOW_1H_STANDARD_C_01 - Green,452,3,4165,0
Item Appearance: (3521) - 1.0 Weapon Dagger - KNIFE_1H_HUNTING_B_02 - Blue,453,3,4371,0
Item Appearance: (3522) - 1.0 Weapon Dagger - KNIFE_1H_KATANA_B_01 - Orange,454,3,4372,0
Item Appearance: (3523) - 1.0 Weapon Axe2H - AXE_1H,455,3,4373,0
Item Appearance: (2222) - 1.0 Weapon Axe2H - AXE_2H_WAR_B_01 - Black,456,3,4374,0
Item Appearance: (3524) - 1.0 Weapon Staff - STAVE_2H_JEWELED_A_02 - White,457,3,4376,0
Item Appearance: (3525) - 1.0 Armor Cloak - CAPE_MAGE_A_01 - Red (Ankle Length),458,3,4377,0
Item Appearance: (1948) - 1.0 Armor Cloak - CAPE_LEATHER_B_01 - Brown (Ankle Length),459,3,4378,0
Item Appearance: (1038) - 1.0 Armor Legs - CLOTH_B_02PALE_PANT,460,3,4379,0
Item Appearance: (2663) - 1.0 Armor Legs - CLOTH_C_02 - Red,461,3,4380,0
Item Appearance: (3526) - 1.0 Armor Waist - MAIL_A_03 - Gold,462,3,4381,0
Item Appearance: (3230) - 1.0 Armor Waist - PLATE_C_04 - Green,463,3,4382,0
Item Appearance: (3581) - 1.0 Weapon Sword1H - SWORD_1H_PVPALLIANCE_A_01 - Blue,464,3,4467,0
Item Appearance: (3914) - 1.0 Armor Robe - DRESS_B_05TRADITIONAL_SLEEVE,465,3,5048,0
Item Appearance: (3915) - 1.0 Armor Robe - DRESS_B_06HANBOKBRIDAL02_SLEEVE,466,3,5049,0
Item Appearance: (3916) - 1.0 Armor Robe - DRESS_B_06HANBOKWHITE - Red,467,3,5050,0
Item Appearance: (3917) - 1.0 Armor Robe - DRESS_B_07DANRYONG_SLEEVE,468,3,5051,0
Item Appearance: (3918) - 1.0 Armor Robe - DRESS_B_06HANBOKRED - Blue,469,3,5052,0
Item Appearance: (3919) - 1.0 Armor Robe - DRESS_B_06HANBOKBRIDAL_SLEEVE,470,3,5053,0
Item Appearance: (4396) - 1.0 Armor Tabard - TABARD_A_01ALLIANCEENLISTEDPVP_CHEST,471,3,5983,0
Item Appearance: (4397) - 1.0 Armor Tabard - TABARD_A_01HORDEENLISTEDPVP_CHEST,472,3,5984,0
Item Appearance: (4398) - 1.0 Armor Tabard - TABARD_A_01ALLIANCEOFFICERPVP_CHEST,473,3,5985,0
Item Appearance: (4399) - 1.0 Armor Tabard - TABARD_A_01HORDEOFFICERPVP_CHEST,474,3,5986,0
Item Appearance: (3475) - 1.0 Weapon FistWeapon - HAND_1H_CLAW_A_01 - Silver,475,3,6499,0
Item Appearance: (3421) - 1.0 Weapon FistWeapon - HAND_1H_CLAW_A_01 - Blue,476,3,6500,0
Item Appearance: (4698) - 1.0 Weapon FistWeapon - HAND_1H_KNUCKLE_A_01 - Brass,477,3,6501,0
Item Appearance: (1596) - 1.0 Armor Shirt - CLOTH_A_08 - Brown,478,3,6580,0
Item Appearance: (4743) - 1.0 Armor Cloak - CAPE_LEATHER_PVPHORDE_A_01 - Brown (Ankle Length),479,3,6636,0
Item Appearance: (4744) - 1.0 Armor Cloak - CAPE_PVPALLIANCE_LEATHER_A_01 - Purple (Ankle Length),480,3,6637,0
Item Appearance: (4745) - 1.0 Weapon Sword1H - SWORD_1H_PVPHORDE_A_01,481,3,6638,0
Item Appearance: (4778) - 1.0 Armor Feet - ROBE_PVPALLIANCE_C_01 - Purple,482,3,6675,0
Item Appearance: (4779) - 1.0 Armor Hand - ROBE_PVPALLIANCE_C_01 - Purple,483,3,6676,0
Item Appearance: (4780) - 1.0 Armor Head - ROBE_PVPALLIANCE_C_01 - Purple,484,3,6677,0
Item Appearance: (3128) - 1.0 Armor Legs - CLOTH_C_03 - Purple,485,3,6678,0
Item Appearance: (4781) - 1.0 Armor Robe - ROBE_PVPALLIANCE_C_01 - Purple,486,3,6679,0
Item Appearance: (4782) - 1.0 Armor Shoulder - ROBE_PVPALLIANCE_C_01 - Purple,487,3,6680,0
Item Appearance: (4783) - 1.0 Armor Feet - LEATHER_PVPALLIANCE_B_01 - Black,488,3,6681,0
Item Appearance: (4750) - 1.0 Armor Hand - LEATHER_PVPALLIANCE_B_01 - Black,489,3,6682,0
Item Appearance: (4763) - 1.0 Armor Shoulder - LEATHER_PVPALLIANCE_B_01 - Black,490,3,6683,0
Item Appearance: (4762) - 1.0 Armor Legs - LEATHER_PVPALLIANCE_B_01 - Black,491,3,6684,0
Item Appearance: (4761) - 1.0 Armor Head - LEATHER_PVPALLIANCE_B_01 - Black,492,3,6685,0
Item Appearance: (4760) - 1.0 Armor Chest - LEATHER_PVPALLIANCE_B_01 - Black,493,3,6686,0
Item Appearance: (4760) - 1.0 Armor Chest - LEATHER_PVPALLIANCE_B_01 - Black,494,3,6687,0
Item Appearance: (4750) - 1.0 Armor Hand - LEATHER_PVPALLIANCE_B_01 - Black,495,3,6688,0
Item Appearance: (4761) - 1.0 Armor Head - LEATHER_PVPALLIANCE_B_01 - Black,496,3,6689,0
Item Appearance: (4762) - 1.0 Armor Legs - LEATHER_PVPALLIANCE_B_01 - Black,497,3,6690,0
Item Appearance: (4763) - 1.0 Armor Shoulder - LEATHER_PVPALLIANCE_B_01 - Black,498,3,6691,0
Item Appearance: (4783) - 1.0 Armor Feet - LEATHER_PVPALLIANCE_B_01 - Black,499,3,6692,0
Item Appearance: (4784) - 1.0 Armor Feet - MAIL_PVPALLIANCE_C_01_BOOT,500,3,6693,0
Item Appearance: (4785) - 1.0 Armor Hand - MAIL_PVPALLIANCE_C_01_GLOVE,501,3,6694,0
Item Appearance: (4786) - 1.0 Armor Head - MAIL_PVPALLIANCE_C_01,502,3,6695,0
Item Appearance: (4787) - 1.0 Armor Chest - MAIL_PVPALLIANCE_C_01_SLEEVE,503,3,6696,0
Item Appearance: (4788) - 1.0 Armor Legs - MAIL_PVPALLIANCE_C_01_PANT,504,3,6697,0
Item Appearance: (4789) - 1.0 Armor Shoulder - MAIL_PVPALLIANCE_C_01,505,3,6698,0
Item Appearance: (4755) - 1.0 Armor Hand - PLATE_PVPALLIANCE_B_01 - Gold,506,3,6699,0
Item Appearance: (4754) - 1.0 Armor Feet - PLATE_PVPALLIANCE_B_01 - Gold,507,3,6700,0
Item Appearance: (4774) - 1.0 Armor Chest - PLATE_PVPALLIANCE_B_01 - Gold,508,3,6701,0
Item Appearance: (4775) - 1.0 Armor Head - PLATE_PVPALLIANCE_B_01 - Gold,509,3,6702,0
Item Appearance: (4776) - 1.0 Armor Legs - PLATE_PVPALLIANCE_B_01 - Gold,510,3,6703,0
Item Appearance: (4777) - 1.0 Armor Shoulder - PLATE_PVPALLIANCE_B_01 - Gold,511,3,6704,0
Item Appearance: (4774) - 1.0 Armor Chest - PLATE_PVPALLIANCE_B_01 - Gold,512,3,6705,0
Item Appearance: (4775) - 1.0 Armor Head - PLATE_PVPALLIANCE_B_01 - Gold,513,3,6706,0
Item Appearance: (4776) - 1.0 Armor Legs - PLATE_PVPALLIANCE_B_01 - Gold,514,3,6707,0
Item Appearance: (4777) - 1.0 Armor Shoulder - PLATE_PVPALLIANCE_B_01 - Gold,515,3,6708,0
Item Appearance: (4754) - 1.0 Armor Feet - PLATE_PVPALLIANCE_B_01 - Gold,516,3,6709,0
Item Appearance: (4755) - 1.0 Armor Hand - PLATE_PVPALLIANCE_B_01 - Gold,517,3,6710,0
Item Appearance: (4792) - 1.0 Armor Wrist - ROBE_PVPHORDE_A_01 - Red,518,3,6712,0
Item Appearance: (4799) - 1.0 Armor Wrist - LEATHER_PVPHORDE_B_01_BRACER,519,3,6720,0
Item Appearance: (4828) - 1.0 Armor Wrist - MAIL_PVPHORDE_A_01 - Brown,520,3,6749,0
Item Appearance: (4829) - 1.0 Armor Head - ROBE_PVPHORDE_C_01 - Purple,521,3,6750,0
Item Appearance: (3024) - 1.0 Armor Legs - CLOTH_HORDE_B_03 - Purple,522,3,6751,0
Item Appearance: (4830) - 1.0 Armor Robe - ROBE_PVPHORDE_C_01 - Purple,523,3,6752,0
Item Appearance: (4831) - 1.0 Armor Shoulder - ROBE_PVHORDE_C_01 - Purple,524,3,6753,0
Item Appearance: (4832) - 1.0 Armor Feet - ROBE_PVPHORDE_C_01 - Purple,525,3,6754,0
Item Appearance: (4833) - 1.0 Armor Hand - ROBE_PVPHORDE_C_01 - Purple,526,3,6755,0
Item Appearance: (4834) - 1.0 Armor Chest - PLATE_PVPHORDE_B_01 - Black,527,3,6756,0
Item Appearance: (4835) - 1.0 Armor Head - PLATE_PVPHORDE_B_01 - Black,528,3,6757,0
Item Appearance: (4836) - 1.0 Armor Legs - PLATE_PVPHORDE_B_01 - Black,529,3,6758,0
Item Appearance: (4837) - 1.0 Armor Shoulder - PLATE_PVPHORDE_B_01 - Black,530,3,6759,0
Item Appearance: (4838) - 1.0 Armor Feet - PLATE_PVPHORDE_B_01 - Black,531,3,6760,0
Item Appearance: (4839) - 1.0 Armor Hand - PLATE_PVPHORDE_B_01 - Black,532,3,6761,0
Item Appearance: (4840) - 1.0 Armor Chest - LEATHER_PVPHORDE_C_01 - Blue,533,3,6762,0
Item Appearance: (4841) - 1.0 Armor Head - LEATHER_PVPHORDE_C_01 - Blue,534,3,6763,0
Item Appearance: (4842) - 1.0 Armor Shoulder - LEATHER_PVPHORDE_C_01 - Blue,535,3,6764,0
Item Appearance: (4843) - 1.0 Armor Legs - LEATHER_PVPHORDE_C_01 - Blue,536,3,6765,0
Item Appearance: (4844) - 1.0 Armor Feet - LEATHER_PVPHORDE_C_01 - Blue,537,3,6766,0
Item Appearance: (4845) - 1.0 Armor Hand - LEATHER_PVPHORDE_C_01 - Blue,538,3,6767,0
Item Appearance: (4846) - 1.0 Armor Feet - LEATHER_PVPHORDE_C_01 - Black,539,3,6768,0
Item Appearance: (4847) - 1.0 Armor Hand - LEATHER_PVPHORDE_C_01 - Black,540,3,6769,0
Item Appearance: (4848) - 1.0 Armor Head - LEATHER_PVPHORDE_C_01 - Black,541,3,6770,0
Item Appearance: (4849) - 1.0 Armor Shoulder - LEATHER_PVPHORDE_C_01 - Black,542,3,6771,0
Item Appearance: (4850) - 1.0 Armor Chest - LEATHER_PVPHORDE_C_01 - Black,543,3,6772,0
Item Appearance: (4851) - 1.0 Armor Legs - LEATHER_PVPHORDE_C_01 - Black,544,3,6773,0
Item Appearance: (4852) - 1.0 Armor Chest - MAIL_PVPHORDE_C_01 - Green,545,3,6774,0
Item Appearance: (4853) - 1.0 Armor Head - MAIL_PVPHORDE_C_01 - Green,546,3,6775,0
Item Appearance: (4854) - 1.0 Armor Legs - MAIL_PVPHORDE_C_01 - Green,547,3,6776,0
Item Appearance: (4855) - 1.0 Armor Shoulder - MAIL_PVPHORDE_C_01 - Green,548,3,6777,0
Item Appearance: (4856) - 1.0 Armor Feet - MAIL_PVPHORDE_C_01 - Green,549,3,6778,0
Item Appearance: (4857) - 1.0 Armor Hand - MAIL_PVPHORDE_C_01 - Green,550,3,6779,0
Item Appearance: (4858) - 1.0 Armor Feet - MAIL_PVPHORDE_C_01 - Purple,551,3,6780,0
Item Appearance: (4859) - 1.0 Armor Hand - MAIL_PVPHORDE_C_01 - Purple,552,3,6781,0
Item Appearance: (4860) - 1.0 Armor Chest - MAIL_PVPHORDE_C_01 - Purple,553,3,6782,0
Item Appearance: (4861) - 1.0 Armor Head - MAIL_PVPHORDE_C_01 - Purple,554,3,6783,0
Item Appearance: (4862) - 1.0 Armor Legs - MAIL_PVPHORDE_C_01 - Purple,555,3,6784,0
Item Appearance: (4863) - 1.0 Armor Shoulder - MAIL_PVPHORDE_C_01 - Purple,556,3,6785,0
Item Appearance: (3649) - 1.0 Weapon Generic - MISC_1H_BAG_A_01 - Red,557,3,6873,0
Item Appearance: (2855) - 1.0 Weapon Mace1H - MACE_1H_TAUREN_B_02,558,3,6874,0
Item Appearance: (4457) - 1.0 Armor Shield - BUCKLER_DAMAGED_A_01RUSTY,559,3,7099,0
Item Appearance: (5132) - 1.0 Armor Shield - BUCKLER_DAMAGED_A_02 - Copper,560,3,7100,0
Item Appearance: (5133) - 1.0 Armor Shield - BUCKLER_DAMAGED_A_01RUSTY,561,3,7101,0
Item Appearance: (4189) - 1.0 Armor Shield - SHIELD_OVAL_A_01 - Grey,562,3,7102,0
Item Appearance: (5134) - 1.0 Armor Shield - SHIELD_CREST_B_03WOODSTEELNE02,563,3,7103,0
Item Appearance: (5135) - 1.0 Armor Shield - BUCKLER_ROUND_A_01 - Silver,564,3,7104,0
Item Appearance: (1491) - 1.0 Armor Shield - BUCKLER_OVAL_A_01 - Red,565,3,7106,0
Item Appearance: (1090) - 1.0 Armor Shield - BUCKLER_OVAL_A_01 - Red,566,3,7108,0
Item Appearance: (5152) - 1.0 Armor Head - ROBE_PVPALLIANCE_C_01RED - Green,567,3,7134,0
Item Appearance: (3799) - 1.0 Armor Legs - CLOTH_C_03BURGUNDY_PANT,568,3,7135,0
Item Appearance: (5153) - 1.0 Armor Shoulder - ROBE_PVPALLIANCE_C_01RED - Green,569,3,7136,0
Item Appearance: (5154) - 1.0 Armor Robe - ROBE_PVPALLIANCE_C_01RED - Green,570,3,7137,0
Item Appearance: (5155) - 1.0 Armor Feet - ROBE_PVPALLIANCE_C_01RED - Green,571,3,7138,0
Item Appearance: (5156) - 1.0 Armor Hand - ROBE_PVPALLIANCE_C_01RED - Green,572,3,7139,0
Item Appearance: (5157) - 1.0 Armor Feet - ROBE_PVPHORDE_C_01RUST_BOOT,573,3,7140,0
Item Appearance: (5158) - 1.0 Armor Hand - ROBE_PVPHORDE_C_01RUST_GLOVE,574,3,7141,0
Item Appearance: (5159) - 1.0 Armor Shoulder - ROBE_PVHORDE_C_01RUST,575,3,7142,0
Item Appearance: (5160) - 1.0 Armor Head - ROBE_PVPHORDE_C_01RUST,576,3,7143,0
Item Appearance: (5161) - 1.0 Armor Robe - ROBE_PVPHORDE_C_01RUST_SLEEVE,577,3,7144,0
Item Appearance: (2071) - 1.0 Armor Legs - CLOTH_HORDE_B_03 - Black,578,3,7145,0
Item Appearance: (5167) - 1.0 Armor Head - ROBE_PVPALLIANCE_C_01 - Cream,579,3,7152,0
Item Appearance: (3062) - 1.0 Armor Legs - CLOTH_C_01 - Gray,580,3,7153,0
Item Appearance: (5168) - 1.0 Armor Shoulder - ROBE_PVPALLIANCE_C_01 - Cream,581,3,7154,0
Item Appearance: (5169) - 1.0 Armor Robe - ROBE_PVPALLIANCE_C_01 - Cream,582,3,7155,0
Item Appearance: (5170) - 1.0 Armor Feet - ROBE_PVPALLIANCE_C_01 - Cream,583,3,7156,0
Item Appearance: (5171) - 1.0 Armor Hand - ROBE_PVPALLIANCE_C_01 - Cream,584,3,7157,0
Item Appearance: (5177) - 1.0 Armor Feet - ROBE_PVPHORDE_C_01 - Green,585,3,7164,0
Item Appearance: (5178) - 1.0 Armor Hand - ROBE_PVPHORDE_C_01 - Green,586,3,7165,0
Item Appearance: (5179) - 1.0 Armor Shoulder - ROBE_PVPHORDE_C_01 - Green,587,3,7166,0
Item Appearance: (5180) - 1.0 Armor Head - ROBE_PVPHORDE_C_01 - Green,588,3,7167,0
Item Appearance: (5181) - 1.0 Armor Robe - ROBE_PVPHORDE_C_01 - Green,589,3,7168,0
Item Appearance: (1622) - 1.0 Armor Legs - CLOTH_HORDE_B_01 - Green,590,3,7169,0
Item Appearance: (4743) - 1.0 Armor Cloak - CAPE_LEATHER_PVPHORDE_A_01 - Brown (Ankle Length),592,3,7329,0
Item Appearance: (5246) - 1.0 Armor Wrist - PLATE_PVPHORDE_A_01 - Red,593,3,7330,0
Item Appearance: (5246) - 1.0 Armor Wrist - PLATE_PVPHORDE_A_01 - Red,594,3,7331,0
Item Appearance: (4828) - 1.0 Armor Wrist - MAIL_PVPHORDE_A_01 - Brown,595,3,7332,0
Item Appearance: (5247) - 1.0 Armor Wrist - LEATHER_PVPHORDE_A_01 - Brown,596,3,7333,0
Item Appearance: (4799) - 1.0 Armor Wrist - LEATHER_PVPHORDE_B_01_BRACER,597,3,7334,0
Item Appearance: (5247) - 1.0 Armor Wrist - LEATHER_PVPHORDE_A_01 - Brown,598,3,7335,0
Item Appearance: (4792) - 1.0 Armor Wrist - ROBE_PVPHORDE_A_01 - Red,599,3,7336,0
Item Appearance: (4744) - 1.0 Armor Cloak - CAPE_PVPALLIANCE_LEATHER_A_01 - Purple (Ankle Length),600,3,7337,0
Item Appearance: (4744) - 1.0 Armor Cloak - CAPE_PVPALLIANCE_LEATHER_A_01 - Purple (Ankle Length),601,3,7338,0
Item Appearance: (4733) - 1.0 Armor Wrist - PLATE_PVPALLIANCE_A_01 - Gold,602,3,7339,0
Item Appearance: (4733) - 1.0 Armor Wrist - PLATE_PVPALLIANCE_A_01 - Gold,603,3,7340,0
Item Appearance: (5248) - 1.0 Armor Wrist - MAIL_PVPALLIANCE_A_01 - Green,604,3,7341,0
Item Appearance: (5248) - 1.0 Armor Wrist - MAIL_PVPALLIANCE_A_01 - Green,605,3,7342,0
Item Appearance: (5250) - 1.0 Armor Wrist - LEATHER_PVPALLIANCE_B_01 - Black,606,3,7345,0
Item Appearance: (5250) - 1.0 Armor Wrist - LEATHER_PVPALLIANCE_B_01 - Black,607,3,7346,0
Item Appearance: (5251) - 1.0 Armor Wrist - LEATHER_PVPALLIANCE_A_01 - Purple,608,3,7347,0
Item Appearance: (5251) - 1.0 Armor Wrist - LEATHER_PVPALLIANCE_A_01 - Purple,609,3,7348,0
