ID,DifficultyID,CasterAuraState,TargetAuraState,ExcludeCasterAuraState,ExcludeTargetAuraState,CasterAuraSpell,TargetAuraSpell,ExcludeCasterAuraSpell,ExcludeTargetAuraSpell,SpellID
7591,0,0,0,0,0,0,0,0,147317,148351
7592,0,0,0,0,0,0,0,0,144791,148861
7595,0,0,0,0,0,0,0,0,144791,148869
7605,0,0,0,0,0,0,0,0,142671,142945
7606,0,0,0,0,0,0,0,0,142948,143768
7607,0,0,0,0,0,0,0,0,142671,143240
7611,0,0,0,0,0,0,0,82692,0,82692
7614,0,0,0,0,0,0,0,0,144287,149147
7630,0,0,0,0,0,0,0,0,149278,149278
7631,0,0,0,0,0,0,0,0,149279,149279
7633,0,0,0,0,0,0,132633,0,0,132661
7635,0,0,0,0,0,0,0,0,144791,149296
7637,0,0,0,0,0,0,0,0,143701,143701
7638,0,0,0,0,0,0,0,0,142292,146982
7644,0,0,0,0,0,0,145801,0,0,149347
7645,0,0,0,0,0,0,0,0,145215,146823
7646,0,0,0,0,0,0,0,0,145215,147028
7647,0,0,0,0,0,0,146399,0,0,146398
7664,0,0,0,0,0,0,0,0,146939,146939
7677,0,0,0,0,0,0,0,144483,0,149502
7678,0,0,0,0,0,0,0,0,143572,143576
7679,0,0,0,0,0,0,0,0,93970,146897
7680,0,0,0,0,0,0,0,0,93970,147669
7686,0,0,0,0,0,0,0,0,148560,148560
7687,0,0,0,0,0,0,0,0,142671,142809
7688,0,0,0,0,0,0,0,0,142671,142232
7689,0,0,0,0,0,0,0,0,142671,143979
7690,0,0,0,0,0,0,0,0,142671,143980
7691,0,0,0,0,0,0,0,0,142671,143981
7692,0,0,0,0,0,0,0,0,142671,143982
7693,0,0,0,0,0,0,0,0,142671,143984
7694,0,0,0,0,0,0,0,0,142671,143985
7695,0,0,0,0,0,0,0,0,142671,142736
7696,0,0,0,0,22,0,0,0,0,143791
7702,0,0,0,0,0,0,145801,0,0,147342
7703,0,0,0,0,0,0,0,149375,0,149375
7704,0,0,0,0,0,0,0,149372,149372,149372
7705,0,0,0,0,0,0,0,149370,149370,149370
7706,0,0,0,0,0,0,0,149371,149371,149371
7707,0,0,0,0,0,0,0,149373,149373,149373
7716,0,0,0,0,0,0,0,0,149092,147198
7717,0,0,0,0,0,0,0,0,144653,144653
7726,0,0,0,0,0,0,0,7083,7083,7083
7728,0,0,0,0,0,0,0,0,132634,145166
7729,0,0,0,0,0,0,0,0,132634,145169
7730,0,0,0,0,0,0,0,0,132634,145196
7747,0,0,0,0,0,0,0,149989,0,48018
7748,0,0,0,0,0,0,0,149989,0,104135
7783,0,0,0,0,0,0,0,142651,142651,142667
7792,0,0,0,0,0,0,0,145358,145358,144335
7802,0,0,0,0,0,0,0,139159,0,139159
8223,0,0,0,0,0,0,0,40120,33943,146349
8260,0,0,0,0,0,0,0,0,143337,143761
8352,0,0,0,0,0,0,0,124036,0,152421
8353,0,0,0,0,0,0,0,152421,0,124036
8499,0,0,0,0,0,0,0,96223,0,111400
14247,0,0,2,0,0,0,0,0,0,5308
14254,0,0,2,0,0,0,0,0,0,7160
14264,0,2,0,0,0,0,0,0,0,17170
14265,0,0,2,0,0,0,0,0,0,7938
14266,0,0,2,0,0,0,0,0,0,16495
14267,0,5,0,0,0,0,0,0,0,20271
14269,0,1,0,0,0,0,0,0,0,19130
14272,0,0,2,0,0,0,0,0,0,20539
14281,0,0,2,0,0,0,0,0,0,24275
16638,0,0,0,12,0,0,0,0,0,28500
16639,0,0,2,0,0,0,0,0,0,29364
16641,0,0,0,12,0,0,0,0,0,29627
16642,0,0,2,0,0,0,0,0,0,29909
16643,0,0,0,12,0,0,0,0,0,29921
16647,0,0,0,12,0,0,0,0,0,30991
16649,0,0,0,12,0,0,0,0,0,30831
16650,0,7,0,0,0,0,0,0,0,31819
16651,0,0,0,12,0,0,0,0,0,30628
16655,0,0,0,12,0,0,0,0,0,32943
16657,0,0,0,12,0,0,0,0,0,32648
16658,0,0,0,12,0,0,0,0,0,32811
16660,0,0,0,12,0,0,0,0,0,32199
16663,0,0,0,12,0,0,0,0,0,32612
16664,0,0,2,0,0,0,0,0,0,32772
16665,0,0,0,12,0,0,0,0,0,32615
16668,0,7,0,0,0,0,0,0,0,34243
16669,0,1,0,0,0,0,0,0,0,34097
16670,0,0,0,12,0,0,0,0,0,34189
16672,0,0,2,0,0,0,0,0,0,34104
16673,0,0,0,12,0,0,0,0,0,34840
16674,0,0,0,4,0,0,0,0,0,35062
16675,0,0,0,12,0,0,0,0,0,34858
16677,0,10,0,0,0,0,0,0,0,34428
16678,0,0,0,12,0,0,0,0,0,35205
16680,0,0,2,0,0,0,0,0,0,35771
16682,0,0,2,0,0,0,0,0,0,36734
16683,0,0,0,7,0,0,0,0,0,36458
16684,0,0,0,4,0,0,0,0,0,35570
16685,0,0,0,4,0,0,0,0,0,36038
16686,0,0,0,12,0,0,0,0,0,36535
16687,0,0,0,12,0,0,0,0,0,36544
16688,0,0,0,4,0,0,0,0,0,35754
16689,0,0,0,4,0,0,0,0,0,36058
16690,0,0,2,0,0,0,0,0,0,37251
16691,0,0,2,0,0,0,0,0,0,37255
16692,0,0,2,0,0,0,0,0,0,37259
16693,0,0,0,4,0,0,0,0,0,37511
16695,0,0,0,12,0,0,0,0,0,37821
16696,0,0,2,0,0,0,0,0,0,36779
16697,0,0,0,7,0,0,0,0,0,38985
16699,0,0,2,0,0,0,0,0,0,38959
16700,0,0,2,0,0,0,0,0,0,38895
16701,0,0,0,12,0,0,0,0,0,39596
16702,0,1,0,0,0,0,0,0,0,40392
16704,0,5,0,0,0,0,0,0,0,41467
16705,0,0,0,12,0,0,0,0,0,41253
16706,0,0,0,4,0,0,0,0,0,41272
16707,0,0,2,0,0,0,0,0,0,42325
16708,0,0,0,12,0,0,0,0,0,42347
16709,0,0,0,12,0,0,0,0,0,42969
16710,0,0,0,0,0,0,0,41425,0,45438
16711,0,0,0,12,0,0,0,0,0,44505
16714,0,0,0,12,0,0,0,0,0,46808
16715,0,1,3,2,4,0,0,0,0,46873
16716,0,0,0,4,0,0,0,0,0,50874
16717,0,0,0,4,0,0,0,0,0,50876
16806,0,0,0,0,0,0,0,0,6788,17
16807,0,0,0,12,0,0,0,0,0,66
16811,0,0,0,0,0,0,0,61988,0,642
16814,0,0,0,0,0,0,0,0,25771,1022
16815,0,0,0,12,0,0,0,0,0,1784
16819,0,0,0,12,0,0,0,0,0,1856
16821,0,0,0,12,0,0,0,0,0,2425
16822,0,0,0,12,0,0,0,0,0,3680
16824,0,0,0,12,0,0,0,0,0,4079
16825,0,0,0,12,0,0,0,0,0,4986
16826,0,0,0,12,0,0,0,0,0,5215
16827,0,0,0,12,0,0,0,0,0,5543
16830,0,0,0,12,0,0,0,0,0,5858
16831,0,0,0,12,0,0,0,0,0,5916
16834,0,0,0,12,0,0,0,0,0,6408
16835,0,0,0,12,0,0,0,0,0,6538
16836,0,0,0,12,0,0,0,0,0,6634
16838,0,0,0,12,0,0,0,0,0,6920
16839,0,0,0,12,0,0,0,0,0,7870
16840,0,0,0,12,0,0,0,0,0,8149
16841,0,0,0,12,0,0,0,0,0,8152
16843,0,0,0,12,0,0,0,0,0,8218
16844,0,0,0,12,0,0,0,0,0,9093
16845,0,0,0,12,0,0,0,0,0,9587
16846,0,0,0,12,0,0,0,0,0,9738
16856,0,0,0,12,0,0,0,0,0,11327
16858,0,0,0,12,0,0,0,0,0,11392
16859,0,0,0,12,0,0,0,0,0,12845
16861,0,0,0,12,0,0,0,0,0,16122
16862,0,0,0,12,0,0,0,0,0,16380
16864,0,0,15,0,0,0,0,0,0,18562
16868,0,0,0,12,0,0,0,0,0,20540
16870,0,0,0,12,0,0,0,0,0,20672
16871,0,0,0,12,0,0,0,0,0,22766
16872,0,0,0,4,0,0,0,0,0,22911
16873,0,0,0,0,0,0,0,0,12,23452
16875,0,0,0,12,0,0,0,0,0,24450
17055,0,0,0,0,0,0,0,0,348810,29371
17779,0,0,0,0,0,0,0,0,65219,100
17781,0,0,0,0,0,0,0,61431,0,883
17783,0,0,0,0,0,0,0,79636,0,1706
17784,0,0,0,0,0,0,0,96223,0,2983
17785,0,0,0,0,0,0,0,0,65219,3411
17787,0,0,0,0,0,4341,0,0,0,4342
17788,0,0,0,0,0,0,0,106976,0,5217
17792,0,0,0,0,0,0,0,44521,0,7355
17793,0,0,0,0,0,51455,0,0,0,7450
17801,0,0,0,0,0,0,0,32727,0,12043
17812,0,0,0,0,0,0,0,0,65219,36554
17814,0,0,0,0,0,0,0,44021,0,44029
17815,0,0,0,0,0,0,0,44021,0,44083
17816,0,0,2,0,0,0,0,0,0,44875
17817,0,0,0,20,0,0,0,0,0,45317
18100,0,0,0,0,0,0,0,62433,0,62425
18101,0,0,0,0,0,61798,0,0,0,61785
18102,0,0,0,0,0,0,0,0,49946,62359
18103,0,0,0,0,0,0,0,62433,0,62426
18104,0,0,0,0,0,0,0,62433,0,62427
18105,0,0,0,0,0,0,0,62340,0,62306
18106,0,0,0,0,0,0,0,0,62438,62439
18107,0,0,0,0,0,62340,0,0,0,62324
18108,0,0,0,0,0,0,0,0,61781,61781
18109,0,0,0,0,0,0,0,0,62374,62395
18110,0,0,0,0,0,49135,0,0,0,61484
18111,0,0,0,0,0,61801,0,0,0,61784
18112,0,0,0,0,0,61802,0,0,0,61786
18113,0,0,0,0,0,61800,0,0,0,61788
18114,0,0,0,0,0,0,0,0,62336,62400
18115,0,0,0,0,0,62028,0,0,0,62025
18116,0,0,0,0,0,0,0,62433,0,62412
18117,0,0,0,0,0,0,0,62433,0,62416
18118,0,0,0,0,0,0,0,62433,0,62419
18119,0,0,0,0,0,0,0,0,61815,61815
18120,0,0,2,0,0,0,0,0,0,62125
18121,0,0,0,12,0,0,0,0,0,43221
18122,0,0,0,12,0,0,0,0,0,43222
18123,0,0,0,12,0,0,0,0,0,43070
18124,0,0,0,12,0,0,0,0,0,43071
18125,0,0,0,12,0,0,0,0,0,43229
18126,0,0,4,0,0,0,0,0,0,44572
18131,0,0,0,12,0,0,0,0,0,47395
18134,0,0,0,4,0,0,0,0,0,46315
18135,0,0,0,0,18,0,0,0,0,47299
18136,0,0,0,12,0,0,0,0,0,46996
18138,0,0,13,0,0,0,0,0,0,47722
18140,0,0,13,0,0,0,0,0,0,47679
18144,0,0,13,0,0,0,0,0,0,47702
18145,0,0,0,0,0,62388,0,0,0,48020
18146,0,0,0,12,0,0,0,0,0,48355
18147,0,0,0,12,0,0,0,0,0,48357
18150,0,0,0,12,0,0,0,0,0,48796
18151,0,0,0,0,0,0,0,0,65219,49376
18159,0,0,13,0,0,0,0,0,0,50251
18161,0,0,0,0,0,0,0,0,49946,49692
18165,0,22,0,0,0,0,0,0,0,50240
18170,0,0,0,0,0,52255,0,0,0,52226
18172,0,0,0,0,0,0,49777,0,49946,52053
18173,0,0,0,12,0,0,0,0,0,51913
18174,0,0,0,12,0,0,0,0,0,52060
18176,0,13,0,0,0,0,0,0,0,53497
18177,0,0,13,0,0,0,0,0,0,52862
18178,0,0,13,0,0,0,0,0,0,52864
18179,0,0,0,12,0,0,0,0,0,52951
18180,0,0,0,0,0,0,0,0,53031,53031
18181,0,0,0,0,0,0,0,0,53095,53174
18182,0,0,2,0,0,0,0,0,0,53351
18183,0,0,0,4,0,0,0,0,0,53625
18184,0,0,0,0,0,0,0,0,65219,53476
18191,0,0,0,0,0,55032,0,0,0,55033
18193,0,0,0,4,0,0,0,0,0,55982
18194,0,0,0,0,0,55032,0,0,0,55042
18195,0,0,0,12,0,0,0,0,0,56269
18197,0,0,0,0,0,56750,0,0,0,56753
18198,0,0,2,0,0,0,0,0,0,56893
18199,0,0,2,0,0,0,0,0,0,56426
18200,0,0,0,0,0,52255,0,0,0,56793
18203,0,0,0,12,0,0,0,0,0,58543
18204,0,0,0,12,0,0,0,0,0,58506
18205,0,0,0,0,0,0,0,61498,0,59193
18206,0,0,0,0,0,0,0,61499,0,59194
18207,0,0,0,0,0,0,0,61497,0,59196
18208,0,0,0,0,0,4341,0,0,0,59702
18209,0,0,0,0,0,0,0,0,49946,60287
18210,0,0,0,0,0,0,0,0,59832,59395
18211,0,0,0,4,0,0,0,0,0,59611
18212,0,0,0,0,0,0,0,0,49946,59622
18213,0,0,0,0,0,56706,0,0,0,60587
18214,0,0,0,0,0,61171,0,0,0,61093
18215,0,11,0,0,0,0,0,0,0,60348
18216,0,0,0,0,0,0,0,62799,0,63003
18217,0,0,0,0,0,0,0,62798,0,62846
18218,0,0,0,0,0,0,0,62776,63024,63018
18219,0,0,0,0,0,0,0,62719,0,62673
18220,0,0,0,0,0,0,0,62776,63018,63024
18221,0,0,0,0,0,62496,0,0,0,62473
18223,0,0,0,0,0,0,0,62978,0,63031
18224,0,0,0,0,0,0,63034,0,0,63361
18225,0,0,0,0,0,0,0,0,61969,63545
18226,0,0,0,0,0,0,63034,0,0,63362
18227,0,0,0,0,0,0,63034,0,0,63363
18228,0,0,0,0,0,0,62495,0,0,62482
18229,0,0,0,0,0,62480,0,0,0,62486
18230,0,0,0,0,0,0,0,0,49946,62645
18231,0,0,0,0,0,0,0,62665,0,62719
18233,0,0,0,0,0,0,0,62798,0,64454
18234,0,0,0,0,0,0,0,0,64497,64465
18235,0,0,0,0,0,0,0,62776,65121,64234
18236,0,0,0,0,0,0,0,0,63988,64145
18237,0,0,0,0,0,0,0,64100,0,64104
18238,0,0,0,0,0,0,0,62433,0,64414
18239,0,0,0,0,0,0,64175,0,0,64176
18241,0,0,0,0,22,0,0,0,0,63884
18242,0,0,0,0,0,0,0,0,66326,66237
18243,0,0,0,0,0,0,0,62776,63024,65598
18244,0,0,0,0,0,0,0,62776,64234,65121
18245,0,0,0,0,0,0,0,0,61988,66009
18246,0,0,0,0,0,0,0,61987,0,66011
18247,0,0,0,0,0,0,0,0,49946,64979
18248,0,0,0,0,0,0,0,0,66326,66197
18249,0,0,0,0,0,0,0,65400,0,65403
18250,0,0,0,0,0,0,0,0,66197,66209
18251,0,0,0,0,0,0,0,41425,0,65802
18252,0,0,0,0,0,0,0,0,66718,66718
18253,0,0,0,0,0,0,0,0,67574,67574
18254,0,0,0,0,0,0,62495,0,0,67387
18255,0,0,0,0,0,0,0,0,66326,66528
18256,4,0,0,0,0,0,0,0,66326,66528
18257,5,0,0,0,0,0,0,0,66326,66528
18258,0,0,0,0,0,0,0,0,66311,66379
18259,0,0,0,12,0,0,0,0,0,67340
18261,4,0,0,0,0,0,0,0,66326,66237
18262,6,0,0,0,0,0,0,0,66326,66237
18263,0,0,0,0,0,0,0,0,69438,69489
18264,0,0,0,0,0,0,68479,68472,68472,68470
18265,0,0,0,0,0,0,68478,68472,68472,68471
18266,0,0,0,0,0,0,0,0,68529,68641
18268,0,0,0,0,0,0,0,0,73879,69030
18269,0,0,0,0,0,0,0,0,68530,68934
18270,0,0,0,0,0,0,0,0,68530,68947
18271,0,0,0,0,0,0,67823,0,0,67820
18272,0,0,0,0,0,0,0,69076,0,69057
18273,4,0,0,0,0,0,0,0,66326,66197
18274,5,0,0,0,0,0,0,0,66326,66197
18275,0,0,0,0,0,0,0,0,69438,69445
18276,0,0,0,0,0,0,0,0,73879,68980
18277,0,0,0,0,0,0,0,69487,0,69471
18278,0,0,0,0,0,0,70447,0,0,70459
18279,0,0,0,0,0,0,70120,0,0,70222
18281,0,0,0,0,0,0,0,0,49256,69771
18282,0,0,0,0,0,0,0,0,49256,69772
18283,0,0,0,0,0,0,0,69871,69871,69871
18284,0,0,0,0,0,0,0,0,5384,70331
18285,0,0,0,0,0,0,69510,0,0,69511
18286,0,0,0,0,0,0,0,0,70141,70142
18287,0,0,0,0,0,0,0,72679,0,70498
18288,0,0,0,0,0,0,0,69876,0,69900
18289,0,0,0,0,0,0,0,0,72290,70157
18290,0,0,0,0,0,0,0,0,72546,70501
18291,0,0,0,0,0,0,70121,0,0,70162
18292,0,0,0,0,0,0,0,0,72846,70338
18293,0,0,0,0,0,0,0,0,69705,70510
18294,0,0,0,0,0,0,0,0,70955,70920
18295,0,0,0,0,0,69876,0,0,0,69908
18296,0,0,0,0,0,0,0,0,69438,69563
18297,0,0,0,0,0,0,0,0,71971,70346
18298,0,0,0,0,0,0,70121,0,0,70609
18299,0,0,0,12,0,0,0,0,0,70287
18300,0,0,0,0,0,70346,0,0,0,70360
18301,0,0,0,0,0,0,71507,0,0,70192
18302,0,0,0,0,0,0,0,0,71971,70539
18303,0,0,0,0,0,0,70121,0,0,70295
18304,0,0,0,0,0,0,0,61988,0,71550
18305,0,0,0,0,0,0,0,0,29266,71250
18306,0,0,0,0,0,0,0,0,61815,71087
18307,0,0,0,0,0,0,0,0,70530,71424
18308,0,0,0,0,0,0,71516,0,0,71518
18309,0,0,0,0,0,0,0,0,29266,71647
18310,4,0,0,0,0,0,0,0,29266,71271
18311,0,0,0,0,0,72059,0,0,0,72052
18312,0,0,0,0,0,0,0,0,70157,71077
18313,0,0,0,0,0,0,70203,0,0,71466
18314,0,0,0,0,0,0,72178,0,0,72202
18315,0,0,0,0,0,0,72290,0,0,72289
18316,4,0,0,0,0,0,72293,0,0,72255
18317,5,0,0,0,0,0,72293,0,0,72255
18318,0,0,0,0,0,73251,0,0,0,73288
18319,6,0,0,0,0,0,72293,0,0,72255
18320,5,0,0,0,0,0,72410,0,0,72409
18321,6,0,0,0,0,0,72410,0,0,72409
18322,0,0,0,0,0,73829,0,0,0,73830
18323,0,0,0,0,0,73831,0,0,0,73832
18324,0,0,0,0,0,73834,0,0,0,73833
18325,0,0,0,0,0,0,0,0,74502,74502
18326,0,0,0,0,0,0,0,0,70447,72295
18327,0,0,0,0,0,0,0,0,72214,72297
18328,0,0,0,0,0,0,0,0,69240,72299
18329,4,0,0,0,0,70346,0,0,0,70360
18330,4,0,0,0,0,0,0,0,70157,70127
18331,4,0,0,0,0,0,0,0,71971,70346
18332,4,0,0,0,0,0,0,0,71971,70539
18333,5,0,0,0,0,0,0,0,70157,70127
18334,6,0,0,0,0,0,0,0,70157,70127
18336,4,0,0,0,0,0,0,0,69240,72299
18337,5,0,0,0,0,0,0,0,69240,72299
18339,0,0,0,0,0,0,0,73535,0,73536
18340,6,0,0,0,0,0,0,0,69240,72299
18341,0,0,0,0,0,0,0,75572,75572,74203
18342,0,0,0,0,0,0,0,75572,75572,74204
18343,0,0,0,0,0,0,0,75572,75572,74205
18344,0,0,0,0,0,0,0,0,72293,72254
18345,0,0,0,0,0,0,72410,0,0,72409
18346,5,0,0,0,0,0,0,0,72214,72297
18347,4,0,0,0,0,72059,0,0,0,72052
18348,5,0,0,0,0,72059,0,0,0,72052
18349,0,0,0,0,0,0,0,0,72884,72864
18352,5,0,0,0,0,0,0,0,71971,70346
18353,6,0,0,0,0,0,0,0,71971,70346
18356,4,0,0,0,0,0,70121,0,0,70162
18357,5,0,0,0,0,0,70121,0,0,70162
18358,5,0,0,0,0,0,0,0,71971,70539
18360,0,0,2,0,0,0,0,0,72466,72424
18361,6,0,0,0,0,0,70121,0,0,70162
18363,5,0,0,0,0,0,0,0,70447,72295
18364,0,0,0,0,0,0,0,0,70001,72272
18365,0,0,0,0,0,73770,0,0,0,73771
18366,4,0,0,0,0,0,0,0,70001,72272
18367,4,0,0,0,0,0,0,0,70530,70447
18368,4,0,0,0,0,0,0,0,70447,72295
18369,5,0,0,0,0,0,0,0,70530,70447
18370,0,0,0,0,0,0,0,61551,0,76069
18371,0,0,0,0,0,0,0,61551,0,76071
18372,0,0,0,0,0,0,0,61551,0,76096
18373,0,0,0,0,0,0,0,61551,0,76098
18374,0,0,0,0,0,0,0,61551,0,76114
18375,0,0,0,0,0,0,0,61551,0,76116
18377,0,0,0,12,0,0,0,0,0,47417
18378,0,0,0,0,0,0,0,0,29266,71271
18379,0,0,0,0,0,0,0,69076,0,71580
18380,6,0,0,0,0,0,0,0,66326,66528
18381,0,0,0,0,0,0,0,0,68529,75350
18382,4,0,0,0,0,0,72410,0,0,72409
18383,4,0,0,0,0,0,0,69876,0,69900
18384,0,0,0,0,0,0,74276,0,0,75127
18386,0,0,0,0,0,0,0,62340,0,62490
18387,0,0,2,0,0,0,0,0,72466,72465
18388,0,0,0,0,0,61799,0,0,0,61787
18390,0,0,0,0,0,12345,0,0,0,61496
18391,0,0,0,0,0,0,0,0,49946,62634
18392,0,0,0,0,0,0,70120,0,0,69678
18393,0,0,0,0,0,0,49777,0,49946,57922
18395,6,0,0,0,0,0,0,0,72214,72297
18397,0,0,0,0,0,0,72154,0,0,72934
18398,0,0,0,0,0,0,0,0,68529,68927
18400,0,0,0,0,0,0,0,69076,0,69138
18401,6,0,0,0,0,72059,0,0,0,72052
18403,6,0,0,0,0,0,0,0,70812,70672
18404,4,0,0,0,0,0,0,0,70812,70672
18405,0,0,2,0,0,0,0,0,0,61140
18407,0,0,0,0,0,0,0,0,70953,70911
18409,5,0,0,0,0,0,0,0,70812,70672
18410,4,0,0,0,0,0,0,0,72214,72297
18411,0,0,0,0,0,0,0,0,70157,70127
18414,6,0,0,0,0,0,0,0,71971,70539
18415,0,0,0,0,0,0,0,0,69278,69278
18416,0,0,0,0,0,0,72293,0,0,72255
18417,0,0,0,0,0,0,0,72679,68985,72762
18419,4,0,0,0,0,0,0,0,67251,67247
18420,4,0,0,0,0,0,0,0,73879,68980
18422,0,0,0,17,0,0,0,0,0,63148
18424,0,5,0,0,0,0,0,0,0,57774
18425,6,0,0,0,0,0,0,0,66326,66197
18426,0,0,0,0,0,0,0,0,66326,66283
18427,5,0,0,0,0,0,0,0,66326,66237
18430,0,0,0,0,0,0,0,0,70002,69674
18431,0,0,0,12,0,0,0,0,0,58984
18433,6,0,0,0,0,0,0,0,70447,72295
18434,0,0,0,12,0,0,0,0,0,51753
18436,0,0,0,0,0,0,0,0,67251,67247
18437,0,0,0,0,0,0,0,0,70812,70672
18438,0,0,0,12,0,0,0,0,0,51755
18439,0,0,0,12,0,0,0,0,0,67765
18443,0,2,0,0,0,0,0,0,0,56581
18444,0,0,0,0,0,0,0,61988,0,66010
18445,0,2,0,0,0,0,0,0,0,59109
18447,6,0,0,0,0,0,0,0,70530,70447
18448,0,0,0,0,0,0,0,0,70530,70447
18450,0,0,0,0,0,0,0,0,72884,72865
18874,2,0,0,0,0,0,0,0,66326,66528
18875,2,0,0,0,0,0,0,0,66326,66237
18876,2,0,0,0,0,0,0,0,67251,67247
18877,2,0,0,0,0,0,0,0,66326,66197
18881,2,0,0,0,0,0,0,0,29266,71271
18882,2,0,0,0,0,0,0,0,70001,72272
18883,2,0,0,0,0,0,0,0,69240,72299
18884,2,0,0,0,0,0,72293,0,0,72255
18885,2,0,0,0,0,0,72410,0,0,72409
18886,2,0,0,0,0,0,0,0,70812,70672
18887,2,0,0,0,0,0,0,0,71971,70346
18888,2,0,0,0,0,0,0,0,71971,70539
18889,2,0,0,0,0,70346,0,0,0,70360
18890,2,0,0,0,0,0,0,0,70157,70127
18891,2,0,0,0,0,0,70121,0,0,70162
18892,2,0,0,0,0,0,0,0,72214,72297
18895,2,0,0,0,0,0,0,0,70447,72295
18896,2,0,0,0,0,72059,0,0,0,72052
18897,2,0,0,0,0,0,0,0,70530,70447
18899,2,0,0,0,0,0,0,69876,0,69900
18902,2,0,0,0,0,0,0,0,73879,68980
19509,0,0,0,0,0,0,59062,0,0,395210
19510,0,0,0,0,0,0,60815,0,0,395205
19511,0,0,0,0,0,0,60815,0,0,395213
19512,0,0,0,0,0,0,59062,0,0,395215
19949,2,0,0,0,0,0,0,0,70953,70911
19950,2,0,0,0,0,0,0,69076,0,73142
19951,2,0,0,0,0,0,0,0,74101,74101
19952,2,0,0,0,0,0,0,0,82864,75056
19953,2,0,0,0,0,0,0,75732,0,75697
19954,2,0,0,0,0,0,0,76596,76596,76596
19955,2,0,0,0,0,0,0,69876,0,77475
19959,2,0,0,0,0,0,0,0,94660,78859
19960,2,0,0,0,0,0,78897,0,0,78868
19961,2,0,0,0,0,0,0,70628,0,79330
19962,2,0,0,0,0,0,0,0,78726,79629
19963,2,0,0,0,0,0,0,0,70157,80130
19964,2,0,0,0,0,80769,0,0,0,80646
19965,2,0,0,0,0,80768,0,0,0,80648
19966,2,0,0,0,0,80764,0,0,0,80649
19967,2,0,0,0,0,80767,0,0,0,80747
19968,2,0,0,0,0,0,0,0,91317,82151
19969,2,0,0,0,0,0,0,0,82411,82411
19970,2,0,0,0,0,0,0,0,83089,83051
19971,2,0,0,0,0,0,0,0,83339,83171
19972,2,0,0,0,0,0,0,0,83089,83446
19973,2,0,0,0,0,0,0,0,83498,83498
19974,2,0,0,0,0,0,0,0,86202,86199
19975,2,0,0,0,0,0,86202,0,86415,86228
19976,2,0,0,0,0,0,0,0,86202,86406
19977,2,0,0,0,0,0,0,0,88518,86607
19978,2,0,0,0,0,0,0,0,78412,88287
19979,2,0,0,0,0,0,0,0,81947,88814
19981,2,0,0,12,0,0,0,0,0,90954
19982,2,0,0,0,0,0,0,0,73879,91303
19984,2,0,0,0,0,0,0,0,96423,96423
19985,2,0,0,0,0,0,0,0,98006,98006
19986,2,0,0,0,0,0,0,0,98015,98015
19987,2,0,0,0,0,97972,0,0,98018,98018
19988,2,0,0,0,0,0,98006,0,0,98028
19989,2,0,0,0,0,0,98015,0,0,98037
19990,2,0,0,0,0,0,98018,0,0,98039
19993,2,0,0,0,0,0,0,0,98981,98981
19996,2,0,0,0,0,0,0,99127,0,99463
19997,2,0,0,0,0,0,99598,0,0,99599
19999,2,0,0,0,0,100278,0,0,0,100277
20000,2,0,0,0,0,0,0,0,100460,100459
20001,2,0,0,0,0,0,0,0,100713,100713
20003,2,0,0,0,0,0,0,0,98928,101088
20004,2,0,0,0,0,0,0,103627,0,103434
20005,2,0,0,0,0,0,0,105336,0,103527
20006,2,0,0,0,0,0,0,103627,0,104322
20007,2,0,0,0,0,0,0,0,104347,104347
20008,2,0,0,0,0,0,0,103627,0,104543
20009,2,0,0,0,0,104897,0,0,105033,105033
20010,2,0,0,0,0,0,0,105828,0,105065
20011,2,0,0,0,0,0,0,105828,0,105069
20012,2,0,0,0,0,0,0,0,105777,105563
20013,2,0,0,0,0,0,0,0,77901,105573
20014,2,0,0,0,0,104894,0,0,0,105636
20015,2,0,0,0,0,0,0,106389,0,105925
20016,2,0,0,0,0,106368,106368,0,0,105926
20017,2,0,0,0,0,0,0,106368,106368,105927
20018,2,0,0,0,0,0,0,105777,0,106264
20019,2,0,0,0,0,0,106368,0,0,106375
20020,2,0,0,0,0,0,0,106389,0,109075
20021,2,0,0,0,0,0,0,0,78199,110102
20022,2,0,0,0,0,0,0,0,78199,110297
20302,0,0,0,0,0,0,0,0,414095,413172
20686,2,0,0,0,0,0,0,69076,0,69057
20687,2,0,0,0,0,0,0,0,69278,69278
20688,2,0,0,0,0,0,0,0,70002,69674
20885,2,0,0,0,0,0,0,0,72846,70338
21041,0,0,0,0,0,0,0,54844,0,54844
21756,0,0,0,0,0,0,0,0,453082,93216
21760,0,0,0,0,0,0,0,0,453082,93081
22423,0,0,0,0,0,0,0,99362,0,473053
22863,0,0,0,0,0,0,0,0,77901,1224940
22864,0,0,0,0,0,104898,0,0,0,1224943
22885,0,0,0,0,0,0,0,1225871,0,1224927
22886,0,0,0,0,0,0,0,1225923,0,1224929
23147,0,0,0,0,0,0,0,0,105679,105679
23206,0,0,0,0,0,0,0,0,1237640,1237640
23430,0,0,0,0,0,1247279,0,0,0,1247275
