ID,Name_lang
3295,Deadly Bronze Poniard
3296,Heavy Bronze Mace
3297,Mighty Iron Hammer
3300,Thick War Axe
3304,Smelt Tin
3307,Smelt Iron
3308,Smelt Gold
3319,Copper Chain Boots
3320,Rough Grinding Stone
3321,Copper Chain Vest
3322,Rancid Blood
3323,Runed Copper Gauntlets
3324,Runed Copper Pants
3325,Gemmed Copper Gauntlets
3326,Coarse Grinding Stone
3328,Rough Bronze Shoulders
3329,Creature - Frog Form
3330,Silvered Bronze Shoulders
3331,Silvered Bronze Boots
3332,Slow Poison
3333,Silvered Bronze Gauntlets
3334,Green Iron Boots
3335,Dark Sludge
3336,Green Iron Gauntlets
3337,Heavy Grinding Stone
3338,Rancid Ooze
3339,Rancid Ooze Effect
3348,Heavy Grinding Stone
3355,Freezing Trap Effect
3356,Flame Lash
3358,Leech Poison
3359,Drink Potion
3360,Curse of the Eye
3361,Dummy NPC Summon
3362,Dire Wolf (TEST)
3363,Summon Riding Gryphon
3365,Opening
3366,Opening
3368,Drink Minor Potion
3369,Potion Strength II
3370,Crocolisk Steak
3371,Blood Sausage
3372,Murloc Fin Soup
3373,Crocolisk Gumbo
3376,Curiously Tasty Omelet
3377,Gooey Spider Cake
3385,Boar Charge
3386,Spears
3387,Rage of Thule
3388,Deadly Leech Poison
3389,Ward of the Eye
3390,Helcular's Spawn
3391,Thrash
3393,Consume Flesh
3394,Consume Flesh
3396,Corrosive Poison
3397,Big Bear Steak
3398,Hot Lion Chops
3399,Tasty Lion Steak
3400,Soothing Turtle Bisque
3405,Soul Rend
3407,Rune of Opening
3408,Crippling Poison
3409,Crippling Poison
3412,Journeyman Cook
3413,Cooking
3416,Fiend Fury
3417,Thrash
3418,Improved Blocking
3419,Improved Blocking
3420,Crippling Poison
3421,Crippling Poison II
3424,Tainted Howl
3427,Infected Wound
3428,Summon Flesh Eating Worms
3429,Plague Mind
3436,Wandering Plague
3439,Wandering Plague
3440,MACESTAFFSPECIAL (DND)
3442,Enslave
3443,Enchanted Quickness
3446,Ravage
3448,Lesser Invisibility Potion
3449,Shadow Oil
3450,Elixir of Lesser Fortitude
3451,Troll's Blood Elixir
3452,Mana Potion
3453,Draught of Detect Lesser Invisibility
3454,Frost Oil
3456,Recipe: Mighty Troll's Blood Elixir
3458,Healing Potion
3464,Alchemy
3465,Expert Alchemist
3467,Kick
3472,Holy Light
3477,Spirit Steal
3485,Wail of Nightlash
3488,Felstrom Resurrection
3490,Frenzied Rage
3491,Big Bronze Knife
3492,Hardened Iron Shortsword
3493,Jade Serpentblade
3494,Solid Iron Maul
3495,Golden Iron Destroyer
3496,Moonsteel Broadsword
3497,Frost Tiger Blade
3498,Massive Iron Axe
3499,Summon Sloth
3500,Shadow Crescent Axe
3501,Green Iron Bracers
3502,Green Iron Helm
3503,Golden Scale Coif
3504,Green Iron Shoulders
3505,Golden Scale Shoulders
3506,Green Iron Leggings
3507,Golden Scale Leggings
3508,Green Iron Hauberk
3509,Sloth Passive
3510,Sloth Effect
3511,Golden Scale Cuirass
3512,Sludge Passive
3513,Polished Steel Boots
3514,Sludge
3515,Golden Scale Boots
3527,Summon Sludge
3537,Minions of Malathrom
3538,Blacksmithing
3539,Expert Blacksmith
3542,Naraxis Web
3547,Enraging Memories
3551,Skull Crack
3552,Conjure Mana Jade
3559,Ethereal Form
3560,Resist Frost
3561,Teleport: Stormwind
3562,Teleport: Ironforge
3563,Teleport: Undercity
3564,Mining
3565,Teleport: Darnassus
3566,Teleport: Thunder Bluff
3567,Teleport: Orgrimmar
3568,Expert Mining
3569,Smelt Steel
3570,Herbalism
3571,Expert Herbalism
3574,Skin of Rock
3576,Counterspell
3577,Teleport: Undercity
3582,Torch Burst
3583,Deadly Poison
3584,Volatile Infection
3585,Volatile Infection
3586,Volatile Infection
3587,Volatile Infection
3589,Deafening Screech
3591,Blessing of the Holy Spring
3592,Cure Ailments
3593,Health II
3594,Shadow Oil
3595,Frost Oil
3598,Smash
3599,Searing Totem
3600,Earthbind
3602,Torch Burst
3603,Distracting Pain
3604,Tendon Rip
3605,Summon Remote-Controlled Golem
3606,Attack
3607,Yenniku's Release
3609,Paralyzing Poison
3611,Minion of Morganth
3612,Bloodscalp Pet
3615,Summon Dalaran Serpent
3616,Poison Proc
3617,Quiet Suicide
3618,Self Stun
3621,Skullsplitter Pet
3627,Rejuvenation
3630,Beast Rage III
3631,Battle Fury
3635,Crystal Gaze
3636,Crystalline Slumber
3637,Improved Blocking III
3639,Improved Blocking
3644,Speak with Heads
3648,Phase Out
3650,Sling Mud
3651,Shield of Reflection
3652,Summon Spirit of Old
3653,Spirit of Old
3655,Summon Shield Guard
3657,Summon Spell Guard
3658,Summon Theurgist
3659,Mage Sight
3660,Create Soul Gem
3661,Mend Pet
3662,Mend Pet
3666,Claw
3667,Claw
3669,Trueshot
3670,Unlock Maury's Foot
3671,Cracking Stone
3672,Crumbling Stone
3673,Reduced to Rubble
3674,Black Arrow
3678,Focusing
3680,Lesser Invisibility
3693,Burning Spirit
3694,Seal of Reckoning
3695,Seal of Reckoning
3698,Health Funnel
3699,Health Funnel
3700,Health Funnel
3710,Mana Funnel
3713,Seal of Wisdom
3714,Dark Ritual
3715,Dark Ritual II
3716,Torment
3718,Syndicate Bomb
3719,Debuff Holy Resist (TEST)
3720,Throw Syndicate Bomb
3721,Teleport Altar of the Tides
3722,Summon Syndicate Spectre
3730,Initialize Image
3733,Demon Breath
3741,Holy Resist
3742,Gahz'rilla Fang
3744,Holy Smash
3747,Power Word: Shield
3750,Remove Curse
3753,Handstitched Leather Belt
3755,Linen Bag
3756,Embossed Leather Gloves
3757,Woolen Bag
3758,Green Woolen Bag
3759,Embossed Leather Pants
3760,Hillman's Cloak
3761,Fine Leather Tunic
3762,Hillman's Leather Vest
3763,Fine Leather Belt
3764,Hillman's Leather Gloves
3765,Dark Leather Gloves
3766,Dark Leather Belt
3767,Hillman's Belt
3768,Hillman's Shoulders
3769,Dark Leather Shoulders
3770,Toughened Leather Gloves
3771,Barbaric Gloves
3772,Green Leather Armor
3773,Guardian Armor
3774,Green Leather Belt
3775,Guardian Belt
3776,Green Leather Bracers
3777,Guardian Leather Bracers
3778,Gem-studded Leather Belt
3779,Barbaric Belt
3780,Heavy Armor Kit
3781,Heavy Armor Kit
3785,Woolen Bag
3786,Embossed Leather Pants
3787,Hillman's Cloak
3811,Leatherworking
3812,Expert Leatherworking
3813,Small Silk Pack
3815,Poison Cloud
3816,Cured Light Hide
3817,Cured Medium Hide
3818,Cured Heavy Hide
3819,Cured Medium Hide
3820,Cured Heavy Hide
3821,Cured Light Hide
3822,Proximity Bomb Explode
3823,Throw Proximity Bomb
3825,Ward of Laze Passive
3826,Ward of Laze effect
3827,Ward of Laze
3839,Bolt of Silk Cloth
3840,Heavy Linen Gloves
3841,Green Linen Bracers
3842,Handstitched Linen Britches
3843,Heavy Woolen Gloves
3844,Heavy Woolen Cloak
3845,Soft-soled Linen Boots
3847,Red Woolen Boots
3848,Double-stitched Woolen Shoulders
3849,Reinforced Woolen Shoulders
3850,Heavy Woolen Pants
3851,Phoenix Pants
3852,Gloves of Meditation
3854,Azure Silk Gloves
3855,Spidersilk Boots
3856,Spider Silk Slippers
3857,Enchanter's Cowl
3858,Shadow Hood
3859,Azure Silk Vest
3860,Boots of the Enchanter
3861,Long Silken Cloak
3862,Icy Cloak
3863,Spider Belt
3864,Star Belt
3865,Bolt of Mageweave
3866,Stylish Red Shirt
3868,Phoenix Gloves
3869,Bright Yellow Shirt
3870,Dark Silk Shirt
3871,Formal White Shirt
3872,Rich Purple Silk Shirt
3873,Black Swashbuckler's Shirt
3900,Pattern: Shadow Hood
3903,Pattern: Spider Belt
3908,Tailoring
3909,Tailoring
3910,Tailoring
3911,Apprentice Tailoring
3912,Journeyman Tailoring
3913,Expert Tailoring
3914,Brown Linen Pants
3915,Brown Linen Shirt
3918,Rough Blasting Powder
3919,Rough Dynamite
3920,Crafted Light Shot
3921,Deprecated Solid Shot
3922,Handful of Copper Bolts
3923,Rough Copper Bomb
3924,Copper Tube
3925,Rough Boomstick
3926,Copper Modulator
3928,Mechanical Squirrel
3929,Coarse Blasting Powder
3930,Crafted Heavy Shot
3931,Coarse Dynamite
3932,Target Dummy
3933,Small Seaforium Charge
3934,Flying Tiger Goggles
3936,Deadly Blunderbuss
3937,Large Copper Bomb
3938,Bronze Tube
3939,Lovingly Crafted Boomstick
3940,Shadow Goggles
3941,Small Bronze Bomb
3942,Whirring Bronze Gizmo
3944,Flame Deflector
3945,Heavy Blasting Powder
3946,Heavy Dynamite
3947,Crafted Solid Shot
3949,Silver-plated Shotgun
3950,Big Bronze Bomb
3952,Minor Recombobulator
3953,Bronze Framework
3954,Moonsight Rifle
3955,Explosive Sheep
3956,Green Tinted Goggles
3957,Ice Deflector
3958,Iron Strut
3959,Discombobulator Ray
3960,Portable Bronze Mortar
3961,Gyrochronatom
3962,Iron Grenade
3963,Compact Harvest Reaper Kit
3964,"Deprecated BKP ""Impact"" Shot"
3965,Advanced Target Dummy
3966,Craftsman's Monocle
3967,Big Iron Bomb
3968,Goblin Land Mine
3969,Mechanical Dragonling
3971,Gnomish Cloaking Device
3972,Large Seaforium Charge
3973,Silver Contact
3974,Crude Scope
3975,Standard Scope
3976,Accurate Scope
3977,Crude Scope
3978,Standard Scope
3979,Accurate Scope
3994,Coarse Dynamite
3995,Target Dummy
4000,Bronze Tube
4011,Minor Recombobulator
4036,Engineering
4037,Engineering
4038,Engineering
4039,Apprentice Engineer
4040,Journeyman Engineer
4041,Expert Engineer
4042,Healing Potion
4043,Detonation
4044,Target Dummy Passive
4045,Target Dummy Effect
4048,Advanced Target Dummy Passive
4049,Advanced Target Dummy
4050,Explosive Sheep
4051,Explosive Sheep Passive
4052,Summon Explosive Sheep
4054,Rough Dynamite
4055,Mechanical Squirrel
4056,Small Seaforium Charge
4057,Fire Resistance
4058,Reverse Transformation
4060,Discombobulate
4061,Coarse Dynamite
4062,Heavy Dynamite
4063,Argus Shadow Mage Transform
4064,Rough Copper Bomb
4065,Large Copper Bomb
4066,Small Bronze Bomb
4067,Big Bronze Bomb
4068,Iron Grenade
4069,Big Iron Bomb
4070,Guardian
4071,Target Dummy
4072,Advanced Target Dummy
4073,Mechanical Dragonling
4074,Explosive Sheep
4075,Large Seaforium Charge
4077,Frost Resistance
4078,Compact Harvest Reaper
4079,Cloaking
4080,Frost Resistance
4086,Evasion
4089,Curse of Frailty
4090,Life Tap
4091,Mana Burn
4092,Advanced Target Dummy Spawn Effect
4093,Reconstruction
4094,Barbecued Buzzard Wing
4096,Raptor Hide Harness
4097,Raptor Hide Belt
4100,Goblin Land Mine
4101,Enraging Bite
4102,Gore
4104,Flight of the Peregrine
4105,Rapid Gallop
4107,Tough Shell
4108,Tough Shell
4109,Tough Shell
4111,Tough Shell
4112,Tough Shell
4113,Tough Shell
4114,Tough Shell
4115,Tough Shell
4116,Heroic Strength
4117,Heroic Strength
4118,Heroic Strength
4119,Heroic Strength
4120,Heroic Strength
4121,Heroic Strength
4122,Heroic Strength
4123,Heroic Strength
4124,Heroic Strength
4125,Heroic Strength
4126,Heroic Strength
4127,Heroic Strength
4128,Heroic Strength
4129,Heroic Strength
4130,Banish Burning Exile
4131,Banish Cresting Exile
4132,Banish Thundering Exile
4133,Bruise
4134,Bruise
4135,Bruise
4136,Bruise
4137,Bruise
4138,Bruise
4139,Bruise
4140,Bruise
4141,Summon Myzrael
4142,Feast of Prey
4143,Feast of Prey
4144,Spider Poison
4146,Enraged Howl
4147,Enraged Howl
4148,Growl of Fortitude
4149,Toughen Hide
4150,Eye Peck
4152,Detect Elven Gems
4153,Guile of the Raptor
4154,Ferocity
4159,Tight Pinch
4160,Quick Snap
4161,Quick Snap
4164,Throw Rock
4165,Throw Rock II
4166,Vulnerable
4167,Web
4168,Web II
4169,Web III
4170,Cannon Ball
4171,Cat's Agility
4172,Cat's Agility
4173,Cat's Agility
4174,Cat's Agility
4175,Cat's Agility
4176,Cat's Agility
4177,Cat's Agility
4178,Cat's Agility
4187,Great Stamina
4188,Great Stamina
4189,Great Stamina
4190,Great Stamina
4191,Great Stamina
4192,Great Stamina
4193,Great Stamina
4194,Great Stamina
4195,Great Stamina
4196,Great Stamina
4197,Great Stamina
4198,Great Stamina
4199,Great Stamina
4200,Great Stamina
4201,Great Stamina
4202,Great Stamina
4204,Mighty Intellect
4205,Mighty Intellect
4206,Mighty Intellect
4207,Mighty Intellect
4208,Mighty Intellect
4209,Healing Tongue
4210,Mighty Intellect
4211,Mighty Intellect
4212,Mighty Intellect
4221,Healing Tongue II
4222,Indomitable Spirit
4223,Indomitable Spirit
4224,Indomitable Spirit
4225,Indomitable Spirit
4226,Indomitable Spirit
4227,Indomitable Spirit
4228,Indomitable Spirit
4229,Indomitable Spirit
4231,Indomitable Spirit
4233,Indomitable Spirit
4234,Indomitable Spirit
4236,Indomitable Spirit
4238,Roar of Fortitude
4239,Activating Defenses
4240,Vital Wound
4241,Vital Wound
4242,Pester
4243,Pester Effect
4244,Open Wound Effect
4245,Open Wound
4246,Clenched Pinchers
4247,Physical Prowess
4248,Physical Prowess
4249,Physical Prowess
4250,Physical Prowess
4251,Physical Prowess
4252,Physical Prowess
4253,Physical Prowess
4254,OLDPhysical Prowess
4262,Physical Prowess
4263,Mental Acuity
4264,Mental Acuity
4265,Mental Acuity
4266,Mental Acuity
4267,Mental Acuity
4268,Mental Acuity
4269,Mental Acuity
4270,Mental Acuity
4279,Consume Flesh
4280,Consume Flesh
4281,Quickness
4282,Stomp
4283,Stomp
4284,Tendon Slice
4285,Tendon Slice
4286,Poisonous Spit
4287,Sword Mastery
4289,Axe Mastery
4290,Axe Mastery
4293,Mace Mastery
4294,Mace Mastery
4297,Dagger Mastery
4298,Dagger Mastery
4301,Sword Finesse
4302,Sword Finesse
4303,Sword Finesse
4304,Sword Finesse
4305,Sword Finesse
4306,Sword Finesse
4307,Axe Finesse
4308,Axe Finesse
4309,Axe Finesse
4312,Strider Presence
4315,Rabid Maw
4316,Rabid Maw
4317,Eye Peck
4318,Guile of the Raptor
4319,Enchant Azure Agate
4320,Trelane's Freezing Touch
4321,Stasis Test
4328,Mace Finesse
4329,Mace Finesse
4330,Mace Finesse
4334,Axe Specialization
4335,Axe Specialization
4336,Axe Specialization
4337,Axe Specialization
4338,Axe Specialization
4339,Axe Specialization
4340,Axe Specialization
4341,Axe Specialization
4342,Axe Specialization
4350,Sword Specialization
4351,Sword Specialization
4352,Sword Specialization
4353,Sword Specialization
4354,Sword Specialization
4355,Sword Specialization
4356,Sword Specialization
4357,Sword Specialization
4359,Sword Specialization
4361,Sword Specialization
4363,Sword Specialization
4364,Sword Specialization
4366,Mace Specialization
4368,Mace Specialization
4369,Mace Specialization
4370,Mace Specialization
4371,Mace Specialization
4372,Mace Specialization
4373,Mace Specialization
4374,Mace Specialization
4375,Mace Specialization
4377,Mace Specialization
4382,Dagger Specialization
4384,Dagger Specialization
4385,Dagger Specialization
4386,Dagger Specialization
4387,Dagger Specialization
4388,Dagger Specialization
4389,Dagger Specialization
4390,Dagger Specialization
4398,2H Axe Mastery
4400,2H Axe Mastery
4402,2H Mace Mastery
4405,2H Mace Mastery
4406,2H Sword Mastery
4408,2H Sword Mastery
4410,Staff Mastery
4412,Staff Mastery
4414,2H Axe Finesse
4416,2H Axe Finesse
4417,2H Axe Finesse
4418,2H Sword Power
4420,2H Sword Power
4421,2H Sword Power
4423,2H Sword Power
4425,Spider Poison
4426,2H Mace Finesse
4428,2H Mace Finesse
4429,2H Mace Finesse
4433,Melee Finesse
4435,Melee Finesse
4436,Immolation
4437,Melee Finesse
4440,2H Axe Specialization
4442,2H Axe Specialization
4443,2H Axe Specialization
4444,2H Axe Specialization
4445,2H Axe Specialization
4446,2H Axe Specialization
4447,2H Axe Specialization
4448,2H Axe Specialization
4456,2H Sword Specialization
4458,2H Sword Specialization
4459,2H Sword Specialization
4460,2H Sword Specialization
4461,2H Sword Specialization
4462,2H Sword Specialization
4463,2H Sword Specialization
4464,2H Sword Specialization
4472,2H Mace Specialization
4474,2H Mace Specialization
4475,2H Mace Specialization
4476,2H Mace Specialization
4477,2H Mace Specialization
4478,2H Mace Specialization
4479,2H Mace Specialization
4480,2H Mace Specialization
4488,Staff Specialization
4490,Staff Specialization
4491,Staff Specialization
4492,Staff Specialization
4493,Staff Specialization
4494,Staff Specialization
4495,Staff Specialization
4496,Staff Specialization
4500,Staff Specialization
4504,Jeff Dummy 1
4505,Jeff Dummy 2
4506,CHU's QUEST SPELL
4507,Target Dummy Spawn Effect
4508,Minor Discolored Healing Potion
4511,Phase Shift
4514,Consuming Rage
4517,Meditation
4518,Meditation
4519,Meditation
4520,Wide Sweep
4524,Demonic Immolation
4525,Demonic Immolation Passive
4526,Mass Dispell
4527,Toughness
4528,Toughness
4529,Toughness
4530,Toughness
4531,Toughness
4532,Toughness
4533,Toughness
4538,Extract Essence
4539,Strength of the Ages
4540,Holy Resist
4541,Holy Resist
4542,Holy Resist
4543,Holy Resist
4544,Holy Resist
4545,Holy Resist
4546,Holy Resist
4547,Fire Resist
4548,Nature Resist
4549,Frost Resist
4550,Shadow Resist
4551,Fire Resist
4552,Fire Resist
4553,Fire Resist
4554,Fire Resist
4555,Fire Resist
4556,Fire Resist
4557,Fire Resist
4558,Nature Resist
4559,Nature Resist
4560,Nature Resist
4561,Nature Resist
4562,Nature Resist
4563,Nature Resist
4564,Nature Resist
4565,Frost Resist
4566,Frost Resist
4567,Frost Resist
4568,Frost Resist
4569,Frost Resist
4570,Frost Resist
4571,Frost Resist
4572,Shadow Resist
4573,Shadow Resist
4574,Shadow Resist
4575,Shadow Resist
4576,Shadow Resist
4577,Shadow Resist
4578,Shadow Resist
4579,Magic Resist
4580,Magic Resist
4581,Magic Resist
4582,Magic Resist
4583,Magic Resist
4584,Magic Resist
4585,Magic Resist
4586,Magic Resist
4617,Frost Resist
4618,Frost Resist
4619,Frost Resist
4620,Frost Resist
4625,Shadow Resist
4629,Rain of Fire
4630,Phase Shift
4631,Beast Slayer
4632,Beast Slayer
4633,Beast Slayer
4634,Beast Slayer
4635,Beast Slayer
4636,Beast Slayer
4637,Beast Slayer (OLD)
4645,Demon Slayer
4646,Demon Slayer
4647,Demon Slayer
4648,Demon Slayer
4649,Demon Slayer
4650,Demon Slayer
4651,Demon Slayer (OLD)
4652,Demon Slayer (OLD)
4661,Dragon Slayer
4662,Dragon Slayer
4663,Dragon Slayer
4664,Dragon Slayer
4665,Dragon Slayer
4666,Dragon Slayer
4667,Dragon Slayer (OLD)
4668,Dragon Slayer (OLD)
4678,Elemental Slayer
4680,Elemental Slayer
4681,Elemental Slayer
4683,Elemental Slayer
4684,Elemental Slayer
4685,Elemental Slayer
4687,Elemental Slayer (OLD)
4688,Elemental Slayer (OLD)
4697,Giant Slayer
4699,Giant Slayer
4700,Giant Slayer
4701,Giant Slayer
4702,Giant Slayer
4703,Giant Slayer
4705,Giant Slayer (OLD)
4706,Giant Slayer (OLD)
4710,Giant Slayer
4714,Undead Slayer
4715,Growl of Fortitude
4717,Undead Slayer
4718,Undead Slayer
4719,Undead Slayer
4720,Undead Slayer
4721,Undead Slayer
4722,Undead Slayer
4723,Undead Slayer (OLD)
4731,Enraging Bite
4732,Roar of Fortitude
4733,Gore
4734,Toughen Hide
4735,Vital Wound
4736,Flight of the Peregrine
4737,Eye Peck
4740,Ferocity
4741,Open Wound
4742,Tough Shell
4743,Tough Shell
4744,Tough Shell
4745,Tough Shell
4746,Tight Pinch
4747,Clenched Pinchers
4748,Quick Snap
4750,Consume Flesh
4751,Dodge Mastery
4752,Dodge Mastery
4758,Parry Mastery
4759,Parry Mastery
4760,Shield Blocking
4762,Shield Blocking
4763,Shield Blocking
4766,Rapid Gallop
4767,Stomp
4768,Feast of Prey
4769,Vulnerable
4770,Tendon Slice
4771,Bruise
4772,Bruise
4773,Bruise
4774,Bruise
4775,Throw Rock
4776,Throw Rock
4777,Quickness
4778,Lightning Reflexes
4780,Lightning Reflexes
4782,Web
4783,Web
4785,Web
4786,Holy Affinity
4788,Fire Affinity
4790,Fire Affinity
4792,Nature Affinity
4794,Nature Affinity
4796,Frost Affinity
4798,Frost Affinity
4801,Teleport
4804,Poisonous Spit
4805,Distracting Spit
4806,Distracting Spit
4807,Healing Tongue
4808,Healing Tongue
4810,(OLD) Magic Focus
4811,(Old) Magic Focus
4814,Strider Presence
4815,Enraged Howl
4816,Rabid Maw
4832,Fire Specialization
4834,Fire Specialization
4835,Fire Specialization
4836,Fire Specialization
4837,Fire Specialization
4838,Fire Specialization
4839,Fire Specialization
4840,Fire Specialization
4848,Nature Specialization
4850,Nature Specialization
4851,Nature Specialization
4852,Nature Specialization
4853,Nature Specialization
4854,Nature Specialization
4855,Nature Specialization
4856,Nature Specialization
4864,Frost Specialization
4866,Frost Specialization
4867,Frost Specialization
4868,Frost Specialization
4869,Frost Specialization
4870,Frost Specialization
4871,Frost Specialization
4872,Frost Specialization
4880,Shadow Specialization
4882,Shadow Specialization
4883,Shadow Specialization
4884,Shadow Specialization
4885,Shadow Specialization
4886,Shadow Specialization
4887,Shadow Specialization
4888,Shadow Specialization
4896,Bow Mastery
4897,Bow Mastery
4900,Gun Mastery
4902,Gun Mastery
4904,Thrown Mastery
4907,Thrown Mastery
4909,Thrown Finesse
4913,Thrown Finesse II
4914,Thrown Finesse III
4915,Bow Power
4917,Bow Power
4918,Bow Power
4920,Bow Power
4921,Gun Power
4922,Gun Power
4923,Gun Power
4924,Gun Power
4928,Summon Cresting Exile
4929,Summon Burning Exile
4930,Summon Thundering Exile
4931,Summon Rumbling Exile
4932,Ward of Myzrael
4933,Prismatic Form: Fire
4934,Prismatic Form: Earth
4935,Prismatic Form: Water
4936,Prismatic Form: Thunder
4937,Summon Prismatic Exiles
4938,Myzrael Earthquake
4940,Spider Poison
4941,Stoneshield
4942,Lesser Stoneshield Potion
4945,Summon Dagun
4946,Summon Tamed Wolf
4947,Magic Backlash
4948,Kinelory's Bear Form
4950,Summon Helcular's Puppets
4951,Helcular's Puppets Passive
4952,Helcular's Ward
4954,Break Tool
4955,Fist of Stone
4960,Create Fervor Potion (New)
4961,Resupply
4962,Encasing Webs
4970,Draw from the Earth
4971,Healing Ward
4972,Healing Ward V Passive
4974,Wither Touch
4975,Cleanse Winterhoof Well
4976,Filling
4977,Cleanse Thunderhorn Well
4978,Cleanse Wildmane Well
4979,Quick Flame Ward
