ID,StartEvent,EndEvent,StartMinOffsetMs,StartMaxOffsetMs,EndMinOffsetMs,EndMaxOffsetMs,TargetType,SpellVisualKitID,Field_10_0_0_44649_008,Field_10_0_0_44649_009,SpellVisualID
639,1,2,0,0,0,0,1,171,0,0,8733
640,3,13,0,0,0,0,1,388,0,0,8733
641,6,13,0,0,0,0,1,12178,0,0,8733
642,6,13,0,0,0,0,2,12178,0,0,8733
644,7,8,0,0,0,0,2,668,0,0,8733
645,1,2,0,0,0,0,1,114,0,0,8734
646,3,13,0,0,0,0,1,118,0,0,8734
648,7,8,0,0,0,0,2,535,0,0,8734
649,3,13,0,0,0,0,1,7442,0,0,8736
650,6,13,0,0,0,0,1,7087,0,0,8736
651,6,13,0,0,0,0,2,7087,0,0,8736
652,5,13,0,0,0,0,3,3270,0,0,8736
654,7,8,0,0,0,0,2,3450,0,0,8739
656,7,8,0,0,0,0,2,6858,0,0,8740
657,3,13,0,0,0,0,1,3595,0,0,8185
658,6,13,0,0,0,0,3,9275,0,0,8185
659,1,2,0,0,0,0,1,217,0,0,4859
660,3,13,0,0,0,0,1,218,0,0,4859
661,6,13,0,0,0,0,1,117,0,0,4859
662,6,13,0,0,0,0,2,117,0,0,4859
664,7,8,0,0,0,0,2,349,0,0,4859
665,6,13,0,0,0,0,3,9166,0,0,4859
666,1,2,0,0,0,0,1,726,0,0,4879
667,3,13,0,0,0,0,1,539,0,0,4879
669,7,8,0,0,0,0,2,564,0,0,4879
670,6,13,0,0,0,0,1,2750,0,0,4880
671,6,13,0,0,0,0,2,2750,0,0,4880
672,6,13,0,0,0,0,3,9220,0,0,4880
673,1,2,0,0,0,0,1,161,0,0,4899
674,3,13,0,0,0,0,1,167,0,0,4899
676,7,8,0,0,0,0,2,4290,0,0,4899
677,6,13,0,0,0,0,3,9210,0,0,4899
678,1,2,0,0,0,0,1,4849,0,0,4919
679,3,13,0,0,0,0,1,13364,0,0,4919
680,6,13,0,0,0,0,1,2750,0,0,4919
681,6,13,0,0,0,0,2,2750,0,0,4919
682,6,13,0,0,0,0,3,9220,0,0,4919
683,3,13,0,0,0,0,1,988,0,0,5919
684,6,13,0,0,0,0,1,2350,0,0,5919
685,6,13,0,0,0,0,2,2350,0,0,5919
687,7,8,0,0,0,0,2,6392,0,0,5920
688,11,12,0,0,0,0,2,8,0,0,5920
689,11,12,0,0,0,0,2,5409,0,0,6019
690,1,2,0,0,0,0,1,5629,0,0,6039
691,3,13,0,0,0,0,1,5629,0,0,6039
692,6,13,0,0,0,0,1,4210,0,0,6039
693,6,13,0,0,0,0,2,4210,0,0,6039
694,11,12,0,0,0,0,2,3377,0,0,6039
696,7,8,0,0,0,0,2,3531,0,0,6041
697,3,13,0,0,0,0,1,172,0,0,6042
698,6,13,0,0,0,0,1,5450,0,0,6042
699,6,13,0,0,0,0,2,5450,0,0,6042
700,3,13,0,0,0,0,1,356,0,0,6043
701,6,13,0,0,0,0,1,348,0,0,6043
702,6,13,0,0,0,0,2,348,0,0,6043
704,7,8,0,0,0,0,2,33,0,0,6043
705,3,13,0,0,0,0,1,172,0,0,16017
706,6,13,0,0,0,0,1,14846,0,0,16017
707,6,13,0,0,0,0,2,14846,0,0,16017
708,6,13,0,0,0,0,1,1026,0,0,16028
709,6,13,0,0,0,0,2,1026,0,0,16028
710,5,13,0,0,0,0,3,12919,0,0,16028
711,9,10,0,0,0,0,3,14863,0,0,16028
713,7,8,0,0,0,0,2,6910,0,0,8084
714,1,2,0,0,0,0,1,217,0,0,8085
715,3,13,0,0,0,0,1,218,0,0,8085
716,6,13,0,0,0,0,1,2730,0,0,8085
717,6,13,0,0,0,0,2,2730,0,0,8085
718,6,13,0,0,0,0,1,6912,0,0,8087
719,6,13,0,0,0,0,2,6912,0,0,8087
721,7,8,0,0,0,0,2,6911,0,0,8087
722,3,13,0,0,0,0,1,6916,0,0,8090
723,6,13,0,0,0,0,1,117,0,0,8090
724,6,13,0,0,0,0,2,117,0,0,8090
725,6,13,0,0,0,0,3,4850,0,0,8090
726,6,13,0,0,0,0,1,6920,0,0,8097
727,6,13,0,0,0,0,2,6920,0,0,8097
728,6,13,0,0,0,0,1,6965,0,0,8101
729,6,13,0,0,0,0,2,6965,0,0,8101
730,3,13,0,0,0,0,1,37,0,0,8105
732,7,8,0,0,0,0,2,6926,0,0,8105
733,1,2,0,0,0,0,1,4451,0,0,8210
734,3,13,0,0,0,0,1,7006,0,0,8210
735,6,13,0,0,0,0,1,76,0,0,8210
736,6,13,0,0,0,0,2,76,0,0,8210
738,7,8,0,0,0,0,2,235,0,0,8210
739,3,13,0,0,0,0,1,6377,0,0,7268
740,6,13,0,0,0,0,1,702,0,0,7268
741,6,13,0,0,0,0,2,702,0,0,7268
743,7,8,0,0,0,0,2,1805,0,0,7268
744,6,13,0,0,0,0,3,9180,0,0,7268
745,6,13,0,0,0,0,1,264,0,0,7472
746,6,13,0,0,0,0,2,264,0,0,7472
747,1,2,0,0,0,0,1,196,0,0,144
748,3,13,0,0,0,0,1,204,0,0,144
749,6,13,0,0,0,0,1,214,0,0,144
750,6,13,0,0,0,0,2,214,0,0,144
751,3,13,0,0,0,0,1,356,0,0,145
752,6,13,0,0,0,0,1,283,0,0,145
753,6,13,0,0,0,0,2,283,0,0,145
755,7,8,0,0,0,0,2,360,0,0,145
756,3,13,0,0,0,0,1,237,0,0,147
758,6,13,0,0,0,0,2,232,0,0,147
760,7,8,0,0,0,0,2,242,0,0,149
761,1,2,0,0,0,0,1,114,0,0,150
762,3,13,0,0,0,0,1,3269,0,0,150
764,7,8,0,0,0,0,2,243,0,0,150
765,1,2,0,0,0,0,1,114,0,0,151
766,3,13,0,0,0,0,1,118,0,0,151
768,7,8,0,0,0,0,2,244,0,0,151
769,1,2,0,0,0,0,1,186,0,0,152
770,3,13,0,0,0,0,1,189,0,0,152
771,6,13,0,0,0,0,1,456,0,0,152
772,6,13,0,0,0,0,2,456,0,0,152
773,6,13,0,0,0,0,1,251,0,0,153
774,6,13,0,0,0,0,2,251,0,0,153
775,3,13,0,0,0,0,1,253,0,0,155
776,6,13,0,0,0,0,1,410,0,0,155
777,6,13,0,0,0,0,2,410,0,0,155
778,1,2,0,0,0,0,1,159,0,0,156
779,3,13,0,0,0,0,1,267,0,0,158
780,6,13,0,0,0,0,1,254,0,0,158
781,6,13,0,0,0,0,2,254,0,0,158
782,11,12,0,0,0,0,2,11029,0,0,159
783,3,13,0,0,0,0,1,750,0,0,160
784,6,13,0,0,0,0,1,831,0,0,160
785,6,13,0,0,0,0,2,831,0,0,160
786,1,2,0,0,0,0,1,403,0,0,161
787,3,13,0,0,0,0,1,260,0,0,161
788,1,2,0,0,0,0,1,171,0,0,162
789,3,13,0,0,0,0,1,172,0,0,162
790,6,13,0,0,0,0,1,1006,0,0,162
791,6,13,0,0,0,0,2,1006,0,0,162
792,3,13,0,0,0,0,1,265,0,0,164
794,7,8,0,0,0,0,2,814,0,0,164
795,11,12,0,0,0,0,2,284,0,0,164
796,3,13,0,0,0,0,1,265,0,0,165
797,6,13,0,0,0,0,1,264,0,0,165
798,6,13,0,0,0,0,2,264,0,0,165
799,11,12,0,0,0,0,2,473,0,0,165
800,1,2,0,0,0,0,1,280,0,0,171
801,3,13,0,0,0,0,1,281,0,0,171
802,1,2,0,0,0,0,1,17,0,0,172
803,6,13,0,0,0,0,1,220,0,0,172
804,6,13,0,0,0,0,2,220,0,0,172
806,7,8,0,0,0,0,2,69,0,0,172
808,6,13,0,0,0,0,1,47785,0,0,174
809,6,13,0,0,0,0,4,47785,0,0,174
811,6,13,0,0,0,0,2,298,0,0,174
812,1,2,0,0,0,0,1,307,0,0,176
813,3,13,0,0,0,0,1,308,0,0,176
814,3,13,0,0,0,0,1,948,0,0,177
816,7,8,0,0,0,0,2,293,0,0,177
817,11,12,0,0,0,0,2,402,0,0,177
818,3,13,0,0,0,0,1,367,0,0,178
819,6,13,0,0,0,0,1,295,0,0,178
820,6,13,0,0,0,0,2,295,0,0,178
821,3,13,0,0,0,0,1,948,0,0,8599
823,7,8,0,0,0,0,2,949,0,0,8599
824,11,12,0,0,0,0,2,7101,0,0,8599
825,1,2,0,0,0,0,1,114,0,0,8600
826,3,13,0,0,0,0,1,118,0,0,8600
827,6,13,0,0,0,0,1,2350,0,0,8600
828,6,13,0,0,0,0,2,2350,0,0,8600
829,5,13,0,0,0,0,3,9338,0,0,8600
831,7,8,0,0,0,0,2,370,0,0,8602
832,1,2,0,0,0,0,1,7350,0,0,8603
833,3,13,0,0,0,0,1,7351,0,0,8603
834,6,13,0,0,0,0,1,232,0,0,8603
835,6,13,0,0,0,0,2,232,0,0,8603
836,3,13,0,0,0,0,1,7352,0,0,8604
837,6,13,0,0,0,0,1,3153,0,0,8604
838,6,13,0,0,0,0,2,3153,0,0,8604
839,3,13,0,0,0,0,1,160,0,0,8605
841,7,8,0,0,0,0,2,285,0,0,8605
842,3,13,0,0,0,0,1,202,0,0,8606
843,6,13,0,0,0,0,1,4991,0,0,8606
844,6,13,0,0,0,0,2,4991,0,0,8606
846,7,8,0,0,0,0,2,3531,0,0,8606
847,3,13,0,0,0,0,1,7353,0,0,8607
848,6,13,0,0,0,0,1,317,0,0,8607
849,6,13,0,0,0,0,2,317,0,0,8607
850,1,2,0,0,0,0,1,30,0,0,8609
851,3,13,0,0,0,0,1,38,0,0,8609
852,6,13,0,0,0,0,1,2750,0,0,8609
853,6,13,0,0,0,0,2,2750,0,0,8609
855,7,8,0,0,0,0,2,235,0,0,8609
856,5,13,0,0,0,0,3,9213,0,0,8609
857,6,13,0,0,0,0,1,885,0,0,8612
858,6,13,0,0,0,0,2,885,0,0,8612
860,7,8,0,0,0,0,2,906,0,0,8612
861,3,13,0,0,0,0,1,438,0,0,8614
862,6,13,0,0,0,0,1,1006,0,0,8614
863,6,13,0,0,0,0,2,1006,0,0,8614
864,1,2,0,0,0,0,1,7357,0,0,8615
865,3,13,0,0,0,0,1,118,0,0,8615
866,1,2,0,0,0,0,1,6861,0,0,8400
867,11,12,0,0,0,0,2,7176,0,0,8400
868,1,2,0,0,0,0,1,60,0,0,8404
869,3,13,0,0,0,0,1,61,0,0,8404
870,6,13,0,0,0,0,1,76,0,0,8404
871,6,13,0,0,0,0,2,76,0,0,8404
873,7,8,0,0,0,0,2,235,0,0,8404
874,9,10,0,0,0,0,3,9384,0,0,8404
875,6,13,0,0,0,0,3,9278,0,0,8409
876,1,2,0,0,0,0,1,223,0,0,332
877,3,13,0,0,0,0,1,356,0,0,332
878,6,13,0,0,0,0,1,419,0,0,332
879,6,13,0,0,0,0,2,419,0,0,332
881,7,8,0,0,0,0,2,349,0,0,332
882,1,2,0,0,0,0,1,60,0,0,333
883,3,13,0,0,0,0,1,61,0,0,333
884,6,13,0,0,0,0,1,494,0,0,333
885,6,13,0,0,0,0,2,494,0,0,333
886,1,2,0,0,0,0,1,345,0,0,334
887,3,13,0,0,0,0,1,181,0,0,334
888,6,13,0,0,0,0,1,495,0,0,334
889,6,13,0,0,0,0,2,495,0,0,334
890,1,2,0,0,0,0,1,217,0,0,336
891,3,13,0,0,0,0,1,218,0,0,336
892,6,13,0,0,0,0,1,498,0,0,336
893,6,13,0,0,0,0,2,498,0,0,336
895,7,8,0,0,0,0,2,36927,0,0,336
896,1,2,0,0,0,0,1,99,0,0,337
897,3,13,0,0,0,0,1,270,0,0,337
899,6,13,0,0,0,0,2,500,0,0,337
900,1,2,0,0,0,0,1,60,0,0,338
901,3,13,0,0,0,0,1,61,0,0,338
902,6,13,0,0,0,0,1,501,0,0,338
903,6,13,0,0,0,0,2,501,0,0,338
904,3,13,0,0,0,0,1,26126,0,0,342
905,6,13,0,0,0,0,1,11065,0,0,342
906,6,13,0,0,0,0,2,11065,0,0,342
907,3,13,0,0,0,0,1,1624,0,0,8035
908,6,13,0,0,0,0,1,702,0,0,8035
909,6,13,0,0,0,0,2,702,0,0,8035
911,7,8,0,0,0,0,2,6867,0,0,8035
912,1,2,0,0,0,0,1,36988,0,0,775
913,6,13,0,0,0,0,1,837,0,0,775
914,6,13,0,0,0,0,2,837,0,0,775
915,6,13,0,0,0,0,1,286,0,0,19199
916,6,13,0,0,0,0,2,286,0,0,19199
917,5,13,0,0,0,0,3,18538,0,0,19199
918,1,2,0,0,0,0,1,801,0,0,3639
919,3,13,0,0,0,0,1,368,0,0,3639
920,6,13,0,0,0,0,1,3149,0,0,3639
921,6,13,0,0,0,0,2,3149,0,0,3639
922,1,2,0,0,0,0,1,3151,0,0,3640
923,3,13,0,0,0,0,1,3151,0,0,3640
925,7,8,0,0,0,0,2,3150,0,0,3640
926,11,12,0,0,0,0,2,3150,0,0,3640
927,1,2,0,0,0,0,1,562,0,0,562
928,3,13,0,0,0,0,1,37,0,0,562
930,7,8,0,0,0,0,2,325,0,0,562
931,6,13,0,0,0,0,1,283,0,0,8655
932,6,13,0,0,0,0,2,283,0,0,8655
934,7,8,0,0,0,0,2,7421,0,0,8710
936,7,8,0,0,0,0,2,235,0,0,8972
937,6,13,0,0,0,0,3,9290,0,0,8972
938,11,12,0,0,0,0,2,716,0,0,8972
939,6,13,0,0,0,0,1,7615,0,0,8992
940,6,13,0,0,0,0,2,7615,0,0,8992
942,7,8,0,0,0,0,2,7614,0,0,8992
944,7,8,0,0,0,0,2,7654,0,0,9032
945,8,13,0,0,0,0,2,53142,0,0,9032
946,3,13,0,0,0,0,1,4509,0,0,9143
948,7,8,0,0,0,0,2,7764,0,0,9143
949,1,2,0,0,0,0,1,7742,0,0,9148
950,3,13,0,0,0,0,1,7770,0,0,9148
951,6,13,0,0,0,0,3,2064,0,0,9148
952,1,2,0,0,0,0,1,7901,0,0,9288
953,3,13,0,0,0,0,1,7902,0,0,9288
954,6,13,0,0,0,0,1,7817,0,0,9288
955,6,13,0,0,0,0,2,7817,0,0,9288
956,3,13,0,0,0,0,1,7903,0,0,9289
957,6,13,0,0,0,0,1,6922,0,0,8099
958,6,13,0,0,0,0,2,6922,0,0,8099
959,1,2,0,0,0,0,1,36,0,0,8132
960,3,13,0,0,0,0,1,37,0,0,8132
961,6,13,0,0,0,0,1,3031,0,0,8132
962,6,13,0,0,0,0,2,3031,0,0,8132
964,7,8,0,0,0,0,2,6742,0,0,8132
965,6,13,0,0,0,0,3,9167,0,0,8132
966,6,13,0,0,0,0,1,1167,0,0,8149
967,6,13,0,0,0,0,2,1167,0,0,8149
969,7,8,0,0,0,0,2,653,0,0,8149
970,6,13,0,0,0,0,3,9289,0,0,8177
971,1,2,0,0,0,0,1,6924,0,0,8204
972,3,13,0,0,0,0,1,1924,0,0,8204
973,6,13,0,0,0,0,1,220,0,0,8204
974,6,13,0,0,0,0,2,220,0,0,8204
975,6,13,0,0,0,0,1,219,0,0,7516
976,6,13,0,0,0,0,2,219,0,0,7516
977,6,13,0,0,0,0,3,14146,0,0,7540
978,1,2,0,0,0,0,1,114,0,0,7478
979,3,13,0,0,0,0,1,118,0,0,7478
980,6,13,0,0,0,0,1,219,0,0,7478
981,6,13,0,0,0,0,2,219,0,0,7478
982,6,13,0,0,0,0,1,6550,0,0,7531
983,6,13,0,0,0,0,2,6550,0,0,7531
985,7,8,0,0,0,0,2,349,0,0,767
986,6,13,0,0,0,0,1,437,0,0,6479
987,6,13,0,0,0,0,2,437,0,0,6479
989,7,8,0,0,0,0,2,7111,0,0,8332
990,3,13,0,0,0,0,1,3371,0,0,3947
991,6,13,0,0,0,0,3,9228,0,0,3947
992,1,2,0,0,0,0,1,23794,0,0,4259
993,3,13,0,0,0,0,1,44,0,0,4259
994,6,13,0,0,0,0,1,437,0,0,4259
995,6,13,0,0,0,0,2,437,0,0,4259
996,6,13,0,0,0,0,1,1005,0,0,7040
997,6,13,0,0,0,0,2,1005,0,0,7040
998,6,13,0,0,0,0,3,9233,0,0,7040
999,3,13,0,0,0,0,1,6271,0,0,7161
1000,6,13,0,0,0,0,1,3031,0,0,7161
1001,6,13,0,0,0,0,2,3031,0,0,7161
1003,7,8,0,0,0,0,2,564,0,0,7161
1004,3,13,0,0,0,0,1,844,0,0,7246
1005,6,13,0,0,0,0,1,987,0,0,7246
1006,6,13,0,0,0,0,2,987,0,0,7246
1007,1,2,0,0,0,0,1,2371,0,0,8236
1008,3,13,0,0,0,0,1,37,0,0,8236
1009,6,13,0,0,0,0,1,220,0,0,8236
1010,6,13,0,0,0,0,2,220,0,0,8236
1011,1,2,0,0,0,0,1,6861,0,0,7882
1012,3,13,0,0,0,0,1,8712,0,0,7882
1014,7,8,0,0,0,0,2,8680,0,0,7882
1016,7,8,0,0,0,0,2,349,0,0,7920
1017,5,13,0,0,0,0,3,9322,0,0,7920
1018,1,2,0,0,0,0,1,4969,0,0,7831
1019,3,13,0,0,0,0,1,38,0,0,7831
1020,6,13,0,0,0,0,1,2750,0,0,7831
1021,6,13,0,0,0,0,2,2750,0,0,7831
1023,7,8,0,0,0,0,2,6579,0,0,7831
1025,7,8,0,0,0,0,2,402,0,0,7936
1027,7,8,0,0,0,0,2,5951,0,0,6632
1028,1,2,0,0,0,0,1,899,0,0,5779
1029,3,13,0,0,0,0,1,1184,0,0,5779
1030,6,13,0,0,0,0,1,348,0,0,5779
1031,6,13,0,0,0,0,2,348,0,0,5779
1033,7,8,0,0,0,0,2,33,0,0,5779
1034,3,13,0,0,0,0,1,1644,0,0,8242
1035,6,13,0,0,0,0,1,4991,0,0,8242
1036,6,13,0,0,0,0,2,4991,0,0,8242
1038,7,8,0,0,0,0,2,6651,0,0,8242
1039,1,2,0,0,0,0,1,195,0,0,5159
1040,3,13,0,0,0,0,1,160,0,0,5159
1042,7,8,0,0,0,0,2,2849,0,0,5159
1043,1,2,0,0,0,0,1,192,0,0,3400
1044,3,13,0,0,0,0,1,190,0,0,3400
1045,6,13,0,0,0,0,1,3030,0,0,3400
1046,6,13,0,0,0,0,2,3030,0,0,3400
1047,6,13,0,0,0,0,1,6606,0,0,7631
1048,6,13,0,0,0,0,2,6606,0,0,7631
1049,1,2,0,0,0,0,1,2065,0,0,2741
1050,3,13,0,0,0,0,1,1486,0,0,2741
1051,6,13,0,0,0,0,3,1944,0,0,2741
1052,11,12,0,0,0,0,2,729,0,0,2741
1053,3,13,0,0,0,0,1,1004,0,0,2742
1054,11,12,0,0,0,0,2,42958,0,0,2756
1055,1,2,0,0,0,0,1,7184,0,0,8415
1056,3,13,0,0,0,0,1,6871,0,0,8415
1058,7,8,0,0,0,0,2,7187,0,0,8417
1059,6,13,0,0,0,0,3,9281,0,0,8418
1060,3,13,0,0,0,0,1,7188,0,0,8419
1062,7,8,0,0,0,0,2,7206,0,0,8440
1063,3,13,0,0,0,0,1,300,0,0,8449
1064,6,13,0,0,0,0,1,54,0,0,8449
1065,6,13,0,0,0,0,2,54,0,0,8449
1066,1,2,0,0,0,0,1,161,0,0,8458
1067,3,13,0,0,0,0,1,7226,0,0,8458
1068,6,13,0,0,0,0,1,419,0,0,8458
1069,6,13,0,0,0,0,2,419,0,0,8458
1070,6,13,0,0,0,0,1,419,0,0,8465
1071,6,13,0,0,0,0,2,419,0,0,8465
1072,3,13,0,0,0,0,1,1184,0,0,8469
1073,6,13,0,0,0,0,1,2750,0,0,8469
1074,6,13,0,0,0,0,2,7011,0,0,8469
1075,5,13,0,0,0,0,3,9316,0,0,8469
1076,6,13,0,0,0,0,1,4709,0,0,8470
1077,6,13,0,0,0,0,2,4709,0,0,8470
1078,1,2,0,0,0,0,1,358,0,0,613
1079,11,12,0,0,0,0,2,445,0,0,613
1080,1,2,0,0,0,0,1,345,0,0,630
1081,3,13,0,0,0,0,1,37,0,0,630
1082,6,13,0,0,0,0,1,702,0,0,630
1083,6,13,0,0,0,0,2,702,0,0,630
1085,7,8,0,0,0,0,2,6742,0,0,7865
1086,1,2,0,0,0,0,1,196,0,0,7875
1087,3,13,0,0,0,0,1,204,0,0,7875
1088,6,13,0,0,0,0,1,4991,0,0,7875
1089,6,13,0,0,0,0,2,4991,0,0,7875
1090,1,2,0,0,0,0,1,302,0,0,7881
1091,3,13,0,0,0,0,1,302,0,0,7881
1093,7,8,0,0,0,0,2,6751,0,0,7881
1094,1,2,0,0,0,0,1,114,0,0,4208
1095,3,13,0,0,0,0,1,118,0,0,4208
1096,6,13,0,0,0,0,1,2350,0,0,4208
1097,6,13,0,0,0,0,2,2350,0,0,4208
1098,1,2,0,0,0,0,1,266,0,0,4220
1099,3,13,0,0,0,0,1,267,0,0,4220
1100,6,13,0,0,0,0,1,419,0,0,4220
1101,6,13,0,0,0,0,2,419,0,0,4220
1102,1,2,0,0,0,0,1,217,0,0,7938
1103,3,13,0,0,0,0,1,218,0,0,7938
1104,6,13,0,0,0,0,1,2729,0,0,7938
1105,6,13,0,0,0,0,2,2729,0,0,7938
1106,6,13,0,0,0,0,1,117,0,0,7948
1107,6,13,0,0,0,0,2,117,0,0,7948
1109,7,8,0,0,0,0,2,20124,0,0,7948
1111,7,8,0,0,0,0,2,6805,0,0,7952
1112,6,13,0,0,0,0,1,927,0,0,891
1113,6,13,0,0,0,0,2,927,0,0,891
1114,1,2,0,0,0,0,1,60,0,0,6764
1115,3,13,0,0,0,0,1,61,0,0,6764
1117,7,8,0,0,0,0,2,6092,0,0,6764
1118,1,2,0,0,0,0,1,217,0,0,6766
1119,3,13,0,0,0,0,1,218,0,0,6766
1121,7,8,0,0,0,0,2,6094,0,0,6766
1122,1,2,0,0,0,0,1,163,0,0,6769
1123,3,13,0,0,0,0,1,2149,0,0,6769
1125,7,8,0,0,0,0,2,5330,0,0,6770
1127,7,8,0,0,0,0,2,6098,0,0,6771
1129,7,8,0,0,0,0,2,985,0,0,6772
1131,7,8,0,0,0,0,2,564,0,0,6773
1133,7,8,0,0,0,0,2,1484,0,0,6774
1134,6,13,0,0,0,0,1,6561,0,0,6775
1135,6,13,0,0,0,0,2,6561,0,0,6775
1137,7,8,0,0,0,0,2,3378,0,0,6775
1138,1,2,0,0,0,0,1,246,0,0,6777
1139,3,13,0,0,0,0,1,704,0,0,6777
1141,7,8,0,0,0,0,2,6099,0,0,6777
1142,11,12,0,0,0,0,2,6639,0,0,7677
1143,3,13,0,0,0,0,1,267,0,0,7678
1144,6,13,0,0,0,0,1,283,0,0,7678
1145,6,13,0,0,0,0,2,283,0,0,7678
1146,3,13,0,0,0,0,1,404,0,0,7681
1147,1,2,0,0,0,0,1,892,0,0,7523
1148,3,13,0,0,0,0,1,6541,0,0,7523
1149,6,13,0,0,0,0,1,282,0,0,7523
1150,6,13,0,0,0,0,2,282,0,0,7523
1151,3,13,0,0,0,0,1,181,0,0,7596
1152,6,13,0,0,0,0,1,2350,0,0,7600
1153,6,13,0,0,0,0,2,2350,0,0,7600
1155,7,8,0,0,0,0,2,33,0,0,7
1156,1,2,0,0,0,0,1,114,0,0,10
1157,3,13,0,0,0,0,1,118,0,0,10
1159,7,8,0,0,0,0,2,87,0,0,10
1160,1,2,0,0,0,0,1,17,0,0,11
1162,7,8,0,0,0,0,2,4689,0,0,12
1163,1,2,0,0,0,0,1,194,0,0,13
1164,3,13,0,0,0,0,1,202,0,0,13
1166,6,13,0,0,0,0,2,4991,0,0,13
1167,1,2,0,0,0,0,1,195,0,0,14
1168,3,13,0,0,0,0,1,203,0,0,14
1170,7,8,0,0,0,0,2,73,0,0,14
1171,1,2,0,0,0,0,1,32,0,0,15
1172,3,13,0,0,0,0,1,11,0,0,15
1174,7,8,0,0,0,0,2,73,0,0,15
1175,1,2,0,0,0,0,1,195,0,0,16
1176,3,13,0,0,0,0,1,203,0,0,16
1177,6,13,0,0,0,0,1,24,0,0,16
1178,6,13,0,0,0,0,2,24,0,0,16
1179,1,2,0,0,0,0,1,30,0,0,20
1180,3,13,0,0,0,0,1,38,0,0,20
1181,6,13,0,0,0,0,1,133,0,0,20
1182,6,13,0,0,0,0,2,133,0,0,20
1184,7,8,0,0,0,0,2,12021,0,0,21
1185,3,13,0,0,0,0,1,3595,0,0,23
1186,6,13,0,0,0,0,1,2614,0,0,23
1187,6,13,0,0,0,0,2,2614,0,0,23
1188,3,13,0,0,0,0,1,2491,0,0,2758
1190,7,8,0,0,0,0,2,821,0,0,2758
1191,3,13,0,0,0,0,1,3010,0,0,2759
1193,7,8,0,0,0,0,2,3009,0,0,2759
1194,1,2,0,0,0,0,1,4451,0,0,7592
1195,3,13,0,0,0,0,1,5851,0,0,7592
1196,6,13,0,0,0,0,1,5870,0,0,7592
1197,6,13,0,0,0,0,2,5870,0,0,7592
1199,7,8,0,0,0,0,2,5990,0,0,7592
1200,6,13,0,0,0,0,1,782,0,0,7594
1201,6,13,0,0,0,0,2,782,0,0,7594
1202,6,13,0,0,0,0,3,9249,0,0,7594
1203,3,13,0,0,0,0,1,341,0,0,7595
1205,7,8,0,0,0,0,2,6580,0,0,7595
1206,11,12,0,0,0,0,2,6581,0,0,7595
1207,3,13,0,0,0,0,1,6582,0,0,7597
1208,6,13,0,0,0,0,1,2350,0,0,7597
1209,6,13,0,0,0,0,2,2350,0,0,7597
1211,7,8,0,0,0,0,2,6583,0,0,7597
1212,1,2,0,0,0,0,1,988,0,0,7598
1213,3,13,0,0,0,0,1,3154,0,0,7598
1214,6,13,0,0,0,0,1,702,0,0,7598
1215,6,13,0,0,0,0,2,702,0,0,7598
1216,6,13,0,0,0,0,3,9233,0,0,7598
1217,3,13,0,0,0,0,1,517,0,0,7463
1218,6,13,0,0,0,0,1,220,0,0,7463
1219,6,13,0,0,0,0,2,220,0,0,7463
1221,7,8,0,0,0,0,2,18561,0,0,19284
1222,1,2,0,0,0,0,1,197,0,0,7824
1223,3,13,0,0,0,0,1,205,0,0,7824
1224,9,10,0,0,0,0,3,9372,0,0,7824
1225,3,13,0,0,0,0,1,6616,0,0,7650
1226,3,13,0,0,0,0,1,6618,0,0,7652
1228,7,8,0,0,0,0,2,7851,0,0,9232
1230,7,8,0,0,0,0,2,6384,0,0,9233
1232,7,8,0,0,0,0,2,7856,0,0,9235
1233,11,12,0,0,0,0,2,7855,0,0,9235
1234,6,13,0,0,0,0,1,7087,0,0,9236
1235,6,13,0,0,0,0,2,7087,0,0,9236
1237,7,8,0,0,0,0,2,349,0,0,9236
1238,3,13,0,0,0,0,1,7858,0,0,9237
1239,6,13,0,0,0,0,1,7087,0,0,9237
1240,6,13,0,0,0,0,2,7087,0,0,9237
1242,7,8,0,0,0,0,2,349,0,0,9237
1243,3,13,0,0,0,0,1,7857,0,0,9238
1244,1,2,0,0,0,0,1,30,0,0,16029
1245,3,13,0,0,0,0,1,38,0,0,16029
1246,6,13,0,0,0,0,1,286,0,0,16029
1247,6,13,0,0,0,0,2,286,0,0,16029
1248,1,2,0,0,0,0,1,195,0,0,16034
1249,3,13,0,0,0,0,1,14870,0,0,16034
1250,6,13,0,0,0,0,1,7387,0,0,16034
1251,6,13,0,0,0,0,2,7387,0,0,16034
1253,7,8,0,0,0,0,2,14874,0,0,16036
1254,1,2,0,0,0,0,1,6930,0,0,16038
1255,3,13,0,0,0,0,1,12585,0,0,16038
1257,7,8,0,0,0,0,2,349,0,0,16038
1258,6,13,0,0,0,0,3,9325,0,0,16038
1259,11,12,0,0,0,0,2,12586,0,0,16038
1261,7,8,0,0,0,0,2,14876,0,0,16039
1262,3,13,0,0,0,0,1,348,0,0,16042
1263,5,13,0,0,0,0,3,9713,0,0,16042
1264,3,13,0,0,0,0,1,14901,0,0,16055
1266,7,8,0,0,0,0,2,14902,0,0,16055
1267,8,13,0,0,0,0,2,14903,0,0,16055
1269,7,8,0,0,0,0,2,14909,0,0,16060
1270,11,12,0,0,0,0,2,14908,0,0,16060
1271,6,13,0,0,0,0,4,539,0,0,16061
1272,5,13,0,0,0,0,3,14783,0,0,16061
1273,1,2,0,0,0,0,1,14338,0,0,16076
