ID,EffectType,Effect,ParentSpellVisualKitID
1713,2,278106,831
1714,6,349,832
1715,5,3219,832
1716,2,278107,832
1717,6,350,833
1718,5,38,833
1719,2,278108,833
1720,6,351,834
1721,5,3219,834
1722,2,278109,834
1723,6,352,835
1724,5,3221,835
1725,2,278110,835
1726,5,38,836
1727,2,278111,836
1728,5,142190,837
1729,2,278112,837
1730,6,353,838
1731,5,3136,838
1732,2,278113,838
1733,6,354,839
1734,2,278114,839
1735,5,5574,840
1736,2,278115,840
1737,2,278116,841
1738,1,79,842
1739,5,20174,843
1740,2,278117,843
1741,5,5636,844
1742,2,278118,844
1743,6,355,845
1744,5,31142,845
1745,2,278119,845
1746,5,39,846
1747,2,278120,846
1748,5,39,847
1749,2,278121,847
1750,5,5694,849
1751,2,278122,849
1752,5,3325,850
1753,2,278123,850
1754,2,278124,850
1755,6,356,851
1756,6,357,852
1757,2,278125,852
1758,6,358,853
1759,5,12326,853
1760,5,38,854
1761,2,278126,854
1762,2,278127,854
1763,6,359,855
1764,2,278128,855
1765,2,278129,855
1766,5,1484,856
1767,2,278130,856
1768,6,360,857
1769,5,2557,857
1770,2,278131,857
1771,5,3135,858
1772,2,278132,858
1773,6,361,859
1774,5,1484,859
1775,2,278133,859
1776,2,278134,859
1777,5,3213,860
1778,2,278135,860
1779,6,362,861
1780,5,5134,861
1781,2,278136,861
1782,6,363,862
1783,2,278137,862
1784,6,364,863
1785,2,278138,863
1786,2,278139,863
1787,5,2561,864
1788,2,278140,864
1789,2,278141,864
1790,2,278142,865
1791,6,365,866
1792,5,3111,866
1793,3,3,866
1794,2,278143,866
1795,2,278144,866
1796,1,80,867
1797,5,2560,868
1798,2,278145,868
1799,2,278146,868
1800,2,278147,868
1801,2,278148,868
1802,2,278149,868
1803,2,278150,868
1804,6,366,869
1805,2,278151,869
1806,6,367,870
1807,5,5736,870
1808,2,278152,870
1809,1,81,871
1810,5,5694,884
1811,2,278153,884
1812,6,368,885
1813,6,369,886
1814,1,82,886
1815,6,370,887
1816,3,76,887
1817,2,278154,887
1818,6,371,888
1819,3,76,888
1820,2,278155,888
1821,6,372,889
1822,5,5754,890
1823,2,278156,890
1824,6,373,891
1825,6,374,892
1826,5,117863,892
1827,2,278157,892
1828,6,375,893
1829,5,2561,893
1830,2,278158,893
1831,6,376,894
1832,5,1485,894
1833,3,78,894
1834,5,3225,895
1835,2,278159,895
1836,2,278160,895
1837,6,377,896
1838,2,278161,896
1839,2,278162,896
1840,6,378,897
1841,2,278163,897
1842,2,278164,897
1843,6,379,898
1844,5,5531,898
1845,2,278165,898
1846,6,380,899
1847,2,278166,899
1848,6,381,900
1849,2,278167,901
1850,5,3134,902
1851,2,278168,902
1852,2,278169,902
1853,2,278170,902
1854,2,278171,902
1855,2,278172,902
1856,2,278173,902
1857,5,36466,903
1858,2,278174,903
1859,2,278175,903
1860,2,278176,903
1862,2,278177,904
1863,6,382,905
1864,2,278178,905
1865,6,383,906
1866,2,278179,906
1867,6,384,907
1868,5,1432,907
1869,2,278180,907
1870,1,83,907
1871,6,385,924
1872,2,278181,924
1873,2,278182,924
1874,1,84,924
1875,6,386,925
1876,5,1506,925
1877,2,278183,925
1878,2,278184,925
1879,2,278185,925
1880,6,387,926
1881,5,15582,926
1882,2,278186,926
1883,2,278187,926
1884,6,388,927
1885,5,1506,927
1886,2,278188,927
1887,6,389,928
1888,6,390,929
1889,2,278189,929
1890,2,278190,929
1891,6,391,946
1892,2,278191,946
1893,2,278192,946
1894,6,392,947
1895,6,393,948
1896,5,2560,948
1897,2,278193,948
1898,5,16560,949
1899,2,278194,949
1900,1,85,949
1901,6,394,950
1902,5,3087,950
1903,2,278195,950
1904,1,86,950
1905,6,395,951
1907,6,396,964
1908,2,278196,964
1909,6,397,965
1910,5,11791,965
1911,2,278197,965
1912,2,278198,965
1913,1,87,965
1914,6,398,984
1915,5,5636,984
1916,2,278199,984
1917,2,278200,984
1918,2,278201,984
1919,5,16552,985
1920,2,278202,985
1921,1,88,985
1922,2,278203,986
1923,6,399,987
1924,5,1484,987
1925,2,278204,987
1926,5,6539,988
1927,2,278205,988
1928,2,278206,989
1929,1,89,989
1930,1,90,989
1931,5,39,990
1932,2,278207,990
1933,5,39,991
1934,2,278208,991
1935,5,39,992
1936,2,278209,992
1937,6,400,1004
1938,5,6539,1004
1940,5,3333,1005
1941,2,278211,1005
1942,6,401,1006
1943,6,402,1007
1944,2,278212,1007
1945,6,403,1024
1946,5,1485,1024
1947,3,79,1024
1948,2,278213,1024
1949,2,278214,1024
1950,2,278215,1024
1951,6,404,1025
1952,5,1485,1025
1953,3,76,1025
1954,2,278216,1026
1955,6,405,1027
1956,5,5594,1027
1957,2,11302,1027
1958,5,1485,1028
1959,3,76,1028
1960,6,406,1044
1961,5,48,1044
1962,5,1484,1064
1964,2,278218,1064
1965,5,3373,1065
1966,2,278219,1065
1967,2,278220,1066
1968,5,1484,1067
1971,6,407,1068
1972,6,408,1069
1973,2,278223,1069
1974,6,409,1070
1975,2,278224,1070
1976,6,410,1084
1977,2,278225,1084
1978,2,278226,1084
1979,1,91,1084
1980,6,411,1104
1981,2,278227,1104
1982,2,278228,1104
1983,6,412,1124
1984,2,278229,1125
1985,2,278230,1125
1986,5,1506,1144
1987,2,278231,1144
1988,2,278232,1164
1989,2,278233,1164
1990,1,92,1164
1991,6,413,1165
1992,6,414,1166
1993,5,1484,1166
1994,2,278234,1166
1995,5,1422,1167
1996,2,278235,1167
1997,5,15010,1168
1998,2,278236,1168
1999,6,415,1184
2000,2,278237,1185
2001,2,278238,1186
2002,6,416,1187
2003,6,417,1204
2004,5,37,1204
2005,2,278239,1204
2006,5,1506,1205
2007,2,278240,1205
2008,5,5694,1206
2009,2,278241,1206
2010,5,3156,1224
2011,2,278242,1224
2012,2,278243,1224
2013,5,3720,1225
2014,2,278244,1225
2015,5,3720,1226
2016,6,418,1244
2017,5,3136,1244
2018,2,278245,1244
2019,2,278246,1244
2020,5,1116,1264
2021,3,3,1284
2022,3,3,1285
2023,5,7594,1286
2024,2,278247,1286
2025,1,93,1286
2026,1,94,1286
2027,6,419,1304
2028,5,3781,1304
2029,2,278248,1305
2030,5,26,1324
2031,2,278249,1324
2032,5,3315,1364
2033,2,278250,1364
2034,5,1484,1365
2035,2,278251,1365
2036,6,420,1366
2037,5,5594,1366
2038,2,278252,1366
2039,6,421,1367
2040,5,1485,1367
2041,3,3,1367
2042,6,422,1368
2043,5,1485,1368
2044,3,75,1368
2045,2,278253,1368
2046,2,278254,1368
2047,2,278255,1368
2048,3,3,1369
2049,5,22,1384
2050,2,278256,1384
2051,1,95,1384
2052,6,423,1404
2053,1,96,1404
2054,6,424,1424
2055,5,3077,1424
2056,3,76,1424
2057,2,278257,1424
2058,2,278258,1424
2059,2,278259,1424
2060,6,425,1444
2061,5,5057,1444
2062,2,278260,1444
2063,5,3940,1464
2064,5,3940,1484
2065,2,278261,1484
2066,6,426,1485
2067,5,745,1485
2068,2,278262,1485
2069,2,278263,1485
2070,2,278264,1485
2071,6,427,1486
2073,2,278265,1486
2074,2,278266,1486
2075,2,278267,1486
2076,5,3961,1504
2077,2,278268,1504
2078,6,428,1524
2080,5,1502,1544
2081,2,278269,1544
2082,2,278270,1545
2083,2,278271,1545
2084,2,278272,1545
2085,2,278273,1545
2086,2,278274,1545
2087,2,278275,1545
2088,2,278276,1546
2089,2,278277,1546
2090,6,429,1547
2091,3,75,1547
2092,6,430,1548
2093,6,431,1549
2094,5,3980,1549
2095,5,10015,1564
2096,2,278278,1564
2097,6,432,1584
2098,2,278279,1584
2099,5,2562,1585
2100,2,278280,1585
2101,6,433,1586
2102,5,1578,1586
2103,2,278281,1586
2104,1,97,1586
2105,6,434,1604
2106,5,4066,1604
2107,6,435,1605
2108,5,4068,1605
2109,6,436,1606
2110,5,4071,1606
2111,6,437,1607
2112,5,4067,1607
2113,6,438,1608
2114,5,4070,1608
2115,6,439,1609
2116,5,4072,1609
2117,6,440,1610
2118,5,139535,1610
2119,6,441,1611
2120,5,3183,1611
2121,5,20295,1624
2122,2,278282,1624
2123,5,17199,1644
2124,2,278283,1644
2125,6,442,1664
2126,5,3091,1664
2127,1,98,1665
2128,6,443,1666
2129,5,3112,1666
2130,2,278284,1666
2131,6,444,1684
2132,2,278285,1684
2133,5,38,1704
2134,2,278286,1724
2135,1,99,1744
2136,1,100,1744
2137,5,2579,1764
2138,2,278287,1764
2139,2,278288,1764
2140,2,278289,1764
2141,2,278290,1764
2142,2,278291,1764
2143,5,1505,1784
2144,2,278292,1784
2145,5,1505,1785
2146,2,278293,1785
2147,2,278294,1804
2148,2,278295,1804
2149,2,278296,1804
2150,2,278297,1804
2151,2,278298,1804
2152,2,278299,1804
2153,1,101,1804
2154,2,278300,1805
2155,1,102,1805
2156,6,445,1806
2157,5,27,1806
2158,2,278301,1806
2159,6,446,1807
2160,5,2561,1807
2161,2,278302,1807
2162,2,278303,1824
2163,2,278304,1824
2164,2,278305,1824
2165,5,1506,1825
2166,2,278306,1825
2167,2,278307,1825
2168,2,278308,1825
2169,2,278309,1844
2170,1,103,1844
2171,5,1505,1864
2172,2,278310,1864
2173,5,1505,1865
2174,2,278311,1865
2175,6,447,1866
2176,5,1485,1866
2177,3,3,1866
2178,6,448,1884
2179,5,2562,1884
2180,2,278312,1884
2181,2,278313,1884
2182,5,3077,1904
2183,3,76,1904
2184,2,278314,1904
2185,2,278315,1904
2186,2,278316,1905
2187,2,278317,1905
2188,2,278318,1905
2189,5,3134,1924
2190,6,449,1945
2191,5,4294,1945
2192,6,450,1946
2193,5,4295,1946
2194,6,451,1947
2195,5,4296,1947
2196,6,452,1964
2197,5,6714,1964
2198,6,453,1984
2199,5,3014,1984
2200,2,278319,1984
2201,1,104,1984
2202,5,20,1985
2203,2,278320,1985
2204,5,3961,2004
2205,2,278321,2004
2206,6,454,2024
2207,5,20,2024
2208,2,278322,2024
2209,6,455,2025
2210,5,2559,2025
2211,2,278323,2025
2212,6,456,2044
2213,5,3327,2044
2214,2,278324,2044
2215,2,278325,2044
2216,1,105,2044
2217,6,457,2045
2219,2,278326,2064
2220,6,458,2065
2221,5,3136,2065
2222,2,278327,2065
2223,2,278328,2065
2224,2,278329,2065
2225,6,459,2084
2226,5,2549,2084
2227,2,278330,2084
2228,6,460,2085
2230,2,278331,2085
2231,6,461,2086
2232,5,2549,2086
2233,2,278332,2086
2234,6,462,2087
2235,5,2549,2087
2236,2,278333,2087
2237,6,463,2088
2238,5,2549,2088
2239,2,278334,2088
2240,6,464,2089
2241,5,4974,2089
2242,2,278335,2089
2243,2,278336,2089
2244,2,278337,2089
2245,6,465,2090
2246,1,106,2090
2247,1,107,2090
2248,1,108,2090
2249,1,109,2090
2250,6,466,2109
2251,5,4121,2109
2252,2,278338,2109
2253,1,110,2109
2254,1,111,2109
2255,1,112,2109
2256,1,113,2109
2257,2,278339,2110
2258,2,278340,2111
2259,1,114,2111
2260,1,115,2111
2261,1,116,2111
2262,1,117,2111
2263,1,118,2113
2264,1,119,2113
2265,1,120,2113
2266,1,121,2113
2267,2,278341,2129
2268,6,467,2149
2269,2,278342,2150
2270,2,278343,2150
2271,2,278344,2150
2272,2,278345,2150
2273,2,278346,2150
2274,2,278347,2151
2275,2,278348,2152
2276,6,468,2153
2277,5,1483,2153
2278,2,278349,2153
2279,5,29,2169
2280,2,278350,2169
2281,1,122,2169
2282,1,123,2169
2283,6,469,2189
2284,5,22504,2209
2285,1,124,2209
2286,1,125,2209
2287,5,22227,2210
2288,2,278351,2210
2289,2,278352,2210
2290,3,76,2211
2291,2,278353,2211
2292,5,1485,2212
2293,3,76,2212
2294,2,278354,2212
2295,6,470,2229
2296,6,471,2249
2297,1,126,2249
2298,6,472,2269
2299,6,473,2270
2300,5,3134,2271
2301,6,474,2289
2302,2,278355,2289
2303,5,3258,2290
2304,2,278356,2290
2305,5,51,2309
2306,2,278357,2309
2307,5,3178,2329
2308,2,278358,2329
2309,6,475,2349
2310,5,745,2349
2311,2,278359,2349
2312,2,278360,2349
2313,2,278361,2349
2314,5,11762,2350
2315,2,278362,2350
2316,6,476,2351
2317,6,477,2352
2318,2,278363,2352
2319,2,278364,2352
2320,6,478,2369
2321,5,3084,2369
2322,3,78,2369
2323,6,479,2370
2324,5,235,2370
2325,6,480,2371
2326,6,481,2372
2327,6,482,2373
2328,5,5056,2373
2329,2,278365,2373
2330,5,4854,2389
2331,6,483,2390
2332,3,3,2390
2333,2,278366,2390
2334,2,278367,2390
2335,2,278368,2390
2336,6,484,2409
2337,3,78,2409
2338,5,1485,2429
2339,3,76,2429
2340,6,485,2449
2341,5,42,2449
2342,2,278369,2449
2343,2,278370,2469
2344,1,127,2469
2345,5,4874,2470
2346,2,278371,2470
2347,2,278372,2471
2348,6,486,2489
2349,5,4974,2489
2350,2,278373,2489
2351,2,278374,2489
2352,2,278375,2489
2353,1,128,2489
2354,5,35,2490
2355,2,278376,2490
2356,6,487,2491
2357,5,15228,2491
2358,2,278377,2491
2359,2,278378,2491
2360,2,278379,2491
2361,2,278380,2491
2362,2,278381,2491
2363,6,488,2492
2365,2,278382,2492
2366,2,278383,2492
2367,2,278384,2492
2368,6,489,2509
2369,5,1510,2509
2370,2,278385,2509
2371,2,278386,2509
2372,1,129,2509
2373,2,278387,2529
2374,5,1432,2530
2375,2,278388,2530
2376,1,130,2549
2377,6,490,2569
2378,5,5014,2589
2379,2,278389,2589
2380,5,3256,2590
2381,2,278390,2590
2382,5,1507,2609
2383,2,278391,2609
2384,6,491,2610
2385,5,5058,2610
2386,2,278392,2610
2387,6,492,2611
2388,6,493,2612
2389,5,3077,2612
2390,3,76,2612
2391,2,278393,2612
2392,2,278394,2612
2393,2,278395,2612
2394,6,494,2613
2395,5,51,2613
2396,2,278396,2613
2397,5,1484,2614
2398,2,278397,2614
2399,6,495,2615
2400,5,27,2615
2401,2,278398,2615
2402,2,278399,2615
2403,5,1435,2616
2404,2,278400,2616
2405,5,3178,2649
2406,2,278401,2649
2407,5,5094,2650
2408,2,278402,2650
2409,5,37,2651
2410,2,278403,2651
2411,6,496,2669
2412,5,5015,2669
2413,2,278404,2669
2414,5,3339,2670
2415,2,278405,2670
2416,6,497,2689
2417,5,51,2689
2418,2,141,2689
2419,5,28704,2709
2420,2,15157,2709
2421,5,6527,2729
2422,2,278406,2729
2423,5,1434,2730
2424,2,278407,2730
2425,5,5015,2749
2426,2,278408,2749
2427,2,278409,2749
2428,1,131,2749
2429,5,4100,2750
2430,2,278410,2750
2431,6,498,2769
2432,5,3336,2769
2433,2,278411,2769
2434,2,278412,2769
2435,2,278413,2769
2436,6,499,2789
2437,5,5057,2789
2438,2,278414,2789
2439,6,500,2790
2440,5,2553,2790
2441,2,278415,2790
2442,2,278416,2790
2443,2,278417,2790
2444,6,501,2809
2445,5,3259,2809
2446,2,278418,2809
2447,6,502,2810
2449,2,278419,2810
2450,2,278420,2810
2451,5,5317,2811
2452,2,278421,2811
2453,5,5318,2812
2454,2,278422,2812
2455,5,5315,2829
2456,2,278423,2829
2457,5,5316,2830
2458,2,278424,2830
2459,5,1502,2849
2460,2,278425,2849
2461,1,132,2849
2462,2,278426,2850
2463,5,4100,2869
2464,2,278427,2869
2465,6,503,2889
2466,5,27,2889
2467,2,278428,2889
2468,2,278429,2889
2469,5,3084,2890
2470,2,278430,2890
2471,2,278431,2890
2472,6,504,2891
2473,5,27,2891
2474,2,278432,2891
2475,2,278433,2891
2476,5,3084,2892
2477,2,278434,2892
2478,2,278435,2892
2479,2,278436,2893
2480,5,2617,2894
2481,2,278437,2894
2482,5,37,2895
2483,2,278438,2895
2484,5,5134,2896
2485,2,278439,2896
2486,6,505,2909
2487,5,3259,2909
2488,2,278440,2910
2489,5,3940,2929
2490,2,278441,2929
2491,2,278442,2930
2492,2,278443,2931
2493,5,5134,2932
2494,2,278444,2932
2495,5,3314,2949
2496,2,278445,2949
2497,2,278446,2950
2498,1,133,2969
2499,6,506,2970
2500,5,5415,2970
2501,6,507,2971
2502,5,5417,2971
2503,6,508,2972
2504,5,5416,2972
2505,6,509,2973
2506,5,5414,2973
2507,6,510,2974
2508,5,5419,2974
2509,6,511,2975
2510,5,5434,2975
2511,6,512,2976
2512,5,5435,2976
2513,5,5436,2977
2514,6,513,2989
2515,5,743,2989
2516,2,278447,2989
2517,6,514,2990
2518,2,278448,2990
2519,6,515,2991
2520,6,516,2992
2521,2,278449,2992
2522,2,278450,3009
2523,2,278451,3009
2524,5,3091,3010
2525,2,278452,3010
2526,2,278453,3010
2527,5,5496,3029
2528,2,278454,3029
2529,5,1273,3030
2530,2,278455,3030
2531,2,278456,3030
2532,5,41367,3031
2533,2,278457,3031
2534,6,517,3032
2535,5,3980,3032
2536,6,518,3033
2537,5,5496,3034
2538,2,278458,3034
2540,2,278459,3035
2541,5,6478,3036
2542,2,278460,3036
2543,5,5530,3049
2544,2,278461,3049
2545,6,519,3050
2546,5,60936,3050
2548,5,3134,3051
2549,2,278462,3051
2550,2,278463,3052
2551,6,520,3053
2552,5,3094,3053
2553,2,278464,3053
2554,6,521,3054
2555,5,170987,3054
2556,2,278465,3054
2557,2,278466,3054
2558,5,1490,3055
2559,2,278467,3055
2560,5,1507,3056
2561,2,278468,3056
2562,5,3094,3069
2563,2,278469,3069
2564,6,522,3070
2565,5,3087,3070
2566,2,278470,3070
2567,1,135,3070
2568,5,1500,3071
2569,2,278471,3071
2570,1,136,3071
2571,5,1432,3072
2572,2,278472,3072
2573,2,278473,3089
2574,5,3178,3109
2575,2,278474,3109
2576,5,3077,3110
2577,2,278475,3110
2578,2,278476,3129
2579,1,137,3129
2580,1,138,3129
2581,2,278477,3149
2582,6,523,3150
2583,6,524,3151
2584,5,5057,3152
2585,2,278478,3152
2588,6,525,3154
2589,5,2562,3154
2590,2,278480,3154
2591,2,278481,3154
2592,2,278482,3154
2593,6,526,3169
2594,5,5635,3169
2595,2,278483,3169
2596,2,278484,3169
2597,1,139,3169
2598,5,1432,3170
2599,2,278485,3170
2600,5,6478,3189
2601,2,278486,3189
2602,6,527,3209
2603,5,1432,3210
2604,2,278487,3210
2605,5,3333,3229
2606,6,528,3249
2607,5,38,3249
2608,2,278488,3249
2609,2,278489,3249
2610,2,278490,3249
2611,6,529,3250
2612,5,1507,3250
2613,2,278491,3250
2614,6,530,3269
2615,5,5318,3269
2616,1,140,3269
2617,5,4100,3270
2618,6,531,3271
2619,5,702,3271
2620,2,278492,3271
2621,6,532,3272
2622,5,1484,3272
2623,2,278493,3272
2624,5,3226,3289
2625,6,533,3290
2626,5,3087,3290
2627,2,278494,3290
2628,2,278495,3290
2629,6,534,3291
2630,5,2561,3291
2631,2,278496,3291
2632,2,278497,3291
2633,5,1506,3292
2634,2,278498,3292
2635,5,5734,3293
2636,2,278499,3293
2637,6,535,3294
2638,5,4121,3294
2639,5,2545,3295
2640,2,278500,3295
2641,2,278501,3295
2642,6,536,3309
2643,5,11880,3309
2644,2,278502,3309
2645,2,278503,3329
2646,6,537,3330
2647,5,3223,3330
2648,2,278504,3330
2649,6,538,3331
2650,5,13352,3331
2651,2,278505,3332
2652,2,278506,3332
2653,1,141,3332
2654,1,142,3332
2655,1,143,3332
2656,5,3320,3349
2657,3,3,3349
2658,2,278507,3349
2659,2,278508,3349
2660,2,278509,3350
2661,6,539,3351
2662,5,51,3351
2663,2,278510,3351
2664,2,278511,3351
2665,2,278512,3351
2666,6,540,3369
2667,5,5735,3369
2668,6,541,3370
2669,5,4121,3370
2670,2,278513,3370
2671,2,278514,3371
2672,6,542,3372
2674,2,278515,3372
2675,6,543,3373
2676,5,4121,3373
2677,2,35417,3373
2678,5,88546,3374
2679,2,278516,3374
2680,6,544,3375
2681,5,5737,3375
2682,2,278517,3375
2683,2,278518,3375
2684,5,5737,3376
2685,6,545,3377
2686,5,27,3377
2687,2,278519,3377
2688,2,278520,3377
2689,1,144,3378
2690,5,51,3379
2691,2,278521,3379
2692,5,3225,3380
2693,2,278522,3380
2694,2,278523,3380
2695,5,5895,3381
2696,2,278524,3381
2697,6,546,3382
2698,5,3136,3382
2699,2,278525,3382
2700,2,278526,3382
2701,2,278527,3382
2702,6,547,3383
2703,5,5903,3383
2704,2,278528,3383
2705,2,278529,3384
2706,1,145,3384
2707,1,146,3384
2708,5,3,3385
2709,2,278530,3385
2710,5,1456,3389
2711,2,278531,3389
2712,6,548,3390
2713,1,147,3390
2714,1,148,3391
2715,1,149,3392
2716,6,549,3393
2717,5,3226,3394
2718,2,278532,3394
2719,5,3228,3395
2720,2,278533,3395
2721,2,278534,3409
2722,6,550,3410
2723,5,3960,3410
2724,5,6554,3411
2725,2,278535,3411
2726,2,278536,3411
2727,6,551,3412
2728,1,150,3412
2729,6,552,3413
2730,5,6096,3413
2731,2,278537,3413
2732,2,278538,3413
2733,2,278539,3413
2734,6,553,3414
2735,5,20,3414
2736,2,278540,3414
2737,2,278541,3415
2738,2,278542,3429
2739,6,554,3430
2740,3,76,3430
2741,6,555,3431
2742,5,3113,3431
2743,2,278543,3431
2744,6,556,3432
2745,5,3113,3432
2746,2,278544,3432
2747,6,557,3433
2748,5,6097,3433
2749,2,278545,3433
2750,2,278546,3433
2751,2,278547,3433
2752,6,558,3434
2753,2,278548,3434
2754,2,278549,3434
2755,2,278550,3434
2756,6,559,3435
2757,5,6099,3435
2758,2,278551,3435
2759,2,278552,3435
2760,2,278553,3435
2761,6,560,3436
2762,5,3014,3436
2763,1,151,3437
2764,6,561,3449
2765,5,5057,3449
2766,2,278554,3449
2767,1,152,3450
2768,6,562,3469
2769,5,6423,3469
2770,6,563,3470
2771,5,1465,3470
2772,2,278555,3470
2773,2,278556,3470
2774,2,278557,3470
2775,6,564,3471
2776,5,6097,3471
2777,2,278558,3471
2778,2,278559,3471
2779,2,278560,3471
2780,6,565,3472
2781,2,278561,3472
2782,1,153,3472
2783,2,278562,3489
2784,2,278563,3489
2785,1,154,3489
2786,1,155,3489
2787,6,566,3490
2788,2,278564,3490
2789,2,278565,3490
2790,2,278566,3490
2791,6,567,3509
2792,6,568,3529
2793,5,3091,3529
2794,1,156,3529
2795,5,6477,3530
2796,2,278567,3530
2797,2,278568,3531
2798,1,157,3531
2799,6,569,3549
2800,5,3327,3549
2801,2,278569,3549
2802,2,278570,3549
2803,2,278571,3549
2804,6,570,3569
2805,5,45,3569
2806,6,571,3589
2807,5,23402,3589
2808,2,278572,3589
2809,6,572,3590
2810,5,35,3590
2811,2,278573,3590
2812,2,278574,3590
2813,6,573,3591
2814,5,35,3591
2815,2,278575,3591
2816,2,278576,3591
2817,1,158,3591
2818,6,574,3592
2819,5,3134,3592
2820,2,278577,3592
2821,6,575,3593
2822,2,278578,3593
2823,2,278579,3593
2824,6,576,3594
2825,2,278580,3594
2826,2,278581,3594
2827,5,5636,3595
2828,2,278582,3595
2829,5,5735,3609
2830,2,278583,3609
2831,5,4121,3610
2832,2,278584,3610
2833,5,4120,3611
2834,2,278585,3611
2835,6,577,3612
2836,5,30,3612
2837,3,3,3612
2838,2,278586,3612
2839,6,578,3629
2840,5,6555,3629
2841,2,278587,3629
2842,2,278588,3629
2843,6,579,3649
2844,5,2561,3649
2845,2,278589,3649
2846,2,278590,3649
2847,2,278591,3649
2848,5,1482,3650
2849,2,278592,3650
2850,2,278593,3669
2851,5,4100,3670
2852,3,3,3670
2853,2,278594,3670
2854,5,6616,3672
2855,2,278595,3672
2856,6,580,3673
2857,5,3090,3673
2858,2,278596,3673
2859,6,581,3689
2860,2,278597,3689
2861,2,278598,3689
2862,5,29,3709
2863,2,278599,3709
2864,1,159,3709
2865,1,160,3709
2866,6,582,3729
2867,5,6424,3729
2868,2,278600,3729
2869,2,278601,3729
2870,6,583,3749
2871,5,2560,3749
2872,2,278602,3749
2873,5,3014,3750
2874,2,278603,3750
2875,6,584,3751
2876,5,3012,3751
2877,2,278604,3751
2878,1,161,3751
2879,6,585,3752
2880,5,3012,3752
2881,2,278605,3752
2882,1,162,3752
2883,6,586,3753
2884,5,30008,3769
2885,2,278606,3769
2886,5,6774,3770
2887,2,278607,3770
2888,2,278608,3771
2889,5,3314,3772
2890,2,278609,3772
2891,5,3136,3773
2892,2,278610,3773
2893,2,278611,3773
2894,5,3087,3774
2895,2,278612,3774
2896,2,278613,3774
2897,6,587,3775
2898,5,2561,3775
2899,2,278614,3775
2900,2,278615,3775
2901,6,588,3776
2902,5,39,3777
2903,2,278616,3777
2904,6,589,3789
2905,5,6425,3789
2906,6,590,3790
2907,5,6426,3790
2908,6,591,3809
2909,5,3373,3809
2910,2,278617,3809
2911,2,278618,3809
2912,5,2560,3829
2913,2,278619,3829
2914,6,592,3849
2915,2,278620,3849
2916,2,278621,3849
2917,5,3216,3850
2918,2,278622,3850
2919,5,3460,3851
2920,2,278623,3851
2921,6,593,3852
2922,2,278624,3852
2923,2,278625,3852
2924,6,594,3853
2925,5,3339,3853
2926,2,278626,3853
2927,2,278627,3854
2928,6,595,3869
2929,5,2560,3869
2930,2,278628,3869
2931,6,596,3870
2932,5,5531,3870
2933,2,278629,3870
2934,2,278630,3870
2935,5,5134,3871
2936,6,597,3872
2937,5,3226,3872
2938,2,278631,3872
2939,2,278632,3873
2940,2,278633,3889
2941,1,163,3889
