ID,GossipNpcOption,LFGDungeonsID,TrainerID,GarrFollowerTypeID,CharShipmentID,GarrTalentTreeID,UiMapID,UiItemInteractionID,Field_10_0_0_45141_008,Field_10_0_0_45141_009,CovenantID,GossipIndex,TraitTreeID,ProfessionID,Field_10_0_2_46144_014,NeighborhoodMapID,SkillLineID
61488,24,0,0,0,0,0,0,0,0,0,0,141445,0,0,0,0,0
61489,24,0,0,0,0,0,0,0,0,0,0,141446,0,0,0,0,0
61490,6,0,0,0,0,0,0,0,0,0,0,141447,0,0,0,0,0
61493,1,0,0,0,0,0,0,0,0,0,0,141450,0,0,0,0,0
61494,0,0,0,0,0,0,0,0,0,0,0,141451,0,0,0,0,0
61495,0,0,0,0,0,0,0,0,0,0,0,141452,0,0,0,0,0
61496,0,0,0,0,0,0,0,0,0,0,0,141453,0,0,0,0,0
61497,5,0,0,0,0,0,0,0,0,0,0,141454,0,0,0,0,0
61498,0,0,0,0,0,0,0,0,0,0,0,141455,0,0,0,0,0
61499,0,0,0,0,0,0,0,0,0,0,0,141456,0,0,0,0,0
61500,1,0,0,0,0,0,0,0,0,0,0,141457,0,0,0,0,0
61508,0,0,0,0,0,0,0,0,0,0,0,141475,0,0,0,0,0
61509,0,0,0,0,0,0,0,0,0,0,0,141476,0,0,0,0,0
61510,0,0,0,0,0,0,0,0,0,0,0,141477,0,0,0,0,0
61520,1,0,0,0,0,0,0,0,0,0,0,141518,0,0,0,0,0
61521,69,0,0,0,0,0,0,0,0,0,0,141521,0,0,0,0,0
61522,34,0,0,0,0,0,0,0,0,0,0,141522,0,0,0,0,0
61523,68,0,0,0,0,0,0,0,0,0,0,141520,0,0,0,0,0
61524,1,0,0,0,0,0,0,0,0,0,0,141549,0,0,0,0,0
61525,1,0,0,0,0,0,0,0,0,0,0,141550,0,0,0,0,0
61527,1,0,0,0,0,0,0,0,0,0,0,141552,0,0,0,0,0
61528,1,0,0,0,0,0,0,0,0,0,0,141556,0,0,0,0,0
61534,1,0,0,0,0,0,0,0,0,0,0,141590,0,0,0,0,0
61535,1,0,0,0,0,0,0,0,0,0,0,141591,0,0,0,0,0
61553,1,0,0,0,0,0,0,0,0,0,0,141660,0,0,0,0,0
61554,1,0,0,0,0,0,0,0,0,0,0,141672,0,0,0,0,0
61557,0,0,0,0,0,0,0,0,0,0,0,141681,0,0,0,0,0
61558,0,0,0,0,0,0,0,0,0,0,0,141682,0,0,0,0,0
61559,0,0,0,0,0,0,0,0,0,0,0,141683,0,0,0,0,0
61593,1,0,0,0,0,0,0,0,0,0,0,141756,0,0,0,0,0
61599,1,0,0,0,0,0,0,0,0,0,0,141787,0,0,0,0,0
61602,1,0,0,0,0,0,0,0,0,0,0,141804,0,0,0,0,0
61718,1,0,0,0,0,0,0,0,0,0,0,142210,0,0,0,0,0
61719,1,0,0,0,0,0,0,0,0,0,0,142211,0,0,0,0,0
61733,1,0,0,0,0,0,0,0,0,0,0,142269,0,0,0,0,0
61734,1,0,0,0,0,0,0,0,0,0,0,142272,0,0,0,0,0
61735,1,0,0,0,0,0,0,0,0,0,0,142273,0,0,0,0,0
61736,1,0,0,0,0,0,0,0,0,0,0,142274,0,0,0,0,0
61737,1,0,0,0,0,0,0,0,0,0,0,142275,0,0,0,0,0
61738,3,0,0,0,0,0,0,0,0,0,0,142276,0,0,0,0,0
61739,1,0,0,0,0,0,0,0,0,0,0,142277,0,0,0,0,0
61740,3,0,0,0,0,0,0,0,0,0,0,142278,0,0,0,0,0
61742,1,0,0,0,0,0,0,0,0,0,0,142281,0,0,0,0,0
61743,1,0,0,0,0,0,0,0,0,0,0,142282,0,0,0,0,0
61746,1,0,0,0,0,0,0,0,0,0,0,142295,0,0,0,0,0
61747,1,0,0,0,0,0,0,0,0,0,0,142296,0,0,0,0,0
61748,1,0,0,0,0,0,0,0,0,0,0,142297,0,0,0,0,0
61749,1,0,0,0,0,0,0,0,0,0,0,142298,0,0,0,0,0
61750,1,0,0,0,0,0,0,0,0,0,0,142299,0,0,0,0,0
61753,1,0,0,0,0,0,0,0,0,0,0,142302,0,0,0,0,0
61754,1,0,0,0,0,0,0,0,0,0,0,142303,0,0,0,0,0
61769,1,0,0,0,0,0,0,0,0,0,0,142335,0,0,0,0,0
61770,1,0,0,0,0,0,0,0,0,0,0,142336,0,0,0,0,0
61785,1,0,0,0,0,0,0,0,0,0,0,142368,0,0,0,0,0
61789,3,0,0,0,0,0,0,0,0,0,0,142380,0,0,0,0,0
61854,1,0,0,0,0,0,0,0,0,0,0,142459,0,0,0,0,0
61855,1,0,0,0,0,0,0,0,0,0,0,142460,0,0,0,0,0
61860,1,0,0,0,0,0,0,0,0,0,0,142466,0,0,0,0,0
61863,1,0,0,0,0,0,0,0,0,0,0,142475,0,0,0,0,0
61864,1,0,0,0,0,0,0,0,0,0,0,142476,0,0,0,0,0
61870,1,0,0,0,0,0,0,0,0,0,0,142484,0,0,0,0,0
61925,1,0,0,0,0,0,0,0,0,0,0,142616,0,0,0,0,0
61930,1,0,0,0,0,0,0,0,0,0,0,142634,0,0,0,0,0
61931,1,0,0,0,0,0,0,0,0,0,0,142642,0,0,0,0,0
61932,1,0,0,0,0,0,0,0,0,0,0,142643,0,0,0,0,0
61933,1,0,0,0,0,0,0,0,0,0,0,142644,0,0,0,0,0
61936,1,0,0,0,0,0,0,0,0,0,0,142656,0,0,0,0,0
61937,1,0,0,0,0,0,0,0,0,0,0,142657,0,0,0,0,0
61938,1,0,0,0,0,0,0,0,0,0,0,142663,0,0,0,0,0
61940,1,0,0,0,0,0,0,0,0,0,0,142661,0,0,0,0,0
61959,0,0,0,0,0,0,0,0,0,0,0,142724,0,0,0,0,0
61960,0,0,0,0,0,0,0,0,0,0,0,142725,0,0,0,0,0
61961,0,0,0,0,0,0,0,0,0,0,0,142726,0,0,0,0,0
61962,0,0,0,0,0,0,0,0,0,0,0,142727,0,0,0,0,0
61963,0,0,0,0,0,0,0,0,0,0,0,142728,0,0,0,0,0
61964,0,0,0,0,0,0,0,0,0,0,0,142729,0,0,0,0,0
61965,0,0,0,0,0,0,0,0,0,0,0,142730,0,0,0,0,0
61966,0,0,0,0,0,0,0,0,0,0,0,142731,0,0,0,0,0
61967,0,0,0,0,0,0,0,0,0,0,0,142732,0,0,0,0,0
61968,0,0,0,0,0,0,0,0,0,0,0,142733,0,0,0,0,0
61969,0,0,0,0,0,0,0,0,0,0,0,142734,0,0,0,0,0
61970,0,0,0,0,0,0,0,0,0,0,0,142735,0,0,0,0,0
61971,0,0,0,0,0,0,0,0,0,0,0,142736,0,0,0,0,0
61973,1,0,0,0,0,0,0,0,0,0,0,142739,0,0,0,0,0
61976,1,0,0,0,0,0,0,0,0,0,0,142764,0,0,0,0,0
61977,3,0,0,0,0,0,0,0,0,0,0,142765,0,0,0,0,0
61990,0,0,0,0,0,0,0,0,0,0,0,142803,0,0,0,0,0
61991,3,0,0,0,0,0,0,0,0,0,0,142804,0,0,0,0,0
