ID,ModelName,GeoBox[0],GeoBox[1],GeoBox[2],GeoBox[3],GeoBox[4],GeoBox[5],FileDataID,ObjectEffectPackageID,OverrideLootEffectScale,OverrideNameScale,Field_1_15_4_56400_006
264,World\Generic\PassiveDoodads\ParticleEmitters\AuraRed.mdx,-0.85537845,-0.92875385,-0.0004780687,0.8792452,0.9378019,3.076638,199918,0,0,0,0
265,World\Generic\PassiveDoodads\ParticleEmitters\AuraPurpleTall.mdx,-0.85537827,-0.9287537,-0.0010548426,0.8792451,0.9378016,6.787457,199916,0,0,0,0
266,World\Generic\PassiveDoodads\ParticleEmitters\AuraYellowVeryTall.mdx,-0.8553782,-0.9287537,-0.0018561264,0.8792451,0.9378016,11.945926,199927,0,0,0,0
267,World\Azeroth\Elwynn\PassiveDoodads\Detail\ElwynnSeaWeed01\ElwynnSeaWeed01.mdx,-1.4299029,-1.1107621,-0.051292267,1.3738971,1.2834313,4.5653853,189772,0,0,0,0
268,World\SkillActivated\TradeskillNodes\Bush_Magebloom01.mdx,-2.6404955,-2.3006985,-0.9694248,2.680074,2.6070309,3.5326943,219470,0,0,0,0
269,World\SkillActivated\TradeskillNodes\Bush_Peacebloom01.mdx,-0.95310974,-0.95426685,-0.66646826,1.4915701,1.3748313,2.3061635,219481,0,0,0,0
270,World\SkillActivated\TradeskillNodes\Bush_Silverleaf01.mdx,-2.137738,-2.174,-0.78303903,2.2878678,2.2549317,3.5748186,219487,0,0,0,0
271,World\SkillActivated\TradeskillNodes\Bush_Thornroot01.mdx,-1.365065,-2.494244,-1.226203,2.851829,1.877983,3.2712011,219502,0,0,0,0
272,World\SkillActivated\TradeskillNodes\Bush_Swiftthistle01.mdx,-1.8300966,-1.8065763,-0.66726166,1.8300966,1.8065763,2.1673305,219497,0,0,0,0
273,World\SkillActivated\TradeskillEnablers\Tradeskill_Anvil_01.mdx,-1.2336919,-0.5563157,-0.090813756,0.6528571,0.55975896,1.3542193,219402,0,0,0,0
274,World\SkillActivated\TradeskillEnablers\Tradeskill_Anvil_02.mdx,0.30162752,0.035142977,-0.048487145,0.7191811,0.48025027,0.66966873,219403,0,0,0,0
275,World\Generic\PassiveDoodads\Crate01\Crate01.mdx,-0.547081,-0.740781,0.00151667,0.54995,0.740956,0.773372,199632,0,0,0,0
276,World\KhazModan\Wetlands\PassiveDoodads\DragonEggs\DragonEgg01.mdx,-0.713347,-2.00256,-0.0323006,0.687422,0.865858,1.39127,203510,0,0,0,0
277,World\KhazModan\Wetlands\PassiveDoodads\DragonEggs\DragonEgg02.mdx,-0.934728,-0.988792,-0.0439264,0.437192,0.448244,1.33268,203512,0,0,0,0
278,World\Azeroth\Elwynn\PassiveDoodads\Skeleton\BattleGladebonesHumanDark.mdx,-0.57241136,-0.43142098,-0.015950764,0.7395933,0.41036603,0.37207475,189893,0,0,0,0
279,World\Azeroth\Westfall\PassiveDoodads\Barrel\WestFallBarrel01.mdx,-0.430319,-0.46780607,0,0.42883322,0.5242575,0.99206364,190535,0,0,0,0
280,World\Azeroth\Elwynn\PassiveDoodads\Bush\ElwynnBush01.mdx,-2.12089,-7.14101,-0.563103,2.72297,5.15638,4.51731,189692,0,0,0,0
281,World\Azeroth\Elwynn\PassiveDoodads\Bush\ElwynnBush05.mdx,-2.21755,-5.00186,-0.376336,2.18931,5.59917,3.06494,189696,0,0,0,0
282,World\Azeroth\Elwynn\PassiveDoodads\Bush\ElwynnBush09.mdx,-2.866702,-2.829859,-0.43450505,2.8667023,2.829859,4.2224793,189700,0,0,0,0
283,World\Azeroth\Elwynn\PassiveDoodads\Bush\ElwynnBush08.mdx,-0.887611,-1.34957,-0.160279,1.46,0.850719,2.20911,189699,0,0,0,0
284,World\Azeroth\Elwynn\PassiveDoodads\Bush\ElwynnBush07.mdx,-2.33297,-3.17686,-0.274081,2.43688,2.51133,3.55144,189698,0,0,0,0
285,World\Generic\Human\Passive Doodads\Crates\ReplaceCrate01.mdx,-0.4005765,-0.5959195,0,0.39964718,0.5944958,0.6348882,198165,0,0,0,0
286,World\Generic\Human\Passive Doodads\Crates\ReplaceCrate02.mdx,-0.26368487,-0.4494613,0,0.25877523,0.44996357,0.6877955,198166,0,0,0,0
287,World\Generic\Human\Passive Doodads\Crates\ReplaceCrate03.mdx,-0.39353192,-0.5948512,0,0.3934649,0.5889507,0.62166137,198167,0,0,0,0
288,World\Generic\PassiveDoodads\Furniture\Containers\Barrel02.mdx,-0.430319,-0.46780607,-0.00010888388,0.42883322,0.5242575,0.99206364,199737,0,0,0,0
289,World\Generic\Human\Passive Doodads\firewood\FirewoodPile03.mdx,-0.6290193,-1.0822111,-0.0051118713,0.98736966,0.5669735,0.8836773,198198,0,0,0,0
290,World\Azeroth\Stranglethorn\PassiveDoodads\GemMineCar01\GemMineCar01.mdx,-1.0237551,-0.7480136,-0.2773308,1.026245,1.0655361,2.173484,190252,0,0,0,0
291,World\Azeroth\Elwynn\PassiveDoodads\MineCart\ElwynnMineCart.mdx,-4.6213117,-3.6683583,-0.50108004,3.0781004,2.1820724,2.8227239,189827,0,0,0,0
292,World\Azeroth\Stranglethorn\PassiveDoodads\GemMineCar02\GemMineCar02.mdx,-1.0237551,-0.76692265,-0.28900686,1.026245,1.0655361,2.173484,190256,0,0,0,0
293,World\Generic\Troll\Passive Doodads\TrollSkullpile\TrollSkullPile.mdx,-0.77918637,-0.7897447,-0.08821628,0.7285628,0.79407436,1.0310576,200638,0,0,0,0
294,World\Generic\PassiveDoodads\Gallows\Gallows01.mdx,-3.644165,-6.287548,-0.3380584,4.052681,9.445357,6.5379424,199756,0,0,0,0
295,World\Goober\G_LeverMetal.mdx,-0.25131246,-0.14245935,-0.0011871094,0.58456904,0.15849586,1.1717483,201061,0,0,0,0
296,World\Generic\Tauren\Passive Doodads\TaurenWaterPump\WaterPump.mdx,-6.650767,-5.210239,-0.68891054,5.2024097,6.4757214,17.281338,200557,0,0,0,0
297,World\Azeroth\Elwynn\PassiveDoodads\Jars\Jar01.mdx,-0.220198,-0.253933,0,0.219629,0.253935,0.708081,189815,0,0,0,0
298,World\Generic\PassiveDoodads\ParticleEmitters\AuraBlueTall.mdx,-0.85537827,-0.9287537,-0.0010548426,0.8792451,0.93780166,6.787457,199908,0,0,0,0
299,World\Azeroth\Elwynn\PassiveDoodads\Detail\ElwynnRock1\ElwynnRock1.mdx,-0.2097281,-0.2090257,0,0.21134777,0.21423864,0.14776908,189768,0,0,0,0
300,World\Azeroth\Duskwood\PassiveDoodads\Detail\DuskwoodCatails01\DuskwoodCatails01.mdx,-0.36528972,-0.5019563,-0.016206676,0.6144281,0.5343088,1.4916539,189426,0,0,0,0
301,World\Azeroth\Duskwood\PassiveDoodads\Detail\DuskwoodThornBush01\DuskwoodThornBush01.mdx,-0.676458,-0.758658,-0.0217358,0.759844,0.780231,0.952617,189437,0,0,0,0
302,World\Generic\PassiveDoodads\PlainRune\PlainRune.mdx,-5.102673,-5.985953,-3.0126913,5.060145,5.9938974,13.010174,199975,0,0,0,0
303,World\Generic\Tauren\Passive Doodads\SignPosts\TaurenSignPostPointer02.mdx,-0.11866317,1.0015869,5.4860005,0.13376954,4.0555563,6.5255647,200454,0,0,0,0
304,World\SkillActivated\TradeskillEnablers\Engineering_Autolathe_01.mdx,-2.8472328,-1.2733539,-0.070897765,1.7579665,1.4605801,5.2224994,219382,0,0,0,0
305,World\SkillActivated\TradeskillEnablers\Tradeskill_Forge_03.mdx,-2.6760275,-1.6841171,0,2.1620743,5.8298273,6.007133,219414,0,0,0,0
307,World\Generic\Orc\Passive Doodads\FirePits\LargeFirePit01.mdx,-1.4866767,-1.6666011,-0.14680722,1.4933511,1.7888262,2.4947827,199155,0,0,0,0
308,World\Generic\Tauren\Passive Doodads\SignPosts\TaurenSignPostPointer01.mdx,-1.1194367,-0.0037633893,-0.370077,1.054112,0.18979251,0.4007514,200453,0,0,0,0
309,World\Generic\Orc\Passive Doodads\SignPosts\orcsignpostpointer03.mdx,-0.11893296,-0.379584,-0.45170498,1.806807,0.37958416,0.45170498,199262,0,0,0,0
310,World\SkillActivated\TradeskillNodes\copper_Miningnode_01.mdx,-2.2456806,-2.504081,-3.833308,1.2921824,2.0585465,2.726723,219514,0,0,0,0
311,World\SkillActivated\TradeskillNodes\gold_Miningnode_01.mdx,-2.2456806,-2.5040812,-2.9503205,1.2921826,2.0585468,3.6097102,219524,0,0,0,0
312,World\SkillActivated\TradeskillNodes\Iron_Miningnode_01.mdx,-2.633224,-2.5315545,-2.3694432,1.6529034,2.5011075,3.1692848,219532,0,0,0,0
313,World\SkillActivated\TradeskillNodes\mithril_Miningnode_01.mdx,-2.400965,-2.5040812,-2.9503205,1.4217014,2.0585468,3.701021,219541,0,0,0,0
314,World\SkillActivated\TradeskillNodes\TrueSilver_Miningnode_01.mdx,-2.2456806,-2.5040812,-2.9503205,1.3368783,2.0585468,3.6097102,219569,0,0,0,0
315,World\SkillActivated\TradeskillNodes\tin_Miningnode_01.mdx,-2.2456806,-2.5040812,-2.9503205,1.2921826,2.0585468,3.6097102,219568,0,0,0,0
316,World\KhazModan\Badlands\PassiveDoodads\Rune\PentagramDirtBadlands.mdx,-2.2916667,-2.2916667,0.013781329,2.2916667,2.2916667,0.013781329,202952,0,0,0,0
317,World\Generic\Dwarf\Passive Doodads\Tools\Toolbox01.mdx,-0.5262223,-0.3684025,-0.14229502,0.5117457,0.36743268,0.60051787,197621,0,0,0,0
318,World\Generic\Dwarf\Passive Doodads\Tools\Lunchbox01.mdx,-0.4142541,-0.28678167,-0.04604618,0.43207473,0.26963517,0.7719529,197617,0,0,0,0
319,World\Generic\Human\Passive Doodads\BeerKegs\BeerKeg02.mdx,-0.6670479,-0.61962557,0.010506153,0.6868569,0.6478535,1.2779853,198006,0,0,0,0
320,World\SkillActivated\TradeskillNodes\Bush_Crownroyal01.mdx,-1.9495884,-2.3712745,-0.68691206,2.3495457,2.5698004,2.7437177,219443,0,0,0,0
321,World\Generic\Orc\Passive Doodads\RaptorEggs\WailingCavernsRaptorEggs01.mdx,-0.6170712,-0.6667196,-0.03840163,0.37384164,0.45503685,0.4223492,199222,0,0,0,0
322,World\Generic\QuilBoar\Passive Doodads\LeanTos\RazorFen Leanto03.mdx,-2.0504773,-2.6305175,-0.1591134,2.4236019,3.0037684,4.70607,200335,0,0,0,0
323,World\Generic\Tauren\Passive Doodads\Sacks\TaurenSack02.mdx,-0.4388708,-0.40577117,-0.019773252,0.438871,0.6034275,1.2029034,200442,0,0,0,0
324,World\Azeroth\BurningSteppes\PassiveDoodads\Bonfire\OrcBonFireOff.mdx,-2.130687,-2.1428041,-0.29855132,1.6301602,1.8348958,5.421711,189120,0,0,0,0
325,World\Goober\G_Torch01.mdx,-0.08926048,-0.0867751,-0.04691695,0.098380305,0.091681905,2.1625755,201129,0,0,0,0
327,World\Goober\G_JewelRed.mdx,-0.26539943,-0.9689613,-0.40693638,0.2570643,0.9671683,1.5977458,201056,0,0,0,0
328,World\Azeroth\BurningSteppes\PassiveDoodads\WarlockShrine\WarlockShrine.mdx,-1.647918,-1.4352854,-0.0385204,1.389136,1.610215,2.031554,189280,0,0,0,0
329,World\Kalimdor\Felwood\PassiveDoodads\FelwoodMushrooms\FelwoodMushroomAnim.mdx,-1.1279436,-1.9163055,-0.11536133,1.3692088,1.6648201,2.3280919,201864,0,0,0,0
330,World\Goober\G_FlyingMachine.mdx,-2.7164912,-2.9477994,-0.09856389,2.1537216,3.0286677,3.735702,201006,0,0,0,0
331,WORLD\GENERIC\ORC\PASSIVE DOODADS\TABLECOOKER\ORCTABLECOOKER01FIRE.MDX,-1.4895929,-1.4893528,0.0018600888,1.4909785,1.4912186,1.2903,199355,0,0,0,0
332,World\Goober\G_Watermelon.mdx,-0.67443246,-0.8942706,-0.2107689,1.4551574,0.7141852,1.1594278,201142,0,0,0,0
333,World\Goober\G_MineCar.mdx,-1.0237551,-0.75807244,-0.28900686,1.026245,0.7541078,1.2884346,201072,0,0,0,0
334,World\Goober\G_Barrel.mdx,-0.42898676,-0.49532595,0.00031171605,0.4289574,0.49534264,0.99323136,200884,0,0,0,0
335,World\Goober\G_Crate01.mdx,-0.6254306,-0.6617019,0.00094095524,0.61753964,0.68434536,1.0421356,200960,0,0,0,0
336,World\Goober\G_Crate02.mdx,-0.49804366,-0.66015047,0.001317774,0.52780885,0.66841096,0.60824853,200961,0,0,0,0
338,World\Goober\G_BookTrapArm.mdx,-0.30139446,-0.16814485,-0.033139266,0.3410791,0.42841038,1.4758805,200916,0,0,0,0
339,World\Goober\G_ButtonBigRed.mdx,-0.0029623907,-0.33931434,-0.3361068,0.3848817,0.3388273,0.34203485,200936,0,0,0,0
340,World\Goober\G_DwarvenMemorial.mdx,-0.710447,-0.7105307,7.838673E-05,0.70990497,0.713759,1.4863322,200971,0,0,0,0
341,World\Kalimdor\Barrens\PassiveDoodads\Mounds\BarrensTermiteMound01.mdx,-2.3948536,0.7916594,-0.17610987,5.675132,7.4327917,4.8417387,201383,0,0,0,0
342,World\Goober\G_RuneBlue01.mdx,-1.389327E-06,-0.8333333,-0.8333333,0.7443207,0.8333333,0.8333333,201101,0,0,0,0
343,World\Goober\G_RuneGroundBlue01.mdx,-1.5796337,-1.6806153,-1.0447013,1.7759218,1.6749402,0.012115357,201103,0,0,0,0
344,World\Goober\G_Fissure.mdx,-2.5908368,-2.6206663,0.00910102,2.630765,2.6009355,1.6953044,201001,0,0,0,0
345,World\Goober\G_AlchemySet01.mdx,-0.4105383,-0.6661712,0,0.35622913,0.68030316,1.2662312,200877,0,0,0,0
346,World\Kalimdor\Barrens\PassiveDoodads\Mounds\BarrensTermiteMound04.mdx,-2.0555587,-3.132314,-2.8382127,2.6198466,2.4337492,5.530291,201386,0,0,0,0
347,World\Generic\Human\Passive Doodads\Crates\CrateGrain01.mdx,-0.625425,-0.66195,0.000936111,0.617536,0.66195,0.793317,198158,0,0,0,0
348,WORLD\GENERIC\HUMAN\PASSIVE DOODADS\STOVES\POTBELLYSTOVE.MDX,-1.0343109,-0.4906141,-0.03931153,0.40272406,0.5802315,3.737806,198595,0,0,0,0
352,World\Azeroth\Duskwood\PassiveDoodads\CoffinLid\CoffinLid.mdx,-1.375,-0.5208333,0.625,1.3958334,0.5416667,0.7083334,189416,0,0,0,0
353,World\Generic\Human\Passive Doodads\ValveSteam\DeadMineValveSteam02.mdx,0.0043177386,-0.29755786,-0.007239,0.4931514,0.29755777,0.5081467,198618,0,0.75,0,0
354,World\Generic\Human\Passive Doodads\ValveSteam\DeadMineValveSteam01.mdx,0.0043177386,-0.29755786,-0.0072385487,0.4931514,0.29755777,0.5180205,198617,0,0,0,0
355,WORLD\SKILLACTIVATED\TRADESKILLENABLERS\BLACKSMITHFORGE.MDX,-7.4609036,-6.5944943,2.3925562,1.6153357,6.583564,3.9034047,219378,0,0,0,0
356,World\Generic\Goblin\PassiveDoodads\ControlPanel\GoblinControlPanel.mdx,-0.48137107,-0.74044746,-0.0018403796,0.7982797,0.8553801,2.1654024,197760,0,0,0,0
357,World\SkillActivated\TradeskillNodes\Bush_Gravemoss01.mdx,-0.6471326,-0.71101254,-0.16027202,1.0291903,1.1755134,0.63919353,219463,0,0,0,0
358,World\SkillActivated\TradeskillNodes\Bush_Bruiseweed01.mdx,-1.1059724,-1.1059724,-0.41828778,1.1059724,1.1059724,3.082392,219440,0,0,0,0
359,World\SkillActivated\TradeskillNodes\Bush_Mushroom03.mdx,-2.961396,-1.425478,-0.111161,0.072101,1.491575,2.242221,219476,0,1,0,0
360,WORLD\KALIMDOR\MULGORE\PASSIVEDOODADS\THUNDERBLUFFELEVATOR\ELEVATORCAR.MDX,-4.8537107,-5.0783334,-2.6523015,4.7605844,4.804233,12.441985,202316,0,0,0,0
361,World\Azeroth\Duskwood\PassiveDoodads\Detail\DuskwoodThornBush02\DuskwoodThornBush02.mdx,-1.1303078,-8.427484,-0.04072211,9.698305,1.0712686,1.576707,189438,0,0,0,0
362,World\Generic\NightElf\Passive Doodads\SteppingStones\SteppingStone01.mdx,-0.727082,-0.9496134,-0.14445369,0.76891404,1.0803343,0.57650685,198947,0,0,0,0
363,World\Generic\PassiveDoodads\ParticleEmitters\AuraPurpleShort.mdx,-0.8553794,-0.92875344,-0.00024379099,0.8792439,0.9378019,1.5703541,199915,0,0,0,0
364,World\Generic\Human\Passive Doodads\SpiderEggsSack\SpiderEggSack04.mdx,-0.98864925,-0.6133557,-0.11029336,0.8275556,0.6255445,1.5087701,198527,0,0,0,0
365,World\Kalimdor\Barrens\PassiveDoodads\LampPosts\BarrensLampPost01.mdx,-1.2842,-1.2391106,-0.1267674,1.3468301,1.2712507,1.4999641,201377,0,0,0,0
366,World\Generic\Orc\Passive Doodads\LampPosts\OrcBrazierStreetLamp.mdx,-1.4691111,-1.4691108,0,1.4691108,1.4691107,1.649617,199198,0,0,0,0
367,World\Generic\PassiveDoodads\Fruits\Fruit_Banana.mdx,-0.13906398,-0.44523552,-0.00956429,0.1202257,0.428749,0.3284389,199725,0,0,0,0
368,World\wmo\Kalimdor\Buildings\NightElfMoonWell\NightElfMoonWellOrnate.wmo,0,0,0,0,0,0,112877,0,0,0,0
369,World\Azeroth\SwampOSorrow\PassiveDoodads\Plants\SwampSorrowPlant02.mdx,-1.4081156,-1.6136079,-0.63973886,1.601437,1.1773665,2.1899717,190381,0,0,0,0
370,World\Azeroth\SwampOSorrow\PassiveDoodads\Plants\SwampSorrowPlant01.mdx,-2.4948041,-1.9602991,-0.4064631,2.1446264,2.0215333,3.7330873,190380,0,0,0,0
371,World\SkillActivated\TradeskillNodes\Bush_Steelbloom01.mdx,-2.137738,-2.174,-1.2303892,2.2878678,2.2549317,3.1274683,219494,0,0,0,0
372,World\Generic\Orc\Passive Doodads\RaptorEggs\WailingCavernsRaptorEggs02.mdx,-0.010274213,-0.35462183,-0.057182677,0.4877597,0.10808236,0.36003152,199223,0,0,0,0
373,WORLD\GENERIC\ORC\PASSIVE DOODADS\BRAZIERS\MEDIUMBRAZIERNOOMNI01.MDX,-1.073493,-1.1907064,-0.10206071,1.066727,1.1693078,3.4982116,199130,0,0,0,0
374,WORLD\GENERIC\ORC\PASSIVE DOODADS\BRAZIERS\TALLBRAZIERNOOMNI01.MDX,-1.4456079,-1.4601281,-0.27285022,1.446097,1.4314396,3.160733,199142,0,0,0,0
375,WORLD\GENERIC\ORC\PASSIVE DOODADS\BRAZIERS\SMALLBRAZIERNOOMNI01.MDX,-0.9925514,-1.1990261,-0.14911596,1.1980189,1.3287728,2.3319638,199137,0,0,0,0
377,World\Generic\Human\Passive Doodads\PlanterBoxes\StormwindWindowPlanterEmpty.mdx,-0.06237139,-2.8119507,-0.7847293,1.9566481,2.8119507,0.7847294,198398,0,0,0,0
378,World\Goober\G_EggSpider.mdx,-0.98864925,-0.6133557,-0.11045231,0.8275556,0.6255445,1.5087701,200974,0,0,0,0
379,World\Generic\Dwarf\Passive Doodads\Museum\Fossil01.mdx,-1.6967825,-1.3401223,-0.945497,1.3850491,1.3448423,0.80154794,197456,0,0,0,0
381,World\Generic\PassiveDoodads\Fruits\FruitBowl_Mixed.mdx,-0.7599474,-0.79979163,0,0.7649644,0.80364347,0.87294304,199736,0,0,0,0
382,World\Kalimdor\Kalidar\PassiveDoodads\KalidarRoots\KalidarRoots04.mdx,-1.1984466,-1.1161568,-0.2430461,1.8554226,1.575616,3.8707488,202041,0,0,0,0
384,World\SkillActivated\TradeskillNodes\Incendicite_Miningnode_01.mdx,-2.2456806,-2.5040812,-2.9503205,1.0192994,2.0585468,3.6097102,219531,0,0,0,0
385,World\SkillActivated\TradeskillNodes\Bush_Mushroom02.mdx,-1.6364055,-1.4450985,-0.5776792,1.3970926,1.4719546,1.775703,219475,0,0,0,0
386,World\Generic\NightElf\Passive Doodads\SignPosts\NightElfSignPostPointer01.mdx,-0.19904245,0.3850429,3.0662193,0.19904296,2.1158338,3.6224256,198847,0,0,0,0
387,World\Generic\Human\Passive Doodads\Books\BookMedium04.mdx,-0.11382205,-0.23324291,0.018434286,0.09840829,0.21444209,0.6222818,198025,0,0,0,0
388,World\Generic\NightElf\Passive Doodads\SignPosts\NightElfSignPostPointer02.mdx,-0.19904245,0.34010515,3.0662193,0.19904296,2.070896,3.6224256,198848,0,0,0,0
389,World\SkillActivated\TradeskillNodes\Bush_Mushroom01.mdx,-1.6364056,-1.4450985,-0.5332242,1.3970926,1.4719546,1.820158,219474,0,0,0,0
390,World\SkillActivated\TradeskillNodes\Bush_Snakebloom01.mdx,-2.2524312,-2.2896764,-0.2891466,2.0724554,2.199093,0.8240764,219488,0,5,0,0
391,World\Goober\G_PulsatingPlant.mdx,-2.4166539,-2.399968,-0.14322335,2.4132485,2.3999684,0.7368234,201087,0,0,0,0
392,WORLD\DUNGEON\GOLDSHIREINN\INNBEDCANOPY\INNBEDCANOPY.MDX,-2.9600523,-3.103724,-3.525432E-07,2.9600527,3.1037242,4.2917953,190887,0,0,0,0
393,WORLD\GENERIC\HUMAN\PASSIVE DOODADS\STATUES\NORTHSHIREABBEYBUST01.MDL,-0.269171,-0.388956,-0.0623436,0.287292,0.388956,1.07041,198558,0,0,0,0
394,WORLD\GENERIC\HUMAN\ACTIVEDOODADS\DOORS\DEADMINEDOOR01.MDX,-4.162565,-4.4060946,-0.00041200756,0.8940894,4.509067,7.438582,197803,0,0,0,0
395,World\Generic\Tauren\Passive Doodads\ArcheryTargets\ArcheryTargetHuman01.mdx,-0.683687,-1.592573,-0.027414,1.284902,1.728521,2.789084,200364,0,0,0,0
396,World\Generic\Human\Passive Doodads\Fire\UndeadCampFire.mdx,-0.506759,-0.59893703,-0.07147553,0.6909299,0.6112627,0.6607898,198193,0,0,0,0
397,World\Generic\Human\Passive Doodads\Fire\UndeadFireSmall.mdx,0,0,0,0,0,0,198195,0,0,0,0
398,World\Generic\Human\Passive Doodads\Fire\UndeadFireLarge.mdx,0,0,0,0,0,0,198194,0,0,0,0
399,World\Azeroth\Duskwood\PassiveDoodads\Tombs\TombStone05.mdx,-0.21944445,-0.5083334,0,0.21944445,0.5083334,1.4504567,189530,0,0,0,0
400,WORLD\GENERIC\HUMAN\ACTIVEDOODADS\DOORS\DEADMINEDOOR02.MDX,-1.0987195,-4.4060946,-0.00041200756,0.8198663,4.509065,7.438581,197804,0,0,0,0
401,WORLD\GENERIC\DWARF\ACTIVE DOODADS\DOORS\DWARVENTUNNELPORTCULLIS.MDX,-3.470486,-0.6101318,-0.7120888,3.470273,0.6101391,8.675032,197231,0,0,0,0
402,World\Generic\Murloc\Passive Doodads\Altars\MurlocAltar_01.mdx,-2.3476074,-1.8722653,-0.17397006,1.7715659,2.3922284,3.117595,198717,0,0,0,0
403,World\Goober\G_NETablet.mdx,-0.14250085,-0.69406873,-0.007631249,0.13527693,0.6957048,1.3812577,201080,0,0,0,0
404,World\Goober\G_RelicNESphere.mdx,-0.16219026,-0.16964158,-0.0015454522,0.16219027,0.16960913,0.33271506,201095,0,0,0,0
405,World\Goober\G_RelicNECup.mdx,-0.16977185,-0.19735834,0,0.17013848,0.19513628,0.41307583,201093,0,0,0,0
406,World\Goober\G_RelicNEFigurine.mdx,-0.23967224,-0.08674307,-0.030451851,0.18763965,0.08149035,0.09283545,201094,0,0,0,0
407,World\Goober\G_RelicNECat.mdx,-0.08877984,-0.3301344,0.0024230324,0.087694205,0.36993843,0.26583275,201092,0,0,0,0
408,World\Generic\Orc\Passive Doodads\FirePits\SmallFirePit01.mdx,-1.2107689,-1.0368525,-0.12046186,1.075829,1.2713077,1.6597725,199156,0,0,0,0
409,World\Generic\Orc\Passive Doodads\MeatRacks\SmokedMeatRack01.mdx,-1.6172202,-1.7951025,-0.03934981,1.6595622,1.8894467,3.1633122,199205,0,0,0,0
410,World\Generic\PassiveDoodads\ParticleEmitters\FlameCircle.mdx,-2.7241738,-2.802126,-0.37782788,2.7503576,2.7568586,-0.37782785,199946,0,0,0,0
411,WORLD\GENERIC\HUMAN\ACTIVEDOODADS\DOORS\PORTCULLISACTIVE.MDX,-0.18470152,-1.7554662,-0.03453297,0.1847017,1.755466,4.4008512,197817,0,0,0,0
412,World\Generic\Orc\Passive Doodads\RaptorEggs\WailingCavernsRaptorEggs04.mdx,-0.6344369,-0.5407656,-0.054681387,0.71457595,0.5060944,0.6164568,199225,0,0,0,0
413,WORLD\GENERIC\HUMAN\ACTIVEDOODADS\DOORS\SHADOWFANGDOOR01.MDX,-0.380419,-0.46598563,0.0013434092,0.38043615,3.4933777,5.0430245,197820,0,0,0,0
414,World\SkillActivated\TradeskillNodes\Bush_Snakeroot.mdx,-1.039274,-1.7539937,-1.4738039,1.2627668,0.81772196,1.4091489,219489,0,0,0,0
415,WORLD\GENERIC\HUMAN\ACTIVEDOODADS\DOORS\SHADOWFANGDOOR02.MDX,-0.68078506,-4.132614,-1.4432121E-05,0.26697582,4.1325746,6.7424917,197821,0,0,0,0
416,WORLD\GENERIC\HUMAN\ACTIVEDOODADS\SHADOWFANG\WIZARDSSPHERE.MDX,-4.1319447,-4.1319447,-21.335365,4.1319447,4.1319447,5.418391E-07,197829,0,0,0,0
417,World\Goober\G_BookTrapFire.mdx,-0.30139446,-0.16814485,-0.033139266,0.3410791,0.19891524,0.19581321,200920,0,0,0,0
418,World\Lordaeron\Plagueland\PassiveDoodads\Haystacks\PlaguelandHayStack.mdx,-2.9205105,-2.4543946,-0.1291694,2.7756102,2.8143857,5.7210855,203748,0,0,0,0
419,World\Kalimdor\Ashenvale\PassiveDoodads\Bush\AshenvalePlantStardust.mdx,-3.6293328,-3.8657477,-0.5058335,3.993137,3.8686774,4.579943,201233,0,0,0,0
420,WORLD\GENERIC\HUMAN\PASSIVE DOODADS\DRAPERY\DRAPERY01.MDL,-0.37075916,-2.1781363,0.022741005,0.45211157,2.4946885,5.5905304,198185,0,0,0,0
421,World\Generic\PassiveDoodads\Doors\doortest01.mdx,-0.4405646,-1.1152111,0,0.4399698,1.1152111,3.6135898,199686,0,0,0,0
422,World\Generic\Human\Passive Doodads\Books\BookMedium05.mdx,-0.113822,-0.222141,0.00753361,0.0984081,0.225543,0.611381,198026,0,0,0,0
423,World\Generic\Human\Passive Doodads\GunShop\GunShopDynamite.mdx,-0.062983535,-0.06034202,0.002220683,0.060022224,0.09343557,0.7525814,198268,0,0,0,0
424,World\Kalimdor\Mulgore\PassiveDoodads\Pinecone\PineCone.mdx,-0.21482724,-0.15223524,-0.0024305582,0.24615489,0.15223522,0.26124862,202297,0,0,0,0
425,World\Kalimdor\Kalidar\PassiveDoodads\FelPineCone\FelPineCone.mdx,-0.21743086,-0.15223524,-0.0021280183,0.24355128,0.15223522,0.26155117,202013,0,0,0,0
426,World\Kalimdor\Blackfathom\PassiveDoodads\Lights\BFD_WispSmall.mdx,-1.2621146,-2.8249948,-1.6307058,0.6368902,1.5149602,2.7092476,201439,0,0,0,0
427,World\Kalimdor\Blackfathom\PassiveDoodads\Lights\BFD_WispMed.mdx,-0.20186487,-4.183079,-2.519304,-0.0013516729,1.9147717,2.3539352,201438,0,0,0,0
428,World\Kalimdor\Blackfathom\PassiveDoodads\Lights\BFD_WispLarge.mdx,-0.3944963,-5.132744,-3.77031,0.040317077,2.7876348,2.5299973,201437,0,0,0,0
429,World\Generic\Murloc\Passive Doodads\Pearl\GreatPearl_01.mdx,-0.61759734,-0.5480883,-0.6056221,0.55148184,0.563772,0.6236204,198719,0,0,0,0
430,World\Goober\G_BookTrapLightGood.mdx,-0.30139446,-0.2432234,-0.033139244,0.34107915,0.20119959,0.20615628,200924,0,0,0,0
