ID,ComponentSection,MaterialResourcesID,ItemDisplayInfoID
1365,6,31284,5717
1366,6,29496,5718
1367,7,25039,5718
1368,0,30132,5719
1369,1,27326,5719
1370,3,45169,5719
1371,4,35056,5719
1372,0,24973,5722
1373,1,26379,5722
1374,3,44740,5722
1375,4,34316,5722
1376,5,34381,5725
1377,5,35032,5726
1378,6,31279,5726
1379,0,27860,5727
1380,3,44257,5727
1381,4,33621,5727
1382,5,31434,5728
1383,0,27864,5729
1384,3,43928,5729
1385,4,33617,5729
1386,0,27865,5730
1387,3,43930,5730
1388,4,33619,5730
1389,5,34400,5731
1390,6,31698,5731
1391,0,24966,5733
1392,3,44733,5733
1393,4,34309,5733
1394,5,32193,5733
1395,5,31454,5734
1396,5,34353,5735
1397,6,30256,5735
1398,7,32116,5736
1399,0,28131,5738
1400,1,28478,5738
1401,3,45364,5738
1402,4,45803,5738
1403,5,35077,5739
1404,0,28130,5741
1405,1,28276,5741
1406,3,45363,5741
1407,4,45802,5741
1408,5,34365,5742
1409,5,34367,5743
1410,6,30262,5743
1411,7,32117,5744
1412,0,24981,5757
1413,1,26393,5757
1414,3,43840,5757
1415,4,32969,5757
1416,0,25185,5758
1417,1,28487,5758
1418,3,45373,5758
1419,4,45812,5758
1420,5,35069,5759
1421,5,35070,5760
1422,6,31288,5760
1423,6,31288,5761
1424,7,32131,5761
1425,0,28088,5763
1426,1,28241,5763
1427,3,43646,5763
1428,4,45638,5763
1429,5,34377,5764
1430,5,34378,5765
1431,6,30267,5765
1432,0,25189,5768
1433,1,28491,5768
1434,3,45593,5768
1435,4,45816,5768
1436,5,35078,5769
1437,6,31295,5769
1438,6,31294,5770
1439,7,32134,5770
1440,0,28101,5771
1441,1,28254,5771
1442,3,43659,5771
1443,4,45651,5771
1444,5,34467,5772
1445,0,28087,5773
1446,1,28240,5773
1447,3,43645,5773
1448,4,45637,5773
1449,5,34375,5774
1450,0,28087,5776
1451,1,28240,5776
1452,3,43645,5776
1453,4,45637,5776
1454,0,28088,5781
1455,1,28241,5781
1456,3,43646,5781
1457,4,45638,5781
1458,5,30505,5782
1459,6,28764,5782
1460,0,27862,5783
1461,3,43924,5783
1462,4,33613,5783
1463,0,28082,5784
1464,1,28235,5784
1465,3,43640,5784
1466,4,45710,5784
1467,5,34364,5785
1468,6,30261,5785
1469,7,32119,5786
1470,0,28100,5787
1471,1,28253,5787
1472,3,43658,5787
1473,4,45650,5787
1474,5,34471,5788
1475,0,27877,5789
1476,1,28228,5789
1477,3,43555,5789
1478,4,45450,5789
1479,0,28083,5791
1480,1,28236,5791
1481,3,43641,5791
1482,4,45711,5791
1483,7,32115,5792
1484,0,28086,5793
1485,1,28239,5793
1486,3,43644,5793
1487,4,45636,5793
1488,0,25186,5794
1489,1,28488,5794
1490,3,45374,5794
1491,4,45813,5794
1492,5,35071,5795
1493,0,27079,5796
1494,1,27244,5796
1495,3,44957,5796
1496,4,45422,5796
1497,5,33691,5797
1498,0,27080,5799
1499,1,27245,5799
1500,3,44958,5799
1501,4,45423,5799
1502,5,33693,5800
1503,5,33695,5801
1504,6,30028,5801
1505,0,27855,5802
1506,3,43844,5802
1507,4,32973,5802
1508,0,28081,5803
1509,1,28234,5803
1510,3,43639,5803
1511,4,45709,5803
1512,5,34360,5804
1513,0,25189,5809
1514,1,28491,5809
1515,3,45593,5809
1516,4,45816,5809
1517,0,28084,5810
1518,1,28237,5810
1519,3,43642,5810
1520,4,45634,5810
1521,5,34368,5811
1522,0,27067,5814
1523,1,27232,5814
1524,3,44868,5814
1525,4,43765,5814
1526,7,32119,5816
1527,0,27483,5819
1528,1,27584,5819
1529,3,44315,5819
1530,4,33801,5819
1531,5,34383,5821
1532,5,32256,5822
1533,6,29777,5822
1534,6,29776,5823
1535,7,26744,5823
1536,5,33136,5824
1537,6,30015,5824
1538,0,28132,5826
1539,1,28479,5826
1540,3,45365,5826
1541,4,45804,5826
1542,5,31450,5827
1543,0,28094,5831
1544,1,28247,5831
1545,3,43652,5831
1546,4,45644,5831
1547,5,34389,5832
1548,0,27483,5834
1549,3,44393,5834
1550,4,45930,5834
1551,1,27577,5835
1552,2,35200,5836
1553,3,44318,5837
1554,4,33641,5837
1555,5,32158,5838
1556,5,32169,5839
1557,6,31724,5839
1558,6,31723,5840
1559,7,25005,5840
1560,2,33957,5842
1561,0,24931,5844
1562,3,44274,5844
1563,4,33638,5844
1564,5,32166,5845
1565,6,31717,5846
1566,7,25003,5846
1567,2,31637,5847
1568,5,32173,5848
1569,6,32499,5848
1570,6,31771,5850
1571,7,25799,5850
1572,3,44322,5851
1573,4,33645,5851
1574,0,26778,5852
1575,3,43570,5852
1576,4,45750,5852
1577,6,31785,5853
1578,7,25806,5853
1579,0,24972,5854
1580,1,26378,5854
1581,3,44739,5854
1582,4,34315,5854
1583,5,29170,5855
1584,6,28697,5855
1585,6,32496,5856
1586,7,25005,5856
1587,0,24930,5857
1588,3,44273,5857
1589,4,33637,5857
1590,5,32160,5858
1591,5,32168,5859
1592,2,33957,5860
1593,0,24929,5861
1594,3,44272,5861
1595,4,33636,5861
1596,0,24933,5862
1597,3,44276,5862
1598,4,33640,5862
1599,0,27865,5863
1600,3,43930,5863
1601,3,44266,5864
1602,4,33630,5864
1603,5,29171,5865
1604,0,24932,5866
1605,3,44275,5866
1606,4,33639,5866
1607,5,32164,5867
1608,6,31719,5868
1609,7,25004,5868
1610,0,30133,5869
1611,1,27328,5869
1612,3,45170,5869
1613,4,35057,5869
1614,5,29185,5870
1615,6,29506,5870
1616,6,29505,5871
1617,7,25043,5871
1618,0,30134,5872
1619,1,27330,5872
1620,3,45171,5872
1621,4,35058,5872
1622,5,29186,5873
1623,5,29187,5874
1624,6,29508,5874
1625,6,29507,5875
1626,7,25044,5875
1627,3,45735,5877
1628,4,34603,5877
1629,0,28085,5889
1630,1,28238,5889
1631,3,43643,5889
1632,4,45635,5889
1633,5,34370,5890
1634,5,32245,5893
1635,5,32246,5894
1636,6,29767,5894
1637,1,30924,5896
1638,2,31672,5897
1639,5,32172,5904
1640,0,27081,5910
1641,1,27246,5910
1642,3,44959,5910
1643,4,45424,5910
1644,7,32096,5911
1645,5,34349,5912
1646,5,34350,5913
1647,6,30255,5913
1648,0,24981,5919
1649,1,26393,5919
1650,3,44748,5919
1651,4,34946,5919
1652,1,25403,5942
1653,2,33959,5942
1654,5,29263,5947
1655,6,31842,5947
1656,3,44319,5956
1657,4,33642,5956
1658,5,33050,5964
1659,5,34695,5965
1660,6,32033,5965
1661,2,33777,5967
1662,6,32008,5988
1663,7,29058,5988
1664,2,33777,5989
1665,6,31759,5991
1666,7,25793,5991
1667,6,31759,5992
1668,7,25793,5992
1669,0,26690,5994
1670,1,27998,5994
1671,3,44311,5994
1672,4,32969,5994
1673,0,27866,6003
1674,1,25396,6003
1675,3,44257,6003
1676,5,34401,6004
1677,7,25042,6005
1678,7,25001,6019
1679,0,28426,6020
1680,3,45272,6020
1681,4,33218,6020
1682,2,31637,6021
1683,0,24936,6022
1684,3,44272,6022
1685,7,25041,6024
1686,0,27186,6026
1687,3,45721,6026
1688,4,34508,6026
1689,0,27543,6029
1690,3,44069,6029
1691,4,45896,6029
1692,5,34037,6030
1693,6,31031,6030
1694,6,31030,6031
1695,7,29037,6031
1696,1,24703,6032
1697,2,33756,6033
1698,0,27420,6034
1699,3,45866,6034
1700,4,35114,6034
1701,5,30495,6035
1702,5,30496,6036
1703,6,28754,6036
1704,6,28753,6037
1705,7,26711,6037
1706,1,25489,6038
1707,2,31645,6039
1708,0,28507,6040
1709,3,44804,6040
1710,4,32832,6040
1711,5,32862,6041
1712,5,33033,6042
1713,6,28875,6042
1714,6,28661,6043
1715,7,28054,6043
1716,1,26094,6044
1717,2,31619,6045
1718,6,29496,6046
1719,7,25043,6046
1720,3,45744,6048
1721,4,35100,6048
1722,5,30283,6049
1723,5,30284,6050
1724,6,31798,6050
1725,6,31797,6051
1726,7,25986,6051
1727,1,25463,6052
1728,0,26693,6054
1729,3,44704,6054
1730,4,33810,6054
1731,5,34323,6055
1732,6,34189,6056
1733,7,27802,6056
1734,1,27998,6057
1735,2,31560,6058
1736,5,32161,6059
1737,6,31716,6059
1738,6,31715,6060
1739,7,25002,6060
1740,3,45175,6061
1741,4,35062,6061
1742,5,29194,6062
1743,6,29515,6063
1744,7,25048,6063
1745,1,27337,6064
1746,2,34650,6065
1747,1,25123,6068
1748,2,31595,6069
1749,0,28102,6070
1750,1,28255,6070
1751,3,43660,6070
1752,4,45652,6070
1753,5,34469,6071
1754,5,34470,6072
1755,6,31059,6072
1756,0,31193,6073
1757,3,45518,6073
1758,4,33952,6073
1759,5,30438,6074
1760,6,30781,6074
1761,6,31715,6077
1762,7,25002,6077
1763,1,25391,6078
1764,2,34241,6079
1765,0,27416,6082
1766,1,25480,6082
1767,3,45862,6082
1768,4,35110,6082
1769,1,25479,6083
1770,2,31641,6084
1771,5,34382,6085
1772,6,30269,6085
1773,0,28103,6090
1774,1,28256,6090
1775,3,43661,6090
1776,4,45653,6090
1777,5,34472,6091
1778,6,31060,6091
1779,7,25043,6092
1780,7,25014,6094
1781,2,33985,6095
1782,5,34472,6096
1783,6,31060,6096
1784,0,24938,6102
1785,3,44322,6102
1786,4,33645,6102
1787,5,32176,6103
1788,5,33681,6104
1789,6,30022,6104
1790,0,28135,6113
1791,1,28482,6113
1792,3,45368,6113
1793,4,45807,6113
1794,5,35036,6114
1795,6,31283,6114
1796,0,27419,6116
1797,1,25487,6116
1798,3,45865,6116
1799,4,35113,6116
1800,1,25486,6118
1801,2,31644,6119
1802,0,24988,6120
1803,3,45082,6120
1804,4,34953,6120
1805,5,29161,6121
1806,5,29162,6122
1807,6,28692,6122
1808,7,25029,6123
1809,2,31563,6124
1810,5,30496,6127
1811,6,28754,6127
1812,5,34710,6131
1813,1,25439,6133
1814,3,45164,6133
1815,4,34972,6133
1816,6,28661,6134
1817,7,28054,6134
1818,6,28657,6136
1819,0,27863,6137
1820,1,25392,6137
1821,3,43928,6137
1822,4,33617,6137
1823,0,26780,6142
1824,1,27580,6142
1825,3,43572,6142
1826,4,45752,6142
1827,5,33330,6142
1828,6,29980,6143
1829,7,28806,6143
1830,1,27579,6144
1831,2,35201,6145
1832,0,26780,6147
1833,1,27580,6147
1834,3,43572,6147
1835,4,45752,6147
1836,0,27418,6151
1837,0,27418,6152
1838,3,45864,6152
1839,4,35112,6152
1840,5,30492,6153
1841,5,30493,6154
1842,6,28751,6154
1843,6,28750,6155
1844,7,26710,6155
1845,1,25484,6156
1846,2,31643,6157
1847,0,27543,6159
1848,1,24702,6159
1849,3,44069,6159
1850,4,45896,6159
1851,1,24702,6160
1852,0,27428,6161
1853,1,30887,6161
1854,3,45874,6161
1855,4,32665,6161
1856,5,30506,6162
1857,5,30507,6163
1858,6,28766,6163
1859,6,28765,6164
1860,7,26718,6164
1861,1,30887,6165
1862,3,44265,6169
1863,5,33036,6170
1864,1,25406,6173
1865,0,28437,6174
1866,3,45283,6174
1867,4,35313,6174
1868,6,31757,6175
1869,7,25792,6175
1870,0,27427,6176
1871,1,30885,6176
1872,3,45873,6176
1873,4,32664,6176
1874,0,27427,6177
1875,3,45873,6177
1876,4,32664,6177
1877,1,30886,6178
1878,2,31651,6179
1879,0,25522,6181
1880,3,44669,6181
1881,4,35621,6181
1882,5,29470,6182
1883,5,29471,6183
1884,6,31865,6183
1885,6,31864,6184
1886,7,27007,6184
1887,1,24761,6185
1888,2,29565,6186
1889,0,24936,6187
1890,1,25402,6187
1891,3,44320,6187
1892,4,33643,6187
1893,0,27857,6188
1894,3,44275,6188
1895,4,33639,6188
1896,5,32177,6189
1897,6,32503,6189
1898,6,32502,6190
1899,7,25005,6190
1900,0,26782,6191
1901,3,43596,6191
1902,4,45776,6191
1903,5,33935,6192
1904,6,29985,6192
1905,1,24677,6193
1906,2,33745,6194
1907,0,24934,6195
1908,3,44318,6195
1909,4,33641,6195
1910,0,25514,6196
1911,3,44594,6196
1912,4,35712,6196
1913,5,29265,6197
1914,6,31844,6197
1915,6,32069,6198
1916,7,27013,6198
1917,1,24779,6199
1918,2,29571,6200
1919,0,25510,6201
1920,3,45561,6201
1921,4,35449,6201
1922,5,29257,6202
1923,6,31836,6202
1924,6,31835,6203
1925,7,26822,6203
1926,1,27932,6204
1927,2,29550,6205
1928,0,27863,6206
1929,3,43926,6206
1930,0,24934,6208
1931,6,29694,6209
1932,7,25855,6209
1933,1,27028,6210
1934,0,31193,6213
1935,3,45518,6213
1936,3,44274,6214
1937,4,33638,6214
1938,5,34024,6215
1939,5,33679,6218
1940,6,30021,6218
1941,0,28136,6219
1942,1,28483,6219
1943,3,45170,6219
1944,4,35057,6219
1945,7,25002,6220
1946,0,27073,6221
1947,5,31244,6223
1948,1,26390,6224
1949,0,27533,6226
1950,1,24679,6226
1951,3,43596,6226
1952,4,45776,6226
1953,5,33934,6227
1954,5,33935,6228
1955,6,31010,6228
1956,6,31009,6229
1957,7,29026,6229
1958,1,24678,6230
1959,5,34461,6237
1960,6,30276,6237
1961,3,45734,6239
1962,4,34602,6239
1963,3,45733,6241
1964,6,32523,6242
1965,7,25013,6242
1966,2,34233,6243
1967,0,25203,6250
1968,3,45682,6250
1969,4,45196,6250
1970,5,35097,6252
1971,6,32067,6252
1972,3,44161,6255
1973,4,45045,6255
1974,5,32204,6277
1975,1,26373,6291
1976,2,33972,6291
1977,2,34234,6295
1978,5,32199,6297
1979,6,28664,6297
1980,0,25523,6298
1981,3,44670,6298
1982,4,35622,6298
1983,5,29472,6299
1984,5,29469,6300
1985,6,31863,6300
1986,6,31862,6301
1987,7,27006,6301
1988,1,27322,6305
1989,5,32202,6306
1990,5,32392,6315
1991,7,25011,6318
1992,6,32526,6322
1993,7,25016,6322
1994,5,30200,6362
1995,6,30552,6362
1996,6,30551,6363
1997,7,25746,6363
1998,0,31158,6370
1999,3,43863,6370
2000,4,33260,6370
2001,0,25201,6461
2002,1,28497,6461
2003,3,45680,6461
2004,4,45194,6461
2005,5,35095,6462
2006,6,32065,6462
2007,7,32134,6463
2008,0,24978,6481
2009,1,26389,6481
2010,3,44745,6481
2011,4,34454,6481
2012,5,32397,6482
2013,6,28680,6482
2014,3,44802,6558
2015,4,32830,6558
2016,5,34326,6559
2017,1,27332,6610
2018,6,31713,6648
2019,7,25001,6648
2020,1,25389,6649
2021,2,34240,6650
2022,0,24976,6653
2023,1,26385,6653
2024,3,44743,6653
2025,4,34319,6653
2026,5,32392,6653
2027,6,28675,6654
2028,7,25023,6654
2029,0,27419,6662
2030,3,45865,6662
2031,4,35113,6662
2032,0,27857,6695
2033,2,34843,6696
2034,6,31779,6715
2035,7,25803,6715
2036,2,34865,6717
2037,5,31254,6718
2038,6,31760,6718
2039,6,29800,6720
2040,7,26756,6720
2041,1,31889,6721
2042,3,45284,6722
2043,4,35314,6722
2044,5,32467,6724
2045,6,29801,6724
2046,6,29764,6730
2047,7,26738,6730
2048,5,31236,6731
2049,6,31542,6731
2050,1,25474,6738
2051,1,25485,6739
2052,6,29804,6741
2053,7,26758,6741
2054,1,31895,6742
2055,3,45286,6743
2056,4,35316,6743
2057,1,31896,6744
2058,2,32137,6744
2059,5,32470,6745
2060,6,29805,6745
2061,2,34862,6751
2062,5,30498,6755
2063,1,25478,6756
2064,1,25485,6758
2065,5,30500,6760
2066,6,29786,6762
2067,7,26749,6762
2068,1,30943,6763
2069,0,28431,6764
2070,3,45277,6764
2071,4,33223,6764
2072,1,30944,6765
2073,2,31682,6765
2074,5,32457,6766
2075,6,29787,6766
2076,5,30295,6772
2077,6,28741,6772
2078,5,31439,6773
2079,6,31772,6773
2080,5,30501,6774
2081,6,28760,6774
2082,6,31781,6777
2083,7,25804,6777
2084,6,29796,6779
2085,7,26754,6779
2086,0,28451,6784
2087,1,31929,6784
2088,3,45298,6784
2089,4,35328,6784
2090,1,31928,6785
2091,2,32148,6785
2092,5,32486,6786
2093,6,29827,6786
2094,1,25481,6787
2095,0,27851,6800
2096,3,43924,6800
2097,0,26782,6801
2098,3,43579,6801
2099,4,45759,6801
2100,5,33345,6802
2101,6,29995,6802
2102,6,30000,6803
2103,7,29012,6803
2104,1,27594,6804
2105,2,35211,6805
2106,0,27423,6815
2107,3,45858,6816
2108,4,35106,6816
2109,5,35345,6819
2110,6,29686,6820
2111,7,25851,6820
2112,1,26323,6821
2113,1,26323,6822
2114,2,32614,6822
2115,0,27855,6824
2116,1,30884,6825
2117,2,31681,6826
2118,6,34193,6827
2119,7,27804,6827
2120,1,28000,6828
2121,5,32858,6833
2122,6,34197,6841
2123,7,27806,6841
2124,1,28003,6842
2125,2,31564,6842
2126,1,28006,6843
2127,1,26090,6844
2128,2,31617,6844
2129,6,34197,6845
2130,7,27806,6845
2131,5,32858,6847
2132,3,44958,6848
2133,4,45423,6848
2134,5,33695,6849
2135,6,30028,6849
2136,5,33069,6853
2137,1,26321,6855
2138,1,26321,6856
2139,2,32612,6856
2140,1,25095,6863
2141,2,31582,6863
2142,5,33247,6864
2143,5,32252,6865
2144,6,29773,6865
2145,6,29796,6866
2146,7,26752,6866
2147,1,30632,6867
2148,2,31687,6868
2149,6,34612,6869
2150,7,28017,6869
2151,1,25093,6871
2152,2,31581,6871
2153,5,31237,6875
2154,6,34199,6876
2155,7,27807,6876
2156,6,34195,6880
2157,7,27805,6880
2158,3,45693,6881
2159,4,45207,6881
2160,5,33080,6882
2161,6,32274,6882
2162,1,26090,6883
2163,2,31617,6883
2164,1,25101,6884
2165,6,34620,6885
2166,7,28021,6885
2167,6,28882,6891
2168,7,25835,6891
2169,1,28001,6899
2170,1,28001,6901
2171,2,31563,6901
2172,5,33247,6902
2173,6,34187,6903
2174,7,27801,6903
2175,1,27997,6904
2176,1,27997,6905
2177,2,31559,6905
2178,6,34618,6907
2179,7,28020,6907
2180,0,31400,6908
2181,1,27318,6908
2182,3,45693,6908
2183,4,45207,6908
2184,7,25770,6909
2185,1,28004,6915
2186,0,27072,6916
2187,1,27237,6916
2188,3,44873,6916
2189,4,45380,6916
2190,5,33434,6917
2191,5,34358,6918
2192,6,30258,6918
2193,1,25102,6922
2194,2,31586,6922
2195,5,33040,6926
2196,6,34545,6931
2197,7,27808,6931
2198,1,28008,6934
2199,6,34547,6942
2200,7,27809,6942
2201,6,29678,6944
2202,7,25847,6944
2203,5,34798,6946
2204,6,34558,6947
2205,7,27814,6947
2206,1,28215,6948
2207,1,28215,6949
2208,2,31572,6949
2209,5,30438,6951
2210,6,30781,6951
2211,1,28002,6953
2212,1,27997,6955
2213,2,31559,6955
2214,5,32152,6957
2215,6,31707,6957
2216,5,34990,6958
2217,6,34636,6959
2218,7,28028,6959
2219,1,25123,6960
2220,2,31595,6960
2221,5,33334,6961
2222,1,26101,6962
2223,2,31811,6962
2224,5,34827,6964
2225,1,25101,6966
2226,1,27999,6969
2227,2,31561,6969
2228,1,26101,6973
2229,1,27576,6976
2230,5,29406,6978
2231,5,33249,6981
2232,1,28009,6982
2233,2,31567,6982
2234,1,26091,6985
2235,1,26090,6986
2236,2,31617,6986
2237,1,25100,6991
2238,2,31585,6991
2239,1,26322,6996
2240,1,25122,6998
2241,1,25123,6999
2242,2,31595,6999
2243,5,31242,7001
2244,6,28657,7002
2245,7,28052,7002
2246,1,26306,7005
2247,5,34990,7006
2248,0,25520,7010
2249,3,44667,7010
2250,4,35619,7010
2251,5,29467,7011
2252,6,31861,7011
2253,6,32032,7017
2254,7,29068,7017
2255,1,29857,7018
2256,2,33787,7018
2257,0,30114,7027
2258,3,44739,7027
2259,3,43926,7028
2260,4,33615,7028
2261,7,25769,7029
2262,0,27867,7031
2263,5,32175,7033
2264,6,32501,7033
2265,0,27481,7055
2266,3,44312,7055
2267,4,33799,7055
2268,6,29509,7056
2269,7,25045,7056
2270,1,25097,7057
2271,2,31583,7058
2272,0,30134,7079
2273,3,45171,7079
2274,4,35058,7079
2275,5,29189,7080
2276,6,29510,7080
2277,6,32498,7081
2278,7,25005,7081
2279,1,25402,7082
2280,0,30134,7091
2281,3,45172,7091
2282,4,35059,7091
2283,0,24981,7114
2284,4,34946,7114
2285,3,45274,7115
2286,1,31892,7116
2287,0,30138,7172
2288,3,45175,7172
2289,4,35062,7172
2290,0,27767,7173
2291,3,44092,7173
2292,4,45919,7173
2293,5,34585,7174
2294,6,32007,7174
2295,5,32397,7179
2296,6,28680,7179
2297,7,25003,7180
2298,0,30134,7181
2299,3,44734,7181
2300,4,34310,7181
2301,5,29162,7182
2302,6,28692,7182
2303,0,27851,7190
2304,0,27427,7191
2305,3,45272,7191
2306,4,33218,7191
2307,5,34324,7193
2308,6,34190,7193
2309,2,31560,7194
2310,5,29184,7200
2311,1,27331,7201
2312,0,24981,7211
2313,3,44748,7211
2314,5,34584,7212
2315,5,32207,7213
2316,6,28672,7213
2317,7,25001,7214
2318,0,27534,7223
2319,1,24682,7223
2320,3,43597,7223
2321,4,45777,7223
2322,5,33936,7224
2323,5,33937,7225
2324,6,31012,7225
2325,1,24681,7227
2326,2,33746,7228
2327,0,24934,7237
2328,1,25399,7237
2329,3,44318,7237
2330,4,33641,7237
2331,6,31723,7238
2332,7,25001,7238
2333,6,31011,7255
2334,7,29027,7255
2335,0,30134,7306
2336,3,45086,7306
2337,4,34957,7306
2338,6,28696,7307
2339,7,25033,7307
2340,6,28684,7458
2341,7,25027,7458
2342,0,24974,7507
2343,1,26381,7507
2344,3,44741,7507
2345,4,34317,7507
2346,5,32207,7507
2347,6,31543,7509
2348,7,26741,7509
2349,0,27416,7510
2350,1,25480,7510
2351,3,45862,7510
2352,4,35110,7510
2353,5,30490,7510
2354,5,30490,7511
2355,6,28747,7512
2356,7,26708,7512
2357,2,31641,7513
2358,3,45285,7515
2359,2,31642,7516
2360,1,27933,7517
2361,0,30137,7518
2362,1,27335,7518
2363,3,45174,7518
2364,4,35061,7518
2365,5,29192,7518
2366,5,29192,7519
2367,5,29193,7520
2368,6,29514,7520
2369,6,29513,7521
2370,7,25042,7521
2371,1,27334,7522
2372,2,34649,7523
2373,5,34485,7527
2374,6,31258,7527
2375,1,27940,7530
2376,2,29554,7530
2377,5,30188,7533
2378,6,29737,7533
2379,0,28136,7534
2380,1,28483,7534
2381,3,45369,7534
2382,4,45808,7534
2383,5,35038,7535
2384,6,31284,7535
2385,6,31284,7536
2386,7,25001,7536
2387,6,31835,7537
2388,7,26822,7537
2389,1,25100,7540
2390,2,31585,7540
2391,5,34385,7542
2392,5,34386,7543
2393,6,30271,7543
2394,5,29256,7545
2395,0,27866,7546
2396,1,25396,7546
2397,3,44257,7546
2398,4,33621,7546
2399,5,34473,7548
2400,5,34474,7549
2401,6,31061,7549
2402,1,27378,7550
2403,0,25505,7551
2404,3,45556,7551
2405,4,35444,7551
2406,0,25506,7552
2407,3,45557,7552
2408,4,35445,7552
2409,5,29257,7560
2410,6,31836,7560
2411,5,34798,7563
2412,2,31586,7567
2413,1,27379,7571
2414,2,34670,7571
2415,3,45559,7574
2416,4,35447,7574
2417,0,24965,7576
2418,1,26371,7576
2419,3,44872,7576
2420,4,45379,7576
2421,5,33673,7577
2422,6,30019,7577
2423,7,25005,7578
2424,6,31723,7579
2425,7,25005,7579
2426,0,24981,7580
2427,1,26393,7580
2428,3,44740,7580
2429,4,34316,7580
2430,5,34022,7581
2431,6,31481,7581
2432,7,25021,7583
2433,2,33974,7584
2434,0,30133,7586
2435,1,27330,7586
2436,3,45171,7586
2437,4,35058,7586
2438,5,29172,7587
2439,6,28699,7587
2440,3,44321,7591
2441,4,33644,7591
2442,5,29191,7592
2443,6,29512,7592
2444,0,24981,7599
2445,3,44748,7599
2446,4,34946,7599
2447,3,43854,7609
2448,4,33167,7609
2449,0,30134,7611
2450,1,27330,7611
2451,1,25450,7613
2452,0,27851,7614
2453,1,25376,7614
2454,3,45165,7614
2455,4,34973,7614
2456,6,31543,7615
2457,7,26704,7615
2458,3,44958,7616
2459,4,45423,7616
2460,0,30134,7617
2461,3,45082,7618
2462,4,34953,7618
2463,5,32170,7619
2464,6,29511,7620
2465,7,25046,7620
2466,0,30114,7621
2467,3,45088,7621
2468,4,34959,7621
2469,5,29202,7622
2470,6,29711,7622
2471,6,29710,7623
2472,7,25053,7623
2473,0,24940,7631
2474,1,26143,7631
2475,5,34037,7632
2476,5,34037,7633
2477,6,32505,7633
2478,1,25408,7634
2479,2,33961,7635
2480,5,31437,7638
2481,6,31770,7638
2482,0,24979,7639
2483,1,26391,7639
2484,3,44746,7639
2485,4,34455,7639
2486,0,30134,7640
2487,3,45166,7640
2488,4,34974,7640
2489,5,33698,7641
2490,6,30029,7641
2491,3,44320,7642
2492,5,32152,7643
2493,3,44265,7644
2494,4,33629,7644
2495,5,32151,7645
2496,6,31706,7645
2497,5,32173,7646
2498,5,30503,7647
2499,6,28762,7647
2500,3,44325,7648
2501,3,45276,7650
2502,4,33222,7650
2503,1,30941,7651
2504,0,24942,7652
2505,1,26149,7654
2506,2,33964,7655
2507,0,24942,7656
2508,1,26149,7656
2509,6,32511,7657
2510,7,25012,7657
2511,1,26143,7658
2512,0,27075,7660
2513,1,27240,7660
2514,3,44734,7660
2515,4,34310,7660
2516,5,33684,7661
2517,6,30023,7661
2518,5,29468,7662
2519,0,24939,7663
2520,1,26143,7663
2521,3,44323,7663
2522,4,33646,7663
2523,0,27534,7664
2524,1,24682,7664
2525,3,43597,7664
2526,4,45777,7664
2527,5,33937,7664
2528,5,33937,7665
2529,6,31015,7665
2530,5,33248,7667
2531,6,29976,7667
2532,6,29977,7668
2533,7,28804,7668
2534,2,35211,7669
2535,0,27078,7671
2536,1,27243,7671
2537,3,44956,7671
2538,4,45421,7671
2539,5,33689,7672
2540,0,24939,7674
2541,3,44323,7674
2542,4,33646,7674
2543,6,28753,7675
2544,7,26711,7675
2545,0,27532,7676
2546,1,24676,7676
2547,0,27532,7677
2548,1,24676,7677
2549,3,43595,7677
2550,4,45775,7677
2551,5,33932,7678
2552,5,33933,7679
2553,6,31008,7679
2554,6,31007,7680
2555,7,29025,7680
2556,3,44165,7683
2557,4,45049,7683
2558,0,27536,7686
2559,1,24688,7686
2560,3,44062,7686
2561,4,45779,7686
2562,5,34023,7686
2563,5,33940,7687
2564,5,34023,7688
