ID,DifficultyID,MaxLevel,MaxPassiveAuraLevel,BaseLevel,SpellLevel,SpellID
98643,0,0,0,0,38,9712
98644,0,0,0,0,40,4284
98646,0,0,0,0,40,4315
98647,0,0,0,0,25,4317
98648,0,0,0,0,1,4661
98649,0,0,0,0,32,4138
98650,0,0,0,0,22,3975
98651,0,0,0,0,36,3976
98652,0,0,0,0,1,4662
98653,0,13,0,4,4,5504
98654,0,19,0,10,10,5505
98655,0,29,0,20,20,5506
98656,0,0,0,0,25,4573
98657,0,0,0,0,1,4663
98658,0,0,0,42,42,4987
98659,0,0,0,0,32,4109
98660,0,0,0,0,40,4111
98661,0,0,0,0,13,4112
98662,0,0,0,0,1,4633
98663,0,0,0,0,35,4582
98664,0,60,0,0,36,4312
98666,0,0,0,0,5,4116
98667,0,29,0,24,24,5138
98668,0,42,0,0,13,5105
98669,0,0,0,0,1,4719
98670,0,0,0,0,1,4664
98671,0,0,0,0,1,4665
98672,0,0,0,0,1,4634
98673,0,70,0,0,1,4080
98675,0,0,0,0,10,4195
98676,0,0,0,0,55,4576
98677,0,0,0,0,30,4052
98678,0,0,0,0,43,5106
98679,0,0,0,0,3,5108
98680,0,1,0,0,1,5306
98681,0,0,0,0,16,5110
98682,0,0,0,0,1,4721
98683,0,0,0,0,1,4717
98684,0,0,0,0,1,4718
98685,0,0,0,0,35,4122
98686,0,0,0,0,1,4880
98687,0,0,0,0,1,4780
98688,0,19,0,14,14,5187
98689,0,25,0,20,20,5188
98690,0,0,0,0,40,4100
98691,0,0,0,0,75,4571
98693,0,0,0,0,25,4559
98695,0,0,0,0,1,4723
98697,0,5,0,1,1,5185
98698,0,0,0,0,1,4705
98699,0,0,0,0,1,4720
98700,0,0,0,0,1,4882
98702,0,0,0,0,15,4540
98703,0,0,0,0,25,4566
98704,0,0,0,0,25,4530
98705,0,0,0,0,30,4531
98706,0,0,0,0,35,4532
98707,0,0,0,0,40,4533
98708,0,0,0,0,1,4703
98709,0,0,0,0,21,4113
98710,0,0,0,0,55,4555
98711,0,0,0,0,48,4194
98712,0,0,0,0,15,4551
98713,0,0,0,0,40,4130
98714,0,70,0,0,20,4514
98715,0,0,0,0,11,3243
98716,0,0,0,0,36,4245
98717,0,0,0,0,40,4074
98718,0,0,0,0,1,4187
98719,0,0,0,0,37,3720
98720,0,0,0,0,40,4075
98721,0,0,0,0,25,4077
98722,0,0,0,0,35,4078
98723,0,0,0,0,0,4079
98724,0,0,0,0,1,4866
98725,0,0,0,0,40,4525
98726,0,0,0,0,45,4526
98727,0,0,0,0,65,4556
98728,0,0,0,0,45,4554
98729,0,0,0,0,1,4864
98730,0,0,0,0,37,4048
98731,0,0,0,0,10,4527
98732,0,0,0,0,15,4528
98733,0,0,0,0,15,4105
98734,0,0,0,0,22,6257
98735,0,0,0,0,33,4168
98736,0,0,0,0,13,4107
98737,0,0,0,0,36,4320
98738,0,0,0,0,12,4188
98739,0,0,0,0,45,4561
98740,0,0,0,0,12,4196
98741,0,0,0,0,5,4548
98742,0,0,0,0,5,4549
98743,0,0,0,0,45,4042
98744,0,0,0,0,40,4043
98745,0,0,0,0,1,4872
98746,0,0,0,0,1,4637
98747,0,0,0,0,40,4524
98748,0,48,0,0,15,4146
98749,0,0,0,0,11,3161
98750,0,0,0,0,16,3162
98751,0,0,0,0,21,3163
98752,0,0,0,0,13,5104
98753,0,0,0,0,27,3164
98754,0,0,0,0,17,4044
98755,0,0,0,0,17,4045
98756,0,0,0,0,65,4585
98757,0,0,0,0,75,4586
98758,0,0,0,0,55,4544
98759,0,0,0,0,15,5100
98760,0,0,0,0,12,5101
98761,0,0,0,0,35,5102
98762,0,0,0,28,28,3699
98763,0,0,0,0,15,4517
98764,0,0,0,0,25,4518
98765,0,0,0,0,35,4519
98766,0,0,0,0,38,4520
98767,0,0,0,0,35,4567
98768,0,0,0,0,45,4568
98769,0,0,0,0,18,4197
98770,0,0,0,0,24,4198
98771,0,0,0,0,25,4552
98772,0,0,0,0,28,4058
98773,0,0,0,0,55,4562
98774,0,0,0,0,35,4169
98775,0,60,0,0,36,4246
98776,0,0,0,0,5,4550
98777,0,32,0,0,32,4060
98778,0,0,0,0,13,4144
98779,0,0,0,0,37,4049
98780,0,0,0,0,40,4073
98781,0,0,0,0,18,4189
98782,0,0,0,0,11,3165
98783,0,0,0,0,42,4201
98784,0,0,0,0,36,4242
98785,0,0,0,0,36,4243
98786,0,0,0,0,36,4244
98787,0,0,0,0,55,4584
98788,0,0,0,0,75,4557
98789,0,0,0,0,15,4558
98790,0,0,0,0,30,4051
98791,0,0,0,0,55,4569
98792,0,0,0,0,65,4570
98793,0,0,0,0,45,4583
98794,0,0,0,0,15,4055
98795,0,0,0,0,50,4436
98796,0,0,0,0,65,4545
98797,0,0,0,0,48,4202
98798,0,0,0,0,1,4867
98799,0,0,0,0,35,4063
98800,0,15,0,10,10,3716
98802,0,0,0,0,37,3718
98803,0,0,0,0,20,4056
98804,0,0,0,0,25,4057
98805,0,0,0,0,24,4190
98806,0,0,0,0,30,4191
98807,0,0,0,0,36,4192
98808,0,0,0,0,42,4193
98809,0,0,0,0,1,4868
98810,0,0,0,0,35,4553
98811,0,0,0,0,1,4706
98812,0,0,0,0,13,5363
98814,0,0,0,0,1,5874
98815,0,0,0,0,1,5875
98816,0,0,0,0,1,5916
98817,0,0,0,0,1,4834
98818,0,0,0,0,1,5412
98819,0,0,0,0,1,5872
98820,0,0,0,46,46,5723
98821,0,0,0,0,44,4950
98822,0,0,0,0,44,4951
98823,0,0,0,0,13,5918
98824,0,0,0,0,10,5532
98825,0,60,0,0,1,5413
98826,0,0,0,0,1,5414
98829,0,0,0,10,10,6262
98830,0,0,0,22,22,6263
98831,0,0,0,0,34,4971
98832,0,0,0,0,20,5115
98833,0,0,0,8,8,5116
98834,0,0,0,0,9,5909
98835,0,0,0,0,1,4778
98836,0,0,0,0,20,5252
98839,0,0,0,0,8,5728
98842,0,0,0,34,34,5699
98844,0,0,0,0,1,4888
98845,0,0,0,0,8,5729
98846,0,0,0,0,32,5369
98847,0,0,0,0,15,5364
98848,0,0,0,0,1,4760
98849,0,0,0,0,1,4762
98850,0,0,0,0,36,4200
98851,0,0,0,0,1,5161
98852,0,0,0,0,45,5162
98853,0,31,0,26,26,6076
98854,0,0,0,0,1,4837
98855,0,0,0,0,1,4838
98856,0,0,0,30,30,5384
98857,0,0,0,22,22,5221
98859,0,19,0,14,14,6074
98860,0,25,0,20,20,6075
98861,0,70,0,0,34,4972
98863,0,0,0,0,1,5696
98864,0,0,0,0,16,5697
98865,0,0,0,0,1,5891
98868,0,19,0,0,12,5888
98869,0,31,0,26,26,5189
98870,0,43,0,38,38,6060
98871,0,0,0,0,18,5159
98873,0,0,0,0,1,5164
98874,0,21,0,12,12,5242
98875,0,0,0,0,40,5367
98876,0,0,0,0,24,5368
98877,0,0,0,0,1,5896
98878,0,0,0,0,20,5213
98881,0,0,0,0,5,5703
98882,0,0,0,0,0,5004
98883,0,39,0,34,34,6064
98884,0,0,0,38,38,5196
98885,0,0,0,1,1,6136
98887,0,0,0,0,1,4796
98888,0,0,0,0,45,4947
98889,0,0,0,0,20,4948
98890,0,0,0,0,1,4974
98891,0,0,0,0,1,5920
98892,0,0,0,0,1,4850
98893,0,0,0,0,5,6255
98894,0,0,0,34,34,6117
98896,0,0,0,0,1,14516
98898,0,0,0,0,1,4840
98900,0,0,0,0,10,6278
98901,0,0,0,0,20,5968
98902,0,15,0,0,10,5608
98903,0,0,0,0,1,4645
98904,0,0,0,0,37,4092
98905,0,0,0,0,1,4093
98906,0,0,0,0,1,5868
98908,0,0,0,0,1,5873
98909,0,0,0,0,0,5005
98910,0,0,0,0,62,25744
98911,0,0,0,0,60,5707
98912,0,0,0,0,1,5919
98913,0,0,0,0,32,5366
98914,0,60,0,0,1,6268
98915,0,0,0,0,45,6270
98916,0,0,0,0,1,5900
98918,0,0,0,28,28,5195
98919,0,0,0,0,50,4932
98920,0,0,0,0,1,4794
98921,0,0,0,0,1,5884
98922,0,0,0,0,10,5149
98924,0,0,0,0,1,5869
98925,0,0,0,0,10,5708
98926,0,52,0,40,40,5484
98927,0,0,0,0,10,5605
98929,0,15,0,0,10,5607
98930,0,0,0,0,13,6252
98931,0,0,0,0,10,6253
98932,0,0,0,0,21,6254
98933,0,37,0,32,32,6077
98934,0,0,0,0,1,5870
98935,0,0,0,0,1,5871
98936,0,70,0,0,24,6275
98937,0,70,0,0,24,6276
98938,0,0,0,8,8,5730
98939,0,20,0,0,1,8874
98940,0,0,0,0,1,8858
98941,0,1,0,0,1,5000
98942,0,0,0,0,20,25993
98943,0,0,0,0,1,8873
98945,0,0,0,0,1,5337
98947,0,0,0,0,40,5403
98948,0,0,0,0,28,5405
98949,0,0,0,0,1,4714
98950,0,0,0,0,37,5406
98951,0,0,0,0,45,4983
98952,0,0,0,0,1,4811
98953,0,50,0,0,30,9257
98954,0,0,0,0,1,5416
98956,0,61,0,56,56,9889
98958,0,0,0,0,1,4792
98959,0,0,0,0,1,4980
98960,0,0,0,0,45,4981
98961,0,0,0,0,24,4136
98962,0,0,0,0,45,6273
98963,0,70,0,0,24,6274
98964,0,0,0,0,15,4133
98965,0,0,0,0,15,4134
98966,0,0,0,0,24,4135
98968,0,0,0,0,1,4666
98969,0,36,0,16,16,5421
98970,0,0,0,0,1,4886
98971,0,0,0,0,25,4120
98972,0,0,0,0,30,4121
98974,0,0,0,0,32,4962
98975,0,0,0,20,20,5672
98976,0,0,0,0,20,4119
98977,0,0,0,0,20,5141
98978,0,0,0,0,1,5142
98979,0,12,0,8,8,5143
98980,0,20,0,16,16,5144
98981,0,0,0,38,38,5201
98982,0,0,0,20,20,5118
98983,0,0,0,0,6,5515
98984,0,0,0,0,1,5898
98985,0,0,0,0,1,5899
98986,0,0,0,0,40,5784
98988,0,33,0,28,28,6063
98989,0,0,0,0,1,4798
98990,0,0,0,0,1,5202
98991,0,0,0,0,10,4954
98992,0,0,0,0,1,4751
98993,0,0,0,0,40,4132
98995,0,0,0,0,1,5373
98996,0,0,0,0,32,5225
98997,0,0,0,0,1,4631
98998,0,0,0,0,99,5395
98999,0,0,0,0,1,4832
99000,0,0,0,0,35,4574
99001,0,0,0,0,45,4575
99002,0,0,0,0,20,5502
99003,0,0,0,0,10,4960
99004,0,0,0,0,65,4563
99005,0,0,0,0,1,4871
99006,0,0,0,0,1,4788
99007,0,0,0,0,10,5324
99008,0,0,0,0,10,5325
99009,0,0,0,0,25,8853
99010,0,0,0,0,10,9488
99011,0,0,0,0,1,4763
99012,0,0,0,20,20,5394
99013,0,0,0,0,1,4790
99014,0,0,0,0,1,4646
99016,0,0,0,0,0,5007
99018,0,0,0,0,26,5010
99019,0,200,0,0,30,5419
99020,0,0,0,0,32,4955
99021,0,55,0,50,50,9888
99022,0,1,0,0,1,4996
99023,0,1,0,0,1,4997
99024,0,0,0,0,1,4752
99025,0,0,0,0,40,5370
99027,0,36,0,30,30,5180
99028,0,0,0,0,24,5365
99029,0,70,0,0,34,5016
99030,0,0,0,0,1,5017
99031,0,0,0,0,1,5019
99032,0,39,0,20,20,5215
99035,0,0,0,0,1,4632
99036,0,0,0,0,24,4108
99038,0,0,0,24,24,5217
99039,0,0,0,0,30,4970
99041,0,0,0,0,1,4887
99042,0,0,0,0,5,9487
99043,0,0,0,0,1,4678
99044,0,0,0,0,40,4131
99045,0,0,0,0,1,4810
99046,0,0,0,0,8,5422
99047,0,30,0,20,20,14917
99048,0,0,0,0,10,5320
99049,0,10,0,0,6,5424
99050,0,0,0,0,10,5321
99051,0,0,0,0,10,5322
99052,0,0,0,0,10,5323
99053,0,42,0,0,22,9740
99054,0,0,0,12,12,5229
99055,0,1,0,0,1,4998
99056,0,1,0,0,1,4999
99057,0,0,0,0,15,5020
99058,0,0,0,0,20,5220
99059,0,0,0,10,10,5232
99060,0,0,0,0,17,4507
99061,0,0,0,0,10,4117
99062,0,0,0,0,15,4118
99063,0,0,0,0,1,4635
99064,0,0,0,0,1,4636
99065,0,0,0,0,15,4104
99066,0,0,0,0,21,5208
99068,0,0,0,0,1,4786
99069,0,0,0,0,20,9739
99072,0,0,0,0,20,5219
99073,0,5,0,1,1,5176
99074,0,12,0,6,6,5177
99075,0,20,0,14,14,5178
99076,0,28,0,22,22,5179
99077,0,0,0,0,1,4979
99078,0,200,0,0,99,5420
99079,0,0,0,0,45,4938
99080,0,42,0,0,13,4940
99081,0,0,0,28,28,5209
99082,0,0,0,14,14,5211
99083,0,0,0,0,9,7093
99084,0,0,0,0,8,5567
99085,0,0,0,0,20,6306
99086,0,0,0,0,1,6742
99087,0,0,0,0,1,7095
99088,0,0,0,0,0,26030
99089,0,1,0,0,1,6484
99090,0,0,0,0,1,6151
99092,0,0,0,0,1,6153
99093,0,0,0,0,1,6653
99094,0,0,0,0,6,6474
99095,0,19,0,14,14,6222
99096,0,0,0,0,0,7232
99098,0,0,0,40,40,5589
99100,0,0,0,0,1,6654
99102,0,0,0,0,15,5257
99104,0,0,0,0,5,5789
99105,0,0,0,0,1,5818
99106,0,0,0,0,9,5263
99107,0,39,0,30,30,6127
99109,0,0,0,0,16,5990
99110,0,0,0,58,58,6554
99111,0,60,0,0,13,6580
99112,0,0,0,0,1,6157
99113,0,0,0,0,1,5927
99115,0,0,0,0,5,5759
99116,0,0,0,24,24,5760
99118,0,0,0,0,45,5028
99119,0,0,0,0,1,5819
99120,0,0,0,10,10,5171
99122,0,0,0,24,24,5588
99124,0,0,0,0,1,6957
99125,0,0,0,0,1,5796
99126,0,0,0,0,0,7254
99127,0,0,0,0,8,6713
99128,0,0,0,0,0,7230
99129,0,0,0,0,45,6655
99130,0,0,0,0,0,7231
99131,0,8,0,0,1,6949
99132,0,0,0,0,1,5812
99133,0,26,0,0,20,6295
99134,0,0,0,0,26,6946
99135,0,0,0,0,26,6947
99136,0,48,0,0,0,6281
99137,0,48,0,0,0,6282
99138,0,39,0,34,34,6219
99139,0,0,0,0,5,5786
99140,0,0,0,0,1,5813
99141,0,0,0,0,38,5627
99142,0,0,0,0,1,4852
99143,0,0,0,0,1,4856
99144,0,0,0,0,26,6264
99145,0,0,0,0,1,5814
99147,0,0,0,0,1,4853
99148,0,0,0,0,1,4854
99149,0,0,0,0,1,4855
99150,0,0,0,0,8,6958
99151,0,11,0,0,11,6479
99152,0,0,0,0,1,5795
99154,0,0,0,0,10,5665
99156,0,0,0,0,20,6304
99157,0,200,0,0,0,6461
99158,0,41,0,32,32,6129
99159,0,0,0,0,1,6657
99160,0,0,0,0,1,4851
99161,0,0,0,0,54,5041
99162,0,0,0,0,60,5042
99163,0,0,0,0,30,6726
99164,0,0,0,24,24,5761
99165,0,0,0,0,0,7236
99166,0,0,0,0,0,7251
99167,0,0,0,0,0,7252
99168,0,0,0,0,0,7253
99169,0,0,0,46,46,6940
99170,0,0,0,0,20,6685
99172,0,0,0,0,0,7240
99173,0,1,0,0,1,6483
99174,0,0,0,44,44,9752
99175,0,14,0,4,4,6307
99176,0,0,0,0,5,5788
99177,0,0,0,0,1,4839
99178,0,48,0,0,0,6283
99179,0,1,0,0,1,6727
99180,0,0,0,0,10,6728
99181,0,0,0,0,10,6730
99182,0,0,0,0,10,6991
99183,0,0,0,0,0,7239
99184,0,0,0,0,40,7001
99185,0,0,0,0,1,7020
99189,0,44,0,40,40,8417
99190,0,36,0,32,32,8416
99191,0,40,0,10,10,5487
99192,0,26,0,0,18,6305
99194,0,0,0,30,30,5234
99197,0,36,0,0,30,5276
99198,0,0,0,8,8,5277
99201,0,0,0,0,45,6199
99202,0,0,0,18,18,5573
99203,0,0,0,0,11,5271
99204,0,0,0,0,1,4848
99205,0,0,0,8,8,5782
99207,0,0,0,0,40,5024
99210,0,10,0,0,5,5781
99212,0,52,0,42,42,9747
99213,0,0,0,0,1,5815
99214,0,0,0,0,1,5816
99215,0,0,0,0,5,5426
99216,0,0,0,10,10,6546
99217,0,0,0,0,18,6114
99219,0,0,0,0,50,5029
99220,0,0,0,0,55,5030
99221,0,0,0,0,1,5822
99222,0,45,0,40,40,6131
99223,0,0,0,42,42,9749
99224,0,47,0,42,42,9750
99225,0,0,0,0,24,7132
99227,0,28,0,24,24,5145
99228,0,0,0,34,34,6495
99230,0,0,0,0,54,5048
99231,0,0,0,0,1,5929
99232,0,43,0,38,38,6078
99233,0,0,0,22,22,5246
99235,0,0,0,0,1,6155
99236,0,0,0,0,1,6156
99237,0,0,0,0,26,5174
99238,0,0,0,0,44,28469
99239,0,0,0,0,1,5821
99240,0,0,0,0,24,5763
99243,0,0,0,0,1,5817
99244,0,0,0,0,60,5049
99245,0,32,0,0,26,4961
99246,0,0,0,0,99,5170
99247,0,37,0,32,32,6041
99249,0,0,0,0,0,7237
99250,0,0,0,0,1,5928
99251,0,0,0,0,45,6245
99252,0,34,0,24,24,6190
99254,0,0,0,0,1,5581
99255,0,0,0,0,0,7238
99256,0,0,0,0,8,5568
99257,0,33,0,28,28,6141
99258,0,0,0,10,10,6201
99259,0,0,0,20,20,5570
99260,0,31,0,22,22,6192
99261,0,0,0,0,14,6197
99264,0,20,0,0,14,6266
99265,0,0,0,0,31,5254
99266,0,35,0,30,30,6065
99267,0,25,0,20,20,5740
99268,0,0,0,0,1,5941
99269,0,0,0,34,34,5720
99270,0,0,0,0,1,5892
99272,0,49,0,44,44,5569
99273,0,0,0,0,5,5787
99274,0,0,0,22,22,6202
99276,0,0,0,0,8,5280
99278,0,0,0,0,1,5942
99279,0,0,0,0,1,5943
99280,0,0,0,0,1,5944
99281,0,0,0,0,1,5820
99282,0,1,0,0,1,6348
99283,0,1,0,0,1,6349
99284,0,0,0,0,1,7341
99285,0,0,0,0,1,6899
99286,0,0,0,0,1,5834
99287,0,0,0,16,16,7294
99288,0,0,0,0,20,7295
99290,0,24,0,18,18,5676
99291,0,0,0,26,26,5677
99292,0,0,0,38,38,6392
99293,0,0,0,0,18,6393
99294,0,0,0,0,1,6755
99295,0,0,0,0,20,7136
99296,0,0,0,0,0,7244
99297,0,0,0,0,0,7245
99298,0,0,0,0,0,7246
99300,0,200,0,0,20,7108
99301,0,0,0,0,20,9734
99302,0,0,0,0,1,6620
99303,0,0,0,0,26,6433
99304,0,0,0,32,32,6785
99305,0,0,0,30,30,6548
99308,0,0,0,30,30,7381
99309,0,0,0,0,30,6772
99310,0,0,0,0,1,6630
99311,0,0,0,0,10,6595
99312,0,0,0,0,20,7043
99313,0,0,0,0,20,7041
99314,0,0,0,0,20,7042
99315,0,0,0,0,20,7106
99316,0,0,0,30,30,6371
99317,0,0,0,10,10,6770
99318,0,16,0,10,10,8026
99319,0,0,0,0,45,6296
99320,0,0,0,0,45,6297
99321,0,0,0,20,20,6346
99322,0,0,0,0,13,6982
99323,0,59,0,40,40,6783
99324,0,0,0,0,1,5835
99325,0,0,0,0,1,5837
99326,0,0,0,0,1,5838
99327,0,0,0,0,1,5839
99328,0,0,0,0,10,7342
99329,0,0,0,0,22,7072
99330,0,0,0,0,40,6146
99331,0,0,0,0,1,6897
99332,0,0,0,0,28,6394
99333,0,0,0,0,10,6749
99334,0,0,0,0,10,6750
99335,0,0,0,0,20,6629
99336,0,0,0,0,24,7124
99337,0,0,0,0,1,4668
99338,0,0,0,0,1,4687
99339,0,0,0,14,14,6572
99340,0,0,0,20,20,6547
99341,0,0,0,20,20,6363
99342,0,60,0,0,1,8014
99343,0,0,0,0,8,8018
99344,0,60,0,0,1,8016
99345,0,0,0,0,0,7234
99346,0,0,0,42,42,9745
99347,0,18,0,0,18,6466
99348,0,1,0,0,1,6844
99349,0,0,0,0,17,6531
99350,0,0,0,0,6,6434
99351,0,0,0,0,20,6435
99352,0,0,0,0,1,6898
99353,0,0,0,40,40,6365
99354,0,0,0,18,18,6390
99355,0,0,0,0,1,5858
99356,0,0,0,40,40,6372
99358,0,0,0,12,12,7384
99359,0,0,0,0,13,6535
99360,0,0,0,0,20,6536
99361,0,0,0,28,28,6391
99362,0,0,0,0,1,6626
99363,0,0,0,0,35,7120
99364,0,0,0,0,19,7121
99365,0,0,0,0,24,6651
99366,0,0,0,0,14,12024
99367,0,0,0,0,1,7344
99368,0,0,0,42,42,6774
99369,0,0,0,0,15,6530
99371,0,0,0,32,32,6213
99372,0,0,0,0,10,7164
99373,0,0,0,0,5,7291
99374,0,0,0,0,20,7044
99375,0,0,0,0,20,7045
99376,0,0,0,0,18,7178
99377,0,0,0,0,0,7233
99378,0,0,0,0,1,7203
99379,0,0,0,0,20,6436
99381,0,0,0,0,10,12023
99382,0,0,0,0,24,6979
99383,0,0,0,0,36,6980
99384,0,0,0,0,20,7046
99385,0,0,0,0,20,7047
99386,0,0,0,0,20,7048
99387,0,0,0,0,7,5679
99388,0,0,0,0,1,7204
99389,0,0,0,0,1,7205
99390,0,0,0,0,13,5666
99391,0,0,0,0,1,5844
99392,0,0,0,0,1,5845
99393,0,0,0,0,1,7729
99394,0,0,0,20,20,7128
99395,0,1,0,0,1,6528
99396,0,12,0,8,8,7268
99397,0,20,0,16,16,7269
99398,0,0,0,0,24,5500
99399,0,0,0,0,4,91
99400,0,0,0,0,12,7216
99401,0,0,0,0,20,7038
99403,0,43,0,38,38,8439
99404,0,0,0,0,20,7039
99405,0,0,0,0,20,12039
99406,0,28,0,24,24,7270
99407,0,0,0,8,8,6760
99408,0,0,0,0,20,7057
99409,0,0,0,0,20,7067
99410,0,70,0,0,22,6576
99411,0,0,0,20,20,6756
99412,0,0,0,0,1,6757
99413,0,0,0,0,1,6758
99414,0,0,0,0,1,6759
99415,0,60,0,0,10,7137
99416,0,0,0,38,38,6395
99417,0,0,0,0,24,7068
99418,0,0,0,0,20,6347
99419,0,0,0,0,18,6397
99420,0,0,0,38,38,6552
99421,0,38,0,28,28,6768
99422,0,48,0,42,42,6789
99425,0,0,0,0,62,29463
99426,0,0,0,0,1,6751
99427,0,0,0,0,45,6753
99428,0,0,0,20,20,7301
99429,0,1,0,0,1,6645
99430,0,0,0,0,20,7069
99431,0,0,0,30,30,6364
99432,0,0,0,0,0,7241
99433,0,0,0,0,1,6523
99434,0,0,0,0,1,6524
99435,0,0,0,0,20,6660
99436,0,0,0,0,1,6900
99437,0,0,0,0,20,7040
99438,0,0,0,0,0,7247
99439,0,1,0,0,1,6700
99441,0,0,0,0,20,6487
99443,0,33,0,28,28,5614
99445,0,0,0,22,22,6205
99446,0,60,0,0,28,6718
99447,0,1,0,0,1,6719
99448,0,0,0,0,28,6907
99450,0,0,0,0,5,5790
99451,0,0,0,26,26,6358
99452,0,60,0,0,8,6951
99453,0,0,0,0,1,7206
99456,0,39,0,34,34,6226
99457,0,0,0,0,26,6945
99459,0,0,0,0,1,6965
99460,0,29,0,24,24,6223
99461,0,60,0,0,22,6538
99462,0,0,0,0,28,6398
99463,0,0,0,0,38,6399
99465,0,0,0,0,1,6016
99466,0,0,0,0,1,5809
99467,0,0,0,22,22,6143
99468,0,0,0,0,40,7974
99469,0,0,0,36,36,8495
99470,0,0,0,0,20,11921
99471,0,0,0,0,36,9733
99472,0,0,0,0,1,7084
99473,0,0,0,0,1,6671
99474,0,20,0,0,20,6672
99475,0,11,0,1,1,6673
99476,0,0,0,0,1,6717
99477,0,0,0,0,4,7159
99478,0,0,0,0,1,7939
99479,0,0,0,0,1,6777
99480,0,37,0,32,32,6778
99481,0,44,0,38,38,6780
99482,0,0,0,0,20,6409
99483,0,0,0,0,39,9576
99484,0,0,0,0,20,6647
99485,0,0,0,0,1,6648
99486,0,0,0,0,1,11939
99488,0,0,0,0,15,5021
99489,0,0,0,0,20,6909
99490,0,0,0,0,20,6910
99492,0,0,0,0,25,6711
99493,0,0,0,0,24,6650
99494,0,0,0,0,14,8552
99495,0,60,0,0,1,6950
99496,0,41,0,36,36,5615
99497,0,0,0,0,30,6913
99498,0,0,0,16,16,6761
99499,0,0,0,24,24,6762
99500,0,0,0,0,17,6469
99501,0,34,0,0,20,6724
99502,0,0,0,6,6,6343
99504,0,0,0,28,28,6217
99505,0,0,0,0,34,6510
99506,0,0,0,0,1,5867
99508,0,0,0,0,1,5843
99509,0,0,0,0,1,6345
99510,0,0,0,0,32,6229
99511,0,0,0,1,1,12042
99512,0,0,0,0,26,6512
99513,0,0,0,26,26,5675
99515,0,0,0,0,1,6355
99516,0,0,0,26,26,6178
99517,0,0,0,0,5,5792
99518,0,0,0,10,10,6795
99519,0,0,0,0,1,5865
99520,0,0,0,0,1,5840
99521,0,0,0,0,1,5841
99522,0,48,0,0,0,6286
99523,0,0,0,0,28,6984
99525,0,0,0,0,23,6873
99526,0,0,0,0,28,6894
99527,0,0,0,0,1,6896
99528,0,0,0,0,0,7250
99529,0,0,0,20,20,6350
99530,0,0,0,30,30,6351
99531,0,0,0,40,40,6352
99532,0,54,0,48,48,6353
99533,0,0,0,0,1,6354
99534,0,0,0,0,5,5791
99537,0,0,0,0,15,6725
99538,0,0,0,56,56,6215
99539,0,0,0,28,28,6366
99542,0,32,0,22,22,6360
99544,0,0,0,0,16,6507
99545,0,0,0,0,1,5866
99546,0,0,0,30,30,6375
99548,0,0,0,0,4,7165
99549,0,0,0,0,20,7099
99550,0,0,0,0,17,7101
99551,0,0,0,0,22,5862
99552,0,0,0,40,40,6377
99554,0,0,0,0,5,5793
99555,0,0,0,26,26,6809
99556,0,0,0,0,21,7122
99557,0,0,0,0,1,6870
99558,0,0,0,10,10,7300
99559,0,22,0,0,22,6664
99560,0,0,0,0,1,5794
99561,0,0,0,0,1,5842
99563,0,0,0,0,20,7098
99564,0,0,0,0,21,6813
99565,0,0,0,0,21,6814
99566,0,0,0,0,1,6960
99567,0,0,0,0,1,6961
99568,0,0,0,0,18,5811
99569,0,0,0,0,20,14517
99570,0,0,0,0,0,7235
99571,0,0,0,0,22,7145
99572,0,0,0,30,30,6798
99573,0,0,0,30,30,6800
99574,0,0,0,0,20,7487
99575,0,0,0,0,20,7978
99576,0,0,0,0,33,7914
99578,0,0,0,40,40,1006
99580,0,0,0,0,45,9744
99581,0,0,0,1,1,7922
99582,0,0,0,30,30,7321
99583,0,0,0,0,20,7488
99584,0,0,0,0,20,7489
99585,0,40,0,32,32,8516
99586,0,39,0,34,34,7648
99587,0,0,0,0,12,7328
99588,0,0,0,0,20,7992
99589,0,0,0,0,24,8320
99590,0,0,0,0,30,8359
99591,0,41,0,36,36,7641
99592,0,0,0,0,23,3387
99593,0,0,0,0,21,3388
99594,0,0,0,0,1,7293
99595,0,70,0,0,36,4316
99596,0,0,0,32,32,7870
99597,0,0,0,0,24,7967
99598,0,0,0,20,20,25999
99599,0,44,0,40,40,8418
99600,0,0,0,0,22,9736
99601,0,24,0,14,14,7804
99602,0,0,0,26,26,992
99603,0,0,0,54,54,7373
99604,0,0,0,0,30,7366
99605,0,36,0,26,26,7805
99606,0,0,0,0,17,7395
99607,0,0,0,0,21,7966
99609,0,32,0,26,26,8949
99610,0,23,0,18,18,8052
99611,0,43,0,38,38,8413
99612,0,0,0,0,1,107
99613,0,40,0,30,30,5857
99614,0,0,0,24,24,5599
99615,0,0,0,10,10,6807
99617,0,0,0,0,8,8225
99618,0,13,0,8,8,8044
99619,0,0,0,0,1,8067
99620,0,0,0,0,1,7399
99622,0,0,0,0,24,7588
99623,0,0,0,0,20,8681
99624,0,0,0,0,20,8078
99627,0,0,0,0,21,8068
99628,0,0,0,28,28,8185
99629,0,0,0,28,28,7887
99630,0,0,0,0,27,7891
99631,0,13,0,8,8,7799
99632,0,23,0,18,18,7800
99633,0,33,0,28,28,7801
99634,0,43,0,38,38,7802
99635,0,20,0,0,20,8682
99636,0,32,0,28,28,8444
99637,0,0,0,0,26,8270
99638,0,0,0,0,26,8271
99639,0,0,0,26,26,8187
99640,0,0,0,0,26,8188
99641,0,0,0,0,29,8378
