ID,Name_lang,Description_lang,IconFileDataID,PetTypeEnum,Cooldown,BattlePetVisualID,Flags
903,Deflection,"Increases your chance to avoid attacks by [abs(abilityStateMod( 73, 311 ))]%.",458412,-1,0,468,2
904,Cute Face,"Increases your chance to dodge attacks by [abs(abilityStateMod( 73, 904 ))]%.",132311,-1,0,468,2
905,Cute Face,"Increases your chance to dodge an attack by [abs(abilityStateMod( 73, 904 ))]%.

Lasts [duration(1,1)] |4round:rounds;.",132311,0,0,0,2
906,Lightning Shield,"Deals [StandardDamage(1,1,907)] [School()] damage each time you take direct damage.

Lasts [duration(1,1)] |4round:rounds;.",136051,6,4,0,0
907,Lightning Shield,"Deals [FormatDamage(SimpleDamage(1,1),nil,AURAENEMY)] [School()] damage each time you take direct damage.",136051,6,0,681,0
908,Jolt,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Launches an electrical bolt at the target, dealing [StandardDamage(1,1)] [School()] damage.",136099,6,1,0,0
909,Paralyzing Shock,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Sends a paralyzing shock through the target, dealing [StandardDamage(1,1)] [School()] damage.

The target cannot swap for [duration(1,2)] |4round:rounds;.",237587,6,5,0,0
910,Sand Bolt,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Launch a bolt of slowing sand at the target, dealing [StandardDamage(1,1)] [School()] damage and reducing their speed by [abs(abilityStateMod(25,154))]% for [duration(1,2)]  |4round:rounds.",796637,6,0,0,0
911,Quicksand,"Speed reduced by [abs(abilityStateMod(25,911))]%.",653221,6,0,686,0
912,Quicksand,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Conjure quicksand under the enemy pet, dealing [StandardDamage(1,1)] [School()] damage. 

Sand slows the enemy's active pet by [abs(abilityStateMod(25,911))]% for [duration(1,2)] |4round:rounds;.",796634,6,4,0,0
913,Spectral Spine,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage and has a [accuracy(1,2)]% chance to |cff9933FFBlind|r the target, reducing their hit chance by [abs(abilityStateMod( 41 , 462 ))]% for [duration(1,2)] |4round:rounds;.",132157,5,3,0,0
914,Spirit Spikes,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Reduces up to [abs(abilityStateMod(71,915))*AttackBonus()] damage from each attack against you and deals [StandardDamage(getProcIndex(PROC_ON_DAMAGE_TAKEN,316),1,915)] [School()] damage each time you take direct damage.

Lasts [duration(1,1)] |4round:rounds;.",135911,5,4,0,0
915,Spirit Spikes,"Reduces up to [abs(abilityStateMod(71,915))*AttackBonus()] damage from each attack and deals [FormatDamage(SimpleDamage(1,1),nil,AURAENEMY)] [School()] damage each time you take direct damage.",135911,5,0,0,0
916,Haywire,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Goes haywire, dealing [StandardDamage(1,1)] [School()] damage.

Haywire continues for [numTurns()] |4round:rounds;.",237290,7,3,0,0
917,Bloodfang,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage. 
If the user kills an enemy with Bloodfang, they restore [StandardHealing(1,3)] health.",136231,7,3,0,0
918,Black Claw,"Adds [abs(abilityStateMod(71,918))*AttackBonus()] damage to every attack against the target.",135664,-1,0,530,3
919,Black Claw,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Adds [abs(abilityStateMod(71,918))*AttackBonus()] damage to every attack against the target. 

Lasts [duration(1,1)] |4round:rounds;.",135664,7,0,0,2
920,Primal Cry,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Frightens the enemy team, dealing [StandardDamage(1,1)] [School()] damage to all enemy pets and reducing their speed by [abs(abilityStateMod(25,154))]% for [duration(1,2)] |4round:rounds;.",236192,7,3,0,0
921,Hunting Party,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Hunt in a party of raptors, causing [FormatDamage(SimpleDamage(1,1)+SimpleDamage(1,2)+SimpleDamage(1,3))] [School()] damage.

Opponents struck by the hunting party take double damage for [duration(1,4)] |4round:rounds;.

Hunting Party continues for [numTurns()] |4round:rounds;.",838684,7,4,0,0
922,Healing Stream,"Calls upon the healing streams, restoring [StandardHealing(1,1)] health to the user, and half that to other aquatic allies.",538570,8,3,0,2
923,Flux,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage to the enemy's active pet and [StandardDamage(1,2)] [School()] damage to the enemy's backline pets.",135782,9,3,0,0
924,Resilient,"Immune to stun, sleep, and polymorph.",135878,-1,0,696,2
925,Resilience Test,TEST: Resilience,135878,3,0,0,2
926,Asleep,"Unable to give this pet commands. 
Breaks on damage.",132156,-1,0,78,3
927,Stunned,Unable to give this pet commands.,135860,-1,0,103,3
928,Speed Reduction,"Speed reduced by [abs(abilityStateMod(25,154))]%.",653221,-1,0,316,3
929,Slither,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage and reduces the target's speed by [abs(abilityStateMod(25,154))]% for [duration(1,2)] |4round:rounds;.",135461,7,3,0,0
930,Huge Fang,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage. Damage increases by [FormatDamage (pointsincreaseperuse(1,1)*AttackBonus())] each time it hits. Max [FormatDamage (pointsmax(1,1)*AttackBonus())] [School()] damage.",133723,7,1,0,0
931,Croak,"Your critical strike chance has been reduced by [abs(abilityStateMod(40,520))]%.",804966,-1,0,334,0
932,Croak,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage and reduces the enemy pet's critical strike chance by [abs(abilityStateMod(40,931))]% for [duration(1,2)] |4round:rounds;.",804966,8,4,0,0
933,Bubble,Blocks two attacks.,512902,0,0,0,2
934,Bubble,"A bubble surrounds you, blocking the next two  attacks.",512902,0,8,0,2
935,Caw,"Your critical strike chance has been increased by [abs(abilityStateMod(40,935))]%.",800879,-1,0,320,0
936,Caw,"Increases your critical strike chance by  [abs(abilityStateMod(40,935))]% for [duration(1,1)] |4round:rounds;.",800879,2,4,0,2
937,Siphon Anima,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage.

The user is healed for [points(1,3)]% of the damage dealt.",838812,9,3,0,0
938,Interrupting Jolt,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage.

Interrupts the opponent's round if the user goes first.",136050,9,4,0,0
939,Touch of the Animus,"When damaged, the attacker is healed.",838813,9,0,0,3
940,Touch of the Animus,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage and plagues the target for [duration(1,2)]  |4round:rounds. 

While plagued, enemies who strike the target are healed.",838813,9,4,0,0
941,High Fiber,Removes all buffs and debuffs from the user's team.,645343,0,4,0,2
942,Frying Pan,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage and has a [accuracy(1,3)]% chance to stun the target for [duration(1,3)] |4round:rounds;.",794852,9,1,0,0
943,Chop,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage and causes the target to |cFF970000Bleed|r for  [StandardDamage(1,1,491)] [School(491)] damage per round for [duration(1,2)] |4round:rounds;.",132417,9,0,0,0
944,Heat Up,"Deals [FormatDamage(SimpleDamage(1,1),nil,AURAENEMY)] [School()] damage each time you take direct damage.",629057,6,0,0,0
945,Heat Up,"Deals [StandardDamage(1,1,944)] [School()] damage each time you take direct damage.

Lasts [duration(1,1)] |4round:rounds;.",629057,6,4,0,0
954,Blinded,"Your accuracy is reduced by [abs(abilityStateMod( 41 , 954 ))]%.

|cff9933FFBlinded.|r",136175,-1,0,384,3
955,Accuracy Reduction,,612968,5,0,0,0
956,Elite,Reduces all damage taken by 50%.,236473,-1,0,0,6
957,Evolution,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Evolve, dealing  [StandardDamage (1,1)] [School()] damage and mutating the user, increasing the damage they deal by [abs(abilityStateMod( STATE_Mod_DamageDealtPercent, 485 ))]% for [duration(1,2)]  |4round:rounds.",801131,5,5,0,0
958,Trihorn Charge,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Rushes to the enemy, dealing [StandardDamage(1,1)] [School()] damage. 

This move always goes first.",791593,7,1,0,0
959,Trihorn Shield,"Reduces up to [abs(abilityStateMod(71,959))*AttackBonus()] damage from every attack against the target.",252184,-1,0,660,2
960,Trihorn Shield,"Reduces up to [abs(abilityStateMod(71,959))*AttackBonus()] damage from each attack against you. 

Lasts [duration(1,1)] |4round:rounds;.",252184,7,5,0,2
961,Ironbark,"Reduces up to [abs(abilityStateMod(71,309))*AttackBonus()] damage from every attack against the target.",572025,-1,0,660,2
962,Ironbark,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage and reduces  up to [abs(abilityStateMod(71,309))*AttackBonus()] damage from each attack against you for [duration(1,2)] |4round:rounds;.",572025,6,0,0,0
963,Autumn Breeze,Hit chance reduced by 25%.,874578,-1,0,384,3
964,Autumn Breeze,"[StandardAccuracy(1,4)] |cffffffffHit Chance|r

Calls forth a cool autumn breeze, which restores [StandardHealing(1,1)] health to all allies and reduces the enemy team's hit chance by [abs(abilityStateMod(41,963))]% for [duration(1,4)] |4round:rounds;.",874578,6,4,0,2
967,GM Kill All Enemy,Cheater,0,0,0,0,0
968,Rot,Wearer takes damage as if they were an Undead pet.,136134,-1,0,0,2
969,Crafty's Evil Touch,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Smacks the enemy, dealing [StandardDamage(1,1)] [School()] damage.",850690,0,0,0,0
970,Wild Rage,"Increases damage dealt by [abilityStateMod(23, 970)]% and damage taken by [abilityStateMod(24, 970)]%.",132091,7,0,0,18
971,Wild Rage,"Increases your damage dealt by [abilityStateMod(23, 970)]% and damage taken by [abilityStateMod(24, 970)]%.",132091,7,0,0,18
974,Spirit Claws,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Rakes the enemy with ghostly claws, dealing [StandardDamage(1,1)] [petTypeName(abilityPetType())] damage.

Always hits when the weather is Moonlight.",132276,7,0,0,0
975,Logic,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Assault the enemy with infallible logic, dealing [StandardDamage(1,1)] [petTypeName(abilityPetType())] damage.",136055,0,1,0,0
976,Uncertainty,"Chance to critically strike increased by [abs(abilityStateMod( 40, 976 ))]%.
Accuracy reduced by [abs(abilityStateMod( 41, 976 ))]%.",236150,-1,0,320,2
977,Uncertainty,"Increases your critical strike chance by [abs(abilityStateMod( 40, 790 ))]% and decreases your accuracy by [abs(abilityStateMod( 41, 790 ))]% for [duration(1,1)]  |4round:rounds.",236150,5,3,0,2
978,Moon Fang,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Bites the enemy with Arcane power, dealing [StandardDamage(1,1)] [School()] damage.",132266,5,0,0,0
979,Moon Tears,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage to all enemy pets, restores [SimpleDamage(1,4)] health to all allies and turns the weather into Moonlight for [duration(1,7)] |4round:rounds;.

During Moonlight, all pets receive 25% additional healing and Magic abilities deal 10% additional damage.",236168,5,5,0,0
980,Moon Dance,"Increases your team's speed by  [abs(abilityStateMod(25,981))]% for [duration(1,1)] |4round:rounds;.",132132,5,0,0,2
981,Moon Dance,"Team speed increased by [abs(abilityStateMod(25,981))]%.",648208,-1,0,113,0
983,SMCKTHAT.EXE,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Initiates smacking protocol, dealing [StandardDamage(1,1)] [School()] damage plus [StandardDamage(1,3)] [School()] damage if the user surprises the target by attacking first.",132945,9,0,0,0
985,Make it Rain,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Casually tosses gold coins at the enemy, dealing [FormatDamage(SimpleDamage(1,1)+SimpleDamage(1,2)+SimpleDamage(1,3))] [School()] damage. 

Gold continues to fall on the enemy's current pet, dealing [StandardDamage(1,1, 166)] [School()] damage each round for [duration(1,4)] |4round:rounds;.",133784,9,1,0,0
986,Make it Rain,"Deals [StandardDamage(1,1)] [School()] damage to the current pet every round.",133784,9,0,0,0
989,Blingtron Gift Package,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Tosses a Blingtron Gift Package for [StandardDamage(1,1)] [School()] damage.

If the ability misses, the user is healed for [StandardDamage(1,4)].",134140,5,3,0,0
996,Lullaby,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Sings the target to sleep for [duration(1,1)] |4round:rounds;.",136090,4,5,0,2
997,Vengeance,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

A vengeful attack that deals [petTypeName(abilityPetType())] damage equal to the last hit taken by the user.",132160,7,2,0,0
998,Ethereal,"Enter an ethereal state, avoiding all attacks the round it is used.

This ability always goes first.",613397,5,3,0,2
999,Ethereal,"Increases your chance to avoid attacks by [abs(abilityStateMod( 73, 311 ))]%.",613397,-1,0,468,2
1000,Call of Celestials,"Go ethereal, becoming unattackable for [duration(1,1)]  |4round:rounds. During this time, the other Celestials attack the opponent, dealing [StandardDamage(1,1,827)] [School(827)] damage each round.",656166,5,8,0,0
1001,Call of Celestials,"Deals [StandardDamage(1,1)] [School()] damage to the enemy  pet once each round.

[StandardAccuracy(1,1)] |cffffffffHit Chance|r",656166,5,0,458,0
1002,Inflation,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Produces copies of the user, causing [FormatDamage(SimpleDamage(1,1)+SimpleDamage(1,2)+SimpleDamage(1,3))] [School()] damage. 

Opponents struck by the copies take double damage for [duration(1,4)] |4round:rounds;.

Inflation continues for [numTurns()] |4round:rounds;.",370211,9,0,0,0
1003,Gold Rush,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Rushes the enemy, dealing [StandardDamage(1,1)] [School()] damage and dealing [SimpleDamage(1,3)] [School()] damage to themselves.",237002,6,1,0,0
1004,Gilded Fist,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Smashes the enemy, dealing [StandardDamage(1,1)] [School()] damage.",463460,0,0,0,0
1005,Goldskin,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage and reduces up to [abs(abilityStateMod(71,309))*AttackBonus()] damage from each attack against you for [duration(1,2)] |4round:rounds;.",134571,6,0,0,0
1006,Goldskin,"Reduces up to [abs(abilityStateMod(71,309))*AttackBonus()] damage from every attack against the target.",134571,-1,0,660,2
1007,Locust Swarm,"[StandardAccuracy(2,1)] |cffffffffHit Chance|r

Summons locusts for one round and then swarms the enemy, dealing [FormatDamage(SimpleDamage(2,1)*3)] [School()] damage.",136045,4,2,0,0
1008,Brew Bolt,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Hurls a bolt of potent brew at the enemy, dealing [StandardDamage(1,1)] [petTypeName(abilityPetType())] damage.",623962,8,0,0,0
1009,Inebriate,Hit chance reduced by 25%.,623775,-1,0,733,3
1010,Inebriate,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Reduces the enemy team's hit chance by [abs(abilityStateMod(41,526))]% for [duration(1,1)] |4round:rounds;.",623775,6,0,0,2
1011,Locust Swarm,Locusts have gathered to swarm.,136045,-1,0,0,2
1012,Giant's Blood,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Howls with primitive fury, restoring [StandardDamage (1,1)] health and enlarging the user, increasing the damage they deal by [abs(abilityStateMod( STATE_Mod_DamageDealtPercent, 485 ))]% for [duration(1,2)]  |4round:rounds.",134837,0,3,0,0
1013,Call of Winter,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage to enemy team and causes a Blizzard for [duration(1,7)] rounds.  Deals additional damage against targets already |cFF0070DDChilled|r.

During a Blizzard, all pets are considered |cFF0070DDChilled|r.",538769,6,3,0,0
1014,Blinded,"Your hit chance is reduced by [abs(abilityStateMod( 41 , 1014 ))]%.

|cff9933FFBlinded.|r",136175,-1,0,384,3
1015,Blinding Powder,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Throws blinding powder into the target's eyes, reducing their hit chance by [abs(abilityStateMod(41 ,1014))]% for [duration(1,1)] |4round:rounds;.",133592,0,3,0,0
1016,Feed,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage.

The user is healed for [points(1,3)]% of the damage dealt.",236189,7,4,0,0
1019,Niuzao's Charge,"[StandardAccuracy(2,1)] |cffffffffHit Chance|r

Builds up power during the first round.

The next round the user charges the enemy with unstoppable force, dealing [StandardDamage(2,1)] [School()] damage.",615340,7,4,0,0
1020,Lens Flare,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

A brilliant flash deals [StandardDamage(1,1)] [School()] damage and |cff9933FFBlinds|r the target, reducing their hit chance by [abs(abilityStateMod( 41 , 462 ))]% for [duration(1,2)] |4round:rounds;.",134442,5,3,0,0
1021,Phaser,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Shoots the enemy with a phaser beam, dealing [StandardDamage(1,1)] [School()] damage.",135619,5,0,0,0
1022,Plot Twist,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Surprises the enemy with several polar bears, dealing [FormatDamage(SimpleDamage(1,1)*3)] [School()] damage.",133741,7,0,0,0
1023,Rebooting,"Enters reboot mode, performing no actions for 2 rounds, then recovers [StandardHealing(3,1,278)] health.",133860,9,0,805,2
1024,Reboot,"Reboots the operating system, performing no actions for two |4round:rounds;, then recovers [StandardHealing(3,1)] health.",133860,9,5,0,2
1025,Armageddon,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Brings on the armageddon, dealing [StandardDamage(1,1)] [School()] damage to all enemy pets and instantly killing the caster.

Using armageddon will prevent the caster from activating Failsafe mechanisms.",135821,9,0,0,0
1026,Amber Prison,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Encase the target in amber and stuns them for [duration(1,1)] |4round:rounds;.",133248,0,5,0,2
1027,Fire Quills,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Flings 1-2 fiery quills at the enemy, dealing [StandardDamage(1,1)] [School()] damage per hit.

Hits an additional time if the user attacks first.",132919,6,0,0,0
1028,Dominance,"Damage increased by [abs(abilityStateMod( STATE_Mod_DamageDealtPercent, 1028 ))]%.",648206,-1,0,320,2
1029,Dominance,"Increases the damage of your next attack made within [duration(1,1)] |4round:rounds; by [abs(abilityStateMod( STATE_Mod_DamageDealtPercent, 1028 ))]%.",627605,7,2,0,2
1030,Stunned,Unable to give this pet commands.,135860,-1,0,743,3
1031,Jadefire Lightning,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Brings forth jadefire lightning to deal [StandardDamage(1,1)] [School()] damage to the enemy team.",606542,5,1,0,0
1032,Celestial Blessing,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Sanctifies the ground for [duration(1,1)] |4round:rounds;, blessing the next friendly pet to swap into battle with [abs(abilityStateMod(24 ,1034))]% reduced damage for [duration(1,2,1033)] |4round:rounds;",651728,5,0,0,2
1033,Sanctified Ground,"The next pet on this team to enter the battlefield receives a Celestial Blessing, reducing damage by 50% for 3 turns.",651728,5,0,751,0
1034,Celestial Blessing,"Your damage taken has been reduced by [abs(abilityStateMod( 24 , 1034 ))]%.",135925,-1,0,27,2
1035,Spiritfire Beam,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage to the enemy's active pet and [StandardDamage(1,2)] [School()] damage to the enemy's backline pets.",135781,5,3,0,0
1036,Frill Blast,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage and forces the opponent's highest health pet to swap into battle.",136010,5,5,0,0
1039,Nimbus,"Hit chance increased by [abs(abilityStateMod(41,1039))]%.",135894,-1,0,802,2
1040,Nimbus,"Increases your team's hit chance by [abs(abilityStateMod(41,1039))]% for 9 |4round:rounds;.",135894,5,0,0,2
1041,Flame Jet,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Decimates the enemy with fire, dealing [StandardDamage(1,1)] Elemental damage and has a 50% chance to ignite the area.

If ignited, the area will continue to |cFFFF2020Burn|r the enemy, dealing [StandardDamage(1,1,1042)] [School()] damage each round for [duration(1,2)] |4round:rounds;.",451169,6,4,0,0
1042,Flame Jet,"Deals [StandardDamage(1,1)] [School()] damage to the current pet every round.

 |cFFFF2020Burning|r.",451169,6,0,426,0
1043,Drain Blood,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Drains the enemy of [points(1,1)]% of their maximum health.

The user is healed for [points(1,3)]% of the health drained.",136124,3,3,0,2
1044,Barkskin,"Reduces up to [abs(abilityStateMod(71,1044))*AttackBonus()] damage from every attack against the target.",136062,-1,0,660,2
1045,Barkskin,"Reduces up to [abs(abilityStateMod(71,1044))*AttackBonus()] damage from each attack against you. 

Lasts [duration(1,1)] |4round:rounds;.",136062,6,0,0,2
1046,Frolicking,"Increases your chance to dodge attacks by [abs(abilityStateMod( 73, 1046))]%.",237573,-1,0,468,2
1047,Frolick,"Dance wildly, increasing your chance to dodge an attack by [abs(abilityStateMod( 73, 1046))]%.

Lasts [duration(1,1)] |4round:rounds;.",237573,0,4,0,2
1048,Blinding Poison,"Your hit chance is reduced by [abs(abilityStateMod(41 ,1014 ))]%.

|cff9933FFBlinded|r and |cFF1EFF00Poisoned.|r",895885,-1,0,384,3
1049,Blinding Poison,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Spits poison into the target's eyes, reducing their hit chance by [abs(abilityStateMod(41,1048))]% for [duration(1,1)] |4round:rounds;.

While affected, the target is considered both |cff9933FFBlinded|r and |cFF1EFF00Poisoned.|r",895885,7,3,0,0
1050,Puncture Wound,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Bites deeply into the enemy, dealing [StandardDamage(1,1)] [School()] damage. 

Deals double damage if the target is |cFF1EFF00Poisoned.|r",132105,7,3,0,0
1051,Acid Rain,"Poisons the clouds with acid, dealing [StandardDamage(1,1)] damage to all enemies.  The acid quickly disperses and calls down a cleansing rain for [duration(1,4)] rounds. 

During a cleansing rain, the duration of hostile damage over time effects is reduced by 1 round and Aquatic abilities deal 25% more damage.",136007,8,3,0,0
1052,Tornado Punch,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage and has a 25% chance to stun the target.",607849,0,4,0,0
1053,Bonkers!,"Chance to critically strike increased by [abs(abilityStateMod( 40, 1053 ))]%.",458971,-1,0,320,2
1054,Going Bonkers!,"Releases a primal scream, increasing the user's critical strike chance by [abs(abilityStateMod(40,1053))]% for [duration(1,1)] rounds.",458971,7,3,0,2
1055,Breath of Sorrow,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Breathes sorrow onto the enemy, dealing [StandardDamage(1,1)] [School()] damage and causing the target to receive [abs(abilityStateMod(66,793))]% less healing for [duration(1,2)]  |4round:rounds.",651086,6,3,0,0
1056,Seethe,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Projects seething anger at the target, dealing [StandardDamage(1,1)] [petTypeName(abilityPetType())] damage.",651096,6,0,0,0
1057,Birth Evil,"Spawns a globule that attacks the enemy team's front pet, dealing [FormatDamage(SimpleDamage(1,1,711)*3)] [School()] damage each round. 

Each minion lasts [duration(1,1)] |4round:rounds;.",651094,6,0,0,0
1058,Globule,"Deals [FormatDamage(SimpleDamage(1,1))] [School()] damage to the enemy's front pet each round.",651098,6,0,770,0
1059,Healing Reduction,"Healing received reduced by [abs(abilityStateMod(66,793))]%.",132355,-1,0,772,3
1060,Steam Vent,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Blasts the target with steam, dealing [StandardDamage(1,1)] [School()] damage.",651082,8,0,0,0
1061,Rain Dance,"Hit chance increased by [abs(abilityStateMod(41,251))]%.
Critical strike chance increased by [abs(abilityStateMod(40,251))]%.",136046,-1,0,320,2
1062,Rain Dance,"Heals you for [StandardHealing(1,1)] and increases your team's hit and critical strike chance by [abs(abilityStateMod(41,1061))]% for [duration(1,2)] |4round:rounds;.",136046,8,4,0,2
1063,Pheromones,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Sprays the area with pheromones, dealing [StandardDamage(1,1,1064)] [School()] every round to non-active enemy pets.

Lasts [duration(1,1)] |4round:rounds;.",136044,7,5,0,0
1064,Pheromones,"Deals [StandardDamage(1,1)] [School()] damage to all non-active pets.",136044,7,0,803,0
1065,Digest Brains,"Pauses to digest some of the delicious brains in the user's tummy, restoring [StandardDamage(1,1)] of the user's health.",136055,7,3,0,2
1066,Spiritfire Bolt,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Hurls a bolt of mystical fire at the enemy, dealing [StandardDamage(1,1)] [petTypeName(abilityPetType())] damage.",135780,5,0,0,0
1067,Forboding Curse,"Adds [abs(abilityStateMod(71,313))*AttackBonus()] damage to every attack against the target.",841379,-1,0,530,3
1068,Forboding Curse,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Adds [abs(abilityStateMod(71,1067))*AttackBonus()] damage to every attack against the target and reduces the target's speed by [abs(abilityStateMod(25,1067))]%.

Lasts [duration(1,1)] |4round:rounds.",841379,5,0,0,2
1069,Skunky Brew,This pet cannot be swapped.,645193,-1,0,781,3
1070,Skunky Brew,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Throws some nasty brew at the target, dealing [StandardDamage(1,1)] [School()] damage and making it impossible to flee for [duration(1,2)]  |4round:rounds.",645193,7,3,0,0
1071,Explosive Brew,"After 3 rounds, the brew will explode violently, dealing [StandardDamage(getProcIndex(PROC_ON_AURA_REMOVED),1)] [School()] damage. This damage cannot be dodged, blocked, or avoided.

[StandardAccuracy(2,1)] |cffffffffHit Chance|r",132621,6,0,0,1
1072,Explosive Brew,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Soaks the target with explosive brew. 

After 3 rounds, the brew will violently detonate, dealing [StandardDamage(getProcIndex(PROC_ON_AURA_REMOVED , 637),1,637)] [School()] damage. This damage cannot be dodged, blocked, or avoided.

An enemy pet can only be affected by one dose of explosive brew at a time.",132621,6,0,0,0
1073,Spiny Carapace,"Deals [StandardDamage(getProcIndex(PROC_ON_DAMAGE_TAKEN,1074),1,1074)] [School()] damage each time you take direct damage.  Effectiveness is tripled for [duration(1,1)] |4round:rounds; if this ability is used while already active.

Lasts [duration(1,2)] |4round:rounds;.",134964,8,2,0,0
1074,Spiny Carapace,"Deals [FormatDamage(SimpleDamage(1,1),nil,AURAENEMY)] [School()] damage each time you take direct damage.",134964,8,0,0,0
1075,Spiny Carapace,"Deals [FormatDamage(SimpleDamage(1,1),nil,AURAENEMY)] [School()] damage each time you take direct damage.",134964,8,0,0,0
1076,Greench's Gift,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage to the enemy.",133202,9,5,0,0
1077,Spin Kick,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage.

Interrupts the opponent's round if the user goes first.",651727,0,3,0,0
1078,Bandage,"Restores [StandardDamage(1,1)] health plus half of the last hit taken by the user.",133687,0,3,0,2
1079,Club,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Bashes the enemy, dealing [StandardDamage(1,1)] [School()] damage.",133485,0,0,0,0
1080,Booby-Trapped Presents,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Lays down a ring of booby-trapped presents around the opponent. The next pet to swap into the battle will receive [StandardDamage(1,1,635)] [School()] damage.",134143,9,5,0,0
