ID,GameCoords[0],GameCoords[1],GameCoords[2],GameFalloffStart,GameFalloffEnd,ContinentID,LightParamsID[0],LightParamsID[1],LightParamsID[2],LightParamsID[3],LightParamsID[4],LightParamsID[5],LightParamsID[6],LightParamsID[7]
774,-2726.25,2658.3896,79.94958,93.122536,107.74112,530,446,9,446,11,3,0,0,0
775,-2731.9883,2539.5967,74.962715,92.94729,104.94496,530,446,9,446,11,3,0,0,0
777,-2773.0996,2432.3936,92.198975,67.99241,84.11368,530,446,9,446,11,3,0,0,0
778,-2803.789,2346.5205,92.81624,59.484783,78.59495,530,446,9,446,11,3,0,0,0
779,-2819.0781,2259.4473,93.2806,59.484783,78.59495,530,446,9,446,11,3,0,0,0
780,-2787.5293,2163.9424,114.81822,59.484783,78.59495,530,446,9,446,11,3,0,0,0
781,-2731.9531,2081.2285,117.2252,59.484783,78.59495,530,446,9,446,11,3,0,0,0
782,-2770.7656,1976.4336,168.2666,96.15352,111.68688,530,446,9,446,11,3,0,0,0
783,-2725.877,2515.8174,93.27964,36.42677,40.322758,530,446,9,446,11,3,0,0,0
784,-4506.7383,1689.4492,170.06313,104.38328,139.33934,530,567,9,567,11,3,0,0,0
793,3981.0898,4981.5205,266.74066,163.85005,214.71236,530,525,225,525,225,3,0,0,0
794,-3435.504,5866.9023,-22.15818,302.21622,451.76154,530,500,9,500,11,3,0,0,0
796,-3480.5,6265.8555,-23.456415,191.27933,261.87366,530,500,9,500,11,3,0,0,0
797,-2827,5153.965,-13.303216,162.91258,241.12852,530,500,9,500,11,3,0,0,0
798,-3605.4531,4374.2705,-14.867894,214.28542,280.30157,530,500,9,500,11,3,0,0,0
799,-3248.6562,4094.9736,3.474663,116.16219,152.3669,530,500,9,500,11,3,0,0,0
803,-1423.3281,9698.389,200.76253,192.39662,290.58136,530,575,491,575,491,3,0,0,0
809,-3104.4453,2215.333,62.735832,74.59111,95.39861,530,566,9,566,11,3,0,0,0
818,-3074.1406,2093.2773,117.99223,73.95583,103.44972,530,566,9,566,11,3,0,0,0
820,-3016.7715,2014.5791,96.74623,54.827187,69.63453,530,566,9,566,11,3,0,0,0
825,4047.3867,-904.00586,553.61676,12.799203,12.799203,571,792,6319,792,6319,3,0,0,0
828,3517.1592,5047.124,-18.642761,783.09576,865.5053,451,586,586,582,615,3,0,0,0
833,3508.8408,5574.4277,-1.2860581,76.36586,109.83498,530,587,9,10,11,3,0,0,0
835,1558.8467,-1087.3594,-152.77426,557.57697,621.27716,451,579,9,10,11,3,0,0,0
836,3852.3955,-1429.1289,20.819557,441.3856,537.7035,451,579,9,10,11,3,0,0,0
862,762.21484,-5564.6875,767.77814,3.017589,3.2964303,571,589,6315,678,6315,3,0,0,0
867,1112.6924,-1921.2656,-142.67274,234.6429,263.15018,451,594,9,594,11,3,0,0,0
868,1453.8359,-1889.5312,-155.81221,234.6429,263.15018,451,594,9,594,11,3,0,0,0
869,1799.3984,-1872.4688,-208.74507,234.6429,263.15018,451,594,9,594,11,3,0,0,0
874,5609.802,-311.375,235.53697,346.81204,394.57382,451,596,9,597,11,3,0,0,0
879,6079.9453,724.61426,260.4087,595.7014,665.87994,451,599,602,599,602,3,0,0,0
880,4009.9492,5613.6143,267.85538,235.71143,299.9251,530,525,9,525,11,3,0,0,0
881,3736.5244,3207.8623,3.075846,598.2161,787.10657,451,600,9,600,11,3,0,0,0
882,2542.3936,7195.911,364.819,209.36719,252.09332,530,525,9,525,11,3,0,0,0
883,2256.168,7205.552,366.31427,209.36719,252.09332,530,525,9,525,11,3,0,0,0
884,2003.2217,7275.8867,364.55508,127.50137,187.96468,530,525,9,525,11,3,0,0,0
885,-3084.213,-8966.799,145.79002,499.94977,558.2007,451,601,9,601,11,3,0,0,0
886,3325.9648,951.6748,275.2254,138.41475,204.94418,451,589,9,589,11,3,0,0,0
887,-8754.605,1361.541,-236.06459,1175.9259,1409.4553,451,579,9,579,11,3,0,0,0
888,-8817.844,-1397.375,49.75225,544.9723,642.0312,451,599,602,599,11,3,0,0,0
890,1283.0742,1669.6904,32.263943,1048.6707,1111.2998,572,605,9,605,11,3,0,0,0
891,1028.4541,-4425.244,162.61009,127.34508,185.82211,571,646,647,646,647,3,0,0,0
892,875.6211,-4419.5957,164.44551,126.37653,218.11311,571,646,647,646,647,3,0,0,0
893,-8545.174,-2065.33,-1.8616992,546.3344,705.09143,451,608,602,608,11,3,0,0,0
895,-10443.227,4123.63,225.25558,763.832,823.5648,451,612,9,612,11,3,0,0,0
911,-7746.4844,-5072.24,-20.12177,938.8446,991.9937,451,614,581,614,581,3,0,0,0
912,433.15625,-4576.463,227.79007,133.77454,186.60452,571,646,647,646,647,3,0,0,0
914,3905.9658,4634.328,487.37473,5.8573084,5.9930286,571,616,648,616,648,3,0,0,0
959,3184.5361,-2432.3809,344.82523,8.996411,8.996411,571,672,6316,6317,6316,3,0,0,0
987,4439.6875,854.3379,272.3187,534.85626,916.2194,451,652,613,610,610,3,0,0,0
1236,-2372.207,-1162.1406,9.295217,586.1545,716.3979,451,645,9,645,11,3,0,0,0
1237,-432.75586,433.75,7.696624,977.7045,977.7045,451,645,9,645,11,3,0,0,0
1239,1043.4948,-3853.4253,116.20313,131.57942,185.0024,571,650,593,650,593,3,0,0,0
1243,17011.494,-16052.76,6.622409,1.3004357,25.103846,451,8,9,10,11,3,0,0,0
1368,4717.5674,1438.3643,-0.28297657,10.48206,33.213535,573,8,9,10,11,3,0,0,0
1369,4664.509,1442.0361,59.289204,13.641774,18.659445,573,8,9,10,11,3,0,0,0
1370,3912.9033,575.84375,6.75E-06,0.1388889,10.940458,573,8,9,10,11,3,0,0,0
1374,2023.5234,-4511.908,207.70888,52.450096,90.94584,571,653,6315,653,6315,3,0,0,0
1386,3694.1055,3440.0068,73.962326,474.3893,660.49695,571,732,6319,732,6319,3,0,0,0
1400,0,0,0,411.90128,671.7808,580,379,9,503,11,3,0,0,0
1401,1423.3086,1129.3711,90.09161,59.18082,61.64803,580,657,9,10,11,3,0,0,0
1402,1392.1836,1192.2754,83.428734,26.716461,43.78566,580,657,9,10,11,3,0,0,0
1403,1354.751,1163.7148,89.97935,31.53912,41.78616,580,657,9,10,11,3,0,0,0
1404,1522.1768,1340.4961,25.540487,72.21836,108.86021,580,658,9,10,11,3,0,0,0
1406,1709.3398,-4131.17,273.69937,139.23897,166.74492,571,661,6315,678,6315,3,0,0,0
1407,1899.1992,-4148.3438,215.80615,139.23897,209.66414,571,661,6315,678,6315,3,0,0,0
1408,2187.0615,-5109.6895,236.78665,48.411274,72.31461,571,664,6315,664,6315,3,0,0,0
1409,960.15234,-5553.7695,186.22408,131.24573,219.64763,571,661,6315,678,6315,3,0,0,0
1410,1490.833,-5311.832,179.49629,98.7303,171.11308,571,661,6315,678,6315,3,0,0,0
1411,2415.8682,-3271.3906,41.718037,169.0271,244.35243,571,665,6315,665,6315,3,0,0,0
1414,1604.3623,-3581.5703,29.898886,96.81632,125.46746,571,666,6315,666,6315,3,0,0,0
1417,1690.1748,-3443.25,77.60378,47.37232,61.72706,571,666,6315,666,6315,3,0,0,0
1423,1584.9717,-3444.75,52.787807,96.81632,125.46746,571,666,6315,666,6315,3,0,0,0
1424,1567.8711,-3264.037,14.999943,113.6944,134.84505,571,666,6315,666,6315,3,0,0,0
1425,1711.0723,-3312.5,39.258778,83.05625,94.245705,571,666,6315,666,6315,3,0,0,0
1426,1506.5586,-3460.7969,38.378517,86.30161,106.14639,571,666,6315,666,6315,3,0,0,0
1427,841.65234,9519.996,1.9055555E-05,33.212452,51.368824,451,668,9,10,11,3,0,0,0
1435,1105.1805,-3703.75,107.91751,131.57942,185.0024,571,650,593,650,593,3,0,0,0
1447,4680.043,1423.2148,-1.2522207,0.1388889,24.24618,573,8,9,10,11,3,0,0,0
1448,4655.2236,1446.4004,2.237992,2.777778,13.888889,573,8,9,10,11,3,0,0,0
1450,4682.835,1418.7393,-2.3806174,2.777778,13.888889,573,8,9,10,11,3,0,0,0
1452,0,0,0,5,158.44379,574,589,593,589,593,3,0,0,0
1453,2786.462,-3773.5156,-951.7165,100.53686,100.53686,571,671,6315,678,6315,3,0,0,0
1455,5826.9277,-9822.404,3.6247187,539.56573,590.17523,451,673,9,673,11,3,0,0,0
1457,-7060.8574,-7579.664,75.35277,119.76503,159.60312,451,674,9,10,11,3,0,0,0
1458,-7064.299,-8071.551,75.156166,127.92539,167.94064,451,675,9,10,11,3,0,0,0
1483,-1941.4062,8790.199,0.691844,69.32316,153.56209,451,677,9,677,11,3,0,0,0
1484,0,0,0,10.040776,10.040776,585,655,9,655,11,3,0,0,0
1486,5729.6455,-8933.113,9.001073,539.56573,590.17523,451,683,9,673,11,3,0,0,0
1487,0,0,0,26.438263,29.213285,575,678,9,678,11,3,0,0,0
1496,-587.84375,8223.6455,129.30534,364.22946,376.11136,451,655,9,10,11,3,0,0,0
1502,4361.0815,1488.441,77.48805,92.63938,153.66885,571,681,9,681,11,3,0,0,0
1503,4377.684,1401.5052,75.754555,57.122967,119.24372,571,681,9,681,11,3,0,0,0
1504,6477.0234,-8998.363,138.21979,539.56573,590.17523,451,683,9,673,11,3,0,0,0
1505,5316.4775,1446.793,9.550892,137.5511,227.76447,571,682,9,10,11,3,0,0,0
1506,5155.96,1374.0254,14.465609,137.5511,227.76447,571,682,9,10,11,3,0,0,0
1585,16217.798,15716.67,48.842434,13.533013,19.150537,451,2,9,10,11,3,0,0,0
1586,16213.213,15790.043,35.2342,13.533013,19.150537,451,8,9,10,11,3,0,0,0
1589,5508.7217,-2554.5703,719.2988,9.422785,9.422785,571,683,6318,683,6318,3,0,0,0
1600,415.8125,-578.89453,-4.777778E-06,172.14096,222.6681,451,8,9,10,11,3,0,0,0
1601,477.14062,-620.9844,1.8555556E-05,75.57033,104.44751,451,8,9,10,11,3,0,0,0
1606,12195.164,-7091.66,21.29127,275.97394,329.82272,530,1471,380,687,380,3,0,0,0
1607,0,0,0,157.48418,419.89,595,690,387,691,387,3,0,0,0
1609,-10390.9,5693.467,-220.16306,1060.0708,1176.3092,451,618,9,10,11,3,0,0,0
1610,0,0,0,1722.1915,2367.8308,597,694,693,693,693,3,0,0,0
1617,11763.352,960.4492,858.6386,127.90286,127.90286,451,700,699,699,699,3,0,0,0
1618,11215.715,-7657.6445,260.3548,3871.2092,3900.5596,451,700,699,699,699,3,0,0,0
1619,11063.175,7889.8096,276.08176,3224.0562,4203.6035,451,700,699,699,699,3,0,0,0
1620,-10504.25,7394.42,313.96744,80.80678,127.74916,451,701,9,10,11,3,0,0,0
1631,6290.925,-3433.9727,375.84903,537.3808,749.16833,571,703,6318,703,6318,3,0,0,0
1633,7060.755,-4548.883,440.86548,566.4231,771.80536,571,755,6318,755,6318,3,0,0,0
1635,-10829.4,2962.4688,41.760952,413.51938,445.18243,451,683,9,10,11,3,0,0,0
1636,5737.951,-4102.838,375.84894,623.89435,803.1893,571,703,6318,703,6318,3,0,0,0
1639,0,0,0,109.08001,1944.4908,598,379,380,503,380,3,0,0,0
1640,-8753.008,6094.133,57.26443,409.54904,815.09357,451,708,708,712,698,3,0,0,0
1643,2811.9583,51.84375,-28.041723,144.80193,178.69131,571,711,6319,711,6319,3,0,0,0
1644,6178.121,-2025.9844,325.91998,143.229,239.16696,571,704,704,704,704,3,0,0,0
1645,5171.9893,-1667.3906,330.7212,114.82914,154.95723,571,704,704,704,704,3,0,0,0
1646,-8485.275,5237.575,25.314884,644.0226,900.5529,451,708,9,10,11,3,0,0,0
1648,4098.783,-417.30902,35.95585,136.4685,165.53671,571,717,715,715,715,3,0,0,0
1673,2498.9502,1769.791,135.03416,97.64207,119.47989,595,720,9,720,11,3,0,0,0
1674,2841.3174,-348.53125,130.67479,165.00705,229.76614,571,735,6319,735,6319,3,0,0,0
1677,-16293.162,-16308.295,3.8055555E-06,20.087063,27.54734,451,701,9,10,11,3,0,0,0
1679,3099.1372,517.03125,-47.8326,159.03883,194.6042,571,726,6319,726,6319,3,0,0,0
1680,13932.509,-16544.021,196.55354,602.2707,663.43146,451,379,9,379,11,3,0,0,0
1681,3758.986,974.5347,-56.173176,234.0278,305.40668,571,729,730,729,11,3,0,0,0
1682,9384.909,-9801.137,6.3055554E-06,716.872,949.8239,451,650,9,10,11,3,0,0,0
1686,-9.421875,-826.625,-68.25638,205.15823,252.98943,585,686,9,687,11,3,0,0,0
1687,1491.7148,616.78125,25.09996,195.1173,244.62032,580,686,9,686,11,3,0,0,0
1694,3348.7708,2497.3333,-91.999275,179.23416,223.69809,571,726,6319,726,6319,3,0,0,0
1697,0,0,0,803.0575,803.0575,578,820,9,820,11,3,0,0,0
1698,6323.302,4272.0117,-47.7502,117.43241,145.49525,571,743,807,743,807,3,0,0,0
1699,6561.327,4507.925,-42.082253,71.45774,97.96324,571,743,807,743,807,3,0,0,0
1700,5101.1367,5537.297,-90.08407,86.565285,110.10833,571,744,739,744,739,3,0,0,0
1701,3926.2861,2206.755,126.83704,311.97684,400.44315,571,745,747,745,747,3,0,0,0
1702,-833.25,9875.857,-1.0833334E-06,195.23198,243.82045,451,746,9,746,11,3,0,0,0
1703,7345.966,1058.0361,69.16554,22.76113,22.76113,571,748,648,748,648,3,0,0,0
1704,4224.84,-1973.8438,206.476,110.16811,144.00308,571,749,6316,749,6316,3,0,0,0
1708,-1192.2676,14715.662,499.93646,1404.6061,1553.7523,451,748,9,748,11,3,0,0,0
1709,-2959.9395,14785.934,730.0381,1507.9681,1785.6743,451,748,9,748,11,3,0,0,0
1710,-5517.908,14826.467,650.73566,1530.2975,1764.8387,451,748,9,748,11,3,0,0,0
1711,0,0,0,9.702989,22.41462,600,754,9,683,11,3,0,0,0
1730,3877.0273,6981.121,457.55453,678.17957,725.3458,571,660,9,660,11,3,0,0,0
1733,16276.684,15739.784,37.04477,13.834989,13.834989,451,701,9,10,11,3,0,0,0
1740,5472.9873,-4.578125,445.11987,4.946752,4.946752,571,765,796,765,796,3,0,0,0
1747,-16293.377,-10935.709,-8.611111E-07,0.91997975,127.53357,451,8,9,10,11,3,0,0,0
1752,-3439.1875,1699.583,117.41366,522.4719,603.0338,451,8,9,10,11,3,0,0,0
1753,-1328.0977,-1333.4688,-0.11144558,300.28735,316.36453,451,763,9,10,11,3,0,0,0
1764,1673.4805,-5330.664,73.66047,150.79121,206.58638,609,776,33,776,33,3,775,0,0
1766,1607.2705,-5955.5625,126.58396,507.96603,595.93884,609,12,33,12,33,3,775,0,0
1767,2012.5049,-6099.168,25.460428,507.96603,595.93884,609,12,33,12,33,3,775,0,0
1768,0,0,0,56.21414,438.58908,609,56,45,56,45,3,775,0,0
1769,0,0,0,102.01252,173.46156,615,767,9,10,11,3,0,0,0
1771,2452.7754,-5578.453,496.0595,248.38208,302.31058,609,748,9,10,11,3,0,0,0
1773,0,0,0,23262.191,30725.883,616,8,9,8,11,3,8,0,0
1775,6725.841,501.96094,405.4117,225.03554,253.58293,571,774,9,774,11,3,0,0,0
1777,7262.8506,-1051.6094,1425.0056,13.494118,13.670599,571,810,9,810,11,3,810,0,0
1778,3168.0137,-5714.8906,193.37979,220.60254,249.72813,609,775,9,775,11,3,0,0,0
1780,6592.465,4897.302,-7.9427586,116.6479,154.9728,571,650,739,650,739,3,777,0,0
1781,2396.75,6452.14,43.4269,92.4103,114.487,571,778,648,778,648,3,0,0,0
1782,2520.9,6470.6,41.889,89.0792,110.25,571,778,648,778,648,3,0,0,0
1783,2655.3,6498.06,42.1774,98.3826,118.229,571,778,648,778,648,3,0,0,0
1784,2330.86,6425.96,45.4675,92.4103,114.487,571,778,648,778,648,3,0,0,0
1786,6718.302,3368.7617,690.1173,298.38815,374.50253,571,774,9,774,11,3,0,0,0
1789,0,0,0,99.0025,119.27099,619,811,9,795,11,3,0,0,0
1790,5470.8086,1910.2617,132.84554,7.3044267,8.586901,571,748,9,10,11,3,0,0,0
1792,4818.1836,3252.8242,676.5296,7.807336,7.807336,571,6562,785,6562,786,3,0,0,0
1794,0,0,0,100.5,231.62032,607,790,782,791,782,3,0,0,0
1796,5532.09,4717.075,330.2558,5.7963715,5.821967,571,789,739,6323,739,3,0,0,0
1797,5439.8647,5263.936,-246.05894,258.882,336.80606,571,781,739,781,739,3,0,0,0
1798,5747.1064,4972.411,-133.82475,146.42989,216.90405,571,781,739,781,739,3,0,0,0
1800,5217.409,5040.927,-135.95668,124.55973,188.61174,571,781,739,781,739,3,0,0,0
1802,5744.432,673.50696,775.4643,405.20657,476.75797,571,793,794,793,794,3,0,0,0
1803,5174.9805,4847.784,-141.23918,104.7235,144.51495,571,781,739,781,739,3,0,0,0
1804,5219.9185,4673.0146,-135.82808,104.7235,144.51495,571,781,739,781,739,3,0,0,0
1805,5432.5747,4572.816,-161.94131,104.7235,144.51495,571,781,739,781,739,3,0,0,0
1806,5721.7935,4635.6685,-186.33296,146.42989,216.90405,571,781,739,781,739,3,0,0,0
1809,5595.92,267.96875,161.84573,261.53,353.6667,571,797,796,797,796,3,0,0,0
1810,5803.208,597.3086,157.06721,167.84105,229.33284,571,797,796,797,796,3,0,0,0
1811,6014.369,928.2549,147.10678,268.64795,329.61374,571,797,796,797,796,3,0,0,0
1812,5834.574,959.21484,158.80025,268.64795,329.61374,571,797,796,797,796,3,0,0,0
1813,6034.13,2188.7773,937.2899,734.79236,825.36224,571,808,9,808,11,3,806,0,0
1814,2576.6777,-5599.668,-37.73119,323.0611,388.7312,609,12,33,12,33,3,775,0,0
1815,2786.5273,-5393.6426,160.74222,160.21626,227.64397,609,12,33,12,33,3,775,0,0
1816,2803.9092,-6247.615,-24.48031,507.96603,595.93884,609,12,33,12,33,3,775,0,0
1817,7639.708,4895.909,129.99504,357.83197,440.75092,571,735,705,735,705,3,0,0,0
1818,7708.7,-475.625,848.5084,10.315946,14.14937,571,700,9,800,11,3,810,0,0
1821,5046.7217,-4172.824,268.4659,172.91096,254.0405,571,703,6318,703,6318,3,0,0,0
1822,1381.6211,868.1992,-6.0450864,342.71722,410.54385,616,801,9,801,11,3,0,0,0
1823,237.82227,1954.2549,21.375929,349.08344,408.75912,616,802,9,802,11,3,0,0,0
1824,545.2656,601.1543,-4.6666668E-05,361.96786,420.70126,616,803,9,803,11,3,0,0,0
1825,105.96094,1211.956,-1.0416667E-05,274.59903,316.6536,616,804,9,804,11,3,0,0,0
1826,0,0,0,33023.016,35539.344,601,812,9,10,11,3,0,0,0
1831,6442.003,4907.121,-34.024586,104.40428,135.67488,571,650,9,650,11,3,777,0,0
1832,4860.405,-3840.8003,350.8531,100.94175,133.4124,571,813,9,813,11,3,0,0,0
1833,4754.647,-3849.3125,320.37344,48.56025,86.041954,571,813,9,813,11,3,0,0,0
1834,0,0,0,78.49139,810.66254,618,192,9,192,11,3,0,0,0
1835,0,0,0,23.641073,1937.9232,599,810,9,810,11,3,0,0,0
1836,0,0,0,99.5,1079.74,602,810,9,810,11,3,0,0,0
1838,1220.3467,853.83594,429.25458,454.04276,515.5204,595,720,387,816,387,3,0,0,0
1839,2189.2998,326.43164,98.43939,605.7035,678.335,595,720,387,816,387,3,0,0,0
1840,1925.7861,768.54785,108.50465,216.79245,282.11356,595,720,387,816,387,3,0,0,0
1841,1405.8867,1512.9023,106.48472,363.72134,435.2391,595,720,387,816,387,3,0,0,0
1843,7443.701,202.51562,1312.0524,669.24255,762.1307,571,818,818,818,818,3,0,0,0
1845,7776.833,-3261.4219,862.5433,268.14267,375.15735,571,819,819,819,819,3,0,0,0
1846,2723.0117,-3649.582,177.78877,294.88458,379.51904,571,671,9,671,11,3,0,0,0
1847,2346.958,-4244.2344,135.11897,1.672208,3.5886226,571,603,6315,603,6315,3,0,0,0
1848,4749.0205,3836.1006,355.38782,174.38655,241.15169,571,6562,9,6562,11,3,0,0,0
1849,1325.168,113.59375,428.93643,558.46576,601.22736,595,720,387,816,387,3,0,0,0
1850,1889.3379,1615.6924,158.99434,254.49773,330.89096,595,720,387,816,387,3,0,0,0
1851,1829.4541,204.73047,98.31079,381.20883,438.37943,595,720,387,816,387,3,0,0,0
1852,1202.7461,531.24414,364.52606,361.18927,416.3903,595,720,387,816,387,3,0,0,0
1853,1172.3555,1211.1523,116.45319,453.53116,510.50064,595,720,387,816,387,3,0,0,0
1854,1921.3291,1052.0361,150.09335,191.76826,237.72481,595,720,387,816,387,3,0,0,0
1855,0,0,0,102.01252,1673.7617,617,8,9,8,11,3,0,0,0
1856,5012.0903,-3511.8472,276.88715,134.59702,226.37956,571,704,704,704,704,3,0,0,0
1857,7938.093,2912.628,424.8259,304.89102,355.41232,571,822,824,822,824,3,0,0,0
1858,6528.92,3151.9111,671.27014,342.3752,396.626,571,774,9,774,11,3,0,0,0
1859,6174.224,3798.927,-259.46478,418.8011,512.37994,571,743,807,743,807,3,0,0,0
1860,0,0,0,98.50749,114.55808,628,851,648,851,648,3,863,0,0
1861,2383.204,-24.001953,422.4513,572.7635,780.25256,603,828,739,828,739,3,0,0,0
1862,0,0,0,96.20142,137.47163,603,829,9,829,11,3,0,0,0
1866,-1718.6719,1813.4961,314.7167,12.773889,12.773889,0,6052,845,6052,845,3,0,0,0
1867,9572.398,7419.086,11.140681,239.10962,280.1747,605,832,832,10,11,3,0,0,0
1868,8456.375,895.2461,546.5874,249.85512,310.47772,571,836,9,836,11,3,836,0,0
1869,580.77734,238.15625,399.08316,144.85553,201.48572,603,837,327,837,327,3,0,0,0
1870,606.375,2187.624,31.616734,219.11581,295.73184,1,232,5971,5965,5966,3,0,0,0
1871,2958.0833,-1188.0781,365.167,418.26242,489.91086,1,839,5957,839,5957,3,0,0,0
1872,2665.919,-1209.8809,151.97002,222.33145,273.73462,1,839,5957,839,5957,3,0,0,0
1873,2007.4424,-35.845703,473.79358,113.04417,135.36139,603,840,739,840,739,3,0,0,0
1874,1892.9678,-36.71875,436.107,176.98367,200.94444,603,841,739,841,739,3,0,0,0
1875,2196.4873,2433.7705,449.3472,399.82092,497.88345,603,841,9,841,11,3,0,0,0
1876,2335.0303,525.625,502.38467,249.03714,319.0546,603,841,9,841,11,3,0,0,0
1880,-1025.2031,1649.6436,63.699978,368.1193,493.59158,1,847,848,5965,5966,3,0,0,0
1881,0,0,0,10292441,96399580,638,832,845,832,845,3,0,0,0
1886,0,0,0,98.5075,183.41,648,853,849,983,849,3,0,0,0
1896,-1577.002,1490.2686,10.675781,268.89362,328.49673,638,857,845,857,845,3,0,0,0
1898,-1573.9141,2542.9736,127.7318,111.68638,137.78174,638,860,9,860,11,3,0,0,0
1899,-1969.0039,2557.2393,-28.08496,488.92688,566.0926,0,6053,845,6053,845,3,0,0,0
1900,-2196.5527,1494.8711,-42.036243,184.70381,251.1008,638,861,9,861,11,3,0,0,0
1901,10122.898,1002.083,149.60704,804.9914,994.34265,571,871,648,871,648,3,0,0,871
1902,0,0,0,101.95219,312.125,649,836,648,836,648,3,836,0,0
1903,0,0,0,97.037254,846.8938,650,836,648,836,648,3,836,0,0
1904,-1903.0156,1985.3867,47.12587,106.66784,160.38814,0,6053,845,6053,845,3,0,0,0
1905,639.71875,2758.833,100.1225,52.0475,72.28028,648,862,849,983,849,3,0,0,0
1906,723.333,2791.6367,104.85445,57.21222,86.56194,648,862,849,983,849,3,0,0,0
1907,819.27734,2835.248,103.21222,61.12056,87.08584,648,862,849,983,849,3,0,0,0
1908,903.1924,2887.4424,100.62167,54.343056,86.257225,648,862,849,983,849,3,0,0,0
1909,1074.833,2988.248,115.21917,34.044445,70.08445,648,862,849,983,849,3,0,0,0
1910,1022.666,3155.497,121.78973,21.032557,42.776665,648,862,849,983,849,3,0,0,0
1911,676.3594,2160.999,66.4375,52.0475,90.74333,648,862,849,983,849,3,0,0,0
1912,839.083,2025.3867,103.39667,44.848335,87.70611,648,862,849,983,849,3,0,0,0
1913,714.4717,1784.4424,109.69278,35.28667,83.244446,648,862,849,983,849,3,0,0,0
1914,-8787.344,1382.8555,174.03864,2048.2112,2626.6965,648,864,892,864,11,3,0,0,0
1917,0,0,0,52.293484,94.79133,654,832,845,832,845,3,0,0,0
1918,1775.8229,89.4375,95.78446,60.263546,88.265434,0,866,6062,6061,6063,3,0,0,0
1919,1676.0521,103.71875,86.0059,69.263756,109.2199,0,866,6062,6061,6063,3,0,0,0
1920,1545.408,115.71875,88.44324,61.958817,94.35807,0,866,6062,6061,6063,3,0,0,0
1921,1466.0747,154.15279,87.466484,67.505806,96.45335,0,866,6062,6061,6063,3,0,0,0
1926,1441.7604,266.40625,78.68485,72.81134,121.35931,0,866,6062,6061,6063,3,0,0,0
1927,1541.0052,364.5104,89.56264,77.69767,114.715,0,866,6062,6061,6063,3,0,0,0
1928,1654.6615,381.42188,92.268234,73.056145,103.6253,0,866,6062,6061,6063,3,0,0,0
1929,1759.6997,381.48438,90.2915,70.91569,100.21302,0,866,6062,6061,6063,3,0,0,0
1930,-1602.4883,1496.6367,10.675836,231.1515,266.7305,654,867,845,867,845,3,0,0,0
1931,-1566.0469,2572.2217,142.13878,98.830605,135.08583,654,860,845,860,845,3,0,0,0
1932,-1671.0215,2485.624,101.68479,75.25016,111.65094,654,860,845,860,845,3,0,0,0
1933,-1703.4277,2394.3047,67.57032,50.358593,65.342636,654,860,845,860,845,3,0,0,0
1934,-1726.0703,2316.0898,100.24744,55.99881,68.193825,654,860,845,860,845,3,0,0,0
1935,-1771.0781,2240.496,92.37283,46.213097,62.509346,654,860,845,860,845,3,0,0,0
1936,-1823.4062,2189.503,93.89198,46.213097,62.509346,654,860,845,860,845,3,0,0,0
1937,-1844.7344,2111.9492,86.97213,46.213097,62.509346,654,860,845,860,845,3,0,0,0
1938,-1878.0625,2051.4092,95.20528,28.564844,39.26883,654,860,845,860,845,3,0,0,0
1939,-1877.8164,2004.543,93.82953,28.564844,39.26883,654,860,845,860,845,3,0,0,0
1940,-1863.5176,1959.0859,96.61427,28.564844,39.26883,654,860,845,860,845,3,0,0,0
1941,-1892.5469,1914.2617,97.366234,28.564844,39.26883,654,860,845,860,845,3,0,0,0
1942,-2196.6406,1448.5586,-46.73557,184.31783,236.46823,654,861,845,861,845,3,0,0,0
1944,-1433.0332,1564.7773,20.500055,72.04151,96.297264,654,832,845,832,845,3,0,0,0
1945,-1512.4219,1653.3848,20.485542,72.04151,96.297264,654,832,845,832,845,3,0,0,0
1946,-1690.5,1614.0361,20.489449,82.11973,120.87709,0,867,845,867,845,3,0,0,0
1947,-1443.6875,1566.793,20.506565,79.168884,93.95586,0,832,845,832,845,3,0,0,0
1948,-1515.5332,1638.1211,20.485542,79.168884,93.95586,0,832,845,832,845,3,0,0,0
1949,-2105.9375,773.7461,106.52448,78.550545,109.61041,0,860,845,860,845,3,0,0,0
1950,-2199.205,1441.3047,-42.973633,182.91568,245.73528,0,861,845,861,845,3,0,0,0
1951,-2060.5469,1275.668,-76.90196,105.95743,168.54276,0,861,845,861,845,3,0,0,0
1952,-1741.0781,1524.8848,20.803223,82.11973,120.87709,0,867,845,867,845,3,0,0,0
1953,-1716.875,1389.0586,21.66862,82.11973,120.87709,0,867,845,867,845,3,0,0,0
1954,-1578.209,1363.0273,35.618843,82.11973,120.87709,0,867,845,867,845,3,0,0,0
1955,-1460.5215,1407.0859,35.55588,82.11973,120.87709,0,867,845,867,845,3,0,0,0
