ID,GeosetIndex,GeosetValue,CreatureDisplayInfoID
33390,1,1,41841
33391,0,4,41843
33392,0,5,41844
33393,0,2,41845
33394,0,2,41852
33395,0,2,41854
33396,1,4,41854
33397,0,3,41882
33398,1,4,41882
33399,2,4,41882
33400,3,1,41882
33401,0,4,41883
33402,1,5,41883
33403,2,5,41883
33404,3,6,41883
33405,0,1,41917
33406,1,2,41917
33407,2,2,41917
33408,0,2,41919
33409,1,1,41919
33410,2,2,41919
33411,0,2,41920
33412,1,3,41920
33413,2,3,41920
33414,0,3,41921
33415,1,1,41921
33416,2,3,41921
33417,0,1,41922
33418,1,3,41922
33419,2,1,41922
33420,0,1,41923
33421,1,1,41923
33422,2,1,41923
33423,0,1,41924
33424,1,1,41924
33425,2,1,41924
33426,0,9,41925
33427,0,6,41926
33428,1,4,41926
33429,2,4,41926
33430,3,7,41926
33431,0,2,41950
33432,1,2,41950
33433,2,3,41950
33434,0,3,41965
33435,1,3,41965
33436,0,1,41982
33437,1,4,41982
33438,0,3,41984
33439,1,4,41984
33440,0,1,42050
33441,1,2,42050
33442,0,1,42053
33443,1,1,42053
33444,2,1,42053
33445,0,1,42054
33446,1,1,42054
33447,2,1,42054
33448,0,2,42056
33449,1,1,42056
33450,2,2,42056
33451,0,1,42058
33452,1,4,42058
33453,0,4,42059
33454,1,1,42059
33455,0,2,42060
33456,1,4,42060
33457,0,1,42066
33458,0,1,42085
33459,1,4,42085
33460,2,7,42085
33461,3,5,42085
33462,0,2,42092
33463,1,2,42092
33464,0,4,42103
33465,1,4,42103
33466,0,3,42118
33467,0,3,42120
33468,0,2,42121
33469,0,2,42122
33470,0,2,42123
33471,0,11,42124
33472,0,3,42128
33473,1,1,42128
33474,0,1,42129
33475,1,3,42129
33476,0,5,42131
33477,0,2,42132
33478,0,6,42136
33479,0,6,42138
33480,0,6,42139
33481,0,6,42141
33482,0,4,42142
33483,0,2,42143
33484,0,4,42144
33485,0,5,42148
33486,0,5,42149
33487,0,7,42152
33488,0,2,42153
33489,0,1,42154
33490,0,8,42155
33491,0,2,42158
33492,0,7,42159
33493,0,2,42169
33494,1,1,42169
33495,2,1,42169
33496,3,4,42169
33497,0,5,42173
33498,0,5,42174
33499,0,5,42175
33500,0,3,42176
33501,0,3,42177
33502,0,3,42190
33503,0,6,42193
33504,1,2,42193
33505,2,1,42193
33506,3,1,42193
33507,0,2,42207
33508,1,2,42207
33509,2,1,42207
33510,3,1,42207
33511,0,6,42231
33512,0,2,42305
33513,0,2,42319
33514,1,3,42319
33515,1,1,42324
33516,0,4,42325
33517,1,4,42325
33518,0,3,42328
33519,1,3,42328
33520,0,4,42336
33521,1,1,42336
33522,3,5,42348
33523,0,7,42353
33524,1,5,42353
33525,2,4,42353
33526,3,5,42353
33527,0,1,42369
33528,1,1,42369
33529,2,2,42369
33530,0,3,42374
33531,1,1,42374
33532,0,3,42375
33533,1,1,42375
33534,0,1,42377
33535,0,1,42378
33536,0,1,42379
33537,0,1,42380
33538,0,2,42418
33539,1,1,42418
33540,2,1,42418
33541,0,2,42450
33542,1,2,42450
33543,0,3,42451
33544,1,2,42451
33545,0,1,42452
33546,1,3,42452
33547,0,1,42455
33548,1,4,42455
33549,0,3,42468
33550,1,2,42468
33551,2,2,42468
33552,0,2,42469
33553,1,3,42469
33554,2,3,42469
33555,0,1,42470
33556,1,1,42470
33557,2,1,42470
33558,0,3,42485
33559,1,2,42485
33560,2,3,42485
33561,0,3,42487
33562,1,2,42487
33563,2,2,42487
33564,0,9,42503
33565,0,1,42504
33566,0,9,42506
33567,0,9,42508
33568,0,9,42512
33569,0,8,42513
33570,0,9,42515
33571,0,5,42516
33572,0,3,42521
33573,1,1,42521
33574,0,2,42524
33575,1,2,42524
33576,0,3,42525
33577,0,2,42526
33578,0,2,42527
33579,0,1,42528
33580,1,3,42529
33581,0,3,42530
33582,1,3,42530
33583,0,1,42538
33584,1,1,42538
33585,2,1,42538
33586,0,4,42539
33587,1,1,42539
33588,2,2,42539
33589,3,1,42539
33590,0,1,42546
33591,1,1,42546
33592,2,1,42546
33593,0,2,42547
33594,1,2,42547
33595,2,1,42547
33596,0,3,42548
33597,2,2,42548
33598,0,3,42552
33599,1,1,42552
33600,0,2,42555
33601,1,4,42555
33602,0,9,42556
33603,0,1,42557
33604,2,2,42557
33605,0,1,42558
33606,2,2,42558
33607,0,1,42559
33608,2,2,42559
33609,0,2,42569
33610,2,2,42569
33611,0,3,42570
33612,1,1,42570
33613,2,1,42570
33614,1,3,42587
33615,0,3,42592
33616,1,3,42592
33617,2,3,42592
33618,0,2,42593
33619,1,1,42593
33620,2,1,42593
33621,0,1,42594
33622,1,1,42594
33623,2,1,42594
33624,0,2,42595
33625,1,1,42595
33626,2,2,42595
33627,0,2,42596
33628,0,2,42597
33629,0,2,42598
33630,0,4,42599
33631,0,4,42600
33632,0,1,42636
33633,1,2,42636
33634,2,1,42636
33635,3,5,42640
33636,0,1,42645
33637,1,2,42645
33638,2,1,42645
33639,3,4,42645
33640,0,1,42647
33641,0,11,42666
33642,0,9,42667
33643,0,9,42668
33644,0,7,42720
33645,1,2,42720
33646,2,5,42720
33647,3,6,42720
33648,0,4,42722
33649,1,1,42722
33650,2,2,42722
33651,0,1,42727
33652,1,3,42727
33653,0,1,42728
33654,1,3,42728
33655,0,1,42731
33656,1,2,42731
33657,2,2,42731
33658,0,4,42748
33659,0,3,42776
33660,1,3,42776
33661,2,3,42776
33662,0,9,42800
33663,1,4,42800
33664,2,2,42800
33665,3,1,42800
33666,0,7,42801
33667,1,4,42801
33668,2,3,42801
33669,3,2,42801
33670,0,3,42803
33671,1,3,42803
33672,0,3,42819
33673,1,3,42819
33674,2,3,42819
33675,0,1,42820
33676,1,2,42820
33677,2,2,42820
33678,0,1,42821
33679,1,1,42821
33680,2,1,42821
33681,0,2,42839
33682,1,1,42839
33683,2,1,42839
33684,0,2,42840
33685,1,1,42840
33686,2,2,42840
33687,0,2,42841
33688,1,1,42841
33689,2,2,42841
33690,0,4,42842
33691,1,3,42842
33692,2,2,42842
33693,0,2,42846
33694,2,2,42846
33695,0,6,42857
33696,0,3,42873
33697,1,1,42873
33698,2,2,42875
33699,3,5,42875
33700,0,1,42879
33701,1,1,42879
33702,0,1,42923
33703,1,1,42923
33704,2,1,42923
33705,0,11,42936
33706,0,3,42937
33707,1,3,42937
33708,2,2,42937
33709,0,1,42949
33710,1,3,42949
33711,0,4,42950
33712,1,3,42950
33713,0,8,42953
33714,1,2,42953
33715,2,1,42953
33716,3,4,42953
33717,0,10,42954
33718,1,2,42954
33719,2,1,42954
33720,3,3,42954
33721,0,9,42957
33722,0,2,42958
33723,1,1,42958
33724,2,3,42958
33725,0,1,42959
33726,1,1,42959
33727,2,3,42959
33728,0,2,43001
33729,1,1,43001
33730,2,3,43001
33731,0,1,43039
33732,1,3,43039
33733,0,4,43040
33734,1,3,43040
33735,0,1,43045
33736,1,3,43045
33737,2,3,43045
33738,0,3,43046
33739,1,2,43046
33740,2,2,43046
33741,0,1,43052
33742,1,1,43052
33743,2,3,43052
33744,0,2,43080
33745,1,2,43080
33746,2,2,43080
33747,0,3,43082
33748,1,1,43082
33749,2,3,43082
33750,0,12,43085
33751,1,1,43085
33752,2,3,43085
33753,3,3,43085
33754,0,10,43086
33755,1,4,43086
33756,2,2,43086
33757,3,2,43086
33758,0,3,43087
33759,1,2,43087
33760,2,1,43087
33761,3,1,43087
33762,3,2,43089
33763,0,4,43098
33764,1,3,43098
33765,2,2,43098
33766,0,3,43103
33767,1,2,43103
33768,2,2,43103
33769,1,2,43113
33770,2,1,43113
33771,3,4,43113
33772,2,2,43114
33773,3,3,43114
33774,0,6,43115
33775,1,1,43115
33776,3,1,43115
33777,0,4,43116
33778,1,1,43116
33779,2,1,43116
33780,3,1,43116
33781,2,1,43117
33782,3,3,43117
33783,2,1,43118
33784,3,1,43118
33785,0,3,43119
33786,1,2,43119
33787,2,1,43119
33788,3,4,43119
33789,3,1,43120
33790,3,4,43121
33791,0,4,43122
33792,1,2,43122
33793,2,3,43122
33794,3,4,43122
33795,0,11,43126
33796,1,4,43126
33797,2,3,43126
33798,3,2,43126
33799,0,6,43129
33800,1,2,43129
33801,2,1,43129
33802,3,4,43129
33803,1,1,43130
33804,2,1,43130
33805,3,5,43130
33806,2,3,43131
33807,3,2,43131
33808,0,6,43132
33809,3,4,43132
33810,3,4,43133
33811,0,2,43134
33812,1,1,43134
33813,2,1,43134
33814,3,4,43134
33815,0,2,43135
33816,1,1,43135
33817,2,1,43135
33818,3,4,43135
33819,0,2,43136
33820,1,1,43136
33821,2,1,43136
33822,3,4,43136
33823,0,2,43139
33824,1,1,43139
33825,2,1,43139
33826,3,4,43139
33827,0,2,43140
33828,1,1,43140
33829,2,1,43140
33830,3,4,43140
33831,0,4,43141
33832,1,1,43141
33833,2,1,43141
33834,3,4,43141
33835,0,4,43145
33836,1,1,43145
33837,2,2,43145
33838,1,1,43149
33839,3,1,43149
33840,0,3,43150
33841,1,1,43150
33842,2,2,43150
33843,3,2,43150
33844,0,12,43151
33845,1,3,43151
33846,2,2,43151
33847,3,2,43151
33848,3,2,43154
33849,1,2,43158
33850,2,1,43158
33851,3,3,43158
33852,0,4,43159
33853,1,4,43159
33854,2,1,43159
33855,3,4,43159
33856,0,12,43160
33857,2,3,43160
33858,3,5,43160
33859,3,5,43161
33860,0,5,43165
33861,1,5,43165
33862,2,3,43165
33863,3,7,43165
33864,0,2,43173
33865,1,1,43173
33866,2,1,43173
33867,3,4,43173
33868,0,2,43179
33869,1,6,43179
33870,2,7,43179
33871,3,4,43179
33872,0,7,43180
33873,1,3,43180
33874,2,3,43180
33875,3,2,43180
33876,0,4,43181
33877,1,4,43181
33878,2,1,43181
33879,3,4,43181
33880,0,3,43182
33881,1,6,43182
33882,2,1,43182
33883,3,1,43182
33884,0,3,43183
33885,1,4,43183
33886,2,3,43183
33887,3,1,43183
33888,0,5,43184
33889,1,4,43184
33890,2,6,43184
33891,3,5,43184
33892,0,4,43185
33893,0,3,43190
33894,1,1,43190
33895,2,2,43190
33896,3,3,43190
33897,0,1,43191
33898,1,1,43191
33899,2,2,43191
33900,3,3,43191
33901,0,11,43196
33902,1,4,43196
33903,2,3,43196
33904,3,2,43196
33905,0,7,43197
33906,1,3,43197
33907,2,3,43197
33908,3,2,43197
33909,1,1,43198
33910,2,1,43198
33911,3,3,43198
33912,0,2,43205
33913,0,6,43220
33914,1,6,43220
33915,2,5,43220
33916,3,6,43220
33917,0,2,43222
33918,1,4,43222
33919,0,8,43224
33920,1,1,43224
33921,2,1,43224
33922,3,4,43224
33923,1,3,43261
33924,2,2,43261
33925,3,2,43261
33926,0,1,43262
33927,1,1,43262
33928,2,2,43262
33929,3,2,43262
33930,1,1,43263
33931,2,1,43263
33932,3,3,43263
33933,0,2,43264
33934,1,2,43264
33935,2,1,43264
33936,3,1,43264
33937,2,3,43265
33938,3,4,43265
33939,0,6,43266
33940,1,1,43266
33941,2,3,43266
33942,3,1,43266
33943,2,3,43267
33944,3,2,43267
33945,0,3,43268
33946,1,1,43268
33947,2,3,43268
33948,2,2,43269
33949,3,2,43269
33950,0,1,43270
33951,1,1,43270
33952,2,1,43270
33953,0,1,43272
33954,1,3,43272
33955,2,3,43272
33956,2,3,43274
33957,3,2,43274
33958,3,4,43275
33959,0,7,43276
33960,2,3,43276
33961,3,2,43276
33962,2,3,43278
33963,3,2,43278
33964,1,1,43282
33965,2,1,43282
33966,3,3,43282
33967,0,4,43285
33968,1,1,43285
33969,0,2,43286
33970,1,1,43286
33971,2,1,43286
33972,3,4,43286
33973,0,3,43287
33974,1,3,43287
33975,0,3,43288
33976,1,3,43288
33977,0,1,43289
33978,1,1,43289
33979,2,1,43289
33980,3,4,43289
33981,0,2,43297
33982,1,1,43297
33983,2,1,43297
33984,0,13,43304
33985,0,1,43307
33986,1,3,43307
33987,2,2,43307
33988,0,3,43308
33989,1,3,43308
33990,2,3,43308
33991,0,1,43309
33992,1,2,43309
33993,2,1,43309
33994,0,4,43310
33995,1,3,43310
33996,2,2,43310
33997,0,9,43314
33998,1,3,43314
33999,2,3,43314
34000,3,4,43314
34001,0,11,43315
34002,1,4,43315
34003,2,1,43315
34004,3,4,43315
34005,0,3,43316
34006,1,1,43316
34007,2,2,43316
34008,3,2,43316
34009,0,4,43317
34010,1,4,43317
34011,2,3,43317
34012,3,3,43317
34013,0,3,43318
34014,1,1,43318
34015,2,3,43318
34016,3,3,43318
34017,0,8,43319
34018,1,3,43319
34019,2,1,43319
34020,3,4,43319
34021,0,4,43320
34022,1,3,43320
34023,0,3,43322
34024,1,2,43322
34025,2,3,43322
34026,3,2,43322
34027,0,2,43330
34028,1,3,43330
34029,0,1,43331
34030,1,3,43331
34031,0,1,43343
34032,1,2,43343
34033,2,1,43343
34034,0,4,43345
34035,1,1,43345
34036,0,1,43362
34037,1,4,43362
34038,3,1,43374
34039,0,10,43376
34040,1,2,43376
34041,2,1,43376
34042,3,4,43376
34043,0,2,43377
34044,1,1,43377
34045,2,1,43377
34046,3,4,43377
34047,3,2,43379
34048,3,3,43380
34049,3,4,43381
34050,3,1,43382
34051,3,1,43383
34052,3,1,43384
34053,3,1,43385
34054,0,3,43387
34055,1,2,43387
34056,3,1,43387
34057,0,3,43393
34058,1,2,43393
34059,2,2,43393
34060,3,2,43393
34061,0,3,43394
34062,1,2,43394
34063,2,2,43394
34064,3,3,43394
34065,0,3,43395
34066,1,2,43395
34067,3,4,43395
34068,0,9,43396
34069,2,2,43396
34070,3,2,43396
34071,0,9,43397
34072,2,2,43397
34073,3,2,43397
34074,0,9,43398
34075,2,2,43398
34076,3,3,43398
34077,0,9,43399
34078,2,2,43399
34079,3,3,43399
34080,2,2,43401
34081,3,1,43401
34082,2,2,43403
34083,3,2,43403
34084,2,2,43405
34085,3,3,43405
34086,2,2,43406
34087,3,4,43406
34088,0,1,43413
34089,1,1,43413
34090,2,1,43413
34091,0,2,43415
34092,1,1,43415
34093,2,3,43415
34094,0,3,43416
34095,1,2,43416
34096,2,2,43416
34097,0,3,43417
34098,1,3,43417
34099,2,3,43417
34100,0,1,43418
34101,1,3,43418
34102,2,3,43418
34103,0,1,43421
34104,1,2,43421
34105,0,2,43422
34106,1,2,43422
34107,0,2,43427
34108,1,1,43427
34109,2,2,43427
34110,0,5,43434
34111,1,3,43434
34112,2,4,43434
34113,3,5,43434
34114,0,2,43438
34115,1,6,43438
34116,2,5,43438
34117,3,7,43438
34118,0,3,43447
34119,1,1,43447
34120,0,3,43448
34121,1,1,43448
34122,0,3,43449
34123,1,4,43449
34124,0,11,43459
34125,1,3,43459
34126,2,2,43459
34127,3,2,43459
34128,2,1,43466
34129,3,4,43466
34130,0,3,43469
34131,1,1,43469
34132,2,3,43469
34133,0,2,43475
34134,1,2,43475
34135,3,1,43475
34136,0,6,43476
34137,1,2,43476
34138,3,4,43476
34139,0,11,43477
34140,1,2,43477
34141,3,3,43477
34142,0,2,43489
34143,1,2,43489
34144,2,2,43489
34145,0,4,43499
34146,1,3,43499
34147,0,12,43502
34148,1,4,43502
34149,2,2,43502
34150,3,2,43502
34151,0,5,43503
34152,2,1,43503
34153,3,4,43503
34154,0,3,43506
34155,1,1,43506
34156,0,3,43508
34157,1,3,43508
34158,2,3,43508
34159,0,5,43509
34160,0,3,43511
34161,0,3,43514
34162,1,2,43514
34163,2,2,43514
34164,0,12,43520
34165,1,1,43520
34166,2,1,43520
34167,3,2,43520
34168,1,1,43521
34169,2,1,43521
34170,3,3,43521
34171,0,6,43522
34172,1,1,43522
34173,2,3,43522
34174,3,1,43522
34175,0,6,43525
34176,1,1,43525
34177,2,3,43525
34178,3,1,43525
34179,1,1,43526
34180,2,1,43526
34181,3,3,43526
34182,0,1,43527
34183,1,1,43527
34184,2,2,43527
34185,3,2,43527
34186,0,6,43528
34187,1,1,43528
34188,2,3,43528
34189,3,1,43528
34190,0,9,43530
34191,0,1,43533
34192,1,5,43533
34193,2,4,43533
34194,3,7,43533
34195,0,12,43538
34196,0,12,43539
34197,1,1,43539
34198,2,1,43539
34199,3,2,43539
34200,0,1,43546
34201,1,1,43546
34202,2,1,43546
34203,0,10,43552
34204,1,4,43552
34205,2,3,43552
34206,3,6,43552
34207,0,4,43554
34208,1,2,43554
34209,2,1,43554
34210,3,4,43554
34211,0,4,43559
34212,1,1,43559
34213,2,6,43559
34214,3,5,43559
34215,0,5,43564
34216,1,4,43564
34217,2,1,43564
34218,3,5,43564
34219,0,9,43576
34220,0,3,43578
34221,1,1,43578
34222,2,1,43578
34223,3,1,43578
34224,0,11,43579
34225,1,4,43579
34226,2,2,43579
34227,3,5,43579
34228,3,6,43587
34229,1,1,43588
34230,2,3,43588
34231,3,6,43588
34232,0,3,43589
34233,1,2,43589
34234,3,4,43589
34235,0,11,43590
34236,1,4,43590
34237,2,2,43590
34238,3,5,43590
34239,0,1,43591
34240,1,1,43591
34241,2,1,43591
34242,3,1,43591
34243,0,8,43592
34244,1,3,43592
34245,2,3,43592
34246,3,2,43592
34247,0,10,43594
34248,0,3,43595
34249,1,3,43595
34250,2,2,43595
34251,0,3,43605
34252,1,3,43605
34253,0,4,43614
34254,0,3,43615
34255,3,5,43630
34256,3,6,43639
34257,0,12,43642
34258,1,1,43642
34259,2,3,43642
34260,3,5,43642
34261,0,11,43643
34262,1,4,43643
34263,2,2,43643
34264,3,5,43643
34265,3,1,43653
34266,0,5,43657
34267,0,1,43658
34268,1,3,43658
34269,0,3,43661
34270,1,3,43661
34271,2,3,43661
34272,0,3,43670
34273,1,1,43670
34274,2,1,43670
34275,3,1,43670
34276,0,3,43674
34277,1,2,43674
34278,2,1,43674
34279,3,1,43674
34280,0,3,43675
34281,1,1,43675
34282,2,1,43675
34283,3,3,43675
34284,1,2,43676
34285,2,3,43676
34286,3,6,43676
34287,0,1,43677
34288,1,2,43677
34289,1,1,43678
34290,0,1,43679
34291,1,4,43679
34292,0,10,43687
34293,1,4,43687
34294,2,1,43687
34295,3,4,43687
34296,0,3,43688
34297,1,2,43688
34298,2,3,43688
34299,3,2,43688
34300,0,1,43690
34301,1,1,43690
34302,2,3,43690
34303,3,6,43690
34304,0,5,43691
34305,1,1,43691
34306,2,1,43691
34307,3,3,43691
34308,0,3,43694
34309,1,2,43694
34310,2,2,43694
34311,3,5,43694
34312,0,10,43696
34313,1,3,43696
34314,2,1,43696
34315,3,1,43696
34316,0,8,43698
34317,1,3,43698
34318,2,3,43698
34319,3,5,43698
34320,1,1,43699
34321,2,2,43699
34322,3,3,43699
34323,1,4,43700
34324,2,2,43700
34325,3,2,43700
34326,0,3,43701
34327,2,2,43701
34328,3,5,43701
34329,0,8,43702
34330,2,2,43702
34331,3,2,43702
34332,2,3,43703
34333,3,6,43703
34334,3,5,43735
34335,0,3,43824
34336,1,3,43824
34337,0,12,43825
34338,1,2,43825
34339,2,2,43825
34340,3,6,43825
34341,0,3,43830
34342,0,5,43831
34343,0,4,43832
34344,0,1,43833
34345,1,2,43833
34346,2,1,43833
34347,0,2,43834
34348,1,3,43834
34349,2,3,43834
34350,2,2,43835
34351,3,5,43835
34352,1,1,43836
34353,2,2,43836
34354,3,1,43836
34355,0,3,43837
34356,2,2,43837
34357,3,5,43837
34358,0,4,43838
34359,1,1,43838
34360,2,1,43838
34361,3,4,43838
34362,0,6,43839
34363,1,1,43839
34364,2,3,43839
34365,3,6,43839
34366,0,9,43840
34367,1,4,43840
34368,2,1,43840
34369,3,5,43840
34370,0,9,43847
34371,1,3,43847
34372,2,1,43847
34373,3,2,43847
34374,0,3,43879
34375,1,3,43879
34376,0,12,43880
34377,1,4,43880
34378,2,2,43880
34379,3,2,43880
34380,0,5,43881
34381,2,1,43881
34382,3,4,43881
34383,0,5,43882
34384,2,1,43882
34385,3,4,43882
34386,0,12,43883
34387,1,4,43883
34388,2,2,43883
34389,3,2,43883
34390,0,6,43891
34391,3,4,43891
34392,0,12,43892
34393,2,3,43892
34394,3,5,43892
34395,0,9,43893
34396,1,3,43893
34397,2,2,43893
34398,3,5,43893
34399,0,5,43894
34400,1,1,43894
34401,2,1,43894
34402,3,1,43894
34403,0,3,43896
34404,1,2,43896
34405,3,4,43896
34406,0,1,43901
34407,1,1,43901
34408,2,1,43901
34409,0,2,43902
34410,1,1,43902
34411,2,3,43902
34412,0,12,43904
34413,2,3,43904
34414,3,5,43904
34415,0,9,43905
34416,2,1,43905
34417,3,1,43905
34418,0,3,43906
34419,1,2,43906
34420,2,1,43906
34421,3,4,43906
34422,0,10,43907
34423,1,4,43907
34424,2,2,43907
34425,3,5,43907
34426,0,11,43909
34427,1,4,43909
34428,2,2,43909
34429,3,5,43909
34430,0,10,43914
34431,1,4,43914
34432,2,3,43914
34433,3,3,43914
34434,0,10,43919
34435,1,4,43919
34436,2,3,43919
34437,3,5,43919
34438,0,11,43920
34439,1,3,43920
34440,2,2,43920
34441,3,2,43920
34442,0,12,43934
34443,1,2,43934
34444,2,1,43934
34445,3,1,43934
34446,0,9,43939
34447,1,1,43939
34448,2,2,43939
34449,3,6,43939
34450,0,8,43951
34451,1,4,43951
34452,2,3,43951
34453,3,6,43951
34454,0,6,43952
34455,1,1,43952
34456,2,1,43952
34457,3,2,43952
34458,1,4,43955
34459,2,3,43955
34460,3,5,43955
34461,3,2,43960
34462,0,1,43961
34463,1,1,43961
34464,2,1,43961
34465,3,1,43961
34466,0,12,43962
34467,1,4,43962
34468,2,2,43962
34469,3,5,43962
34470,0,10,43972
34471,1,3,43972
34472,2,3,43972
34473,3,6,43972
34474,0,8,43973
34475,1,4,43973
34476,2,3,43973
34477,3,5,43973
34478,0,4,43974
34479,1,1,43974
34480,3,2,43974
34481,0,2,43975
34482,1,1,43975
34483,2,1,43975
34484,3,4,43975
34485,0,1,43976
34486,1,1,43976
34487,2,2,43976
34488,3,2,43976
34489,0,3,43977
34490,1,2,43977
34491,2,1,43977
34492,3,2,43978
34493,0,1,43984
34494,1,3,43984
34495,2,1,43984
34496,3,2,43984
34497,0,4,43985
34498,1,5,43985
34499,2,6,43985
34500,3,2,43985
34501,0,3,43986
34502,1,4,43986
34503,2,4,43986
34504,3,7,43986
34505,0,1,43987
34506,1,2,43987
34507,2,1,43987
34508,3,1,43987
34509,0,7,43988
34510,1,5,43988
34511,2,4,43988
34512,3,5,43988
34513,0,1,43989
34514,0,1,43990
34515,0,5,43991
34516,0,5,43997
34517,1,2,43997
34518,2,1,43997
34519,3,1,43997
34520,0,3,44086
34521,1,3,44086
34522,0,2,44090
34523,1,2,44090
34524,2,1,44090
34525,3,3,44090
34526,0,5,44092
34527,1,4,44092
34528,2,3,44092
34529,3,5,44092
34530,0,2,44095
34531,1,2,44095
34532,2,1,44095
34533,3,1,44095
34534,1,1,44110
34535,2,1,44110
34536,3,5,44110
34537,0,6,44118
34538,1,1,44118
34539,2,3,44118
34540,3,1,44118
34541,3,2,44123
34542,3,5,44124
34543,3,5,44125
34544,0,3,44127
34545,1,1,44127
34546,2,1,44127
34547,3,5,44127
34548,2,2,44128
34549,3,2,44128
34550,2,2,44129
34551,3,2,44129
34552,2,2,44130
34553,3,2,44130
34554,0,4,44132
34555,1,3,44132
34556,2,4,44132
34557,0,1,44133
34558,1,2,44133
34559,2,4,44133
34560,0,3,44134
34561,1,3,44134
34562,2,4,44134
34563,0,1,44135
34564,1,3,44135
34565,2,4,44135
34566,2,1,44136
34567,3,2,44136
34568,1,1,44149
34569,2,2,44149
34570,3,2,44149
34571,1,2,44150
34572,2,1,44150
34573,3,6,44150
34574,0,4,44151
34575,1,1,44151
34576,2,2,44151
34577,3,1,44151
34578,3,2,44156
34579,2,1,44157
34580,3,2,44157
34581,3,2,44160
34582,0,4,44161
34583,1,1,44161
34584,2,1,44161
34585,0,1,44162
34586,1,3,44162
34587,2,2,44162
34588,0,2,44163
34589,1,1,44163
34590,2,2,44163
34591,0,1,44164
34592,1,2,44164
34593,2,3,44164
34594,0,4,44165
34595,0,4,44166
34596,1,3,44166
34597,2,3,44166
34598,0,1,44170
34599,2,3,44190
34600,3,2,44190
34601,0,2,44203
34602,0,6,44221
34603,1,1,44221
34604,2,3,44221
34605,3,1,44221
34606,0,3,44222
34607,0,3,44224
34608,0,4,44226
34609,0,5,44228
34610,0,5,44229
34611,0,6,44230
34612,0,2,44236
34613,0,4,44242
34614,0,6,44243
34615,0,8,44246
34616,0,10,44249
34617,0,12,44250
34618,0,12,44251
34619,0,1,44255
34620,1,1,44255
34621,2,1,44255
34622,0,2,44267
34623,1,1,44267
34624,2,3,44267
34625,0,1,44268
34626,1,2,44268
34627,2,2,44268
34628,0,3,44269
34629,1,2,44269
34630,2,1,44269
34631,0,1,44270
34632,1,3,44270
34633,2,3,44270
34634,0,2,44271
34635,1,3,44271
34636,2,2,44271
34637,0,3,44272
34638,1,3,44272
34639,2,3,44272
34640,1,1,44274
34641,0,1,44275
34642,1,1,44275
34643,2,2,44275
34644,3,2,44275
34645,1,1,44281
34646,1,1,44282
34647,0,1,44283
34648,1,4,44283
34649,0,2,44284
34650,1,4,44284
34651,0,4,44285
34652,1,4,44285
34653,0,3,44286
34654,1,4,44286
34655,0,1,44346
34656,1,3,44346
34657,0,2,44347
34658,1,3,44347
34659,0,3,44348
34660,1,3,44348
34661,0,4,44349
34662,1,3,44349
34663,0,1,44350
34664,1,2,44350
34665,0,3,44351
34666,1,2,44351
34667,0,3,44352
34668,1,2,44352
34669,0,7,44355
34670,1,4,44355
34671,2,3,44355
34672,3,2,44355
34673,0,3,44378
34674,1,1,44378
34675,2,3,44378
34676,3,2,44378
34677,2,2,44379
34678,3,6,44379
34679,2,2,44380
34680,3,4,44380
34681,2,2,44381
34682,3,1,44381
34683,2,3,44382
34684,3,4,44382
34685,0,3,44388
34686,1,2,44388
34687,2,1,44388
34688,3,3,44388
34689,0,3,44389
34690,1,2,44389
34691,2,1,44389
34692,3,5,44389
34693,0,3,44390
34694,1,2,44390
34695,2,1,44390
34696,3,3,44390
34697,3,5,44392
34698,0,3,44393
34699,2,3,44394
34700,3,2,44394
34701,0,3,44395
34702,2,1,44395
34703,3,3,44395
34704,0,6,44396
34705,1,1,44396
34706,2,2,44396
34707,3,5,44396
34708,0,4,44397
34709,2,3,44397
34710,3,1,44397
34711,0,10,44398
34712,1,1,44398
34713,2,1,44398
34714,3,4,44398
34715,0,12,44399
34716,1,4,44399
34717,2,1,44399
34718,3,6,44399
34719,0,4,44400
34720,1,4,44400
34721,2,1,44400
34722,3,1,44400
34723,0,1,44401
34724,1,3,44401
34725,0,2,44402
34726,1,3,44402
34727,0,1,44403
34728,1,3,44403
34729,2,2,44416
34730,3,1,44416
34731,2,2,44417
34732,3,2,44417
34733,2,2,44418
34734,3,3,44418
34735,2,2,44419
34736,3,4,44419
34737,0,3,44422
34738,1,2,44422
34739,3,1,44422
34740,0,3,44423
34741,1,2,44423
34742,2,2,44423
34743,3,2,44423
34744,0,3,44424
34745,1,2,44424
34746,2,2,44424
34747,3,3,44424
34748,0,3,44425
34749,1,2,44425
34750,3,4,44425
34751,0,3,44429
34752,1,3,44429
34753,0,1,44434
34754,1,1,44434
34755,2,1,44434
34756,0,3,44435
34757,1,2,44435
34758,2,1,44435
34759,0,4,44436
34760,1,3,44436
34761,2,1,44436
34762,0,1,44437
34763,1,2,44437
34764,2,1,44437
34765,0,3,44439
34766,1,2,44439
34767,3,1,44439
34768,0,3,44441
34769,1,2,44441
34770,2,2,44441
34771,3,3,44441
34772,0,3,44442
34773,1,2,44442
34774,3,4,44442
34775,0,3,44444
34776,1,2,44444
34777,2,2,44444
34778,3,2,44444
34779,0,12,44467
34780,0,3,44468
34781,0,1,44469
34782,0,1,44474
34783,1,2,44474
34784,0,1,44475
34785,1,3,44475
