ID,EffectAura,DifficultyID,EffectIndex,Effect,EffectAmplitude,EffectAttributes,EffectAuraPeriod,EffectBonusCoefficient,EffectChainAmplitude,EffectChainTargets,EffectItemType,EffectMechanic,EffectPointsPerResource,EffectPos_facing,EffectRealPointsPerLevel,EffectTriggerSpell,BonusCoefficientFromAP,PvpMultiplier,Coefficient,Variance,ResourceCoefficient,GroupSizeBasePointsCoefficient,EffectBasePointsF,ScalingClass,Node__Field_12_0_0_63534_001,EffectMiscValue[0],EffectMiscValue[1],EffectRadiusIndex[0],EffectRadiusIndex[1],EffectSpellClassMask[0],EffectSpellClassMask[1],EffectSpellClassMask[2],EffectSpellClassMask[3],ImplicitTarget[0],ImplicitTarget[1],SpellID
679113,0,0,0,25,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,196
679114,0,0,1,60,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,196
679115,0,0,0,25,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,197
679116,0,0,1,60,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,197
679117,0,0,0,25,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,198
679118,0,0,1,60,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,198
679119,0,0,0,25,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,263
679120,29,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,-11,0,0,3,0,0,0,0,0,0,0,6,0,509
679121,0,0,0,252,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,17,443
679122,0,0,0,252,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,17,444
679123,0,0,0,252,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,17,445
679124,26,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,339
679125,3,0,1,6,0,0,3000,0.06,1,0,0,0,0,0,0,0,0,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,6,0,339
679127,0,0,0,36,0,0,0,0,1,0,0,0,0,0,0,695,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,721
679130,0,0,0,50,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,181102,0,0,7,0,0,0,0,22,47,724
679131,0,0,0,10,0,0,0,0.286,1,0,0,0,0,0,0.8,0,0,1,0,0.06430868,0,1,178,0,0,0,0,0,23,0,0,0,0,132,31,596
679132,41,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,21,0,550
679133,23,0,0,6,0,0,5000,0,1,0,0,0,0,0,0,10872,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,552
679134,0,0,1,38,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,21,0,552
679135,3,0,0,6,0,0,3000,0.2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,6,0,594
679137,13,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,6,0,0,126,0,0,0,0,0,0,0,1,0,6089
679138,52,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,6094
679139,0,0,0,25,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,203
679140,0,0,0,26,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,204
679141,29,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,18,0,0,0,0,22,30,31817
679142,78,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,284,0,0,0,0,0,0,0,1,0,458
679144,0,0,0,9,0.5,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.6666666,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,15
679145,7,0,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.6666666,0,1,3,0,0,0,0,0,0,0,0,0,0,6,0,16
679146,0,0,0,10,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,1,0,18
679147,0,0,0,58,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,75
679149,22,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,77
679150,10,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,127,0,0,0,0,0,0,0,1,0,77
679151,0,0,0,30,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.25,0,1,160,0,0,0,0,0,0,0,0,0,0,1,0,437
679152,12,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,408
679153,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,408
679154,270,0,2,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,127,0,0,0,0,0,0,0,6,0,408
679155,40,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,409
679156,40,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,410
679157,40,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,411
679158,0,0,0,2,0,0,0,0.571,0.7,3,0,0,0,0,0.6,0,0,1,0,0.12745099,0,1,88,0,0,0,0,0,0,0,0,0,0,6,0,421
679159,0,0,0,10,0,0,0,0.714,1,0,0,0,0,0,1.1,0,0,1,0,0.16867469,0,1,83,0,0,0,0,0,0,0,0,0,0,21,0,639
679162,0,0,0,37,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,522
679163,0,0,0,38,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,21,0,526
679164,29,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,-4,0,0,3,0,0,0,0,0,0,0,6,0,457
679166,0,0,0,17,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,6,0,78
679167,0,0,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.6666666,0,1,3,0,0,90,0,0,0,0,0,0,0,0,0,81
679168,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,84
679169,319,0,0,128,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,50,0,0,0,0,9,9,0,0,0,0,1,0,87
679170,0,0,0,96,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,100
679171,0,0,1,30,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,90,0,0,1,0,0,0,0,0,0,0,1,0,100
679172,0,0,2,64,0,0,0,1,1,0,0,0,0,0,0,7922,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,100
679173,0,0,0,252,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.6666666,0,1,3,0,0,0,0,0,0,0,0,0,0,1,17,33
679174,91,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,-10,0,0,0,0,0,0,0,0,0,0,6,0,453
679175,32,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,1,0,454
679176,0,0,0,30,0,0,0,0,1,0,0,0,0,0,31,0,0,1,0,0.1436464,0,1,181,0,0,0,0,0,0,0,0,0,0,21,0,455
679177,0,0,0,77,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,12,0,0,0,0,0,22,15,456
679178,0,0,0,2,0,0,0,0.029,1,0,0,0,0,0,0.5,0,0,1,0,0.1,0,1,20,0,0,0,0,0,13,0,0,0,0,22,15,122
679179,26,0,1,6,0,0,0,0,1,0,0,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,13,0,0,0,0,0,22,15,122
679181,0,0,0,36,0,0,0,0,1,0,0,0,0,0,0,7302,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,506
679182,29,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,-11,0,0,1,0,0,0,0,0,0,0,6,0,507
679184,0,0,0,17,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,32,0,0,0,0,0,0,0,0,0,0,6,0,285
679185,22,0,0,6,0,0,0,0,1,0,0,0,0,0,-1,0,0,1,0,0,0,1,-20,0,0,1,0,0,0,0,0,0,0,6,0,302
679186,0,0,0,30,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.25,0,1,320,0,0,0,0,0,0,0,0,0,0,1,0,438
679187,0,0,0,10,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.25,0,1,80,0,0,0,0,0,0,0,0,0,0,1,0,439
679188,0,0,0,10,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.25,0,1,160,0,0,0,0,0,0,0,0,0,0,1,0,440
679189,0,0,0,10,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.25,0,1,320,0,0,0,0,0,0,0,0,0,0,1,0,441
679190,0,0,0,252,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,17,442
679191,0,0,0,252,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.6666666,0,1,3,0,0,0,0,0,0,0,0,0,0,1,17,31
679192,0,0,0,36,0,0,0,0,1,0,0,0,0,0,0,332,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,538
679193,22,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,720,0,0,1,0,0,0,0,0,0,0,1,0,602
679194,64,0,0,6,0,0,5000,0.1,1,0,0,0,0,0,15,0,0,1,0,0,0,1,360,0,0,0,0,0,0,0,0,0,0,6,0,606
679198,0,0,0,71,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,921
679200,0,0,0,36,0,0,0,0,1,0,0,0,0,0,0,5614,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,931
679203,0,0,0,10,0,0,0,0.857,0.2,0,0,0,0,0,2.3,0,0,1,0,0.16438356,0,1,256,0,0,0,0,0,0,0,0,0,0,45,0,913
679206,33,0,0,6,0,0,0,0,1,0,0,11,0,0,0,0,0,1,0,0,0,1,-40,0,0,0,0,0,0,0,0,0,0,6,0,1139
679207,0,0,0,36,0,0,0,0,1,0,0,0,0,0,0,109,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1140
679208,0,0,0,109,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,15,0,0,0,0,15,0,0,0,0,0,47,0,982
679210,0,0,0,2,0,0,0,0.714,1,0,0,0,0,0,1,0,0,1,0,0.14285715,0,1,59,0,0,0,0,0,0,0,0,0,0,6,0,984
679212,78,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,308,0,0,0,0,0,0,0,1,0,470
679214,78,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,306,0,0,0,0,0,0,0,1,0,471
679216,78,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,307,0,0,0,0,0,0,0,1,0,472
679218,0,0,0,38,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,25,0,527
679219,0,0,0,38,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,21,0,528
679222,0,0,0,24,0,0,0,0,1,0,5232,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,693
679223,0,0,0,36,0,0,0,1,1,0,0,0,0,0,0,1009,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,850
679225,12,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,853
679227,29,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,-15,0,0,3,0,0,0,0,0,0,0,6,0,855
679228,22,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,120,0,0,1,0,0,0,0,0,0,0,1,0,696
679229,161,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,696
679233,12,0,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,56
679234,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.6666666,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,58
679235,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.8,0,1,5,0,0,0,0,0,0,0,0,0,0,6,0,59
679236,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0.9,0,1,10,0,0,0,0,0,0,0,0,0,0,6,0,60
679237,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0.6,0,1,15,0,0,0,0,0,0,0,0,0,0,6,0,61
679238,319,0,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,65
679239,18,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,1,0,66
679241,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0.8,0,0,1,0,0.14634146,0,1,41,0,0,0,0,0,0,0,0,0,0,6,0,1096
679248,0,0,0,56,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1860,0,0,0,0,0,0,0,32,0,697
679249,0,0,0,50,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,36727,0,0,0,0,0,0,0,18,0,698
679250,0,0,0,2,0,0,0,1,1,0,0,0,0,0,1.2,0,0,1,0,0.12121212,0,1,66,0,0,0,0,0,0,0,0,0,0,16,0,711
679251,0,0,0,2,0,0,0,1,1,3,0,0,0,0,0,0,0,1,0,0,0,1,18,0,0,0,0,0,0,0,0,0,0,6,0,779
679252,0,0,0,36,0,0,0,0,1,0,0,0,0,0,0,6207,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,650
679253,0,0,0,36,0,0,0,0,1,0,0,0,0,0,0,543,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,874
679255,0,0,0,36,0,0,0,0,1,0,0,0,0,0,0,923,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,924
679256,0,0,0,36,0,0,0,0,1,0,0,0,0,0,0,6344,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,926
679258,22,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,50,0,0,126,0,0,0,0,0,0,0,1,0,823
679261,0,0,0,10,0,0,0,0.714,1,0,0,0,0,0,2.4,0,0,1,0,0.13813815,0,1,287,0,0,0,0,0,0,0,0,0,0,21,0,1026
679262,0,0,0,36,0,0,0,0,1,0,0,0,0,0,0,1026,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1027
679264,0,0,0,36,0,0,0,0,1,0,0,0,0,0,0,6217,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1029
679265,0,0,0,2,1,0,0,0.629,1,0,0,0,0,0,0.6,0,0,1,0,0.23076923,0,1,25,0,0,0,0,0,0,0,0,0,0,6,0,695
679268,0,0,0,50,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,29784,0,15,0,0,0,0,0,32,0,818
679269,83,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,15,0,0,1,0,0,0,0,0,0,0,1,0,819
679270,8,0,0,6,0,0,10000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,820
679271,0,0,0,2,0,0,0,1,1,3,0,0,0,0,0,0,0,1,0,0,0,1,25,0,0,0,0,0,0,0,0,0,0,6,0,780
679272,0,0,0,63,0,0,0,0,1,0,0,0,0,0,-3,0,0,1,0,0,0,1,-140,0,0,0,0,0,0,0,0,0,0,6,0,781
679273,0,0,0,2,0,0,0,0.571,0.7,3,0,0,0,0,0.6,0,0,1,0,0.11564626,0,1,100,0,0,0,0,0,0,0,0,0,0,6,0,930
679275,0,0,0,2,0,0,0,0.486,1,0,0,0,0,0,0.3,0,0,1,0,0.2857143,0,1,13,0,0,0,0,0,0,0,0,0,0,6,0,686
679276,3,0,0,6,0,0,3000,0.13,1,0,0,0,0,0,0,0,0,1,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,6,0,707
679277,0,0,1,2,0,0,0,0.2,1,0,0,0,0,0,0.8,0,0,1,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,6,0,707
679278,53,0,0,6,1,0,1000,0.1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,22,0,0,0,0,0,0,0,0,0,0,6,0,709
679279,0,0,0,10,0,0,0,0.714,1,0,0,0,0,0,1.7,0,0,1,0,0.1618497,0,1,155,0,0,0,0,0,0,0,0,0,0,21,0,647
679280,23,0,0,6,0,0,3000,1,1,0,0,0,0,0,0,26059,0,1,0,0,0,1,0,0,0,0,0,23,0,0,0,0,0,22,7,804
679281,61,0,1,6,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,200,0,0,0,0,23,0,0,0,0,0,22,7,804
679282,26,0,2,6,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,23,0,0,0,0,0,22,7,804
679285,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,824
679287,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,825
679289,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,826
679292,13,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,10,0,0,1,0,0,0,0,0,0,0,5,0,877
679295,24,0,0,6,0,0,10000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,821
679296,22,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,60,0,0,126,0,0,0,0,0,0,0,1,0,822
679297,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,1,0,833
679298,85,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,1,0,833
679299,36,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,6,0,0,0,0,0,0,1,0,783
679300,77,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,17,0,0,0,0,0,0,0,1,0,783
679301,22,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,40,0,0,1,0,0,0,0,0,0,0,1,0,687
679302,161,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,687
679303,0,0,0,36,0,0,0,0,1,0,0,0,0,0,0,1073,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,789
679304,12,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,700
679305,0,0,0,2,0,0,0,1,1,0,0,0,0,0,1.1,0,0,1,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,6,0,701
679306,0,0,0,36,0,0,0,0,1,0,0,0,0,0,0,642,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,659
679308,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,12,0,0,0,0,0,22,30,794
679312,3,0,0,6,0,0,3000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,6,0,772
679313,0,0,0,2,0,0,0,0.714,1,0,0,0,0,0,0.6,0,0,1,0,0.13483146,0,1,50,0,0,0,0,0,0,0,0,0,0,6,0,915
679316,0,0,0,30,0,0,0,0,1,0,0,0,0,0,41.3,0,0,1,0,0.14925373,0,1,402,0,0,0,0,0,0,0,0,0,0,21,0,932
679319,0,0,0,36,0,0,0,0,1,0,0,0,0,0,0,770,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,784
679320,6,0,0,6,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,6,0,785
679321,79,0,1,6,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,300,0,0,127,0,0,0,0,0,0,0,6,0,785
679322,61,0,2,6,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,300,0,0,0,0,0,0,0,0,0,0,6,0,785
679324,0,0,0,36,0,0,0,0,1,0,0,0,0,0,0,1036,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1037
679325,3,0,0,6,0,0,3000,0.13,1,0,0,0,0,0,0,0,0,1,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,6,0,1094
679326,0,0,1,2,0,0,0,0.2,1,0,0,0,0,0,1.2,0,0,1,0,0,0,1,32,0,0,0,0,0,0,0,0,0,0,6,0,1094
679327,0,0,0,36,0,0,0,0,1,0,0,0,0,0,0,6209,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,661
679328,0,0,0,36,0,0,0,0,1,0,0,0,0,0,0,6215,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,663
679329,0,0,0,36,0,0,0,0,1,0,0,0,0,0,0,647,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,664
679330,0,0,0,39,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,668
679331,0,0,0,39,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,669
679332,0,0,0,39,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,671
679333,38,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,830
679334,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,831
679335,29,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,1,0,806
679336,3,0,1,6,0,0,3000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,1,0,806
679337,23,0,0,6,0,0,11000,1,1,0,0,0,0,0,0,26626,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,812
679338,0,0,0,39,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,813
679339,0,0,0,39,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,814
679340,0,0,0,36,0,0,0,0,1,0,0,0,0,0,0,5701,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,657
679342,0,0,0,10,0,0,0,0.714,1,0,0,0,0,0,3.1,0,0,1,0,0.11877394,0,1,452,0,0,0,0,0,0,0,0,0,0,21,0,1042
679346,29,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,-15,0,0,1,0,0,0,0,0,0,0,6,0,867
679347,0,0,0,36,0,0,0,0,1,0,0,0,0,0,0,1022,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1023
679348,26,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,745
679349,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,11920,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,745
679350,8,0,0,6,0,0,1000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,21,0,746
679351,0,0,0,28,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,176525,64,0,0,0,0,0,0,22,0,747
679353,0,0,0,36,0,0,0,0,1,0,0,0,0,0,0,934,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,935
679354,0,0,0,36,0,0,0,0,1,0,0,0,0,0,0,6230,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,936
679355,3,0,0,6,0,0,3000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,24,0,0,0,0,0,0,0,0,0,0,6,0,703
679356,0,0,1,30,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,1,0,703
679358,0,0,0,36,0,0,0,0,1,0,0,0,0,0,0,845,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,797
679360,0,0,0,77,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,799
