ID,ChrCustomizationOptionID,ChrCustomizationChoiceID,CreatureDisplayInfoExtraID
605311,13,17209,1264
605312,9,17165,1265
605313,10,17174,1265
605314,11,17184,1265
605315,12,17202,1265
605316,13,17210,1265
605317,9,17163,1266
605318,10,17178,1266
605319,11,17184,1266
605320,12,17196,1266
605321,13,17212,1266
605322,9,17161,1270
605323,10,17176,1270
605324,11,17189,1270
605325,12,17200,1270
605326,13,17208,1270
605327,9,17164,1271
605328,10,17173,1271
605329,11,17195,1271
605330,12,17196,1271
605331,13,17207,1271
605332,9,17162,1274
605333,10,17173,1274
605334,11,17186,1274
605335,12,17197,1274
605336,13,17213,1274
605337,9,17161,1275
605338,10,17176,1275
605339,11,17185,1275
605340,12,17200,1275
605341,13,17208,1275
605342,9,17163,1276
605343,10,17179,1276
605344,11,17193,1276
605345,12,17196,1276
605346,13,17211,1276
605347,9,17167,1277
605348,10,17183,1277
605349,11,17184,1277
605350,12,17198,1277
605351,13,17214,1277
605352,9,17163,1278
605353,10,17172,1278
605354,11,17189,1278
605355,12,17200,1278
605356,13,17214,1278
605357,9,17162,1279
605358,10,17175,1279
605359,11,17186,1279
605360,12,17197,1279
605361,13,17210,1279
605362,9,17162,1280
605363,10,17179,1280
605364,11,17193,1280
605365,12,17197,1280
605366,13,17212,1280
605367,9,17163,1281
605368,10,17177,1281
605369,11,17195,1281
605370,12,17199,1281
605371,13,17207,1281
605372,9,17164,1283
605373,10,17177,1283
605374,11,17191,1283
605375,12,17200,1283
605376,13,17208,1283
605377,9,17160,1324
605378,10,17178,1324
605379,11,17184,1324
605380,12,17200,1324
605381,13,17206,1324
605382,9,17163,1325
605383,10,17175,1325
605384,11,17192,1325
605385,12,17200,1325
605386,13,17206,1325
605387,9,17161,1326
605388,10,17174,1326
605389,11,17190,1326
605390,12,17197,1326
605391,13,17211,1326
605392,9,17162,1330
605393,10,17176,1330
605394,11,17189,1330
605395,12,17203,1330
605396,13,17213,1330
605397,9,17163,1331
605398,10,17177,1331
605399,11,17189,1331
605400,12,17204,1331
605401,13,17209,1331
605402,9,17162,1332
605403,10,17172,1332
605404,11,17193,1332
605405,12,17202,1332
605406,13,17212,1332
605407,9,17160,1398
605408,10,17182,1398
605409,11,17195,1398
605410,12,17196,1398
605411,13,17210,1398
605412,9,17163,1438
605413,10,17178,1438
605414,11,17184,1438
605415,12,17196,1438
605416,13,17212,1438
605417,9,17163,1439
605418,10,17178,1439
605419,11,17184,1439
605420,12,17196,1439
605421,13,17212,1439
605422,9,17163,1440
605423,10,17180,1440
605424,11,17187,1440
605425,12,17205,1440
605426,13,17213,1440
605427,9,17161,1441
605428,10,17182,1441
605429,11,17192,1441
605430,12,17204,1441
605431,13,17213,1441
605432,9,17163,1442
605433,10,17180,1442
605434,11,17191,1442
605435,12,17203,1442
605436,13,17207,1442
605437,9,17164,1443
605438,10,17174,1443
605439,11,17190,1443
605440,12,17196,1443
605441,13,17208,1443
605442,9,17165,1446
605443,10,17180,1446
605444,11,17192,1446
605445,12,17196,1446
605446,13,17209,1446
605447,9,17162,1470
605448,10,17180,1470
605449,11,17187,1470
605450,12,17205,1470
605451,13,17208,1470
605452,9,17163,1471
605453,10,17177,1471
605454,11,17189,1471
605455,12,17201,1471
605456,13,17210,1471
605457,9,17163,1472
605458,10,17177,1472
605459,11,17189,1472
605460,12,17201,1472
605461,13,17210,1472
605462,9,17163,1473
605463,10,17177,1473
605464,11,17189,1473
605465,12,17201,1473
605466,13,17210,1473
605467,9,17168,1474
605468,10,17180,1474
605469,11,17185,1474
605470,12,17204,1474
605471,13,17213,1474
605472,9,17160,1476
605473,10,17172,1476
605474,11,17184,1476
605475,12,17196,1476
605476,13,17206,1476
605477,9,17162,1477
605478,10,17175,1477
605479,11,17187,1477
605480,12,17198,1477
605481,13,17208,1477
605482,9,17162,1479
605483,10,17183,1479
605484,11,17194,1479
605485,12,17200,1479
605486,13,17211,1479
605487,9,17164,1482
605488,10,17172,1482
605489,11,17189,1482
605490,12,17196,1482
605491,13,17208,1482
605492,9,17164,1483
605493,10,17174,1483
605494,11,17195,1483
605495,12,17197,1483
605496,13,17212,1483
605497,9,17163,1490
605498,10,17177,1490
605499,11,17185,1490
605500,12,17196,1490
605501,13,17214,1490
605502,9,17169,1491
605503,10,17183,1491
605504,11,17184,1491
605505,12,17196,1491
605506,13,17214,1491
605507,9,17164,1492
605508,10,17172,1492
605509,11,17185,1492
605510,12,17197,1492
605511,13,17214,1492
605512,9,17161,1494
605513,10,17173,1494
605514,11,17185,1494
605515,12,17201,1494
605516,13,17207,1494
605517,9,17168,1495
605518,10,17182,1495
605519,11,17192,1495
605520,12,17205,1495
605521,13,17210,1495
605522,9,17161,1497
605523,10,17180,1497
605524,11,17194,1497
605525,12,17204,1497
605526,13,17210,1497
605527,9,17164,1513
605528,10,17179,1513
605529,11,17187,1513
605530,12,17204,1513
605531,13,17208,1513
605532,9,17164,1514
605533,10,17172,1514
605534,11,17188,1514
605535,12,17203,1514
605536,13,17214,1514
605537,9,17162,1515
605538,10,17177,1515
605539,11,17195,1515
605540,12,17203,1515
605541,13,17211,1515
605542,9,17164,1516
605543,10,17179,1516
605544,11,17192,1516
605545,12,17203,1516
605546,13,17210,1516
605547,9,17161,1519
605548,10,17179,1519
605549,11,17190,1519
605550,12,17200,1519
605551,13,17213,1519
605552,9,17165,1523
605553,10,17172,1523
605554,11,17191,1523
605555,12,17201,1523
605556,13,17212,1523
605557,9,17164,1524
605558,10,17183,1524
605559,11,17185,1524
605560,12,17196,1524
605561,13,17207,1524
605562,9,17166,1525
605563,10,17172,1525
605564,11,17188,1525
605565,12,17198,1525
605566,13,17209,1525
605567,9,17160,1527
605568,10,17181,1527
605569,11,17187,1527
605570,12,17205,1527
605571,13,17207,1527
605572,9,17169,1528
605573,10,17179,1528
605574,11,17184,1528
605575,12,17196,1528
605576,13,17210,1528
605577,9,17163,1529
605578,10,17172,1529
605579,11,17189,1529
605580,12,17198,1529
605581,13,17211,1529
605582,9,17162,1530
605583,10,17181,1530
605584,11,17185,1530
605585,12,17200,1530
605586,13,17211,1530
605587,9,17162,1552
605588,10,17174,1552
605589,11,17193,1552
605590,12,17196,1552
605591,13,17214,1552
605592,9,17162,1553
605593,10,17173,1553
605594,11,17185,1553
605595,12,17196,1553
605596,13,17210,1553
605597,9,17163,1555
605598,10,17182,1555
605599,11,17185,1555
605600,12,17205,1555
605601,13,17211,1555
605602,9,17160,1558
605603,10,17175,1558
605604,11,17185,1558
605605,12,17205,1558
605606,13,17208,1558
605607,9,17160,1559
605608,10,17179,1559
605609,11,17185,1559
605610,12,17196,1559
605611,13,17211,1559
605612,9,17163,1562
605613,10,17177,1562
605614,11,17190,1562
605615,12,17198,1562
605616,13,17214,1562
605617,9,17162,1563
605618,10,17175,1563
605619,11,17184,1563
605620,12,17203,1563
605621,13,17212,1563
605622,9,17161,1564
605623,10,17182,1564
605624,11,17190,1564
605625,12,17196,1564
605626,13,17212,1564
605627,9,17160,1570
605628,10,17174,1570
605629,11,17186,1570
605630,12,17204,1570
605631,13,17208,1570
605632,9,17163,1572
605633,10,17175,1572
605634,11,17184,1572
605635,12,17197,1572
605636,13,17207,1572
605637,9,17160,1574
605638,10,17182,1574
605639,11,17185,1574
605640,12,17205,1574
605641,13,17206,1574
605642,9,17161,1577
605643,10,17173,1577
605644,11,17191,1577
605645,12,17198,1577
605646,13,17214,1577
605647,9,17161,1579
605648,10,17181,1579
605649,11,17190,1579
605650,12,17204,1579
605651,13,17207,1579
605652,9,17162,1582
605653,10,17179,1582
605654,11,17189,1582
605655,12,17196,1582
605656,13,17212,1582
605657,9,17162,1583
605658,10,17176,1583
605659,11,17193,1583
605660,12,17204,1583
605661,13,17213,1583
605662,9,17162,1585
605663,10,17175,1585
605664,11,17185,1585
605665,12,17200,1585
605666,13,17206,1585
605667,9,17161,1586
605668,10,17174,1586
605669,11,17188,1586
605670,12,17203,1586
605671,13,17213,1586
605672,9,17162,1587
605673,10,17179,1587
605674,11,17185,1587
605675,12,17201,1587
605676,13,17209,1587
605677,9,17162,1590
605678,10,17183,1590
605679,11,17185,1590
605680,12,17198,1590
605681,13,17214,1590
605682,9,17161,1591
605683,10,17175,1591
605684,11,17191,1591
605685,12,17203,1591
605686,13,17213,1591
605687,9,17166,1592
605688,10,17174,1592
605689,11,17191,1592
605690,12,17196,1592
605691,13,17206,1592
605692,9,17168,1593
605693,10,17179,1593
605694,11,17193,1593
605695,12,17196,1593
605696,13,17206,1593
605697,9,17160,1594
605698,10,17183,1594
605699,11,17188,1594
605700,12,17200,1594
605701,13,17207,1594
605702,9,17163,1595
605703,10,17175,1595
605704,11,17190,1595
605705,12,17198,1595
605706,13,17214,1595
605707,9,17166,1597
605708,10,17172,1597
605709,11,17190,1597
605710,12,17200,1597
605711,13,17214,1597
605712,9,17162,1598
605713,10,17178,1598
605714,11,17192,1598
605715,12,17198,1598
605716,13,17212,1598
605717,9,17162,1599
605718,10,17172,1599
605719,11,17195,1599
605720,12,17197,1599
605721,13,17208,1599
605722,9,17162,1602
605723,10,17182,1602
605724,11,17185,1602
605725,12,17199,1602
605726,13,17212,1602
605727,9,17168,1603
605728,10,17183,1603
605729,11,17190,1603
605730,12,17198,1603
605731,13,17211,1603
605732,9,17162,1605
605733,10,17174,1605
605734,11,17186,1605
605735,12,17198,1605
605736,13,17209,1605
605737,9,17164,1607
605738,10,17173,1607
605739,11,17189,1607
605740,12,17196,1607
605741,13,17211,1607
605742,9,17160,1608
605743,10,17172,1608
605744,11,17187,1608
605745,12,17196,1608
605746,13,17212,1608
605747,9,17160,1611
605748,10,17179,1611
605749,11,17184,1611
605750,12,17197,1611
605751,13,17212,1611
605752,9,17160,1612
605753,10,17183,1612
605754,11,17190,1612
605755,12,17202,1612
605756,13,17209,1612
605757,9,17168,1613
605758,10,17178,1613
605759,11,17191,1613
605760,12,17196,1613
605761,13,17213,1613
605762,9,17160,1614
605763,10,17178,1614
605764,11,17185,1614
605765,12,17202,1614
605766,13,17206,1614
605767,9,17160,1615
605768,10,17180,1615
605769,11,17185,1615
605770,12,17205,1615
605771,13,17213,1615
605772,9,17163,1616
605773,10,17173,1616
605774,11,17189,1616
605775,12,17203,1616
605776,13,17214,1616
605777,9,17168,1624
605778,10,17179,1624
605779,11,17184,1624
605780,12,17197,1624
605781,13,17210,1624
605782,9,17160,1626
605783,10,17175,1626
605784,11,17189,1626
605785,12,17198,1626
605786,13,17211,1626
605787,9,17160,1628
605788,10,17176,1628
605789,11,17190,1628
605790,12,17199,1628
605791,13,17212,1628
605792,9,17160,1630
605793,10,17175,1630
605794,11,17191,1630
605795,12,17197,1630
605796,13,17206,1630
605797,9,17164,1634
605798,10,17173,1634
605799,11,17184,1634
605800,12,17204,1634
605801,13,17206,1634
605802,9,17160,1635
605803,10,17175,1635
605804,11,17193,1635
605805,12,17196,1635
605806,13,17208,1635
605807,9,17163,1636
605808,10,17177,1636
605809,11,17194,1636
605810,12,17196,1636
605811,13,17208,1636
605812,9,17160,1637
605813,10,17177,1637
605814,11,17192,1637
605815,12,17198,1637
605816,13,17209,1637
605817,9,17160,1638
605818,10,17181,1638
605819,11,17186,1638
605820,12,17203,1638
605821,13,17213,1638
605822,9,17162,1639
605823,10,17179,1639
605824,11,17184,1639
605825,12,17198,1639
605826,13,17209,1639
605827,9,17164,1640
605828,10,17175,1640
605829,11,17195,1640
605830,12,17200,1640
605831,13,17212,1640
605832,9,17164,1702
605833,10,17182,1702
605834,11,17184,1702
605835,12,17200,1702
605836,13,17212,1702
605837,9,17162,1703
605838,10,17175,1703
605839,11,17188,1703
605840,12,17200,1703
605841,13,17211,1703
605842,9,17165,1704
605843,10,17182,1704
605844,11,17184,1704
605845,12,17196,1704
605846,13,17208,1704
605847,9,17162,1709
605848,10,17178,1709
605849,11,17184,1709
605850,12,17203,1709
605851,13,17207,1709
605852,9,17160,1716
605853,10,17176,1716
605854,11,17193,1716
605855,12,17198,1716
605856,13,17211,1716
605857,9,17166,1717
605858,10,17183,1717
605859,11,17195,1717
605860,12,17200,1717
605861,13,17207,1717
605862,9,17161,1719
605863,10,17183,1719
605864,11,17185,1719
605865,12,17198,1719
605866,13,17213,1719
605867,9,17162,1720
605868,10,17179,1720
605869,11,17195,1720
605870,12,17196,1720
605871,13,17208,1720
605872,9,17169,1722
605873,10,17176,1722
605874,11,17186,1722
605875,12,17196,1722
605876,13,17212,1722
605877,9,17162,1724
605878,10,17178,1724
605879,11,17190,1724
605880,12,17203,1724
605881,13,17214,1724
605882,9,17161,1725
605883,10,17175,1725
605884,11,17188,1725
605885,12,17200,1725
605886,13,17207,1725
605887,9,17160,1726
605888,10,17172,1726
605889,11,17193,1726
605890,12,17201,1726
605891,13,17207,1726
605892,9,17162,1729
605893,10,17173,1729
605894,11,17189,1729
605895,12,17198,1729
605896,13,17211,1729
605897,9,17164,1740
605898,10,17179,1740
605899,11,17193,1740
605900,12,17199,1740
605901,13,17214,1740
605902,9,17167,1741
605903,10,17173,1741
605904,11,17193,1741
605905,12,17198,1741
605906,13,17207,1741
605907,9,17161,1744
605908,10,17180,1744
605909,11,17192,1744
605910,12,17196,1744
605911,13,17206,1744
605912,9,17163,1750
605913,10,17177,1750
605914,11,17189,1750
605915,12,17196,1750
605916,13,17213,1750
605917,9,17162,1751
605918,10,17177,1751
605919,11,17186,1751
605920,12,17198,1751
605921,13,17214,1751
605922,9,17161,1761
605923,10,17173,1761
605924,11,17185,1761
605925,12,17200,1761
605926,13,17214,1761
605927,9,17161,1762
605928,10,17176,1762
605929,11,17189,1762
605930,12,17196,1762
605931,13,17207,1762
605932,9,17166,1763
605933,10,17179,1763
605934,11,17190,1763
605935,12,17198,1763
605936,13,17213,1763
605937,9,17161,1784
605938,10,17181,1784
605939,11,17185,1784
605940,12,17204,1784
605941,13,17210,1784
605942,9,17163,1785
605943,10,17175,1785
605944,11,17190,1785
605945,12,17196,1785
605946,13,17209,1785
605947,9,17164,1787
605948,10,17174,1787
605949,11,17186,1787
605950,12,17197,1787
605951,13,17214,1787
605952,9,17162,1788
605953,10,17178,1788
605954,11,17190,1788
605955,12,17199,1788
605956,13,17211,1788
605957,9,17161,1791
605958,10,17179,1791
605959,11,17187,1791
605960,12,17197,1791
605961,13,17211,1791
605962,9,17166,1792
605963,10,17180,1792
605964,11,17184,1792
605965,12,17196,1792
605966,13,17213,1792
605967,9,17164,1804
605968,10,17179,1804
605969,11,17189,1804
605970,12,17203,1804
605971,13,17214,1804
605972,9,17162,1806
605973,10,17177,1806
605974,11,17193,1806
605975,12,17198,1806
605976,13,17211,1806
605977,9,17165,1807
605978,10,17181,1807
605979,11,17195,1807
605980,12,17202,1807
605981,13,17213,1807
605982,9,17160,1808
605983,10,17182,1808
605984,11,17192,1808
605985,12,17204,1808
605986,13,17213,1808
605987,9,17160,1809
605988,10,17175,1809
605989,11,17187,1809
605990,12,17198,1809
605991,13,17209,1809
605992,9,17162,1811
605993,10,17181,1811
605994,11,17185,1811
605995,12,17204,1811
605996,13,17209,1811
605997,9,17169,1813
605998,10,17176,1813
605999,11,17192,1813
606000,12,17201,1813
606001,13,17208,1813
606002,9,17161,1815
606003,10,17180,1815
606004,11,17193,1815
606005,12,17203,1815
606006,13,17207,1815
606007,9,17160,1819
606008,10,17177,1819
606009,11,17194,1819
606010,12,17203,1819
606011,13,17209,1819
606012,9,17165,1821
606013,10,17177,1821
606014,11,17194,1821
606015,12,17199,1821
606016,13,17207,1821
606017,9,17165,1824
606018,10,17179,1824
606019,11,17186,1824
606020,12,17196,1824
606021,13,17212,1824
606022,9,17160,1825
606023,10,17182,1825
606024,11,17194,1825
606025,12,17205,1825
606026,13,17212,1825
606027,9,17162,1829
606028,10,17175,1829
606029,11,17195,1829
606030,12,17198,1829
606031,13,17214,1829
606032,9,17161,1830
606033,10,17175,1830
606034,11,17193,1830
606035,12,17201,1830
606036,13,17213,1830
606037,9,17167,1832
606038,10,17179,1832
606039,11,17184,1832
606040,12,17197,1832
606041,13,17214,1832
606042,9,17164,1836
606043,10,17172,1836
606044,11,17188,1836
606045,12,17198,1836
606046,13,17210,1836
606047,9,17161,1837
606048,10,17179,1837
606049,11,17191,1837
606050,12,17196,1837
606051,13,17211,1837
606052,9,17161,1838
606053,10,17173,1838
606054,11,17187,1838
606055,12,17203,1838
606056,13,17212,1838
606057,9,17167,1847
606058,10,17179,1847
606059,11,17192,1847
606060,12,17204,1847
606061,13,17208,1847
606062,9,17160,1850
606063,10,17174,1850
606064,11,17185,1850
606065,12,17198,1850
606066,13,17212,1850
606067,9,17162,1855
606068,10,17183,1855
606069,11,17191,1855
606070,12,17196,1855
606071,13,17208,1855
606072,9,17162,1856
606073,10,17183,1856
606074,11,17191,1856
606075,12,17203,1856
606076,13,17209,1856
606077,9,17161,1864
606078,10,17176,1864
606079,11,17192,1864
606080,12,17201,1864
606081,13,17206,1864
606082,9,17164,1866
606083,10,17183,1866
606084,11,17191,1866
606085,12,17198,1866
606086,13,17214,1866
606087,9,17165,1867
606088,10,17176,1867
606089,11,17190,1867
606090,12,17200,1867
606091,13,17206,1867
606092,9,17162,1869
606093,10,17174,1869
606094,11,17185,1869
606095,12,17204,1869
606096,13,17211,1869
606097,9,17163,1870
606098,10,17174,1870
606099,11,17191,1870
606100,12,17196,1870
606101,13,17213,1870
606102,9,17168,1872
606103,10,17180,1872
606104,11,17192,1872
606105,12,17196,1872
606106,13,17206,1872
606107,9,17164,1874
606108,10,17172,1874
606109,11,17185,1874
606110,12,17198,1874
606111,13,17210,1874
606112,9,17163,1875
606113,10,17175,1875
606114,11,17189,1875
606115,12,17202,1875
606116,13,17211,1875
606117,9,17160,1877
606118,10,17173,1877
606119,11,17194,1877
606120,12,17198,1877
606121,13,17208,1877
606122,9,17169,1878
606123,10,17172,1878
606124,11,17184,1878
606125,12,17196,1878
606126,13,17206,1878
606127,9,17167,1879
606128,10,17179,1879
606129,11,17185,1879
606130,12,17198,1879
606131,13,17206,1879
606132,9,17168,1880
606133,10,17174,1880
606134,11,17193,1880
606135,12,17196,1880
606136,13,17206,1880
606137,9,17160,1881
606138,10,17178,1881
606139,11,17195,1881
606140,12,17198,1881
606141,13,17207,1881
606142,9,17160,1882
606143,10,17174,1882
606144,11,17187,1882
606145,12,17197,1882
606146,13,17212,1882
606147,9,17168,1883
606148,10,17175,1883
606149,11,17190,1883
606150,12,17204,1883
606151,13,17214,1883
606152,9,17161,1884
606153,10,17177,1884
606154,11,17186,1884
606155,12,17204,1884
606156,13,17209,1884
606157,9,17163,1885
606158,10,17180,1885
