ID,Type,SplineType,Red,Green,Blue,Alpha,Flags
5706,2,2,255,0,255,255,0
5707,2,2,255,0,255,255,0
5708,3,0,255,255,0,255,2
5709,3,0,255,255,0,255,2
5710,3,0,255,255,0,255,2
5711,3,0,255,255,0,255,2
5712,2,2,255,0,255,255,0
5713,3,0,255,255,0,255,2
5714,2,2,255,0,255,255,0
5715,3,0,243,34,0,255,2
5716,2,2,255,0,255,255,0
5717,2,2,255,0,255,255,0
5718,2,2,255,0,255,255,0
5719,2,2,255,0,255,255,0
5720,2,2,255,0,255,255,0
5721,2,2,255,0,255,255,0
5724,3,0,255,255,0,255,2
5725,3,0,255,255,0,255,2
5726,3,0,255,255,0,255,2
5727,3,0,255,255,0,255,2
5732,2,2,255,0,255,255,2
5733,2,2,255,0,255,255,2
5734,3,0,255,255,0,255,2
5735,3,0,255,255,0,255,2
5736,3,0,255,255,0,255,2
5737,3,0,255,255,0,255,2
5738,3,0,255,255,0,255,2
5739,3,0,255,255,0,255,2
5740,3,0,255,255,0,255,2
5741,3,0,255,255,0,255,2
5743,3,0,255,255,0,255,2
5745,2,2,255,0,255,255,2
5746,2,2,255,0,255,255,2
5747,3,0,255,255,0,255,2
5748,3,0,255,255,0,255,2
5749,3,0,255,255,0,255,2
5750,3,0,255,255,0,255,2
5751,3,0,255,255,0,255,2
5752,3,0,255,255,0,255,2
5753,3,0,255,255,0,255,2
5754,3,0,255,255,0,255,2
5756,3,0,255,255,0,255,3
5757,2,2,255,0,255,255,0
5759,3,0,255,255,0,255,2
5760,3,0,255,255,0,255,2
5761,3,0,255,255,0,255,2
5762,3,0,255,255,0,255,2
5763,3,0,255,255,0,255,2
5765,3,0,255,255,0,255,2
5766,3,0,255,255,0,255,2
5767,3,0,255,255,0,255,2
5768,4,0,255,0,255,255,2
5769,3,0,0,0,255,254,3
5770,3,0,255,255,0,255,0
5771,4,1,255,0,255,255,0
5772,4,1,255,0,255,255,2
5773,2,2,255,0,255,255,0
5774,3,0,255,255,0,255,2
5775,2,2,255,0,255,255,0
5776,2,2,255,0,255,255,0
5777,3,0,255,255,0,255,2
5778,3,0,255,255,0,255,2
5779,3,0,255,255,0,255,2
5780,3,0,255,255,0,255,2
5781,3,0,255,255,0,255,2
5782,3,0,255,0,255,255,2
5783,2,2,255,0,255,255,0
5789,2,2,255,0,255,255,0
5790,2,2,255,0,255,255,0
5791,2,2,255,0,255,255,2
5792,3,0,255,255,0,255,2
5793,3,0,255,255,0,255,2
5794,3,0,255,255,0,255,2
5795,3,0,255,255,0,255,2
5796,3,0,255,255,0,255,3
5799,2,2,255,0,255,255,2
5800,2,2,255,0,255,255,2
5801,3,0,255,255,0,255,2
5802,3,0,255,0,255,255,2
5803,3,0,255,255,0,255,2
5804,3,0,255,255,0,255,2
5805,2,2,255,0,255,255,2
5806,3,0,255,255,0,255,2
5807,5,3,255,0,255,255,3
5810,2,2,255,0,255,255,0
5811,5,3,255,0,255,255,3
5812,5,3,0,255,149,255,3
5819,5,3,255,0,255,255,3
5826,2,2,255,0,255,255,0
5827,2,2,255,0,255,255,2
5828,2,2,255,0,255,255,2
5829,2,2,255,0,255,255,0
5830,3,0,255,255,0,255,2
5838,4,1,255,0,255,255,2
5839,4,1,67,0,255,255,2
5843,4,0,18,250,0,255,2
5844,4,0,255,255,0,255,2
5879,2,2,255,0,255,255,2
5880,2,2,255,0,255,255,0
5889,2,2,255,0,255,255,2
5890,2,2,255,0,255,255,2
5891,2,2,255,0,255,255,2
5893,2,2,255,0,255,255,0
5894,3,0,255,255,0,255,2
5895,3,0,255,255,0,255,2
5898,3,0,255,0,255,255,2
5899,3,0,255,255,0,255,2
5900,3,0,255,255,0,255,2
5901,3,0,255,255,0,255,2
5978,4,1,104,247,0,255,2
5979,4,1,255,0,9,255,2
6047,3,0,255,255,0,255,2
6048,2,2,255,0,255,255,0
6049,2,2,255,0,255,255,0
6050,3,0,255,255,0,255,2
6051,2,2,255,0,255,255,0
6052,2,2,255,0,255,255,0
6053,2,2,255,0,255,255,0
6057,5,3,255,0,255,255,3
6058,3,1,0,0,255,255,0
6059,4,0,18,250,0,255,2
6060,4,0,255,255,0,255,2
6061,4,1,18,250,0,255,2
6062,4,1,255,255,0,255,2
6063,2,2,255,0,255,255,0
6064,2,2,255,0,255,255,0
6065,2,2,255,0,255,255,0
6067,5,3,255,0,255,255,3
6068,5,3,255,0,255,255,3
6069,5,3,255,0,255,255,3
6070,5,3,255,0,255,255,3
6071,2,2,255,0,255,255,0
6073,2,2,255,0,255,255,0
6074,3,0,255,255,0,255,2
6078,2,2,255,0,255,255,0
6079,2,2,255,0,255,255,0
6085,5,3,255,0,255,255,3
6086,2,2,255,0,255,255,0
6087,2,2,255,0,255,255,0
6171,5,3,0,17,241,255,3
6172,5,3,255,0,255,255,3
6173,5,3,255,0,255,255,3
6174,5,3,255,0,255,255,3
6175,5,3,255,0,255,255,3
6194,2,2,255,0,255,255,0
6195,2,2,255,0,255,255,0
6196,2,2,255,0,255,255,0
6197,2,2,255,0,255,255,0
6198,2,2,255,0,255,255,0
6199,2,2,255,0,255,255,0
6205,2,2,255,0,255,255,0
6208,5,0,255,0,255,255,3
6209,3,0,255,255,0,255,2
6210,4,1,255,0,255,255,2
6211,4,1,255,0,255,255,2
6212,3,0,255,255,0,255,2
6213,3,0,255,255,0,255,2
6214,3,0,255,255,0,255,2
6215,3,0,255,255,0,255,2
6216,3,0,255,255,0,255,2
6217,3,0,255,255,0,255,2
6218,2,2,255,0,255,255,0
6219,2,2,255,0,255,255,0
6222,3,0,255,255,0,255,2
6223,3,0,255,255,0,255,2
6224,3,0,255,255,0,255,2
6225,3,0,255,255,0,255,2
6226,3,0,255,255,0,255,2
6227,3,0,255,255,0,255,2
6228,2,2,255,0,255,255,0
6229,3,0,255,255,0,255,2
6230,3,0,255,255,0,255,2
6231,3,0,255,255,0,255,2
6232,3,0,255,255,0,255,2
6233,3,0,255,255,0,255,2
6234,3,0,255,255,0,255,2
6235,2,2,255,0,255,255,0
6236,2,2,255,0,255,255,0
6237,3,0,255,255,0,255,2
6238,3,0,255,255,0,255,2
6239,3,0,255,255,0,255,2
6240,3,0,255,255,0,255,2
6241,3,0,255,255,0,255,2
6242,3,0,255,255,0,255,2
6243,3,0,255,255,0,255,2
6244,3,0,255,255,0,255,2
6245,3,0,255,255,0,255,2
6246,3,0,255,255,0,255,2
6264,2,2,255,0,255,255,0
6266,2,2,255,0,255,255,0
6267,2,2,255,0,255,255,0
6268,2,2,255,0,255,255,0
6269,2,2,255,0,255,255,0
6270,2,2,255,0,255,255,0
6271,2,2,255,0,255,255,0
6272,2,2,255,0,255,255,0
6285,3,0,255,255,0,255,2
6286,3,0,255,255,0,255,2
6289,2,2,255,0,255,255,0
6290,2,2,255,0,255,255,0
6291,2,2,255,0,255,255,0
6292,2,2,255,0,255,255,0
6294,2,2,255,0,255,255,0
6295,2,2,255,0,255,255,0
6296,2,2,255,0,255,255,0
6297,2,2,255,0,255,255,0
6298,2,2,255,0,255,255,0
6302,2,2,255,0,255,255,0
6303,2,2,255,0,255,255,0
6305,3,0,255,255,0,255,2
6306,3,0,255,255,0,255,2
6307,3,0,255,255,0,255,2
6308,3,0,255,255,0,255,2
6309,3,0,255,255,0,255,2
6310,3,0,255,255,0,255,2
6311,3,0,255,255,0,255,2
6312,3,0,255,255,0,255,2
6313,2,2,255,255,0,255,2
6319,5,3,255,0,255,255,3
6322,5,3,255,0,255,255,3
6323,5,3,255,0,255,255,3
6324,5,3,255,0,255,255,3
6325,5,3,255,0,255,255,3
6331,2,2,255,0,255,255,0
6334,2,2,255,0,255,255,0
6335,2,2,255,0,255,255,0
6336,2,2,255,0,255,255,0
6337,2,2,255,0,255,255,0
6338,2,2,6,0,173,255,0
6339,2,2,255,0,255,255,0
6340,2,2,255,0,255,255,0
6341,2,2,255,0,255,255,0
6342,3,0,255,255,0,255,2
6345,2,2,255,0,255,255,0
6346,2,2,255,0,255,255,0
6347,2,2,255,0,255,255,0
6350,3,0,255,255,0,255,3
6352,3,0,255,255,0,255,2
6353,2,2,255,0,255,255,0
6355,3,0,255,255,0,255,2
6356,4,1,255,0,255,255,2
6357,4,1,255,0,255,255,2
6358,4,1,255,0,255,255,2
6359,3,0,255,255,0,255,2
6360,4,1,255,0,255,255,2
6361,3,0,255,255,0,255,2
6362,3,0,255,255,0,255,2
6365,3,0,255,255,0,255,2
6366,3,0,255,0,255,255,2
6369,3,0,255,255,0,255,2
6370,3,0,255,255,0,255,2
6371,3,0,255,255,0,255,2
6372,3,0,255,255,0,255,2
6373,4,1,255,0,255,255,2
6374,4,1,255,0,255,255,2
6375,3,0,255,255,0,255,2
6378,3,0,255,255,0,255,2
6379,4,1,255,0,255,255,2
6380,3,0,255,255,0,255,2
6381,2,2,255,0,255,255,0
6382,3,0,255,255,0,255,2
6383,3,0,255,255,0,255,2
6384,3,0,255,0,255,255,2
6385,4,1,255,0,255,255,2
6386,4,1,255,0,255,255,2
6387,4,1,255,255,0,255,2
6388,4,1,255,255,0,255,2
6391,4,1,255,0,255,255,2
6392,4,1,255,0,255,255,2
6393,3,0,255,0,255,255,3
6394,2,2,255,0,255,255,0
6395,3,0,255,255,0,255,3
6398,3,0,255,255,0,255,2
6404,3,0,255,255,0,255,2
6405,3,0,255,255,0,255,2
6406,3,0,255,255,0,255,2
6411,3,0,255,0,255,255,2
6416,4,1,255,0,255,255,2
6417,4,1,255,0,255,255,2
6419,2,2,255,0,255,255,0
6420,2,2,255,0,255,255,0
6422,2,2,255,0,255,255,0
6423,2,2,255,0,255,255,0
6425,2,2,255,0,255,255,0
6433,3,0,255,255,0,255,2
6438,3,0,255,255,0,255,2
6439,3,0,255,255,0,255,2
6441,3,0,255,255,0,255,2
6442,3,0,255,255,0,255,2
6443,3,0,255,255,0,255,2
6445,2,2,255,0,255,255,0
6446,2,2,0,0,255,255,0
6450,2,2,0,0,255,255,0
6451,3,0,0,0,255,255,2
6454,3,0,0,0,255,255,2
6455,2,2,255,0,255,255,0
6465,3,0,0,0,255,255,2
6466,2,2,0,0,255,255,2
6467,3,0,255,255,0,255,2
6468,3,0,255,255,0,255,3
6469,2,2,255,0,255,255,2
6471,3,0,255,255,0,255,3
6472,3,0,255,0,255,255,2
6473,3,0,255,255,0,255,2
6474,3,0,255,255,0,255,2
6475,3,0,255,255,0,255,2
6476,2,2,255,0,255,255,0
6496,3,0,0,0,255,255,0
6497,3,0,255,255,0,255,2
6498,3,0,255,255,0,255,2
6499,3,0,255,255,0,255,2
6500,2,2,255,0,255,255,0
6501,3,0,255,255,0,255,2
6502,2,2,255,0,255,255,0
6503,3,0,255,255,0,255,2
6504,2,2,255,0,255,255,0
6505,2,2,255,0,255,255,0
6507,2,2,255,0,255,255,0
6508,2,2,255,0,255,255,0
6509,2,2,255,0,255,255,0
6510,2,2,255,0,255,255,0
6511,2,2,255,0,255,255,0
6512,2,2,255,0,255,255,0
6513,2,2,255,0,255,255,0
6514,2,2,255,0,255,255,0
6515,2,2,255,0,255,255,0
6516,4,0,164,0,69,255,2
6523,2,2,0,0,255,254,0
6524,3,0,0,0,255,254,2
6526,4,1,255,206,0,255,2
6527,2,2,0,0,255,254,0
6532,2,2,0,0,255,254,0
6533,4,1,255,0,255,255,2
6534,4,0,152,0,255,255,2
6535,2,2,0,0,255,254,0
6536,4,0,255,0,255,255,0
6538,2,2,0,0,255,254,2
6540,4,0,255,0,255,255,2
6551,2,2,0,0,255,254,2
6552,4,1,0,255,233,255,0
6553,4,1,0,255,233,255,0
6554,4,1,255,0,0,255,0
6555,4,1,230,97,0,255,2
6556,2,2,0,0,255,254,2
6560,3,0,255,255,0,255,2
6561,2,2,255,255,0,255,0
6562,3,0,255,255,0,255,2
6563,3,0,255,255,0,255,0
6564,4,1,255,0,0,255,2
6565,2,2,0,0,255,254,0
6566,4,1,255,0,0,255,2
6581,2,2,255,0,255,255,2
6582,2,2,255,0,255,255,2
6583,2,2,255,0,255,255,0
6586,2,2,0,0,255,255,0
6587,2,2,255,0,255,255,0
6588,2,2,255,0,255,255,0
6589,2,2,255,0,255,255,2
6603,2,2,0,0,255,254,0
6608,2,2,255,0,255,255,2
6609,2,2,255,0,255,255,0
6610,2,2,255,0,255,255,0
6611,2,2,240,67,0,255,0
6612,2,2,255,0,255,255,2
6613,2,2,255,0,255,255,0
6614,2,2,255,0,255,255,0
6615,2,2,255,0,255,255,0
6616,2,2,255,0,255,255,2
6617,2,2,255,0,255,255,0
6621,2,2,255,0,255,255,0
6622,2,2,255,0,255,255,0
6624,2,2,255,0,255,255,0
6625,2,2,255,0,255,255,0
6626,2,2,255,0,255,255,0
6628,2,2,255,0,255,255,0
6640,2,2,0,0,255,255,2
6641,2,2,0,0,255,255,0
6646,3,0,0,0,255,255,0
6647,3,0,0,0,255,255,2
6648,3,0,0,0,255,255,2
6649,2,2,255,0,255,255,2
6650,4,1,255,0,255,255,2
6651,2,2,0,0,255,254,0
6652,4,1,255,0,255,255,2
6653,2,2,255,0,255,255,0
6654,3,0,255,255,0,255,2
6655,2,2,255,0,255,255,0
6656,2,2,255,0,255,255,0
6660,2,2,255,0,255,255,0
6661,2,2,0,0,255,255,0
6662,5,3,255,0,255,255,3
6663,2,2,255,0,255,255,0
6664,3,0,255,0,255,255,2
6665,2,2,255,0,255,255,0
6666,4,1,0,0,255,255,0
6667,4,1,0,0,255,255,0
6668,2,2,0,0,255,254,0
6669,4,1,0,0,255,255,0
6670,2,2,0,0,255,255,0
6674,5,3,255,0,255,255,3
6675,5,3,255,0,255,255,3
6676,5,3,255,0,255,255,3
6677,5,3,255,0,255,255,3
6678,5,3,255,0,255,255,3
6679,5,3,255,0,255,255,3
6680,5,3,255,0,255,255,3
6683,3,0,255,255,0,255,2
6684,3,0,87,249,0,255,2
6686,2,2,0,186,241,255,0
6687,3,0,249,0,52,255,2
6691,5,3,255,0,255,255,3
6692,5,3,255,0,255,255,3
6695,2,2,255,0,255,255,0
6696,4,1,255,0,255,255,0
6697,2,2,0,0,255,254,2
6699,4,1,255,0,255,255,0
6714,5,3,0,0,255,255,2
6715,5,3,0,0,255,255,2
6716,2,2,255,0,255,255,2
6717,2,2,255,0,255,255,2
6757,3,0,255,255,0,255,2
6758,3,0,255,255,0,255,2
6759,2,2,0,0,255,255,0
6760,2,2,0,0,255,255,0
6761,3,0,0,0,255,255,3
6763,2,2,0,0,255,255,2
6764,2,2,0,0,255,255,0
6768,2,2,255,0,255,255,0
6769,3,0,255,255,0,255,2
6770,2,2,255,0,255,255,2
6771,2,2,255,0,255,255,2
6772,2,2,255,0,255,255,2
6774,3,0,255,0,255,255,2
6775,3,0,255,255,0,255,2
6777,3,0,255,255,0,255,2
6778,3,0,255,181,0,255,2
6779,3,0,255,19,0,255,2
6780,3,0,255,0,239,255,2
6781,3,0,0,12,255,255,2
6782,3,0,0,255,255,255,2
6783,3,0,129,0,255,255,2
6784,3,0,255,255,0,255,2
6785,2,2,255,0,255,255,2
6788,3,0,255,255,0,255,2
6793,3,0,255,255,0,255,2
6794,3,0,255,255,0,255,2
6796,4,1,255,0,255,255,2
6797,3,0,0,0,255,254,2
6799,3,0,0,0,255,254,2
6802,4,1,255,0,255,255,2
6803,3,0,0,0,255,254,2
6804,3,0,255,0,255,255,2
6805,3,0,255,0,255,255,2
6806,3,0,255,0,255,255,2
6807,3,0,255,0,255,255,2
6808,3,0,255,0,255,255,0
6810,3,0,255,0,255,255,2
6811,2,2,88,0,255,255,2
6812,3,0,0,255,14,255,2
6813,3,0,255,0,255,255,0
6814,3,0,255,0,255,255,0
6815,3,0,0,240,255,255,2
6816,3,0,255,0,255,255,0
6817,3,0,255,0,255,255,0
6819,3,0,255,0,255,255,0
6820,3,0,255,0,255,255,0
6821,3,0,255,0,255,255,2
6823,3,0,255,255,0,255,2
6824,3,0,255,255,0,255,2
6825,2,2,255,124,0,255,0
6826,2,2,35,130,12,255,0
6827,2,2,7,8,182,255,0
6828,2,2,103,194,228,255,0
6829,2,2,255,9,0,255,0
6830,2,2,162,0,255,255,0
6831,2,2,231,204,31,255,0
6832,2,2,7,182,170,255,0
6833,2,2,92,7,182,255,0
6834,2,2,155,62,3,255,0
6835,2,2,255,0,68,255,0
6836,2,2,255,103,0,255,0
6837,2,2,103,194,228,255,0
6838,2,2,225,153,20,255,0
6839,3,0,255,255,0,255,0
6840,3,0,255,255,0,255,0
6841,3,0,255,255,0,255,0
6842,2,2,7,8,182,255,0
6843,3,0,255,255,0,255,0
6844,3,0,255,255,0,255,0
6846,2,2,255,0,255,255,0
6847,2,2,255,0,255,255,0
6848,2,2,255,0,255,255,0
6849,2,2,255,0,255,255,0
6850,2,2,255,0,255,255,0
6851,2,2,255,0,255,255,0
6852,2,2,255,0,255,255,0
6854,2,2,255,0,255,255,0
6855,2,2,255,0,255,255,0
6856,2,2,255,0,255,255,0
6857,3,0,255,255,0,255,2
6858,3,0,255,255,0,255,2
6859,4,1,255,0,255,255,2
6860,2,2,0,0,255,254,2
6861,2,2,255,0,255,255,2
6863,4,1,255,0,255,255,2
6864,3,0,0,0,255,254,2
6865,2,2,255,0,255,255,2
6866,3,0,255,0,255,255,2
6868,2,2,255,0,255,255,0
6869,2,2,255,0,255,255,0
6870,4,0,255,0,255,255,2
6871,3,0,0,0,255,254,2
6872,2,2,255,0,255,255,0
6873,2,2,255,0,255,255,0
6874,2,2,255,0,255,255,0
6875,2,2,255,0,255,255,0
6876,2,2,255,0,255,255,0
6877,3,0,255,0,255,255,2
6882,2,2,255,0,255,255,0
6885,3,0,255,0,255,255,2
6886,3,0,255,0,255,255,2
6887,3,0,255,0,255,255,2
6888,4,0,255,0,255,255,2
6889,4,0,255,0,255,255,2
6890,3,0,255,0,255,255,2
6891,2,2,0,0,255,254,0
6892,2,2,255,0,255,255,2
6893,2,2,255,0,255,255,2
6904,3,0,255,255,0,255,2
6905,3,0,255,0,255,255,0
6907,2,2,255,0,255,255,0
6908,3,0,255,255,0,255,2
6910,3,0,255,0,255,255,2
6911,2,2,255,0,255,255,0
6912,2,2,255,0,255,255,0
6913,2,2,255,0,255,255,0
6914,2,2,255,0,255,255,0
6915,2,2,255,0,255,255,0
6916,3,0,255,255,0,255,2
6917,3,0,255,255,0,255,2
6918,3,0,255,255,0,255,2
6919,3,0,255,255,0,255,2
6921,3,0,255,255,0,255,2
6923,2,2,255,0,255,255,0
6924,2,2,255,0,255,255,0
6925,2,2,255,0,255,255,0
6926,2,2,255,0,255,255,0
6928,2,2,255,0,255,255,0
6936,2,2,255,0,255,255,0
6937,2,2,255,0,255,255,0
6944,2,2,255,0,255,255,0
6945,2,2,255,0,255,255,0
6950,2,2,255,0,255,255,0
6953,2,2,255,0,255,255,0
6955,2,2,255,0,255,255,0
6956,2,2,255,0,255,255,0
6958,2,2,255,0,255,255,0
6959,2,2,255,0,255,255,0
6960,2,2,255,0,255,255,0
6961,2,2,255,0,255,255,0
6962,2,2,255,0,255,255,0
6963,2,2,255,0,255,255,0
6966,2,2,255,0,255,255,0
6967,2,2,255,0,255,255,0
6974,2,2,255,0,255,255,0
6975,2,2,255,0,255,255,0
6987,2,2,255,0,255,255,0
7003,2,2,255,0,255,255,0
7004,2,2,255,0,255,255,0
7005,3,0,255,255,0,255,2
7082,3,0,202,143,0,137,2
7086,2,2,141,0,255,255,3
7087,3,0,104,76,18,234,3
7088,3,0,104,76,18,234,3
7089,3,0,104,76,18,234,3
7090,3,0,104,76,18,234,3
7138,3,0,255,0,255,255,2
7140,3,0,255,255,0,255,2
7141,3,0,255,255,0,255,2
7142,3,0,255,255,0,255,2
7147,3,0,255,255,0,255,2
7155,3,0,255,0,255,255,2
7159,3,0,255,0,255,255,2
7160,3,0,255,0,255,255,2
7161,3,0,255,0,255,255,2
7162,3,0,255,0,255,255,2
7163,3,0,255,0,255,255,2
7164,3,0,255,0,255,255,2
7165,5,3,255,0,255,255,3
7166,4,1,255,0,255,255,2
7168,4,1,255,0,255,255,2
7171,2,2,255,0,255,255,0
7174,2,2,255,0,255,255,0
7175,2,2,255,0,255,255,0
7176,2,2,255,0,255,255,0
7177,2,2,255,0,255,255,0
7178,2,2,255,0,255,255,0
7179,3,0,255,255,0,255,2
7180,3,0,255,255,0,255,2
7181,3,0,255,255,0,255,2
7182,3,0,255,255,0,255,2
7183,3,0,255,255,0,255,2
7185,2,2,255,0,255,255,0
7186,3,0,255,255,0,255,2
7187,2,2,255,0,255,255,0
7188,4,1,246,255,0,255,2
7189,4,1,255,0,255,255,2
7190,4,1,255,0,255,255,2
7191,4,1,255,0,255,255,2
7193,2,2,255,0,255,255,0
7194,3,0,255,255,0,255,2
7195,3,0,255,255,0,255,2
7196,3,0,255,255,0,255,2
7197,2,2,255,0,255,255,0
7198,3,0,255,255,0,255,2
7199,2,2,255,0,255,255,0
7221,2,2,255,0,255,255,0
7228,3,0,255,255,0,255,2
7229,2,2,255,0,255,255,0
7231,2,2,255,0,255,255,0
7232,3,0,255,255,0,255,2
7233,3,0,255,255,0,255,2
7234,3,0,255,255,0,255,2
7235,2,2,255,0,255,255,0
7236,2,2,255,0,255,255,0
7237,2,2,255,0,255,255,0
7238,2,2,255,0,255,255,0
7239,2,2,255,0,255,255,0
7240,2,2,255,0,255,255,0
7241,2,2,255,0,255,255,0
7242,2,2,255,0,255,255,0
7243,2,2,255,0,255,255,0
7244,2,2,255,0,255,255,0
7245,3,0,255,255,0,255,2
7246,3,0,255,255,0,255,2
7247,3,0,255,255,0,255,2
7248,3,0,255,255,0,255,2
7250,3,0,255,255,0,255,2
7251,3,0,255,255,0,255,2
7252,3,0,255,255,0,255,2
7253,3,0,255,255,0,255,2
7254,3,0,255,255,0,255,2
7255,3,0,255,255,0,255,2
7256,3,0,255,255,0,255,2
7257,3,0,255,255,0,255,2
7258,3,0,255,255,0,255,2
7259,3,0,255,255,0,255,2
7260,3,0,255,255,0,255,2
7261,3,0,255,255,0,255,2
7262,3,0,255,255,0,255,2
7263,3,0,255,255,0,255,2
7264,3,0,255,255,0,255,2
7265,3,0,255,255,0,255,2
7266,3,0,255,255,0,255,2
7267,3,0,255,255,0,255,2
7268,3,0,255,0,255,255,2
7269,3,0,255,255,0,255,2
7270,3,0,255,255,0,255,2
7271,3,0,255,255,0,255,2
7272,3,0,255,255,0,255,2
7273,3,0,255,255,0,255,2
7274,3,0,255,255,0,255,2
7275,3,0,255,255,0,255,2
7278,3,0,255,255,0,255,2
7279,2,2,255,0,255,255,0
7280,2,2,255,0,255,255,0
7282,3,0,255,0,255,255,2
7283,3,0,255,0,255,255,2
7286,2,2,255,0,255,255,0
7287,3,0,255,255,0,255,0
7288,3,0,255,255,0,255,2
7289,3,0,255,255,0,255,2
7290,3,0,255,255,0,255,2
7291,3,0,255,255,0,255,2
7292,3,0,255,255,0,255,2
7293,3,0,255,255,0,255,2
7294,3,0,255,255,0,255,2
7295,3,0,255,255,0,255,2
7296,3,0,255,255,0,255,2
7297,3,0,255,255,0,255,2
7298,3,0,255,255,0,255,2
7299,3,0,255,255,0,255,2
7300,3,0,255,255,0,255,2
7301,3,0,255,255,0,255,2
7302,3,0,255,255,0,255,2
7303,3,0,255,255,0,255,2
7304,3,0,255,255,0,255,2
7305,3,0,255,255,0,255,2
7306,3,0,255,255,0,255,2
7307,3,0,255,255,0,255,2
7308,3,0,255,255,0,255,2
7309,3,0,255,255,0,255,2
7310,3,0,255,255,0,255,2
7311,3,0,255,255,0,255,2
7312,3,0,255,255,0,255,2
7313,3,0,255,0,255,255,2
7314,3,0,255,255,0,255,2
7315,3,0,255,255,0,255,2
7323,2,2,255,0,255,255,0
7324,2,2,255,0,255,255,0
7325,2,2,255,0,255,255,0
7326,2,2,255,0,255,255,0
7327,2,2,255,0,255,255,0
7328,3,0,255,255,0,255,2
7329,3,0,255,255,0,255,2
7330,3,0,255,255,0,255,2
7331,3,0,255,0,255,255,2
7332,2,2,255,0,255,255,0
7334,2,2,255,0,255,255,0
7335,2,2,255,0,255,255,0
7336,2,2,255,0,255,255,0
7337,2,2,255,0,255,255,0
7338,2,2,255,0,255,255,0
7339,2,2,255,0,255,255,0
7340,2,2,255,0,255,255,0
7341,2,2,255,0,255,255,0
7342,2,2,255,0,255,255,0
7343,2,2,255,0,255,255,0
7344,2,2,255,0,255,255,0
7345,2,2,255,0,255,255,0
7346,2,2,255,0,255,255,0
7348,2,2,255,0,255,255,0
7349,2,2,255,0,255,255,0
7350,3,0,255,255,0,255,2
7351,3,0,255,255,0,255,2
7352,3,0,255,255,0,255,2
7353,3,0,255,255,0,255,2
7354,3,0,255,255,0,255,2
7355,3,0,255,255,0,255,2
7356,3,0,255,255,0,255,2
7357,3,0,255,255,0,255,2
7358,3,0,255,255,0,255,2
7359,3,0,255,255,0,255,2
7360,3,0,255,255,0,255,2
7361,3,0,255,255,0,255,2
7362,2,2,255,0,255,255,0
7363,3,0,255,255,0,255,2
7364,3,0,255,255,0,255,2
7365,3,0,255,255,0,255,2
7367,3,0,255,255,0,255,2
7368,2,2,255,0,255,255,0
7369,3,0,255,255,0,255,2
7377,3,0,255,255,0,255,2
7378,3,0,255,255,0,255,2
7379,3,0,255,255,0,255,2
7380,3,0,255,255,0,255,2
7381,3,0,255,255,0,255,2
7382,3,0,255,255,0,255,2
7383,3,0,255,255,0,255,2
7384,3,0,255,255,0,255,2
7390,2,2,255,0,255,255,0
7391,2,2,255,0,255,255,0
7393,2,2,255,0,255,255,0
7394,2,2,255,0,255,255,0
7396,2,2,255,0,255,255,0
7397,2,2,255,0,255,255,0
7398,3,0,255,255,0,255,0
7399,3,0,255,0,255,255,0
7400,3,0,255,0,255,255,0
7401,3,0,255,255,0,255,0
7402,3,0,255,255,0,255,0
7403,3,0,255,255,0,255,0
7404,2,2,255,0,255,255,0
7405,2,2,255,0,255,255,0
7406,2,2,255,0,255,255,0
7407,2,2,255,0,255,255,0
7408,2,2,255,0,255,255,0
7410,2,2,255,0,255,255,0
7411,2,2,255,0,255,255,0
7412,2,2,255,0,255,255,0
7413,2,2,255,0,255,255,0
7414,2,2,255,0,255,255,0
7415,2,2,255,0,255,255,0
7417,3,0,255,255,0,255,2
7418,3,0,255,255,0,255,2
7419,3,0,255,255,0,255,2
7420,3,0,255,255,0,255,2
7421,3,0,255,255,0,255,2
7422,3,0,255,255,0,255,2
7423,3,0,255,255,0,255,2
7424,3,0,255,255,0,255,2
7425,2,2,255,0,255,255,0
7426,3,0,255,0,255,255,2
7427,3,0,255,255,0,255,2
7432,2,2,255,0,255,255,0
7436,2,2,0,25,255,255,2
7437,2,2,0,17,255,255,2
7438,2,2,255,0,255,255,0
7447,3,0,255,0,255,255,2
7448,3,0,255,255,0,255,2
7449,3,0,255,255,0,255,2
7450,3,0,255,255,0,255,2
7451,3,0,255,255,0,255,2
7452,3,0,255,255,0,255,2
7459,3,0,255,255,0,255,2
7482,3,0,255,255,0,255,2
7484,3,0,255,255,0,255,2
7485,3,0,255,255,0,255,2
7486,3,0,255,255,0,255,2
7488,3,0,255,255,0,255,2
7489,3,0,255,255,0,255,2
7490,3,0,0,47,255,255,2
7491,3,0,0,251,255,255,2
7492,3,0,7,255,0,255,2
7493,3,0,0,255,179,255,2
7496,3,0,0,253,255,255,2
7497,3,0,0,54,255,255,2
7498,3,0,0,255,9,255,2
7499,3,0,0,255,146,255,2
7505,3,0,255,255,0,255,2
7507,3,0,0,0,255,255,2
7511,3,0,0,0,255,255,2
7512,3,0,0,0,255,255,2
7514,3,0,0,0,255,255,2
7521,2,2,255,0,255,255,2
7528,3,0,255,255,0,255,2
7529,3,0,255,255,0,255,2
7530,3,0,255,255,0,255,2
7531,3,0,255,255,0,255,2
7540,5,3,255,18,0,255,3
7578,3,0,255,255,0,255,0
