Name_lang,InitialRotation[0],InitialRotation[1],InitialRotation[2],ID,Field_12_0_0_63534_003,GameObjectID,Flags,Type,ModelType,ModelFileDataID,ThumbnailFileDataID,WeightCost,ItemID,InitialScale,Field_12_0_0_63534_013,OrderIndex,Field_12_0_0_63534_015,Field_12_0_0_63534_016,UiModelSceneID
"""Dawning Hope"" Mosaic",0,0,0,8193,0,0,2,1,1,944222,7424623,5,251484,1,10,1265,2,0,0
Small Karabor Fountain,0,0,0,8194,0,0,3,1,1,874865,7424629,5,251493,1,10,1266,2,0,0
Moon-Blessed Barrel,0,0,0,8195,0,0,3,1,1,1096752,7424631,1,251494,1,10,1267,2,0,0
Draenic Basin,0,0,0,8196,0,0,3,1,1,7273285,7424635,5,251495,1,10,1268,2,0,0
Telredor Recliner,0,0,0,8235,0,572966,3,1,1,875051,7424641,1,251544,1,10,1271,2,0,0
Razorwind Cooking Grill,0,0,0,8236,0,572967,34,1,1,7048168,7424643,5,251545,1,0,1272,1,0,0
Argussian Circular Rug,0,0,0,8237,0,0,3,4,1,902328,7424647,5,251546,1,10,1273,2,0,0
Draenei Farmer's Trellis,0,0,0,8238,0,0,3,1,1,915354,7424651,5,251547,1,10,1274,2,0,0
Draenic Fence,0,0,0,8239,0,0,3,1,1,916279,7424655,1,251548,1,10,1536,2,0,0
Emblem of the Naaru's Blessing,0,0,0,8240,0,0,2,1,1,944218,7424659,5,251549,1,10,1275,3,0,0
Draenethyst Sconce,0,0,0,8241,0,0,2,1,1,6436480,7424663,1,251550,1,10,1276,2,0,0
Grand Draenethyst Lamp,0,0,0,8242,0,0,2,1,1,6438667,7424667,5,251551,1,10,1277,3,0,0
Netherlight Command Map,0,0,0,8768,0,0,3,1,1,1339273,7424671,5,251636,1,10,1141,3,0,0
Tusked Weapon Stand,0,0,0,8769,0,0,3,1,1,6435773,7424675,1,251637,1,0,1189,1,0,0
Jagged Orgrimmar Trellis,0,0,0,8770,0,0,3,1,1,7009609,7424679,5,251638,1,0,1197,1,0,0
Hide-Covered Bench,0,0,0,8771,0,574968,3,1,1,7053550,7424683,3,251639,1,0,1270,1,0,0
Draenic Forge,0,0,0,8772,0,0,3,1,1,942422,7424687,3,251640,1,10,1278,2,0,0
Draenethyst Lamppost,0,0,0,8785,0,0,2,1,1,7273283,7424691,5,251653,1,10,1279,2,0,0
Large Karabor Fountain,0,0,0,8786,0,0,3,1,1,7273284,7424695,5,251654,1,10,1280,2,0,0
Draenethyst String Lights,0,0,0,8787,0,0,2,1,1,7280505,7424699,5,251655,1,10,1281,2,0,0
Sentinel's Moonwing Gaze,0,0,0,8810,0,0,3,1,1,1119129,7424703,5,251778,1,10,1282,3,0,0
Fel Fountain,0,0,0,8811,0,0,3,1,1,7216247,7424707,5,251779,1,10,1283,3,0,0
Hide-Covered Wall Shelf,0,0,0,8907,0,0,3,1,1,6379072,7424755,3,251973,1,0,1300,1,0,0
Tusked Chandelier,0,0,0,8910,0,0,2,3,1,7048164,7426688,3,251974,1,0,1301,1,0,0
Tusked Sconce,0,0,0,8911,0,0,2,2,1,7048166,7424759,3,251975,1,0,1302,1,0,0
Wolf Pelt Rug,0,0,0,8912,0,0,3,1,1,7080303,7424763,5,251976,1,0,1303,1,0,0
Elegant Elven Chandelier,0,0,0,8917,0,0,2,3,1,6435837,7424783,3,251981,1,0,1308,1,2,0
Wooden Planter Pot,0,0,0,8974,0,0,131,1,1,6794409,7424791,1,252004,1,0,1310,0,0,0
Wooden Planter Row,0,0,0,8975,0,0,131,1,1,6794410,7424795,1,252005,1,0,1538,0,0,0
Founder's Point Fence,0,0,0,8976,0,0,131,1,1,6794426,7426690,1,252006,1,0,1311,0,0,0
Long Founder's Point Fence,0,0,0,8977,0,0,131,1,1,6794427,7424799,1,252007,1,0,1312,0,0,0
Razorwind Wheelbarrow,0,0,0,8978,0,0,131,1,1,6794474,7424803,5,252008,1,0,1313,0,0,0
Ornate Ironforge Bench,0,0,0,8982,0,574430,3,1,1,7296322,7424807,3,252010,1,10,1314,2,0,0
Boralus Barrel,0,0,0,8983,0,0,3,1,1,1602488,7424811,1,252035,1,10,1315,2,0,0
Tidesage's Bookcase,0,0,0,8984,0,0,3,1,1,1901195,7424815,5,252036,1,10,1535,2,0,0
Covered Wooden Desk,0,0,0,8985,0,0,131,1,1,6794412,7424819,5,252037,1,0,1316,0,0,0
Sturdy Wooden Desk,0,0,0,8986,0,0,131,1,1,6794414,7424823,5,252038,1,0,1317,0,0,0
Dalaran Espresso Machine,0,0,0,8989,0,574562,131,1,1,1305133,7424835,3,252041,1,10,1320,3,0,0
Admiralty's Upholstered Chair,0,0,0,9035,0,574892,3,1,1,1602427,7424855,1,252386,1,10,1324,2,0,0
Boralus Fence,0,0,0,9036,0,0,3,1,1,1602432,7424859,1,252387,1,10,1539,2,0,0
Boralus Fencepost,0,0,0,9037,0,0,3,1,1,1602433,7424863,1,252388,1,10,1541,2,0,0
Proudmoore Shipping Crate,0,0,0,9038,0,0,3,1,1,1602479,7424867,3,252389,1,10,1325,2,0,0
Small Hull'n'Home Table,0,0,0,9039,0,0,3,1,1,1602481,7424871,1,252390,1,10,1326,2,0,0
Large Hull'n'Home Table,0,0,0,9040,0,0,3,1,1,1602482,7424875,3,252391,1,10,1327,2,0,0
Admiral's Chandelier,0,0,0,9041,0,0,2,3,1,1602483,7424879,3,252392,1,10,1328,2,0,0
Hull'n'Home Dresser,0,0,0,9042,0,0,3,1,1,1602484,7424883,5,252393,1,10,1329,2,0,0
Bowhull Bookcase,0,0,0,9043,0,0,3,1,1,1602487,7424887,5,252394,1,10,1330,2,0,0
Brennadam Coop,0,0,0,9044,0,0,3,1,1,1709395,7424891,5,252395,1,10,1331,2,0,0
Admiralty's Copper Lantern,0,0,0,9045,0,0,2,1,1,1711709,7424895,1,252396,1,10,1332,2,0,0
Brennadam Grinder,0,0,0,9046,0,0,3,1,1,1733921,7424899,3,252397,1,10,1333,2,0,0
Stormsong Water Pump,0,0,0,9047,0,0,3,1,1,1800789,7424903,1,252398,1,10,1334,2,0,0
Stormsong Stove,0,0,0,9048,0,0,2,1,1,1852119,7424907,3,252399,1,10,1335,2,0,0
Tiragarde Emblem,0,0,0,9049,0,0,3,1,1,1852941,7424911,1,252400,1,10,1336,2,0,0
Boralus Bookshelf,0,0,0,9050,0,0,3,1,1,1852949,7424915,3,252401,1,10,1337,2,0,0
Tidesage's Double Bookshelves,0,0,0,9051,0,0,3,1,1,1852952,7424919,3,252402,1,10,1338,2,0,0
Admiral's Bed,0,0,0,9052,0,0,3,1,1,1852975,7424923,5,252403,1,10,1339,2,0,0
Hull'n'Home Chair,0,0,0,9053,0,574893,3,1,1,1907403,7424927,1,252404,1,10,1340,2,0,0
Admiral's Low-Hanging Chandelier,0,0,0,9054,0,0,2,3,1,1939942,7424931,5,252405,1,10,1341,2,0,0
Green Boralus Market Tent,0,0,0,9055,0,0,3,1,1,2023436,7424935,5,252406,1,10,1342,2,0,0
Founder's Point Framed Torch,0,0,0,9056,0,0,130,1,1,6794420,7424939,5,252407,1,0,1343,0,0,0
Long Old Founder's Point Fence,0,0,0,9057,0,0,131,1,1,6794428,7424943,1,252408,1,0,1344,0,0,0
Old Founder's Point Fence,0,0,0,9058,0,0,131,1,1,6794429,7424947,1,252409,1,0,1345,0,0,0
Founder's Point Fencepost,0,0,0,9059,0,0,131,1,1,6794430,7424951,1,252410,1,0,1346,0,0,0
Old Founder's Point Fencepost,0,0,0,9060,0,0,131,1,1,6794431,7424955,1,252412,1,0,1347,0,0,0
Founder's Point Waterwheel,0,0,0,9061,0,0,192,1,1,6794469,7424961,5,252413,0.3,0,1348,0,0,0
Broken Founder's Point Fence,0,0,0,9062,0,0,131,1,1,6933770,7424965,1,252414,1,0,1349,0,0,0
Old Broken Founder's Point Fence,0,0,0,9063,0,0,131,1,1,6933771,7424967,1,252416,1,0,1350,0,0,0
Plush Cushioned Chair,0,0,0,9064,0,574894,3,1,1,7291553,7424971,3,252417,1,0,1351,1,0,0
Copper Stormsong Well,0,0,0,9139,0,0,3,1,1,1801975,7424979,5,252652,1,10,1353,2,0,0
Tiragarde Treasure Chest,0,0,0,9140,0,0,3,1,1,7301003,7424983,3,252653,1,10,1354,2,0,0
Proudmoore Green Drape,0,0,0,9141,0,0,3,1,1,7301012,7424987,5,252654,1,10,1355,2,0,0
Copper Tidesage's Sconce,0,0,0,9142,0,0,2,2,1,7301013,7424991,1,252655,1,10,1356,2,0,0
Tied-Right Leather Curtains,0,0,0,9143,0,0,3,1,1,7312624,7424995,3,252657,1,0,1357,1,0,0
Founder's Point Front Door,0,0,0,9144,0,575017,34,1,1,7302333,7424999,3,252659,1,0,1358,1,1,0
"""The High Exarch"" Painting",0,0,0,9149,0,0,258,1,1,7301966,7425003,1,252666,1,0,1359,3,0,0
"""The Ranger of the Void"" Painting",0,0,0,9150,0,0,258,1,1,7301967,7425007,1,252667,1,0,1360,3,0,0
"""The Harbinger"" Painting",0,0,0,9151,0,0,258,1,1,7301968,7425011,1,252668,1,0,1361,3,0,0
"""The Redeemer"" Painting",0,0,0,9152,0,0,258,1,1,7301965,7425015,1,252669,1,0,1362,3,0,0
Demonic Storage Chest,0,0,0,9165,0,0,3,1,1,1349995,7425019,1,252753,1,10,1363,2,0,0
Seaworthy Boralus Bell,0,0,0,9166,0,0,3,1,1,1887706,7425023,1,252754,1,10,1542,2,0,0
Dornogal Framed Rug,0,0,0,9167,0,0,3,4,1,4902728,7425027,5,252755,1,10,1364,2,0,0
Stonelight Countertop,0,0,0,9168,0,0,3,1,1,5335168,7425031,5,252756,1,10,1365,2,0,0
Boulder Springs Recliner,0,0,0,9169,0,0,3,1,1,5389584,7425035,3,252757,1,10,1366,2,0,0
Boulder Springs Hot Tub,0,0,0,9170,0,0,3,1,1,5389585,7425039,5,252758,1,10,1367,2,0,0
Founder's Point Standing Torch,0,0,0,9176,0,0,130,1,1,6794421,7425043,5,253018,1,0,1368,0,0,0
Razorwind Banded Planter,0,0,0,9177,0,0,131,1,1,6794472,7425047,3,253019,1,0,1369,0,0,0
Earthen Etched Throne,0,0,0,9178,0,576308,3,1,1,4860701,7425051,1,253020,1,10,1370,2,0,0
Freywold Bench,0,0,0,9179,0,576309,3,1,1,4896177,7425055,1,253021,1,10,1371,2,0,0
Dornogal Bookcase,0,0,0,9180,0,0,3,1,1,4902723,7425059,5,253022,1,10,1372,2,0,0
Rambleshire Resting Platform,0,0,0,9181,0,0,3,1,1,4904552,7425063,3,253023,1,10,1373,2,0,0
Fallside Lantern,0,0,0,9182,0,0,2,1,1,4860713,7425067,1,253034,1,10,1374,2,0,0
Freywold Seat,0,0,0,9183,0,576378,3,1,1,4896174,7425071,1,253035,1,10,1375,2,0,0
Freywold Table,0,0,0,9184,0,0,3,1,1,4896176,7425075,5,253036,1,10,1543,2,5,0
Dornogal Brazier,0,0,0,9185,0,0,2,1,1,4906427,7425079,5,253037,1,10,1376,2,0,0
Dornogal Hanging Lantern,0,0,0,9186,0,0,2,1,1,5140152,7425083,3,253038,1,10,1377,2,0,0
Dornogal Hanging Sconce,0,0,0,9187,0,0,2,1,1,5149702,7425087,3,253039,1,10,1378,2,0,0
Coreway Sentinel Lamppost,0,0,0,9188,0,0,2,1,1,5248936,7425091,3,253040,1,10,1379,2,0,0
Earthen Chain Wall Shelf,0,0,0,9236,0,0,3,1,1,4860710,7425095,3,253162,1,10,1380,2,0,0
Fallside Storage Tent,0,0,0,9237,0,0,3,1,1,4896167,7425099,5,253163,1,10,1381,2,0,0
Algari Fence,0,0,0,9238,0,0,3,1,1,4896178,7425103,1,253164,1,10,1382,2,0,0
Algari Fencepost,0,0,0,9239,0,0,3,1,1,4896180,7425107,1,253165,1,10,1383,2,0,0
Freywold Fountain,0,0,0,9240,0,0,3,1,1,4906199,7425111,5,253166,1,10,1384,2,0,0
Forgeground Market Bins,0,0,0,9241,0,0,3,1,1,4906204,7425115,3,253167,1,10,1540,2,0,0
Earthen Storage Crate,0,0,0,9242,0,0,3,1,1,5015161,7425119,1,253168,1,10,1385,2,0,0
Meadery Storage Chest,0,0,0,9243,0,0,3,1,1,5128194,7425123,3,253169,1,10,1386,2,0,0
Earthen Contender's Target,0,0,0,9244,0,0,3,1,1,5278833,7425127,5,253170,0.6,10,1387,2,0,0
Replica Awakening Machine Stasis Pod,0,0,0,9245,0,0,3,1,1,7262810,7425131,5,253171,1,10,1388,2,0,0
Gundargaz Grand Keg,0,0,0,9246,0,0,3,1,1,7262833,7425135,5,253172,1,10,1389,2,0,0
Meadery Storage Barrel,0,0,0,9247,0,0,3,1,1,7262874,7425139,5,253173,1,10,1390,2,0,0
Elegant Elven Canopy Bed,0,0,0,9254,0,0,3,1,1,6435015,7425167,5,253180,1,0,1397,1,1,0
Gemmed Elven Chest,0,0,0,9255,0,0,3,1,1,6435027,7425171,3,253181,1,0,1398,1,0,0
Reliquary Tent,0,0,0,9261,0,0,131,1,1,4239008,7425187,3,253240,1,10,1402,0,0,0
[DNT] Horde Warlord's Throne - DO NOT USE - new asset here,0,0,0,9262,0,576761,192,1,1,4505550,7425191,1,253241,1,0,1403,0,0,0
Horde Warlord's Throne,0,0,0,9263,0,576762,3,1,1,6905426,7425195,5,253242,1,10,1404,2,0,0
Bel'ameth Front Door,0,0,0,9264,0,576763,162,1,1,7302331,7425199,5,253243,1,0,1405,0,1,0
Tirisfal Hollow Campfire,0,0,0,9266,0,0,2,1,1,195048,7425207,1,253250,1,10,1407,2,0,0
Blightfire Candle,0,0,0,9267,0,0,2,1,1,1598111,7425211,1,253251,1,10,1408,2,0,0
Replica Rumbling Wastes Drill Pod,0,0,0,9268,0,0,3,1,1,5464693,7425215,5,253252,1,10,1409,2,0,0
Gundargaz Candelabra,0,0,0,9269,0,0,2,1,1,5636650,7425219,5,253253,0.7,10,1410,2,0,0
Goldshire Wardrobe,0,0,0,9424,0,0,3,1,1,936454,7425315,5,253527,1,10,1434,2,0,0
Iskaaran Open-Air Tent,0,0,0,9425,0,0,195,1,1,3857121,7425319,5,253528,1,10,1435,0,0,0
Iskaaran Smith's Anvil,0,0,0,9426,0,0,195,1,1,3857130,7425323,1,253529,1,10,1436,0,0,0
Iskaaran Cookpot,0,0,0,9427,0,0,194,1,1,3857131,7425327,3,253530,1,10,1437,0,0,0
Iskaaran Hanging Lampfish,0,0,0,9428,0,0,194,1,1,3857139,7425331,5,253531,1,10,1438,0,0,0
Iskaaran Hanging Lantern,0,0,0,9429,0,0,194,1,1,3857142,7425335,5,253532,1,10,1439,0,0,0
Iskaaran Standing Lantern,0,0,0,9430,0,0,194,1,1,3857143,7425339,5,253533,1,10,1440,0,0,0
Tuskarr Meditative Incense Burner,0,0,0,9431,0,0,195,1,1,3857148,7425343,5,253534,0.4,10,1441,0,0,0
Tuskarr Crabber's Basket,0,0,0,9432,0,0,195,1,1,3857152,7425347,1,253535,1,10,1442,0,0,0
Fur-Adorned Iskaaran Worktable,0,0,0,9433,0,0,195,1,1,3857163,7425351,5,253536,1,10,1443,0,0,0
Tuskarr Postbag,0,0,0,9434,0,0,195,1,1,3857168,7425355,5,253537,1,10,1444,0,0,0
Finned Iskaaran Teapot,0,0,0,9435,0,0,195,1,1,4248051,7425359,1,253538,1,10,1445,0,0,0
Iskaaran Charcuterie Board,0,0,0,9436,0,0,195,1,1,4248055,7425363,1,253539,1,10,1446,0,0,0
Big Kinook's Legendary Soup Pot,0,0,0,9437,0,0,195,1,1,4616653,7425367,5,253540,0.6,10,1447,0,0,0
Arch of Iskaara,0,0,0,9438,0,0,195,1,1,7277022,7425371,5,253541,1,10,1448,0,0,0
Short Wooden Cabinet,0,0,0,9471,0,0,3,1,1,7151263,7425399,1,253589,1,0,1457,1,0,0
Coal-Fired Stovetop,0,0,0,9472,0,612068,3,1,1,7151264,7425403,3,253590,1,0,1458,1,0,0
Sturdy Wooden Washbasin,0,0,0,9473,0,0,3,1,1,7151265,7425407,1,253592,1,0,1459,1,0,0
Sturdy Wooden Bathtub,0,0,0,9474,0,0,3,1,1,7151266,7443287,3,253593,1,0,1460,1,0,0
Small Orgrimmar Tusked Bed,0,0,0,10324,0,0,2,1,1,7080287,7425531,5,254316,1,0,1493,1,0,0
Razorwind Smith's Hammer,0,0,0,10334,0,0,131,1,1,6938191,7425543,1,254395,1,0,1455,0,0,0
Razorwind Miner's Pickaxe,0,0,0,10335,0,0,131,1,1,6938192,7425547,1,254396,1,0,1545,0,0,0
Razorwind Woodworker's Hand Saw,0,0,0,10336,0,0,131,1,1,6938193,7425551,1,254397,1,0,1491,0,0,0
Razorwind Crafter's Chisel,0,0,0,10337,0,0,131,1,1,6938194,7425555,1,254398,1,0,1497,0,0,0
Razorwind Peon's Shovel,0,0,0,10338,0,0,131,1,1,6938195,7425559,1,254399,1,0,1498,0,0,0
Sticky Lever,0,0,0,10343,0,580019,131,2,1,2745101,7425579,1,254404,1,10,1503,2,0,0
Dual-Action Turbo Pro Lever,0,0,0,10344,0,580020,131,2,1,2745103,7425583,1,254405,1,10,1504,2,0,0
Mechanical Gauge,0,0,0,10345,0,580021,131,2,1,2745104,7425587,1,254406,1,10,1505,2,0,0
Lively Pistons,0,0,0,10347,0,580023,129,1,1,2745106,7425595,1,254408,1,10,1507,2,0,0
[DNT] Sandy Vulpera Banner - do not use - duplicate,0,0,0,10366,0,0,192,1,1,1674723,7425503,3,254556,1,0,1517,0,0,0
Small Razorwind Square Table,0,0,0,10367,0,0,3,1,1,7135879,7425641,1,254560,1,0,1518,1,0,0
Razorwind Logger's Axe,0,0,0,10381,0,0,131,1,1,6938190,7425639,1,254678,1,0,1520,0,0,0
Large Razorwind Gazebo,0,0,0,10791,0,0,3,1,1,7080298,7425695,5,254893,1,0,1568,1,0,0
Undermine Mechanic's Hanging Lamp,0,0,0,10852,0,584571,2,3,1,5657266,7425699,1,255641,1,10,1569,2,0,0
Undermine Alleyway Sconce,-90,0,0,10853,0,0,2,1,1,6008895,7472218,3,255642,0.7,10,1570,2,0,0
Silvermoon Barrel,0,0,0,10854,0,0,131,1,1,6005276,7416779,1,255643,1,10,1571,0,0,0
Elwynn Apple Tree,0,0,0,10855,0,0,3,1,1,6656155,7425707,5,255644,1,0,1572,1,0,0
Founder's Point Apple Tree,0,0,0,10856,0,0,3,1,1,6656156,7425711,5,255646,1,0,1573,1,0,0
Spring-Powered Pointer,0,0,0,10857,0,0,3,1,1,6892785,7425715,1,255647,1,10,1574,2,0,0
Elegant Table Lamp,0,0,0,10860,0,0,2,1,1,6435838,7425727,1,255650,1,0,1577,1,0,0
Gnomish Tesla Tower,0,0,0,10887,0,0,3,1,1,2745099,7425751,5,255672,1,10,1583,2,0,0
Moonclasp Satchel,0,0,0,10888,0,0,3,1,1,4756268,7425761,1,255673,1,10,1584,2,0,0
Incontinental Table Lamp,0,0,0,10889,0,0,2,1,1,5929384,7425763,1,255674,1,10,1585,2,0,0
Razorwind Iron Chandelier,0,0,0,10890,0,0,130,3,1,6938171,7425753,5,255706,1,0,1586,0,0,0
Low-Hanging Razorwind Iron Chandelier,0,0,0,10891,0,0,130,3,1,7375399,7425765,5,255707,1,0,1587,0,0,0
Small Jagged Orgrimmar Trellis,0,0,0,10892,0,0,3,1,1,7080310,7425771,5,255708,1,0,1588,1,0,0
Razorwind Shores Canoe,0,0,0,10893,0,0,131,1,1,6938172,7425775,5,255709,1,0,1589,0,0,0
Champion Brawler's Gloves,0,0,0,10913,0,0,3,1,1,7377919,7426694,1,255840,1,10,1595,2,0,0
Silvermoon Gemmed Chair,0,0,0,10944,0,587314,131,1,1,6005270,7416773,1,256040,1,10,1596,0,0,0
Silvermoon Bench,0,0,0,10946,0,587316,131,1,1,6005272,7416523,3,256042,1,10,1597,0,0,0
Silvermoon Fencepost,0,0,0,10947,0,0,131,1,1,6005286,7416527,1,256043,1,10,1598,0,0,0
Sin'dorei Sleeper,0,0,0,10950,0,0,3,1,1,6050850,7416805,5,256049,1,10,1599,2,0,0
Razorwind Shores Front Door,0,0,0,10952,0,587318,34,1,1,7302332,7425799,5,256050,1,0,1600,1,1,0
[DNT] Legion's Fel Brazier - DO NOT USE - new asset in place,0,0,0,10961,0,0,192,1,1,1125321,7425803,1,256071,1,0,1601,0,0,0
Draconic Sconce,0,0,0,10962,0,0,2,2,1,4075131,7425815,1,256168,1,10,1602,2,0,0
Valdrakken Oven,0,0,0,10963,0,0,3,1,1,4195090,7425813,5,256169,1,10,1603,2,0,0
Draconic Scribe's Basin,0,0,0,10964,0,0,2,1,1,4216958,7425811,5,256170,0.8,10,1604,3,0,0
Five Flights' Grimoire,0,0,0,10965,0,0,3,1,1,4326554,7425819,3,256171,1,10,1605,2,0,0
Silvermoon Fence,0,0,0,10966,0,0,131,1,1,6005287,7416789,1,256172,1,10,1606,0,0,0
Silvermoon Front Door,0,0,0,10967,0,587426,162,1,1,7302334,7425825,5,256173,1,0,1607,0,1,0
Open Rust-Plated Storage Crate,0,0,0,11127,0,0,3,1,1,5689833,7425823,1,256327,1,10,1608,2,0,0
Leftover Undermine Takeout,0,0,0,11128,0,0,3,1,1,5793085,7425835,1,256328,1,10,1609,2,0,0
Razorwind Standing Tusk,0,0,0,11129,0,0,131,1,1,6938187,7425829,5,256329,1,0,1610,0,0,0
Kharanos Stone Bed,0,0,0,11130,0,0,3,1,1,7385421,7425841,5,256330,1,10,1611,2,0,0
Shadowforge Lamppost,0,0,0,11131,0,0,2,1,1,7385423,7425843,3,256331,1,10,1612,2,0,0
Ornate Dwarven Wardrobe,0,0,0,11133,0,0,3,1,1,7385424,7425847,5,256333,1,10,1613,2,0,0
Qalashi Goulash,0,0,0,11137,0,0,3,1,1,4420033,7425851,3,256354,0.8,10,1614,2,0,0
Sunsmoke Censer,0,0,0,11138,0,0,131,1,1,6024532,7416751,1,256356,1,10,1615,0,0,0
Razorwind Porch Chair,0,0,0,11139,0,587648,3,1,1,7080292,7425855,1,256357,1,0,1616,1,0,0
Shadowforge Stone Chair,0,0,0,11160,0,587755,3,1,1,7385422,7425867,3,256425,1,10,1619,2,0,0
[DNT] Kharanos Stone Bed - DO NOT USE - new asset present,0,0,0,11161,0,0,192,1,1,197266,7425871,1,256426,1,0,1620,0,0,0
Wingrest Signal Brazier,0,0,0,11162,0,0,3,1,1,3883456,7425875,5,256427,1,10,1621,2,0,0
Valdrakken Hanging Lamp,0,0,0,11163,0,0,2,3,1,3883458,7425881,5,256428,1,10,1622,2,0,0
Valdrakken Lamppost,0,0,0,11164,0,0,2,1,1,3952854,7425883,5,256429,1,10,1623,2,0,0
Valdrakken Hanging Cauldron,0,0,0,11165,0,0,2,1,1,4695276,7425887,5,256430,0.7,10,1624,2,0,0
Stormwind Forge,0,0,0,11274,0,0,3,1,1,953668,7425891,5,256673,1,10,1625,2,0,0
Conjured Archive of the Tirisgarde,0,0,0,11275,0,0,2,1,1,965217,7425895,3,256674,1,10,1626,3,0,1318
Illidari Tent,0,0,0,11276,0,0,3,1,1,1101719,7425899,5,256675,1,10,1627,2,0,0
Replica Hammer of Khaz'goroth,0,0,0,11277,0,0,131,1,1,1140310,7425903,3,256676,1,10,1628,0,0,0
Large Legion Candle,0,0,0,11278,0,0,2,1,1,1307161,7425907,1,256677,1,10,1629,2,0,0
Small Legion Candle,0,0,0,11279,0,0,2,1,1,1307162,7425911,1,256678,1,10,1630,2,0,0
Replica Chronicle of Ages,0,0,0,11280,0,0,3,1,1,1324675,7425915,5,256679,0.7,10,1631,3,0,0
Arcan'dor Cutting Fountain,0,0,0,11281,0,0,3,1,1,1363069,7425919,5,256680,0.7,10,1632,2,0,0
Nightspire Fountain,0,0,0,11282,0,0,3,1,1,1363079,7425923,5,256681,1,10,1633,2,0,0
Magistrix's Garden Fountain,0,0,0,11283,0,0,3,1,1,1405830,7425929,5,256682,1,10,1634,2,0,0
Smoke Lamppost,0,0,0,11296,0,0,2,1,1,304027,7425943,5,256896,1,10,1639,2,0,0
Gilnean Banded Crate,0,0,0,11301,0,0,3,1,1,304626,7425947,1,256903,1,10,1640,2,0,0
Small Gilnean Table,0,0,0,11305,0,0,3,1,1,322634,7425951,1,256905,1,10,1641,2,0,0
Replica Tome of Blighted Implements,0,0,0,11307,0,0,3,1,1,1125315,7425955,3,256907,1,10,1642,3,0,0
Tauren Jeweler's Roller,0,0,0,11315,0,0,3,1,1,1319084,7425959,3,256913,1,10,1643,2,0,0
[DNT] Tauren Soup Pot - do not use - new asset,0,0,0,11316,0,0,192,1,1,1321592,7425963,3,256916,1,0,1644,0,0,0
Zandalari War Chandelier,0,0,0,11319,0,0,2,3,1,668856,7425967,1,256919,1,10,1645,2,0,0
Pentagonal Valdrakken Tapestry,0,0,0,11322,0,0,130,2,1,4495940,7478336,1,256922,1,10,1646,0,0,0
Bronze Banner of the Exiled,0,0,0,11370,0,0,3,1,1,192356,7426023,3,257035,1,10,1660,2,0,0
Draenei Smith's Anvil,0,0,0,11371,0,0,3,1,1,192362,7426029,3,257036,1,10,1661,2,0,0
Draenei Holo-Dais,0,0,0,11372,0,0,2,1,1,192427,7525993,1,257037,1,10,1662,2,0,0
Draenei Holo-Path,0,0,0,11373,0,0,2,1,1,192433,7426037,1,257038,1,10,1663,2,0,0
Draenei Crystal Forge,0,0,0,11374,0,0,2,1,1,538413,7426039,3,257039,1,10,1664,2,0,0
Dalaran Runic Anvil,0,0,0,11375,0,0,3,1,1,242964,7426043,3,257040,1,10,1665,2,0,0
Stoppered Black Potion,0,0,0,11376,0,0,3,1,1,243479,7426047,1,257041,1,10,1666,2,0,0
Gilnean Pitchfork,0,0,0,11377,0,0,3,1,1,304141,7426051,1,257042,1,10,1667,2,0,0
Pandaren Alchemist's Retort,0,0,0,11378,0,0,3,1,1,528627,7426055,1,257043,1,10,1668,2,0,0
Orcish Felblood Cauldron,0,0,0,11379,0,0,3,1,1,984595,7426059,1,257044,1,10,1669,2,0,0
Starry Scrying Pool,0,0,0,11380,0,0,3,1,1,1309272,7426063,3,257045,1,10,1670,2,0,0
Boralus Bottle Lamp,0,0,0,11381,0,0,2,1,1,2026782,7426067,1,257046,1,10,1671,2,0,0
Zandalari Bottle Shipment,0,0,0,11382,0,0,3,1,1,2026876,7426071,1,257047,1,10,1672,2,0,0
Aspirant's Meditation Pool,0,0,0,11383,0,0,3,1,1,3022762,7426075,5,257048,1,10,1673,2,0,0
Bejeweled Venthyr Chalice,0,0,0,11384,0,0,3,1,1,3153975,7426085,1,257049,1,10,1674,2,0,0
Veil-Secured Animacone,0,0,0,11385,0,0,3,1,1,3158888,7426083,3,257050,1,10,1675,2,0,0
Sintallow Candles,0,0,0,11386,0,0,2,1,1,3184576,7426081,1,257051,1,10,1676,2,0,0
Dragon's Elixir Bottle,0,0,0,11387,0,0,3,1,1,4240488,7426091,1,257052,1,10,1677,2,0,0
Tapestry of the Five Flights,0,0,0,11388,0,0,2,2,1,4495939,7478332,1,257053,1,10,1678,2,0,0
Aldor Stellar Console,0,0,0,11431,0,0,3,1,1,538417,7426095,3,257093,1,10,1679,2,0,0
Mark of the Mages' Eye,0,0,0,11432,0,0,2,1,1,243044,7426099,1,257094,1,10,1680,2,0,0
Twilight Fire Canister,0,0,0,11433,0,0,2,1,1,317822,7426105,1,257095,1,10,1681,2,0,0
Pandaren Table Lamp,0,0,0,11434,0,0,2,1,1,522294,7426107,1,257096,1,10,1682,2,0,0
Intense Mogu Brazier,0,0,0,11435,0,0,2,1,1,591464,7426111,3,257097,1,10,1683,2,0,0
Venthyr Anima Bottle,0,0,0,11436,0,0,3,1,1,3641039,7426115,1,257098,1.7,10,1684,2,0,0
Razorwind Covered Well,0,0,0,11437,0,0,3,1,1,7080313,7426119,5,257099,1,0,1685,1,0,0
