ID,SpellID,StanceBarOrder,ShapeshiftExclude[0],ShapeshiftExclude[1],ShapeshiftMask[0],ShapeshiftMask[1]
53473,1245212,-1,0,0,0,0
53474,1245213,-1,0,0,0,0
53475,1245214,-1,0,0,0,0
53476,1245215,-1,0,0,0,0
53477,1245216,-1,0,0,0,0
53478,1245217,-1,0,0,0,0
53479,1245218,-1,0,0,0,0
53480,1245220,-1,0,0,0,0
53481,1245221,-1,0,0,0,0
53482,1245222,-1,0,0,0,0
53483,1245223,-1,0,0,0,0
53484,1245224,-1,0,0,0,0
53485,1245225,-1,0,0,0,0
53486,1245226,-1,0,0,0,0
53487,1245227,-1,0,0,0,0
53488,1245228,-1,0,0,0,0
53489,1245229,-1,0,0,0,0
53490,1245230,-1,0,0,0,0
53491,1245231,-1,0,0,0,0
53492,1245232,-1,0,0,0,0
53493,1245233,-1,0,0,0,0
53494,1245234,-1,0,0,0,0
53495,1245235,-1,0,0,0,0
53496,1245236,-1,0,0,0,0
53497,1245237,-1,0,0,0,0
53498,1245253,-1,0,0,0,0
53499,1245254,-1,0,0,0,0
53500,1245255,-1,0,0,0,0
53501,1245256,-1,0,0,0,0
53502,1245257,-1,0,0,0,0
53503,1245258,-1,0,0,0,0
53504,1245259,-1,0,0,0,0
53505,1245260,-1,0,0,0,0
53506,1245261,-1,0,0,0,0
53507,1245262,-1,0,0,0,0
53508,1245263,-1,0,0,0,0
53509,1245264,-1,0,0,0,0
53510,1245265,-1,0,0,0,0
53511,1245266,-1,0,0,0,0
53512,1245267,-1,0,0,0,0
53550,1245601,-1,0,0,0,0
53551,1245603,-1,0,0,0,0
53552,1245605,-1,0,0,0,0
53553,1245606,-1,0,0,0,0
53554,1245607,-1,0,0,0,0
53560,1245655,-1,0,0,0,0
53561,1245656,-1,0,0,0,0
53562,1245657,-1,0,0,0,0
53574,1245894,-1,0,0,0,0
53575,1245895,-1,0,0,0,0
53576,1245896,-1,0,0,0,0
53577,1245897,-1,0,0,0,0
53578,1245898,-1,0,0,0,0
53579,1245899,-1,0,0,0,0
53580,1245900,-1,0,0,0,0
53581,1245901,-1,0,0,0,0
53582,1245902,-1,0,0,0,0
53583,1245903,-1,0,0,0,0
53584,1245904,-1,0,0,0,0
53585,1245905,-1,0,0,0,0
53586,1245906,-1,0,0,0,0
53587,1245907,-1,0,0,0,0
53588,1245908,-1,0,0,0,0
53589,1245909,-1,0,0,0,0
53590,1245910,-1,0,0,0,0
53591,1245912,-1,0,0,0,0
53594,1246069,-1,0,0,0,0
53595,1246070,-1,0,0,0,0
53596,1246075,-1,0,0,0,0
53600,1246181,-1,0,0,0,0
53601,1246265,-1,0,0,0,0
53602,1246266,-1,0,0,0,0
53603,1246267,-1,0,0,0,0
53604,1246268,-1,0,0,0,0
53605,1246269,-1,0,0,0,0
53606,1246270,-1,0,0,0,0
53607,1246271,-1,0,0,0,0
53608,1246272,-1,0,0,0,0
53609,1246273,-1,0,0,0,0
53610,1246274,-1,0,0,0,0
53611,1246275,-1,0,0,0,0
53612,1246276,-1,0,0,0,0
53613,1246277,-1,0,0,0,0
53614,1246278,-1,0,0,0,0
53615,1246279,-1,0,0,0,0
53616,1246280,-1,0,0,0,0
53617,1246281,-1,0,0,0,0
53618,1246282,-1,0,0,0,0
53619,1246283,-1,0,0,0,0
53620,1246284,-1,0,0,0,0
53621,1246285,-1,0,0,0,0
53622,1246286,-1,0,0,0,0
53623,1246287,-1,0,0,0,0
53624,1246288,-1,0,0,0,0
53625,1246289,-1,0,0,0,0
53628,1246777,-1,0,0,0,0
53633,1246969,-1,0,0,0,0
53634,1246970,-1,0,0,0,0
53635,1246971,-1,0,0,0,0
53636,1246972,-1,0,0,0,0
53637,1246973,-1,0,0,0,0
53638,1246974,-1,0,0,0,0
53639,1246975,-1,0,0,0,0
53640,1246976,-1,0,0,0,0
53641,1247068,-1,0,0,0,0
53642,1247069,-1,0,0,0,0
53653,1247323,-1,0,0,0,0
53654,1247324,-1,0,0,0,0
53655,1247325,-1,0,0,0,0
53656,1247326,-1,0,0,0,0
53657,1247327,-1,0,0,0,0
53658,1247328,-1,0,0,0,0
53659,1247329,-1,0,0,0,0
53660,1247331,-1,0,0,0,0
53661,1247332,-1,0,0,0,0
53662,1247333,-1,0,0,0,0
53663,1247334,-1,0,0,0,0
53664,1247335,-1,0,0,0,0
53665,1247336,-1,0,0,0,0
53666,1247337,-1,0,0,0,0
53667,1247338,-1,0,0,0,0
53668,1247339,-1,0,0,0,0
53669,1247340,-1,0,0,0,0
53670,1247341,-1,0,0,0,0
53671,1247342,-1,0,0,0,0
53672,1247343,-1,0,0,0,0
53673,1247344,-1,0,0,0,0
53674,1247345,-1,0,0,0,0
53675,1247346,-1,0,0,0,0
53676,1247347,-1,0,0,0,0
53677,1247348,-1,0,0,0,0
53678,1247349,-1,0,0,0,0
53679,1247350,-1,0,0,0,0
53680,1247351,-1,0,0,0,0
53681,1247352,-1,0,0,0,0
53682,1247353,-1,0,0,0,0
53683,1247354,-1,0,0,0,0
53684,1247355,-1,0,0,0,0
53685,1247356,-1,0,0,0,0
53686,1247357,-1,0,0,0,0
53687,1247358,-1,0,0,0,0
53688,1247359,-1,0,0,0,0
53689,1247360,-1,0,0,0,0
53690,1247361,-1,0,0,0,0
53691,1247362,-1,0,0,0,0
53692,1247363,-1,0,0,0,0
53693,1247364,-1,0,0,0,0
53694,1247365,-1,0,0,0,0
53699,1247389,-1,0,0,0,0
53700,1247390,-1,0,0,0,0
53701,1247391,-1,0,0,0,0
53702,1247392,-1,0,0,0,0
53703,1247393,-1,0,0,0,0
53704,1247394,-1,0,0,0,0
53706,1247660,-1,0,0,0,0
53707,1247661,-1,0,0,0,0
53708,1247666,-1,0,0,0,0
53709,1247780,-1,0,0,0,0
53710,1247781,-1,0,0,0,0
53711,1247782,-1,0,0,0,0
53712,1247783,-1,0,0,0,0
53713,1247784,-1,0,0,0,0
53714,1247785,-1,0,0,0,0
53715,1247786,-1,0,0,0,0
53716,1247787,-1,0,0,0,0
53717,1247788,-1,0,0,0,0
53718,1247789,-1,0,0,0,0
53719,1247790,-1,0,0,0,0
53720,1247791,-1,0,0,0,0
53721,1247792,-1,0,0,0,0
53722,1247793,-1,0,0,0,0
53723,1247794,-1,0,0,0,0
53724,1247795,-1,0,0,0,0
53725,1247796,-1,0,0,0,0
53726,1247797,-1,0,0,0,0
53727,1248037,-1,0,0,0,0
53728,1248039,-1,0,0,0,0
53729,1248040,-1,0,0,0,0
53730,1248041,-1,0,0,0,0
53731,1248042,-1,0,0,0,0
53732,1248043,-1,0,0,0,0
53733,1248044,-1,0,0,0,0
53734,1248045,-1,0,0,0,0
53735,1248046,-1,0,0,0,0
53736,1248047,-1,0,0,0,0
53738,1248166,-1,0,0,0,0
53739,1248167,-1,0,0,0,0
53740,1248168,-1,0,0,0,0
53746,1248238,-1,0,0,0,0
53754,1248330,-1,0,0,0,0
53755,1248448,-1,0,0,0,0
53796,1249083,-1,0,0,0,0
53797,1249084,-1,0,0,0,0
53798,1249085,-1,0,0,0,0
53799,1249086,-1,0,0,0,0
53800,1249087,-1,0,0,0,0
53801,1249088,-1,0,0,0,0
53802,1249089,-1,0,0,0,0
53803,1249090,-1,0,0,0,0
53804,1249091,-1,0,0,0,0
53805,1249092,-1,0,0,0,0
53807,1249218,-1,0,0,0,0
53808,1249225,-1,0,0,0,0
53809,1249226,-1,0,0,0,0
53810,1249227,-1,0,0,0,0
53811,1249228,-1,0,0,0,0
53812,1249229,-1,0,0,0,0
53813,1249231,-1,0,0,0,0
53814,1249232,-1,0,0,0,0
53815,1249242,-1,0,0,0,0
53817,1249367,-1,0,0,0,0
53825,1249658,0,0,0,16777216,0
53834,1249842,-1,0,0,0,0
53835,1249843,-1,0,0,0,0
53836,1249844,-1,0,0,0,0
53840,1250219,-1,0,0,0,0
53841,1250220,-1,0,0,0,0
53842,1250221,-1,0,0,0,0
53843,1250222,-1,0,0,0,0
53844,1250314,0,2,0,0,0
53845,1250317,0,2,0,0,0
53846,1250326,-1,0,0,0,0
53847,1250327,-1,0,0,0,0
53848,1250328,-1,0,0,0,0
53849,1250329,-1,0,0,0,0
53850,1250330,-1,0,0,0,0
53851,1250332,-1,0,0,0,0
53852,1250343,-1,0,0,0,0
53853,1250344,-1,0,0,0,0
53854,1250345,-1,0,0,0,0
53855,1250346,-1,0,0,0,0
53856,1250347,-1,0,0,0,0
53857,1250348,-1,0,0,0,0
53858,1250349,-1,0,0,0,0
53859,1250351,0,2,0,0,0
53860,1250352,-1,0,0,0,0
53861,1250353,-1,0,0,0,0
53862,1250354,-1,0,0,0,0
53863,1250355,-1,0,0,0,0
53864,1250356,0,2,0,0,0
53865,1250389,-1,0,0,0,0
53866,1250390,-1,0,0,0,0
53867,1250391,-1,0,0,0,0
53868,1250392,-1,0,0,0,0
53869,1250393,-1,0,0,0,0
53872,1250570,-1,0,0,0,0
53873,1250571,-1,0,0,0,0
53874,1250572,-1,0,0,0,0
53875,1250573,-1,0,0,0,0
53876,1250574,-1,0,0,0,0
53877,1250575,-1,0,0,0,0
53878,1250576,-1,0,0,0,0
53879,1250577,-1,0,0,0,0
53880,1250579,-1,0,0,0,0
53882,1250592,-1,0,0,0,0
53883,1250593,-1,0,0,0,0
53884,1250594,-1,0,0,0,0
53885,1250595,-1,0,0,0,0
53886,1250677,-1,0,0,0,0
53887,1250678,-1,0,0,0,0
53888,1250679,-1,0,0,0,0
53889,1250680,-1,0,0,0,0
53890,1250681,-1,0,0,0,0
53898,1250856,-1,0,0,0,0
53899,1250858,-1,0,0,0,0
53900,1250859,-1,0,0,0,0
53901,1250860,-1,0,0,0,0
53902,1250861,-1,0,0,0,0
53903,1250862,-1,0,0,0,0
53906,1251031,-1,0,0,0,0
53909,1251177,-1,0,0,0,0
53910,1251178,-1,0,0,0,0
53911,1251179,-1,0,0,0,0
53912,1251180,-1,0,0,0,0
53913,1251181,-1,0,0,0,0
53924,1251193,-1,0,0,0,0
53930,1251442,-1,0,0,0,0
53931,1251443,-1,0,0,0,0
53932,1251444,-1,0,0,0,0
53933,1251445,-1,0,0,0,0
53934,1251446,-1,0,0,0,0
53935,1251447,-1,0,0,0,0
53936,1251449,-1,0,0,0,0
53937,1251450,-1,0,0,0,0
53938,1251451,-1,0,0,0,0
53939,1251452,-1,0,0,0,0
53949,1251637,-1,0,0,0,0
53950,1251638,-1,0,0,0,0
53951,1251639,-1,0,0,0,0
53952,1251640,-1,0,0,0,0
53953,1251641,-1,0,0,0,0
53954,1251642,-1,0,0,0,0
53955,1251643,-1,0,0,0,0
53956,1251656,-1,0,0,0,0
53957,1251879,-1,0,0,0,0
53958,1251880,-1,0,0,0,0
53959,1251881,-1,0,0,0,0
53960,1251882,-1,0,0,0,0
53961,1251884,-1,0,0,0,0
53963,1251901,-1,0,0,0,0
53965,1252051,-1,0,0,0,0
53969,1252380,-1,0,0,0,0
53970,1252381,-1,0,0,0,0
53971,1252382,-1,0,0,0,0
53976,1252395,-1,0,0,0,0
53977,1252396,-1,0,0,0,0
53978,1252397,-1,0,0,0,0
53979,1252398,-1,0,0,0,0
53980,1252399,-1,0,0,0,0
53981,1252400,-1,0,0,0,0
53982,1252401,-1,0,0,0,0
53983,1252402,-1,0,0,0,0
53984,1252403,-1,0,0,0,0
53985,1252441,-1,0,0,0,0
53986,1252442,-1,0,0,0,0
53987,1252443,-1,0,0,0,0
53993,1252639,-1,0,0,0,0
53994,1252640,-1,0,0,0,0
53995,1252647,-1,0,0,0,0
53996,1252648,-1,0,0,0,0
53997,1252649,-1,0,0,0,0
53998,1252651,-1,0,0,0,0
53999,1252652,-1,0,0,0,0
54000,1252653,-1,0,0,0,0
54011,1252835,-1,0,0,0,0
54012,1252836,-1,0,0,0,0
54013,1252839,-1,0,0,0,0
54014,1252840,-1,0,0,0,0
54015,1252870,-1,0,0,0,0
54016,1252915,-1,0,0,0,0
54017,1252916,-1,0,0,0,0
54018,1252917,-1,0,0,0,0
54022,1253095,-1,0,0,0,0
54023,1253096,-1,0,0,0,0
54058,1253706,-1,0,0,0,0
54059,1253713,-1,0,0,0,0
54060,1253714,-1,0,0,0,0
54061,1253715,-1,0,0,0,0
54066,1253720,-1,0,0,0,0
54071,1253894,-1,0,0,0,0
54072,1253895,-1,0,0,0,0
54073,1253896,-1,0,0,0,0
54074,1253897,-1,0,0,0,0
54075,1253898,-1,0,0,0,0
54076,1253922,-1,0,0,0,0
54077,1254099,-1,0,0,0,0
54078,1254100,-1,0,0,0,0
54079,1254101,-1,0,0,0,0
54080,1254102,-1,0,0,0,0
54083,1254106,-1,0,0,0,0
54102,1254602,-1,0,0,0,0
54103,1254603,-1,0,0,0,0
54104,1254604,-1,0,0,0,0
54105,1254605,-1,0,0,0,0
54106,1254606,-1,0,0,0,0
54107,1254607,-1,0,0,0,0
54108,1254608,-1,0,0,0,0
54109,1254609,-1,0,0,0,0
54110,1254610,-1,0,0,0,0
54111,1254611,-1,0,0,0,0
54112,1254612,-1,0,0,0,0
54113,1254613,-1,0,0,0,0
54114,1254614,-1,0,0,0,0
54115,1254615,-1,0,0,0,0
54116,1254616,-1,0,0,0,0
54117,1254617,-1,0,0,0,0
54118,1254618,-1,0,0,0,0
54119,1254619,-1,0,0,0,0
54120,1254620,-1,0,0,0,0
54121,1254621,-1,0,0,0,0
54122,1254623,-1,0,0,0,0
54123,1254625,-1,0,0,0,0
54124,1254626,-1,0,0,0,0
54125,1254627,-1,0,0,0,0
54126,1254628,-1,0,0,0,0
54127,1254629,-1,0,0,0,0
54128,1254630,-1,0,0,0,0
54129,1254632,-1,0,0,0,0
54130,1254633,-1,0,0,0,0
54131,1254636,-1,0,0,0,0
54138,1254844,-1,0,0,0,0
54139,1254846,-1,0,0,0,0
54140,1254847,-1,0,0,0,0
54141,1254848,-1,0,0,0,0
54142,1254852,-1,0,0,0,0
54143,1254859,-1,0,0,0,0
54147,1254913,-1,0,0,0,0
54148,1254914,-1,0,0,0,0
54149,1254915,-1,0,0,0,0
54150,1254916,-1,0,0,0,0
54153,1255212,-1,0,0,0,0
54154,1255213,-1,0,0,0,0
54155,1255214,-1,0,0,0,0
54156,1255215,-1,0,0,0,0
54157,1255216,-1,0,0,0,0
54158,1255217,-1,0,0,0,0
54163,1255442,-1,0,0,0,0
54164,1255443,-1,0,0,0,0
54165,1255445,-1,0,0,0,0
54166,1255446,-1,0,0,0,0
54167,1255447,-1,0,0,0,0
54168,1255448,-1,0,0,0,0
54169,1255490,-1,0,0,0,0
54170,1255491,-1,0,0,0,0
54171,1255492,-1,0,0,0,0
54172,1255493,-1,0,0,0,0
54173,1255494,-1,0,0,0,0
54174,1255495,-1,0,0,0,0
54175,1255496,-1,0,0,0,0
54176,1255714,-1,0,0,0,0
54177,1255715,-1,0,0,0,0
54178,1255716,-1,0,0,0,0
54179,1255717,-1,0,0,0,0
54180,1255718,-1,0,0,0,0
54181,1255719,-1,0,0,0,0
54182,1255720,-1,0,0,0,0
54183,1255721,-1,0,0,0,0
54184,1255722,-1,0,0,0,0
54185,1255723,-1,0,0,0,0
54186,1255724,-1,0,0,0,0
54187,1255725,-1,0,0,0,0
54194,1255732,-1,0,0,0,0
54195,1255733,-1,0,0,0,0
54201,1255873,-1,0,0,0,0
54202,1255874,-1,0,0,0,0
54203,1255876,-1,0,0,0,0
54204,1255877,-1,0,0,0,0
54206,1255900,-1,0,0,0,0
54207,1255901,-1,0,0,0,0
54208,1255902,-1,0,0,0,0
54209,1255903,-1,0,0,0,0
54236,1256404,-1,0,0,0,0
54237,1256405,-1,0,0,0,0
54238,1256406,-1,0,0,0,0
54262,1256430,-1,0,0,0,0
54264,1256432,-1,0,0,0,0
54265,1256433,-1,0,0,0,0
54266,1256434,-1,0,0,0,0
54275,1256443,-1,0,0,0,0
54277,1256445,-1,0,0,0,0
54281,1256449,-1,0,0,0,0
54304,1256473,-1,0,0,0,0
54311,1256484,-1,0,0,0,0
54312,1256487,-1,0,0,0,0
54314,1256489,-1,0,0,0,0
54333,1256595,-1,0,0,0,0
54334,1256596,-1,0,0,0,0
54335,1256597,-1,0,0,0,0
54336,1256598,-1,0,0,0,0
54337,1256599,-1,0,0,0,0
54338,1256600,-1,0,0,0,0
54339,1256601,-1,0,0,0,0
54340,1256602,-1,0,0,0,0
54341,1256603,-1,0,0,0,0
54342,1256604,-1,0,0,0,0
54343,1256605,-1,0,0,0,0
54344,1256606,-1,0,0,0,0
54345,1256607,-1,0,0,0,0
54346,1256608,-1,0,0,0,0
54347,1256609,-1,0,0,0,0
54359,1256806,-1,0,0,0,0
54360,1256807,-1,0,0,0,0
54361,1256808,-1,0,0,0,0
54362,1256809,-1,0,0,0,0
54398,1257688,-1,0,0,0,0
54406,1257929,-1,0,0,0,0
54407,1257930,-1,0,0,0,0
54408,1257931,-1,0,0,0,0
54409,1257932,-1,0,0,0,0
54410,1257933,-1,0,0,0,0
54415,1257955,-1,0,0,0,0
54416,1257956,-1,0,0,0,0
54417,1257957,-1,0,0,0,0
54419,1257959,-1,0,0,0,0
54429,1258211,-1,0,0,0,0
54430,1258212,-1,0,0,0,0
54432,1258421,-1,0,0,0,0
54458,1258902,-1,0,0,0,0
54459,1259136,-1,0,0,0,0
54460,1259137,-1,0,0,0,0
54461,1259138,-1,0,0,0,0
54462,1259139,-1,0,0,0,0
54463,1259161,-1,0,0,0,0
54464,1259162,-1,0,0,0,0
54467,1259165,-1,0,0,0,0
54473,1259251,-1,0,0,0,0
54474,1259252,-1,0,0,0,0
54475,1259253,-1,0,0,0,0
54476,1259312,-1,0,0,0,0
54477,1259315,-1,0,0,0,0
54478,1259316,-1,0,0,0,0
54479,1259320,-1,0,0,0,0
54485,1259617,-1,0,0,0,0
54487,1259841,-1,0,0,0,0
54489,1259843,-1,0,0,0,0
54490,1259844,-1,0,0,0,0
54493,1259847,-1,0,0,0,0
54495,1259849,-1,0,0,0,0
54507,1259919,-1,0,0,0,0
54509,1260067,-1,0,0,0,0
54510,1260068,-1,0,0,0,0
54511,1260069,-1,0,0,0,0
54512,1260070,-1,0,0,0,0
54513,1260071,-1,0,0,0,0
54514,1260072,-1,0,0,0,0
54515,1260218,-1,0,0,0,0
54516,1260219,-1,0,0,0,0
54517,1260220,-1,0,0,0,0
54518,1260221,-1,0,0,0,0
54519,1260222,-1,0,0,0,0
54521,1260241,-1,0,0,0,0
54522,1260274,-1,0,0,0,0
54523,1260275,-1,0,0,0,0
54524,1260276,-1,0,0,0,0
54527,1260360,-1,0,0,0,0
54528,1260361,-1,0,0,0,0
54529,1260363,-1,0,0,0,0
54530,1260364,-1,0,0,0,0
54531,1260365,-1,0,0,0,0
54532,1260366,-1,0,0,0,0
54533,1260651,-1,0,0,0,0
54534,1260652,-1,0,0,0,0
54535,1260653,-1,0,0,0,0
54536,1260654,-1,0,0,0,0
54537,1260655,-1,0,0,0,0
54538,1260656,-1,0,0,0,0
54539,1260657,-1,0,0,0,0
54540,1260659,-1,0,0,0,0
54541,1260660,-1,0,0,0,0
54542,1260661,-1,0,0,0,0
54546,1260891,-1,0,0,0,0
54552,1260897,-1,0,0,0,0
54555,1260901,-1,0,0,0,0
54557,1260903,-1,0,0,0,0
54565,1260911,-1,0,0,0,0
54566,1260912,-1,0,0,0,0
54569,1260915,-1,0,0,0,0
54572,1260926,-1,0,0,0,0
54586,1261084,-1,0,0,0,0
54587,1261085,-1,0,0,0,0
54588,1261086,-1,0,0,0,0
54589,1261087,-1,0,0,0,0
54590,1261088,-1,0,0,0,0
54591,1261089,-1,0,0,0,0
54592,1261090,-1,0,0,0,0
54593,1261091,-1,0,0,0,0
54594,1261092,-1,0,0,0,0
54595,1261093,-1,0,0,0,0
54596,1261094,-1,0,0,0,0
54597,1261096,-1,0,0,0,0
54598,1261097,-1,0,0,0,0
54599,1261098,-1,0,0,0,0
54600,1261099,-1,0,0,0,0
54601,1261100,-1,0,0,0,0
54602,1261101,-1,0,0,0,0
54603,1261102,-1,0,0,0,0
54604,1261103,-1,0,0,0,0
54606,1261194,-1,0,0,0,0
54607,1261195,-1,0,0,0,0
54608,1261196,-1,0,0,0,0
54609,1261197,-1,0,0,0,0
54610,1261198,-1,0,0,0,0
54611,1261199,-1,0,0,0,0
54612,1261200,-1,0,0,0,0
54613,1261201,-1,0,0,0,0
54614,1261204,-1,0,0,0,0
54615,1261205,-1,0,0,0,0
54617,1261465,-1,0,0,0,0
54619,1261467,-1,0,0,0,0
54620,1261468,-1,0,0,0,0
54621,1261469,-1,0,0,0,0
54622,1261470,-1,0,0,0,0
54623,1261473,-1,0,0,0,0
54627,1261477,-1,0,0,0,0
54640,1261506,-1,0,0,0,0
54641,1261507,-1,0,0,0,0
54642,1261508,-1,0,0,0,0
54643,1261510,-1,0,0,0,0
54644,1261511,-1,0,0,0,0
54645,1261513,-1,0,0,0,0
54646,1261514,-1,0,0,0,0
54647,1261515,-1,0,0,0,0
54648,1261516,-1,0,0,0,0
54649,1261517,-1,0,0,0,0
54650,1261518,-1,0,0,0,0
54651,1261523,-1,0,0,0,0
54652,1261524,-1,0,0,0,0
54653,1261527,-1,0,0,0,0
54654,1261528,-1,0,0,0,0
54655,1261529,-1,0,0,0,0
54656,1261533,-1,0,0,0,0
54657,1261537,-1,0,0,0,0
54658,1261538,-1,0,0,0,0
54659,1261539,-1,0,0,0,0
54660,1261542,-1,0,0,0,0
54661,1261544,-1,0,0,0,0
54662,1261545,-1,0,0,0,0
54663,1261547,-1,0,0,0,0
54664,1261548,-1,0,0,0,0
54680,1261767,-1,0,0,0,0
54681,1261768,-1,0,0,0,0
54684,1261850,-1,0,0,0,0
54685,1261851,-1,0,0,0,0
54686,1261852,-1,0,0,0,0
54687,1261853,-1,0,0,0,0
54688,1261857,-1,0,0,0,0
54689,1261858,-1,0,0,0,0
54690,1261859,-1,0,0,0,0
54691,1261860,-1,0,0,0,0
54698,1261949,-1,0,0,0,0
54699,1261950,-1,0,0,0,0
54700,1261951,-1,0,0,0,0
54701,1261952,-1,0,0,0,0
54702,1261953,-1,0,0,0,0
54703,1262122,-1,0,0,0,0
54704,1262125,-1,0,0,0,0
54705,1262126,-1,0,0,0,0
54706,1262128,-1,0,0,0,0
54707,1262129,-1,0,0,0,0
54708,1262130,-1,0,0,0,0
54709,1262131,-1,0,0,0,0
54710,1262132,-1,0,0,0,0
54711,1262133,-1,0,0,0,0
54712,1262136,-1,0,0,0,0
54715,1262445,-1,0,0,0,0
54716,1262446,-1,0,0,0,0
54717,1262447,-1,0,0,0,0
54718,1262448,-1,0,0,0,0
54719,1262449,-1,0,0,0,0
54720,1262450,-1,0,0,0,0
54721,1262451,-1,0,0,0,0
54722,1262452,-1,0,0,0,0
54723,1262453,-1,0,0,0,0
54724,1262454,-1,0,0,0,0
54725,1262455,-1,0,0,0,0
54726,1262457,-1,0,0,0,0
54727,1262458,-1,0,0,0,0
54728,1262459,-1,0,0,0,0
54729,1262460,-1,0,0,0,0
54730,1262462,-1,0,0,0,0
54731,1262463,-1,0,0,0,0
54732,1262464,-1,0,0,0,0
54733,1262465,-1,0,0,0,0
54734,1262467,-1,0,0,0,0
54735,1262468,-1,0,0,0,0
54736,1262469,-1,0,0,0,0
54737,1262470,-1,0,0,0,0
54738,1262471,-1,0,0,0,0
54739,1262472,-1,0,0,0,0
54740,1262474,-1,0,0,0,0
54741,1262476,-1,0,0,0,0
54742,1262477,-1,0,0,0,0
54743,1262478,-1,0,0,0,0
54744,1262479,-1,0,0,0,0
54745,1262480,-1,0,0,0,0
54746,1262481,-1,0,0,0,0
54747,1262482,-1,0,0,0,0
54748,1262483,-1,0,0,0,0
54749,1262484,-1,0,0,0,0
54750,1262485,-1,0,0,0,0
54751,1262486,-1,0,0,0,0
54752,1262487,-1,0,0,0,0
54753,1262488,-1,0,0,0,0
54754,1262489,-1,0,0,0,0
54755,1262490,-1,0,0,0,0
54756,1262491,-1,0,0,0,0
54757,1262492,-1,0,0,0,0
54758,1262493,-1,0,0,0,0
54759,1262495,-1,0,0,0,0
54766,1262867,-1,0,0,0,0
54767,1262868,-1,0,0,0,0
54768,1262869,-1,0,0,0,0
54769,1262870,-1,0,0,0,0
54770,1262871,-1,0,0,0,0
54771,1262872,-1,0,0,0,0
54772,1262944,-1,0,0,0,0
54773,1262945,-1,0,0,0,0
54774,1262946,-1,0,0,0,0
54775,1262947,-1,0,0,0,0
54776,1262948,-1,0,0,0,0
54777,1262949,-1,0,0,0,0
54778,1262950,-1,0,0,0,0
54779,1262951,-1,0,0,0,0
54780,1262952,-1,0,0,0,0
54781,1262953,-1,0,0,0,0
54782,1262954,-1,0,0,0,0
54783,1262955,-1,0,0,0,0
54784,1262956,-1,0,0,0,0
54785,1262957,-1,0,0,0,0
54786,1262958,-1,0,0,0,0
54787,1262960,-1,0,0,0,0
54788,1262963,-1,0,0,0,0
54789,1262964,-1,0,0,0,0
54790,1262965,-1,0,0,0,0
54791,1262966,-1,0,0,0,0
54792,1262968,-1,0,0,0,0
54793,1262969,-1,0,0,0,0
54794,1262970,-1,0,0,0,0
54795,1262971,-1,0,0,0,0
54796,1262976,-1,0,0,0,0
54797,1262977,-1,0,0,0,0
54798,1262979,-1,0,0,0,0
54799,1262991,-1,0,0,0,0
54800,1262992,-1,0,0,0,0
54801,1262993,-1,0,0,0,0
54802,1262994,-1,0,0,0,0
54803,1262995,-1,0,0,0,0
54804,1263006,-1,0,0,0,0
54805,1263007,-1,0,0,0,0
54806,1263008,-1,0,0,0,0
54807,1263009,-1,0,0,0,0
54808,1263010,-1,0,0,0,0
54809,1263011,-1,0,0,0,0
54810,1263012,-1,0,0,0,0
54811,1263013,-1,0,0,0,0
54812,1263014,-1,0,0,0,0
54813,1263015,-1,0,0,0,0
54814,1263016,-1,0,0,0,0
54815,1263017,-1,0,0,0,0
54816,1263018,-1,0,0,0,0
54817,1263019,-1,0,0,0,0
54818,1263020,-1,0,0,0,0
54819,1263021,-1,0,0,0,0
54820,1263022,-1,0,0,0,0
54821,1263025,-1,0,0,0,0
54822,1263029,-1,0,0,0,0
54823,1263035,-1,0,0,0,0
54824,1263037,-1,0,0,0,0
54825,1263038,-1,0,0,0,0
54826,1263039,-1,0,0,0,0
54827,1263040,-1,0,0,0,0
54828,1263042,-1,0,0,0,0
54829,1263085,-1,0,0,0,0
54835,1263122,-1,0,0,0,0
54836,1263123,-1,0,0,0,0
54837,1263124,-1,0,0,0,0
54838,1263125,-1,0,0,0,0
54839,1263126,-1,0,0,0,0
54840,1263127,-1,0,0,0,0
54841,1263128,-1,0,0,0,0
54842,1263132,-1,0,0,0,0
54843,1263133,-1,0,0,0,0
54844,1263150,-1,0,0,0,0
54845,1263151,-1,0,0,0,0
54846,1263152,-1,0,0,0,0
54847,1263153,-1,0,0,0,0
54871,1263485,-1,0,0,0,0
54872,1263486,-1,0,0,0,0
54873,1263487,-1,0,0,0,0
54874,1263488,-1,0,0,0,0
54875,1263489,-1,0,0,0,0
54887,1263736,-1,0,0,0,0
54888,1263737,-1,0,0,0,0
54889,1263792,-1,0,0,0,0
54890,1263793,-1,0,0,0,0
54891,1263794,-1,0,0,0,0
54892,1263795,-1,0,0,0,0
54893,1263796,-1,0,0,0,0
54894,1263797,-1,0,0,0,0
54895,1263798,-1,0,0,0,0
54896,1263799,-1,0,0,0,0
54903,1263925,-1,0,0,0,0
54904,1263926,-1,0,0,0,0
54905,1263927,-1,0,0,0,0
54906,1263928,-1,0,0,0,0
54907,1263929,-1,0,0,0,0
54908,1263930,-1,0,0,0,0
54909,1263931,-1,0,0,0,0
54910,1263932,-1,0,0,0,0
54911,1263933,-1,0,0,0,0
54912,1263936,-1,0,0,0,0
54913,1263973,-1,0,0,0,0
54914,1263974,-1,0,0,0,0
54915,1263975,-1,0,0,0,0
